Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2016,883.748,883.748,-395.649,395.649,488.099,0.0,-391.473,277.077,,115.022,-0.626,96.626,-100.507,74.866,77.01,-2.144,17.193,8.448,-3.881,-10.839,-14.72,-1.587,-1.587,0.0,-13.133,-0.835,-13.968,0.0,0.0,-13.968,22.88925,38.44425,246.387,-0.06,-0.06,0.0929,246.387,-0.06,-0.06,0.0929,
09/30/2016,942.822,942.822,-429.808,429.808,513.014,0.0,-377.56,252.944,,124.67,-0.054,135.454,-106.277,83.3,85.418,-2.118,10.685,12.292,29.177,-23.418,5.759,-2.041,-2.041,0.0,7.8,-0.72,7.08,0.0,0.0,7.08,39.118,34.079,263.269,0.03,0.02,0.148586,264.502,0.03,0.02,0.148586,
12/31/2016,934.193,934.193,-416.215,416.215,517.978,0.0,-378.518,250.545,0.0,125.43,2.543,139.46,-90.873,85.434,87.443,-2.009,5.077,0.362,48.587,1.213,49.8,0.275,0.275,0.0,49.525,-0.587,48.938,0.0,0.0,48.938,64.9813,15.7683,263.528,0.19,0.19,0.246582,264.506,0.19,0.19,0.246582,
03/31/2017,938.876,938.876,-426.707,426.707,512.169,0.0,-364.414,240.166,,124.707,-0.459,147.755,-79.691,86.055,88.348,-2.293,-4.164,-2.2,68.064,-9.22,58.844,0.337,0.337,0.0,58.507,-0.382,58.125,0.0,0.0,58.125,71.5348,13.0728,263.855,0.22,0.22,0.271114,264.81,0.22,0.22,0.269367,
06/30/2017,949.806,949.806,-414.284,414.284,535.522,0.0,-365.328,237.445,,128.099,-0.216,170.194,-69.037,89.966,95.763,-5.797,20.199,-41.128,101.157,-18.009,83.148,2.026,2.026,0.0,81.122,-2.492,78.63,0.0,0.0,78.63,64.1639,-16.4921,264.217,0.3,0.31,0.242845,264.93,0.3,0.3,0.237749,
09/30/2017,965.661,965.661,-418.327,418.327,547.334,0.0,-370.578,242.357,,128.513,-0.292,176.756,-149.106,88.989,91.515,-2.526,11.865,48.252,27.65,-2.268,25.382,1.058,1.058,0.0,24.324,0.021,24.345,0.0,0.0,24.345,50.30378,24.90078,265.198,0.09,0.1,0.189684,266.139,0.09,0.1,0.189684,
12/31/2017,991.235,991.235,-405.507,405.507,585.728,0.0,-446.382,217.212,,141.057,88.113,139.346,-135.24,85.678,85.678,,12.519,37.043,4.106,6.535,10.641,2.87,2.87,0.0,7.771,1.242,9.013,0.0,0.0,9.013,24.38007,12.49707,270.322,0.033342,0.043959,0.090189,271.501,0.033197,0.043768,0.089797,
03/31/2018,1042.458,1042.458,-448.721,448.721,593.737,0.0,-429.178,269.73,,160.578,-1.13,164.559,-117.777,97.626,99.012,-1.386,21.785,-1.634,46.782,-1.168,45.614,0.462,0.462,0.0,45.152,-0.468,44.684,0.0,0.0,44.684,48.72435,3.57835,285.259,0.16,0.16,0.170807,285.993,0.16,0.16,0.170807,
06/30/2018,1060.823,1060.823,-451.464,451.464,609.359,0.0,-407.899,252.225,,156.22,-0.546,201.46,-83.14,102.196,104.476,-2.28,-18.624,-0.432,118.32,-26.057,92.263,0.36,0.36,0.0,91.903,-0.142,91.761,0.0,0.0,91.761,101.996,9.875,285.984,0.32,0.32,0.356649,286.569,0.32,0.32,0.354459,
09/30/2018,1060.991,1060.991,-448.018,448.018,612.973,0.0,-417.338,259.929,,157.797,-0.388,195.635,-104.263,103.938,105.32,-1.382,0.664,-0.339,91.372,-14.023,77.349,11.605,11.605,0.0,65.744,0.125,65.869,0.0,0.0,65.869,84.50342,7.02942,286.159,0.23,0.27,0.295302,286.982,0.23,0.27,0.294494,
12/31/2018,1061.489,1061.489,-450.765,450.765,610.724,0.0,-356.67,251.36,,164.918,-59.608,254.054,-92.71,105.813,107.318,-1.505,-19.393,6.29,161.344,-2.795,158.549,-0.01,-0.01,0.0,158.559,-0.713,157.846,0.0,0.0,157.846,110.74568,-47.09032,286.25,0.55,0.55,0.386884,287.066,0.55,0.55,0.38596,
03/31/2019,1053.863,1053.863,-460.646,460.646,593.217,0.0,-434.542,268.711,,162.483,3.348,158.675,-117.646,102.436,104.221,-1.785,17.697,-2.487,41.029,-10.553,30.476,0.024,0.024,0.0,30.452,-0.891,29.561,0.0,0.0,29.561,32.933,3.348,286.528,0.1,0.1,0.114938,287.492,0.1,0.1,0.111646,
06/30/2019,1066.907,1066.907,-463.809,463.809,603.098,0.0,-409.983,252.156,,164.331,-6.504,193.115,-90.122,105.314,106.775,-1.461,-19.331,4.139,102.993,-10.646,92.347,-0.128,-0.128,0.0,92.475,-0.034,92.441,0.0,0.0,92.441,87.17484,-5.13816,286.925,0.32,0.32,0.303824,287.481,0.32,0.32,0.302127,
09/30/2019,1062.224,1062.224,-451.317,451.317,610.907,0.0,-387.433,239.156,,157.561,-9.284,223.474,-93.262,106.677,108.235,-1.558,-18.251,4.836,130.212,-21.928,108.284,0.0,0.0,0.0,108.284,-0.609,107.675,0.0,0.0,107.675,103.46114,-4.21386,287.152,0.37,0.37,0.360301,287.691,0.37,0.37,0.355353,
12/31/2019,1079.59,1079.59,-459.488,459.488,620.102,0.0,-414.027,233.646,0.0,173.825,6.556,206.075,-152.166,104.871,106.626,-1.755,44.738,2.557,53.909,-16.805,37.104,0.0,0.0,0.0,37.104,0.596,37.7,0.0,0.0,37.7,42.87924,5.17924,287.277,0.13,0.13,0.149261,288.082,0.13,0.13,0.147978,
03/31/2020,1068.731,1068.731,-466.921,466.921,601.81,0.0,-464.308,238.733,,162.584,62.991,137.502,-62.923,105.649,107.097,-1.448,-37.399,-5.327,74.579,-9.687,64.892,0.0,0.0,0.0,64.892,-0.917,63.975,0.0,0.0,63.975,118.56789,54.59289,287.84,0.22,0.22,0.411923,288.359,0.22,0.22,0.409323,
06/30/2020,982.239,982.239,-406.693,406.693,575.546,0.0,-443.82,241.947,,163.85,38.023,131.726,-129.156,103.456,106.023,-2.567,1.471,24.229,2.57,-9.683,-7.113,0.0,0.0,0.0,-7.113,0.027,-7.086,0.0,0.0,-7.086,36.41377,43.49977,288.071,-0.02,-0.02,0.126406,288.071,-0.02,-0.02,0.126406,
09/30/2020,997.143,,,,583.328655,,,,,,,107.0,,,,,,,39.2,,37.725,,,,,,37.725,,,37.725,52.88,,,0.24,0.24,0.304,,0.24,0.24,0.304,
12/31/2020,1036.429,,,,601.12882,,,,,,,109.0,,,,,,,29.78,,39.415,,,,,,39.415,,,39.415,60.44,,,0.245,0.245,0.322,,0.245,0.245,0.322,
