Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2002,627.352,,-424.251,,203.101,0.0,-2735.219,,,,,-2532.118,-33.086,,66.47,,0.0,-25.92,-7.464,-2565.204,96.905,-2468.299,586.458,,,-3054.757,-0.637,-3055.394,0.0,0.0,-3055.394,-3055.394,,,,,,,,,,
12/31/2002,916.111,,-643.808,,272.303,,-2762.376,,,,,-2490.073,-339.918,-105.706,331.181,,,26.0,419.624,-2829.991,112.146,-2717.845,679.371,,,-3397.216,0.749,-3396.467,0.0,0.0,-3396.467,-3396.467,,,,,,,,,,
03/31/2003,519.582,,-388.097,,131.485,,-113.053,,,,,18.432,-159.92,,176.077,,,45.629,-61.786,-141.488,-32.878,-174.366,-161.55,,,-12.816,0.184,-12.632,0.0,0.0,-12.632,-12.632,,,,,,,,,,
06/30/2003,441.599,,-381.845,,59.754,,-109.249,,,,,-49.495,-455.25,92.087,92.087,,,,363.163,-504.745,-4.305,-509.05,99.351,,,-608.401,,-608.401,,,-608.401,-608.401,,,,,,,,,,
09/30/2003,570.700989,,-384.385986,,186.315002,,-111.627998,,,,,74.686996,-353.793995,,34.424,,,,319.369995,-279.106998,-5.437,-284.544006,0.25,,,-284.793998,,-284.794006,,,-284.794006,-284.794006,,,,,,,,,,
12/31/2003,914.564,,-654.67,,259.894,,-1031.765,,,,,-771.871,4539.454,-281.337,248.592,,,91.936,-4350.053,3767.583,2.6,3770.183,372.721,,,3397.462,1.041,3398.503,0.0,0.0,3398.503,3398.503,,,,,,,,,,
03/31/2004,621.167,,-392.403,,228.764,,-95.976,,,,,132.788,-90.458,99.067,102.182,-3.115,,17.713,-26.322,42.33,-14.208,28.122,-2.391,,,30.513,-0.278,30.235,0.0,0.0,30.235,30.235,,200.036,0.15,0.14,0.14,200.036,0.15,0.14,0.14,
06/30/2004,573.674,,-353.75,,219.924,,-99.005,,,,,120.919,-15.527,66.225,66.225,,0.0,,-50.698,105.392,-36.322,69.07,-14.155,,,83.225,-0.201,83.024,0.0,,83.024,83.024,,200.956,0.415,0.345,0.34,200.956,0.415,0.345,0.34,
09/30/2004,604.632,,-379.855,,224.777,,-105.091,,,,,119.686,-61.758,66.11,66.11,,,,-4.352,57.928,-14.559,43.369,-10.87,,,54.239,-0.018,54.221,,,54.221,54.221,,200.202,0.27,0.215,0.395,201.232,0.27,0.215,0.395,
12/31/2004,577.0,,-377.0,,200.0,,-123.0,,,,,77.0,-60.0,,73.0,,0.0,,-13.0,17.0,0.0,17.0,-2.0,,,19.0,0.0,19.0,0.0,0.0,19.0,19.0,,196.912003,0.095,0.09,0.08,197.955994,0.09,0.085,0.075,
03/31/2005,597.0,,-452.0,,145.0,,-98.0,50.0,,,48.0,47.0,-20.0,,55.0,,0.0,,-35.0,27.0,-5.0,22.0,-1.0,,,23.0,0.0,23.0,-4.0,0.0,19.0,19.0,,174.0,0.105,0.1,0.08,176.0,0.105,0.1,0.08,
06/30/2005,522.0,,-387.0,,135.0,,-91.0,,,,,44.0,-13.0,46.0,46.0,,,,-33.0,31.0,-8.0,23.0,-1.0,,,24.0,,24.0,-4.0,,20.0,20.0,,174.0,0.115,0.11,0.11,176.0,0.11,0.105,0.105,
09/30/2005,687.0,,-604.0,,83.0,,-83.0,,,,,0.0,-27.0,43.0,43.0,,,,-16.0,-27.0,-10.0,-37.0,-10.0,,,-27.0,,-27.0,-4.0,,-31.0,-31.0,,168.0,-0.195,-0.255,-0.24,168.0,-0.195,-0.255,-0.24,
12/31/2005,624.0,,-395.0,,229.0,,-71.0,,,,,158.0,-70.0,,40.0,,0.0,,30.0,88.0,-24.0,64.0,0.0,,,64.0,0.0,64.0,-8.0,0.0,56.0,56.0,,162.0,0.47,0.47,0.47,184.0,0.415,0.415,0.415,
03/31/2006,1043.0,,-659.0,,384.0,,-175.0,57.0,,,118.0,209.0,-195.0,,115.0,,0.0,,80.0,14.0,1.0,15.0,-11.0,,,26.0,0.0,26.0,-10.0,0.0,16.0,16.0,,234.0,0.065,0.02,0.31,238.0,0.065,0.02,0.305,
06/30/2006,1502.0,,-832.0,,670.0,,-260.0,,,,,410.0,-121.0,151.0,151.0,,0.0,,-30.0,289.0,-87.0,202.0,-1.0,,,203.0,0.0,203.0,-13.0,0.0,190.0,190.0,,274.0,0.69,0.69,0.62,319.0,0.63,0.63,0.57,
09/30/2006,1942.0,,-996.0,,946.0,,-227.0,,,,,719.0,-110.0,154.0,154.0,,0.0,,-44.0,609.0,-238.0,371.0,-51.0,,,422.0,0.0,422.0,-14.0,0.0,408.0,408.0,,544.0,0.75,0.655,0.65,634.0,0.66,0.58,0.575,
12/31/2006,1098.0,,-778.0,,320.0,,-240.0,93.0,,,147.0,80.0,-127.0,,170.0,,0.0,,-43.0,-40.0,2.0,-45.0,-15.0,,,-23.0,0.0,-30.0,-13.0,0.0,-43.0,-43.0,,500.0,-0.085,-0.09,0.375,500.0,-0.085,-0.09,0.375,
03/31/2007,1299.0,,-781.0,,518.0,,-268.0,,,,,250.0,-134.0,179.0,179.0,,0.0,,-45.0,116.0,-55.0,61.0,-4.0,,,65.0,0.0,65.0,-14.0,0.0,51.0,51.0,,488.0,0.105,0.095,0.07,542.0,0.1,0.095,0.07,
06/30/2007,1536.0,,-840.0,,696.0,,-268.0,,,,,428.0,-185.0,172.0,172.0,,0.0,,13.0,243.0,-100.0,143.0,-6.0,,,149.0,0.0,149.0,-14.0,0.0,135.0,135.0,,240.0,0.56,0.54,0.64,288.0,0.51,0.49,0.57,
09/30/2007,1772.0,,-939.0,,833.0,,-287.0,,,,,546.0,-136.0,169.0,169.0,,0.0,,-33.0,410.0,-145.0,265.0,-3.0,,,268.0,0.0,268.0,-13.0,0.0,255.0,255.0,,239.0,1.07,1.05,1.05,285.0,0.93,0.92,0.92,
12/31/2007,1345.0,,-808.0,,537.0,,-241.0,73.0,,,168.0,296.0,-136.0,,161.0,,0.0,-14.0,-11.0,160.0,-73.0,87.0,-17.0,,,104.0,0.0,104.0,-14.0,0.0,90.0,90.0,,239.0,0.38,0.36,0.38,270.0,0.35,0.34,0.36,
03/31/2008,1302.0,,-804.0,,498.0,0.0,-248.0,75.0,,,173.0,250.0,-151.0,,156.0,,,4.0,-9.0,99.0,-54.0,45.0,0.0,,0.0,49.0,,49.0,-14.0,0.0,35.0,35.0,0.0,236.0,0.15,0.13,0.13,245.0,0.14,0.12,0.12,
06/30/2008,1316.0,,-1011.0,,305.0,0.0,-248.0,83.0,,,165.0,57.0,-151.0,,144.0,,,19.0,-12.0,-94.0,53.0,-41.0,0.0,,0.0,127.0,,127.0,-14.0,0.0,113.0,113.0,0.0,236.0,0.48,-0.23,-0.23,236.0,0.48,-0.23,-0.23,
09/30/2008,2612.0,,-997.0,,1615.0,0.0,-244.0,75.0,,,169.0,1371.0,-91.0,,142.0,,,-58.0,7.0,1280.0,-502.0,778.0,0.0,0.0,0.0,778.0,,778.0,-13.0,0.0,765.0,765.0,,235.0,3.26,3.26,3.26,277.0,2.81,2.81,2.81,
12/31/2008,1655.0,,-786.0,,869.0,0.0,-274.0,,,,,595.0,-114.0,,141.0,,,-24.0,-3.0,481.0,-210.0,271.0,,,,271.0,,271.0,-14.0,0.0,257.0,257.0,0.0,233.0,1.1,1.1,1.1,276.0,0.97,0.97,0.97,
03/31/2009,1658.0,1658.0,-766.0,766.0,892.0,0.0,-277.0,95.0,13.0,169.0,0.0,615.0,-119.0,,138.0,,,-22.0,3.0,496.0,-298.0,198.0,0.0,0.0,0.0,198.0,,198.0,-14.0,0.0,184.0,18.9,-165.1,237.0,0.78,0.78,0.079747,275.0,0.7,0.7,0.079747,
06/30/2009,2237.0,2237.0,-1242.0,1242.0,995.0,0.0,-376.0,131.0,9.0,213.0,23.0,619.0,-37.0,,159.0,,,-5.0,-117.0,582.0,-150.0,432.0,0.0,0.0,0.0,432.0,1.0,433.0,-7.0,0.0,426.0,218.7,-207.3,253.0,1.68,1.68,0.864427,275.0,1.56,1.56,0.806182,
09/30/2009,2916.0,2916.0,-1893.0,1893.0,1023.0,0.0,-412.0,182.0,12.0,212.0,6.0,611.0,-167.0,,178.0,,,-6.0,-5.0,444.0,-166.0,278.0,0.0,0.0,0.0,278.0,,278.0,-6.0,0.0,272.0,309.05,37.05,249.0,1.09,1.09,1.241165,272.0,1.02,1.02,1.156213,
12/31/2009,2141.0,2141.0,-1422.0,1422.0,719.0,0.0,-405.0,159.0,14.0,224.0,8.0,314.0,-167.0,,159.0,,,-8.0,16.0,147.0,-114.0,33.0,0.0,0.0,0.0,33.0,,33.0,-6.0,0.0,27.0,-32.15,-59.15,242.0,0.11,0.11,-0.132851,244.0,0.11,0.11,-0.132851,
03/31/2010,2215.0,2215.0,-1639.0,1639.0,576.0,0.0,-318.0,130.0,9.0,202.0,-23.0,258.0,-135.0,,153.0,,,-14.0,-4.0,123.0,-65.0,58.0,0.0,0.0,0.0,58.0,,58.0,-2.0,0.0,56.0,-64.9,-120.9,254.0,0.22,0.22,-0.255512,257.0,0.22,0.22,-0.255512,
06/30/2010,2133.0,2133.0,-1329.0,1329.0,804.0,0.0,-360.0,139.0,13.0,208.0,0.0,444.0,-117.0,,147.0,,,-11.0,-19.0,327.0,-117.0,210.0,0.0,0.0,0.0,210.0,1.0,211.0,-3.0,0.0,208.0,226.2,18.2,255.0,0.82,0.82,0.887059,256.0,0.81,0.81,0.881094,
09/30/2010,2685.0,2685.0,-1835.0,1835.0,850.0,0.0,-396.0,172.0,14.0,210.0,0.0,454.0,-142.0,,168.0,,,-16.0,-10.0,312.0,-89.0,223.0,0.0,0.0,0.0,223.0,,223.0,-2.0,0.0,221.0,209.95,-11.05,252.0,0.88,0.88,0.833135,253.0,0.87,0.87,0.826324,
12/31/2010,1816.0,1816.0,-1270.0,1270.0,546.0,0.0,-394.0,157.0,19.0,218.0,0.0,152.0,-161.0,,163.0,,,-3.0,1.0,-9.0,-6.0,-15.0,0.0,0.0,0.0,-15.0,,-15.0,-2.0,0.0,-17.0,-48.85,-31.85,248.0,-0.07,-0.07,-0.196976,248.0,-0.07,-0.07,-0.198427,
03/31/2011,1995.0,1995.0,-1324.0,1324.0,671.0,0.0,-357.0,143.0,9.0,205.0,0.0,314.0,-679.0,,173.0,,,2.0,504.0,-365.0,105.0,-260.0,0.0,0.0,0.0,-260.0,0.0,-260.0,-2.0,0.0,-262.0,100.05,362.05,247.0,-1.06,-1.06,0.405061,247.0,-1.06,-1.06,0.405061,
06/30/2011,2278.0,2278.0,-1608.0,1608.0,670.0,0.0,-401.0,167.0,12.0,222.0,0.0,269.0,-278.0,,167.0,,,-12.0,123.0,-9.0,630.0,621.0,0.0,0.0,0.0,621.0,0.0,621.0,-3.0,0.0,618.0,58.0,-560.0,243.0,2.54,2.54,0.238683,244.0,2.53,2.53,0.234918,
09/30/2011,2674.0,2674.0,-2053.0,2053.0,621.0,0.0,-578.0,169.0,11.0,238.0,160.0,43.0,-178.0,,164.0,,,-16.0,30.0,-135.0,80.0,-55.0,0.0,0.0,0.0,-55.0,0.0,-55.0,-2.0,0.0,-57.0,39.85,96.85,240.0,-0.24,-0.24,0.166042,240.0,-0.24,-0.24,0.163542,
12/31/2011,2132.0,2132.0,-1690.0,1690.0,442.0,0.0,-433.0,189.0,13.0,231.0,0.0,9.0,-146.0,,161.0,,,-9.0,-6.0,-137.0,28.0,-109.0,0.0,0.0,0.0,-109.0,0.0,-109.0,-2.0,0.0,-111.0,-73.95,37.05,229.0,-0.48,-0.48,-0.322926,229.0,-0.48,-0.48,-0.322926,
03/31/2012,1862.0,1862.0,-1583.0,1583.0,279.0,0.0,-449.0,206.0,13.0,230.0,0.0,-170.0,-156.0,,165.0,,,-8.0,-1.0,-326.0,120.0,-206.0,0.0,0.0,0.0,-206.0,-1.0,-207.0,-2.0,0.0,-209.0,-88.75,120.25,228.0,-0.92,-0.92,-0.389254,228.0,-0.92,-0.92,-0.392588,
06/30/2012,2166.0,2166.0,-1337.0,1337.0,829.0,0.0,-432.0,183.0,15.0,234.0,0.0,397.0,-151.0,,167.0,,,-14.0,-2.0,246.0,13.0,259.0,0.0,0.0,0.0,259.0,-8.0,251.0,-3.0,0.0,248.0,157.65,-90.35,228.0,1.09,1.09,0.691447,229.0,1.08,1.08,0.685459,
09/30/2012,2331.0,2331.0,-1740.0,1740.0,591.0,0.0,-505.0,224.0,24.0,239.0,18.0,86.0,-191.0,,163.0,,,-4.0,32.0,-105.0,113.0,8.0,0.0,0.0,0.0,8.0,-9.0,-1.0,-2.0,0.0,-3.0,219.3,222.3,228.0,-0.01,-0.01,0.961842,228.0,-0.01,-0.01,0.961842,
12/31/2012,2063.0,2063.0,-1480.0,1480.0,583.0,0.0,-546.0,194.0,16.0,247.0,89.0,37.0,136.0,166.0,166.0,,0.0,-11.0,-291.0,173.0,81.0,254.0,0.0,0.0,0.0,254.0,-2.0,252.0,-2.0,0.0,250.0,119.35,-130.65,230.0,1.07,1.07,0.492598,231.0,1.07,1.07,0.484658,
03/31/2013,2081.0,2081.0,-1753.0,1753.0,328.0,0.0,-594.0,227.0,18.0,307.0,42.0,-266.0,-217.0,,196.0,,,-3.0,24.0,-483.0,152.0,-331.0,0.0,0.0,0.0,-331.0,-1.0,-332.0,-2.0,0.0,-334.0,-117.55,216.45,323.0,-1.03,-1.03,-0.363932,323.0,-1.03,-1.03,-0.363932,
06/30/2013,2929.0,2929.0,-2051.0,2051.0,878.0,0.0,-591.0,230.0,21.0,313.0,27.0,287.0,-219.0,,206.0,,,-8.0,21.0,68.0,63.0,131.0,0.0,0.0,0.0,131.0,-7.0,124.0,-3.0,0.0,121.0,90.45,-30.55,323.0,0.37,0.37,0.280031,327.0,0.37,0.37,0.276575,
09/30/2013,3490.0,3490.0,-2373.0,2373.0,1117.0,0.0,-590.0,213.0,24.0,327.0,26.0,527.0,-229.0,,228.0,,,5.0,-4.0,298.0,-160.0,138.0,0.0,0.0,0.0,138.0,-19.0,119.0,-2.0,0.0,117.0,169.0,52.0,323.0,0.36,0.36,0.52322,327.0,0.36,0.36,0.519021,
12/31/2013,2795.0,2795.0,-1942.0,1942.0,853.0,0.0,-1081.0,233.0,21.0,335.0,492.0,-228.0,-312.0,,218.0,,,-1.0,95.0,-540.0,235.0,-305.0,0.0,0.0,0.0,-305.0,-7.0,-312.0,-2.0,0.0,-314.0,180.0,494.0,323.0,-0.972136,-0.972136,0.557276,323.0,-0.972136,-0.972136,0.557276,
03/31/2014,3486.0,3486.0,-2737.0,2737.0,749.0,0.0,-569.0,222.0,19.0,335.0,-7.0,180.0,-278.0,,255.0,,,-7.0,30.0,-98.0,31.0,-67.0,0.0,0.0,0.0,-67.0,11.0,-56.0,-2.0,0.0,-58.0,140.9,198.9,324.0,-0.18,-0.18,0.434877,324.0,-0.18,-0.18,0.433889,
06/30/2014,3621.0,3621.0,-2817.0,2817.0,804.0,0.0,-715.0,268.0,21.0,386.0,40.0,89.0,-295.0,,274.0,,,-14.0,35.0,-206.0,126.0,-80.0,0.0,0.0,0.0,-80.0,-17.0,-97.0,-3.0,0.0,-100.0,35.85,135.85,337.0,-0.3,-0.3,0.10638,337.0,-0.3,-0.3,0.103116,
09/30/2014,4569.0,4569.0,-3278.0,3278.0,1291.0,0.0,-742.0,258.0,22.0,375.0,87.0,549.0,-278.0,,280.0,,,-18.0,16.0,271.0,-89.0,182.0,0.0,0.0,0.0,182.0,-14.0,168.0,-2.0,0.0,166.0,166.0,22.75,338.0,0.49,0.49,0.558432,343.0,0.48,0.48,0.546327,
12/31/2014,4192.0,4192.0,-2965.0,2965.0,1227.0,0.0,-774.0,279.0,26.0,427.0,42.0,453.0,-285.0,,310.0,,,-17.0,-8.0,168.0,-71.0,97.0,0.0,0.0,0.0,97.0,22.0,119.0,-49.0,0.0,70.0,-118.5,-188.5,337.0,0.207715,0.207715,-0.351632,342.0,0.204678,0.204678,-0.351632,
03/31/2015,3829.0,3829.0,-3063.0,3063.0,766.0,0.0,-690.0,265.0,34.0,395.0,-4.0,76.0,-285.0,,301.0,,,3.0,-19.0,-209.0,73.0,-136.0,0.0,0.0,0.0,-136.0,16.0,-120.0,-5.0,0.0,-125.0,-306.35,-181.35,336.0,-0.37,-0.37,-0.911756,336.0,-0.37,-0.37,-0.911756,
06/30/2015,3400.0,3400.0,-2436.0,2436.0,964.0,0.0,-732.0,296.0,37.0,396.0,3.0,232.0,-258.0,263.0,263.0,0.0,,-8.0,3.0,-26.0,17.0,-9.0,0.0,0.0,0.0,-9.0,-5.0,-14.0,,-5.0,-19.0,-3.4,15.6,333.0,-0.06,-0.06,-0.01021,333.0,-0.06,-0.06,-0.013153,
09/30/2015,4434.0,4434.0,-3042.0,3042.0,1392.0,0.0,-1013.0,327.0,38.0,382.0,266.0,379.0,-265.0,286.0,291.0,-5.0,,-24.0,3.0,114.0,-47.0,67.0,0.0,0.0,0.0,67.0,-1.0,66.0,-5.0,0.0,61.0,241.05,180.05,331.0,0.18,0.18,0.728248,332.0,0.18,0.18,0.722319,
12/31/2015,3011.0,3011.0,-2233.0,2233.0,778.0,0.0,-5505.0,321.0,37.0,393.0,4754.0,-4727.0,-246.0,273.0,273.0,0.0,,7.0,-34.0,-4973.0,-1385.0,-6358.0,0.0,0.0,0.0,-6358.0,44.0,-6314.0,-5.0,0.0,-6319.0,-3150.9,3168.1,314.0,-20.124204,-20.124204,-10.034713,314.0,-20.124204,-20.124204,-10.034713,
03/31/2016,3229.0,3229.0,-2194.0,2194.0,1035.0,0.0,-559.0,252.0,26.0,313.0,-32.0,476.0,-408.0,284.0,284.0,0.0,,7.0,117.0,68.0,-21.0,47.0,0.0,0.0,0.0,47.0,35.0,82.0,-5.0,0.0,77.0,260.95,183.95,315.0,0.24,0.24,0.828413,315.0,0.24,0.24,0.823968,
06/30/2016,2248.0,2248.0,-1443.0,1443.0,805.0,0.0,-642.0,266.0,18.0,262.0,96.0,163.0,-301.0,237.0,237.0,0.0,,-4.0,68.0,-138.0,-25.0,-163.0,113.0,113.0,0.0,-276.0,5.0,-271.0,0.0,78.0,-193.0,96.15,176.15,315.0,-0.61,-0.25,0.305238,315.0,-0.61,-0.25,0.305238,
09/30/2016,3421.0,3421.0,-2440.0,2440.0,981.0,0.0,-553.0,277.0,21.0,298.0,-43.0,428.0,-272.0,234.0,237.0,-3.0,,-16.0,54.0,156.0,-28.0,128.0,-265.0,-265.0,0.0,393.0,9.0,402.0,0.0,0.0,402.0,240.35,103.35,316.0,1.27,0.43,0.760601,317.0,1.27,0.43,0.756025,
12/31/2016,1224.0,1224.0,-916.0,916.0,308.0,0.0,-1033.0,298.0,24.0,252.0,459.0,-725.0,-226.0,100.0,100.0,0.0,,-14.0,140.0,-951.0,69.0,-882.0,173.0,173.0,0.0,-1055.0,68.0,-987.0,0.0,0.0,-987.0,-445.45,368.55,317.0,-3.103774,-2.559748,-1.400786,317.0,-3.103774,-2.559748,-1.400786,
03/31/2017,2382.0,2382.0,-1862.0,1862.0,520.0,0.0,-484.0,260.0,17.0,257.0,-50.0,36.0,-209.0,225.0,225.0,0.0,,-5.0,-11.0,-173.0,4.0,-169.0,34.0,34.0,0.0,-203.0,40.0,-163.0,0.0,0.0,-163.0,-109.5,19.5,316.0,-0.52,-0.41,-0.346519,316.0,-0.52,-0.41,-0.348291,
06/30/2017,2701.0,2701.0,-1841.0,1841.0,860.0,0.0,-521.0,221.0,18.0,260.0,22.0,339.0,-236.0,247.0,247.0,0.0,,3.0,-14.0,103.0,-4.0,99.0,741.0,741.0,0.0,-642.0,16.0,-626.0,0.0,0.0,-626.0,178.7,63.7,316.0,-1.98,0.36,0.565506,316.0,-1.98,0.36,0.561582,
09/30/2017,2740.0,2740.0,-2072.0,2072.0,668.0,0.0,-371.0,190.0,6.0,163.0,12.0,297.0,-111.0,139.0,139.0,0.0,,-9.0,-19.0,186.0,-1.0,185.0,22.0,22.0,0.0,163.0,8.0,171.0,0.0,0.0,171.0,226.8,33.8,317.0,0.54,0.61,0.715457,322.0,0.53,0.6,0.704969,
12/31/2017,1828.0,1828.0,-1297.0,1297.0,531.0,0.0,-1800.0,202.0,4.0,106.0,1488.0,-1269.0,-239.0,125.0,125.0,0.0,,-6.0,120.0,-1508.0,47.0,-1461.0,194.0,194.0,0.0,-1655.0,121.0,-1534.0,0.0,0.0,-1534.0,-401.4,938.6,317.0,-4.839117,-4.227129,-1.266246,317.0,-4.839117,-4.227129,-1.266246,
03/31/2018,2065.0,2065.0,-1385.0,1385.0,680.0,0.0,-319.0,176.0,5.0,120.0,18.0,361.0,-117.0,116.0,116.0,0.0,,-1.0,2.0,244.0,-6.0,238.0,5.0,5.0,0.0,233.0,46.0,279.0,0.0,0.0,279.0,150.49,-133.51,318.0,0.88,0.9,0.473239,322.0,0.87,0.89,0.473239,
