Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2014,11712.0,538.0,11174.0,-9124.0,9124.0,2588.0,0.0,-1867.0,,,82.0,1785.0,721.0,-35.0,35.0,35.0,0.0,,,0.0,686.0,-318.0,368.0,0.0,0.0,0.0,368.0,0.0,368.0,0.0,0.0,368.0,367.35,-0.65,155.091,2.37,2.37,2.368609,156.647,2.35,2.35,2.345851,
06/30/2014,12222.0,546.0,11676.0,-9627.0,9627.0,2595.0,0.0,-1914.0,,,79.0,1835.0,681.0,-35.0,35.0,35.0,0.0,,,0.0,646.0,-302.0,344.0,0.0,0.0,0.0,344.0,0.0,344.0,0.0,0.0,344.0,342.7,-1.3,155.423,2.22,2.22,2.20495,157.046,2.19,2.19,2.181722,
09/30/2014,12238.0,536.0,11702.0,-9666.0,9666.0,2572.0,0.0,-1983.0,,,85.0,1898.0,589.0,-38.0,38.0,38.0,0.0,,,0.0,551.0,-261.0,290.0,0.0,0.0,0.0,290.0,0.0,290.0,0.0,0.0,290.0,286.1,-3.9,154.502,1.87,1.87,1.851756,156.23,1.85,1.85,1.825037,
12/31/2014,12328.0,544.0,11784.0,-9749.0,9749.0,2579.0,0.0,-2208.0,,,87.0,2121.0,371.0,-84.0,84.0,84.0,0.0,,,0.0,287.0,-142.0,145.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,0.0,145.0,168.0358,23.0358,151.732,0.96,0.96,1.107451,153.572,0.94,0.94,1.09,
03/31/2015,13833.0,490.0,13343.0,-11005.0,11005.0,2828.0,0.0,-2038.0,,,93.0,1945.0,790.0,-46.0,46.0,46.0,0.0,,,0.0,744.0,-314.0,430.0,0.0,0.0,0.0,430.0,0.0,430.0,0.0,0.0,430.0,424.15,-5.85,150.49,2.86,2.86,2.81846,152.349,2.82,2.82,2.781601,
06/30/2015,13732.0,407.0,13325.0,-11252.0,11252.0,2480.0,0.0,-1907.0,,,90.0,1817.0,573.0,220.0,47.0,47.0,0.0,,,-267.0,793.0,-362.0,431.0,0.0,0.0,0.0,431.0,0.0,431.0,0.0,0.0,431.0,270.84536,-160.15464,149.473,2.88,2.88,1.812002,151.148,2.85,2.85,1.790412,
09/30/2015,13363.0,246.0,13117.0,-10896.0,10896.0,2467.0,0.0,-1772.0,,,84.0,1688.0,695.0,-47.0,47.0,47.0,0.0,,,0.0,648.0,-334.0,314.0,0.0,0.0,0.0,314.0,0.0,314.0,0.0,0.0,314.0,291.38262,-22.61738,148.889,2.11,2.11,1.957046,150.466,2.09,2.09,1.939684,
12/31/2015,13361.0,263.0,13098.0,-11116.0,11116.0,2245.0,0.0,-1956.0,,,88.0,1868.0,289.0,-43.0,46.0,46.0,0.0,,,-3.0,246.0,-145.0,101.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0,101.0,183.72424,82.72424,148.97,0.68,0.68,1.233297,150.606,0.67,0.67,1.219276,
03/31/2016,13800.0,260.0,13540.0,-11397.0,11397.0,2403.0,0.0,-1856.0,,,88.0,1768.0,547.0,-47.0,47.0,47.0,0.0,,,0.0,500.0,-246.0,254.0,0.0,0.0,0.0,254.0,0.0,254.0,0.0,0.0,254.0,272.68816,18.68816,149.161,1.7,1.7,1.828146,150.896,1.68,1.68,1.803848,
06/30/2016,14007.0,262.0,13745.0,-11509.0,11509.0,2498.0,0.0,-1815.0,,,89.0,1726.0,683.0,-47.0,47.0,47.0,0.0,,,0.0,636.0,-325.0,311.0,0.0,0.0,0.0,311.0,0.0,311.0,0.0,0.0,311.0,315.55,4.55,149.386,2.08,2.08,2.112313,150.806,2.06,2.06,2.090171,
09/30/2016,13694.0,227.0,13467.0,-10900.0,10900.0,2794.0,0.0,-1845.0,,,86.0,1759.0,949.0,-47.0,47.0,47.0,0.0,,,0.0,902.0,-452.0,450.0,0.0,0.0,0.0,450.0,0.0,450.0,0.0,0.0,450.0,466.01808,16.01808,149.417,3.01,3.01,3.118909,150.904,2.98,2.98,3.086147,
12/31/2016,12878.0,220.0,12658.0,-11201.0,11201.0,1677.0,0.0,-2115.0,,0.0,91.0,2024.0,-438.0,-48.0,48.0,48.0,0.0,,,0.0,-486.0,85.0,-401.0,0.0,0.0,0.0,-401.0,0.0,-401.0,0.0,0.0,-401.0,280.17384,681.17384,149.536,-2.68,-2.68,1.873621,149.536,-2.68,-2.68,1.873621,
03/31/2017,13762.0,253.0,13509.0,-11326.0,11326.0,2436.0,0.0,-698.0,,,92.0,606.0,1738.0,-49.0,49.0,49.0,0.0,,,0.0,1689.0,-574.0,1115.0,0.0,0.0,0.0,1115.0,0.0,1115.0,0.0,0.0,1115.0,441.6,-673.4,147.824,7.54,7.54,2.987336,148.872,7.49,7.49,2.966651,
06/30/2017,13534.0,230.0,13304.0,-10889.0,10889.0,2645.0,0.0,-1545.0,,,92.0,1453.0,1100.0,-58.0,58.0,58.0,0.0,,,0.0,1042.0,-392.0,650.0,0.0,0.0,0.0,650.0,0.0,650.0,0.0,0.0,650.0,495.7843,-154.2157,144.6,4.49,4.49,3.42866,145.634,4.46,4.46,3.401074,
09/30/2017,13282.0,223.0,13059.0,-10642.0,10642.0,2640.0,0.0,-1782.0,,,94.0,1688.0,858.0,-59.0,59.0,59.0,0.0,,,0.0,799.0,-300.0,499.0,0.0,0.0,0.0,499.0,0.0,499.0,0.0,0.0,499.0,483.0104,-15.9896,144.215,3.46,3.46,3.349238,145.36,3.44,3.44,3.33,
12/31/2017,13189.0,276.0,12913.0,-10639.0,10639.0,2550.0,0.0,-1984.0,,0.0,100.0,1884.0,566.0,-76.0,76.0,76.0,0.0,,,0.0,490.0,-306.0,184.0,0.0,0.0,0.0,184.0,0.0,184.0,0.0,0.0,184.0,289.98232,105.98232,141.333,1.3,1.3,2.051767,142.474,1.29,1.29,2.033871,
03/31/2018,14279.0,327.0,13952.0,-11670.0,11670.0,2609.0,0.0,-1849.0,,,100.0,1749.0,760.0,-53.0,53.0,53.0,0.0,,,0.0,707.0,-216.0,491.0,0.0,0.0,0.0,491.0,0.0,491.0,0.0,0.0,491.0,426.22,-64.78,137.903,3.56,3.56,3.090723,138.83,3.53,3.53,3.063386,
06/30/2018,14259.0,382.0,13877.0,-11536.0,11536.0,2723.0,0.0,-1861.0,,,100.0,1761.0,862.0,-843.0,53.0,53.0,0.0,,0.0,790.0,19.0,174.0,193.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0,0.0,193.0,490.6412,297.6412,137.763,1.4,1.4,3.561487,138.576,1.39,1.39,3.537855,
09/30/2018,14206.0,381.0,13825.0,-11243.0,11243.0,2963.0,0.0,-2002.0,,,102.0,1900.0,961.0,-60.0,53.0,53.0,0.0,,9.0,7.0,901.0,-266.0,644.0,0.0,0.0,0.0,644.0,0.0,644.0,0.0,0.0,644.0,604.60762,-39.39238,137.709,4.68,4.68,4.390473,138.678,4.65,4.65,4.365944,
12/31/2018,14168.0,367.0,13801.0,-11433.0,11433.0,2735.0,0.0,-2218.0,,,103.0,2115.0,517.0,-81.0,59.0,59.0,0.0,,2.0,22.0,436.0,-83.0,355.0,0.0,0.0,0.0,355.0,0.0,355.0,0.0,0.0,355.0,356.58,1.58,136.57,2.6,2.6,2.610969,137.529,2.58,2.58,2.591488,
03/31/2019,16107.0,355.0,15752.0,-13493.0,13493.0,2614.0,0.0,-1767.0,,,107.0,1660.0,847.0,-101.0,62.0,62.0,0.0,,3.0,39.0,746.0,-183.0,566.0,0.0,0.0,0.0,566.0,0.0,566.0,0.0,0.0,566.0,597.49164,31.49164,135.383,4.18,4.18,4.413343,135.962,4.16,4.16,4.391621,
06/30/2019,16245.0,355.0,15890.0,-13318.0,13318.0,2927.0,0.0,-1812.0,,,109.0,1703.0,1115.0,114.0,60.0,60.0,0.0,,12.0,-174.0,1229.0,-301.0,940.0,0.0,0.0,0.0,940.0,0.0,940.0,0.0,0.0,940.0,800.24679,-139.75321,135.063,6.96,6.96,5.924989,135.579,6.94,6.94,5.909212,
09/30/2019,16241.0,393.0,15848.0,-13357.0,13357.0,2884.0,0.0,-2016.0,,,127.0,1889.0,868.0,20.0,62.0,62.0,0.0,,1.0,-82.0,888.0,-200.0,689.0,0.0,0.0,0.0,689.0,0.0,689.0,0.0,0.0,689.0,611.78825,-77.21175,133.321,5.16,5.16,4.588836,134.025,5.14,5.14,4.5639,
12/31/2019,16295.0,336.0,15959.0,-13689.0,13689.0,2606.0,0.0,-2244.0,,,115.0,2129.0,362.0,231.0,58.0,58.0,0.0,,-2.0,-289.0,593.0,-79.0,512.0,0.0,0.0,0.0,512.0,0.0,512.0,0.0,0.0,512.0,259.84228,-252.15772,132.453,3.87,3.87,1.96177,133.342,3.84,3.84,1.94894,
03/31/2020,18935.0,424.0,18511.0,-15629.0,15629.0,3306.0,0.0,-2232.0,,,115.0,2117.0,1074.0,-357.0,60.0,60.0,0.0,,8.0,297.0,717.0,-252.0,473.0,0.0,0.0,0.0,473.0,0.0,473.0,0.0,0.0,473.0,662.72492,189.72492,132.135,3.58,3.58,5.015514,132.811,3.56,3.56,4.988533,
06/30/2020,19083.0,450.0,18633.0,-14175.0,14175.0,4908.0,0.0,-2473.0,,,119.0,2354.0,2435.0,151.0,76.0,76.0,0.0,,25.0,-227.0,2586.0,-783.0,1828.0,0.0,0.0,0.0,1828.0,0.0,1828.0,0.0,0.0,1828.0,1650.82964,-177.17036,132.248,13.83,13.83,12.482833,133.023,13.75,13.75,12.418122,
09/30/2020,18604.133,,,,,3099.82064046,,,,,,,557.9,,,,,,,,497.667,,440.625,,,,,,440.625,,,440.625,366.769,,,3.267,3.267,2.78,,3.267,3.267,2.78,
12/31/2020,18631.0,,,,,2629.39303,,,,,,,-225.0,,,,,,,,-259.117,,-188.365,,,,,,-188.365,,,-188.365,-223.793,,,-1.898,-1.898,-1.804,,-1.898,-1.898,-1.804,
