Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Provision for Loan Losses,Non-Cash Items,Gain on Sale of Secs & Loans,Deferred Income Taxes,Stock-Based Compensation,Other Non-Cash Adjustments,Net Ch in Operating Capital,Trading Assets & Liab,Net Ch in Operating Loans,Accrued Interest Receivable,Accrued Interest Payable,Other Op Assets/Liab,Net Cash From Disc Ops,Cash from Investing Activities,Net Change in Fixed Assets,Disposal of Fixed Assets,Capital Expenditures/Prop Add,Net Change in Investments,Decrease in Investments,Dec in HTM Investments,Dec in AFS Investments,Dec in Other Investments,Increase in Investments,Inc in HTM Investments,Inc in AFS Investments,Inc in Other Investments,Net Ch in Loans & Interbank,Net Ch in Customer Loans,Net Ch in Interbank Assets,Net Ch in Loans,Net Cash from Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Net Ch in Interbank Trans,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Net Change In Deposits,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2012,113.903,167.767,69.165,37.004,25.026,-4.285,27.413,,1.898,-185.059,-38.133,-49.644,,,-97.282,0.0,-108.375,-20.535,6.85,-27.385,-95.181,993.307,28.97,964.337,0.0,-1088.488,-793.378,-295.11,0.0,-0.099,-283.814,11.684,272.031,0.0,0.0,0.0,0.0,7.44,-426.515,-42.267,-1024.982,40.114,0.0,0.0,-1065.096,-25.073,0.0,-25.073,665.638,0.169,,-420.987,0.878,51.842,
12/31/2012,327.452,167.279,66.531,39.458,52.862,-0.876,53.533,,0.205,1.322,0.765,44.863,,,-44.306,0.0,529.557,-40.091,6.688,-46.779,8.537,557.755,43.754,514.001,0.0,-549.218,-238.707,-310.511,0.0,530.032,-754.423,-8.418,1292.873,-0.052,0.0,-0.052,0.0,31.131,-391.804,-42.199,222.251,-648.712,0.0,1700.0,-829.037,-83.578,0.0,-83.578,-487.746,-0.532,,465.205,0.808,51.63,
03/31/2013,211.909,153.274,67.177,29.592,36.837,-20.445,48.565,8.021,0.696,-74.971,4.685,66.898,-11.854,0.0,-134.7,0.0,-515.681,-20.156,3.786,-23.942,100.037,719.012,50.136,668.876,0.0,-618.975,0.0,-618.975,0.0,-605.169,-660.07,37.292,17.609,0.0,0.0,0.0,0.0,9.607,-130.346,-41.656,-673.077,154.49,0.0,175.0,-1002.567,-33.6,0.0,-33.6,616.206,1.781,0.0,-434.118,3.254,38.312,
06/30/2013,164.208,151.0,68.187,24.722,-8.446,-15.039,28.669,9.875,-31.951,-71.255,5.593,-26.253,-3.296,0.0,-47.299,0.0,-90.242,-21.472,3.713,-25.185,85.844,492.999,61.144,431.855,0.0,-407.155,-248.741,-158.414,0.0,-167.822,-417.664,49.188,200.654,0.0,0.0,0.0,0.0,13.208,58.281,-41.856,704.905,-45.01,0.0,2100.0,-1350.085,-75.198,0.0,-75.198,-534.151,4.581,,132.247,46.445,37.645,
09/30/2013,439.369,178.836,74.947,11.4,11.591,-8.46,-23.226,9.747,33.53,162.595,6.76,118.422,-21.673,0.0,59.086,0.0,-606.845,-38.326,1.647,-39.973,304.639,506.81,84.089,422.721,0.0,-202.171,-148.568,-53.603,0.0,-880.564,-1013.936,17.301,116.071,0.0,0.0,0.0,0.0,7.406,316.391,-49.444,144.619,45.974,0.0,1073.727,-975.082,-16.197,0.0,-16.197,232.953,4.46,,148.915,49.839,40.988,
12/31/2013,199.951,158.172,71.234,24.331,51.879,-3.063,45.578,9.364,0.0,-105.665,38.594,13.088,46.85,0.0,-204.197,0.0,-3027.565,-12.027,1.081,-13.108,-1886.332,383.535,82.767,300.768,0.0,-2269.867,-1684.064,-585.803,0.0,-1143.778,-1295.083,42.803,108.502,0.0,0.0,0.0,0.0,14.572,2721.088,-49.521,1826.025,,,,,12.601,12.601,0.0,943.03,-11.047,,-106.526,9.894,38.887,
03/31/2014,155.964,149.143,82.015,24.63,-26.496,-21.86,-17.054,9.418,3.0,-73.328,-4.866,-13.857,-21.97,0.0,-32.635,0.0,-956.518,-10.326,0.287,-10.613,-226.382,1429.369,100.965,1328.404,0.0,-1655.751,0.0,-1655.751,0.0,-714.323,-718.861,-14.188,18.726,-13.452,0.0,-13.452,0.0,7.965,772.686,-49.11,-336.807,1161.892,0.0,500.0,-1998.699,-130.024,6.113,-136.137,1284.94,3.687,0.0,-27.868,0.114,35.341,
06/30/2014,226.635,164.619,70.852,29.385,12.339,-7.809,6.774,13.374,0.0,-50.56,-10.102,-1.988,-86.184,0.0,47.714,0.0,-2390.737,-11.892,0.09,-11.982,-596.009,351.842,111.714,240.128,0.0,-947.851,0.0,-947.851,0.0,-1794.526,-1703.868,1.597,-92.255,0.0,0.0,0.0,0.0,11.69,2409.291,-49.403,3166.503,-458.424,0.0,3625.0,-0.073,-114.368,,,-599.76,6.319,0.0,245.189,57.636,34.336,
09/30/2014,246.627,155.016,86.107,24.48,25.56,-7.85,22.546,10.864,0.0,-44.536,-15.919,-26.189,-49.009,0.0,46.581,0.0,-186.335,-8.979,0.0,-8.979,-126.536,705.973,124.496,581.477,0.0,-832.509,0.0,-832.509,0.0,-768.544,-806.653,-3.264,41.373,12.506,0.0,12.506,0.0,705.218,-398.883,-46.631,-944.802,280.273,0.0,480.499,-1705.574,-52.731,,,636.218,9.063,0.0,-338.591,29.704,28.403,
12/31/2014,259.56,163.614,93.858,2.494,27.491,-5.427,22.908,10.01,0.0,-27.897,24.269,8.623,-281.203,0.0,220.414,0.0,-1471.191,-10.074,17.214,-27.288,-518.733,599.013,115.61,483.403,0.0,-1117.746,0.0,-1117.746,0.0,-953.701,-1002.968,8.339,40.928,692.583,0.0,692.583,0.0,-681.266,1552.334,-53.645,34.882,,,,,-16.999,17.71,-34.709,1602.53,-14.434,,340.703,52.464,33.408,
03/31/2015,-18.257,165.854,95.664,20.591,-16.749,-4.589,-14.467,11.095,-8.788,-283.617,-5.435,-189.282,-58.226,,-30.674,0.0,-1168.806,-13.094,0.0,-13.094,-438.776,522.037,124.631,397.406,0.0,-960.813,-82.557,-878.256,0.0,-269.235,-332.637,-9.471,72.873,-457.836,0.0,-457.836,0.0,10.135,866.374,-56.703,-112.297,-357.831,0.0,995.61,-750.076,-47.907,3.8,-51.707,1081.204,2.077,,-320.689,0.353,26.672,
06/30/2015,104.352,196.206,72.293,20.419,21.729,-12.917,38.605,14.478,-18.437,-206.295,-11.52,-23.696,-117.241,,-53.838,0.0,-353.097,-29.999,,-29.999,-350.102,703.281,164.075,539.206,0.0,-1053.383,-132.89,-920.493,0.0,-765.33,-839.795,2.621,71.844,0.0,0.0,0.0,0.0,792.334,728.838,-56.54,180.848,-531.148,0.0,751.328,-39.332,-96.423,2.717,-99.14,692.444,8.509,,480.093,87.633,40.709,
09/30/2015,314.731,152.588,94.831,22.476,-222.651,-250.258,-13.181,13.563,27.225,267.487,20.537,212.978,-40.225,,74.197,0.0,-1737.769,-25.928,0.0,-25.928,-636.191,837.646,145.486,692.16,0.0,-1473.837,0.0,-1473.837,0.0,-1081.935,-1009.407,5.604,-78.132,0.0,0.0,0.0,0.0,6.285,1067.427,-56.23,396.121,-77.949,0.0,580.103,-106.033,-74.006,,,795.05,6.492,0.0,-355.611,29.239,,
12/31/2015,632.536,178.309,78.493,36.468,380.117,318.345,57.819,12.279,-8.326,-40.851,1.612,,-17.932,,-24.531,0.0,-1668.982,-21.849,2.227,-24.076,-795.248,602.834,160.713,442.121,0.0,-1398.082,-163.904,-1234.178,0.0,-86.971,-1004.936,13.967,903.998,0.0,0.0,0.0,0.0,-764.914,859.244,-54.917,-88.109,-852.019,0.0,905.186,-141.276,-14.508,,,1028.273,-11.495,0.0,-177.202,36.365,83.022,
03/31/2016,191.79,171.314,105.103,27.582,-36.636,-39.502,-4.366,11.268,-4.036,-75.573,-8.927,,-41.066,,-25.58,0.0,-1589.443,-12.157,0.0,-12.157,-263.986,427.621,210.606,217.015,0.0,-691.607,0.0,-691.607,0.0,-1321.17,-714.14,-14.83,-592.2,0.0,0.0,0.0,0.0,7.87,1366.745,-64.193,681.254,-147.339,0.0,1024.068,-195.475,387.474,387.474,0.0,363.177,-0.967,0.0,-30.908,1.051,41.398,
06/30/2016,94.848,174.54,103.146,24.509,-257.848,-269.034,-2.498,16.531,-2.847,50.501,10.635,,-56.268,,96.134,0.0,-1006.55,-7.689,,-7.689,-6.785,706.643,285.039,421.604,0.0,-713.428,0.0,-713.428,0.0,-1000.194,-1506.789,21.772,484.823,0.0,0.0,0.0,0.0,8.118,962.634,-75.766,1450.678,1483.227,0.0,27.726,-60.275,201.4,201.4,0.0,-619.51,5.832,0.0,50.932,2.048,66.03,
09/30/2016,399.168,127.004,91.195,63.805,116.123,112.114,-11.23,20.769,-5.53,1.041,-0.782,,-72.119,,73.942,0.0,-263.994,-43.842,0.0,-43.842,846.122,4875.419,354.525,4520.894,0.0,-4029.297,0.0,-4029.297,0.0,-938.584,-1065.309,26.279,100.446,-133.218,0.0,-133.218,0.0,5.528,659.585,-75.106,-371.517,-972.37,0.0,1029.849,-428.996,2.146,2.146,0.0,1110.139,-6.077,0.0,794.759,0.77,51.929,
12/31/2016,529.496,238.963,80.328,74.906,299.323,71.34,182.841,17.04,28.102,-164.024,-97.224,,73.695,,-140.495,0.0,-585.366,-56.75,0.0,-56.75,-1983.045,3470.205,362.009,3108.196,0.0,-5453.25,0.0,-5453.25,0.0,1905.673,-664.663,-7.154,2577.49,0.0,0.0,0.0,0.0,-451.244,-221.299,-84.523,992.058,1536.043,0.0,46.107,-590.092,10.897,10.897,0.0,-1146.065,6.334,0.0,-277.169,1.11,81.716,
03/31/2017,396.0,208.0,211.0,68.0,8.0,24.0,-20.0,-2.0,6.0,-99.0,35.0,,54.0,,-188.0,0.0,-736.0,-55.0,0.0,-55.0,-331.0,560.0,279.0,281.0,0.0,-891.0,-9.0,-882.0,0.0,-345.0,-437.0,17.0,75.0,0.0,0.0,0.0,0.0,-5.0,265.0,-106.0,-1452.0,-2433.0,0.0,1029.0,-48.0,5.0,5.0,0.0,1815.0,3.0,0.0,-75.0,1.0,86.0,
06/30/2017,163.0,272.0,0.0,25.0,-154.0,-245.0,32.0,54.0,5.0,20.0,4.0,,-112.0,,128.0,0.0,-844.0,-58.0,0.0,-58.0,117.0,1085.0,244.0,841.0,0.0,-968.0,0.0,-968.0,0.0,-900.0,-992.0,2.0,90.0,0.0,0.0,0.0,0.0,-3.0,886.0,-106.0,2508.0,3271.0,0.0,32.0,-795.0,-24.0,1.0,-25.0,-1489.0,-3.0,0.0,205.0,53.0,99.0,
09/30/2017,547.0,275.0,96.0,43.0,104.0,89.0,-8.0,21.0,2.0,29.0,6.0,,-79.0,,102.0,0.0,-1122.0,-32.0,0.0,-32.0,-524.0,1476.0,270.0,1206.0,0.0,-2000.0,-681.0,-1319.0,0.0,-579.0,-730.0,2.0,149.0,8.0,0.0,8.0,0.0,5.0,254.0,-107.0,-2031.0,-2703.0,0.0,712.0,-40.0,-128.0,0.0,-128.0,2511.0,9.0,,-321.0,17.0,122.0,
12/31/2017,847.705,432.0,105.937,64.794,335.458,176.499,131.756,19.253,7.95,-90.484,2.193,,-283.515,,190.838,0.0,-2164.041,-49.363,0.0,-49.363,-514.961,2360.761,261.004,2099.757,0.0,-2875.722,-666.33,-2209.392,0.0,-1618.005,-1520.034,18.312,-116.283,0.0,0.0,0.0,0.0,18.288,1642.368,-106.775,3214.038,3236.157,0.0,42.904,-65.023,-60.499,76.684,-137.183,-1404.396,0.0,0.0,326.032,12.835,101.507,
03/31/2018,294.0,326.0,105.0,66.0,82.0,-27.0,93.0,15.0,1.0,-285.0,1.0,,-237.0,,-49.0,0.0,-776.0,-16.0,0.0,-16.0,332.0,839.0,174.0,665.0,0.0,-507.0,0.0,-507.0,0.0,-1107.0,-1137.0,22.0,8.0,0.0,0.0,0.0,0.0,15.0,31.0,-137.0,-2702.0,-2181.0,0.0,51.0,-572.0,440.0,498.0,-58.0,2430.0,0.0,0.0,-451.0,11.0,159.0,
06/30/2018,308.0,355.0,123.0,56.0,-309.0,-247.0,46.0,29.0,-137.0,83.0,0.0,,67.0,,16.0,0.0,-682.0,-22.0,0.0,-22.0,571.0,906.0,176.0,730.0,0.0,-335.0,-71.0,-264.0,0.0,-1250.0,-1482.0,34.0,198.0,0.0,0.0,0.0,0.0,19.0,687.0,-133.0,720.0,-398.0,0.0,1280.0,-162.0,-16.0,1.0,-17.0,116.0,0.0,0.0,313.0,-124.0,161.0,
09/30/2018,542.0,378.0,122.0,53.0,-106.0,-110.0,-14.0,15.0,3.0,95.0,2.0,,-155.0,,248.0,0.0,-519.0,-24.0,0.0,-24.0,475.0,748.0,223.0,525.0,0.0,-273.0,0.0,-273.0,0.0,-1021.0,-964.0,6.0,-63.0,0.0,0.0,0.0,0.0,51.0,-106.0,-143.0,-1375.0,-1034.0,0.0,840.0,-1181.0,-271.0,495.0,-766.0,2102.0,5.0,,-83.0,1.0,207.0,
12/31/2018,582.0,334.0,143.0,60.0,162.0,-23.0,63.0,19.0,103.0,-117.0,-14.0,,90.0,,-193.0,0.0,-1686.0,-48.0,0.0,-48.0,70.0,1778.0,170.0,1608.0,0.0,-1708.0,-267.0,-1441.0,0.0,-1725.0,-1750.0,28.0,-3.0,-40.0,0.0,-40.0,0.0,57.0,2477.0,-171.0,-187.0,588.0,0.0,108.0,-883.0,-245.0,0.0,-245.0,3085.0,-5.0,0.0,1373.0,-64.0,,
03/31/2019,497.0,358.0,131.0,67.0,110.0,72.0,15.0,17.0,6.0,-169.0,-61.0,,-284.0,,176.0,0.0,-515.0,-24.0,,-24.0,-200.0,510.0,175.0,335.0,0.0,-710.0,-356.0,-354.0,0.0,-556.0,-528.0,-111.0,83.0,0.0,0.0,0.0,0.0,265.0,-1318.0,-166.0,1498.0,776.0,0.0,835.0,-113.0,-33.0,0.0,-33.0,-2619.0,2.0,0.0,-1336.0,1.0,249.0,
06/30/2019,355.0,364.0,73.0,59.0,-137.0,-169.0,14.0,31.0,-13.0,-4.0,-10.0,,-180.0,,186.0,0.0,-64.0,-27.0,0.0,-27.0,488.0,2184.0,205.0,1979.0,0.0,-1696.0,-160.0,-1536.0,0.0,-199.0,-279.0,-26.0,106.0,0.0,0.0,0.0,0.0,-326.0,-29.0,-166.0,855.0,1381.0,0.0,22.0,-548.0,-168.0,2.0,-170.0,-548.0,-2.0,0.0,262.0,-20.0,259.0,
09/30/2019,46.0,372.0,104.0,82.0,-269.0,-259.0,-35.0,16.0,9.0,-243.0,20.0,,-198.0,,-65.0,0.0,-184.0,-31.0,0.0,-31.0,-238.0,1046.0,276.0,770.0,0.0,-1284.0,0.0,-1284.0,0.0,-169.0,-355.0,16.0,170.0,0.0,0.0,0.0,0.0,254.0,176.0,-165.0,-1104.0,-1961.0,0.0,880.0,-23.0,-70.0,,-70.0,1513.0,2.0,0.0,38.0,73.0,250.0,
12/31/2019,676.0,317.0,78.0,79.0,188.0,142.0,29.0,19.0,-2.0,14.0,19.0,,69.0,,-74.0,0.0,-1114.0,-25.0,0.0,-25.0,-557.0,3308.0,365.0,2943.0,0.0,-3865.0,-1003.0,-2862.0,0.0,-733.0,-987.0,9.0,245.0,0.0,0.0,0.0,0.0,201.0,-28.0,-174.0,390.0,390.0,0.0,59.0,-59.0,-196.0,,,-48.0,0.0,0.0,-466.0,57.0,231.0,
03/31/2020,498.0,48.0,119.0,441.0,-42.0,-20.0,-37.0,15.0,0.0,-68.0,63.0,,,,-131.0,0.0,-4322.0,-11.0,0.0,-11.0,-1390.0,1086.0,398.0,688.0,0.0,-2476.0,0.0,-2476.0,0.0,-3072.0,-2926.0,-26.0,-120.0,0.0,0.0,0.0,0.0,151.0,4421.0,-173.0,204.0,458.0,0.0,1286.0,-1540.0,-94.0,0.0,-94.0,4483.0,1.0,0.0,597.0,2.0,197.0,
06/30/2020,212.0,150.0,59.0,327.0,-169.0,-161.0,-29.0,25.0,-4.0,-155.0,-9.0,,,,-146.0,0.0,-47.0,-38.0,0.0,-38.0,2156.0,2424.0,775.0,1649.0,0.0,-268.0,0.0,-268.0,0.0,-2384.0,-2517.0,-1.0,134.0,0.0,0.0,0.0,0.0,219.0,4361.0,-171.0,-2810.0,-2751.0,0.0,35.0,-94.0,481.0,494.0,-13.0,6861.0,0.0,0.0,4526.0,8.0,100.0,
