Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,2216.114,245.766,245.766,0.0,19.212,19.212,,916.581,9.532,53.34,853.709,0.0,0.0,,,,1181.559,26.157,,,0.0,1008.398,10.985,10.579,0.406,,997.413,1034.555,,299.268,299.268,,,,0.0,,,,,694.399,,,694.399,993.667,317.048,,,,,0.0,,,,,0.0,317.048,1310.715,0.0,474.819,,,-1955.511,2386.091,0.0,905.399,0.0,905.399,2216.114,
12/31/2005,2269.588,177.526,177.526,0.0,40.562,40.562,,793.975,9.899,60.419,723.657,0.0,0.0,,,,1012.063,32.099,64.132,-32.033,0.0,1225.426,60.988,11.686,49.302,,1164.438,1257.525,,287.988,287.988,,,,0.0,,,,,841.297,,,841.297,1129.285,463.141,,,,,0.0,,,,,0.0,463.141,1592.426,0.0,474.092,,,-2405.558,2608.628,0.0,677.162,0.0,677.162,2269.588,
03/31/2006,2347.703,104.508,104.508,,12.573,12.573,,1022.31,9.693,68.856,943.761,0.0,,,,,1139.391,34.109,,,,1174.203,60.957,11.686,49.271,,1113.246,1208.312,,293.81,293.81,,,,78.392,,,,,783.345,,,783.345,1155.547,418.262,,,,,,,,,,,418.262,1573.809,,522.64,,,-2489.934,2741.188,0.0,773.894,,773.894,2347.703,
06/30/2006,2527.826,175.968,175.968,0.0,19.172,19.172,,1018.029,8.722,61.619,947.688,0.0,0.0,,,,1213.169,36.104,0.0,0.0,0.0,1278.553,53.578,11.686,41.892,,1224.975,1314.657,,331.489,331.489,,,,3.2,,,,,824.742,,,824.742,1159.431,368.188,,,,,0.0,,,,,0.0,368.188,1527.619,0.0,546.915,,,-2478.248,2931.54,0.0,1000.207,0.0,1000.207,2527.826,
09/30/2006,2472.745,238.605,238.605,0.0,16.762,16.762,,1011.139,9.263,89.765,912.111,0.0,0.0,,,,1266.506,38.245,0.0,0.0,0.0,1167.994,60.894,11.686,49.208,,1107.1,1206.239,,292.327,292.327,,,,0.0,,,,,722.699,,,722.699,1015.026,371.203,,,,,0.0,,,,,0.0,371.203,1386.229,0.0,562.814,,,-2537.171,3060.873,0.0,1086.516,0.0,1086.516,2472.745,
12/31/2006,2473.808,556.119,556.119,0.0,12.213,12.213,,733.616,8.268,58.248,667.1,0.0,0.0,,,,1301.948,41.598,80.06,-38.462,0.0,1130.262,60.863,11.686,49.177,,1069.399,1171.86,,289.72,289.72,,,,0.0,,,,,675.382,,,675.382,965.102,356.632,,,,,0.0,,,,,0.0,356.632,1321.734,0.0,585.644,,,-2629.61,3196.04,0.0,1152.074,0.0,1152.074,2473.808,
03/31/2007,2467.947,557.242,557.242,,12.179,12.179,,802.36,7.105,741.543,53.712,,,,,,1371.781,38.609,,,0.0,1057.557,60.832,11.686,49.146,,996.725,1096.166,,247.961,247.961,,,,0.0,,,,,220.888,,,220.888,468.849,282.08,,,,,461.89,,,,,461.89,743.97,1212.819,0.0,640.649,,,-2666.382,3280.861,0.0,1255.128,0.0,1255.128,2467.947,
06/30/2007,2503.281,574.082,574.082,,13.474,13.474,,886.562,8.759,,877.803,,0.0,,,,1474.118,36.785,,,,992.378,60.776,11.686,49.09,,931.602,1029.163,,286.506,286.506,,,,0.0,,,,,395.438,,,395.438,681.944,339.078,,,,,202.639,,,,,202.639,541.717,1223.661,0.0,676.209,,,-2768.197,3371.608,0.0,1279.62,0.0,1279.62,2503.281,
09/30/2007,2246.674,317.191,317.191,0.0,17.666,17.666,,979.397,6.916,0.0,972.481,0.0,0.0,,,,1314.254,35.523,,,0.0,896.897,60.743,11.686,49.057,,836.154,932.42,,281.716,281.716,,,,0.0,,,,,598.345,,,598.345,880.061,314.535,,,,,0.0,,,,,0.0,314.535,1194.596,0.0,654.202,,,-3064.845,3462.721,0.0,1052.078,0.0,1052.078,2246.674,
12/31/2007,2194.416,664.209,664.209,,10.855,10.855,,688.854,,,679.733,9.121,,,,,1363.918,33.792,79.398,-45.606,,796.706,60.709,11.686,49.023,,735.997,830.498,,237.599,237.599,,,,,,,,,251.475,,,251.475,489.074,286.283,,,,,289.684,,,,,289.684,575.967,1065.041,,663.837,,,-3064.457,3529.995,0.0,1129.375,,1129.375,2194.416,
03/31/2008,2209.576,767.658,767.658,0.0,8.622,8.622,,631.077,5.122,0.0,625.955,0.0,0.0,,,,1407.357,31.97,,,0.0,770.249,60.675,11.686,48.989,,709.574,802.219,,192.738,192.738,,,,0.0,,,,,254.14,,,254.14,446.878,271.002,,,,,267.318,,,,,267.318,538.32,985.198,0.0,688.119,,,-3037.202,3573.461,0.0,1224.378,0.0,1224.378,2209.576,
06/30/2008,2313.855,868.139,868.139,0.0,16.189,16.189,,625.637,6.97,0.0,618.667,0.0,0.0,,,,1509.965,30.097,,,0.0,773.793,60.655,11.686,48.969,,713.138,803.89,,203.31,203.31,,,,0.0,,,,,232.625,,,232.625,435.935,318.902,,,,,243.065,,,,,243.065,561.967,997.902,0.0,692.358,,,-3001.198,3624.793,0.0,1315.953,0.0,1315.953,2313.855,
09/30/2008,2308.152,965.041,965.041,0.0,10.444,10.444,,611.02,6.555,0.0,604.465,0.0,0.0,,,,1586.505,27.737,,,0.0,693.91,60.634,11.686,48.948,,633.276,721.647,,195.261,195.261,,,,0.0,,,,,235.564,,,235.564,430.825,293.412,,,,,211.44,,,,,211.44,504.852,935.677,0.0,706.766,,,-2995.635,3661.344,0.0,1372.475,0.0,1372.475,2308.152,
12/31/2008,2103.236,1147.643,1147.643,0.0,11.594,11.594,,400.57,,0.0,392.877,7.693,0.0,,,,1559.807,26.417,73.661,-47.244,0.0,517.012,48.927,0.0,48.927,,468.085,543.429,,155.127,155.127,,,,0.0,,,,,194.869,,,194.869,349.996,210.389,,,,,169.062,,,,,169.062,379.451,729.447,0.0,722.471,,,-2979.569,3630.887,0.0,1373.789,0.0,1373.789,2103.236,
03/31/2009,2131.15,1251.131,542.769,708.362,9.251,9.251,0.0,370.529,0.0,0.0,365.935,4.594,0.0,1.426,,0.0,1630.911,24.208,,,0.0,476.031,48.927,41.58,7.347,,425.678,500.239,,291.497,133.138,,,158.359,0.0,0.0,,,,1.102,,,0.0,292.599,241.179,241.179,,,,122.401,,,,,122.401,363.58,656.179,0.0,766.981,0.206,766.775,-2940.885,3648.875,,1474.971,0.0,1474.971,2131.15,
06/30/2009,2237.085,1241.63,583.268,658.362,9.227,9.227,0.0,460.57,0.0,0.0,454.807,5.763,0.0,2.146,,0.0,1711.427,22.246,,,0.0,503.412,80.591,41.58,39.011,,420.675,525.658,,322.854,159.604,,,163.25,0.0,0.0,,,,0.0,,,0.0,322.854,234.779,234.779,,,,130.85,,,,,130.85,365.629,688.483,0.0,784.286,0.206,784.08,-2925.985,3690.301,,1548.602,0.0,1548.602,2237.085,
09/30/2009,2374.78,1375.077,1115.671,259.406,9.015,9.015,0.0,478.839,0.0,0.0,474.474,4.365,0.0,3.469,,0.0,1862.931,21.168,,,0.0,490.681,48.927,41.58,7.347,,438.285,511.849,,370.684,172.578,,,198.106,0.0,0.0,,,,1.523,,,0.0,372.207,211.271,211.271,,,,119.715,,,,,119.715,330.986,703.193,0.0,810.338,0.206,810.132,-2901.179,3762.428,,1671.587,0.0,1671.587,2374.78,
12/31/2009,2395.77,1469.685,1250.15,219.535,7.995,7.995,0.0,418.718,0.0,0.0,411.196,7.522,0.0,2.445,,0.0,1896.398,20.661,67.821,-47.16,0.0,478.711,48.927,41.58,7.347,200.34,226.999,499.372,,360.415,139.063,0.0,0.0,221.352,0.0,0.0,,,,0.707,0.0,0.0,0.0,361.122,147.88,147.88,,,,129.506,0.0,0.0,0.0,0.0,129.506,277.386,638.508,0.0,830.737,0.206,830.531,-2896.542,3823.067,,1757.262,0.0,1757.262,2395.77,
03/31/2010,2476.397,1467.292,1342.292,125.0,8.091,8.091,0.0,499.909,0.0,0.0,493.908,6.001,0.0,2.43,,0.0,1975.292,19.804,,,0.0,481.301,48.927,41.58,7.347,,429.944,501.105,,343.693,159.499,,,184.194,0.0,0.0,,,,0.0,,,0.0,343.693,191.719,191.719,,,,72.261,,,,,72.261,263.98,607.673,0.0,870.614,0.206,870.408,-2857.044,3855.154,,1868.724,0.0,1868.724,2476.397,
06/30/2010,2359.435,1265.882,1090.882,175.0,15.011,15.011,0.0,420.701,17.0,0.0,396.448,7.253,0.0,2.709,,0.0,1701.594,19.896,,,0.0,637.945,48.927,41.58,7.347,,586.309,657.841,,388.179,180.898,,,207.281,0.0,0.0,,,,5.422,,,0.0,393.601,81.024,81.024,,,,69.344,,,,,69.344,150.368,543.969,0.0,914.791,0.206,914.585,-3025.755,3926.43,,1815.466,0.0,1815.466,2359.435,
09/30/2010,2249.819,1080.469,1055.469,25.0,10.714,10.714,0.0,562.314,72.856,0.0,484.017,5.441,0.0,1.213,,0.0,1653.497,19.6,,,0.0,576.722,48.927,41.58,7.347,,526.582,596.322,,383.245,167.738,,,215.507,0.0,0.0,,,,0.354,,,0.0,383.599,101.136,101.136,,,,78.406,,,,,78.406,179.542,563.141,0.0,937.829,0.206,937.623,-3221.525,3970.374,,1686.678,0.0,1686.678,2249.819,
12/31/2010,2260.061,1193.392,1193.392,0.0,6.948,6.948,0.0,431.329,78.058,0.0,345.814,7.457,0.0,5.461,,0.0,1631.669,20.473,66.561,-46.088,0.0,607.919,48.927,41.58,7.347,184.93,368.601,628.392,,365.801,128.749,0.0,0.0,237.052,0.0,0.0,,,,0.0,0.0,0.0,0.0,365.801,92.089,92.089,,,,61.797,0.0,0.0,0.0,0.0,61.797,153.886,519.687,0.0,951.44,0.206,951.234,-3240.138,4029.072,,1740.374,0.0,1740.374,2260.061,
03/31/2011,2275.728,1220.225,1220.225,0.0,7.378,7.378,0.0,492.244,77.075,0.0,409.268,5.901,0.0,0.964,,0.0,1719.847,19.85,,,0.0,536.031,48.927,41.58,7.347,,486.14,555.881,,308.99,136.382,,,172.608,0.0,0.0,,,,0.0,,,0.0,308.99,84.648,84.648,,,,63.889,,,,,63.889,148.537,457.527,0.0,1014.223,0.206,1014.017,-3240.268,4044.246,,1818.201,0.0,1818.201,2275.728,
06/30/2011,2175.675,929.445,929.445,0.0,7.871,7.871,0.0,535.179,78.468,0.0,448.569,8.142,0.0,1.313,,0.0,1472.495,24.611,,,0.0,678.569,48.927,41.58,7.347,,628.329,703.18,,358.164,173.549,,,184.615,0.0,0.0,,,,0.0,,,0.0,358.164,91.345,91.345,,,,75.37,,,,,75.37,166.715,524.879,0.0,1037.505,0.206,1037.299,-3469.4,4082.691,,1650.796,0.0,1650.796,2175.675,
09/30/2011,1799.616,496.448,496.448,0.0,7.281,7.281,0.0,581.213,91.392,0.0,483.2,6.621,0.0,2.026,,0.0,1084.942,24.052,,,0.0,690.622,48.927,41.58,7.347,,639.669,714.674,,373.373,170.076,,,203.297,0.0,0.0,,,,5.181,,,0.0,378.554,1.666,1.666,,,,73.377,,,,,73.377,75.043,453.597,0.0,1054.44,0.206,1054.234,-3834.521,4126.1,,1346.019,0.0,1346.019,1799.616,
12/31/2011,1779.485,480.332,480.332,0.0,6.789,6.789,0.0,533.15,78.045,0.0,446.411,8.694,0.0,0.833,,0.0,1020.271,24.937,73.716,-48.779,0.0,734.277,48.927,41.58,7.347,155.881,528.636,759.214,,333.424,149.614,0.0,0.0,183.81,0.0,0.0,,,,2.43,0.0,0.0,0.0,335.854,1.613,1.613,,,,67.219,0.0,0.0,0.0,0.0,67.219,68.832,404.686,0.0,1072.985,0.206,1072.779,-3856.678,4158.492,,1374.799,0.0,1374.799,1779.485,
03/31/2012,1850.912,574.383,574.383,0.0,6.028,6.028,0.0,635.746,70.225,0.0,557.005,8.516,0.0,0.917,,0.0,1216.157,25.966,,,0.0,608.789,48.927,41.58,7.347,,558.945,634.755,,349.4,163.376,,,186.024,0.0,0.0,,,,0.421,,,0.0,349.821,0.0,0.0,,,,82.85,,,,,82.85,82.85,432.671,0.0,1074.421,0.206,1074.215,-3834.795,4178.615,,1418.241,0.0,1418.241,1850.912,
06/30/2012,1990.96,592.652,592.652,0.0,9.612,9.612,0.0,701.163,70.993,0.0,620.289,9.881,0.0,0.809,,0.0,1303.427,27.061,,,0.0,660.472,48.927,41.58,7.347,,610.736,687.533,,374.237,183.86,,,190.377,0.0,0.0,,,,1.851,,,0.0,376.088,0.0,0.0,,,,93.048,,,,,93.048,93.048,469.136,0.0,1113.324,0.206,1113.118,-3816.953,4225.453,,1521.824,0.0,1521.824,1990.96,
09/30/2012,2480.726,1077.543,1077.543,0.0,9.973,9.973,0.0,700.176,71.102,0.0,620.511,8.563,0.0,1.928,,0.0,1787.692,29.313,,,0.0,663.721,48.927,41.58,7.347,,612.866,693.034,,400.559,173.809,,,226.75,0.0,0.0,,,,4.731,,,0.0,405.29,598.967,598.967,,,,97.161,,,,,97.161,696.128,1101.418,0.0,1134.512,0.206,1134.306,-4033.657,4278.453,,1379.308,0.0,1379.308,2480.726,
12/31/2012,2604.842,1152.601,1152.601,0.0,9.421,9.421,0.0,678.131,68.336,0.0,597.43,12.365,0.0,0.49,,0.0,1840.153,29.481,82.185,-52.704,0.0,735.208,58.146,42.021,16.125,145.618,530.954,764.689,,417.842,183.038,0.0,0.0,234.804,0.0,0.0,,,,1.094,0.0,0.0,0.0,418.936,598.988,598.988,,,,106.441,0.0,0.0,0.0,0.0,106.441,705.429,1124.365,0.0,1169.905,0.206,1169.699,-4028.508,4339.08,,1480.477,0.0,1480.477,2604.842,
03/31/2013,2665.055,1087.188,1087.188,0.0,14.536,14.536,0.0,841.85,96.233,0.0,733.438,12.179,0.0,0.737,,0.0,1943.574,30.569,,,0.0,690.912,57.746,50.399,7.347,,632.429,721.481,,384.32,191.316,,,193.004,0.0,0.0,,,,0.057,,,0.0,384.377,599.01,599.01,,,,129.576,,,,,129.576,728.586,1112.963,0.0,1185.167,0.206,1184.961,-4007.196,4374.121,,1552.092,0.0,1552.092,2665.055,
06/30/2013,2531.167,777.265,777.265,0.0,14.822,14.822,0.0,940.28,87.57,0.0,838.882,13.828,0.0,12.81,,0.0,1732.367,32.701,,,0.0,766.099,57.221,49.874,7.347,,696.068,798.8,,466.588,218.623,,,247.965,0.0,0.0,,,,3.6,,,0.0,470.188,599.031,599.031,,,,141.669,,,,,141.669,740.7,1210.888,0.0,1196.591,0.206,1196.385,-4301.123,4424.811,,1320.279,0.0,1320.279,2531.167,
09/30/2013,2518.897,811.589,811.589,0.0,13.137,13.137,0.0,917.07,59.409,0.0,847.311,10.35,0.0,4.479,,0.0,1741.796,35.787,,,0.0,741.314,49.1,7.52,41.58,,687.735,777.101,,513.583,242.833,,,270.75,0.0,0.0,,,,5.905,,,0.0,519.488,599.053,599.053,,,,125.262,,,,,125.262,724.315,1243.803,0.0,1208.859,0.206,1208.653,-4441.511,4507.746,,1275.094,0.0,1275.094,2518.897,
12/31/2013,2486.148,865.585,865.585,0.0,9.529,9.529,0.0,738.565,41.328,0.0,686.298,10.939,0.0,6.153,,0.0,1613.679,37.298,93.469,-56.171,0.0,835.171,55.674,6.747,48.927,162.378,610.966,872.469,,516.991,200.764,0.0,0.0,316.227,0.0,0.0,,,,2.697,0.0,0.0,0.0,519.688,599.075,599.075,,,,106.033,0.0,0.0,0.0,0.0,106.033,705.108,1224.796,0.0,1212.256,0.206,1212.05,-4556.461,4605.557,,1261.352,0.0,1261.352,2486.148,
03/31/2014,2524.753,878.539,878.539,0.0,10.055,10.055,0.0,841.998,46.083,0.0,785.558,10.357,0.0,1.068,,0.0,1730.592,39.32,,,0.0,754.841,55.328,41.58,13.748,,698.445,794.161,,476.63,204.755,,,271.875,0.0,0.0,,,,0.0,,,0.0,476.63,599.098,599.098,,,,122.943,,,,,122.943,722.041,1198.671,0.0,1259.616,0.206,1259.41,-4562.94,4629.406,0.0,1326.082,0.0,1326.082,2524.753,
06/30/2014,2382.063,551.859,551.859,0.0,15.196,15.196,0.0,952.505,63.789,0.0,878.123,10.593,0.0,1.95,,0.0,1519.56,50.685,,,0.0,811.818,54.982,47.635,7.347,,754.886,862.503,,547.427,251.382,,,296.045,0.0,0.0,,,,4.446,,,0.0,551.873,599.12,599.12,,,,131.855,,,,,131.855,730.975,1282.848,0.0,1277.961,0.206,1277.755,-4876.33,4697.584,,1099.215,0.0,1099.215,2382.063,
09/30/2014,2413.076,463.695,463.695,0.0,11.465,11.465,0.0,1013.733,55.668,0.0,946.505,11.56,0.0,0.312,,0.0,1488.893,52.824,,,0.0,871.359,54.637,47.29,7.347,,816.41,924.183,,537.983,248.287,,,289.696,0.0,0.0,,,,2.152,,,0.0,540.135,599.143,599.143,,,,122.404,,,,,122.404,721.547,1261.682,0.0,1299.739,0.206,1299.533,-4936.081,4787.736,,1151.394,0.0,1151.394,2413.076,
12/31/2014,2351.335,544.938,544.938,0.0,10.021,10.021,0.0,869.486,33.689,0.0,822.893,12.904,0.0,2.374,,0.0,1424.445,52.431,116.575,-64.144,0.0,874.459,54.291,5.364,48.927,165.189,652.605,926.89,,518.568,229.51,0.0,0.0,289.058,0.0,0.0,0.0,0.0,,0.909,0.0,0.0,0.0,519.477,599.166,599.166,0.0,0.0,,108.437,0.0,0.0,0.0,0.0,108.437,707.603,1227.08,0.0,1325.701,0.206,1325.495,-5088.633,4887.187,0.0,1124.255,0.0,1124.255,2351.335,
03/31/2015,2376.134,530.968,530.968,0.0,10.024,10.024,0.0,954.581,35.813,0.0,907.715,11.053,0.0,5.91,,0.0,1495.573,52.3,,,0.0,828.261,53.946,5.019,48.927,,768.405,880.561,,484.165,218.046,,,266.119,0.0,0.0,,,,0.0,,,0.0,484.165,599.189,599.189,,,,127.543,,,,,127.543,726.732,1210.897,0.0,1370.969,0.206,1370.763,-5131.977,4926.245,0.0,1165.237,0.0,1165.237,2376.134,
06/30/2015,2596.235,495.731,495.731,0.0,15.987,15.987,0.0,1085.091,25.554,0.0,1048.454,11.083,0.0,6.622,,0.0,1596.809,50.746,,,0.0,948.68,53.6,4.673,48.927,,888.458,999.426,,582.106,282.553,,,299.553,0.0,0.0,,,,0.0,,,0.0,582.106,599.213,599.213,,,,140.035,,,,,140.035,739.248,1321.354,0.0,1389.931,0.206,1389.725,-5134.69,5019.64,0.0,1274.881,0.0,1274.881,2596.235,
09/30/2015,2570.682,386.293,386.293,0.0,9.85,9.85,0.0,1161.455,53.203,0.0,1098.522,9.73,0.0,14.451,,0.0,1557.598,50.413,,,0.0,962.671,53.254,4.327,48.927,,894.966,1013.084,,597.264,295.67,,,301.594,0.0,,,,,0.0,,,0.0,597.264,599.237,599.237,,,,133.691,,,,,133.691,732.928,1330.192,0.0,1420.42,0.206,1420.214,-5316.04,5136.11,0.0,1240.49,0.0,1240.49,2570.682,
12/31/2015,2511.718,424.326,424.326,0.0,11.482,11.482,0.0,1006.526,60.611,0.0,933.814,12.101,25.478,6.991,,25.478,1467.812,49.964,127.002,-77.038,0.0,993.942,52.909,3.982,48.927,161.805,772.237,1043.906,,564.65,259.728,,,304.922,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,564.65,595.847,595.847,0.0,0.0,,112.056,0.0,,,,112.056,707.903,1272.553,0.0,1448.001,0.206,1447.795,-5478.95,5270.114,0.0,1239.165,0.0,1239.165,2511.718,
03/31/2016,2541.651,317.987,317.987,0.0,13.829,13.829,0.0,1261.135,163.826,0.0,1084.297,13.012,0.0,5.424,,0.0,1592.951,50.026,,,0.0,898.674,52.563,3.636,48.927,,840.687,948.7,,559.423,261.378,,,298.045,0.0,0.0,,,,1.984,,,0.0,561.407,595.999,595.999,,,,127.782,,,,,127.782,723.781,1285.188,0.0,1467.206,0.206,1467.0,-5546.16,5335.417,0.0,1256.463,0.0,1256.463,2541.651,
06/30/2016,2698.424,363.202,363.202,0.0,17.464,17.464,0.0,1247.614,58.751,0.0,1173.544,15.319,275.145,7.579,275.145,0.0,1903.425,51.146,,,0.0,743.853,52.218,3.291,48.927,,684.056,794.999,,596.872,302.268,,,294.604,0.0,0.0,,,,5.103,,,0.0,601.975,596.151,596.151,,,,142.697,,,,,142.697,738.848,1340.823,0.0,1483.27,0.206,1483.064,-5552.762,5427.093,0.0,1357.601,0.0,1357.601,2698.424,
09/30/2016,2663.216,261.218,261.218,0.0,13.921,13.921,0.0,1316.73,62.327,0.0,1242.545,11.858,0.0,4.877,,0.0,1591.869,50.406,,,0.0,1020.941,51.872,2.945,48.927,,964.192,1071.347,,621.07,311.131,,,309.939,0.0,0.0,,,,1.13,,,0.0,622.2,596.303,596.303,,,,145.574,,,,,145.574,741.877,1364.077,0.0,1499.976,0.206,1499.77,-5745.322,5544.485,0.0,1299.139,0.0,1299.139,2663.216,
12/31/2016,2643.943,395.405,395.405,0.0,18.937,18.937,0.0,1092.1,46.999,0.0,1028.933,16.168,19.418,10.14,,19.418,1525.86,50.818,137.723,-86.905,0.0,1067.265,51.526,2.599,48.927,170.652,834.947,1118.083,,611.865,275.547,,,336.318,0.0,0.0,0.0,0.0,,8.064,0.0,0.0,0.0,619.929,596.455,596.455,0.0,0.0,,123.118,0.0,,,,123.118,719.573,1339.502,0.0,1516.034,0.206,1515.828,-5906.969,5695.376,0.0,1304.441,0.0,1304.441,2643.943,
03/31/2017,2742.299,492.551,492.551,0.0,19.876,19.876,0.0,1232.434,63.684,0.0,1155.002,13.748,16.979,4.52,,16.979,1761.84,50.55,,,0.0,929.909,51.181,2.254,48.927,,874.208,980.459,,584.837,267.009,,,317.828,0.0,0.0,,,,3.343,,,0.0,588.18,596.607,596.607,,,,149.232,,,,,149.232,745.839,1334.019,0.0,1570.476,0.206,1570.27,-5959.538,5797.342,0.0,1408.28,0.0,1408.28,2742.299,
06/30/2017,2918.087,528.114,528.114,0.0,22.11,22.11,0.0,1364.951,46.685,0.0,1302.242,16.024,18.863,1.511,,18.863,1934.038,49.525,,,0.0,934.524,50.835,1.908,48.927,,882.178,984.049,,616.015,298.847,,,317.168,0.0,0.0,,,,2.977,,,0.0,618.992,596.76,596.76,,,,166.558,,,,,166.558,763.318,1382.31,0.0,1608.164,0.206,1607.958,-6017.606,5945.219,0.0,1535.777,0.0,1535.777,2918.087,
09/30/2017,3049.511,626.884,626.884,0.0,20.448,20.448,0.0,1376.559,19.182,0.0,1345.557,11.82,15.872,4.58,,15.872,2039.763,50.13,,,0.0,959.618,50.49,1.563,48.927,,904.548,1009.748,,637.815,299.883,,,337.932,0.0,0.0,,,,0.969,,,0.0,638.784,596.913,596.913,,,,163.138,,,,,163.138,760.051,1398.835,0.0,1626.318,0.206,1626.112,-6082.963,6107.321,0.0,1650.676,0.0,1650.676,3049.511,
12/31/2017,2989.279,666.794,666.794,0.0,20.026,20.026,0.0,1246.199,34.212,0.0,1194.714,17.273,21.694,3.893,,21.694,1954.713,49.518,144.537,-95.019,0.0,985.048,48.927,0.0,48.927,111.953,820.275,1034.566,,636.363,294.472,,,341.891,0.0,0.0,0.0,0.0,,0.325,0.0,0.0,0.0,636.688,597.066,597.066,0.0,0.0,,150.033,0.0,0.0,0.0,0.0,150.033,747.099,1383.787,0.0,1644.403,0.206,1644.197,-6270.851,6231.94,0.0,1605.492,0.0,1605.492,2989.279,
03/31/2018,2846.065,425.566,425.566,0.0,22.374,22.374,0.0,1344.392,33.078,0.0,1294.916,16.398,23.997,9.324,,23.997,1816.329,47.563,,,0.0,982.173,48.927,,48.927,,923.922,1029.736,,613.042,298.145,,,314.897,0.0,0.0,,,,1.509,,,0.0,614.551,597.22,597.22,,,,167.486,,,,,167.486,764.706,1379.257,0.0,1678.306,0.206,1678.1,-6611.683,6400.185,0.0,1466.808,0.0,1466.808,2846.065,
06/30/2018,3009.395,431.55,431.55,0.0,30.179,30.179,0.0,1433.615,35.292,0.0,1376.901,21.422,25.802,12.774,,25.802,1921.146,48.63,,,0.0,1039.619,48.927,,48.927,,977.918,1088.249,,628.519,322.067,,,306.452,0.0,0.0,,,,3.899,,,0.0,632.418,597.373,597.373,,,,172.033,,,,,172.033,769.406,1401.824,0.0,1721.902,0.206,1721.696,-6717.69,6603.359,0.0,1607.571,0.0,1607.571,3009.395,
09/30/2018,3089.823,609.87,609.87,0.0,26.363,26.363,0.0,1421.07,36.064,0.0,1366.382,18.624,22.345,10.31,,22.345,2079.648,49.162,,,0.0,961.013,48.927,,48.927,,901.776,1010.175,,641.024,318.464,,,322.56,0.0,0.0,,,,1.28,,,0.0,642.304,597.527,597.527,,,,167.676,,,,,167.676,765.203,1407.507,0.0,1762.529,0.206,1762.323,-6879.388,6799.175,0.0,1682.316,0.0,1682.316,3089.823,
12/31/2018,3165.933,711.875,711.875,0.0,18.641,18.641,0.0,1253.11,38.857,0.0,1192.535,21.718,20.053,3.429,,20.053,2003.679,48.744,147.773,-99.029,0.0,1113.51,48.927,0.0,48.927,112.333,948.821,1162.254,,631.501,298.63,,,332.871,0.0,0.0,0.0,0.0,,-10.057,0.0,0.0,0.0,621.444,597.681,597.681,0.0,0.0,,138.246,0.0,0.0,0.0,0.0,138.246,735.927,1357.371,0.0,1820.429,0.206,1820.223,-7043.2,7031.333,0.0,1808.562,0.0,1808.562,3165.933,
03/31/2019,3362.771,816.453,816.453,0.0,30.488,30.488,0.0,1281.169,37.781,0.0,1224.113,19.275,23.946,18.288,,23.946,2152.056,127.432,,,0.0,1083.283,48.927,,48.927,,1016.068,1210.715,,630.013,319.133,,,310.88,24.838,0.0,24.838,,24.838,7.313,,,0.0,662.164,659.197,597.301,61.896,0.535,61.361,142.634,,,,,142.634,801.831,1463.995,0.0,1899.306,0.206,1899.1,-7220.269,7219.739,0.0,1898.776,0.0,1898.776,3362.771,
06/30/2019,3603.24,882.319,882.319,0.0,28.943,28.943,0.0,1397.728,46.725,0.0,1331.682,19.321,23.796,18.952,,23.796,2332.786,133.624,,,0.0,1136.83,48.927,0.0,48.927,,1068.951,1270.454,,639.738,346.171,,,293.567,5.899,0.0,5.899,,5.899,6.635,,,0.0,652.272,685.322,597.991,87.331,,87.331,146.207,,,,,146.207,831.529,1483.801,0.0,1962.362,0.206,1962.156,-7272.871,7429.948,0.0,2119.439,0.0,2119.439,3603.24,
