Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2010,7760.488,47.911,47.911,0.0,863.789,863.789,0.0,437.891,196.905,0.0,240.986,0.0,254.561,,,,7.769,,93.559,1604.152,2079.338,,,0.0,4076.998,3981.79,3273.1,708.69,95.208,6156.336,,1127.596,,,,1127.596,245.055,0.0,,,,245.055,0.0,,39.254,0.0,1372.651,3955.783,3955.783,,,,1033.563,,,,,635.461,358.848,4989.346,6361.997,0.0,1032.194,1.815,1030.379,0.0,534.765,-184.777,1382.182,16.309,1398.491,7760.488,
06/30/2010,7778.996,61.247,61.247,0.0,851.611,851.611,0.0,453.028,197.744,0.0,255.284,0.0,268.85,,,,0.0,10.665,96.771,1634.736,2056.979,,,0.0,4087.281,3950.873,3256.848,694.025,136.408,6144.26,,1161.757,,11.514,,1150.243,143.322,0.0,,,,143.322,10.665,,35.63,0.0,1315.744,4010.129,4010.129,,,,1006.124,,,,,628.068,342.426,5016.253,6331.997,,1047.099,1.821,1045.278,0.0,579.55,-195.385,1431.264,15.735,1446.999,7778.996,
09/30/2010,7916.019,102.1,102.1,0.0,883.741,883.741,0.0,472.607,199.117,0.0,273.49,0.0,272.3,,0.0,,55.468,0.0,79.569,1730.748,2083.699,,,0.0,4101.572,3968.584,3266.086,702.498,132.988,6185.271,,1220.41,,,,1220.41,167.599,0.0,,,,167.599,0.0,,35.524,0.0,1388.009,3918.015,3918.015,,,,1087.173,,,,,706.099,345.55,5005.188,6393.197,0.0,1056.265,1.822,1054.443,0.0,603.846,-152.98,1507.131,15.691,1522.822,7916.019,
12/31/2010,7956.667,92.007,92.007,0.0,891.019,891.019,0.0,425.576,187.176,0.0,238.4,0.0,407.614,0.0,117.114,,71.337,3.839,73.278,1816.216,2113.391,3732.845,-1619.454,0.0,4027.06,4027.06,3179.192,847.868,0.0,6140.451,,1232.876,782.185,0.0,0.0,450.691,174.25,0.0,,,,174.25,33.839,0.0,13.058,30.0,1440.965,3893.275,3893.275,,,,1108.359,0.0,74.855,74.855,0.0,756.714,263.732,5001.634,6442.599,0.0,1063.076,1.823,1061.253,0.0,583.102,-146.653,1499.525,14.543,1514.068,7956.667,
03/31/2011,7917.199,108.609,108.609,0.0,935.938,935.938,0.0,466.32,197.805,0.0,268.515,0.0,307.678,,69.962,,45.708,,82.566,1818.545,2071.703,,,0.0,4026.951,3874.423,3185.689,688.734,152.528,6098.654,,1273.42,,,,1273.42,117.486,0.0,,,,117.486,3.108,,,3.108,1394.014,3871.444,3871.444,,,,1068.805,,,,,724.219,344.586,4940.249,6334.263,,1064.59,1.832,1062.758,,608.365,-105.594,1567.361,15.575,1582.936,7917.199,
06/30/2011,7830.057,115.807,115.807,0.0,925.769,925.769,0.0,488.814,203.103,0.0,285.711,0.0,206.697,,,,32.924,,80.448,1737.087,2072.442,,,0.0,4020.528,3876.788,3189.201,687.587,143.74,6092.97,,1253.335,,,,1253.335,158.222,0.0,,,,158.222,60.0,,21.637,60.0,1471.557,3670.654,3670.654,,,,1154.014,,,,,718.12,414.257,4824.668,6296.225,0.0,1074.228,1.836,1072.392,0.0,557.852,-113.353,1518.727,15.105,1533.832,7830.057,
09/30/2011,5911.201,107.731,107.731,0.0,1000.391,1000.391,0.0,481.157,201.429,0.0,279.728,0.0,211.026,,,,20.111,0.0,74.703,1800.305,2068.935,,,0.0,2041.961,1931.486,1253.415,678.071,110.475,4110.896,,1215.857,,,,1215.857,150.24,0.0,,,,150.24,106.538,,65.276,59.998,1472.635,3700.562,3700.562,,,,796.144,,,,,336.458,394.41,4496.706,5969.341,0.0,1081.011,1.837,1079.174,0.0,-982.645,-161.428,-63.062,4.922,-58.14,5911.201,
12/31/2011,5755.167,115.65,115.65,0.0,872.958,872.958,0.0,384.991,169.04,0.0,215.951,0.0,865.109,0.0,,,24.96,133.202,59.491,2238.708,1936.235,3523.651,-1587.416,0.0,1580.224,1483.754,849.177,634.577,96.47,3516.459,,1127.717,695.663,,,432.054,202.292,0.0,,,,202.292,194.04,0.0,64.037,56.962,1524.049,3541.635,3541.635,,,,788.134,0.0,98.0,98.0,0.0,292.539,333.558,4329.769,5853.818,0.0,1088.641,1.837,1086.804,0.0,-992.519,-199.52,-103.398,4.747,-98.651,5755.167,
03/31/2012,5758.632,130.309,130.309,0.0,932.911,932.911,0.0,476.252,197.935,0.0,278.317,0.0,183.417,,,25.507,28.174,,64.905,1722.889,2083.432,,,0.0,1952.311,1831.811,1160.221,671.59,94.993,4035.743,,1126.754,,,,1126.754,253.661,0.0,,,,253.661,46.467,,58.814,0.0,1426.882,3564.079,3564.079,,,,820.403,,,,,329.752,431.837,4384.482,5811.364,0.0,1081.676,1.845,1079.831,0.0,-954.636,-179.772,-52.732,0.0,-52.732,5758.632,
06/30/2012,5553.091,60.37,60.37,0.0,876.093,876.093,0.0,472.549,197.118,0.0,275.431,0.0,172.734,,,22.526,3.994,,65.223,1581.746,2043.415,,,0.0,1927.93,1905.404,1151.852,753.552,0.0,3971.345,,1169.332,,,,1169.332,206.817,0.0,,,,206.817,20.0,,67.368,20.0,1396.149,3345.218,3345.218,,,,814.828,,,,,342.385,405.075,4160.046,5556.195,0.0,1096.461,1.848,1094.613,0.0,-898.471,-201.094,-3.104,0.0,-3.104,5553.091,
09/30/2012,5649.96,69.775,69.775,0.0,946.764,946.764,0.0,504.764,210.194,0.0,294.57,0.0,163.617,,0.0,23.177,0.0,,65.43,1684.92,2037.386,,,0.0,1927.654,1904.477,1154.44,750.037,0.0,3965.04,,1279.238,,68.817,,1210.421,206.695,0.0,,,,206.695,58.567,,,20.0,1544.5,3244.423,3244.423,,,,810.464,,,,,325.768,484.696,4054.887,5599.387,0.0,1102.443,1.852,1100.591,0.0,-862.03,-189.84,50.573,,50.573,5649.96,
12/31/2012,5697.583,24.657,24.657,0.0,774.078,774.078,0.0,261.265,101.603,0.0,159.662,0.0,2920.734,0.0,,49.858,10.492,1466.221,36.033,3980.734,1248.637,2579.514,-1330.877,0.0,468.212,344.25,86.841,257.409,74.104,1716.849,,913.631,508.812,0.0,0.0,404.819,10.535,0.0,0.0,0.0,,10.535,1486.221,0.0,10.432,20.0,2410.387,2311.708,2311.708,0.0,0.0,,515.86,0.0,,,,104.835,400.593,2827.568,5237.955,0.0,1377.668,0.928,1376.74,0.0,-833.897,-186.584,357.187,102.441,459.628,5697.583,
03/31/2013,5013.134,76.41,76.41,0.0,966.88,966.88,0.0,433.326,176.14,0.0,257.186,0.0,131.154,,,30.723,,,52.616,1607.77,1812.908,,,0.0,1592.456,1468.176,847.487,620.689,93.557,3405.364,,1043.902,,,,1043.902,15.0,0.0,,,,15.0,480.881,,44.118,461.96,1539.783,1782.518,1782.518,,,,720.997,,,,,247.492,429.387,2503.515,4043.298,0.0,1369.963,1.865,1368.098,0.0,-341.292,-176.277,852.394,117.442,969.836,5013.134,
06/30/2013,3321.317,25.963,25.963,0.0,733.131,733.131,0.0,273.035,103.304,0.0,169.731,0.0,658.459,,,45.031,,,596.735,1690.588,1181.094,,,0.0,449.635,404.604,86.841,317.763,0.0,1630.729,,958.261,,234.211,,724.05,117.0,0.0,,,,117.0,22.961,,,19.101,1098.222,1123.1,1123.1,,,,438.478,,,,,51.12,387.358,1561.578,2659.8,0.0,773.724,1.876,771.848,0.0,-398.162,285.955,661.517,0.0,661.517,3321.317,
09/30/2013,3048.638,360.649,360.649,0.0,712.371,712.371,0.0,257.788,101.045,0.0,156.743,0.0,94.182,,,43.274,,,34.529,1424.99,1173.649,,,0.0,449.999,406.725,86.841,319.884,0.0,1623.648,,749.423,,,,749.423,0.0,0.0,,,,0.0,126.251,,,126.251,875.674,1031.643,1031.643,,,,435.227,,,,,53.164,382.063,1466.87,2342.544,0.0,786.396,0.944,785.452,0.0,16.958,-97.26,706.094,0.0,706.094,3048.638,
12/31/2013,2802.045,16.762,16.762,0.0,751.265,751.265,0.0,262.858,103.023,0.0,159.835,0.0,119.813,0.0,,35.623,15.915,,42.786,1150.698,1216.047,2627.087,-1411.04,0.0,435.3,332.266,86.841,245.425,67.411,1651.347,,761.288,504.745,0.0,0.0,256.543,0.698,0.0,,,,0.698,19.101,0.0,0.318,19.101,781.087,896.564,896.564,,,,410.079,0.0,,,0.0,100.691,309.07,1306.643,2087.73,0.0,792.224,0.948,791.276,0.0,-20.719,-57.19,714.315,0.0,714.315,2802.045,
03/31/2014,2863.442,57.751,57.751,0.0,775.268,775.268,0.0,286.091,112.381,0.0,173.71,0.0,123.595,1.004,,28.353,38.237,,35.127,1242.705,1202.754,,,0.0,417.983,331.527,86.841,244.686,57.099,1620.737,,802.391,,,,802.391,0.698,0.0,,,,0.698,18.605,,,18.573,821.694,962.657,962.657,,,,402.773,,,,,103.551,299.222,1365.43,2187.124,0.0,762.159,0.935,761.224,0.0,-29.675,-56.166,676.318,0.0,676.318,2863.442,
06/30/2014,2803.322,59.764,59.764,0.0,718.921,718.921,0.0,269.803,104.843,0.0,164.96,0.0,163.514,0.0,,24.66,79.881,,39.55,1212.002,1183.854,,,0.0,407.466,382.806,86.841,295.965,0.0,1591.32,,738.173,,,,738.173,0.698,0.0,0.0,0.0,,0.698,18.605,0.0,0.0,18.473,757.476,985.641,985.641,0.0,0.0,,385.203,0.0,,,0.0,126.615,258.588,1370.844,2128.32,0.0,760.559,0.938,759.621,0.0,-30.32,-55.237,675.002,0.0,675.002,2803.322,
09/30/2014,2789.89,30.381,30.381,0.0,776.741,776.741,0.0,279.691,108.402,0.0,171.289,0.0,126.745,0.006,,12.721,40.663,,37.318,1213.558,1180.99,,,0.0,395.342,330.089,86.841,243.248,52.526,1576.332,,768.063,,,,768.063,0.698,0.0,0.0,0.0,,0.698,18.853,0.0,,18.386,787.614,977.516,977.516,,,,369.561,0.0,,,0.0,124.831,244.73,1347.077,2134.691,0.0,756.244,0.938,755.306,0.0,-46.292,-54.753,655.199,0.0,655.199,2789.89,
12/31/2014,2769.636,16.362,16.362,0.0,747.628,747.628,0.0,251.831,100.587,0.0,151.244,0.0,164.239,,,35.415,64.443,,49.432,1180.06,1172.596,2740.765,-1568.169,0.0,416.98,86.841,86.841,0.0,294.724,1589.576,,774.9,533.9,0.0,0.0,241.0,0.698,0.0,,,,0.698,18.853,0.0,4.392,18.853,794.451,916.481,916.481,,,,431.386,0.0,0.8,0.8,0.0,137.944,288.25,1347.867,2142.318,0.0,753.316,0.941,752.375,0.0,-41.015,-84.983,627.318,0.0,627.318,2769.636,
03/31/2015,2513.507,30.056,30.056,0.0,654.377,654.377,0.0,254.657,96.974,0.0,157.683,0.0,101.699,,,38.056,7.203,,41.011,1040.789,1158.55,,,0.0,314.168,86.841,86.841,0.0,189.271,1472.718,,693.824,,,,693.824,1.188,0.0,,,,1.188,18.853,,4.095,18.853,713.865,852.238,852.238,,,,396.797,,,,,99.385,293.317,1249.035,1962.9,0.0,749.138,0.944,748.194,0.0,-114.755,-83.776,550.607,0.0,550.607,2513.507,
06/30/2015,2508.919,105.69,105.69,0.0,613.723,613.723,0.0,244.585,93.518,0.0,151.067,0.0,100.81,,,39.009,16.365,,39.003,1064.808,1140.784,,,0.0,303.327,210.553,86.841,123.712,53.765,1444.111,,700.531,,,,700.531,1.2,0.0,,,,1.2,17.977,,2.431,17.977,719.708,838.066,838.066,,,,376.976,,,,,94.781,279.764,1215.042,1934.75,0.0,744.862,0.944,743.918,0.0,-88.236,-82.457,574.169,0.0,574.169,2508.919,
09/30/2015,2496.811,63.767,63.767,0.0,655.816,655.816,0.0,252.095,101.681,0.0,150.414,0.0,97.328,,,35.179,12.058,,37.6,1069.006,1137.991,,,0.0,289.814,204.151,86.841,117.31,50.484,1427.805,,738.609,,,,738.609,1.392,0.0,,,,1.392,18.195,,5.272,18.195,758.196,839.374,839.374,,,,363.188,,,,,97.64,260.276,1202.562,1960.758,0.0,685.886,0.913,684.973,0.0,-68.003,-81.83,536.053,0.0,536.053,2496.811,
12/31/2015,2520.163,60.734,60.734,0.0,653.156,653.156,0.0,253.326,99.272,0.0,154.054,0.0,110.347,0.0,,31.386,7.985,0.0,47.31,1077.563,1174.137,2800.43,-1626.293,0.0,268.463,197.81,86.841,110.969,39.267,1442.6,,731.965,392.646,0.0,0.0,339.319,1.493,0.0,,,,1.493,28.437,0.0,0.69,18.414,761.895,833.08,833.08,,,,379.684,0.0,4.4,4.4,0.0,106.82,267.774,1212.764,1974.659,0.0,680.83,0.914,679.916,0.0,-49.523,-85.803,545.504,0.0,545.504,2520.163,
03/31/2016,2452.354,84.595,84.595,0.0,598.264,598.264,0.0,269.385,97.317,0.0,172.068,0.0,94.045,0.0,,29.279,0.0,,43.687,1046.289,1149.254,,,0.0,256.811,191.485,86.841,104.644,36.047,1406.065,,648.035,,10.832,,637.203,1.338,0.0,,,,1.338,18.632,,0.419,10.579,668.005,833.704,833.704,,,,372.697,,,,,108.196,264.082,1206.401,1874.406,0.0,672.435,0.918,671.517,0.0,-10.322,-84.165,577.948,0.0,577.948,2452.354,
06/30/2016,2537.346,23.81,23.81,0.0,589.442,589.442,0.0,265.357,100.075,0.0,165.282,0.0,95.862,0.018,,25.369,13.023,,40.569,974.471,1153.061,,,0.0,409.814,346.067,163.843,182.224,38.36,1562.875,,642.208,,,,642.208,1.172,0.0,,,,1.172,0.0,,3.049,0.0,643.38,907.582,907.582,,,,405.677,,,,,135.552,267.076,1313.259,1956.639,0.0,649.764,0.904,648.86,0.0,14.766,-83.823,580.707,0.0,580.707,2537.346,
09/30/2016,2567.652,28.158,28.158,0.0,643.301,643.301,0.0,261.644,101.482,0.0,160.162,0.0,86.639,0.0,,22.435,4.479,,37.006,1019.742,1144.733,,,0.0,403.177,340.916,163.843,177.073,39.826,1547.91,,675.93,,,,675.93,1.067,0.0,,,,1.067,5.431,,0.0,0.0,682.428,895.015,895.015,,,,400.32,,,,,132.857,267.463,1295.335,1977.763,0.0,651.978,0.904,651.074,0.0,21.061,-83.15,589.889,0.0,589.889,2567.652,
12/31/2016,2606.227,17.98,17.98,0.0,669.2,669.2,0.0,284.484,110.095,0.0,174.389,0.0,86.966,0.0,,21.737,5.578,0.0,41.468,1058.63,1163.851,2876.092,-1712.241,0.0,383.746,326.03,154.112,171.918,35.979,1547.597,,706.969,416.847,0.0,0.0,290.122,140.806,0.0,,,,140.806,0.012,0.0,0.0,0.0,847.787,745.245,745.245,,,,402.639,0.0,4.0,4.0,0.0,126.009,272.63,1147.884,1995.671,0.0,654.535,0.906,653.629,0.0,45.654,-89.633,610.556,0.0,610.556,2606.227,
03/31/2017,2525.74,31.582,31.582,0.0,646.648,646.648,0.0,290.908,104.464,0.0,186.444,0.0,42.235,,,23.487,5.147,,37.088,1011.373,1135.724,,,0.0,378.643,320.874,154.112,166.762,34.282,1514.367,,684.471,,,,684.471,141.482,0.0,,,,141.482,0.0,,,0.0,825.953,750.195,750.195,,,,354.565,,,,,86.52,268.045,1104.76,1930.713,0.0,655.422,0.909,654.513,0.0,27.594,-87.989,595.027,0.0,595.027,2525.74,
06/30/2017,2494.248,31.509,31.509,0.0,601.869,601.869,0.0,287.222,110.616,0.0,176.606,0.0,47.483,0.001,,21.31,7.191,,33.347,968.083,1124.089,,,0.0,402.076,338.435,167.535,170.9,42.33,1526.165,,655.298,,,,655.298,142.173,0.0,,,,142.173,0.0,,0.01,0.0,797.471,762.125,762.125,,,,326.441,,,,,99.942,226.489,1088.566,1886.037,0.0,657.63,0.909,656.721,0.0,36.938,-86.357,608.211,0.0,608.211,2494.248,
09/30/2017,2506.711,24.348,24.348,0.0,673.468,673.468,0.0,281.073,106.823,0.0,174.25,0.0,37.534,0.0,,21.119,0.36,,35.764,1016.423,1091.429,,,0.0,398.859,333.202,167.535,165.667,44.538,1490.288,,647.498,,,,647.498,142.883,0.0,,,,142.883,0.8,,0.01,0.0,791.181,803.598,803.598,,,,307.514,,,,,96.485,211.019,1111.112,1902.293,0.0,659.019,0.91,658.109,0.0,30.129,-84.73,604.418,0.0,604.418,2506.711,
12/31/2017,2503.829,16.512,16.512,0.0,675.826,675.826,0.0,278.063,106.814,0.0,171.249,0.0,49.478,0.0,0.0,10.731,2.14,0.0,45.907,1019.879,1094.064,2833.556,-1739.492,0.0,389.886,328.032,167.535,160.497,51.123,1483.95,,669.241,424.14,0.0,0.0,245.101,1.125,0.0,,,,1.125,1.829,0.0,0.015,0.0,672.195,912.074,912.074,,,,263.613,0.0,3.1,3.1,0.0,60.018,200.48,1175.687,1847.882,0.0,660.138,0.911,659.227,0.0,74.219,-78.41,655.947,0.0,655.947,2503.829,
03/31/2018,2444.714,28.125,28.125,0.0,637.291,637.291,0.0,287.234,104.965,0.0,182.269,0.0,49.473,0.0,9.687,10.543,1.957,,36.799,1002.123,1056.036,,,0.0,386.555,260.509,167.387,93.122,115.503,1442.591,,625.173,,,,625.173,1.137,0.0,,,,1.137,0.0,,0.002,0.0,626.31,906.063,906.063,,,,261.981,,,,,61.009,200.97,1168.044,1794.354,0.0,661.557,0.913,660.644,0.0,82.436,-93.633,650.36,0.0,650.36,2444.714,
06/30/2018,2357.563,25.434,25.434,0.0,593.207,593.207,0.0,276.656,105.801,0.0,170.855,0.0,47.984,0.002,5.127,14.083,1.461,,39.17,943.281,1001.808,,,0.0,412.474,288.217,190.707,97.51,110.172,1414.282,,641.064,,,,641.064,1.15,0.0,,,,1.15,1.45,,0.0,0.0,643.664,855.809,855.809,,,,240.629,,,,,50.45,190.179,1096.438,1740.102,0.0,663.797,0.914,662.883,0.0,33.943,-92.031,605.709,11.752,617.461,2357.563,
09/30/2018,2354.462,21.785,21.785,0.0,612.254,612.254,0.0,262.173,107.951,0.0,154.222,0.0,42.429,0.0,4.188,15.464,4.146,,32.039,938.641,999.438,,,0.0,416.383,349.479,190.714,158.765,51.44,1415.821,,644.073,,,,644.073,1.162,0.0,,,,1.162,0.31,,0.0,0.0,645.545,886.002,886.002,,,,238.581,,,,,42.365,196.216,1124.583,1770.128,0.0,663.945,0.914,663.031,0.0,-0.825,-90.668,572.452,11.882,584.334,2354.462,
12/31/2018,2118.492,24.176,24.176,0.0,589.263,589.263,0.0,255.484,101.62,0.0,153.864,0.0,43.357,0.0,8.472,2.518,4.22,0.0,30.654,912.28,1006.182,2808.486,-1802.304,0.0,200.03,153.615,0.0,153.615,43.897,1206.212,,695.333,434.827,0.0,0.0,260.506,1.174,0.0,,,,1.174,4.328,0.0,0.0,0.0,700.835,905.17,905.17,,,,197.755,0.0,0.3,0.3,0.0,13.707,183.748,1102.925,1803.76,0.0,662.544,0.914,661.63,0.0,-260.977,-98.607,302.96,11.772,314.732,2118.492,
03/31/2019,2442.3,22.573,22.573,0.0,577.239,577.239,0.0,290.376,113.06,0.0,177.316,0.0,45.074,0.0,6.587,0.0,,,38.297,935.262,1308.656,,,0.0,198.382,69.736,0.0,69.736,128.646,1507.038,,669.962,,,,669.962,96.827,0.0,95.774,,95.774,1.053,0.0,,0.0,0.0,766.789,1244.994,1008.628,236.366,,236.366,174.371,,,,,7.619,166.752,1419.365,2186.154,0.0,663.624,0.917,662.707,0.0,-322.49,-96.479,244.655,11.491,256.146,2442.3,
06/30/2019,2322.297,20.947,20.947,0.0,509.811,509.811,0.0,283.092,112.285,0.0,170.807,0.0,47.352,0.0,,0.0,,,46.417,861.202,1269.262,,,0.0,191.833,60.478,0.0,60.478,131.355,1461.095,,653.369,,,,653.369,94.15,0.0,93.09,,93.09,1.06,0.666,,0.0,0.0,748.185,1209.482,983.875,225.607,,225.607,168.871,,,,,4.008,164.863,1378.353,2126.538,0.0,665.651,0.919,664.732,0.0,-386.932,-94.059,184.66,11.099,195.759,2322.297,
09/30/2019,2294.832,36.756,36.756,0.0,508.586,508.586,0.0,269.036,108.322,0.0,160.714,0.0,43.089,0.0,,0.0,,,43.036,857.467,1247.683,,,0.0,189.682,51.22,0.0,51.22,138.462,1437.365,,593.479,,,,593.479,90.759,0.0,88.871,,88.871,1.888,2.111,,0.037,0.0,686.349,1331.011,1117.854,213.157,,213.157,159.647,,,,,5.927,153.683,1490.658,2177.007,0.0,664.603,0.919,663.684,0.0,-466.099,-91.639,106.865,10.96,117.825,2294.832,
12/31/2019,2228.557,80.011,80.011,0.0,574.146,574.146,0.0,250.485,98.516,0.0,151.969,0.0,62.025,0.0,0.0,0.0,1.917,0.0,59.532,966.667,1095.962,2965.903,-1869.941,0.0,165.928,111.516,0.0,111.516,54.412,1261.89,,564.368,380.121,0.0,0.0,184.247,526.682,0.0,86.297,,86.297,440.385,1.364,0.0,0.0,0.0,1092.414,208.147,4.67,203.477,,203.477,1098.236,0.0,,,0.0,5.066,1093.17,1306.383,2398.797,0.0,664.768,0.919,663.849,0.0,-760.727,-85.163,-181.122,10.882,-170.24,2228.557,
