Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2008,264.717987,249.861,207.597,42.264,0.879,0.879,,0.0,0.0,0.0,0.0,0.0,6.284,,,,257.023987,2.825,,,0.032,,,4.837,4.837,,,0.0,7.694,,13.465,13.465,,,,0.0,,,,,,27.355,,,27.355,40.82,393.701996,,,,,7.573,,,,,,7.573,401.274996,442.094995,0,956.89502,,,0,-1130.909058,-3.362915,-177.376953,0,-177.376953,264.718042,
12/31/2008,232.388,198.024,178.767,19.257,1.05,1.05,,0.0,0.0,0.0,0.0,0.0,6.42,,,,205.494,2.796,25.396,-22.6,19.759,,19.759,4.339,4.339,,,0.0,26.894,,15.679,15.679,,,,0.0,,,,,,34.658,,,34.658,50.337,396.167,,,,,6.634,,,,,,6.634,402.801,453.138,0,961.311,,,0,-1179.314,-2.747,-220.75,0,-220.75,232.388,
03/31/2009,189.635,157.689,139.098,18.591,0.739,0.739,0.0,0.0,0.0,0.0,0.0,0.0,6.937,,,6.937,165.365,2.495,,,17.938,,17.938,3.837,3.837,,,0.0,24.27,,42.026,15.084,,1.758,25.184,0.0,0.0,,,,,0.072,,,0.0,42.098,398.674,398.674,,,,5.614,,,,,,5.614,404.288,446.386,0,964.671,0.097,964.574,0,-1219.35,-2.072,-256.751,0,-256.751,189.635,
06/30/2009,159.016,140.475,114.289,26.186,0.807,0.807,0.0,0.0,0.0,0.0,0.0,0.0,5.436,,,5.436,146.718,2.189,,,7.01,,7.01,3.099,3.099,,,0.0,12.298,,45.569,15.84,,5.273,24.456,0.0,0.0,,,,,0.052,,,0.0,45.621,401.225,401.225,,,,3.6,,,,,,3.6,404.825,450.446,0,968.062,0.098,967.964,0,-1259.385,-0.107,-291.43,0,-291.43,159.016,
09/30/2009,472.816,388.245,367.478,20.767,0.862,0.862,0.0,0.0,0.0,0.0,0.0,0.0,13.55,,,13.55,402.657,1.981,,,6.914,,6.914,61.264,14.641,,,46.623,70.159,,44.244,14.176,,0.987,29.081,0.0,0.0,,,,,0.032,,148.105,0.0,44.276,477.419,477.419,,,,150.477,,,,,,2.372,627.896,672.172,0,1102.884,0.119,1102.765,0,-1302.742,0.502,-199.356,0,-199.356,472.816,
12/31/2009,712.39,470.418,449.824,20.594,163.661,163.661,0.0,0.0,0.0,0.0,0.0,0.0,21.976,,,21.976,656.055,1.752,25.779,-24.027,3.513,,3.513,51.07,13.879,0.0,13.879,37.191,56.335,,65.796,20.964,0.0,7.094,37.738,0.0,0.0,0.0,0.0,,0.0,67.03,238.169,,0.0,132.826,443.138,443.138,0.0,0.0,,238.81,0.0,0.0,0.0,0.0,,0.641,681.948,814.774,0,1288.093,0.119,1287.974,0,-1391.184,0.707,-102.384,0,-102.384,712.39,
03/31/2010,502.663,422.24,404.746,17.494,5.253,5.253,0.0,0.0,0.0,0.0,0.0,0.0,23.314,,,23.314,450.807,1.808,,,0.014,,0.014,50.034,,,,50.034,51.856,,50.924,13.304,,9.553,28.067,0.0,0.0,,,,,67.02,221.432,,0.0,117.944,277.7,277.7,,,,221.432,,,,,,0.0,499.132,617.076,0,1311.302,0.121,1311.181,0,-1426.913,1.198,-114.413,0,-114.413,502.663,
06/30/2010,493.681,422.19,414.088,8.102,6.36,6.36,0.0,0.0,0.0,0.0,0.0,0.0,22.743,,,22.743,451.293,2.159,,,0.0,,0.0,40.229,,,,40.229,42.388,,43.944,9.158,,4.75,30.036,0.0,0.0,,,,,67.0,204.695,,0.0,110.944,282.825,282.825,,,,204.695,,,,,,0.0,487.52,598.464,0,1317.291,0.122,1317.169,0,-1423.869,1.795,-104.783,0,-104.783,493.681,
09/30/2010,464.64,395.585,388.804,6.781,4.735,4.735,0.0,0.0,0.0,0.0,0.0,0.0,22.225,,,22.225,422.545,2.385,,,0.0,,0.0,39.71,,,,39.71,42.095,,50.542,7.75,,9.5,33.292,0.0,0.0,,,,,66.98,187.958,,0.0,117.522,288.068,288.068,,,,187.958,,,,,,0.0,476.026,593.548,0,1324.733,0.122,1324.611,0,-1455.571,1.93,-128.908,0,-128.908,464.64,
12/31/2010,489.581,424.168,417.912,6.256,5.701,5.701,0.0,0.0,0.0,0.0,0.0,0.0,25.585,0.0,,25.585,455.454,4.804,29.795,-24.991,0.0,,0.0,29.323,10.432,0.0,10.432,18.891,34.127,,46.6,10.773,0.0,4.75,31.077,0.0,0.0,0.0,0.0,,0.0,66.973,171.22,0.0,0.0,113.573,293.432,293.432,0.0,0.0,,171.22,0.0,0.0,0.0,0.0,,0.0,464.652,578.225,0,1332.4,0.123,1332.277,0,-1423.03,1.986,-88.644,0,-88.644,489.581,
03/31/2011,459.606,383.626,377.843,5.783,16.579,16.579,0.0,0.0,0.0,0.0,0.0,0.0,25.763,,,25.763,425.968,4.934,,,0.0,,,28.704,9.793,,,18.911,33.638,,43.204,7.791,,9.5,25.913,0.0,0.0,,,,,66.978,154.483,,0.0,110.182,298.919,298.919,,,,154.483,,,,,,0.0,453.402,563.584,0,1343.475,0.124,1343.351,0,-1449.542,2.089,-103.978,0,-103.978,459.606,
06/30/2011,416.663,364.11,359.074,5.036,2.376,2.376,0.0,0.0,0.0,0.0,0.0,0.0,25.437,,,25.437,391.923,5.5,,,0.0,,,19.24,,,,19.24,24.74,,43.691,8.788,,4.75,30.153,0.0,0.0,,,,,66.976,137.746,,0.0,110.667,304.534,304.534,,,,137.746,,,,,,0.0,442.28,552.947,0,1363.178,0.126,1363.052,0,-1501.413,1.951,-136.284,0,-136.284,416.663,
09/30/2011,371.224,316.975,312.328,4.647,2.462,2.462,0.0,0.0,0.0,0.0,0.0,0.0,26.981,,,26.981,346.418,6.077,,,0.0,,,18.729,,,,18.729,24.806,,53.984,11.038,,9.5,33.446,0.0,0.0,,,,,66.973,121.01,,0.0,120.957,310.277,310.277,,,,121.01,,,,,,0.0,431.287,552.244,0,1371.65,0.126,1371.524,0,-1554.491,1.821,-181.02,0,-181.02,371.224,
12/31/2011,328.962,277.594,273.164,4.43,6.415,6.415,0.0,0.0,0.0,0.0,0.0,0.0,26.769,0.0,,26.769,310.778,6.431,33.366,-26.935,0.0,,,11.753,8.217,0.0,8.217,3.536,18.184,,66.311,14.939,0.0,4.75,46.622,0.0,0.0,0.0,0.0,,0.0,69.303,104.272,0.0,0.0,135.614,316.153,316.153,0.0,0.0,,104.272,0.0,0.0,0.0,0.0,0.0,0.0,420.425,556.039,0,1380.851,0.126,1380.725,0,-1609.57,1.642,-227.077,0,-227.077,328.962,
03/31/2012,293.593,236.411,231.855,4.556,13.01,13.01,0.0,0.0,0.0,0.0,0.0,0.0,26.741,,,26.741,276.162,6.232,,,0.0,,,11.199,7.686,,,3.513,17.431,,59.77,13.174,,9.5,37.096,9.546,9.546,,,,,72.983,87.535,,0.0,142.299,312.616,312.616,,,,87.535,,,,,,0.0,400.151,542.45,0,1404.204,0.128,1404.076,0,-1654.996,1.935,-248.857,0,-248.857,293.593,
06/30/2012,311.971,261.807,257.563,4.244,13.841,13.841,0.0,0.188,0.0,0.0,0.188,0.0,18.322,,,18.322,294.158,6.515,,,0.0,,,11.298,7.154,,,4.144,17.813,,54.082,11.102,,4.75,38.23,9.68,9.68,,,,,75.969,70.798,,0.0,139.731,318.63,318.63,,,,70.798,,,,,,0.0,389.428,529.159,0,1432.051,0.13,1431.921,0,-1650.959,1.72,-217.188,0,-217.188,311.971,
09/30/2012,296.535,243.599,239.083,4.516,16.54,16.54,0.0,0.19,0.0,0.0,0.19,0.0,18.399,,,18.399,278.728,6.169,,,0.0,,,11.638,6.62,,,5.018,17.807,,60.852,12.764,,9.5,38.588,9.816,9.816,,,,,66.973,54.061,,0.0,137.641,324.783,324.783,,,,54.061,,,,,,0.0,378.844,516.485,0,1450.57,0.131,1450.439,0,-1672.669,2.149,-219.95,0,-219.95,296.535,
12/31/2012,330.419,228.418,224.057,4.361,70.951,70.951,0.0,0.278,0.591,7.884,0.278,-8.475,9.867,0.0,0.0,9.867,309.514,6.348,36.004,-29.656,0.0,,,14.557,6.082,0.0,6.082,8.475,20.905,,69.995,13.961,0.0,4.75,51.284,0.0,0.0,0.0,0.0,,0.0,66.079,38.226,0.0,0.0,136.074,331.076,331.076,0.0,0.0,,38.226,0.0,0.0,0.0,0.0,0.0,0.0,369.302,505.376,0,1477.055,0.133,1476.922,0,-1653.89,1.878,-174.957,0,-174.957,330.419,
03/31/2013,330.282,270.179,265.814,4.365,28.041,28.041,0.0,0.189,0.591,8.55,0.189,-9.141,10.704,,,10.704,309.113,6.485,,,0.0,,,14.684,5.543,,,9.141,21.169,,68.729,15.515,,9.5,43.714,0.0,0.0,,,,,52.554,35.012,,0.0,121.283,337.513,337.513,,,,35.012,,,,,,0.0,372.525,493.808,0,1504.034,0.136,1503.898,0,-1669.559,1.999,-163.526,0,-163.526,330.282,
06/30/2013,334.219,277.453,258.202,19.251,27.522,27.522,0.0,0.133,0.591,10.819,0.133,-11.41,8.261,,,8.261,313.369,6.236,,,0.0,,,14.614,3.204,,,11.41,20.85,,63.929,13.471,,3.044,47.414,0.0,0.0,,,,,39.029,31.797,,0.0,102.958,223.817,223.817,,,,35.23,,,,,,3.433,259.047,362.005,0,1642.351,0.153,1642.198,0,-1672.13,1.993,-27.786,0,-27.786,334.219,
09/30/2013,357.4,291.174,272.122,19.052,33.197,33.197,0.0,0.359,0.591,14.357,0.359,-14.948,9.013,,,9.013,333.743,6.201,,,0.0,,,17.456,2.508,,,14.948,23.657,,83.995,18.212,,6.087,59.696,0.0,0.0,,,,,25.503,28.583,,0.0,109.498,187.136,187.136,,,,31.975,,,,,,3.392,219.111,328.609,0,1720.949,0.161,1720.788,0,-1694.166,2.008,28.791,0,28.791,357.4,
12/31/2013,629.568,509.004,471.429,37.575,35.374,35.374,0.0,0.406,0.591,14.346,0.406,-14.937,11.015,0.0,0.895,10.12,555.799,26.848,59.321,-32.473,0.0,0.0,,46.921,0.0,0.0,0.0,46.921,73.769,,95.152,19.102,0.0,1.909,74.141,0.0,0.0,,,,0.0,12.89,25.369,0.0,0.0,108.042,661.567,661.567,,,,53.067,0.0,0.0,0.0,0.0,0.895,26.803,714.634,822.676,0,1541.936,0.163,1541.773,0,-1737.037,1.993,-193.108,0,-193.108,629.568,
03/31/2014,666.826,519.231,436.585,82.646,46.394,46.394,0.0,0.347,0.591,14.911,0.347,-15.502,15.198,,0.892,14.306,581.17,38.654,71.926,-33.272,0.0,,,47.002,,,,47.002,85.656,,94.057,17.95,,4.462,71.645,0.0,0.0,,,,0.0,12.887,22.154,,0.0,106.944,665.222,665.222,,,,57.082,,,,,0.892,34.036,722.304,829.248,0,1606.532,0.167,1606.365,0,-1770.994,2.04,-162.422,0,-162.422,666.826,
06/30/2014,679.107,508.753,406.264,102.489,47.205,47.205,0.0,0.269,0.591,15.0,0.269,-15.591,20.918,,0.9,20.018,577.145,55.607,89.617,-34.01,0.0,,,46.355,,,,46.355,101.962,,99.662,27.251,,1.85,70.561,0.0,0.0,,,,,12.885,18.94,,0.0,112.547,673.315,673.315,,,,64.243,,,,,0.9,44.403,737.558,850.105,0,1634.789,0.168,1634.621,0,-1807.867,2.08,-170.998,0,-170.998,679.107,
09/30/2014,785.265,532.359,382.004,150.355,109.599,109.599,0.0,0.402,0.591,16.938,0.402,-17.529,20.254,,0.775,19.479,662.614,75.258,110.141,-34.883,0.0,,,47.393,,,,47.393,122.651,,111.778,26.605,,4.456,80.717,0.0,0.0,,,,,12.882,15.726,,0.0,124.66,681.313,681.313,,,,68.883,,,,,0.775,52.382,750.196,874.856,0,1657.07,0.169,1656.901,0,-1748.575,1.914,-89.591,0,-89.591,785.265,
12/31/2014,796.477,600.263,452.297,147.966,57.933,57.933,0.0,0.358,0.591,18.487,0.358,-19.078,21.019,0.0,,21.019,679.573,81.79,116.464,-34.674,0.0,0.0,,35.114,0.0,0.0,0.0,35.114,116.904,,122.995,24.462,0.0,1.841,96.692,85.186,0.0,,,,85.186,12.88,12.511,0.0,0.0,221.061,589.981,589.981,,,,67.063,0.0,0.0,0.0,0.0,0.0,54.552,657.044,878.105,0,1702.075,0.171,1701.904,0,-1785.518,1.815,-81.628,0,-81.628,796.477,
03/31/2015,862.624,585.424,421.822,163.602,69.604,69.604,0.0,2.414,0.5,16.521,2.414,-17.021,34.703,,6.025,28.678,692.145,80.667,117.913,-37.246,39.829,39.829,,49.983,,,,49.983,170.479,,125.401,26.586,,4.443,94.372,87.337,0.0,,,,87.337,12.857,9.297,,0.0,225.595,610.21,610.21,,,,68.232,,,,,6.025,52.91,678.442,904.037,0,1760.206,0.173,1760.033,0,-1803.877,2.258,-41.413,0,-41.413,862.624,
06/30/2015,930.337,627.469,439.681,187.788,75.122,75.122,0.0,1.897,0.289,18.259,1.897,-18.548,28.502,,7.725,20.777,732.99,81.602,121.333,-39.731,67.003,67.003,,48.742,,,,48.742,197.347,,136.675,29.162,,1.282,106.231,42.94,0.0,,,,42.94,12.857,6.083,,0.0,192.472,617.025,617.025,,,,65.666,,,,,7.725,51.858,682.691,875.163,0,1847.806,0.18,1847.626,0,-1794.581,1.949,55.174,0,55.174,930.337,
09/30/2015,931.932,635.045,445.801,189.244,86.966,86.966,0.0,2.428,0.283,17.555,2.428,-17.838,33.475,,9.712,23.763,757.914,83.186,125.246,-42.06,35.714,35.714,,55.118,,,,55.118,174.018,,142.961,27.366,,3.316,112.279,0.005,0.0,,,,0.005,12.857,2.869,,0.0,155.823,623.928,623.928,,,,63.444,,,,,9.712,50.863,687.372,843.195,0,1923.175,0.186,1922.989,0,-1834.163,-0.275,88.737,0,88.737,931.932,
12/31/2015,1007.44,707.783,521.439,186.344,114.45,114.45,0.0,1.783,0.0,17.555,1.783,-17.555,18.359,0.0,,18.359,842.375,86.006,131.269,-45.263,35.248,35.248,,43.811,0.0,0.0,0.0,43.811,165.065,,155.495,30.085,,0.762,124.648,0.0,0.0,,,,0.0,12.512,0.0,0.0,0.0,168.007,619.893,619.893,,,,48.385,0.0,0.0,0.0,0.0,,48.385,668.278,836.285,0,1950.951,0.187,1950.764,0,-1778.987,-0.809,171.155,0,171.155,1007.44,
03/31/2016,1103.942,810.669,657.615,153.054,101.28,101.28,0.0,1.309,0.0,17.277,1.309,-17.277,22.323,,,22.323,935.581,92.622,140.103,-47.481,32.298,32.298,,43.441,,,,43.441,168.361,,191.022,31.899,,2.285,156.838,0.0,0.0,,,,0.0,9.297,,,0.0,200.319,627.642,627.642,,,,48.233,,,,,,48.233,675.875,876.194,0,1982.291,0.187,1982.104,0,-1754.94,0.397,227.748,0,227.748,1103.942,
06/30/2016,1417.975,629.191,487.654,141.537,129.486,129.486,0.0,6.124,0.0,15.54,6.124,-15.54,27.329,,,27.329,792.13,138.513,183.006,-44.493,31.444,31.444,,455.888,436.93,155.725,281.205,18.958,625.845,,175.215,40.724,,0.762,133.729,0.0,0.0,,,,0.0,23.771,,,17.688,198.986,635.491,635.491,,,,286.435,,,,,,286.435,921.926,1120.912,0,2016.916,0.188,2016.728,0,-1720.515,0.662,297.063,0,297.063,1417.975,
09/30/2016,1544.195,716.585,580.099,136.486,131.523,131.523,0.0,4.078,0.0,14.829,4.078,-14.829,34.474,,,34.474,886.66,151.942,199.952,-48.01,55.745,55.745,,449.848,431.523,155.702,275.821,18.325,657.535,,219.823,57.524,,2.285,160.014,0.0,0.0,,,,0.0,20.722,,,17.854,240.545,643.434,643.434,,,,290.23,,,,,,290.23,933.664,1174.209,0,2053.234,0.188,2053.046,0,-1683.638,0.39,369.986,0,369.986,1544.195,
12/31/2016,1638.597,808.546,652.343,156.203,148.758,148.758,0.0,4.106,0.109,15.084,4.106,-15.193,32.768,0.0,,32.768,994.178,167.679,219.489,-51.81,31.987,31.987,,444.753,426.03,155.593,270.437,18.723,644.419,,253.962,75.599,0.0,0.762,177.601,0.0,0.0,,,,0.0,19.539,0.0,0.0,19.539,273.501,651.481,651.481,,,,294.148,0.0,0.0,0.0,0.0,,294.148,945.629,1219.13,0,2097.118,0.189,2096.929,0,-1674.765,-2.886,419.467,0,419.467,1638.597,
03/31/2017,1607.347,511.955,361.823,150.132,244.975,244.975,0.0,3.961,0.109,14.439,3.961,-14.548,58.284,,,58.284,819.175,193.211,249.546,-56.335,158.322,158.322,,436.639,420.646,155.593,265.053,15.993,788.172,,283.188,86.327,,0.135,196.726,0.0,0.0,,,,0.0,21.528,,,21.528,304.716,41.604,41.604,,,,295.093,,,,,,295.093,336.697,641.413,0,2824.503,0.205,2824.298,0,-1863.946,5.377,965.934,0,965.934,1607.347,
06/30/2017,1639.443,608.606,451.754,156.852,169.516,169.516,0.0,2.93,0.109,11.798,2.93,-11.907,63.751,,,63.751,844.803,218.878,281.735,-62.857,144.425,144.425,,431.337,415.262,155.593,259.669,16.075,794.64,,270.382,69.093,,0.034,201.255,0.0,0.0,,,,0.0,22.779,,,22.779,293.161,23.428,23.428,,,,296.019,,,,,,296.019,319.447,612.608,0,2892.297,0.205,2892.092,0,-1876.43,10.968,1026.835,0,1026.835,1639.443,
09/30/2017,2374.301,1281.389,1128.046,153.343,198.345,198.345,0.0,3.261,0.109,11.188,3.261,-11.297,58.327,,,58.327,1541.322,246.825,315.896,-69.071,169.02,169.02,,417.134,397.878,155.593,242.285,19.256,832.979,,295.605,69.933,,0.1,225.572,0.0,0.0,,,,0.0,24.33,,,24.33,319.935,23.711,23.711,,,,272.905,,,,,,272.905,296.616,616.551,0,3585.614,0.211,3585.403,0,-1840.376,12.512,1757.75,0,1757.75,2374.301,
12/31/2017,2302.582,1169.645,899.509,270.136,266.299,266.299,0.0,6.482,1.062,8.615,4.771,-7.966,62.428,0.0,,62.428,1504.854,259.763,334.427,-74.664,134.356,134.356,,403.609,392.494,155.593,236.901,11.115,797.728,,341.155,67.671,0.0,0.033,273.451,7.393,0.0,,,,7.393,26.848,0.0,0.0,26.848,375.396,16.608,16.608,,,,279.949,0.0,0.0,0.0,0.0,,279.949,296.557,671.953,0,3627.644,0.211,3627.433,0,-1990.005,-7.01,1630.629,0,1630.629,2302.582,
03/31/2018,2306.012,1171.059,894.427,276.632,220.19,220.19,0.0,4.632,0.616,7.321,4.632,-7.937,73.674,,,73.674,1469.555,264.61,346.051,-81.441,165.972,165.972,,405.875,387.11,155.593,231.517,18.765,836.457,,345.437,74.115,,0.1,271.222,7.46,0.0,,,,7.46,28.175,,,28.175,381.072,16.811,16.811,,,,280.085,,,,,,280.085,296.896,677.968,0,3666.558,0.212,3666.346,0,-2028.392,-10.122,1628.044,0,1628.044,2306.012,
06/30/2018,2397.157,1198.382,928.517,269.865,316.31,316.31,0.0,5.869,1.119,5.582,5.869,-6.701,77.523,,,77.523,1598.084,267.586,355.374,-87.788,131.33,131.33,,400.157,381.725,155.593,226.132,18.432,799.073,,331.184,75.559,,0.033,255.592,7.554,0.0,,,,7.554,29.501,,,29.501,368.239,17.016,17.016,,,,278.979,,,,,,278.979,295.995,664.234,0,3718.73,0.212,3718.518,0,-1975.998,-9.809,1732.923,0,1732.923,2397.157,
09/30/2018,2519.947,1375.313,1112.179,263.134,247.736,247.736,0.0,5.993,0.481,4.944,5.993,-5.425,71.317,,,71.317,1700.359,300.767,396.663,-95.896,121.381,121.381,,397.44,376.341,155.593,220.748,21.099,819.588,,385.176,95.478,,0.1,289.598,7.648,0.0,,,,7.648,29.665,,,29.665,422.489,17.224,17.224,,,,277.335,,,,,,277.335,294.559,717.048,0,3759.243,0.213,3759.03,0,-1946.822,-9.522,1802.899,0,1802.899,2519.947,
12/31/2018,2645.762,1438.323,1163.98,274.343,307.598,307.598,0.0,6.967,0.481,3.488,6.436,-3.438,79.366,0.0,,79.366,1832.254,319.751,422.982,-103.231,99.199,99.199,,394.558,370.957,155.593,215.364,23.601,813.508,,393.433,103.827,0.0,0.029,289.577,0.0,0.0,,,,0.0,31.844,0.0,0.0,31.844,425.277,17.434,17.434,,,,277.084,0.0,0.0,0.0,0.0,,277.084,294.518,719.795,0,3813.891,0.213,3813.678,0,-1877.759,-10.165,1925.967,0,1925.967,2645.762,
03/31/2019,2754.161,1581.024,1299.704,281.32,244.081,244.081,0.0,7.129,1.822,4.097,5.086,-3.876,72.266,,,72.266,1904.5,335.999,449.456,-113.457,120.188,120.188,,391.142,365.573,155.593,209.98,27.901,847.329,,330.276,70.363,,0.089,259.824,11.06,0.0,11.06,0.815,10.245,0.0,23.179,,,23.179,364.515,30.999,17.647,13.352,0.723,12.629,273.08,,,,,,273.08,304.079,668.594,0,3870.166,0.214,3869.952,0,-1775.352,-9.247,2085.567,0,2085.567,2754.161,
06/30/2019,2947.633,1695.855,1416.224,279.631,302.68,302.68,0.0,6.527,1.766,6.929,3.998,-6.166,53.563,,,53.563,2058.625,369.47,485.881,-116.411,115.563,115.563,,403.975,360.189,155.593,204.596,43.786,889.008,,330.385,66.184,,0.03,264.171,11.623,0.0,11.623,0.791,10.832,0.0,25.097,,,25.097,367.105,62.789,17.862,44.927,31.643,13.284,270.548,,,,,,270.548,333.337,700.442,0,3926.19,0.215,3925.975,0,-1670.034,-8.965,2247.191,0,2247.191,2947.633,
09/30/2019,3214.818,1986.218,1702.023,284.195,276.116,276.116,0.0,7.365,0.674,6.511,6.133,-5.953,49.896,,,49.896,2319.595,376.94,503.456,-126.516,117.902,117.902,,400.381,354.805,155.593,199.212,45.576,895.223,,425.824,95.376,,0.089,330.359,11.135,0.0,11.135,0.763,10.372,0.0,24.724,,,24.724,461.683,63.138,18.08,45.058,31.732,13.326,267.47,,,,,,267.47,330.608,792.291,0,3972.904,0.215,3972.689,0,-1541.763,-8.614,2422.527,0,2422.527,3214.818,
12/31/2019,3426.75,2117.554,1832.684,284.87,308.809,308.809,0.0,11.4,1.275,8.634,6.596,-5.105,43.725,0.0,,43.725,2481.488,406.625,528.495,-121.87,133.657,133.657,,404.98,349.421,155.593,193.828,55.559,945.262,,460.332,83.647,0.0,0.029,376.656,28.307,18.3,10.007,0.664,9.343,,24.701,0.0,0.0,24.701,513.34,43.772,0.0,43.772,31.918,11.854,271.232,0.0,0.0,0.0,0.0,,271.232,315.004,828.344,0,4044.706,0.216,4044.49,0,-1430.758,-15.542,2598.406,0,2598.406,3426.75,
03/31/2020,2752.422,1302.592,1043.241,259.351,351.522,351.522,0.0,13.977,1.275,11.228,9.714,-8.24,48.078,,,48.078,1716.169,438.656,566.988,-128.332,180.993,180.993,,416.604,344.037,155.593,188.444,72.567,1036.253,,448.839,60.937,,0.089,387.813,28.455,18.524,9.931,0.91,9.021,0.0,26.118,,,26.118,503.412,43.11,0.0,43.11,31.959,11.151,268.179,,,,,,268.179,311.289,814.701,0,4102.228,0.217,4102.011,0,-2151.4,-13.107,1937.721,0,1937.721,2752.422,
06/30/2020,3212.321,1589.486,1326.73,262.756,420.25,420.25,0.0,16.335,1.275,10.619,13.995,-9.554,51.554,,,51.554,2077.625,481.91,612.346,-130.436,248.731,248.731,,404.055,338.653,155.593,183.06,65.402,1134.696,,499.224,90.909,,0.029,408.286,29.836,18.588,11.248,1.189,10.059,0.0,27.453,,,27.453,556.513,45.873,0.0,45.873,31.917,13.956,265.331,,,,,,265.331,311.204,867.717,0,4218.129,0.218,4217.911,0,-1861.102,-12.423,2344.604,0,2344.604,3212.321,
