Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2003,15383.0,709.0,709.0,0.0,2668.0,2668.0,,1656.0,978.0,,678.0,0.0,581.0,,,,,5614.0,2993.0,6897.0,-3904.0,0.0,6776.0,4956.0,4956.0,0.0,,1820.0,9769.0,,1214.0,1214.0,,,,936.0,,,,,,1583.0,,,1583.0,3733.0,3735.0,,,,,1315.0,,,,,,1315.0,5050.0,8783.0,0.0,300.0,,,-6484.0,8777.0,3891.0,6484.0,116.0,6600.0,15383.0,
09/30/2003,15194.0,696.0,696.0,0.0,2650.0,2650.0,,1558.0,930.0,,628.0,0.0,596.0,,,,,5500.0,2962.0,6864.0,-3902.0,0.0,6732.0,4942.0,4942.0,0.0,,1790.0,9694.0,,1397.0,1397.0,,,,391.0,,,,,,1629.0,,,1629.0,3417.0,3733.0,,,,,1470.0,,,,,,1470.0,5203.0,8620.0,0.0,303.0,,,-2346.0,8889.0,-386.0,6460.0,114.0,6574.0,15194.0,
12/31/2003,15707.0,1009.0,1009.0,0.0,2705.0,2705.0,,1647.0,962.0,,685.0,0.0,619.0,,,,,5980.0,2944.0,6977.0,-4033.0,0.0,6783.0,5013.0,5013.0,0.0,,1770.0,9727.0,,1324.0,1324.0,,,,647.0,,,,,,1672.0,,,1672.0,3643.0,3733.0,,,,,1487.0,,,,,,1487.0,5220.0,8863.0,0.0,302.0,,,-2329.0,8964.0,-211.0,6726.0,118.0,6844.0,15707.0,
03/31/2004,16021.0,1165.0,1165.0,0.0,2874.0,2874.0,,1631.0,970.0,,661.0,0.0,638.0,,,,,6308.0,2906.0,7041.0,-4135.0,0.0,6807.0,5022.0,5022.0,0.0,,1785.0,9713.0,,1400.0,1400.0,,,,504.0,,,,,,1708.0,,,1708.0,3612.0,3756.0,,,,,1527.0,,,,,,1527.0,5283.0,8895.0,0.0,311.0,,,-2321.0,9114.0,-99.0,7005.0,121.0,7126.0,16021.0,
06/30/2004,15937.0,1386.0,1386.0,0.0,2874.0,2874.0,,1608.0,960.0,,648.0,,475.0,,,,,6343.0,2844.0,7017.0,-4173.0,0.0,6750.0,5024.0,5024.0,0.0,,1726.0,9594.0,,1387.0,1387.0,,,,878.0,,,,,,1848.0,,,1848.0,4113.0,3149.0,,,,,1550.0,,,,,,1550.0,4699.0,8812.0,0.0,317.0,,,-2424.0,9286.0,-177.0,7002.0,123.0,7125.0,15937.0,
09/30/2004,16361.0,1346.0,1346.0,0.0,2932.0,2932.0,,1705.0,1012.0,,693.0,0.0,433.0,,,,,6416.0,2937.0,7119.0,-4182.0,0.0,7008.0,5259.0,5259.0,0.0,,1749.0,9945.0,,1629.0,1629.0,,,,902.0,,,,,,1808.0,,,1808.0,4339.0,3136.0,,,,,1522.0,,,,,,1522.0,4658.0,8997.0,0.0,325.0,,,-2470.0,9471.0,-88.0,7238.0,126.0,7364.0,16361.0,
12/31/2004,16956.0,1485.0,1485.0,0.0,3027.0,3027.0,,1861.0,1115.0,,746.0,0.0,468.0,,,,,6841.0,2955.0,7324.0,-4369.0,0.0,7160.0,5732.0,5379.0,353.0,,1428.0,10115.0,,1520.0,1520.0,,,,1280.0,,,,,,1949.0,,,1949.0,4749.0,2886.0,,,,,1534.0,,,,,,1534.0,4420.0,9169.0,0.0,330.0,,,-2473.0,9593.0,205.0,7655.0,132.0,7787.0,16956.0,
03/31/2005,17263.0,1606.0,1606.0,0.0,3155.0,3155.0,,1907.0,1135.0,,772.0,0.0,478.0,,,,,7146.0,2976.0,7404.0,-4428.0,0.0,7141.0,5909.0,5406.0,503.0,,1232.0,10117.0,,1653.0,1653.0,,,,1569.0,,,,,,1885.0,,,1885.0,5107.0,2881.0,,,,,1526.0,,,,,,1526.0,4407.0,9514.0,0.0,343.0,,,-2674.0,9767.0,175.0,7611.0,138.0,7749.0,17263.0,
06/30/2005,17144.0,1564.0,1564.0,0.0,3138.0,3138.0,,1839.0,1090.0,,749.0,0.0,481.0,,,,,7022.0,2929.0,7350.0,-4421.0,0.0,7193.0,5719.0,5334.0,385.0,,1474.0,10122.0,,1610.0,1610.0,,,,1622.0,,,,,,1995.0,,,1995.0,5227.0,2879.0,,,,,1581.0,,,,,,1581.0,4460.0,9687.0,0.0,350.0,,,-2915.0,9952.0,-69.0,7318.0,139.0,7457.0,17144.0,
09/30/2005,17227.0,1233.0,1233.0,0.0,3256.0,3256.0,,1813.0,1102.0,,711.0,0.0,535.0,,,,,6837.0,3003.0,7356.0,-4353.0,0.0,7387.0,5946.0,5479.0,467.0,,1441.0,10390.0,,1841.0,1841.0,,,,970.0,,,,,,2120.0,,,2120.0,4931.0,3128.0,,,,,1768.0,,,,,,1768.0,4896.0,9827.0,0.0,358.0,,,-3092.0,10199.0,-65.0,7400.0,,7400.0,17227.0,
12/31/2005,16626.0,624.0,624.0,0.0,3222.0,3222.0,,1942.0,1157.0,,785.0,0.0,501.0,,,,,6289.0,2969.0,7384.0,-4415.0,0.0,7368.0,5942.0,5477.0,465.0,,1426.0,10337.0,,1738.0,1738.0,,,,453.0,,,,,,1908.0,,,1908.0,4099.0,3128.0,,,,,1782.0,,,,,,1782.0,4910.0,9009.0,0.0,370.0,,,-3083.0,10415.0,-85.0,7617.0,0.0,7617.0,16626.0,
03/31/2006,17209.0,604.0,604.0,0.0,3404.0,3404.0,,2063.0,1211.0,,852.0,0.0,560.0,,,,,6631.0,2990.0,7500.0,-4510.0,0.0,7588.0,6154.0,5636.0,518.0,,1434.0,10578.0,,1867.0,1867.0,,,,412.0,,,,,,1984.0,,,1984.0,4263.0,3132.0,,,,,1867.0,,,,,,1867.0,4999.0,9262.0,0.0,379.0,,,-3127.0,10665.0,30.0,7947.0,0.0,7947.0,17209.0,
06/30/2006,18384.0,695.0,695.0,0.0,3668.0,3668.0,,2212.0,1330.0,,882.0,0.0,592.0,,,,,7167.0,3076.0,7736.0,-4660.0,0.0,8141.0,6671.0,6005.0,666.0,,1470.0,11217.0,,2031.0,2031.0,,,,984.0,,,,,,2195.0,,,2195.0,5210.0,3132.0,,,,,1777.0,,,,,,1777.0,4909.0,10119.0,0.0,393.0,,,-3423.0,10968.0,158.0,8096.0,169.0,8265.0,18384.0,
09/30/2006,18672.0,810.0,810.0,0.0,3716.0,3716.0,,2222.0,1335.0,,887.0,0.0,582.0,,,,,7330.0,3220.0,7889.0,-4669.0,0.0,8122.0,6646.0,6013.0,633.0,,1476.0,11342.0,,2305.0,2305.0,,,,898.0,,,,,,2171.0,,,2171.0,5374.0,3128.0,,,,,2016.0,,,,,,2016.0,5144.0,10518.0,0.0,399.0,,,-3865.0,11314.0,306.0,8154.0,,8154.0,18672.0,
12/31/2006,19103.0,1090.0,1090.0,0.0,3673.0,3673.0,,2410.0,1409.0,,1001.0,0.0,573.0,,,,,7746.0,3220.0,8008.0,-4788.0,0.0,8137.0,6702.0,6077.0,625.0,,1435.0,11357.0,,2086.0,2086.0,,,,1167.0,,,,,,2273.0,,,2273.0,5526.0,3375.0,,,,,1996.0,,,,,,1996.0,5371.0,10897.0,0.0,481.0,,,-4122.0,11471.0,376.0,8206.0,0.0,8206.0,19103.0,
03/31/2007,19532.0,1094.0,1094.0,0.0,3888.0,3888.0,,2388.0,1411.0,,977.0,0.0,619.0,,,,,7989.0,3259.0,8156.0,-4897.0,0.0,8284.0,6925.0,6240.0,685.0,,1359.0,11543.0,,2137.0,2137.0,,,,1349.0,,,,,,2300.0,,,2300.0,5786.0,3375.0,,,,,2025.0,,,,,,2025.0,5400.0,11186.0,0.0,490.0,,,-4302.0,11755.0,403.0,8346.0,0.0,8346.0,19532.0,
06/30/2007,20075.0,1331.0,1331.0,,4083.0,4083.0,,2309.0,1376.0,,933.0,,648.0,,,,,8371.0,3279.0,8279.0,-5000.0,,8425.0,6975.0,6289.0,686.0,,1450.0,11704.0,,2247.0,2247.0,,,,954.0,,,,,,2481.0,,,2481.0,5682.0,3623.0,,,,,2067.0,,,,,,2067.0,5690.0,11372.0,,498.0,,,-4434.0,12121.0,518.0,8703.0,,8703.0,20075.0,
09/30/2007,19680.0,1008.0,1008.0,,4260.0,4260.0,,2227.0,1343.0,,884.0,,570.0,,,,,8065.0,3431.0,8434.0,-5003.0,,8184.0,7298.0,6412.0,886.0,,886.0,11615.0,,2501.0,2501.0,,,,404.0,,,,,,2641.0,,,2641.0,5546.0,3372.0,,,,,1990.0,,,,,,1990.0,5362.0,10908.0,,508.0,,,-4654.0,12536.0,382.0,8772.0,,8772.0,19680.0,
12/31/2007,20854.0,1706.0,1706.0,,4296.0,4296.0,,2480.0,1511.0,,969.0,,512.0,,,,,8994.0,3435.0,8605.0,-5170.0,,8425.0,7409.0,6595.0,814.0,,1016.0,11860.0,,2329.0,2329.0,,,,1696.0,,,,,,2383.0,,,2383.0,6408.0,3197.0,,,,,2075.0,,,,,,2075.0,5272.0,11680.0,,651.0,,,-4779.0,12858.0,444.0,9174.0,,9174.0,20854.0,
03/31/2008,21450.0,1767.0,1767.0,0.0,4377.0,4377.0,,2532.0,1555.0,,977.0,0.0,762.0,,,,,9438.0,3413.0,8568.0,-5155.0,0.0,8599.0,7486.0,6658.0,828.0,,1113.0,12012.0,,2403.0,2403.0,,,,1609.0,,,,,,2576.0,,,2576.0,6588.0,3338.0,,,,,2044.0,,,,,,2044.0,5382.0,11970.0,0.0,665.0,,,-5059.0,13169.0,705.0,9480.0,0.0,9480.0,21450.0,
06/30/2008,22196.0,2057.0,2057.0,0.0,4663.0,4663.0,,2562.0,1596.0,,966.0,,812.0,,,,,10094.0,3458.0,8728.0,-5270.0,0.0,8644.0,7480.0,6713.0,767.0,,1164.0,12102.0,,2563.0,2563.0,,,,1732.0,,,,,,2748.0,,,2748.0,7043.0,3298.0,,,,,2101.0,,,,,,2101.0,5399.0,12442.0,,677.0,,,-5292.0,13546.0,823.0,9754.0,,9754.0,22196.0,
09/30/2008,21040.0,1777.0,1777.0,,4618.0,4618.0,,2348.0,1464.0,,884.0,0.0,588.0,,,,,9331.0,3507.0,8691.0,-5184.0,0.0,8202.0,7381.0,6562.0,819.0,,821.0,11709.0,,2699.0,2699.0,,,,1221.0,,,,,,2653.0,,,2653.0,6573.0,3297.0,,,,,1869.0,,,,,,1869.0,5166.0,11739.0,0.0,623.0,,,-5653.0,14002.0,141.0,9113.0,188.0,9301.0,21040.0,
12/31/2008,20522.0,1668.0,1668.0,0.0,4007.0,4007.0,,2470.0,,,980.0,1490.0,728.0,,,,728.0,8873.0,3459.0,8589.0,-5130.0,,8190.0,7432.0,6556.0,876.0,393.0,365.0,11649.0,,4786.0,2171.0,203.0,,2412.0,2042.0,2042.0,,,,,0.0,,,0.0,6828.0,3234.0,3234.0,,,,2058.0,,733.0,,,,1325.0,5292.0,12120.0,,617.0,477.0,140.0,-6067.0,14208.0,-356.0,8402.0,,8402.0,20522.0,
03/31/2009,19991.0,1507.0,1507.0,0.0,3757.0,3757.0,,2257.0,,,893.0,1364.0,611.0,,,,611.0,8132.0,3447.0,8667.0,-5220.0,,8412.0,7531.0,6616.0,915.0,522.0,359.0,11859.0,,4073.0,1871.0,38.0,,2164.0,1722.0,1722.0,,,,,152.0,,,0.0,5947.0,3696.0,3696.0,,,,2136.0,,745.0,,,,1391.0,5832.0,11779.0,,623.0,477.0,146.0,-6312.0,14331.0,-430.0,8212.0,,8212.0,19991.0,
06/30/2009,20324.0,1382.0,1382.0,0.0,3720.0,3720.0,,2062.0,,,799.0,1263.0,554.0,,,,554.0,7718.0,3475.0,8783.0,-5308.0,,9131.0,8124.0,6976.0,1148.0,659.0,348.0,12606.0,,4125.0,1824.0,24.0,,2277.0,837.0,837.0,,,,,31.0,,,0.0,4993.0,4464.0,4464.0,,,,2207.0,,762.0,,,,1445.0,6671.0,11664.0,,629.0,477.0,152.0,-6307.0,14471.0,-133.0,8660.0,,8660.0,20324.0,
09/30/2009,19763.0,1560.0,1560.0,0.0,3623.0,3623.0,0.0,1855.0,0.0,0.0,697.0,1158.0,615.0,0.0,,290.0,274.0,7653.0,3500.0,8894.0,-5394.0,0.0,8610.0,8222.0,7078.0,1144.0,3.0,385.0,12110.0,,4339.0,1949.0,52.0,0.0,2338.0,577.0,11.0,0.0,0.0,,566.0,40.0,0.0,0.0,0.0,4956.0,3998.0,3998.0,0.0,0.0,,2103.0,0.0,1112.0,,,273.0,718.0,6101.0,11057.0,0.0,634.0,477.0,157.0,-6297.0,14714.0,-496.0,8555.0,151.0,8706.0,19763.0,
12/31/2009,21489.0,1840.0,1840.0,0.0,3650.0,3650.0,0.0,1956.0,0.0,0.0,725.0,1231.0,617.0,,,,564.0,8063.0,3475.0,8992.0,-5517.0,0.0,9951.0,9102.0,7647.0,1455.0,5.0,844.0,13426.0,,4565.0,1991.0,100.0,,2474.0,1240.0,1240.0,,,,,0.0,,,0.0,5805.0,4558.0,4558.0,,,,2188.0,,1090.0,,,,1098.0,6746.0,12551.0,0.0,650.0,477.0,173.0,-6281.0,14888.0,-466.0,8791.0,147.0,8938.0,21489.0,
03/31/2010,21720.0,2159.0,2159.0,0.0,3654.0,3654.0,0.0,2075.0,0.0,0.0,787.0,1288.0,620.0,,,,548.0,8508.0,3367.0,8900.0,-5533.0,0.0,9845.0,9044.0,7630.0,1414.0,,801.0,13212.0,,4730.0,2122.0,52.0,,2556.0,1269.0,1269.0,,,,,0.0,,,0.0,5999.0,4581.0,4581.0,,,,2135.0,,1000.0,,,,1135.0,6716.0,12715.0,0.0,642.0,477.0,165.0,-6269.0,15040.0,-558.0,8855.0,150.0,9005.0,21720.0,
06/30/2010,22958.0,3424.0,3424.0,0.0,3793.0,3793.0,0.0,2114.0,0.0,0.0,756.0,1358.0,627.0,,,,606.0,9958.0,3289.0,8827.0,-5538.0,0.0,9711.0,8966.0,7596.0,1370.0,,745.0,13000.0,,4962.0,2228.0,123.0,,2611.0,2290.0,2290.0,,,,,5.0,,,0.0,7257.0,4586.0,4586.0,,,,2026.0,,917.0,,,,1109.0,6612.0,13869.0,0.0,651.0,477.0,174.0,-6307.0,15373.0,-792.0,8925.0,164.0,9089.0,22958.0,
09/30/2010,22843.0,1592.0,1592.0,0.0,3989.0,3989.0,,2105.0,,,746.0,1359.0,677.0,,,374.0,208.0,8363.0,3287.0,8307.0,-5020.0,,11193.0,10806.0,8656.0,2150.0,5.0,382.0,14480.0,,5319.0,2409.0,96.0,,2814.0,480.0,409.0,0.0,0.0,,71.0,50.0,,,0.0,5849.0,4586.0,4586.0,0.0,0.0,,2456.0,,1029.0,,,634.0,793.0,7042.0,12891.0,,669.0,477.0,192.0,-6320.0,15869.0,-426.0,9792.0,160.0,9952.0,22843.0,
12/31/2010,22703.0,1493.0,1493.0,0.0,3956.0,3956.0,0.0,2207.0,0.0,0.0,797.0,1410.0,649.0,,,,570.0,8305.0,3255.0,8412.0,-5157.0,0.0,11143.0,10762.0,8666.0,2096.0,,381.0,14398.0,,4800.0,2243.0,110.0,,2447.0,800.0,800.0,,,,,0.0,,,0.0,5600.0,4352.0,4352.0,,,,2428.0,,1002.0,,,,1426.0,6780.0,12380.0,0.0,822.0,477.0,345.0,-6308.0,16088.0,-432.0,10170.0,153.0,10323.0,22703.0,
03/31/2011,23535.0,1593.0,1593.0,0.0,4231.0,4231.0,,2324.0,,,810.0,1514.0,650.0,,,,599.0,8798.0,3303.0,8583.0,-5280.0,,11434.0,11051.0,8905.0,2146.0,,383.0,14737.0,,5163.0,2463.0,118.0,,2582.0,771.0,771.0,,,,,0.0,,,0.0,5934.0,4353.0,4353.0,,,,2443.0,,983.0,,,,1460.0,6796.0,12730.0,,833.0,477.0,356.0,-6421.0,16383.0,-150.0,10645.0,160.0,10805.0,23535.0,
06/30/2011,24104.0,1781.0,1781.0,0.0,4443.0,4443.0,0.0,2422.0,0.0,0.0,867.0,1555.0,637.0,,,,611.0,9283.0,3382.0,8738.0,-5356.0,0.0,11439.0,11048.0,8974.0,2074.0,,391.0,14821.0,,5446.0,2633.0,156.0,,2657.0,862.0,862.0,,,,,0.0,,,0.0,6308.0,4353.0,4353.0,,,,2444.0,,952.0,,,,1492.0,6797.0,13105.0,0.0,852.0,477.0,375.0,-6741.0,16807.0,-74.0,10844.0,155.0,10999.0,24104.0,
09/30/2011,23861.0,2052.0,2052.0,0.0,4502.0,4502.0,,2100.0,,,742.0,1358.0,691.0,,,400.0,274.0,9345.0,3437.0,8731.0,-5294.0,,11079.0,10740.0,8771.0,1969.0,4.0,335.0,14516.0,,5457.0,2677.0,139.0,,2641.0,877.0,598.0,0.0,0.0,,279.0,131.0,0.0,0.0,0.0,6465.0,4324.0,4324.0,0.0,0.0,,2521.0,0.0,1128.0,,,668.0,725.0,6845.0,13310.0,0.0,794.0,477.0,317.0,-7143.0,17310.0,-562.0,10399.0,152.0,10551.0,23861.0,
12/31/2011,23444.0,2076.0,2076.0,0.0,4040.0,4040.0,0.0,2317.0,0.0,0.0,796.0,1521.0,642.0,,,,642.0,9075.0,3415.0,8746.0,-5331.0,0.0,10954.0,10616.0,8723.0,1893.0,,338.0,14369.0,,4893.0,2302.0,170.0,,2421.0,1578.0,1578.0,,,,,63.0,,,0.0,6534.0,4041.0,4041.0,,,,2536.0,,1093.0,,,,1443.0,6577.0,13111.0,,783.0,477.0,306.0,-7351.0,17387.0,-629.0,10190.0,143.0,10333.0,23444.0,
03/31/2012,24134.0,2153.0,2153.0,0.0,4319.0,4319.0,,2402.0,,,849.0,1553.0,670.0,,,,641.0,9544.0,3449.0,8831.0,-5382.0,,11141.0,10802.0,8866.0,1936.0,,339.0,14590.0,,5069.0,2419.0,178.0,,2472.0,1828.0,1828.0,,,,,28.0,,,0.0,6925.0,4018.0,4018.0,,,,2536.0,,1067.0,,,,1469.0,6554.0,13479.0,,788.0,477.0,311.0,-7419.0,17638.0,-496.0,10511.0,144.0,10655.0,24134.0,
06/30/2012,24326.0,2292.0,2292.0,0.0,4601.0,4601.0,,2367.0,,,845.0,1522.0,743.0,,,,731.0,10003.0,3418.0,8821.0,-5403.0,0.0,10905.0,10595.0,8739.0,1856.0,,310.0,14323.0,,5313.0,2617.0,158.0,,2538.0,2060.0,2060.0,,,,,23.0,,,0.0,7396.0,3789.0,3789.0,,,,2476.0,,1036.0,,,,1440.0,6265.0,13661.0,,794.0,477.0,317.0,-7623.0,18115.0,-767.0,10519.0,146.0,10665.0,24326.0,
09/30/2012,23818.0,2367.0,2367.0,0.0,4983.0,4983.0,,2125.0,0.0,0.0,747.0,1378.0,651.0,,,377.0,249.0,10126.0,3509.0,8934.0,-5425.0,,10183.0,9864.0,8026.0,1838.0,0.0,319.0,13692.0,,5627.0,2767.0,128.0,,2732.0,1506.0,946.0,0.0,0.0,,560.0,0.0,,,0.0,7133.0,3787.0,3787.0,0.0,0.0,,2456.0,,1155.0,,,487.0,814.0,6243.0,13376.0,0.0,801.0,477.0,324.0,-7882.0,18107.0,-731.0,10295.0,147.0,10442.0,23818.0,
12/31/2012,23771.0,2527.0,2527.0,0.0,4556.0,4556.0,0.0,2308.0,0.0,0.0,843.0,1465.0,695.0,,,,669.0,10086.0,3503.0,9027.0,-5524.0,0.0,10182.0,9866.0,8068.0,1798.0,,316.0,13685.0,,5291.0,2431.0,212.0,,2648.0,1912.0,1912.0,,,,,0.0,,,0.0,7203.0,3542.0,3542.0,,,,2408.0,,1131.0,,,,1277.0,5950.0,13153.0,0.0,803.0,477.0,326.0,-7972.0,18264.0,-617.0,10478.0,140.0,10618.0,23771.0,
03/31/2013,23724.0,2615.0,2615.0,0.0,4559.0,4559.0,0.0,2327.0,0.0,0.0,848.0,1479.0,688.0,39.0,,,649.0,10189.0,3481.0,9083.0,-5602.0,0.0,10054.0,9741.0,8007.0,1734.0,,274.0,13535.0,,5140.0,2460.0,48.0,,2632.0,1485.0,1485.0,,,,,19.0,,,0.0,6644.0,4059.0,4059.0,,,,2347.0,,1050.0,,,,1297.0,6406.0,13050.0,0.0,813.0,477.0,336.0,-8102.0,18529.0,-708.0,10532.0,142.0,10674.0,23724.0,
06/30/2013,23513.0,2810.0,2810.0,0.0,4725.0,4725.0,0.0,2304.0,0.0,0.0,835.0,1469.0,667.0,,,,654.0,10506.0,3475.0,9117.0,-5642.0,0.0,9532.0,9212.0,7514.0,1698.0,,320.0,13007.0,,5425.0,2614.0,67.0,,2744.0,1486.0,1486.0,,,,,39.0,,,0.0,6950.0,4059.0,4059.0,,,,2240.0,,978.0,,,,1262.0,6299.0,13249.0,0.0,821.0,477.0,344.0,-8388.0,18428.0,-745.0,10116.0,148.0,10264.0,23513.0,
09/30/2013,24711.0,3275.0,3275.0,0.0,4808.0,4808.0,,1895.0,,,678.0,1217.0,1021.0,0.0,,354.0,647.0,10999.0,3605.0,9092.0,-5487.0,,10107.0,9181.0,7509.0,1672.0,0.0,926.0,13712.0,,6013.0,2725.0,129.0,,3159.0,1587.0,1320.0,0.0,0.0,,267.0,25.0,,,0.0,7625.0,4055.0,4055.0,0.0,0.0,,2313.0,,802.0,,,741.0,770.0,6368.0,13993.0,0.0,829.0,477.0,352.0,-8985.0,18930.0,-189.0,10585.0,133.0,10718.0,24711.0,
12/31/2013,24124.0,2737.0,2737.0,0.0,4429.0,4429.0,0.0,2162.0,0.0,0.0,806.0,1356.0,671.0,,,,649.0,9999.0,3639.0,9194.0,-5555.0,0.0,10486.0,9710.0,7871.0,1839.0,,776.0,14125.0,,5130.0,2425.0,199.0,,2506.0,1958.0,1958.0,,,,,20.0,,,0.0,7108.0,3834.0,3834.0,,,,2299.0,,775.0,,,,1524.0,6133.0,13241.0,0.0,1005.0,477.0,528.0,-9206.0,19088.0,-146.0,10741.0,142.0,10883.0,24124.0,
03/31/2014,24346.0,2724.0,2724.0,0.0,4563.0,4563.0,0.0,2233.0,0.0,0.0,811.0,1422.0,683.0,,,,668.0,10203.0,3692.0,9304.0,-5612.0,0.0,10451.0,9685.0,7875.0,1810.0,,766.0,14143.0,,5140.0,2522.0,66.0,,2552.0,2661.0,2661.0,,,,,31.0,,,0.0,7832.0,3836.0,3836.0,,,,2153.0,,778.0,,,,1375.0,5989.0,13821.0,0.0,677.0,477.0,200.0,-9405.0,19333.0,-128.0,10477.0,48.0,10525.0,24346.0,
06/30/2014,25115.0,3049.0,3049.0,0.0,4772.0,4772.0,0.0,2253.0,0.0,0.0,814.0,1439.0,739.0,,,,716.0,10813.0,3737.0,9413.0,-5676.0,0.0,10565.0,9685.0,7917.0,1768.0,,880.0,14302.0,,5544.0,2645.0,177.0,,2722.0,2975.0,2975.0,,,,,14.0,,,0.0,8533.0,3565.0,3565.0,,,,2144.0,,771.0,,,,1373.0,5709.0,14242.0,0.0,697.0,477.0,220.0,-9582.0,19757.0,-52.0,10820.0,53.0,10873.0,25115.0,
09/30/2014,24177.0,3149.0,3149.0,0.0,5019.0,5019.0,0.0,2057.0,0.0,0.0,741.0,1316.0,642.0,0.0,,354.0,255.0,10867.0,3802.0,9411.0,-5609.0,0.0,9508.0,8871.0,7182.0,1689.0,,637.0,13310.0,,5959.0,2951.0,162.0,0.0,2846.0,2465.0,1943.0,0.0,0.0,,522.0,30.0,0.0,0.0,0.0,8454.0,3559.0,3559.0,0.0,0.0,,1997.0,0.0,797.0,,,510.0,690.0,5556.0,14010.0,0.0,638.0,477.0,161.0,-9811.0,19867.0,-575.0,10119.0,48.0,10167.0,24177.0,
12/31/2014,23724.0,3122.0,3122.0,0.0,4404.0,4404.0,0.0,2121.0,0.0,0.0,767.0,1354.0,836.0,,,,805.0,10483.0,3631.0,8986.0,-5355.0,0.0,9610.0,8589.0,6940.0,1649.0,,1021.0,13241.0,,5317.0,2468.0,285.0,,2564.0,3484.0,3484.0,,,,,76.0,,,0.0,8877.0,3289.0,3289.0,,,,2002.0,,783.0,,,,1219.0,5291.0,14168.0,0.0,639.0,477.0,162.0,-10317.0,20066.0,-875.0,9513.0,43.0,9556.0,23724.0,
03/31/2015,22968.0,3256.0,3256.0,0.0,4299.0,4299.0,0.0,2107.0,0.0,0.0,762.0,1345.0,682.0,,,,624.0,10344.0,3570.0,8911.0,-5341.0,0.0,9054.0,8360.0,6805.0,1555.0,,694.0,12624.0,,5322.0,2407.0,410.0,,2505.0,3358.0,3358.0,,,,,90.0,,,0.0,8770.0,3272.0,3272.0,,,,1958.0,,754.0,,,,1204.0,5230.0,14000.0,0.0,650.0,477.0,173.0,-11177.0,20718.0,-1273.0,8918.0,50.0,8968.0,22968.0,
06/30/2015,23464.0,3393.0,3393.0,0.0,4272.0,4272.0,,2144.0,,,810.0,1334.0,835.0,,,,803.0,10644.0,3610.0,9052.0,-5442.0,,9210.0,8505.0,6930.0,1575.0,,705.0,12820.0,,5063.0,2402.0,53.0,,2608.0,3179.0,3179.0,,,,,70.0,,,0.0,8312.0,4290.0,4290.0,,,,2063.0,,759.0,,,572.0,732.0,6353.0,14665.0,0.0,639.0,477.0,162.0,-11803.0,20969.0,-1056.0,8749.0,50.0,8799.0,23464.0,
09/30/2015,22088.0,3054.0,3054.0,0.0,4319.0,4319.0,0.0,1847.0,0.0,0.0,680.0,1167.0,829.0,0.0,,353.0,446.0,10049.0,3585.0,8931.0,-5346.0,0.0,8454.0,8179.0,6653.0,1526.0,,275.0,12039.0,,5153.0,2358.0,86.0,0.0,2709.0,2553.0,2262.0,0.0,0.0,,291.0,94.0,0.0,0.0,0.0,7800.0,4289.0,4289.0,0.0,0.0,,1871.0,0.0,861.0,,,362.0,648.0,6160.0,13960.0,0.0,647.0,477.0,170.0,-12257.0,21308.0,-1617.0,8081.0,47.0,8128.0,22088.0,
12/31/2015,21552.0,3109.0,3109.0,0.0,3842.0,3842.0,0.0,1903.0,0.0,0.0,688.0,1215.0,840.0,,,,814.0,9694.0,3520.0,8905.0,-5385.0,0.0,8338.0,8068.0,6601.0,1467.0,,270.0,11858.0,,4709.0,2075.0,102.0,,2532.0,3409.0,3409.0,,,,,84.0,,,0.0,8202.0,4043.0,4043.0,,,,1810.0,,824.0,,,,986.0,5853.0,14055.0,0.0,655.0,477.0,178.0,-12808.0,21347.0,-1738.0,7456.0,41.0,7497.0,21552.0,
