Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2013,31.146,8.04,23.106,-8.96,8.96,22.186,0.0,-58.08,9.832,9.832,48.248,0.0,-35.894,-10.13,10.137,10.23,-0.093,,-0.007,-46.024,-1.635,-47.659,0.0,0.0,0.0,-47.659,0.0,-47.659,0.0,0.0,-47.659,-47.659,0.0,116.259,-0.41,-0.41,-0.41,116.259,-0.41,-0.41,-0.41,
03/31/2014,19.771,5.917,13.854,-7.907,7.907,11.864,0.0,-48.266,9.928,9.928,38.338,0.0,-36.402,-9.608,9.786,9.92,-0.134,,-0.178,-46.01,-0.191,-46.201,0.0,0.0,0.0,-46.201,0.0,-46.201,0.0,0.0,-46.201,-46.201,0.0,123.543,-0.37,-0.37,-0.37,123.543,-0.37,-0.37,-0.37,
06/30/2014,28.513,5.891,22.622,-5.108,5.108,23.405,0.0,-46.321,9.619,9.619,36.702,0.0,-22.916,-9.526,9.49,9.622,-0.132,,0.036,-32.442,-0.195,-32.637,0.0,0.0,0.0,-32.637,0.0,-32.637,0.0,0.0,-32.637,-32.637,0.0,127.04,-0.26,-0.26,-0.26,127.04,-0.26,-0.26,-0.26,
09/30/2014,132.871,6.172,126.699,-9.22,9.22,123.651,0.0,-43.33,9.13,9.13,34.2,0.0,80.321,-9.468,9.461,9.594,-0.133,,0.007,70.853,-0.248,70.605,0.0,0.0,0.0,70.605,0.0,70.605,0.0,0.0,70.605,70.605,0.0,127.504,0.55,0.55,0.55,132.177,0.53,0.53,0.53,
12/31/2014,19.551,7.46,12.091,-6.298,6.298,13.253,0.0,-50.741,12.247,12.247,38.494,0.0,-37.488,-9.341,4.456,4.456,0.0,,4.885,-46.829,1.146,-45.683,0.0,0.0,0.0,-45.683,0.0,-45.683,0.0,0.0,-45.683,-45.683,0.0,129.334,-0.35,-0.35,-0.35,129.334,-0.35,-0.35,-0.35,
03/31/2015,108.801,8.099,100.702,-8.444,8.444,100.357,0.0,-57.314,10.303,10.303,47.011,0.0,43.043,-9.01,,9.221,,,-0.211,34.033,-0.213,33.82,0.0,0.0,0.0,33.82,0.0,33.82,0.0,0.0,33.82,33.82,0.0,131.359,0.26,0.26,0.26,135.667,0.25,0.25,0.25,
06/30/2015,22.661,11.713,10.948,-10.534,10.534,12.127,0.0,-55.596,10.184,10.184,45.412,0.0,-43.469,-9.024,,4.118,,,4.906,-52.493,-0.164,-52.657,0.0,0.0,0.0,-52.657,0.0,-52.657,0.0,0.0,-52.657,-52.657,0.0,131.643,-0.4,-0.4,-0.4,131.643,-0.4,-0.4,-0.4,
09/30/2015,59.952,7.427,52.525,-6.76,6.76,53.192,0.0,-52.773,9.544,9.544,43.229,0.0,0.419,-8.53,,9.428,,,-0.898,-8.111,-0.092,-8.203,0.0,0.0,0.0,-8.203,0.0,-8.203,0.0,0.0,-8.203,-8.203,0.0,132.631,-0.06,-0.06,-0.06,132.631,-0.06,-0.06,-0.06,
12/31/2015,39.37,13.973,25.397,-8.364,8.364,31.006,0.0,-60.37,13.235,13.235,47.135,0.0,-29.364,-24.736,,5.191,,,19.545,-54.1,-0.037,-54.137,0.0,0.0,0.0,-54.137,0.0,-54.137,0.0,0.0,-54.137,-44.98565,9.15135,134.166,-0.4,-0.4,-0.335298,134.166,-0.4,-0.4,-0.335298,
03/31/2016,58.882,14.099,44.783,-8.87,8.87,50.012,0.0,-59.496,10.228,10.228,49.268,0.0,-9.484,-9.847,,10.722,,,-0.875,-19.331,-0.167,-19.498,0.0,0.0,0.0,-19.498,0.0,-19.498,0.0,0.0,-19.498,-19.498,0.0,135.793,-0.14,-0.14,-0.14,135.793,-0.14,-0.14,-0.14,
06/30/2016,32.768,12.867,19.901,-7.708,7.708,25.06,0.0,-63.385,11.035,11.035,52.35,0.0,-38.325,-10.151,,5.627,,,4.524,-48.476,-0.127,-48.603,0.0,0.0,0.0,-48.603,0.0,-48.603,0.0,0.0,-48.603,-48.603,0.0,136.35,-0.36,-0.36,-0.36,136.35,-0.36,-0.36,-0.36,
09/30/2016,36.336,14.698,21.638,-7.033,7.033,29.303,0.0,-62.204,10.253,10.253,51.951,0.0,-32.901,-10.184,,5.614,,,4.57,-43.085,-0.139,-43.224,0.0,0.0,0.0,-43.224,0.0,-43.224,0.0,0.0,-43.224,-43.224,0.0,137.094,-0.32,-0.32,-0.32,137.094,-0.32,-0.32,-0.32,
12/31/2016,37.452,13.69,23.762,-6.604,6.604,30.848,0.0,-62.992,12.76,12.76,50.232,0.0,-32.144,-9.612,,4.783,,,4.829,-41.756,-0.443,-42.199,0.0,0.0,0.0,-42.199,0.0,-42.199,0.0,0.0,-42.199,-42.199,0.0,149.071,-0.28,-0.28,-0.28,149.071,-0.28,-0.28,-0.28,
03/31/2017,24.728,4.756,19.972,-6.131,6.131,18.597,0.0,-73.034,11.976,11.976,61.058,0.0,-54.437,-9.296,,5.402,,,3.894,-63.733,-0.133,-63.866,0.0,0.0,0.0,-63.866,0.0,-63.866,0.0,0.0,-63.866,-63.866,0.0,153.666,-0.42,-0.42,-0.42,153.666,-0.42,-0.42,-0.42,
06/30/2017,34.589,15.693,18.896,-8.989,8.989,25.6,0.0,-76.256,15.996,15.996,60.26,0.0,-50.656,-9.116,,5.51,,,3.606,-59.772,-0.099,-59.871,0.0,0.0,0.0,-59.871,0.0,-59.871,0.0,0.0,-59.871,-59.871,0.0,155.352,-0.39,-0.39,-0.39,155.352,-0.39,-0.39,-0.39,
09/30/2017,152.928,4.448,148.48,-5.674,5.674,147.254,0.0,-77.769,12.055,12.055,65.714,0.0,69.485,-8.412,,5.54,,,2.872,61.073,-0.202,60.871,0.0,0.0,0.0,60.871,0.0,60.871,0.0,0.0,60.871,60.871,0.0,156.411,0.39,0.39,0.39,162.641,0.37,0.37,0.37,
12/31/2017,95.466,7.791,87.675,-9.753,9.753,85.713,0.0,-109.747,12.337,12.337,81.429,15.981,-24.034,-9.61,,5.633,,,3.977,-33.644,-0.182,-33.826,0.0,0.0,0.0,-33.826,0.0,-33.826,0.0,0.0,-33.826,-23.43835,10.38765,158.324,-0.21,-0.21,-0.14804,158.324,-0.21,-0.21,-0.14804,
03/31/2018,38.018,6.295,31.723,-6.646,6.646,31.372,0.0,-118.111,18.687,18.687,99.424,0.0,-86.739,-8.788,,5.34,,,3.448,-95.527,-0.265,-95.792,0.0,0.0,0.0,-95.792,0.0,-95.792,0.0,0.0,-95.792,-95.792,0.0,160.884,-0.6,-0.6,-0.6,160.884,-0.6,-0.6,-0.6,
06/30/2018,1087.717,5.863,1081.854,-5.522,5.522,1082.195,0.0,-108.595,20.261,20.261,88.334,0.0,973.6,1.745,,5.385,,,-7.13,975.345,-3.885,971.46,0.0,0.0,0.0,971.46,0.0,971.46,0.0,0.0,971.46,971.46,0.0,171.378,5.67,5.67,5.67,182.291,5.33,5.33,5.33,
09/30/2018,27.762,4.256,23.506,-4.783,4.783,22.979,0.0,-121.613,18.718,18.718,102.895,0.0,-98.634,1.591,,5.442,,,-7.033,-97.043,0.9,-96.143,0.0,0.0,0.0,-96.143,0.0,-96.143,0.0,0.0,-96.143,-96.143,0.0,172.698,-0.56,-0.56,-0.56,172.698,-0.56,-0.56,-0.56,
12/31/2018,39.826,4.36,35.466,-7.461,7.461,32.365,0.0,-132.66,23.777,23.777,108.883,0.0,-100.295,0.245,5.415,5.415,0.0,0.0,-5.66,-100.05,1.838,-98.212,0.0,0.0,0.0,-98.212,0.0,-98.212,0.0,0.0,-98.212,-98.212,0.0,173.271,-0.57,-0.57,-0.57,173.271,-0.57,-0.57,-0.57,
03/31/2019,28.222,4.398,23.824,-5.44,5.44,22.782,0.0,-143.469,25.006,25.006,118.463,0.0,-120.687,1.192,5.226,5.226,0.0,,-6.418,-119.495,0.983,-118.512,0.0,0.0,0.0,-118.512,0.0,-118.512,0.0,0.0,-118.512,-118.512,0.0,173.859,-0.68,-0.68,-0.68,173.859,-0.68,-0.68,-0.68,
06/30/2019,23.315,4.346,18.969,-5.018,5.018,18.297,0.0,-129.267,22.581,22.581,106.686,0.0,-110.97,0.783,5.231,5.231,0.0,,-6.014,-110.187,-0.099,-110.286,0.0,0.0,0.0,-110.286,0.0,-110.286,0.0,0.0,-110.286,-110.286,0.0,174.549,-0.63,-0.63,-0.63,174.549,-0.63,-0.63,-0.63,
09/30/2019,29.218,5.558,23.66,-4.927,4.927,24.291,0.0,-123.031,23.983,23.983,99.048,0.0,-98.74,0.254,-6.067,5.425,-11.492,,5.813,-98.486,-0.322,-98.808,0.0,0.0,0.0,-98.808,0.0,-98.808,0.0,0.0,-98.808,-98.808,0.0,175.402,-0.56,-0.56,-0.56,175.402,-0.56,-0.56,-0.56,
12/31/2019,33.862,5.815,28.047,-5.989,5.989,27.873,0.0,-137.511,27.142,27.142,110.369,0.0,-109.638,-2.248,5.428,5.428,0.0,,-3.18,-111.886,-0.278,-112.164,0.0,0.0,0.0,-112.164,0.0,-112.164,0.0,0.0,-112.164,-112.164,0.0,176.13,-0.64,-0.64,-0.64,176.13,-0.64,-0.64,-0.64,
03/31/2020,50.573,3.444,47.129,-3.811,3.811,46.762,0.0,-180.393,26.217,26.217,108.987,45.189,-133.631,-4.82,6.204,6.204,0.0,,-1.384,-138.451,-0.2,-138.651,0.0,0.0,0.0,-138.651,0.0,-138.651,0.0,0.0,-138.651,-102.95169,35.69931,177.185,-0.78,-0.78,-0.581041,177.185,-0.78,-0.78,-0.581041,
06/30/2020,48.847,5.485,43.362,-5.773,5.773,43.074,0.0,-120.783,24.347,24.347,96.436,0.0,-77.709,-2.147,0.647,0.647,0.0,,1.5,-79.856,-0.144,-80.0,0.0,0.0,0.0,-80.0,0.0,-80.0,0.0,0.0,-80.0,-80.0,0.0,178.327,-0.45,-0.45,-0.45,178.327,-0.45,-0.45,-0.45,
09/30/2020,22.93,,,,,16.979665,,,,,,,-135.857,,,,,,,-135.0,,-138.0,,,,,,-138.0,,,-138.0,-134.8,,,-0.757,-0.757,-0.741,,-0.757,-0.757,-0.741,
12/31/2020,22.87,,,,,16.05474,,,,,,,-155.714,,,,,,,-151.2,,-159.667,,,,,,-159.667,,,-159.667,-151.0,,,-0.862,-0.862,-0.81,,-0.862,-0.862,-0.81,
