Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/03/1998,334.18399,,-83.990997,,250.192993,,-162.354996,,,,,,87.837997,-155.970993,,,,0.0,,155.970993,-68.132996,-12.32,-80.453003,0.0,,,-80.452995,0.0,-80.453003,0.0,,-80.453003,-80.453003,,234.931,-0.34,-0.34,0.25,234.931,-0.34,-0.34,0.25,
01/02/1999,376.471985,,-81.521004,,294.950981,,-186.035995,,,,,,108.915001,-42.891998,,,,0.0,,42.891998,66.023003,-18.454,47.569,0.0,,,47.569002,0.0,47.569,0.0,,47.569,47.569,,236.126999,0.2,0.2,0.35,256.281006,0.19,0.19,0.34,
04/03/1999,335.19101,,-78.694,,256.497009,,-164.904999,,,,,,91.592003,-14.057,,,,0.0,,14.057,77.535003,-24.673,52.862,0.0,,,52.862002,0.0,52.862,0.0,,52.862,52.862,,240.072998,0.22,0.22,0.31,259.252991,0.2,0.2,0.29,
07/03/1999,264.192993,,-81.837997,,182.354996,,-167.054001,,,,,,15.301,-19.507,,,,0.0,,19.507,-4.206,1.199,-3.007,0.0,,,-3.007,0.0,-3.007,0.0,,-3.007,-3.007,,241.977997,-0.01,-0.01,0.08,241.977997,-0.01,-0.01,0.08,
10/02/1999,225.897003,,-81.577003,,144.32,,-185.932007,,,,,,-41.612,-11.651,,,,0.0,,11.651,-53.263,11.817,-41.445999,0.0,,,-41.445999,0.0,-41.445999,0.0,,-41.445999,-41.445999,,242.876999,-0.17,-0.17,-0.07,242.876999,-0.17,-0.17,-0.07,
01/01/2000,268.022003,,-82.734001,,185.288002,,-204.018005,,,,,,-18.73,-12.716,,,,0.0,,12.716,-31.445999,8.962,-22.483999,0.0,,,-22.483999,0.0,-22.483999,0.0,,-22.483999,-22.483999,,243.216995,-0.09,-0.09,0.0,243.216995,-0.09,-0.09,0.0,
04/01/2000,257.493011,,-83.667999,,173.825012,,-190.938004,,,,,,-17.113001,1.046,,,,0.0,,-1.046,-16.067001,4.258,-11.809,0.0,,,-11.809001,0.0,-11.809,0.0,0.0,-11.809,-11.809,,244.628998,-0.05,-0.05,0.01,244.628998,-0.05,-0.05,0.01,
07/01/2000,298.682007,,-88.012001,,210.670006,,-204.421997,,,,,,6.248,1.407,,,,0.0,,-1.407,7.655,-2.029,5.626,0.0,,,5.626,0.0,5.626,0.0,0.0,5.626,5.626,,244.404007,0.02,0.02,0.08,258.583008,0.02,0.02,0.08,
09/30/2000,332.460999,,-96.105003,,236.355995,,-209.227997,,,,,,27.128,-8.528,,,,0.0,,8.528,18.6,-4.929,13.671,0.0,,,13.671,0.0,13.671,0.0,0.0,13.671,13.671,,244.597,0.06,0.06,0.16,262.822998,0.05,0.05,0.14,
12/30/2000,390.914001,,-101.071999,,289.842003,,-235.869003,,,,,,53.973,3.834,,,,0.0,,-3.834,57.807,-15.319,42.487999,0.0,,,42.487999,0.0,42.487999,0.0,0.0,42.487999,42.487999,,244.628998,0.17,0.17,0.25,265.377014,0.16,0.16,0.24,
03/31/2001,344.657013,,-92.336998,,252.320015,,-223.154007,,,,,,29.166,-17.462,,,,0.0,,17.462,11.704,-7.882,3.822,0.0,,,3.822001,0.0,3.822,0.0,0.0,3.822,3.822,,245.994003,0.02,0.02,0.17,260.450989,0.01,0.01,0.16,
06/30/2001,347.575012,,-86.502998,,261.072014,,-230.086,,,,,,-230.086,-67.167999,,,,0.0,,67.167999,-36.718,7.829,-230.086,0.0,,,-28.889,0.0,-28.889,0.0,0.0,-28.889,-28.889,,248.02,-0.12,-0.12,0.143134,248.02,-0.12,-0.12,0.143134,
09/29/2001,360.008,,-97.53,,262.478,,-224.678,124.233,,,,100.445,37.8,167.686,,,,0.0,,-167.686,205.486,-78.061,127.425,0.0,,,127.425,0.0,127.425,0.0,0.0,127.425,127.425,,246.487,0.52,0.52,0.077803,256.978,0.5,0.5,0.057803,
12/29/2001,378.2,,-69.928,,308.272,,-237.047,136.116,,,,100.931,71.225,-9.549,,,,0.0,,9.549,61.676,-22.747,38.929,0.0,,,38.929,0.0,38.929,0.0,0.0,38.929,38.929,17.842,244.095,0.16,0.16,0.23,255.526,0.15,0.15,0.22,
03/30/2002,344.713989,,-67.293999,,277.419991,,-218.539993,,,,,,58.880001,-28.808001,,0.0,,0.0,,28.808001,30.072001,-8.727,21.344999,0.0,,,21.345,0.0,21.344999,0.0,0.0,21.344999,21.344999,,249.720001,0.09,0.09,0.19,260.871002,0.08,0.08,0.18,
06/29/2002,344.82,,-75.946,,268.874,,-235.88,121.722,,,,114.158,32.994,-83.344,0.421,0.421,,0.0,,82.923,-50.35,4.029,-46.321,0.0,,,-46.321,0.0,-46.321,0.0,0.0,-46.321,-46.321,36.09,251.25,-0.18,-0.18,-0.04,251.25,-0.18,-0.18,-0.04,
09/28/2002,327.236,,-58.715,,268.521,,-246.458,129.483,,,,116.975,22.063,-7.263,0.663,0.663,,0.0,,6.6,14.8,-6.569,8.231,0.0,,,8.231,0.0,8.231,0.0,0.0,8.231,8.231,31.65,267.3,0.03,0.03,0.15,271.437,0.03,0.03,0.15,
12/28/2002,273.691,,-56.424,,217.267,,-240.386,130.486,,,,109.9,-23.119,187.757,1.24,1.24,,0.0,,-188.997,164.638,-77.35,87.288,0.0,,,87.288,0.0,87.288,0.0,0.0,87.288,87.288,-130.016,268.702,0.32,0.32,-0.16,272.475,0.32,0.32,-0.16,
03/29/2003,263.052,,-57.359,,205.693,,-216.335,,,,,,-10.642,-5.883,0.674,0.674,,0.0,,5.209,-16.525,3.487,-13.038,0.0,,,-13.038,0.0,-13.038,0.0,0.0,-13.038,-13.038,,268.358,-0.05,-0.05,0.05,268.358,-0.05,-0.05,0.05,
06/28/2003,276.581,,-55.87,,220.711,,-221.918,,,,,,-1.207,-5.792,-0.16,0.64,-0.8,3.4,,2.552,-6.999,1.695,-5.304,,,,-5.304,,-5.304,,,-5.304,-5.304,,267.887,-0.02,-0.02,-0.02,267.887,-0.02,-0.02,-0.02,
09/27/2003,268.76001,,-51.362,,217.39801,,-211.733994,,,,,,5.664,-51.558,,2.392,,0.0,,49.166,-45.894,31.438,-14.456,0.0,,,-14.456001,0.0,-14.456,0.0,0.0,-14.456,-14.456,,266.755005,-0.05,-0.05,0.12,266.755005,-0.05,-0.05,0.12,
01/03/2004,307.608,,-52.058,,255.55,,-213.537,96.554,,,,116.983,42.013,-5.823,1.296,1.296,,0.0,,4.527,36.19,-12.667,23.523,0.0,,,23.523,0.0,23.523,0.0,0.0,23.523,23.523,1.696,264.178,0.09,0.09,0.1,274.366,0.09,0.09,0.1,
04/03/2004,265.724,,-55.318,,210.406,,-212.01,,,,,,-1.604,-9.621,1.557,1.557,,0.0,,8.064,-11.225,2.47,-8.755,0.0,,,-8.755,0.0,-8.755,0.0,0.0,-8.755,-8.755,,271.477,-0.03,-0.03,0.1,271.477,-0.03,-0.03,0.1,
07/03/2004,287.079,,-51.803,,235.276,,-218.897,,,,,,16.379,-11.628,0.499,1.699,-1.2,0.6,,10.529,4.751,-0.948,3.803,,,,3.803,,3.803,,,3.803,3.803,,272.362,0.01,0.01,-0.001,278.645,0.01,0.01,-0.001,
10/02/2004,301.580994,,-60.807999,,240.772995,,-203.466003,,,,,,37.306999,-8.772,,1.564,,0.0,,7.208,28.534999,-8.904,19.631001,0.0,,,19.630999,0.0,19.631001,0.0,0.0,19.631001,19.631001,,270.509003,0.07,0.07,0.19,274.876984,0.07,0.07,0.19,
01/01/2005,343.096,,-58.124,,284.972,,-216.555,,,,,,68.417,-4.041,,1.378,,0.0,,2.663,64.376,-4.581,59.795,0.0,,,59.795,0.0,59.795,0.0,0.0,59.795,59.795,,270.734,0.22,0.22,0.28,303.858,0.2,0.2,0.26,
04/02/2005,292.537,,-58.688,,233.849,,-217.981,,,,,,15.868,-14.363,1.381,1.381,,,,12.982,1.505,-0.482,1.023,,,,1.023,,1.023,,,1.023,1.023,43.936,274.201,0.0,0.0,0.16,307.354,0.0,0.0,0.15,
07/02/2005,320.911011,,-60.030998,,260.880013,,-237.779999,,,,,,23.1,-22.077,,1.345,-2.497,0.0,,23.229,1.023,-0.54,0.483,0.0,,,0.483,0.0,0.483,0.0,0.0,0.483,0.483,,277.0,0.0,0.0,0.19,310.821991,0.0,0.0,0.17,
10/01/2005,337.381012,,-70.169998,,267.211014,,-233.194,,,,,,34.016998,-0.332,,1.217,-4.346,0.0,,3.461,33.684998,-12.414,21.271,0.0,,,21.270999,0.0,21.271,0.0,0.0,21.271,21.271,,281.221985,0.08,0.08,0.24,317.740997,0.07,0.07,0.21,
12/31/2005,378.363,,-39.596,,338.767,,-248.186,,,,,,90.581,1.689,,1.503,-5.763,0.0,,2.571,92.27,-65.704,26.566,0.0,,,26.566,0.0,26.566,0.0,0.0,26.566,26.566,,281.628,0.09,0.09,0.33,319.647,0.08,0.08,0.29,
04/01/2006,328.213989,,-60.597,,267.616989,,-254.128006,,,,,,13.489,24.44,,3.54,-9.445,0.0,,-18.535,37.929,-16.568001,21.361,-0.418,,,21.778999,0.0,21.778999,0.0,0.0,21.778999,21.778999,,281.641998,0.08,0.08,0.22,315.354004,0.07,0.07,0.21,
07/01/2006,358.513,,-59.846,,298.667,,-256.638,,,,,,42.029,11.648,,3.381,-10.285,0.0,,-4.744,53.677,-23.289,30.388,0.0,,,30.388,0.0,30.388,0.0,0.0,30.388,30.388,,282.313,0.11,0.11,0.15,317.0,0.1,0.1,0.13,
09/30/2006,366.148,,-52.735,,313.413,0.0,-247.68,132.739,97.499,,,114.941,65.733,7.049,-6.904,2.959,-9.863,0.0,,-0.145,72.782,-30.722,42.06,0.0,,,42.06,0.0,42.06,0.0,0.0,42.06,42.06,,279.329,0.15,0.15,0.1937,312.266,0.14,0.14,0.1791,
12/30/2006,431.02,,-53.921,,377.099,0.0,-273.655,150.565,116.515,,,123.09,103.444,-25.954,-7.227,2.468,-9.695,0.0,,33.181,77.49,-29.125,48.365,0.0,,,48.365,0.0,48.365,0.0,0.0,48.365,48.365,,274.164,0.18,0.18,0.42,307.472,0.16,0.16,0.38,
03/31/2007,365.185,,-54.39,,310.795,0.0,-264.883,143.309,102.698,,,121.574,45.912,17.015,-8.762,3.46,-12.222,0.0,,-8.253,62.927,-18.506,44.421,0.0,,,44.421,0.0,44.421,0.0,0.0,44.421,44.421,,269.66,0.16,0.16,0.19,293.603,0.15,0.15,0.18,
06/30/2007,390.961,,-55.977,,334.984,,-262.833,,,,,,72.151,12.716,-9.577,3.064,-12.641,0.0,,-3.139,84.867,-25.271,59.596,0.0,,,59.596,0.0,59.596,0.0,0.0,59.596,59.596,,274.425,0.22,0.22,0.244598,302.746,0.2,0.2,0.22229,
09/29/2007,400.924,,-52.404,,348.52,0.0,-268.04,137.91,97.163,,,130.13,80.48,15.74,-9.76,2.849,-12.609,0.0,,-5.98,96.22,-23.488,72.732,0.0,,,72.732,0.0,72.732,0.0,0.0,72.732,72.732,,272.977,0.27,0.27,0.29,299.506,0.24,0.24,0.26,
12/29/2007,457.943,,-56.15,,401.793,0.0,-289.429,155.055,109.224,,,134.374,112.364,7.693,-7.645,3.001,-10.646,0.0,,-0.048,120.057,-0.554,119.503,0.0,,,119.503,0.0,119.503,0.0,0.0,119.503,119.503,,268.659,0.44,0.44,0.41,290.97,0.41,0.41,0.38,
03/29/2008,270.75,,-51.734,,219.016,0.0,-261.858,130.742,93.034,,,0.06,-42.842,-1.751,-1.861,6.914,-8.775,,,3.612,-44.593,11.451,-33.142,0.0,,,-33.142,0.0,-33.142,0.0,0.0,-33.142,-33.142,,262.825,-0.13,-0.13,-0.13,262.825,-0.13,-0.13,-0.13,
06/28/2008,308.041,,-57.063,,250.978,0.0,-250.777,124.87,89.907,,,125.907,0.201,-8.135,1.681,6.74,-5.059,,,6.454,-7.934,-10.878,-18.812,0.0,,,-18.812,0.0,-18.812,0.0,0.0,-18.812,-18.812,,252.629,-0.07,-0.07,-0.04,252.629,-0.07,-0.07,-0.04,
09/27/2008,232.488,,-51.416,,181.072,0.0,-242.124,124.012,91.075,,,118.112,-61.052,-62.876,3.053,7.042,-3.989,,,59.823,-123.928,-46.728,-170.656,0.0,,,-170.656,0.0,-170.656,0.0,0.0,-170.656,-170.656,,252.915,-0.67,-0.67,-0.44,252.915,-0.67,-0.67,-0.44,
01/03/2009,227.335,,-54.793,,172.542,,-230.801,130.817,,,,99.984,-58.259,-1382.799,4.129,6.706,-2.577,,,1378.67,-1441.058,-193.047,-1634.105,0.0,,,-1634.105,0.0,-1634.105,0.0,0.0,-1634.105,-1634.105,1362.951,249.481,-6.55,-6.55,-3.12,249.481,-6.55,-6.55,-3.12,
04/04/2009,206.302,206.302,-44.177,44.177,162.125,0.0,-210.541,113.229,74.89,38.339,94.692,2.62,-48.416,-13.197,6.019,7.048,-1.029,,,7.178,-61.613,-1.644,-63.257,0.0,0.0,0.0,-63.257,0.0,-63.257,0.0,0.0,-63.257,-56.7336,6.5234,254.302,-0.25,-0.25,-0.223095,254.302,-0.25,-0.25,-0.224348,
07/04/2009,209.929,209.929,-46.027,46.027,163.902,0.0,-217.68,105.671,71.431,34.24,90.653,21.356,-53.778,-9.799,6.516,7.266,-0.75,,,3.283,-63.577,-10.78,-74.357,0.0,0.0,0.0,-74.357,0.0,-74.357,0.0,0.0,-74.357,-60.7434,13.6136,256.883,-0.29,-0.29,-0.236463,256.883,-0.29,-0.29,-0.237005,
10/03/2009,216.122,216.122,-38.649,38.649,177.473,0.0,-187.614,97.014,68.282,28.732,88.049,2.551,-10.141,-4.361,7.0,7.278,-0.278,,,-2.639,-14.502,0.455,-14.047,0.0,0.0,0.0,-14.047,0.0,-14.047,0.0,0.0,-14.047,-16.06395,-2.01695,259.193,-0.05,-0.05,-0.061977,259.193,-0.05,-0.05,-0.061977,
01/02/2010,220.279,220.279,-40.39,40.39,179.889,0.0,-191.145,93.567,72.23,21.337,81.309,16.269,-11.256,-2.557,6.737,7.28,-0.543,0.0,0.0,-4.18,-13.813,15.603,1.79,0.0,0.0,0.0,1.79,0.0,1.79,0.0,0.0,1.79,11.39635,9.60635,260.752,0.01,0.01,0.043706,265.093,0.01,0.01,0.043706,
04/03/2010,221.938,221.938,-38.615,38.615,183.323,0.0,-188.643,97.596,74.762,22.834,89.43,1.617,-5.32,-1.457,7.231,7.431,-0.2,,,-5.774,-6.777,-5.008,-11.785,0.0,0.0,0.0,-11.785,0.0,-11.785,0.0,0.0,-11.785,-16.04315,-4.25815,262.597,-0.04,-0.04,-0.061094,262.597,-0.04,-0.04,-0.061094,
07/03/2010,227.064,227.064,-39.16,39.16,187.904,0.0,-182.685,88.571,71.513,17.058,91.88,2.234,5.219,-11.072,7.672,7.972,-0.3,,,3.4,-5.853,54.46,48.607,0.0,0.0,0.0,48.607,0.0,48.607,0.0,0.0,48.607,54.93085,6.32385,262.163,0.19,0.19,0.209529,266.423,0.18,0.18,0.203736,
10/02/2010,237.934,237.934,-39.819,39.819,198.115,0.0,-201.198,101.146,76.065,25.081,97.275,2.777,-3.083,-13.383,10.176,10.476,-0.3,,,3.207,-16.466,143.219,126.753,0.0,0.0,0.0,126.753,0.0,126.753,0.0,0.0,126.753,132.29165,5.53865,258.606,0.49,0.49,0.511557,263.302,0.48,0.48,0.501035,
01/01/2011,249.018,249.018,-38.849,38.849,210.169,0.0,-235.951,104.639,83.218,21.421,97.828,33.484,-25.782,-7.89,,10.464,,0.0,0.0,-2.574,-33.672,-3.365,-37.037,0.0,0.0,0.0,-37.037,0.0,-37.037,0.0,0.0,-37.037,-13.25415,23.78285,259.781,-0.14,-0.14,-0.05102,259.781,-0.14,-0.14,-0.05102,
04/02/2011,266.102,266.102,-45.167,45.167,220.935,0.0,-203.391,97.674,78.372,19.302,101.299,4.418,17.544,-6.517,10.613,10.986,-0.373,,,-4.096,11.027,-4.704,6.323,0.0,0.0,0.0,6.323,0.0,6.323,0.0,0.0,6.323,3.775,-2.548,261.533,0.02,0.02,0.014434,268.578,0.02,0.02,0.010513,
