Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,3907.996094,363.519989,363.519989,0.0,622.661987,622.661987,,557.536987,60.063999,0.0,497.472992,0.0,266.867004,,,1810.58606,603.195984,1659.255005,-1056.05896,0.0,1494.213989,723.844971,723.844971,0.0,,770.369019,2097.409973,,293.425995,293.425995,,,,117.271004,,,,,687.136986,,,687.136986,1097.833984,588.624023,,,,,241.934998,,,,241.934998,830.559021,1928.393005,0.0,2041.427979,,,-492.654999,739.974976,-309.144978,1979.602978,0.0,1979.602978,3907.995983,
09/30/2004,4512.819824,331.140015,331.140015,0.0,1220.526001,1220.526001,,666.515015,55.303001,0.0,611.211975,0.0,287.407013,,,2505.587891,596.903992,1677.636963,-1080.733032,0.0,1410.328003,747.66803,723.859985,23.808044,,662.659973,2007.231995,,394.828003,394.828003,,,,280.248993,,,,,906.865021,,,906.865021,1581.942017,438.360992,,,,,244.488998,,,,244.488998,682.849991,2264.792007,0.0,2039.828979,,,-485.091003,995.804993,-302.514984,2248.027985,0.0,2248.027985,4512.819992,
12/31/2004,4756.492,1156.835,1156.835,0.0,759.033,759.033,,418.633,35.546,0.0,383.087,0.0,302.649,,,2637.15,586.526,1706.596,-1120.07,0.0,1532.816,735.68,735.68,0.0,,797.136,2119.342,,349.159,349.159,,,,218.125,,,,,1159.887,,,1159.887,1727.171,400.0,,,,,243.509,,,,243.509,643.509,2370.68,0.0,2035.701,,,-473.349,1093.288,-269.828,2385.812,0.0,2385.812,4756.492,
03/31/2005,4154.22998,778.703003,778.703003,0.0,571.294983,571.294983,,472.57901,48.558998,0.0,424.019989,0.0,246.923004,,,2069.5,562.507019,1705.702026,-1143.194946,0.0,1522.223022,753.968994,731.815979,22.153015,,768.254028,2084.730042,,231.653,231.653,,,,208.779007,,,,,673.455933,,,673.455933,1113.887939,400.0,,,,,239.414001,,,,239.414001,639.414001,1753.301941,0.0,2032.379028,,,-446.117004,1099.795044,-285.129028,2400.92804,0.0,2400.92804,4154.22998,
06/30/2005,3911.595947,361.928986,361.928986,0.0,692.40802,692.40802,,579.869019,61.983002,0.0,517.885986,0.0,246.503006,,,1880.708984,550.453979,1718.765015,-1168.311035,0.0,1480.432983,746.611023,723.684998,22.926025,,733.82196,2030.886963,,276.237,276.237,,,,249.891998,,,,,702.382965,,,702.382965,1228.511963,370.0,,,,,242.069,,,,242.069,612.069,1840.580963,0.0,2031.569946,,,-677.19397,1005.807983,-289.169014,2071.014946,0.0,2071.014946,3911.595909,
09/30/2005,4401.520996,173.800995,173.800995,0.0,1262.411987,1262.411987,,725.867981,51.153,0.0,674.715027,0.0,264.714996,,,2426.795898,538.223999,1724.218994,-1185.994995,0.0,1436.500977,721.44397,721.44397,0.0,,715.057007,1974.724976,,447.626007,447.626007,,,,177.632004,,,,,884.064987,,,884.064987,1509.322998,350.0,,,,,259.372009,,,,259.372009,609.372009,2118.695007,0.0,2030.78894,,,-685.702026,1231.146973,-293.407944,2282.825943,0.0,2282.825943,4401.52095,
12/31/2005,4372.312988,997.734009,997.734009,0.0,760.643005,760.643005,,376.897003,34.037998,0.0,342.859009,0.0,277.226013,,,2412.5,547.104004,1692.662964,-1145.55896,0.0,1412.708984,718.06897,718.06897,0.0,,694.640015,1959.812988,,265.936005,265.936005,,,,217.994003,,,,,979.255051,,,979.255051,1463.185059,525.0,,,,,282.394989,,,,282.394989,807.394989,2270.580048,0.0,2030.650024,,,-935.710999,1309.822021,-303.028023,2101.733025,0.0,2101.733025,4372.313072,
03/31/2006,3864.820068,603.271973,603.271973,0.0,585.039001,585.039001,,410.760986,38.443001,0.0,372.317993,0.0,284.292999,,,1883.36499,535.21698,1704.880005,-1169.662964,0.0,1446.238037,739.070007,719.211975,19.858032,,707.16803,1981.455017,,216.667999,216.667999,,,,143.468002,,,,,539.900009,,,539.900009,900.036011,525.0,,,,,282.835999,,,,282.835999,807.835999,1707.872009,0.0,2029.96106,,,-921.312012,1339.991943,-291.692932,2156.948059,0.0,2156.948059,3864.820068,
06/30/2006,4183.765137,625.049988,625.049988,0.0,743.700989,743.700989,,538.525024,63.445,0.0,475.079987,0.0,266.752014,,,2174.028076,535.934998,1731.957031,-1196.021973,0.0,1473.802002,747.36499,728.184021,19.180969,,726.437012,2009.737,,295.339996,295.339996,,,,133.391006,,,,,614.42305,,,614.42305,1043.154053,795.0,,,,,291.778992,,,,291.778992,1086.778992,2129.933044,0.0,2030.248047,,,-1072.126953,1377.371948,-281.660995,2053.832047,0.0,2053.832047,4183.765091,
09/30/2006,4870.230957,552.424988,552.424988,0.0,1387.93396,1387.93396,,672.231995,53.285,0.0,618.947021,0.0,272.908997,,,2885.5,525.422974,1740.803955,-1215.380981,0.0,1459.307983,730.291992,730.291992,0.0,,729.015991,1984.730957,,455.308014,455.308014,,,,157.395996,,,,,885.399994,,,885.399994,1498.104004,775.0,,,,,297.372009,,,,297.372009,1072.372009,2570.476013,0.0,2047.982056,,,-1090.694946,1616.396973,-273.929031,2299.755051,0.0,2299.755051,4870.231064,
12/31/2006,4955.883789,1205.552002,1205.552002,0.0,943.812988,943.812988,,383.148987,45.470001,0.0,337.678986,0.0,317.623993,,,2850.137939,536.749023,1716.249023,-1179.5,0.0,1568.996948,845.323975,845.323975,0.0,,723.672974,2105.745972,,375.881989,375.881989,,,,64.286003,,,,,1142.352028,,,1142.352028,1582.52002,635.713989,,,,,304.675995,,,,304.675995,940.389984,2522.910004,0.0,2054.676025,,,-996.981018,1652.140015,-276.860992,2432.97403,0.0,2432.97403,4955.884033,
03/31/2007,4467.609863,984.197021,984.197021,0.0,730.578979,730.578979,,448.553009,56.293999,0.0,392.259003,0.0,202.033005,,,2365.362061,518.828003,1723.259033,-1204.43103,0.0,1583.420044,918.409973,850.046021,68.363953,,665.010071,2102.248047,,259.515015,259.515015,,,,90.0,,,,,497.162964,,,497.162964,846.677979,560.0,,,,,428.251007,,,,428.251007,988.251007,1834.928986,0.0,2054.62793,,,-814.974976,1664.103027,-271.075073,2632.680908,0.0,2632.680908,4467.609894,
06/30/2007,4648.023926,742.620972,742.620972,0.0,860.672974,860.672974,,606.734985,75.844002,0.0,530.890991,0.0,224.929001,,,2434.958008,512.687988,1755.615967,-1242.927979,0.0,1700.378052,853.671997,853.671997,0.0,,846.706055,2213.06604,,316.390015,316.390015,,,,75.112999,,,,,528.931007,,,528.931007,920.434021,560.0,,,,,442.084991,,,,442.084991,1002.084991,1922.519012,0.0,2057.467041,,,-769.677002,1686.906982,-249.191956,2725.505066,0.0,2725.505066,4648.024078,
09/30/2007,5128.553223,276.824005,276.824005,0.0,1640.305054,1640.305054,,732.257019,68.088997,0.0,664.16803,0.0,219.955994,,,2869.342041,515.424988,1800.503052,-1285.078003,0.0,1743.786011,857.21698,857.21698,0.0,,886.569031,2259.210999,,494.358002,494.358002,,,,403.895996,,,,,852.506012,,,852.506012,1750.76001,560.0,,,,,454.756989,,,,454.756989,1014.756989,2765.516998,0.0,2074.500977,,,-1409.371948,1923.656982,-225.750031,2363.03598,0.0,2363.03598,5128.552979,
12/31/2007,4805.455,901.148,901.148,0.0,991.196,991.196,,428.71,51.73,0.0,376.98,0.0,271.882,,,2592.936,518.616,1820.076,-1301.46,0.0,1693.903,845.649,845.649,0.0,,848.254,2212.519,,441.145,441.145,,,,399.003,,,,,730.281,,,730.281,1570.429,550.0,,,,,378.284,,,,378.284,928.284,2498.713,0.0,2076.607,,,-1571.511,1977.456,-175.81,2306.742,0.0,2306.742,4805.455,
03/31/2008,4441.492188,624.862976,624.862976,0.0,728.229004,728.229004,,534.15802,58.349998,,475.808014,0.0,314.502991,,,2201.75293,514.747009,1858.470947,-1343.723999,0.0,1724.991943,846.263977,846.263977,0.0,,878.727966,2239.738953,,307.591003,307.591003,,,,10.0,,,,,508.922974,,,508.922974,826.513977,900.0,,,,,375.70401,,,,375.70401,1275.70401,2102.217987,0.0,2074.313965,,,-1548.724976,1930.838013,-117.153046,2339.273956,0.0,2339.273956,4441.491943,
06/30/2008,4633.14,384.407,384.407,0.0,977.449,977.449,,676.108,87.888,0.0,588.22,0.0,339.94,,,2377.904,517.814,1842.637,-1324.823,0.0,1737.422,847.1,847.1,0.0,,890.322,2255.236,,374.453,374.453,,,,256.987,,,,,530.151,,,530.151,1161.591,760.0,,,,,382.29,,,,382.29,1142.29,2303.881,0.0,2080.166,,,-1586.075,1942.696,-107.528,2329.259,0.0,2329.259,4633.14,
09/30/2008,5523.790039,446.803986,446.803986,0.0,1712.819946,1712.819946,,751.132996,70.995003,0.0,680.138,0.0,304.781006,,,3215.538086,525.205994,1839.114014,-1313.907959,0.0,1783.046021,1042.795044,827.43103,215.364014,,740.250977,2308.252014,,515.984985,515.984985,,,,678.312012,,,,,756.838013,,,756.838013,1951.13501,760.0,,,,,391.446991,,,,391.446991,1151.446991,3102.582001,0.0,2075.455078,,,-1612.900024,2180.849121,-222.196106,2421.208069,0.0,2421.208069,5523.79007,
12/31/2008,4675.039,617.694,617.694,0.0,873.542,873.542,,485.925,57.311,0.0,428.614,0.0,409.689,,,2386.85,536.162,1753.064,-1216.902,0.0,1752.027,1051.632,815.803,235.829,,700.395,2288.189,,421.736,421.736,,,,150.0,,,,,688.238,,,688.238,1259.974,750.0,,,,,547.93,,,,547.93,1297.93,2557.904,0.0,2083.461,,,-1621.264,2085.573,-430.635,2117.135,0.0,2117.135,4675.039,
03/31/2009,4105.949,404.872,404.872,0.0,565.314,565.314,0.0,487.886,63.996,0.0,423.89,0.0,375.561,2.38,347.347,1833.633,516.424,1763.144,-1246.72,0.0,1755.892,1042.97,812.233,230.737,533.807,176.735,2272.316,,599.17,198.584,20.838,,379.748,150.0,0.0,,,150.0,21.797,,0.214,0.0,770.967,750.0,750.0,,,,538.939,,,132.667,406.058,1288.939,2059.906,0.0,2092.335,441.369,1650.966,-1620.062,2034.654,-460.884,2046.043,0.0,2046.043,4105.949,
06/30/2009,4477.574,422.685,422.685,0.0,747.157,747.157,0.0,589.554,88.933,0.0,500.621,0.0,402.792,0.982,387.849,2162.188,522.221,1811.257,-1289.036,0.0,1793.165,1058.68,830.539,228.141,552.163,181.34,2315.386,,675.561,266.05,0.0,,409.511,344.21,294.21,,,50.0,27.75,,4.58,0.0,1047.521,710.0,710.0,,,,550.366,,,132.862,412.924,1260.366,2307.887,0.0,2096.178,441.369,1654.809,-1606.505,2056.186,-376.172,2169.687,0.0,2169.687,4477.574,
09/30/2009,4989.067,323.718,323.718,0.0,1450.32,1450.32,0.0,606.019,65.247,0.0,540.772,0.0,323.435,0.972,314.541,2703.492,513.16,1828.917,-1315.757,0.0,1772.415,1042.023,826.816,215.207,541.588,187.832,2285.575,,1088.476,406.436,11.115,,670.925,209.292,159.292,,,50.0,38.904,,4.002,0.0,1336.672,710.0,710.0,,,,536.697,,,135.134,397.561,1246.697,2583.369,0.0,2079.932,441.369,1638.563,-1569.386,2286.112,-390.96,2405.698,0.0,2405.698,4989.067,
12/31/2009,4780.555,1116.997,1116.997,0.0,749.335,749.335,0.0,355.663,47.991,0.0,307.672,0.0,332.624,0.962,323.394,2554.619,504.808,1823.06,-1318.252,0.0,1721.128,1044.237,828.468,215.769,567.067,108.862,2225.936,,987.892,350.675,40.368,,596.849,51.95,1.95,,,50.0,21.032,0.0,0.019,0.0,1060.874,700.0,700.0,,,,488.692,,255.234,44.8,188.639,1188.692,2249.566,0.0,2126.063,441.369,1684.694,-1555.046,2339.506,-379.534,2530.989,,2530.989,4780.555,
03/31/2010,4503.216,871.891,871.891,0.0,661.881,661.881,0.0,429.638,65.295,0.0,364.343,0.0,337.905,0.083,323.127,2301.315,492.221,1833.789,-1341.568,0.0,1709.68,1033.777,820.557,213.22,485.809,190.011,2201.901,,664.921,246.276,14.713,,403.932,50.0,0.0,,,50.0,8.389,,0.0,0.0,723.31,700.0,700.0,,,,484.284,,,108.372,375.912,1184.284,1907.594,0.0,2125.087,441.369,1683.718,-1502.202,2364.509,-391.772,2595.622,0.0,2595.622,4503.216,
06/30/2010,4475.725,544.869,544.869,0.0,805.076,805.076,0.0,597.614,95.761,0.0,501.853,0.0,330.444,0.911,299.642,2278.003,486.026,1845.48,-1359.454,0.0,1711.696,1028.287,817.618,210.669,490.597,191.901,2197.722,,777.737,340.772,15.088,,421.877,250.0,0.0,,,250.0,0.0,,13.047,0.0,1027.737,460.0,460.0,,,,481.013,-13.02,,108.237,372.749,941.013,1968.75,0.0,2135.602,441.369,1694.233,-1596.532,2416.084,-448.179,2506.975,0.0,2506.975,4475.725,
09/30/2010,5758.847,960.545,960.545,0.0,1550.016,1550.016,0.0,741.433,100.87,0.0,640.563,0.0,313.747,0.589,303.075,3565.741,478.083,1855.013,-1376.93,0.0,1715.023,1025.45,824.799,200.651,484.831,204.153,2193.106,,1175.529,466.048,52.16,,657.321,255.454,5.454,,,250.0,14.843,,2.762,0.0,1445.826,960.0,960.0,,,,495.879,,,112.43,380.687,1455.879,2901.705,0.0,2125.643,441.369,1684.274,-1611.897,2699.432,-356.036,2857.142,,2857.142,5758.847,
12/31/2010,5417.733,1281.123,1281.123,0.0,1146.106,1146.106,0.0,463.838,68.095,0.0,395.743,0.0,335.543,0.579,318.544,3226.61,484.705,1875.629,-1390.924,0.0,1706.418,1037.589,824.007,213.582,570.3,97.95,2191.123,,1089.2,406.27,51.801,,631.129,250.0,0.0,,,250.0,11.082,,0.101,0.0,1350.282,950.0,950.0,,,,488.867,,257.195,42.313,189.258,1438.867,2789.149,0.0,2147.83,441.369,1706.461,-1880.692,2720.645,-359.199,2628.584,0.0,2628.584,5417.733,
03/31/2011,4982.057,1049.363,1049.363,0.0,758.62,758.62,0.0,607.199,82.9,0.0,524.299,0.0,336.53,0.298,327.063,2751.712,494.055,1914.092,-1420.037,0.0,1736.29,1039.451,828.032,211.419,497.194,199.347,2230.345,,764.315,300.251,18.634,,445.43,250.0,0.0,,,250.0,25.85,,1.114,0.0,1040.165,950.0,950.0,,,,474.479,,,113.618,359.747,1424.479,2464.644,0.0,2119.635,441.369,1678.266,-1939.664,2656.023,-318.581,2517.413,0.0,2517.413,4982.057,
06/30/2011,4797.698,418.476,418.476,0.0,1012.0,1012.0,0.0,783.533,121.76,0.0,661.773,0.0,317.093,1.101,302.731,2531.102,513.792,1957.841,-1444.049,0.0,1752.804,1037.559,828.525,209.034,512.566,201.578,2266.596,,888.565,371.862,17.513,,499.19,10.0,0.0,,,10.0,0.0,,31.979,0.0,898.565,950.0,950.0,,,,482.248,-30.77,,113.351,367.688,1432.248,2330.813,0.0,2128.085,441.369,1686.716,-2028.757,2655.469,-287.912,2466.885,0.0,2466.885,4797.698,
09/30/2011,5201.457,254.546,254.546,0.0,1650.578,1650.578,0.0,763.97,100.02,0.0,663.95,0.0,303.659,8.053,286.411,2972.753,515.305,1960.042,-1444.737,0.0,1713.399,1029.18,822.789,206.391,482.706,193.46,2228.704,,1090.691,422.623,45.681,,622.387,296.811,236.811,,,60.0,10.912,,0.042,0.0,1398.414,900.0,900.0,,,,472.551,,,112.538,359.971,1372.551,2770.965,0.0,2111.317,441.369,1669.948,-2162.342,2876.599,-395.082,2430.492,0.0,2430.492,5201.457,
12/31/2011,5671.638,1369.113,1369.113,0.0,1246.687,1246.687,0.0,487.0,88.489,0.0,398.511,0.0,340.907,2.853,311.864,3443.707,523.941,1985.62,-1461.679,0.0,1703.99,1028.848,822.139,206.709,542.818,129.471,2227.931,,976.633,334.999,27.11,,614.524,58.018,8.018,,,50.0,4.277,0.0,0.035,0.0,1038.928,1500.0,1500.0,,,,522.107,0.0,278.354,41.242,202.476,2022.107,3061.035,0.0,2131.774,441.369,1690.405,-2242.522,3167.996,-446.645,2610.603,0.0,2610.603,5671.638,
03/31/2012,5551.076,784.626,784.626,0.0,742.267,742.267,0.0,603.736,122.251,0.0,481.485,0.0,374.368,0.018,354.815,2504.997,534.745,2014.84,-1480.095,0.0,2511.334,1793.742,1078.987,714.755,500.176,217.398,3046.079,,739.953,270.344,10.84,,458.769,400.0,0.0,,,400.0,3.962,,0.009,0.0,1143.915,1150.0,1150.0,,,,616.073,,,202.9,413.164,1766.073,2909.988,0.0,2138.33,441.369,1696.961,-2170.858,3069.161,-395.545,2641.088,0.0,2641.088,5551.076,
06/30/2012,5590.293,372.281,372.281,0.0,980.378,980.378,0.0,746.707,141.036,0.0,605.671,0.0,420.702,0.564,376.083,2520.068,561.303,2058.268,-1496.965,0.0,2508.922,1787.459,1075.786,711.673,506.598,214.301,3070.225,,801.583,313.935,16.105,,471.543,442.272,42.272,,,400.0,2.98,,0.019,0.0,1246.835,1150.0,1150.0,,,,602.642,,,193.704,408.919,1752.642,2999.477,0.0,2154.798,441.369,1713.429,-2162.713,3057.962,-459.231,2590.816,0.0,2590.816,5590.293,
09/30/2012,6318.729,282.095,282.095,0.0,1828.211,1828.211,0.0,796.352,112.555,0.0,683.797,0.0,366.68,0.465,347.277,3273.338,575.288,2098.073,-1522.785,0.0,2470.103,1788.571,1079.979,708.592,465.662,215.405,3045.391,,1147.558,376.896,47.296,,723.366,504.503,154.503,,,350.0,11.349,,0.394,0.0,1663.41,1150.0,1150.0,,,,601.461,,,192.143,408.924,1751.461,3414.871,0.0,2145.727,441.369,1704.358,-2122.438,3316.642,-436.073,2903.858,0.0,2903.858,6318.729,
12/31/2012,6526.785,1335.711,1335.711,0.0,1226.833,1226.833,0.0,465.057,79.216,0.0,385.841,0.0,529.204,0.004,526.14,3556.805,593.213,2133.095,-1539.882,0.0,2376.767,1786.807,1080.798,706.009,506.039,83.917,2969.98,,1297.588,385.375,33.045,0.0,879.168,409.844,9.844,,,400.0,8.58,0.0,0.177,0.0,1716.012,1100.0,1100.0,,,,643.729,0.0,284.614,213.658,145.28,1743.729,3459.741,0.0,2169.051,441.369,1727.682,-2152.702,3515.181,-464.486,3067.044,0.0,3067.044,6526.785,
03/31/2013,6193.671,1259.512,1259.512,0.0,750.793,750.793,0.0,599.901,107.166,0.0,492.735,0.0,545.312,0.0,534.444,3155.518,605.054,2173.086,-1568.032,0.0,2433.099,1775.551,1072.345,703.206,411.298,246.25,3038.153,,838.56,257.926,18.014,,562.62,54.996,4.996,,,50.0,4.904,,0.0,0.0,898.46,1600.0,1600.0,,,,647.023,,,213.917,433.106,2247.023,3145.483,0.0,2194.031,441.369,1752.662,-2092.226,3427.808,-481.425,3048.188,0.0,3048.188,6193.671,
06/30/2013,6196.392,823.019,823.019,0.0,945.727,945.727,0.0,793.611,142.95,0.0,650.661,0.0,564.804,0.0,557.415,3127.161,621.168,2206.393,-1585.225,0.0,2448.063,1758.33,1072.084,686.246,439.937,249.796,3069.231,,942.612,337.511,25.978,,579.123,90.701,40.701,,,50.0,5.078,,0.0,0.0,1038.391,1600.0,1600.0,,,,636.553,,,202.441,434.112,2236.553,3274.944,0.0,2219.611,441.369,1778.242,-2156.651,3374.408,-515.92,2921.448,0.0,2921.448,6196.392,
09/30/2013,6696.255,406.461,406.461,0.0,1885.181,1885.181,0.0,807.209,110.256,0.0,696.953,0.0,538.659,0.0,535.289,3637.51,634.773,2228.026,-1593.253,0.0,2423.972,1762.9,1080.09,682.81,407.756,253.316,3058.745,,1329.881,394.857,65.806,,869.218,127.814,77.814,,,50.0,13.874,,1.234,0.0,1471.569,1600.0,1600.0,,,,616.517,,,188.122,427.161,2216.517,3688.086,0.0,2210.765,441.369,1769.396,-2387.663,3672.646,-487.579,3008.169,0.0,3008.169,6696.255,
12/31/2013,6439.626,1039.216,1039.216,0.0,1260.105,1260.105,0.0,568.843,89.863,0.0,478.98,0.0,509.829,,507.519,3377.993,659.333,2239.55,-1580.217,0.0,2402.3,1764.059,1083.239,680.82,454.21,184.031,3061.633,,1029.019,375.328,27.679,,626.012,4.278,4.278,,,0.0,14.143,0.0,0.47,0.0,1047.44,1600.0,1600.0,,,,540.627,0.0,193.046,186.055,161.056,2140.627,3188.067,0.0,2225.814,441.369,1784.445,-2448.701,3918.122,-443.676,3251.559,0.0,3251.559,6439.626,
03/31/2014,5871.969,897.254,897.254,0.0,762.612,762.612,0.0,650.777,111.871,0.0,538.906,0.0,507.936,0.307,501.533,2818.579,658.757,2271.967,-1613.21,0.0,2394.633,1762.212,1084.118,678.094,364.605,267.509,3053.39,,656.731,248.183,13.901,,394.647,0.0,0.0,,,0.0,18.211,,0.016,0.0,674.942,1600.0,1600.0,,,,499.49,,,143.191,356.283,2099.49,2774.432,0.0,2202.404,441.369,1761.035,-2447.091,3775.945,-433.721,3097.537,0.0,3097.537,5871.969,
06/30/2014,6488.183,518.217,518.217,0.0,884.071,884.071,0.0,882.788,140.407,0.0,742.381,0.0,602.874,0.541,595.613,2887.95,703.408,2346.548,-1643.14,0.0,2896.825,2186.045,1407.031,779.014,423.989,286.25,3600.233,,876.826,385.655,20.651,,470.52,20.481,20.481,,,0.0,10.327,,0.075,0.0,907.634,2100.0,2100.0,,,,528.982,,,168.322,360.585,2628.982,3536.616,0.0,2212.464,441.369,1771.095,-2534.981,3674.348,-400.264,2951.567,0.0,2951.567,6488.183,
09/30/2014,6893.547,262.172,262.172,0.0,1695.358,1695.358,0.0,824.27,125.536,0.0,698.734,0.0,543.673,1.829,511.6,3325.473,710.612,2370.106,-1659.494,0.0,2857.462,2154.867,1398.984,755.883,419.197,281.569,3568.074,,1145.579,456.594,47.388,,641.597,52.5,52.5,,,0.0,12.201,,0.395,0.0,1210.28,2100.0,2100.0,,,,515.433,,,166.244,348.794,2615.433,3825.713,0.0,2192.935,441.369,1751.566,-2508.837,3876.423,-492.687,3067.834,0.0,3067.834,6893.547,
12/31/2014,6721.983,971.65,971.65,0.0,1094.452,1094.452,0.0,561.755,88.395,0.0,473.36,0.0,559.074,1.443,526.774,3186.931,737.869,2395.244,-1657.375,0.0,2797.183,2131.669,1392.925,738.744,385.434,278.637,3535.052,,1075.524,430.259,18.783,,626.482,0.0,0.0,,,0.0,13.362,0.0,0.036,0.0,1088.886,2100.0,2100.0,,,,584.026,0.0,229.963,125.382,228.645,2684.026,3772.912,0.0,2208.465,441.369,1767.096,-2533.566,3896.261,-622.089,2949.071,0.0,2949.071,6721.983,
03/31/2015,6085.698,682.908,682.908,0.0,699.703,699.703,0.0,640.32,132.307,0.0,508.013,0.0,377.403,0.608,324.142,2400.334,715.608,2402.204,-1686.596,0.0,2969.756,2108.174,1385.895,722.279,597.594,263.38,3685.364,,776.455,287.599,10.537,,478.319,0.0,0.0,,,0.0,18.319,,0.101,0.0,794.774,2082.603,2082.603,,,,541.678,,,166.083,375.494,2624.281,3419.055,0.0,2216.117,441.369,1774.748,-2528.722,3708.274,-729.026,2666.643,0.0,2666.643,6085.698,
06/30/2015,6077.187,300.455,300.455,0.0,803.111,803.111,0.0,853.795,149.814,0.0,703.981,0.0,372.905,0.8,341.227,2330.266,733.002,2451.694,-1718.692,0.0,3013.919,2119.682,1393.147,726.535,619.225,274.212,3746.921,,877.016,396.76,7.787,,472.469,0.0,0.0,,,0.0,12.502,,1.183,0.0,889.518,2083.309,2083.309,,,,539.887,,,163.39,375.314,2623.196,3512.714,0.0,2230.362,441.369,1788.993,-2521.703,3566.687,-710.873,2564.473,0.0,2564.473,6077.187,
09/30/2015,6629.621,289.697,289.697,0.0,1451.25,1451.25,0.0,870.785,126.261,0.0,744.524,0.0,367.953,1.027,340.7,2979.685,721.299,2462.433,-1741.134,0.0,2928.637,2100.249,1387.959,712.29,589.719,237.642,3649.936,,1272.866,560.668,31.918,,680.28,161.008,161.008,,,0.0,7.589,,0.672,0.0,1441.463,2084.015,2084.015,,,,531.48,,,164.915,365.893,2615.495,4056.958,0.0,2220.545,441.369,1779.176,-2503.757,3660.796,-804.921,2572.663,0.0,2572.663,6629.621,
12/31/2015,6535.143,892.814,892.814,0.0,1145.099,1145.099,0.0,587.521,105.917,0.0,481.604,0.0,375.625,1.611,358.735,3001.059,741.147,2507.861,-1766.714,0.0,2792.937,2084.825,1384.52,700.305,510.928,195.573,3534.084,,1325.114,651.681,18.752,,654.681,316.914,16.914,,,300.0,3.501,0.0,0.219,0.0,1645.529,1784.721,1783.72,1.001,1.001,,471.639,0.0,195.916,60.843,214.661,2256.36,3901.889,0.0,2231.239,441.369,1789.87,-2494.901,3745.815,-848.899,2633.254,0.0,2633.254,6535.143,
03/31/2016,5968.945,599.708,599.708,0.0,748.074,748.074,0.0,698.316,126.511,0.0,571.805,0.0,349.859,0.082,341.372,2395.957,732.667,2535.178,-1802.511,0.0,2840.321,2103.105,1401.567,701.538,548.184,188.95,3572.988,,922.301,424.349,14.393,,483.559,300.0,0.0,,,300.0,11.824,,3.852,0.0,1234.125,1785.427,1785.427,,,,474.273,,,107.148,363.273,2259.7,3493.825,0.0,2239.336,441.369,1797.967,-2476.006,3542.486,-830.696,2475.12,0.0,2475.12,5968.945,
06/30/2016,5931.567,317.803,317.803,0.0,794.6,794.6,0.0,891.816,164.564,0.0,727.252,0.0,361.673,1.534,352.711,2365.892,736.476,2573.738,-1837.262,0.0,2829.199,2077.001,1394.101,682.9,570.722,179.942,3565.675,,988.647,565.93,8.68,,414.037,367.0,67.0,,,300.0,17.585,,0.698,0.0,1373.232,1786.133,1786.133,,,,461.915,,,100.528,360.689,2248.048,3621.28,0.0,2245.725,441.369,1804.356,-2470.107,3396.027,-861.358,2310.287,0.0,2310.287,5931.567,
09/30/2016,6648.867,297.089,297.089,0.0,1528.808,1528.808,0.0,910.546,137.385,0.0,773.161,0.0,342.362,1.122,334.409,3078.805,747.451,2622.023,-1874.572,0.0,2822.611,2065.413,1392.155,673.258,548.437,207.639,3570.062,,1338.903,694.757,21.695,,622.451,300.0,0.0,,,300.0,6.663,,1.382,0.0,1645.566,2133.489,2133.489,,,,454.434,,,96.447,356.605,2587.923,4233.489,0.0,2222.909,441.369,1781.54,-2434.52,3502.076,-875.087,2415.378,0.0,2415.378,6648.867,
12/31/2016,6493.794,869.531,869.531,0.0,1115.217,1115.217,0.0,613.798,112.327,0.0,501.471,0.0,341.518,5.782,320.093,2940.064,773.965,2645.539,-1871.574,0.0,2779.765,2048.076,1387.628,660.448,508.363,217.544,3553.73,,1304.416,664.857,19.722,,619.837,192.168,192.168,,,0.0,8.989,0.0,0.223,0.0,1505.573,2134.271,2133.464,0.807,0.807,,446.168,0.0,192.466,57.745,195.734,2580.439,4086.012,0.0,2232.201,441.369,1790.832,-2426.749,3545.359,-943.029,2407.782,0.0,2407.782,6493.794,
