Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/28/2008,3380.736,30.534,30.534,,115.424,115.424,,327.452,,,360.152,-32.7,149.196,,,,622.606,1900.117,2894.329,-994.212,,,,858.013,738.058,659.559,78.499,119.955,2758.13,,183.134,183.134,,,,0.76,0.38,0.38,0.38,,482.283,,,482.283,666.177,928.79,910.149,18.641,18.641,279.745,,,,,279.745,1208.535,1874.712,,1266.141,0.0,239.461,0.422,1506.024,,1506.024,3380.736,
01/18/2009,3593.745,272.594,272.594,0.0,110.518,110.518,0.0,338.2,,,,,127.077,,109.744,38.772,848.389,1890.086,,,0.0,,,855.27,735.153,659.314,75.839,10.373,2745.356,,364.929,158.969,,1.7,204.26,0.392,0.0,,,0.392,261.431,,,261.431,626.752,748.015,748.015,,,291.927,,,,,291.927,1039.942,1666.694,413.052,1071.319,0.0,467.218,-24.538,1927.051,0.0,1927.051,3593.745,
04/12/2009,3670.997,362.164,362.164,0.0,120.452,120.452,0.0,322.006,,,,,123.84,,106.985,38.183,928.462,1895.8,2995.572,-1099.772,0.0,,,846.735,732.053,657.281,74.772,7.697,2742.535,,387.151,186.462,,1.133,199.556,0.38,0.0,,,0.38,272.908,,,272.908,660.439,743.152,743.152,,,307.651,,,,,307.651,1050.803,1711.242,413.052,1274.116,0.0,294.581,-21.994,1959.755,0.0,1959.755,3670.997,
07/05/2009,3705.681,377.035,377.035,0.0,106.191,106.191,0.0,314.51,,,,,203.825,,72.272,114.443,1001.561,1892.812,3032.581,-1139.769,0.0,,,811.308,731.467,657.281,74.186,7.569,2704.12,,379.373,173.294,,0.472,205.607,0.378,0.0,,,0.378,254.753,,,254.753,634.504,741.796,741.796,,,324.384,,,,,324.384,1066.18,1700.684,413.052,1277.555,0.0,329.549,-15.159,2004.997,0.0,2004.997,3705.681,
09/27/2009,3783.388,430.13,430.13,0.0,104.731,104.731,0.0,310.602,0.0,0.0,337.702,-27.1,209.917,0.0,91.0,122.16,1055.38,1897.853,3078.168,-1180.315,0.0,0.0,,830.155,731.289,658.254,73.035,7.866,2728.008,,405.797,189.597,0.0,8.217,207.983,0.778,0.0,0.389,0.389,0.389,277.449,0.0,20.6,277.449,684.024,718.248,699.988,18.26,18.26,340.188,0.0,0.0,0.0,0.0,319.588,1058.436,1742.46,413.052,1283.028,0.0,358.215,-13.367,2040.928,0.0,2040.928,3783.388,
01/17/2010,3871.623,482.365,241.412,240.953,113.731,113.731,0.0,323.4,,,,,226.049,,83.431,130.588,1145.545,1897.097,3154.94,-1257.843,6.744,6.744,,822.237,729.62,657.956,71.664,9.186,2726.078,,415.822,187.29,,0.0,228.532,0.398,0.0,,,0.398,270.55,,,270.55,686.77,733.667,733.667,,,339.432,,,,,339.432,1073.099,1759.869,0.0,1710.594,0.0,407.892,-6.732,2111.754,0.0,2111.754,3871.623,
04/11/2010,4022.21,591.451,215.209,376.242,122.531,122.531,0.0,316.54,,,,,228.782,,84.13,129.838,1259.304,1895.465,3202.427,-1306.962,47.112,47.112,,820.329,726.016,655.689,70.327,10.183,2762.906,,430.579,207.441,,0.0,223.138,0.4,0.0,,,0.4,300.356,,,300.356,731.335,728.566,728.566,,,345.3,,,,,345.3,1073.866,1805.201,0.0,1746.847,0.0,475.343,-5.181,2217.009,0.0,2217.009,4022.21,
07/04/2010,3888.665,431.07,136.144,294.926,122.421,122.421,0.0,333.554,,,,,235.262,,76.525,131.754,1122.307,1888.31,3246.574,-1358.264,57.364,57.364,,820.684,734.573,665.21,69.363,9.586,2766.358,,439.228,203.294,,0.0,235.934,0.402,0.0,,,0.402,281.371,,,281.371,721.001,513.196,513.196,,,354.55,,,,,354.55,867.746,1588.747,0.0,1763.559,0.0,541.072,-4.713,2299.918,0.0,2299.918,3888.665,
09/26/2010,3986.54,461.734,131.996,329.738,133.346,133.346,0.0,323.487,0.0,0.0,342.887,-19.4,242.952,0.0,99.156,141.488,1161.519,1886.13,3298.209,-1412.079,96.146,96.146,,842.745,734.288,665.224,69.064,9.301,2825.021,,457.639,213.212,0.0,0.0,244.427,0.82,0.0,0.41,0.41,0.41,289.413,0.0,0.4,289.413,747.872,507.888,489.999,17.889,17.889,357.522,0.0,0.0,0.0,0.0,357.122,865.41,1613.282,0.0,1773.897,0.0,598.57,0.791,2373.258,0.0,2373.258,3986.54,
01/16/2011,4121.024,583.857,162.28,421.577,142.337,142.337,0.0,341.939,,,,,232.447,,84.306,131.145,1300.58,1902.517,,,91.38,91.38,,826.547,733.19,664.628,68.562,9.051,2820.444,,486.275,211.718,,17.348,257.209,0.426,0.0,,,0.426,335.452,,,335.452,822.153,407.877,407.877,,,376.409,,,,,376.409,784.286,1606.439,0.0,1841.603,0.0,669.952,3.03,2514.585,0.0,2514.585,4121.024,
04/10/2011,4136.574,553.949,162.103,391.846,155.092,155.092,0.0,341.539,,,,,252.306,,81.549,148.912,1302.886,1933.764,,,80.437,80.437,,819.487,728.576,661.483,67.093,9.362,2833.688,,505.897,233.991,,17.572,254.334,0.435,0.0,,,0.435,338.072,,,338.072,844.404,207.741,207.741,,,381.694,,,,,381.694,589.435,1433.839,0.0,1954.25,0.0,742.077,6.408,2702.735,0.0,2702.735,4136.574,
07/03/2011,4113.551,536.91,289.107,247.803,157.162,157.162,0.0,348.293,,,,,274.039,,51.525,170.962,1316.404,1968.247,,,40.255,40.255,,788.645,728.674,662.938,65.736,8.446,2797.147,,518.45,228.303,,17.7,272.447,0.446,0.0,,,0.446,337.225,,,337.225,856.121,17.595,17.595,,,394.719,,,,,394.719,412.314,1268.435,0.0,2027.016,0.0,812.849,5.251,2845.116,0.0,2845.116,4113.551,
09/25/2011,4292.075,654.324,212.004,442.32,175.31,175.31,0.0,336.799,0.0,0.0,366.499,-29.7,286.711,0.0,50.148,165.535,1453.144,1997.212,3619.424,-1622.212,52.815,52.815,,788.904,730.172,662.938,67.234,8.584,2838.931,,536.327,236.913,0.0,17.827,281.587,0.466,0.0,0.466,0.466,,342.568,0.0,0.0,342.568,879.361,17.439,0.0,17.439,17.439,403.97,0.0,0.0,0.0,0.0,403.97,421.409,1300.77,0.0,2120.972,0.0,870.497,-0.164,2991.305,0.0,2991.305,4292.075,
01/15/2012,4528.241,849.236,529.954,319.282,176.81,176.81,0.0,376.742,,,,,274.299,,44.735,148.886,1677.087,2002.382,,,66.383,66.383,,782.389,729.017,662.938,66.079,8.637,2851.154,,547.349,224.939,,25.238,297.172,0.336,0.0,,,0.336,349.287,,,349.287,896.972,18.996,18.996,,,429.526,,,,,429.526,448.522,1345.494,0.0,2222.589,-3.599,963.586,0.171,3182.747,0.0,3182.747,4528.241,
04/08/2012,4874.119,1057.32,175.375,881.945,189.717,189.717,0.0,365.619,,,,,287.521,,43.047,164.755,1900.177,2053.507,,,139.956,139.956,,780.479,728.985,662.938,66.047,8.447,2973.942,,569.738,243.627,,25.61,300.501,0.346,0.0,,,0.346,382.139,,,382.139,952.223,18.882,18.882,,,448.056,,,,,448.056,466.938,1419.161,0.0,2399.979,-3.599,1055.646,2.932,3454.958,0.0,3454.958,4874.119,
07/01/2012,5088.886,1068.943,135.457,933.486,178.841,178.841,0.0,375.713,,,,,302.061,,33.098,174.542,1925.558,2111.84,,,282.74,282.74,,768.748,726.465,662.938,63.527,9.185,3163.328,,585.404,239.579,,25.836,319.989,0.364,0.0,,,0.364,371.47,,,371.47,957.238,18.756,18.756,,,471.587,,,,,471.587,490.343,1447.581,0.0,2523.024,-28.599,1146.658,0.222,3641.305,0.0,3641.305,5088.886,
09/30/2012,5294.0,1220.0,89.0,1131.0,197.0,197.0,0.0,374.0,0.0,0.0,404.0,-30.0,312.0,0.0,43.0,180.0,2103.0,2193.0,4049.0,-1856.0,221.0,221.0,,777.0,725.0,663.0,62.0,9.0,3191.0,,580.0,247.0,0.0,26.0,307.0,1.0,0.0,1.0,1.0,,396.0,0.0,0.0,396.0,977.0,23.0,0.0,23.0,23.0,492.0,0.0,0.0,0.0,0.0,492.0,515.0,1492.0,0.0,2592.0,-28.0,1233.0,5.0,3802.0,0.0,3802.0,5294.0,
01/20/2013,5079.0,926.0,152.0,774.0,178.0,178.0,0.0,401.0,,,,,347.0,,35.0,213.0,1852.0,2228.0,,,204.0,204.0,,795.0,746.0,679.0,67.0,14.0,3227.0,,617.0,244.0,,37.0,336.0,1.0,0.0,,,1.0,384.0,,,384.0,1002.0,24.0,24.0,,,510.0,,,,,510.0,534.0,1536.0,0.0,2622.0,-54.0,972.0,3.0,3543.0,0.0,3543.0,5079.0,
04/14/2013,5181.0,1078.0,202.0,876.0,193.0,193.0,0.0,380.0,,,,,312.0,,42.0,177.0,1963.0,2253.0,,,162.0,162.0,,803.0,745.0,679.0,66.0,16.0,3218.0,,601.0,230.0,,37.0,334.0,1.0,0.0,,,1.0,407.0,,,407.0,1009.0,26.0,26.0,,,514.0,,,,,514.0,540.0,1549.0,0.0,2646.0,-91.0,1077.0,0.0,3632.0,0.0,3632.0,5181.0,
07/07/2013,5394.0,989.0,311.0,678.0,181.0,181.0,0.0,390.0,,,,,341.0,,55.0,197.0,1901.0,2324.0,,,355.0,355.0,,814.0,745.0,679.0,66.0,14.0,3493.0,,622.0,230.0,,37.0,355.0,1.0,0.0,,,1.0,431.0,,,431.0,1054.0,26.0,26.0,,,529.0,,,,,529.0,555.0,1609.0,0.0,2726.0,-116.0,1181.0,-6.0,3785.0,0.0,3785.0,5394.0,
09/29/2013,5538.0,1023.0,290.0,733.0,188.0,188.0,0.0,414.0,0.0,0.0,446.0,-32.0,355.0,0.0,72.0,204.0,1980.0,2428.0,4512.0,-2084.0,302.0,302.0,,828.0,744.0,679.0,65.0,12.0,3558.0,,651.0,247.0,0.0,37.0,367.0,1.0,0.0,1.0,1.0,,436.0,0.0,0.0,436.0,1088.0,26.0,0.0,26.0,26.0,546.0,0.0,0.0,0.0,0.0,546.0,572.0,1660.0,0.0,2765.0,-153.0,1265.0,1.0,3878.0,0.0,3878.0,5538.0,
01/19/2014,5720.0,1042.0,271.0,771.0,209.0,209.0,0.0,454.0,,,,,370.0,,77.0,220.0,2075.0,2510.0,,,302.0,302.0,,833.0,745.0,679.0,66.0,11.0,3645.0,,706.0,277.0,,45.0,384.0,1.0,0.0,,,1.0,459.0,,,459.0,1166.0,31.0,31.0,,,560.0,,,,,560.0,591.0,1757.0,0.0,2804.0,-215.0,1378.0,-4.0,3963.0,0.0,3963.0,5720.0,
04/13/2014,5894.0,1084.0,305.0,779.0,205.0,205.0,0.0,443.0,,,,,355.0,,85.0,198.0,2087.0,2663.0,,,278.0,278.0,,866.0,760.0,679.0,81.0,21.0,3807.0,,693.0,271.0,,45.0,377.0,2.0,0.0,2.0,2.0,,534.0,,,534.0,1229.0,60.0,0.0,60.0,60.0,569.0,,,,,569.0,629.0,1858.0,0.0,2832.0,-270.0,1476.0,-2.0,4036.0,0.0,4036.0,5894.0,
07/06/2014,5734.0,796.0,264.0,532.0,230.0,230.0,0.0,429.0,,,,,384.0,,87.0,218.0,1839.0,2827.0,,,166.0,166.0,,902.0,790.0,708.0,82.0,25.0,3895.0,,708.0,269.0,,44.0,395.0,2.0,0.0,2.0,2.0,,572.0,,,572.0,1282.0,60.0,0.0,60.0,60.0,579.0,,,,,579.0,639.0,1921.0,0.0,2852.0,-624.0,1583.0,2.0,3813.0,0.0,3813.0,5734.0,
09/28/2014,5744.0,743.0,190.0,553.0,198.0,198.0,0.0,441.0,0.0,0.0,489.0,-48.0,374.0,0.0,132.0,206.0,1756.0,2923.0,5309.0,-2386.0,120.0,120.0,,945.0,789.0,708.0,81.0,24.0,3988.0,,698.0,276.0,0.0,43.0,379.0,2.0,0.0,2.0,2.0,,557.0,0.0,0.0,557.0,1257.0,60.0,0.0,60.0,60.0,614.0,0.0,0.0,0.0,0.0,614.0,674.0,1931.0,0.0,2863.0,-711.0,1668.0,-7.0,3813.0,0.0,3813.0,5744.0,
01/18/2015,5953.0,738.0,266.0,472.0,204.0,204.0,0.0,491.0,,,,,386.0,,134.0,218.0,1819.0,3019.0,,,164.0,164.0,,951.0,790.0,710.0,80.0,27.0,4134.0,,723.0,280.0,,47.0,396.0,3.0,0.0,3.0,3.0,,613.0,,,613.0,1339.0,61.0,0.0,61.0,61.0,627.0,,,,,627.0,688.0,2027.0,0.0,2876.0,-720.0,1788.0,-18.0,3926.0,0.0,3926.0,5953.0,
04/12/2015,6052.0,776.0,323.0,453.0,214.0,214.0,0.0,476.0,,,,,386.0,,144.0,214.0,1852.0,3063.0,,,174.0,174.0,,963.0,789.0,710.0,79.0,30.0,4200.0,,729.0,296.0,,47.0,386.0,3.0,0.0,3.0,3.0,,591.0,,,591.0,1323.0,60.0,0.0,60.0,60.0,637.0,,,,,637.0,697.0,2020.0,0.0,2886.0,-728.0,1899.0,-25.0,4032.0,0.0,4032.0,6052.0,
07/05/2015,6036.0,691.0,257.0,434.0,216.0,216.0,0.0,484.0,,,,,413.0,,69.0,230.0,1804.0,3163.0,,,178.0,178.0,,891.0,790.0,710.0,80.0,32.0,4232.0,,743.0,291.0,,47.0,405.0,3.0,0.0,3.0,3.0,,511.0,,,511.0,1257.0,60.0,0.0,60.0,60.0,649.0,,,,,649.0,709.0,1966.0,0.0,2895.0,-809.0,2006.0,-22.0,4070.0,0.0,4070.0,6036.0,
09/27/2015,5741.0,392.0,237.0,155.0,218.0,218.0,0.0,500.0,0.0,0.0,549.0,-49.0,434.0,0.0,144.0,235.0,1544.0,3163.0,5854.0,-2691.0,63.0,63.0,,971.0,789.0,710.0,79.0,38.0,4197.0,,776.0,295.0,0.0,45.0,436.0,3.0,0.0,,,3.0,473.0,0.0,0.0,473.0,1252.0,62.0,62.0,,,658.0,0.0,0.0,0.0,0.0,658.0,720.0,1972.0,0.0,2904.0,-1124.0,2017.0,-28.0,3769.0,0.0,3769.0,5741.0,
01/17/2016,6236.0,809.0,679.0,130.0,212.0,212.0,0.0,564.0,,,,,433.0,,185.0,241.0,2018.0,3201.0,,,0.0,0.0,,1017.0,789.0,710.0,79.0,43.0,4218.0,,733.0,278.0,,44.0,411.0,3.0,0.0,,,3.0,502.0,,,502.0,1238.0,1052.0,1052.0,,,684.0,,,,,684.0,1736.0,2974.0,0.0,2917.0,-1747.0,2130.0,-38.0,3262.0,0.0,3262.0,6236.0,
04/10/2016,6362.0,848.0,805.0,43.0,230.0,230.0,0.0,521.0,,,,,485.0,,145.0,287.0,2084.0,3297.0,,,0.0,0.0,,981.0,787.0,710.0,77.0,49.0,4278.0,,740.0,299.0,,44.0,397.0,3.0,0.0,,,3.0,586.0,,,586.0,1329.0,1049.0,1049.0,,,699.0,,,,,699.0,1748.0,3077.0,0.0,2922.0,-1836.0,2227.0,-28.0,3285.0,0.0,3285.0,6362.0,
07/03/2016,6275.0,625.0,472.0,153.0,319.0,319.0,0.0,523.0,,,,,458.0,,143.0,270.0,1925.0,3376.0,,,0.0,0.0,,974.0,786.0,710.0,76.0,45.0,4350.0,,744.0,292.0,,43.0,409.0,3.0,0.0,,,3.0,577.0,,,577.0,1324.0,1049.0,1049.0,,,717.0,,,,,717.0,1766.0,3090.0,0.0,2924.0,-2014.0,2304.0,-29.0,3185.0,0.0,3185.0,6275.0,
09/25/2016,6341.0,730.0,351.0,379.0,242.0,242.0,0.0,517.0,0.0,0.0,559.0,-42.0,486.0,0.0,100.0,289.0,1975.0,3442.0,6414.0,-2972.0,0.0,0.0,,924.0,784.0,710.0,74.0,40.0,4366.0,,757.0,307.0,0.0,43.0,407.0,3.0,0.0,,,3.0,581.0,0.0,0.0,581.0,1341.0,1048.0,1048.0,,,728.0,0.0,0.0,0.0,0.0,728.0,1776.0,3117.0,0.0,2933.0,-2026.0,2349.0,-32.0,3224.0,0.0,3224.0,6341.0,
01/15/2017,6382.0,724.0,350.0,374.0,251.0,251.0,0.0,554.0,,,,,458.0,,111.0,248.0,1987.0,3460.0,,,0.0,0.0,,935.0,782.0,710.0,72.0,42.0,4395.0,,754.0,288.0,,45.0,421.0,3.0,0.0,,,3.0,543.0,,,543.0,1300.0,1048.0,1048.0,,,742.0,,,,,742.0,1790.0,3090.0,0.0,2944.0,-2018.0,2399.0,-33.0,3292.0,0.0,3292.0,6382.0,
04/09/2017,6513.0,888.0,412.0,476.0,255.0,255.0,0.0,508.0,,,,,457.0,,114.0,243.0,2108.0,3469.0,,,0.0,0.0,,936.0,781.0,710.0,71.0,41.0,4405.0,,751.0,313.0,,45.0,393.0,2.0,0.0,,,2.0,584.0,,,584.0,1337.0,1047.0,1047.0,,,770.0,,,,,770.0,1817.0,3154.0,0.0,2945.0,-2004.0,2453.0,-35.0,3359.0,0.0,3359.0,6513.0,
07/02/2017,6610.0,999.0,279.0,720.0,246.0,246.0,0.0,483.0,,,,,463.0,,87.0,241.0,2191.0,3482.0,,,24.0,24.0,,913.0,780.0,710.0,70.0,46.0,4419.0,,754.0,305.0,,58.0,391.0,2.0,0.0,,,2.0,568.0,,,568.0,1324.0,1046.0,1046.0,,,782.0,,,,,782.0,1828.0,3152.0,0.0,2946.0,-1959.0,2501.0,-30.0,3458.0,0.0,3458.0,6610.0,
09/24/2017,6676.0,826.0,322.0,504.0,242.0,242.0,0.0,471.0,0.0,0.0,518.0,-47.0,606.0,,74.0,391.0,2145.0,3514.0,6797.0,-3283.0,121.0,121.0,,896.0,778.0,710.0,68.0,44.0,4531.0,,768.0,371.0,,0.0,397.0,2.0,0.0,,,2.0,585.0,,,585.0,1355.0,1081.0,1081.0,,,810.0,,,,,810.0,1891.0,3246.0,0.0,2972.0,0.0,496.0,-38.0,3430.0,0.0,3430.0,6676.0,
