Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2015,,,21.57942,41.267896,,65.330223,44.860767,42.163581,,38.38752,27.934101,27.511299,27.511299,,28.218762,81.875994,,
09/30/2015,,,21.467988,41.62832,,65.598383,45.373177,42.716905,-41.550054,39.151148,28.641548,28.035224,28.035224,,27.581121,81.668383,,
12/31/2015,,,19.880537,38.861184,,62.84418,32.7597,29.7403,-78.385093,26.188986,20.306633,19.54005,19.477472,,24.611708,126.907631,,
03/31/2016,,,19.4708,38.920137,,65.543317,43.531152,40.654282,-74.67167,36.593786,26.385007,25.152063,25.152063,,28.301887,103.72549,,
06/30/2016,,,19.281641,38.757818,,64.445781,44.187096,41.404723,-66.190476,38.050835,27.703414,26.891262,26.891262,,28.300395,88.814318,,
09/30/2016,,,19.248979,38.393015,,65.167574,45.330851,42.638213,32.727273,39.487253,29.046119,27.75709,27.75709,,27.71128,83.488132,,
12/31/2016,,,19.678845,39.929942,,64.151485,40.26682,37.469517,122.797927,34.586143,25.462631,24.544542,24.544542,,27.29158,94.623027,,
03/31/2017,,,19.725466,38.007417,,64.099604,42.760554,39.511873,-405.263158,35.900396,27.341689,26.220317,26.170844,,24.850712,102.079395,,
06/30/2017,,,19.111922,37.358436,,63.582478,42.605176,39.569177,,36.258494,26.630042,25.748157,25.675871,,27.472089,91.216216,,
09/30/2017,,,18.192137,34.958363,,63.401579,44.332932,41.322093,22.606925,38.070387,27.365181,26.361568,26.361568,,28.541301,84.619289,,
12/31/2017,,,15.121713,30.784066,,63.817217,43.199904,40.270075,55.026455,36.882083,9.597299,8.367495,8.367495,,74.043805,240.057637,,
03/31/2018,,,15.059538,29.531395,,62.079466,38.689095,35.179814,3.605769,31.801044,23.883411,22.563805,22.520302,,25.490196,107.405023,,
06/30/2018,,,16.170116,32.842649,,64.483562,43.217706,40.033653,44.004944,37.781517,29.704893,28.449392,28.384675,,22.06235,81.030552,,
09/30/2018,,,16.463587,32.008469,,65.11194,45.335821,42.057569,219.354839,40.031983,31.196695,29.94403,29.877399,,23.002663,79.214987,,
12/31/2018,,,19.115853,37.928064,,62.915055,39.431924,36.031471,-80.251572,34.071209,26.710228,25.470063,25.430057,,21.565558,92.973256,,
03/31/2019,,,19.008285,37.465789,,63.486891,34.809658,30.365872,-259.310345,27.803288,21.685676,20.056288,19.997037,,22.589238,131.851852,,
06/30/2019,,,19.41868,40.083806,,65.385115,45.174698,41.394986,,39.186907,31.640473,30.120795,30.055851,,20.251906,76.879862,,
09/30/2019,,,18.512376,36.374196,,65.912065,40.382099,36.482596,,34.493588,26.773096,24.810259,24.744831,,24.08953,96.615547,,
12/31/2019,,,17.381102,37.023977,,63.982886,36.600545,32.4906,,30.36432,23.103851,20.95164,20.89978,,26.601196,113.275434,,
03/31/2020,,,20.273777,44.719448,,66.419684,42.359849,38.990633,183.830846,36.865651,27.778554,25.527751,25.45785,,22.601441,100.384404,,
06/30/2020,,,18.423216,40.242305,,67.238009,44.504586,41.061495,-43.51145,38.294993,30.807397,29.273793,29.198617,,20.730271,94.129763,,
