Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Unregulated Electric Revenue,Other Electric Revenue,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2004,5442.0,5442.0,,,,,,,-1896.0,1896.0,1896.0,,,,,3546.0,-2754.0,1968.0,480.0,306.0,,792.0,-388.0,,,,,358.0,358.0,,,30.0,404.0,4.0,408.0,,,,408.0,,408.0,,0.0,408.0,408.0,,1482.0,0.54,0.54,0.54,1482.0,0.54,0.54,0.54,
03/31/2005,2787.03,2717.029,,,,0.0,0.0,70.001,-962.837,962.837,864.621,98.216,0.0,,,1824.193,-1264.514,294.092,291.11,162.884,516.428,559.679,-158.849,,,16.859,5.272,170.917,170.917,0.0,0.0,10.063,400.83,-75.887,324.943,-5.419,,,330.362,0.0,330.362,-7.402,0.0,322.96,322.96,,744.025,0.43,0.43,0.43,748.672,0.43,0.42,0.42,
06/30/2005,3119.646,3049.436,,,,0.0,0.0,70.21,-1116.918,1116.918,993.241,123.677,0.0,,,2002.728,-1281.338,259.975,286.374,162.798,572.191,721.39,-178.725,,,14.011,6.223,186.146,186.146,0.0,0.0,12.813,542.665,-146.447,396.218,1.995,,,394.223,0.0,394.223,-7.402,0.0,386.821,386.821,,746.823,0.52,0.52,0.52,751.016,0.52,0.52,0.52,
09/30/2005,4357.883,4288.834,,,,0.0,0.0,69.049,-1755.552,1755.552,1408.222,347.33,0.0,,,2602.331,-1325.355,206.823,298.385,179.049,641.098,1276.976,-187.071,,,9.974,9.104,194.106,194.106,0.0,0.0,12.043,1089.905,-351.436,738.469,8.84,,,729.629,0.0,729.629,-7.425,0.0,722.204,722.204,,743.214,0.97,0.98,0.98,747.817,0.97,0.98,0.98,
12/31/2005,3289.0,3220.0,,,,0.0,0.0,69.0,-1391.0,1391.0,1391.0,,0.0,,,1898.0,-1494.0,,300.0,175.0,1019.0,404.0,-216.0,,,,24.505,195.0,195.0,0.0,0.0,45.505,188.0,-21.0,167.0,0.0,,,167.0,0.0,167.0,-7.771,0.0,159.229,159.229,,742.0,0.21,0.21,0.21,748.495,0.21,0.21,0.21,
03/31/2006,3063.26,2997.272,,,,0.0,0.0,65.988,-1152.956,1152.956,1048.545,104.411,0.0,,,1910.304,-1320.011,283.63,298.926,175.003,562.452,590.293,-214.142,,,11.527,6.672,207.004,207.004,0.0,0.0,25.337,376.151,-107.022,269.129,-1.493,,,270.622,0.0,270.622,-9.015,0.0,261.607,261.607,,742.195,0.35,0.35,0.35,747.039,0.35,0.35,0.35,
06/30/2006,3591.503,3526.384,,,,0.0,0.0,65.119,-1446.493,1446.493,1307.65,138.843,0.0,,,2145.01,-1337.945,273.292,297.532,179.2,587.921,807.065,-189.28,,,10.398,6.237,211.335,211.335,0.0,0.0,-5.42,617.785,-222.249,395.536,2.307,,,393.229,0.0,393.229,-8.006,0.0,385.223,385.223,,742.515,0.52,0.52,0.53,746.387,0.52,0.52,0.53,
09/30/2006,4549.378,4479.75,,,,0.0,0.0,69.628,-1864.937,1864.937,1625.046,239.891,0.0,,,2684.441,-1326.728,236.647,300.104,186.631,603.346,1357.713,-205.179,,,11.847,12.748,215.739,215.739,0.0,0.0,14.035,1152.534,-405.331,747.203,0.098,,,747.105,0.0,747.105,-9.12,0.0,737.985,737.985,,742.884,0.99,0.99,0.99,747.56,0.99,0.99,0.99,
12/31/2006,3152.0,3085.0,,,,0.0,0.0,67.0,-1231.0,1231.0,1231.0,,,,,1921.0,-1452.0,,304.0,177.0,971.0,469.0,-227.0,,,0.0,15.343,240.0,240.0,0.0,0.0,2.343,242.0,-46.0,196.0,0.0,,,196.0,0.0,196.0,-8.0,0.0,188.0,188.0,,745.0,0.25,0.25,0.25,1496.0,0.25,0.25,0.25,
03/31/2007,3408.669,3345.804,,,,0.0,0.0,62.865,-1380.592,1380.592,1316.519,64.073,0.0,,,2028.077,-1336.75,281.995,306.344,183.039,565.372,691.327,-186.925,,,20.174,10.555,217.85,217.85,0.0,0.0,-0.196,504.402,-155.584,348.818,0.0,,,348.818,0.0,348.818,-10.129,0.0,338.689,338.689,,750.259,0.45,0.45,0.41,755.352,0.45,0.45,0.41,
06/30/2007,3771.928,3721.516,,,,0.0,0.0,50.412,-1557.642,1557.642,1457.506,100.136,0.0,,,2214.286,-1370.229,289.039,310.286,184.527,586.377,844.057,-199.193,,,23.597,9.66,222.575,222.575,0.0,0.0,9.875,644.864,-205.581,439.283,0.0,,,439.283,0.0,439.283,-10.13,0.0,429.153,429.153,,755.137,0.57,0.57,0.55,759.846,0.56,0.56,0.54,
09/30/2007,4832.043,4779.527,,,,0.0,0.0,52.516,-2020.182,2020.182,1738.693,281.489,0.0,,,2811.861,-1430.278,260.449,311.939,206.763,651.127,1381.583,-163.878,,,28.05,11.638,232.786,232.786,0.0,0.0,-29.22,1217.705,-445.259,772.446,0.0,,,772.446,0.0,772.446,-10.451,0.0,761.995,761.995,,758.308,1.0,1.0,0.99,762.392,1.0,1.0,0.99,
12/31/2007,3340.36,3293.153,,,,0.0,0.0,47.207,-1412.584,1412.584,1343.282,69.302,0.0,,,1927.776,-1518.743,343.517,316.431,166.671,692.124,409.033,-159.004,,,34.179,13.147,212.789,212.789,0.0,0.0,-6.459,250.029,-28.576,221.453,0.0,,,221.453,0.0,221.453,-17.29,0.0,204.163,204.163,,760.296,0.27,0.27,0.26,766.41,0.27,0.27,0.26,
03/31/2008,3682.91,3649.466,,,,0.0,0.0,33.444,-1544.847,1544.847,1451.943,92.904,0.0,,0.0,2138.063,-1429.974,,343.885,189.272,896.817,708.089,-154.552,,,40.585,9.805,217.109,217.109,0.0,0.0,-12.167,553.537,-178.138,375.399,0.0,,,375.399,0.0,375.399,-16.195,0.0,359.204,359.204,0.0,766.15,0.47,0.47,0.47,770.322,0.47,0.47,0.47,
06/30/2008,4215.187,4182.842,3449.878,591.802,141.162,0.0,0.0,32.345,-1819.334,1819.334,1622.074,197.26,0.0,,,2395.853,-1471.785,,358.745,198.042,914.998,924.068,-266.539,,,35.486,1.188,228.948,228.948,0.0,0.0,74.265,657.529,-224.952,432.577,0.0,,,432.577,0.0,432.577,-16.195,0.0,416.382,416.382,0.0,769.122,0.54,0.54,0.54,773.14,0.54,0.54,0.54,
09/30/2008,5426.499,5395.598,4478.292,774.847,142.459,,0.0,30.901,-2531.087,2531.087,2152.828,378.259,,,,2895.412,-1490.716,,367.014,215.298,908.404,1404.696,-173.551,,,35.541,9.744,219.067,219.067,,,-0.231,1231.145,-434.515,796.63,,,,796.63,,796.63,-16.194,0.0,780.436,780.436,0.0,772.622,1.01,1.01,1.01,776.903,1.0,1.0,1.0,
12/31/2008,3802.0,3772.0,0.0,0.0,,0.0,0.0,30.0,-1738.0,1738.0,1738.0,,0.0,,0.0,2064.0,-1601.0,0.0,373.0,194.0,1034.0,463.0,-200.0,,,0.0,,218.0,218.0,0.0,0.0,-18.0,263.0,-77.0,186.0,0.0,,,186.0,0.0,186.0,,0.0,186.0,186.0,0.0,776.0,0.24,0.24,0.24,776.0,0.24,0.24,0.24,
03/31/2009,3666.307,3638.871,3064.659,451.414,122.798,,0.0,27.436,-1513.911,1513.911,1406.267,107.644,,,0.0,2152.396,-1662.719,,389.758,199.88,1073.081,489.677,-180.592,176.207,-49.52,42.612,6.908,225.727,225.727,,,4.385,309.085,-167.169,141.916,0.0,0.0,0.0,141.916,0.0,141.916,-16.195,0.0,125.721,327.721,202.0,779.858,0.16,0.16,0.420232,781.645,0.16,0.16,0.418429,
06/30/2009,3885.164,3859.165,3293.012,437.75,128.403,,0.0,25.999,-1582.326,1582.326,1449.138,133.188,,,0.0,2302.838,-1416.644,,377.341,208.089,831.214,886.194,-165.669,180.46,-52.37,47.5,4.87,232.83,232.83,,,-14.791,720.525,-225.717,494.808,0.0,0.0,0.0,494.808,0.0,494.808,-16.195,0.0,478.613,469.497,-9.116,790.748,0.61,0.61,0.593738,792.068,0.6,0.6,0.588491,
09/30/2009,4681.482,4656.65,3997.659,519.122,139.869,,0.0,24.832,-1900.318,1900.318,1733.527,166.791,,,0.0,2781.164,-1365.888,,332.117,212.882,820.889,1415.276,-173.159,169.271,-57.074,51.061,6.013,226.345,226.345,,,3.888,1242.117,-435.947,806.17,0.0,0.0,0.0,806.17,0.0,806.17,-16.195,0.0,789.975,789.975,0.0,798.418,0.99,0.99,0.99,800.178,0.99,0.99,0.99,
12/31/2009,3510.0,3487.0,2952.0,394.0,141.0,,0.0,23.0,-1429.0,1429.0,1429.0,,,,0.0,2081.0,-1600.0,,409.0,197.0,994.0,481.0,-145.0,220.0,,,,220.0,220.0,,,-75.0,336.0,-69.0,267.0,0.0,0.0,0.0,267.0,0.0,267.0,-16.0,0.0,251.0,256.0,5.0,810.0,0.31,0.31,0.316049,810.0,0.31,0.31,0.316049,
03/31/2010,4157.317,4135.942,3458.92,541.587,135.435,,0.0,21.375,-1771.724,1771.724,1645.158,126.566,,,0.0,2385.593,-1463.599,,343.38,212.195,908.024,921.994,-175.61,168.304,-54.178,49.391,4.787,222.482,222.482,,,7.306,746.384,-235.681,510.703,0.0,0.0,0.0,510.703,0.0,510.703,-16.195,0.0,494.508,494.508,0.0,822.526,0.6,0.6,0.6,824.787,0.6,0.6,0.6,
06/30/2010,4207.419,4186.861,3571.48,473.229,142.152,,0.0,20.558,-1757.358,1757.358,1628.985,128.373,,,0.0,2450.061,-1499.01,,366.553,214.066,918.391,951.051,-177.16,168.562,-50.107,45.3,4.807,218.669,218.669,,,8.598,773.891,-247.502,526.389,0.0,0.0,0.0,526.389,0.0,526.389,-16.195,0.0,510.194,510.194,0.0,828.363,0.62,0.62,0.62,832.622,0.61,0.61,0.61,
09/30/2010,5319.912,5299.509,4572.617,565.932,160.96,,0.0,20.403,-2178.97,2178.97,1969.683,209.287,,,0.0,3140.942,-1682.427,,426.797,235.26,1020.37,1458.515,-183.155,174.513,-50.625,45.162,5.463,225.138,225.138,,,8.642,1275.36,-441.927,833.433,0.0,0.0,0.0,833.433,0.0,833.433,-16.195,0.0,817.238,817.238,0.0,835.953,0.98,0.98,0.98,841.835,0.97,0.97,0.97,
12/31/2010,3771.0,3751.0,3188.0,413.0,150.0,,0.0,20.0,-1554.0,1554.0,1554.0,,,,0.0,2217.0,-1747.0,,376.0,208.0,1163.0,470.0,-200.0,229.0,,,,229.0,229.0,,,-29.0,270.0,-101.0,169.0,0.0,0.0,0.0,169.0,,169.0,-16.0,0.0,153.0,153.0,0.0,842.0,0.18,0.18,0.18,842.0,0.18,0.18,0.18,
03/31/2011,4012.0,3995.0,3396.0,449.0,150.0,,0.0,17.0,-1576.0,1576.0,1476.0,100.0,,,0.0,2436.0,-1582.0,,418.0,220.0,944.0,854.0,-185.0,187.0,-35.0,35.0,,222.0,222.0,,,-2.0,669.0,-231.0,438.0,0.0,0.0,0.0,438.0,0.0,438.0,-16.0,0.0,422.0,422.0,0.0,848.0,0.5,0.5,0.5,854.0,0.49,0.49,0.49,
06/30/2011,4521.0,4503.0,3842.0,507.0,154.0,,0.0,18.0,-1818.0,1818.0,1673.0,145.0,,,0.0,2703.0,-1567.0,,430.0,227.0,910.0,1136.0,-167.0,163.0,-36.0,36.0,,199.0,199.0,,,4.0,969.0,-349.0,620.0,0.0,0.0,0.0,620.0,,620.0,-16.0,0.0,604.0,604.0,0.0,855.0,0.71,0.71,0.71,862.0,0.7,0.7,0.7,
09/30/2011,5428.0,5411.0,4693.0,557.0,161.0,,0.0,17.0,-2123.0,2123.0,1908.0,215.0,,,0.0,3305.0,-1653.0,,431.0,239.0,983.0,1652.0,-176.0,175.0,-42.0,42.0,,217.0,217.0,,,1.0,1476.0,-543.0,933.0,0.0,0.0,0.0,933.0,0.0,933.0,-17.0,0.0,916.0,916.0,0.0,860.0,1.07,1.07,1.07,868.0,1.06,1.06,1.06,
12/31/2011,3696.0,3679.0,3140.0,392.0,147.0,,0.0,17.0,-1353.0,1353.0,1353.0,,,,0.0,2343.0,-1754.0,,438.0,215.0,1101.0,589.0,-216.0,219.0,,,,219.0,219.0,,,-3.0,373.0,-96.0,277.0,0.0,0.0,0.0,277.0,,277.0,-16.0,0.0,261.0,261.0,0.0,865.0,0.3,0.3,0.3,865.0,0.3,0.3,0.3,
03/31/2012,3604.0,3589.0,3092.0,349.0,148.0,,0.0,15.0,-1205.0,1205.0,1064.0,141.0,,,0.0,2399.0,-1633.0,,441.0,225.0,967.0,766.0,-182.0,180.0,-31.0,31.0,,211.0,211.0,,,2.0,584.0,-200.0,384.0,0.0,0.0,0.0,384.0,0.0,384.0,-16.0,0.0,368.0,368.0,0.0,868.0,0.42,0.42,0.42,877.0,0.42,0.42,0.42,
06/30/2012,4181.0,4166.0,3597.0,415.0,154.0,,0.0,15.0,-1440.0,1440.0,1290.0,150.0,,,0.0,2741.0,-1598.0,,445.0,228.0,925.0,1143.0,-175.0,188.0,-32.0,32.0,,220.0,220.0,,,-13.0,968.0,-329.0,639.0,0.0,0.0,0.0,639.0,0.0,639.0,-16.0,0.0,623.0,602.0,-21.0,872.0,0.71,0.71,0.690367,880.0,0.71,0.71,0.686136,
09/30/2012,5049.0,5033.0,4379.0,497.0,157.0,,0.0,16.0,-1717.0,1717.0,1553.0,164.0,,,0.0,3332.0,-1592.0,,449.0,237.0,906.0,1740.0,-178.0,179.0,-39.0,39.0,,218.0,218.0,,,-1.0,1562.0,-569.0,993.0,0.0,0.0,0.0,993.0,0.0,993.0,-17.0,0.0,976.0,976.0,0.0,876.0,1.11,1.11,1.11,883.0,1.11,1.11,1.11,
12/31/2012,3703.0,3690.0,3119.0,414.0,157.0,,0.0,13.0,-1239.0,1239.0,1239.0,,,,0.0,2464.0,-1650.0,,452.0,224.0,974.0,814.0,-179.0,163.0,-47.0,41.0,6.0,210.0,210.0,,,16.0,635.0,-236.0,399.0,0.0,0.0,0.0,399.0,0.0,399.0,-16.0,0.0,383.0,383.0,0.0,869.0,0.44,0.44,0.44,869.0,0.44,0.44,0.44,
03/31/2013,3897.0,3885.0,3298.0,432.0,155.0,,0.0,12.0,-1357.0,1357.0,1262.0,95.0,,,0.0,2540.0,-2215.0,,466.0,235.0,1514.0,325.0,-197.0,170.0,-41.0,41.0,,211.0,211.0,,,27.0,128.0,-31.0,97.0,0.0,0.0,0.0,97.0,0.0,97.0,-16.0,0.0,81.0,430.0,349.0,870.0,0.09,0.09,0.494253,875.0,0.09,0.09,0.488857,
06/30/2013,4246.0,4230.0,3620.0,454.0,156.0,,0.0,16.0,-1501.0,1501.0,1374.0,127.0,,,0.0,2745.0,-2105.0,,476.0,232.0,1397.0,640.0,-169.0,170.0,-45.0,45.0,,215.0,215.0,,,-1.0,471.0,-158.0,313.0,0.0,0.0,0.0,313.0,0.0,313.0,-16.0,0.0,297.0,575.0,278.0,874.0,0.34,0.34,0.657895,879.0,0.34,0.34,0.656268,
09/30/2013,5017.0,5005.0,4319.0,520.0,166.0,,0.0,12.0,-1725.0,1725.0,1580.0,145.0,,,0.0,3292.0,-1801.0,,480.0,243.0,1078.0,1491.0,-154.0,149.0,-53.0,53.0,,202.0,202.0,,,5.0,1337.0,-468.0,869.0,0.0,0.0,0.0,869.0,0.0,869.0,-17.0,0.0,852.0,945.0,93.0,878.0,0.97,0.97,1.08,881.0,0.97,0.97,1.075562,
12/31/2013,3927.0,3915.0,3304.0,449.0,162.0,,0.0,12.0,-1388.0,1388.0,1294.0,94.0,,,0.0,2539.0,-1740.0,,479.0,224.0,1037.0,799.0,-176.0,140.0,-56.0,51.0,5.0,196.0,196.0,,,36.0,623.0,-192.0,431.0,0.0,0.0,0.0,431.0,0.0,431.0,-17.0,0.0,414.0,427.0,13.0,885.0,0.47,0.47,0.48,885.0,0.47,0.47,0.48,
03/31/2014,4644.0,4627.0,3858.0,604.0,165.0,,0.0,17.0,-1834.0,1834.0,1647.0,187.0,,,0.0,2810.0,-2110.0,,497.0,247.0,1366.0,700.0,-156.0,149.0,-57.0,57.0,,206.0,206.0,,,7.0,544.0,-176.0,368.0,0.0,0.0,0.0,368.0,0.0,368.0,-17.0,0.0,351.0,586.0,235.0,890.0,0.39,0.39,0.658427,893.0,0.39,0.39,0.653158,
06/30/2014,4467.0,4454.0,3770.0,515.0,169.0,,0.0,13.0,-1595.0,1595.0,1462.0,133.0,,,0.0,2872.0,-1769.0,,504.0,246.0,1019.0,1103.0,-154.0,148.0,-62.0,62.0,,210.0,210.0,,,6.0,949.0,-321.0,628.0,0.0,0.0,0.0,628.0,0.0,628.0,-17.0,0.0,611.0,611.0,0.0,895.0,0.68,0.68,0.68,899.0,0.68,0.68,0.68,
09/30/2014,5339.0,5327.0,4558.0,600.0,169.0,,0.0,12.0,-1850.0,1850.0,1656.0,194.0,,,0.0,3489.0,-2211.0,,514.0,258.0,1439.0,1278.0,-151.0,144.0,-63.0,63.0,,207.0,207.0,,,7.0,1127.0,-392.0,735.0,0.0,0.0,0.0,735.0,0.0,735.0,-17.0,0.0,718.0,976.0,258.0,898.0,0.8,0.8,1.08686,902.0,0.8,0.8,1.086031,
12/31/2014,4049.0,4030.0,3396.0,465.0,169.0,,0.0,19.0,-1398.0,1398.0,1398.0,,,,0.0,2651.0,-2059.0,,424.0,235.0,1400.0,592.0,-177.0,149.0,-68.0,63.0,5.0,217.0,217.0,,,28.0,415.0,-98.0,317.0,0.0,0.0,0.0,317.0,,317.0,-17.0,0.0,300.0,343.0,43.0,906.0,0.331126,0.331126,0.378587,906.0,0.331126,0.331126,0.378587,
03/31/2015,4183.0,4172.0,3542.0,467.0,163.0,,0.0,11.0,-1356.0,1356.0,1212.0,144.0,,,0.0,2827.0,-1870.0,,487.0,252.0,1131.0,957.0,-158.0,150.0,-63.0,63.0,,213.0,213.0,,,8.0,799.0,-274.0,525.0,0.0,0.0,0.0,525.0,,525.0,-17.0,0.0,508.0,514.0,6.0,910.0,0.56,0.56,0.564835,915.0,0.56,0.56,0.564835,
06/30/2015,4337.0,4324.0,3714.0,448.0,162.0,,0.0,13.0,-1371.0,1371.0,1200.0,171.0,,,0.0,2966.0,-1868.0,,500.0,245.0,1123.0,1098.0,-153.0,141.0,-39.0,39.0,,180.0,180.0,,,12.0,945.0,-302.0,643.0,0.0,0.0,0.0,643.0,,643.0,-14.0,0.0,629.0,647.0,18.0,909.0,0.69,0.69,0.711771,912.0,0.69,0.69,0.709737,
09/30/2015,5401.0,5390.0,4701.0,520.0,169.0,,0.0,11.0,-1713.0,1713.0,1520.0,193.0,,,0.0,3688.0,-2039.0,,528.0,264.0,1247.0,1649.0,-179.0,158.0,-60.0,60.0,,218.0,218.0,,,21.0,1470.0,-500.0,970.0,0.0,0.0,0.0,970.0,,970.0,-11.0,0.0,959.0,1064.0,105.0,910.0,1.05,1.05,1.169231,912.0,1.05,1.05,1.165132,
12/31/2015,3568.0,3555.0,3029.0,363.0,163.0,,0.0,13.0,-956.0,956.0,956.0,,,,0.0,2612.0,-2034.0,,519.0,236.0,1279.0,578.0,-177.0,165.0,-63.0,63.0,,228.0,228.0,,,12.0,401.0,-118.0,283.0,0.0,0.0,0.0,283.0,,283.0,-12.0,0.0,271.0,403.0,132.0,911.0,0.3,0.3,0.442371,911.0,0.3,0.3,0.442371,
03/31/2016,3992.0,3954.0,3377.0,396.0,181.0,,0.0,38.0,-1095.0,1076.0,911.0,165.0,,,19.0,2897.0,-1957.0,,541.0,256.0,1160.0,940.0,-222.0,193.0,-53.0,53.0,,246.0,246.0,,,29.0,718.0,-217.0,501.0,0.0,0.0,0.0,501.0,-1.0,500.0,-11.0,0.0,489.0,536.0,47.0,916.0,0.53,0.53,0.585153,922.0,0.53,0.53,0.580976,
06/30/2016,4459.0,4360.0,3748.0,446.0,166.0,,0.0,99.0,-1270.0,1212.0,1023.0,189.0,,,58.0,3189.0,-2004.0,,569.0,255.0,1180.0,1185.0,-277.0,248.0,-45.0,45.0,,293.0,293.0,,,29.0,908.0,-261.0,647.0,0.0,0.0,0.0,647.0,-12.0,635.0,-12.0,0.0,623.0,704.0,81.0,934.0,0.67,0.67,0.75,940.0,0.66,0.66,0.74617,
09/30/2016,6264.0,5602.0,4808.0,613.0,181.0,518.0,0.0,144.0,-1844.0,1627.0,1400.0,227.0,133.0,133.0,84.0,4420.0,-2503.0,,695.0,309.0,1499.0,1917.0,-301.0,322.0,-52.0,52.0,,374.0,374.0,,,-21.0,1616.0,-439.0,1177.0,0.0,0.0,0.0,1177.0,-27.0,1150.0,-11.0,0.0,1139.0,1233.0,94.0,968.0,1.18,1.18,1.27376,975.0,1.17,1.17,1.26641,
12/31/2016,5181.0,3942.0,3302.0,471.0,169.0,1078.0,0.0,161.0,-1775.0,1196.0,1027.0,169.0,480.0,480.0,99.0,3406.0,-2962.0,,697.0,292.0,1973.0,444.0,-205.0,332.0,-52.0,52.0,,404.0,404.0,,,-127.0,239.0,-34.0,205.0,0.0,0.0,0.0,205.0,3.0,208.0,-11.0,0.0,197.0,327.0,130.0,984.0,0.200203,0.200203,0.332317,997.0,0.197593,0.197593,0.327984,
03/31/2017,5771.0,4100.0,3394.0,531.0,175.0,1530.0,0.0,141.0,-1982.0,1175.0,996.0,179.0,719.0,719.0,88.0,3789.0,-2537.0,,716.0,330.0,1491.0,1252.0,-272.0,359.0,-57.0,57.0,,416.0,416.0,,,-87.0,980.0,-315.0,665.0,0.0,0.0,0.0,665.0,4.0,669.0,-11.0,0.0,658.0,680.0,22.0,993.0,0.66,0.66,0.684794,1000.0,0.66,0.66,0.682,
06/30/2017,5430.0,4562.0,3777.0,618.0,167.0,684.0,0.0,184.0,-1649.0,1303.0,1092.0,211.0,232.0,232.0,114.0,3781.0,-5430.0,,754.0,308.0,4368.0,-1649.0,-286.0,366.0,-58.0,58.0,,424.0,424.0,,,-80.0,-1935.0,587.0,-1348.0,0.0,0.0,0.0,-1348.0,-22.0,-1370.0,-11.0,0.0,-1381.0,728.0,2109.0,998.0,-1.38,-1.38,0.729459,1005.0,-1.38,-1.38,0.718507,
09/30/2017,6201.0,5501.0,4615.0,718.0,168.0,532.0,0.0,168.0,-1765.0,1541.0,1285.0,256.0,134.0,134.0,90.0,4436.0,-2445.0,,767.0,303.0,1375.0,1991.0,-292.0,389.0,-18.0,18.0,,407.0,407.0,,,-97.0,1699.0,-590.0,1109.0,0.0,0.0,0.0,1109.0,-30.0,1079.0,-10.0,0.0,1069.0,1119.0,50.0,1003.0,1.07,1.07,1.115653,1010.0,1.06,1.06,1.109505,
12/31/2017,5629.0,4274.0,3544.0,559.0,171.0,1045.0,0.0,310.0,-1980.0,1245.0,1028.0,217.0,515.0,515.0,220.0,3649.0,-2910.0,,774.0,309.0,1827.0,739.0,-414.0,419.0,-27.0,27.0,,446.0,446.0,,,-5.0,325.0,175.0,500.0,0.0,0.0,0.0,500.0,2.0,502.0,-6.0,0.0,496.0,489.0,-7.0,1007.0,0.49,0.49,0.485601,1007.0,0.49,0.49,0.483049,
03/31/2018,6372.0,4352.0,3568.0,619.0,165.0,1607.0,0.0,413.0,-2377.0,1368.0,1101.0,267.0,720.0,720.0,289.0,3995.0,-2619.0,,769.0,355.0,1495.0,1376.0,-327.0,428.0,-30.0,30.0,,458.0,458.0,,,-101.0,1049.0,-113.0,936.0,0.0,0.0,0.0,936.0,6.0,942.0,-4.0,0.0,938.0,924.0,-14.0,1011.0,0.93,0.93,0.913947,1016.0,0.92,0.92,0.90622,
06/30/2018,5627.0,4526.0,3740.0,616.0,170.0,706.0,0.0,395.0,-1846.0,1339.0,1103.0,236.0,228.0,228.0,279.0,3781.0,-3718.0,,783.0,316.0,2619.0,63.0,-329.0,438.0,-32.0,32.0,,470.0,470.0,,,-109.0,-266.0,139.0,-127.0,0.0,0.0,0.0,-127.0,-23.0,-150.0,-4.0,0.0,-154.0,805.0,959.0,1014.0,-0.15,-0.15,0.793886,1014.0,-0.15,-0.15,0.793886,
09/30/2018,6159.0,5468.0,4605.0,698.0,165.0,492.0,0.0,199.0,-1791.0,1567.0,1310.0,257.0,104.0,104.0,120.0,4368.0,-2194.0,,787.0,319.0,1088.0,2174.0,-329.0,422.0,-36.0,36.0,,458.0,458.0,,,-93.0,1845.0,-623.0,1222.0,0.0,0.0,0.0,1222.0,-54.0,1168.0,-4.0,0.0,1164.0,1163.0,-1.0,1023.0,1.14,1.14,1.136852,1029.0,1.13,1.13,1.129028,
12/31/2018,5337.0,4057.0,3309.0,579.0,169.0,1048.0,0.0,232.0,-1938.0,1334.0,1334.0,,486.0,486.0,118.0,3399.0,-2821.0,,793.0,325.0,1703.0,578.0,-458.0,417.0,-39.0,39.0,,456.0,456.0,,,41.0,120.0,149.0,269.0,0.0,0.0,0.0,269.0,13.0,282.0,-4.0,0.0,278.0,256.0,-22.0,1034.0,0.27,0.27,0.247582,1034.0,0.27,0.27,0.247582,
03/31/2019,5412.0,3751.0,3084.0,499.0,168.0,1474.0,0.0,187.0,-1824.0,1020.0,850.0,170.0,686.0,686.0,118.0,3588.0,103.0,,751.0,329.0,-1183.0,3691.0,-272.0,398.0,-32.0,32.0,,430.0,430.0,,,-126.0,3419.0,-1360.0,2059.0,0.0,0.0,0.0,2059.0,29.0,2088.0,-4.0,0.0,2084.0,730.0,-1354.0,1038.0,2.01,2.01,0.703276,1045.0,1.99,1.99,0.694306,
06/30/2019,5098.0,4243.0,3540.0,542.0,161.0,689.0,0.0,166.0,-1390.0,1115.0,914.0,201.0,191.0,191.0,84.0,3708.0,-2366.0,,755.0,299.0,1312.0,1342.0,-266.0,398.0,-31.0,31.0,,429.0,429.0,,,-132.0,1076.0,-145.0,931.0,0.0,0.0,0.0,931.0,-29.0,902.0,-3.0,0.0,899.0,833.0,-66.0,1044.0,0.86,0.86,0.797893,1052.0,0.85,0.85,0.787262,
09/30/2019,5995.0,5300.0,4512.0,625.0,163.0,498.0,0.0,197.0,-1519.0,1326.0,1072.0,254.0,79.0,79.0,114.0,4476.0,-2463.0,,760.0,303.0,1400.0,2013.0,-301.0,401.0,-33.0,33.0,,434.0,434.0,,,-100.0,1712.0,-367.0,1345.0,0.0,0.0,0.0,1345.0,-25.0,1320.0,-4.0,0.0,1316.0,1404.0,88.0,1048.0,1.26,1.26,1.339695,1057.0,1.25,1.25,1.333254,
12/31/2019,4914.0,3577.0,2948.0,485.0,144.0,1131.0,0.0,206.0,-1459.0,977.0,977.0,,363.0,363.0,119.0,3455.0,-2765.0,,771.0,299.0,1695.0,690.0,-355.0,410.0,-32.0,32.0,,442.0,442.0,,,-55.0,335.0,74.0,409.0,0.0,0.0,0.0,409.0,36.0,445.0,-5.0,0.0,440.0,257.0,-183.0,1052.0,0.42,0.42,0.244297,1052.0,0.42,0.42,0.244297,
