Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/29/2004,2220.199951,793.100021,632.400024,160.699997,162.0,,,186.600006,9.2,119.900002,57.5,0.0,121.699997,,,,,,1263.400024,686.299988,,,0.0,,270.5,173.300003,173.300003,0.0,97.199997,956.799988,,122.199997,122.199997,,,,22.799999,,,,,243.799992,,,243.799992,388.799988,0.0,,,,185.899994,,,,,,,185.899994,185.899994,574.699982,0.0,1295.5,,,0.0,465.799988,-115.799988,1645.5,0.0,1645.5,2220.199982,
05/30/2004,2280.4,782.2,642.9,139.3,198.9,198.9,,200.1,13.9,122.6,63.6,,64.6,,,,,,1245.8,699.6,2673.9,-1974.3,,,335.0,187.2,173.3,13.9,147.8,1034.6,,141.0,141.0,,,,22.1,,,,,298.2,,,298.2,461.3,,,,,138.6,,,,,,,138.6,138.6,599.9,,1217.7,,,,560.0,-97.2,1680.5,,1680.5,2280.4,
08/29/2004,2390.0,863.100128,723.500122,139.600006,191.399994,,,205.699997,17.299999,121.400002,67.0,0.0,81.599998,,,,,,1341.800049,708.0,,,0.0,,340.200012,173.300003,173.300003,0.0,166.900009,1048.200012,,129.600006,129.600006,,,,0.2,,,,,269.099988,,,269.099988,398.899994,21.9,,,,144.5,,,,,,,144.5,166.4,565.299994,0.0,1234.699951,,,0.0,677.700012,-87.700012,1824.699951,0.0,1824.699951,2389.999945,
11/28/2004,2330.199951,890.099976,751.099976,139.0,148.300003,,,201.199997,17.0,121.699997,62.5,0.0,65.5,,,,,,1305.099976,677.400024,,,0.0,,347.700012,173.300003,173.300003,0.0,174.400009,1025.100037,,83.300003,83.300003,,,,0.0,,,,,225.900009,,,225.900009,309.200012,22.1,,,,140.800003,,,,,,,140.800003,162.900003,472.100016,0.0,1185.699951,,,0.0,760.599976,-88.199951,1858.099976,0.0,1858.099976,2330.199991,
02/27/2005,2250.6,870.8,732.7,138.1,145.1,145.1,,185.4,12.6,115.5,57.3,0.0,43.4,,,,,,1244.7,638.3,,,0.0,,367.6,173.3,173.3,0.0,194.3,1005.9,,68.7,68.7,,,,0.0,0.0,0.0,0.0,,202.6,,,202.6,271.3,23.6,23.6,0.0,0.0,144.4,,,,,,,144.4,168.0,439.3,0.0,1062.0,,,0.0,838.0,-88.7,1811.3,0.0,1811.3,2250.6,
05/29/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/28/2005,2497.8,1015.6,860.5,155.1,154.0,154.0,,157.1,11.2,96.2,49.7,0.0,199.5,,,,,,1526.2,594.7,,,0.0,,376.9,64.9,64.9,0.0,312.0,971.6,,83.7,83.7,,,,0.0,0.0,0.0,0.0,,263.7,,,263.7,347.4,22.1,22.1,0.0,0.0,154.0,,,,,,,154.0,176.1,523.5,0.0,1039.0,,,0.0,1039.8,-104.5,1974.3,0.0,1974.3,2497.8,
11/27/2005,2446.2,970.0,814.4,155.6,168.7,168.7,,160.7,16.2,95.4,49.1,0.0,180.0,,,,,,1479.4,588.9,2663.3,-2074.4,0.0,,377.9,64.9,64.9,0.0,313.0,966.8,,91.3,91.3,,,,0.0,0.0,0.0,0.0,,292.5,,,292.5,383.8,21.1,21.1,0.0,0.0,158.4,,,,,,,158.4,179.5,563.3,0.0,849.2,,,0.0,1137.5,-103.8,1882.9,0.0,1882.9,2446.2,
02/26/2006,2498.2,1008.4,852.1,156.3,187.8,187.8,,179.7,19.7,96.7,63.3,0.0,164.8,,,,,,1540.7,601.5,2662.1,-2060.6,0.0,,356.0,59.7,59.7,0.0,296.3,957.5,,93.3,93.3,,,,0.0,0.0,0.0,0.0,,286.8,,,286.8,380.1,21.1,21.1,0.0,0.0,159.0,,,,,,,159.0,180.1,560.2,0.0,776.2,,,0.0,1267.6,-105.8,1938.0,0.0,1938.0,2498.2,
05/28/2006,2511.1,1042.5,932.2,110.3,208.6,208.6,,189.4,17.7,109.7,62.0,0.0,100.0,,,,,,1540.5,627.7,2732.4,-2104.7,0.0,,342.9,57.3,57.3,0.0,285.6,970.6,,108.8,108.8,,,,0.0,0.0,0.0,0.0,,289.5,,,289.5,398.3,21.1,21.1,0.0,0.0,165.6,,,,,,,165.6,186.7,585.0,0.0,672.0,,,0.0,1376.2,-122.1,1926.1,0.0,1926.1,2511.1,
08/27/2006,2321.6,840.3,840.3,0.0,195.6,195.6,,195.7,15.7,126.3,53.7,0.0,113.1,,,,,,1344.7,622.6,2728.3,-2105.7,0.0,,354.3,57.3,57.3,0.0,297.0,976.9,,82.4,82.4,,,,20.9,20.9,0.0,0.0,,258.0,,,258.0,361.3,0.2,0.2,0.0,0.0,165.5,,,,,,,165.5,165.7,527.0,0.0,421.2,,,0.0,1486.3,-112.9,1794.6,0.0,1794.6,2321.6,
11/26/2006,2232.6,780.6,780.6,0.0,184.7,184.7,,177.8,16.1,115.1,46.6,0.0,131.0,,,,,,1274.1,615.9,2740.5,-2124.6,0.0,,342.6,57.3,57.3,0.0,285.3,958.5,,64.1,64.1,,,,0.0,0.0,0.0,0.0,,229.3,,,229.3,293.4,21.1,21.1,0.0,0.0,170.7,,,,,,,170.7,191.8,485.2,0.0,305.5,,,0.0,1555.1,-113.2,1747.4,0.0,1747.4,2232.6,
02/25/2007,2218.6,777.7,777.7,0.0,172.4,172.4,,171.9,15.1,112.0,44.8,0.0,147.7,,,,,,1269.7,603.5,2728.5,-2125.0,0.0,,345.4,63.6,63.6,0.0,281.8,948.9,,63.7,63.7,,,,0.0,0.0,0.0,0.0,,228.7,,,228.7,292.4,20.6,20.6,0.0,0.0,173.5,,,,,,,173.5,194.1,486.5,0.0,216.3,,,0.0,1628.9,-113.1,1732.1,0.0,1732.1,2218.6,
05/27/2007,2246.8,828.6,828.6,0.0,150.6,150.6,,176.0,17.1,109.5,49.4,0.0,136.3,,,,,,1291.5,583.5,2719.9,-2136.4,0.0,,371.8,63.6,63.6,0.0,308.2,955.3,,59.9,59.9,,,,0.0,0.0,0.0,0.0,,240.1,,,240.1,300.0,20.6,20.6,0.0,0.0,157.7,,,,,,,157.7,178.3,478.3,0.0,155.1,,,0.0,1727.2,-113.8,1768.5,0.0,1768.5,2246.8,
08/26/2007,2409.4,961.8,961.8,0.0,175.9,175.9,,165.5,15.4,102.6,47.5,0.0,166.5,,,,,,1469.7,575.0,2684.1,-2109.1,0.0,,364.7,63.6,63.6,0.0,301.1,939.7,,58.1,58.1,,,,62.5,62.5,0.0,0.0,,141.8,,,141.8,262.4,1457.1,1457.1,0.0,0.0,249.5,,,,,,,249.5,1706.6,1969.0,0.0,132.0,,,0.0,400.7,-92.3,440.4,0.0,440.4,2409.4,
11/25/2007,2260.2,833.9,833.9,0.0,189.3,189.3,,149.8,13.4,90.8,45.6,0.0,145.8,,,,,,1318.8,572.0,2619.2,-2047.2,0.0,,369.4,63.6,63.6,0.0,305.8,941.4,,57.3,57.3,,,,62.5,62.5,0.0,0.0,,173.1,,,173.1,292.9,1442.7,1442.7,0.0,0.0,247.3,,,,,,,247.3,1690.0,1982.9,0.0,127.4,,,0.0,242.2,-92.3,277.3,0.0,277.3,2260.2,
02/24/2008,2247.9,871.0,871.0,0.0,153.5,153.5,,146.4,10.0,88.4,48.0,0.0,126.4,,,,,,1297.3,564.8,2626.6,-2061.8,0.0,,385.8,60.5,60.5,0.0,325.3,950.6,,71.0,71.0,,,,62.5,62.5,0.0,0.0,,188.0,,,188.0,321.5,1428.8,1428.8,0.0,0.0,238.3,,,,,,,238.3,1667.1,1988.6,0.0,121.3,,,0.0,230.3,-92.3,259.3,0.0,259.3,2247.9,
05/25/2008,2149.1,736.8,736.8,0.0,137.3,137.3,,148.6,8.9,93.7,46.0,0.0,148.9,,,,,,1171.6,557.3,2626.5,-2069.2,0.0,,420.2,60.5,60.5,0.0,359.7,977.5,,53.5,53.5,,,,62.5,62.5,0.0,0.0,,192.6,,,192.6,308.6,1414.8,1414.8,0.0,0.0,228.8,,,,,,,228.8,1643.6,1952.2,0.0,116.3,,,0.0,167.4,-86.8,196.9,0.0,196.9,2149.1,
08/24/2008,2108.1,692.5,692.5,0.0,156.2,156.2,0.0,148.9,10.0,94.6,44.3,0.0,128.1,,,,250.6,45.5,1125.7,554.0,2623.0,-2069.0,0.0,,428.4,60.5,60.5,0.0,117.3,982.4,,207.5,62.4,17.3,13.3,114.5,62.5,0.0,,,62.5,0.0,,,0.0,270.0,1397.4,1397.4,,,238.6,14.3,,,,54.1,143.4,26.8,1636.0,1906.0,0.0,114.8,114.750356,0.049644,0.0,174.1,-86.8,202.1,0.0,202.1,2108.1,
11/23/2008,2148.5,785.9,785.9,0.0,125.9,125.9,0.0,154.5,9.1,97.0,48.4,0.0,117.7,,,,236.5,35.1,1184.0,559.3,2643.3,-2084.0,0.0,,405.2,60.5,60.5,0.0,108.2,964.5,,257.7,58.2,11.6,44.0,143.9,62.5,0.0,,,62.5,0.0,,,0.0,320.2,1383.4,1383.4,,,231.8,10.4,,,,39.2,155.9,26.3,1615.2,1935.4,0.0,122.1,114.7,7.4,0.0,178.3,-87.3,213.1,0.0,213.1,2148.5,
03/01/2009,2113.4,777.1,777.1,0.0,82.6,82.6,0.0,149.6,7.0,93.2,49.4,0.0,126.7,,,,273.4,44.1,1136.0,542.0,2639.0,-2097.0,0.0,,435.4,60.5,60.5,0.0,101.5,977.4,,200.9,47.6,33.4,12.9,107.0,187.5,0.0,,,187.5,0.0,,,0.0,388.4,1244.4,1244.4,,,227.9,,10.3,10.3,0.0,35.5,158.8,23.3,1472.3,1860.7,0.0,140.5,114.8,25.7,0.0,199.5,-87.3,252.7,0.0,252.7,2113.4,
05/31/2009,1963.3,700.3,700.3,0.0,71.7,71.7,0.0,134.6,5.0,81.6,48.0,0.0,180.6,31.2,,5.4,251.5,71.4,1087.2,461.8,2505.3,-2043.5,,,414.3,61.5,61.5,0.0,101.3,876.1,,213.1,40.3,28.2,24.9,119.7,62.5,0.0,0.0,0.0,62.5,0.0,0.0,,0.0,275.6,1227.4,1227.4,0.0,0.0,283.3,0.0,52.7,52.7,0.0,40.9,162.6,27.1,1510.7,1786.3,0.0,183.9,116.3,67.6,0.0,116.8,-123.7,177.0,0.0,177.0,1963.3,
08/30/2009,1991.5,734.1,734.1,0.0,84.3,84.3,0.0,123.0,6.6,78.1,38.3,0.0,211.0,39.7,,22.4,253.9,75.9,1152.4,425.8,2398.6,-1972.8,0.0,,413.3,61.5,61.5,0.0,97.9,839.1,,184.5,47.3,7.4,12.2,117.6,312.5,0.0,,,312.5,0.0,,,0.0,497.0,962.9,962.9,,,289.7,54.8,,,,43.3,167.2,24.4,1252.6,1749.6,0.0,237.7,118.3,119.4,0.0,127.9,-123.7,241.9,0.0,241.9,1991.5,
11/29/2009,2075.5,821.7,821.7,0.0,87.6,87.6,0.0,116.4,6.3,76.2,33.9,0.0,208.5,36.4,,22.4,256.7,76.7,1234.2,416.0,2402.4,-1986.4,0.0,,425.3,66.1,66.1,0.0,102.5,841.3,,219.9,41.7,17.0,23.6,137.6,339.0,0.0,,,339.0,0.0,,,0.0,558.9,921.8,921.8,,,298.6,,56.7,56.7,0.0,46.0,169.1,26.8,1220.4,1779.3,0.0,263.9,118.9,145.0,0.0,156.0,-123.7,296.2,0.0,296.2,2075.5,
02/28/2010,2102.9,868.6,868.6,0.0,87.4,87.4,0.0,113.9,7.7,71.8,34.4,0.0,185.9,21.5,,20.7,258.5,70.7,1255.8,419.2,2393.3,-1974.1,0.0,,427.9,66.1,66.1,0.0,103.3,847.1,,225.2,45.8,14.3,11.6,153.5,339.0,0.0,,,339.0,0.0,,,0.0,564.2,906.2,906.2,,,285.2,,58.6,58.6,0.0,40.6,169.3,16.7,1191.4,1755.6,0.0,280.9,119.0,161.9,0.0,190.1,-123.7,347.3,0.0,347.3,2102.9,
05/30/2010,2274.8,1027.0,1027.0,0.0,98.2,98.2,0.0,118.6,9.5,67.8,41.3,0.0,227.1,19.8,1.6,45.8,245.5,90.6,1470.9,390.1,2199.0,-1808.9,0.0,,413.8,66.1,66.1,0.0,100.6,803.9,,271.9,49.8,17.6,24.6,179.9,276.5,0.0,0.0,0.0,276.5,0.0,0.0,0.0,0.0,548.4,1001.0,1001.0,0.0,0.0,299.5,0.0,67.3,67.3,0.0,40.3,175.3,16.6,1300.5,1848.9,0.0,307.8,119.5,188.3,0.0,250.3,-132.2,425.9,0.0,425.9,2274.8,
08/29/2010,2068.7,778.7,778.7,0.0,114.2,114.2,0.0,126.7,11.1,76.1,39.5,0.0,220.2,18.6,,41.0,244.4,90.9,1239.8,401.9,2201.3,-1799.4,0.0,,427.0,68.3,68.3,0.0,114.3,828.9,,235.8,56.5,33.3,15.0,131.0,27.7,0.0,,,27.7,0.0,,,0.0,263.5,1013.6,1013.6,,,307.6,68.9,,,,42.5,179.9,16.3,1321.2,1584.7,0.0,320.7,119.8,200.9,0.0,296.0,-132.7,484.0,0.0,484.0,2068.7,
11/28/2010,2153.1,878.8,878.8,0.0,99.8,99.8,0.0,136.4,12.3,83.5,40.6,0.0,216.7,16.9,,40.1,239.6,90.0,1331.7,407.6,2208.7,-1801.1,0.0,,413.8,68.3,68.3,0.0,105.9,821.4,,206.8,60.9,3.2,23.0,119.7,0.0,0.0,,,0.0,0.0,,,0.0,206.8,1044.4,1044.4,,,315.5,,70.4,70.4,0.0,46.9,181.4,16.8,1359.9,1566.7,0.0,339.6,120.6,219.0,0.0,379.5,-132.7,586.4,0.0,586.4,2153.1,
02/27/2011,2172.2,900.3,860.3,40.0,91.4,91.4,0.0,138.2,11.5,88.5,38.2,0.0,215.6,16.7,,33.9,239.2,89.9,1345.5,420.4,2216.1,-1795.7,0.0,,406.3,68.3,68.3,0.0,98.8,826.7,,161.4,50.5,6.6,13.4,90.9,0.0,0.0,,,0.0,0.0,,,0.0,161.4,1042.6,1042.6,,,318.5,,72.0,72.0,0.0,40.8,189.0,16.7,1361.1,1522.5,0.0,367.7,121.4,246.3,0.0,414.7,-132.7,649.7,0.0,649.7,2172.2,
05/29/2011,2395.3,1133.5,1093.5,40.0,81.5,81.5,0.0,132.0,11.6,86.3,34.1,0.0,251.6,13.2,1.6,33.9,209.1,139.8,1598.6,421.1,2177.0,-1755.9,0.0,,375.6,68.3,68.3,0.0,96.6,796.7,,195.4,49.2,4.2,22.9,119.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,195.5,1042.8,1042.8,0.0,0.0,306.5,0.0,57.7,57.7,0.0,41.8,195.8,11.2,1349.3,1544.8,0.0,517.4,125.9,391.5,0.0,457.5,-124.4,850.5,0.0,850.5,2395.3,
