Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,20829.0,203.0,203.0,0.0,782.0,782.0,,100.0,100.0,0.0,0.0,0.0,346.0,,,,,1431.0,11915.0,,,0.0,,7483.0,0.0,0.0,0.0,,,7483.0,19398.0,,931.0,931.0,,,,591.0,,,,,,420.0,,,420.0,1942.0,7133.0,,,,,4399.0,,,,,4399.0,11532.0,13474.0,0.0,986.0,,,-20.0,6421.0,-32.0,7355.0,0.0,7355.0,20829.0,
09/30/2004,24429.0,475.0,475.0,0.0,806.0,102.0,,102.0,102.0,0.0,0.0,0.0,423.0,,,,,1806.0,20368.0,,,0.0,,2255.0,0.0,0.0,0.0,,,2255.0,22623.0,,1004.0,1004.0,,,,597.0,,,,,,521.0,,,521.0,2122.0,7019.0,,,,,7600.0,,,,,7600.0,14619.0,16741.0,0.0,1037.0,,,-20.0,6669.0,2.0,7688.0,0.0,7688.0,24429.0,
12/31/2004,24750.0,669.0,579.0,90.0,767.0,767.0,,104.0,104.0,0.0,0.0,0.0,427.0,,,,,1967.0,20526.0,26765.0,-6239.0,0.0,,2257.0,0.0,0.0,0.0,,,2257.0,22783.0,,1012.0,1012.0,,,,662.0,,,,,,527.0,,,527.0,2201.0,6863.0,,,,,7696.0,,,,,7696.0,14559.0,16760.0,0.0,1149.0,,,-20.0,6893.0,-32.0,7990.0,0.0,7990.0,24750.0,
03/31/2005,25487.0,1119.0,864.0,255.0,890.0,890.0,,114.0,114.0,,,,472.0,,,,,2595.0,20474.0,,,1525.0,,893.0,,,,,,893.0,22892.0,,1098.0,1098.0,,,,557.0,,,,,,522.0,,,522.0,2177.0,7125.0,,,,,7931.0,,,,,7931.0,15056.0,17233.0,,1258.0,,,-20.0,7043.0,-27.0,8254.0,,8254.0,25487.0,
06/30/2005,24907.0,615.0,431.0,184.0,885.0,885.0,,125.0,125.0,0.0,0.0,0.0,345.0,,,,,1970.0,20471.0,,,1556.0,,910.0,0.0,0.0,0.0,,,910.0,22937.0,,1065.0,1065.0,,,,115.0,,,,,,440.0,,,440.0,1620.0,6877.0,,,,,7789.0,,,,,7789.0,14666.0,16286.0,0.0,1266.0,,,-20.0,7423.0,-48.0,8621.0,0.0,8621.0,24907.0,
09/30/2005,25433.0,1050.0,309.0,741.0,950.0,950.0,,137.0,137.0,0.0,0.0,0.0,299.0,,,,,2436.0,20481.0,,,1608.0,,908.0,0.0,,,,,908.0,22997.0,,1132.0,1132.0,,,,313.0,313.0,0.0,0.0,,,537.0,,,537.0,1982.0,6645.0,6645.0,0.0,0.0,,7890.0,,,,,7890.0,14535.0,16517.0,0.0,1317.0,,,-20.0,7671.0,-52.0,8916.0,0.0,8916.0,25433.0,
12/31/2005,25861.0,1257.0,289.0,968.0,931.0,931.0,,132.0,132.0,0.0,0.0,0.0,330.0,,,,,2650.0,20705.0,27526.0,-6821.0,1590.0,,916.0,0.0,0.0,0.0,,,916.0,23211.0,,1163.0,1163.0,,,,314.0,,,,,,444.0,,,444.0,1921.0,6616.0,,,,,8035.0,,,,,8035.0,14651.0,16572.0,0.0,1423.0,,,-20.0,7980.0,-94.0,9289.0,0.0,9289.0,25861.0,
03/31/2006,26241.0,1542.0,526.0,1016.0,985.0,985.0,,143.0,,0.0,0.0,0.0,274.0,,,,,2944.0,20756.0,,,1623.0,,918.0,0.0,0.0,0.0,,,918.0,23297.0,,1036.0,1036.0,,,,348.0,348.0,0.0,0.0,,,577.0,,,577.0,1961.0,6550.0,6550.0,0.0,0.0,,8021.0,,,,,8021.0,14571.0,16532.0,0.0,1656.0,,,-20.0,8158.0,-85.0,9709.0,0.0,9709.0,26241.0,
06/30/2006,26559.0,1535.0,257.0,1278.0,990.0,990.0,,146.0,146.0,0.0,0.0,0.0,239.0,,,,,2910.0,20886.0,,,1744.0,,1019.0,0.0,0.0,0.0,,,1019.0,23649.0,,1115.0,1115.0,,,,690.0,690.0,0.0,0.0,,,538.0,,,538.0,2343.0,6175.0,6175.0,0.0,0.0,,8090.0,,,,,8090.0,14265.0,16608.0,0.0,1710.0,,,-20.0,8350.0,-89.0,9951.0,0.0,9951.0,26559.0,
09/30/2006,25978.0,803.0,270.0,533.0,1027.0,1027.0,,158.0,158.0,0.0,0.0,0.0,228.0,,,,,2216.0,20970.0,,,1779.0,,1013.0,0.0,0.0,0.0,,,1013.0,23762.0,,1168.0,1168.0,,,,484.0,484.0,0.0,0.0,,,537.0,,,537.0,2189.0,6141.0,6141.0,0.0,0.0,,8069.0,,,,,8069.0,14210.0,16399.0,0.0,1658.0,,,-20.0,8028.0,-87.0,9579.0,0.0,9579.0,25978.0,
12/31/2006,26028.0,918.0,527.0,391.0,992.0,992.0,,151.0,151.0,0.0,0.0,0.0,339.0,,,,,2400.0,21098.0,28363.0,-7265.0,1755.0,,775.0,0.0,0.0,0.0,,,775.0,23628.0,,1181.0,1181.0,,,,491.0,,,,,,421.0,,,421.0,2093.0,6109.0,,,,,8211.0,,,,,8211.0,14320.0,16413.0,0.0,1721.0,,,-20.0,8283.0,-369.0,9615.0,0.0,9615.0,26028.0,
03/31/2007,26030.0,844.0,470.0,374.0,991.0,991.0,,161.0,,0.0,0.0,0.0,291.0,,,,,2287.0,21128.0,,,1827.0,,788.0,0.0,0.0,0.0,,,788.0,23743.0,,1084.0,1084.0,,,,533.0,533.0,0.0,0.0,,,532.0,,,532.0,2149.0,6000.0,6000.0,0.0,0.0,,8253.0,,,,,8253.0,14253.0,16402.0,0.0,1776.0,,,-20.0,8236.0,-364.0,9628.0,0.0,9628.0,26030.0,
06/30/2007,25931.0,492.0,399.0,93.0,1001.0,1001.0,,174.0,174.0,0.0,0.0,0.0,282.0,,,,,1949.0,21245.0,,,1917.0,,820.0,0.0,0.0,0.0,,,820.0,23982.0,,1158.0,1158.0,,,,388.0,388.0,0.0,0.0,,,431.0,,,431.0,1977.0,5776.0,5776.0,0.0,0.0,,8266.0,,,,,8266.0,14042.0,16019.0,0.0,1887.0,,,-20.0,8402.0,-357.0,9912.0,0.0,9912.0,25931.0,
09/30/2007,25960.0,418.0,405.0,13.0,1013.0,1013.0,,173.0,173.0,0.0,0.0,0.0,247.0,,,,,1851.0,21345.0,,,1934.0,,830.0,0.0,0.0,0.0,,,830.0,24109.0,,1127.0,1127.0,,,,383.0,383.0,0.0,0.0,,,512.0,,,512.0,2022.0,5764.0,5764.0,0.0,0.0,,8295.0,,,,,8295.0,14059.0,16081.0,0.0,1879.0,,,-20.0,8373.0,-353.0,9879.0,0.0,9879.0,25960.0,
12/31/2007,26144.0,206.0,206.0,0.0,942.0,942.0,,176.0,,0.0,0.0,176.0,351.0,,,,,1675.0,21583.0,29389.0,-7806.0,1974.0,,912.0,0.0,0.0,0.0,,,912.0,24469.0,,1139.0,1139.0,,,,369.0,,,,,,440.0,,,440.0,1948.0,5999.0,,,,,8470.0,,,,,8470.0,14469.0,16417.0,0.0,1846.0,,,-20.0,8280.0,-379.0,9727.0,0.0,9727.0,26144.0,
03/31/2008,26465.0,364.0,364.0,0.0,1125.0,1125.0,,194.0,194.0,0.0,0.0,0.0,353.0,,,,,2036.0,21697.0,,,1937.0,,795.0,0.0,0.0,0.0,,,795.0,24429.0,,1337.0,1337.0,,,,276.0,276.0,0.0,0.0,,,614.0,,,614.0,2227.0,6217.0,6217.0,0.0,0.0,,8273.0,,,,,8273.0,14490.0,16717.0,0.0,1933.0,,,-20.0,8210.0,-375.0,9748.0,0.0,9748.0,26465.0,
06/30/2008,26414.0,454.0,454.0,0.0,1084.0,1084.0,,203.0,203.0,0.0,0.0,0.0,285.0,,,,,2026.0,21824.0,,,1804.0,,760.0,0.0,0.0,0.0,,,760.0,24388.0,,1114.0,1114.0,,,,486.0,486.0,0.0,0.0,,,528.0,,,528.0,2128.0,6003.0,6003.0,0.0,0.0,,8291.0,,,,,8291.0,14294.0,16422.0,0.0,2033.0,,,-20.0,8351.0,-372.0,9992.0,0.0,9992.0,26414.0,
09/30/2008,26717.0,557.0,557.0,0.0,1076.0,1076.0,,210.0,,0.0,0.0,0.0,239.0,,,,,2082.0,22032.0,,,1827.0,,776.0,0.0,0.0,0.0,,,776.0,24635.0,,1225.0,1225.0,,,,488.0,488.0,0.0,0.0,,,590.0,,,590.0,2303.0,5983.0,5983.0,0.0,0.0,,8385.0,,,,,8385.0,14368.0,16671.0,0.0,2060.0,,,-20.0,8375.0,-369.0,10046.0,0.0,10046.0,26717.0,
12/31/2008,26297.0,618.0,618.0,0.0,870.0,870.0,,194.0,,0.0,0.0,0.0,317.0,,,,,1999.0,22247.0,30520.0,-8273.0,1779.0,,272.0,0.0,0.0,0.0,,,272.0,24298.0,,1140.0,1140.0,,,,484.0,,,,,,481.0,,,481.0,2105.0,6183.0,,,,,8402.0,,,,,8402.0,14585.0,16690.0,0.0,2067.0,,,-19.0,8501.0,-942.0,9607.0,0.0,9607.0,26297.0,
03/31/2009,26546.0,884.0,884.0,0.0,831.0,831.0,0.0,191.0,,,,,288.0,,,161.0,127.0,2194.0,22292.0,,,1806.0,1806.0,254.0,,,,,,254.0,24352.0,,1263.0,952.0,311.0,,,468.0,0.0,,,,468.0,287.0,,,287.0,2018.0,6467.0,6467.0,,,,8351.0,,,,6406.0,1945.0,14818.0,16836.0,0.0,2092.0,369.0,1723.0,,8551.0,-933.0,9710.0,0.0,9710.0,26546.0,
06/30/2009,26633.0,722.0,722.0,0.0,800.0,800.0,0.0,188.0,,,,,226.0,,,136.0,90.0,1936.0,22375.0,,,2027.0,2027.0,295.0,,,,,,295.0,24697.0,,1104.0,945.0,159.0,,,394.0,0.0,,,,394.0,240.0,,,240.0,1738.0,6688.0,6688.0,,,,8348.0,,,,6446.0,1902.0,15036.0,16774.0,0.0,2110.0,369.0,1741.0,,8671.0,-922.0,9859.0,0.0,9859.0,26633.0,
09/30/2009,27075.0,999.0,999.0,0.0,855.0,855.0,0.0,172.0,,,,,207.0,,,152.0,55.0,2233.0,22490.0,,,2067.0,2067.0,285.0,,,,,,285.0,24842.0,,1199.0,980.0,219.0,,,380.0,0.0,,,,380.0,287.0,,,287.0,1866.0,6685.0,6685.0,,,,8458.0,,,,6566.0,1892.0,15143.0,17009.0,0.0,2130.0,369.0,1761.0,,8848.0,-912.0,10066.0,0.0,10066.0,27075.0,
12/31/2009,27369.0,1086.0,996.0,90.0,766.0,766.0,0.0,164.0,,,,,230.0,,0.0,142.0,88.0,2246.0,22643.0,31436.0,-8793.0,411.0,411.0,2069.0,0.0,0.0,0.0,27.0,1753.0,289.0,25123.0,,1189.0,974.0,109.0,106.0,0.0,474.0,100.0,,,,374.0,126.0,0.0,0.0,126.0,1789.0,6679.0,6679.0,,,,8548.0,0.0,999.0,0.0,6747.0,802.0,15227.0,17016.0,0.0,2179.0,370.0,1809.0,,9027.0,-853.0,10353.0,0.0,10353.0,27369.0,
03/31/2010,27730.0,1386.0,1161.0,225.0,867.0,867.0,0.0,180.0,,,,,213.0,,,145.0,68.0,2646.0,22697.0,,,2166.0,2166.0,221.0,,,,,,221.0,25084.0,,1239.0,987.0,252.0,,,648.0,0.0,,,,648.0,306.0,,,306.0,2193.0,6379.0,6379.0,,,,8594.0,,,,6800.0,1794.0,14973.0,17166.0,0.0,2242.0,371.0,1871.0,0.0,9156.0,-834.0,10564.0,0.0,10564.0,27730.0,
06/30/2010,27633.0,1060.0,855.0,205.0,892.0,892.0,0.0,179.0,,,,,197.0,,,148.0,49.0,2328.0,22786.0,,,2293.0,2293.0,226.0,,,,,,226.0,25305.0,,1290.0,1064.0,226.0,,,363.0,0.0,,,,363.0,284.0,,,284.0,1937.0,6326.0,6326.0,,,,8609.0,,,,6818.0,1791.0,14935.0,16872.0,0.0,2264.0,370.0,1894.0,,9317.0,-820.0,10761.0,,10761.0,27633.0,
09/30/2010,28062.0,1358.0,1129.0,229.0,908.0,908.0,0.0,179.0,,,,,188.0,,,153.0,35.0,2633.0,22893.0,,,2307.0,2307.0,229.0,,,,,,229.0,25429.0,,1247.0,1131.0,116.0,,,361.0,0.0,,,,361.0,347.0,,,347.0,1955.0,6574.0,6574.0,,,,8744.0,,,,6960.0,1784.0,15318.0,17273.0,0.0,2254.0,364.0,1890.0,,9339.0,-804.0,10789.0,0.0,10789.0,28062.0,
12/31/2010,28199.0,1110.0,827.0,283.0,807.0,807.0,0.0,169.0,,,,,385.0,,,145.0,240.0,2471.0,23231.0,32493.0,-9262.0,394.0,394.0,2103.0,0.0,0.0,0.0,140.0,1799.0,164.0,25728.0,,1488.0,1181.0,199.0,108.0,,458.0,100.0,,,,358.0,136.0,0.0,0.0,136.0,2082.0,6567.0,6567.0,,,,8881.0,0.0,1034.0,124.0,7088.0,635.0,15448.0,17530.0,0.0,2250.0,358.0,1892.0,,9224.0,-805.0,10669.0,0.0,10669.0,28199.0,
03/31/2011,27728.0,488.0,236.0,252.0,934.0,934.0,0.0,190.0,,,,,220.0,,,148.0,72.0,1832.0,23451.0,,,2199.0,2199.0,246.0,,,,,,246.0,25896.0,,1195.0,1093.0,102.0,,,63.0,0.0,,,,63.0,309.0,,,309.0,1567.0,6554.0,6554.0,,,,9006.0,,,,7212.0,1794.0,15560.0,17127.0,0.0,2293.0,354.0,1939.0,,9094.0,-786.0,10601.0,0.0,10601.0,27728.0,
06/30/2011,28478.0,906.0,678.0,228.0,991.0,991.0,,201.0,,,,,217.0,,,163.0,54.0,2315.0,23671.0,,,2235.0,2235.0,257.0,,,,,,257.0,26163.0,,1414.0,1254.0,160.0,,,55.0,0.0,,,,55.0,284.0,,,284.0,1753.0,6931.0,6931.0,,,,9167.0,,,,7372.0,1795.0,16098.0,17851.0,,2300.0,349.0,1951.0,,9097.0,-770.0,10627.0,,10627.0,28478.0,
09/30/2011,28311.0,394.0,242.0,152.0,1029.0,1029.0,0.0,212.0,,,,,190.0,,,160.0,30.0,1825.0,23978.0,33329.0,-9351.0,2240.0,2240.0,268.0,,,,,,268.0,26486.0,,1550.0,1329.0,221.0,,,55.0,0.0,,,,55.0,331.0,,,331.0,1936.0,6782.0,6782.0,,,,9338.0,,,,7550.0,1788.0,16120.0,18056.0,0.0,2249.0,337.0,1912.0,,8759.0,-753.0,10255.0,0.0,10255.0,28311.0,
12/31/2011,28538.0,301.0,276.0,25.0,1022.0,1022.0,0.0,209.0,,,,,219.0,,0.0,143.0,76.0,1751.0,24469.0,33933.0,-9464.0,381.0,381.0,1937.0,0.0,0.0,0.0,1.0,1853.0,83.0,26787.0,,1405.0,1092.0,207.0,106.0,0.0,150.0,100.0,,,,50.0,146.0,0.0,0.0,146.0,1701.0,7390.0,7390.0,,,,9536.0,0.0,1310.0,119.0,7486.0,621.0,16926.0,18627.0,0.0,2244.0,332.0,1912.0,,8693.0,-1026.0,9911.0,0.0,9911.0,28538.0,
03/31/2012,29375.0,831.0,829.0,2.0,1056.0,1056.0,0.0,228.0,,,,,217.0,,,146.0,71.0,2332.0,24703.0,34299.0,-9596.0,2263.0,2263.0,77.0,,,,,,77.0,27043.0,,1563.0,1243.0,320.0,,,32.0,0.0,,,,32.0,337.0,,,337.0,1932.0,7985.0,7985.0,,,,9643.0,,,,7590.0,2053.0,17628.0,19560.0,0.0,2244.0,327.0,1917.0,,8581.0,-1010.0,9815.0,0.0,9815.0,29375.0,
06/30/2012,29191.0,371.0,356.0,15.0,1086.0,1086.0,0.0,242.0,,,,,185.0,,,133.0,52.0,1884.0,24968.0,34706.0,-9738.0,2278.0,2278.0,61.0,,,,,,61.0,27307.0,,1448.0,1126.0,322.0,,,27.0,0.0,,,,27.0,299.0,,,299.0,1774.0,7972.0,7972.0,,,,9667.0,,,,7639.0,2028.0,17639.0,19413.0,0.0,2225.0,321.0,1904.0,,8544.0,-991.0,9778.0,0.0,9778.0,29191.0,
09/30/2012,29840.0,708.0,693.0,15.0,1078.0,1078.0,0.0,236.0,,,,,177.0,,,144.0,33.0,2199.0,25260.0,35119.0,-9859.0,2315.0,2315.0,66.0,,,,,,66.0,27641.0,,1410.0,1260.0,150.0,,,52.0,0.0,,,,52.0,362.0,,,362.0,1824.0,8428.0,8428.0,,,,9821.0,,,,7803.0,2018.0,18249.0,20073.0,0.0,2226.0,317.0,1909.0,,8512.0,-971.0,9767.0,0.0,9767.0,29840.0,
12/31/2012,30342.0,668.0,653.0,15.0,1109.0,1109.0,0.0,216.0,,,,,249.0,,0.0,167.0,82.0,2242.0,25736.0,35658.0,-9922.0,403.0,403.0,1961.0,0.0,0.0,0.0,1.0,1897.0,63.0,28100.0,,1680.0,1362.0,206.0,112.0,0.0,250.0,200.0,,,,50.0,151.0,0.0,0.0,151.0,2081.0,8432.0,8432.0,,,,10069.0,,1531.0,0.0,7832.0,706.0,18501.0,20582.0,0.0,2226.0,315.0,1911.0,,8643.0,-1109.0,9760.0,0.0,9760.0,30342.0,
03/31/2013,30599.0,687.0,672.0,15.0,1158.0,1158.0,0.0,246.0,,,,,232.0,,,167.0,65.0,2323.0,25870.0,35912.0,-10042.0,2341.0,2341.0,65.0,,,,,,65.0,28276.0,,1507.0,1188.0,319.0,,,47.0,0.0,,,,47.0,350.0,,,350.0,1904.0,8438.0,8438.0,,,,10147.0,,,,7921.0,2226.0,18585.0,20489.0,0.0,2292.0,316.0,1976.0,,8904.0,-1086.0,10110.0,0.0,10110.0,30599.0,
06/30/2013,30605.0,587.0,587.0,0.0,1072.0,1072.0,0.0,228.0,,,,,191.0,,,137.0,54.0,2078.0,26098.0,36250.0,-10152.0,2366.0,2366.0,63.0,,,,,,63.0,28527.0,,1464.0,1180.0,284.0,,,47.0,0.0,,,,47.0,304.0,,,304.0,1815.0,8430.0,8430.0,,,,10172.0,,,,7974.0,2198.0,18602.0,20417.0,0.0,2297.0,313.0,1984.0,,8954.0,-1063.0,10188.0,0.0,10188.0,30605.0,
09/30/2013,31365.0,1004.0,984.0,20.0,1083.0,1083.0,0.0,224.0,,,,,183.0,,,149.0,34.0,2494.0,26413.0,36684.0,-10271.0,2395.0,2395.0,63.0,,,,,,63.0,28871.0,,1508.0,1267.0,241.0,,,447.0,0.0,,,,447.0,377.0,,,377.0,2332.0,8499.0,8499.0,,,,10240.0,,,,8074.0,2166.0,18739.0,21071.0,0.0,2289.0,310.0,1979.0,,9045.0,-1040.0,10294.0,0.0,10294.0,31365.0,
12/31/2013,32483.0,1561.0,1443.0,118.0,1024.0,1024.0,0.0,223.0,,,,,267.0,,0.0,180.0,87.0,3075.0,26645.0,37032.0,-10387.0,437.0,437.0,2326.0,0.0,0.0,0.0,256.0,2002.0,68.0,29408.0,,1611.0,1265.0,225.0,121.0,0.0,545.0,100.0,,,,445.0,149.0,0.0,0.0,149.0,2305.0,8903.0,8903.0,,,,9986.0,0.0,784.0,0.0,8542.0,660.0,18889.0,21194.0,0.0,2331.0,310.0,2021.0,,9339.0,-381.0,11289.0,0.0,11289.0,32483.0,
03/31/2014,32700.0,1532.0,1522.0,10.0,1109.0,1109.0,0.0,240.0,,,,,249.0,,,179.0,70.0,3130.0,26768.0,37280.0,-10512.0,2466.0,2466.0,336.0,,,,,,336.0,29570.0,,1517.0,1194.0,323.0,,,445.0,0.0,,,,445.0,359.0,,,359.0,2321.0,8909.0,8909.0,,,,9777.0,,,,8647.0,1130.0,18686.0,21007.0,0.0,2396.0,311.0,2085.0,,9490.0,-193.0,11693.0,0.0,11693.0,32700.0,
06/30/2014,33040.0,1667.0,1667.0,0.0,1122.0,1122.0,0.0,251.0,,,,,226.0,,,161.0,65.0,3266.0,26927.0,37561.0,-10634.0,2505.0,2505.0,342.0,,,,,,342.0,29774.0,,1604.0,1245.0,359.0,,,433.0,0.0,,,,433.0,331.0,,,331.0,2368.0,8814.0,8814.0,,,,9781.0,,,,8659.0,1122.0,18595.0,20963.0,0.0,2424.0,311.0,2113.0,,9836.0,-183.0,12077.0,0.0,12077.0,33040.0,
09/30/2014,33206.0,1432.0,1432.0,0.0,1103.0,1103.0,0.0,249.0,,,,,228.0,,,178.0,50.0,3012.0,27230.0,37970.0,-10740.0,2610.0,2610.0,354.0,,,,,,354.0,30194.0,,1688.0,1387.0,301.0,,,2.0,0.0,,,,2.0,392.0,,,392.0,2082.0,8919.0,8919.0,,,,9766.0,,,,8682.0,1084.0,18685.0,20767.0,0.0,2461.0,311.0,2150.0,,10156.0,-178.0,12439.0,0.0,12439.0,33206.0,
12/31/2014,33200.0,973.0,973.0,0.0,1055.0,1055.0,0.0,236.0,,,,,514.0,248.0,0.0,167.0,99.0,2778.0,27694.0,38508.0,-10814.0,632.0,632.0,2096.0,0.0,0.0,0.0,12.0,2047.0,37.0,30422.0,,1568.0,1233.0,217.0,118.0,0.0,102.0,100.0,,,,2.0,110.0,0.0,0.0,110.0,1780.0,8883.0,8883.0,,,,10129.0,0.0,569.0,116.0,8817.0,627.0,19012.0,20792.0,0.0,2458.0,310.0,2148.0,,10348.0,-398.0,12408.0,0.0,12408.0,33200.0,
03/31/2015,32775.0,524.0,524.0,0.0,1032.0,1032.0,0.0,268.0,,,,,291.0,,,118.0,173.0,2115.0,27829.0,38849.0,-11020.0,2701.0,2701.0,130.0,,,,,,130.0,30660.0,,1304.0,1094.0,210.0,,,501.0,0.0,,,,501.0,298.0,,,298.0,2103.0,8429.0,8429.0,,,,10085.0,,,,8783.0,1302.0,18514.0,20617.0,0.0,2466.0,306.0,2160.0,,10087.0,-395.0,12158.0,0.0,12158.0,32775.0,
06/30/2015,33310.0,889.0,889.0,0.0,1055.0,1055.0,0.0,277.0,,,,,192.0,,,125.0,67.0,2413.0,28075.0,39263.0,-11188.0,2724.0,2724.0,98.0,,,,,,98.0,30897.0,,1439.0,1144.0,295.0,,,500.0,0.0,,,,500.0,264.0,,,264.0,2203.0,8890.0,8890.0,,,,10140.0,,,,8818.0,1322.0,19030.0,21233.0,0.0,2449.0,303.0,2146.0,,10017.0,-389.0,12077.0,0.0,12077.0,33310.0,
09/30/2015,33527.0,433.0,433.0,0.0,1103.0,1103.0,0.0,288.0,,,,,178.0,,,123.0,55.0,2002.0,28682.0,40026.0,-11344.0,2740.0,2740.0,103.0,,,,,,103.0,31525.0,,1433.0,1160.0,273.0,,,600.0,100.0,,,,500.0,334.0,,,334.0,2367.0,8896.0,8896.0,,,,10135.0,,,,8840.0,1295.0,19031.0,21398.0,0.0,2432.0,300.0,2132.0,,10079.0,-382.0,12129.0,0.0,12129.0,33527.0,
12/31/2015,34139.0,1101.0,1101.0,0.0,946.0,946.0,0.0,271.0,,,,,194.0,51.0,0.0,,143.0,2512.0,28992.0,40470.0,-11478.0,470.0,470.0,2165.0,0.0,0.0,0.0,2.0,2102.0,61.0,31627.0,,1417.0,1091.0,203.0,123.0,0.0,700.0,200.0,0.0,0.0,,500.0,114.0,0.0,0.0,114.0,2231.0,9393.0,9393.0,0.0,0.0,,10327.0,0.0,665.0,117.0,8942.0,603.0,19720.0,21951.0,0.0,2442.0,299.0,2143.0,,10191.0,-445.0,12188.0,0.0,12188.0,34139.0,
03/31/2016,33785.0,589.0,589.0,0.0,961.0,961.0,0.0,315.0,,,,,101.0,,,,101.0,1966.0,29135.0,40655.0,-11520.0,2617.0,2617.0,67.0,,,,,,67.0,31819.0,,1418.0,1119.0,299.0,,,100.0,100.0,,,,0.0,313.0,,,313.0,1831.0,9398.0,9398.0,,,,10333.0,,,,8989.0,1344.0,19731.0,21562.0,0.0,2444.0,297.0,2147.0,,10221.0,-442.0,12223.0,0.0,12223.0,33785.0,
06/30/2016,34334.0,866.0,866.0,0.0,985.0,985.0,0.0,306.0,,,,,82.0,,,,82.0,2239.0,29387.0,40973.0,-11586.0,2639.0,2639.0,69.0,,,,,,69.0,32095.0,,1290.0,1085.0,205.0,,,550.0,0.0,,,,550.0,267.0,,,267.0,2107.0,9549.0,9549.0,,,,10405.0,,,,9047.0,1358.0,19954.0,22061.0,0.0,2441.0,295.0,2146.0,,10269.0,-437.0,12273.0,0.0,12273.0,34334.0,
09/30/2016,34632.0,984.0,984.0,0.0,960.0,960.0,0.0,301.0,,,,,72.0,,,,72.0,2317.0,29467.0,41130.0,-11663.0,2779.0,2779.0,69.0,,,,,,69.0,32315.0,,1349.0,1131.0,218.0,,,550.0,0.0,,,,550.0,333.0,,,333.0,2232.0,9555.0,9555.0,,,,10449.0,,,,9127.0,1322.0,20004.0,22236.0,0.0,2462.0,293.0,2169.0,,10367.0,-433.0,12396.0,0.0,12396.0,34632.0,
12/31/2016,34892.0,956.0,956.0,0.0,945.0,945.0,0.0,257.0,,,,,133.0,,0.0,,133.0,2291.0,29751.0,41488.0,-11737.0,601.0,601.0,2249.0,0.0,0.0,0.0,2.0,2176.0,71.0,32601.0,,1579.0,1215.0,245.0,119.0,0.0,650.0,100.0,0.0,0.0,,550.0,110.0,0.0,0.0,110.0,2339.0,9562.0,9562.0,0.0,0.0,,10582.0,0.0,679.0,112.0,9140.0,651.0,20144.0,22483.0,0.0,2471.0,292.0,2179.0,,10425.0,-487.0,12409.0,0.0,12409.0,34892.0,
03/31/2017,35145.0,955.0,955.0,0.0,998.0,998.0,0.0,281.0,,,,,93.0,,,,93.0,2327.0,29927.0,41799.0,-11872.0,2809.0,2809.0,82.0,,,,,,82.0,32818.0,,1590.0,1211.0,379.0,,,550.0,0.0,,,,550.0,303.0,,,303.0,2443.0,9569.0,9569.0,,,,10606.0,,,,9199.0,1407.0,20175.0,22618.0,0.0,2519.0,291.0,2228.0,,10493.0,-485.0,12527.0,0.0,12527.0,35145.0,
06/30/2017,34922.0,642.0,642.0,0.0,926.0,926.0,0.0,289.0,,,,,79.0,,,,79.0,1936.0,30033.0,42017.0,-11984.0,2848.0,2848.0,105.0,,,,,,105.0,32986.0,,1491.0,1223.0,268.0,,,600.0,0.0,,,,600.0,252.0,,,252.0,2343.0,9273.0,9273.0,,,,10644.0,,,,9259.0,1385.0,19917.0,22260.0,0.0,2518.0,290.0,2228.0,,10624.0,-480.0,12662.0,0.0,12662.0,34922.0,
09/30/2017,35153.0,724.0,724.0,0.0,973.0,973.0,0.0,245.0,,,,,57.0,,,,57.0,1999.0,30163.0,42150.0,-11987.0,2888.0,2888.0,103.0,,,,,,103.0,33154.0,,1493.0,1287.0,206.0,,,600.0,0.0,,,,600.0,320.0,,,320.0,2413.0,9280.0,9280.0,,,,10733.0,,,,9367.0,1366.0,20013.0,22426.0,0.0,2537.0,288.0,2249.0,,10665.0,-475.0,12727.0,0.0,12727.0,35153.0,
