Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/01/2003,1783.215942,33.837002,33.837002,0.0,28.733999,,,532.875977,0.0,0.0,532.875977,0.0,129.067001,,,,,,724.513977,1006.392029,1778.515015,-772.122986,0.0,,52.310001,,,,,52.310001,1058.70203,,298.437988,298.437988,,,,72.184998,,,,,254.910034,,,,254.910034,625.53302,461.906006,,,,77.002998,,,,,77.002998,538.909004,1164.442024,0.0,241.154999,,,-205.037994,580.518005,2.138977,618.773987,0.0,618.773987,1783.216011,
01/31/2004,1841.022949,60.984001,60.984001,,30.562,30.562,,553.562012,,,,,158.330994,,,,,,803.439026,986.185974,1762.427979,-776.242004,,,51.397999,,,,,51.397999,1037.583973,,342.584015,342.584015,,,,117.063004,117.015004,0.048,0.048,,267.564957,,,,267.564957,727.211975,408.015991,408.015991,0.0,0.0,90.200996,,,,,90.200996,498.216988,1225.428963,,241.227997,,,-144.147995,577.79303,-59.279037,615.593994,,615.593994,1841.022957,
05/01/2004,1900.750977,98.765999,98.765999,,33.988998,33.988998,,601.414978,,,,,139.100006,,,,,,873.27002,975.195007,1767.217041,-792.021973,,,52.285999,,,,,52.285999,1027.481007,,366.359985,366.359985,,,,55.528,,,,,244.549026,,,,244.549026,666.437012,394.552002,,,,95.316002,,,,,95.316002,489.868004,1156.305016,,352.468994,,,-137.975998,588.171997,-58.219009,744.445984,,744.445984,1900.750999,
07/31/2004,1876.037964,83.892998,83.892998,,40.355,40.355,,596.450989,,,,,122.589996,,,,,,843.289001,980.223022,1787.089966,-806.867004,,,52.526001,,,,,52.526001,1032.749023,,335.890015,335.890015,,,,147.257996,,,,,244.830994,,,,244.830994,727.979004,294.72699,,,,96.564003,,,,,96.564003,391.290993,1119.269997,,353.022003,,,-135.179993,597.236023,-58.310028,756.768005,,756.768005,1876.038002,
10/30/2004,1870.222046,35.185001,35.185001,0.0,40.827,,,611.64502,0.0,0.0,611.64502,0.0,143.576004,,,,,,831.232971,987.219971,1810.237061,-823.017029,0.0,,51.769001,,,,,51.769001,1038.988972,,307.92099,307.92099,,,,147.171005,,,,,266.871017,,,,266.871017,721.963013,330.252991,,,,96.862,,,,,96.862,427.11499,1149.078003,0.0,353.21701,,,-172.938004,600.494995,-59.62999,721.144012,0.0,721.144012,1870.222015,
01/29/2005,1867.022949,82.758003,82.758003,0.0,30.993999,30.993999,,602.76001,0.0,0.0,602.76001,0.0,142.078995,,,,,,858.591003,945.031006,1851.608032,-906.577026,0.0,,63.401001,0.0,0.0,0.0,,63.401001,1008.432007,,310.980988,310.980988,,,,40.882,,,,,326.077015,,,,326.077015,677.940002,471.682007,,,,63.945,,,,,63.945,535.627007,1213.567009,0.0,353.52301,,,-172.563995,536.780029,-64.28302,653.456024,0.0,653.456024,1867.023033,
04/30/2005,1876.556,84.258,84.258,0.0,30.514,30.514,,619.712,,,619.712,,131.151,,,,,,865.635,945.88,1819.073,-873.193,0.0,,65.041,,,,,65.041,1010.921,,333.424,333.424,,,,83.865,,,,,308.511,,,,308.511,725.8,420.331,,,,79.339,,,,,79.339,499.67,1225.47,0.0,354.188,,,-168.092,529.177,-64.187,651.086,0.0,651.086,1876.556,
07/30/2005,1836.561035,41.669998,41.669998,0.0,35.092999,35.092999,,634.35199,0.0,0.0,634.35199,0.0,112.142998,,,,,,823.257996,946.640015,1837.499023,-890.859009,0.0,,66.663002,,,,,66.663002,1013.303017,,333.303009,333.303009,,,,144.460999,,,,,294.063995,,,,294.063995,771.828003,334.533997,,,,79.504997,,,,,79.504997,414.038994,1185.866997,0.0,355.174011,,,-167.356003,525.703003,-62.827011,650.694,0.0,650.694,1836.560997,
10/29/2005,1822.827,36.534,36.534,0.0,34.473,34.473,,648.368,0.0,0.0,648.368,0.0,90.286,,,,,,809.661,947.041,1855.222,-908.181,0.0,,66.125,,,,,66.125,1013.166,,304.12,304.12,,,,144.164,144.123,0.041,0.041,,295.781,,,,295.781,744.065,389.868,389.801,0.067,0.067,66.991,,,,,66.991,456.859,1200.924,0.0,355.741,,,-182.102,510.532,-62.268,621.903,0.0,621.903,1822.827,
01/28/2006,1821.753,48.281,48.281,0.0,36.434,36.434,,616.292,0.0,0.0,616.292,0.0,127.05,,,,,,828.057,947.389,1861.429,-914.04,0.0,,46.307,,0.0,,,46.307,993.696,,261.94,261.94,,,,1.257,1.048,0.209,0.209,,317.334,,,,317.334,580.531,586.239,585.619,0.62,0.62,60.418,,,,,60.418,646.657,1227.188,0.0,356.655,,,-181.187,481.926,-62.829,594.565,0.0,594.565,1821.753,
04/29/2006,1800.599,51.698,51.698,0.0,37.928,37.928,,618.65,0.0,0.0,618.65,0.0,114.78,,,,,,823.056,931.072,1857.929,-926.857,0.0,,46.471,,,,,46.471,977.543,,256.74,256.74,,,,1.258,,,,,309.687,,,,309.687,567.685,579.702,,,,61.686,,,,,61.686,641.388,1209.073,0.0,357.127,,,-180.546,477.438,-62.493,591.526,0.0,591.526,1800.599,
07/29/2006,1769.644,55.295,55.295,0.0,33.821,33.821,,612.681,,0.0,612.681,0.0,97.997,,,,,,799.794,919.756,1851.973,-932.217,0.0,,50.094,,,,,50.094,969.85,,295.041,295.041,,,,121.258,,,,,300.882,,,,300.882,717.181,404.884,,,,59.168,,,,,59.168,464.052,1181.233,0.0,356.14,,,-179.882,474.858,-62.705,588.411,0.0,588.411,1769.644,
10/28/2006,1769.611,22.492,22.492,0.0,29.488,29.488,,645.394,,0.0,645.394,0.0,84.152,,,,,,781.526,908.538,1861.405,-952.867,0.0,,79.547,,,,,79.547,988.085,,308.683,308.683,,,,2.686,2.464,0.222,0.222,,299.411,,,,299.411,610.78,524.426,523.903,0.523,0.523,58.762,,,,,58.762,583.188,1193.968,0.0,358.275,,,-179.172,460.013,-63.473,575.643,0.0,575.643,1769.611,
02/03/2007,1767.199,21.884,21.884,0.0,29.582,29.582,,607.042,0.0,0.0,607.042,0.0,109.632,,,,,,768.14,906.247,1868.436,-962.189,0.0,,92.812,,0.0,,,92.812,999.059,,265.489,265.489,,,,3.49,3.201,0.289,0.289,,335.201,,,,335.201,604.18,535.031,534.635,0.396,0.396,60.233,,,,,60.233,595.264,1199.444,0.0,357.941,,,-185.339,463.797,-68.644,567.755,0.0,567.755,1767.199,
05/05/2007,1768.292,30.781,30.781,0.0,31.261,31.261,,618.814,,,,,102.287,,,,,,783.143,895.828,1878.413,-982.585,0.0,0.0,89.321,,,,,89.321,985.149,,232.872,232.872,,,,3.474,3.219,0.255,0.255,,320.381,,,,320.381,556.727,623.761,623.413,0.348,0.348,66.339,,,,,66.339,690.1,1246.827,0.0,361.394,,,-233.516,462.757,-69.17,521.465,0.0,521.465,1768.292,
08/04/2007,1700.64,26.575,26.575,0.0,26.062,26.062,,615.085,,,,,86.34,,,,,,754.062,883.306,1886.235,-1002.929,0.0,,63.272,,,,,63.272,946.578,,243.615,243.615,,,,3.469,,,,,309.542,,,,309.542,556.626,548.882,,,,66.259,,,,,66.259,615.141,1171.767,0.0,362.812,,,-229.406,462.615,-67.148,528.873,0.0,528.873,1700.64,
11/03/2007,1652.987,26.2,26.2,0.0,28.325,28.325,,589.916,,,,,122.314,,,,,,766.755,862.76,1882.393,-1019.633,0.0,0.0,23.472,,,,,23.472,886.232,,226.535,226.535,,,,3.445,,,,,298.025,,,,298.025,528.005,549.751,,,,78.93,,,,,78.93,628.681,1156.686,0.0,363.468,,,-227.692,431.088,-70.563,496.301,0.0,496.301,1652.987,
02/02/2008,1583.92,20.926,20.926,0.0,29.45,29.45,,561.152,0.0,0.0,561.152,0.0,138.229,,,,,,749.757,780.779,1775.956,-995.177,0.0,,53.384,,0.0,,,53.384,834.163,,245.423,245.423,,,,2.114,,,,,306.877,,,,306.877,554.414,400.016,,,,158.778,,,,,158.778,558.794,1113.208,0.0,364.631,,,-227.291,406.819,-73.447,470.712,0.0,470.712,1583.92,
05/03/2008,1564.691,87.277,87.277,0.0,30.726,30.726,0.0,561.439,,,,,121.604,39.601,,16.592,,65.411,801.046,705.557,1664.159,-958.602,0.0,,58.088,,,,27.332,30.756,763.645,,512.507,230.185,,,282.322,2.278,0.0,,,2.278,19.02,,,,19.02,533.805,341.317,341.317,,,216.094,,,,,216.094,557.411,1091.216,0.0,365.272,68.557,296.715,-226.866,406.819,-71.75,473.475,0.0,473.475,1564.691,
08/02/2008,1580.574,56.215,56.215,0.0,28.556,28.556,0.0,560.209,,,,,104.847,36.245,,20.695,,47.907,749.827,759.408,1714.724,-955.316,0.0,,71.339,,,,41.328,30.011,830.747,,486.27,228.723,,,257.547,2.304,0.0,,,2.304,37.665,,,9.453,28.212,526.239,335.576,335.576,,,240.57,,,,,240.57,576.146,1102.385,0.0,365.682,68.557,297.125,-225.944,408.351,-69.9,478.189,0.0,478.189,1580.574,
11/01/2008,1567.943,38.371,38.371,0.0,25.838,25.838,0.0,584.7,,,,,92.129,30.133,,18.222,,43.774,741.038,747.921,1719.306,-971.385,0.0,,78.984,,,,50.315,28.669,826.905,,478.483,221.863,,,256.62,2.06,0.0,,,2.06,53.329,,,15.013,38.316,533.872,330.535,330.535,,,237.671,,,,,237.671,568.206,1102.078,0.0,361.142,68.557,292.585,-221.24,396.697,-70.734,465.865,0.0,465.865,1567.943,
01/31/2009,1552.389,21.332,21.332,0.0,28.831,28.831,0.0,564.931,,,,,100.464,25.39,0.0,12.653,,62.421,715.558,740.331,1718.841,-978.51,0.0,,96.5,0.0,0.0,0.0,77.708,18.792,836.831,,467.094,212.34,0.0,0.0,254.754,1.453,0.0,0.129,0.129,1.324,67.778,0.0,15.808,35.848,31.93,536.325,352.382,352.382,0.0,0.0,240.526,0.0,9.304,,,215.414,592.908,1129.233,0.0,361.285,68.557,292.728,-219.46,358.67,-77.339,423.156,0.0,423.156,1552.389,
05/02/2009,1511.76,21.313,21.313,0.0,22.68,22.68,0.0,556.564,,,,,91.422,21.661,,11.004,,58.757,691.979,724.698,1718.625,-993.927,0.0,,95.083,,,,77.606,17.477,819.781,,438.658,193.894,,,244.764,1.15,0.0,,,1.15,67.004,,15.867,38.54,28.464,506.812,332.848,332.848,,,238.729,,,,,222.862,571.577,1078.389,0.0,360.991,68.557,292.434,-218.415,367.882,-77.087,433.371,0.0,433.371,1511.76,
08/01/2009,1488.758,21.886,21.886,0.0,21.801,21.801,0.0,548.763,,,,,81.63,18.567,,9.912,,53.151,674.08,719.008,1730.306,-1011.298,0.0,,95.67,,,,77.578,18.092,814.678,,459.118,222.974,,,236.144,1.079,0.0,,,1.079,43.732,,14.336,41.118,2.614,503.929,308.335,308.335,,,234.819,,,,,220.483,543.154,1047.083,0.0,361.594,68.557,293.037,-218.141,373.963,-75.741,441.675,0.0,441.675,1488.758,
10/31/2009,1506.92,40.843,40.843,0.0,20.461,20.461,0.0,571.789,,,,,71.767,14.946,,6.616,,50.205,704.86,708.972,1733.958,-1024.986,0.0,,93.088,,,,72.97,20.118,802.06,,450.673,219.205,,,231.468,1.079,0.0,,,1.079,65.629,,15.246,39.17,26.459,517.381,306.471,306.471,,,240.407,,,,,225.161,546.878,1064.259,0.0,361.887,68.557,293.33,-217.684,374.461,-76.003,442.661,0.0,442.661,1506.92,
01/30/2010,1499.086,39.326,39.326,0.0,22.983,22.983,0.0,559.118,,,,,94.65,24.784,0.0,4.438,,65.428,716.077,706.45,1728.135,-1021.685,0.0,,76.559,0.0,0.0,0.0,58.171,18.388,783.009,,445.39,202.974,0.0,0.0,242.416,1.079,0.0,0.0,0.0,1.079,64.083,0.0,16.401,29.984,34.099,510.552,306.201,306.201,0.0,0.0,239.038,0.0,10.887,,,211.75,545.239,1055.791,0.0,362.367,68.557,293.81,-276.217,374.836,-17.691,443.295,0.0,443.295,1499.086,
05/01/2010,1529.641,87.806,87.806,0.0,20.277,20.277,0.0,561.351,,,,,85.787,24.51,,2.49,,58.787,755.221,699.439,1737.691,-1038.252,0.0,,74.981,,,,57.44,17.541,774.42,,463.714,218.472,,,245.242,1.079,0.0,,,1.079,67.355,,16.114,33.082,34.273,532.148,305.931,305.931,,,236.578,,,,,220.464,542.509,1074.657,0.0,361.92,68.557,293.363,-274.164,384.451,-17.223,454.984,0.0,454.984,1529.641,
07/31/2010,1520.285,92.363,92.363,0.0,24.204,24.204,0.0,558.932,,,,,74.192,20.816,,1.778,,51.598,749.691,694.262,1728.158,-1033.896,0.0,,76.332,,,,58.968,17.364,770.594,,423.143,196.676,,,226.467,1.079,0.0,,,1.079,91.068,,18.98,35.75,55.28,515.29,305.661,305.661,,,235.502,,,,,216.522,541.163,1056.453,0.0,363.092,68.557,294.535,-273.747,393.245,-18.758,463.832,0.0,463.832,1520.285,
10/30/2010,1531.0,107.253,107.253,0.0,20.469,20.469,0.0,568.592,,,,,66.375,16.647,,1.378,,48.35,762.689,691.833,1743.338,-1051.505,0.0,,76.478,,,,54.461,22.017,768.311,,432.072,207.838,,,224.234,1.079,0.0,,,1.079,94.506,,19.388,37.461,57.017,527.657,305.392,305.392,,,229.153,,,,,209.765,534.545,1062.202,0.0,363.338,68.557,294.781,-272.92,397.1,-18.72,468.798,0.0,468.798,1531.0,
01/29/2011,1556.672,90.24,90.24,0.0,19.54,19.54,0.0,564.402,,,,,89.354,28.542,0.0,0.475,,60.337,763.536,700.981,1746.553,-1045.572,0.0,,92.155,0.0,0.0,0.0,66.019,26.136,793.136,,446.18,210.44,0.0,0.0,235.74,1.079,0.0,0.0,0.0,1.079,112.91,0.0,16.424,56.335,56.287,560.169,295.122,295.122,0.0,0.0,222.921,0.0,7.055,,,199.442,518.043,1078.212,0.0,363.918,68.557,295.361,-271.03,402.6,-17.028,478.46,0.0,478.46,1556.672,
04/30/2011,1572.512,100.374,100.374,0.0,19.46,19.46,0.0,578.272,,,,,82.823,26.225,,0.5,,56.098,780.929,696.09,1761.013,-1064.923,0.0,,95.493,,,,62.851,32.642,791.583,,457.41,231.663,,,225.747,1.079,0.0,,,1.079,111.27,,15.631,58.066,53.06,569.759,294.852,294.852,,,217.07,,,,,201.439,511.922,1081.681,0.0,363.541,68.557,294.984,-269.133,412.716,-16.293,490.831,0.0,490.831,1572.512,
07/30/2011,1580.604,61.977,61.977,0.0,21.731,21.731,0.0,584.297,,,,,70.585,19.694,,0.4,,50.491,738.59,693.742,1773.439,-1079.697,0.0,,148.272,48.584,48.584,0.0,67.988,31.7,842.014,,437.223,230.884,,,206.339,1.079,0.0,,,1.079,120.553,,15.387,58.825,61.44,558.855,294.583,294.583,,,222.261,,,,,206.874,516.844,1075.699,0.0,364.491,68.557,295.934,-268.639,424.923,-15.87,504.905,0.0,504.905,1580.604,
10/29/2011,1611.108,80.716,80.716,0.0,23.524,23.524,0.0,606.254,,,,,63.121,15.571,,0.4,,47.15,773.615,693.779,1785.173,-1091.394,0.0,,143.714,46.219,46.219,0.0,66.674,30.821,837.493,,460.575,238.599,,,221.976,1.079,0.0,,,1.079,127.218,,13.963,58.898,68.32,588.872,294.313,294.313,,,215.681,,,,,201.718,509.994,1098.866,0.0,364.37,68.557,295.813,-267.336,429.935,-14.727,512.242,0.0,512.242,1611.108,
01/28/2012,1633.779,58.244,58.244,0.0,25.792,25.792,0.0,614.136,,,,,86.373,26.394,0.0,,0.089,59.89,784.545,696.339,1807.239,-1110.9,0.0,,152.895,46.917,46.917,0.0,72.87,33.108,849.234,,465.417,243.712,0.0,0.0,221.705,1.079,0.0,0.0,0.0,1.079,151.422,0.0,12.54,66.208,85.214,617.918,294.043,294.043,0.0,0.0,217.489,0.0,10.372,,,194.577,511.532,1129.45,0.0,365.019,68.557,296.462,-266.478,423.437,-17.649,504.329,0.0,504.329,1633.779,
04/28/2012,1668.533,99.439,99.439,0.0,22.542,22.542,0.0,627.314,,,,,83.274,26.077,,,,57.197,832.569,688.909,1819.228,-1130.319,0.0,,147.055,46.917,46.917,0.0,67.745,32.393,835.964,,490.509,261.834,,,228.675,1.079,0.0,,,1.079,163.041,,10.929,62.627,100.414,654.629,293.773,293.773,,,212.501,,,,,201.572,506.274,1160.903,0.0,363.968,68.557,295.411,-264.146,424.083,-16.275,507.63,0.0,507.63,1668.533,
07/28/2012,1686.475,150.833,150.833,0.0,27.962,27.962,0.0,626.555,,,,,74.104,21.021,,,,53.083,879.454,682.619,1832.175,-1149.556,0.0,,124.402,46.917,46.917,0.0,45.825,31.66,807.021,,465.07,246.522,,,218.548,1.254,0.0,,,1.254,176.977,,9.494,61.231,115.746,643.301,293.504,293.504,,,206.261,,,,,196.767,499.765,1143.066,0.0,364.093,68.557,295.536,-260.016,454.343,-15.011,543.409,0.0,543.409,1686.475,
10/27/2012,1603.777,78.667,78.667,0.0,25.225,25.225,0.0,634.252,,,,,64.629,15.086,,,,49.543,802.773,665.529,1824.185,-1158.656,0.0,,135.475,46.917,46.917,0.0,53.011,35.547,801.004,,476.389,258.222,,,218.167,2.0,0.0,,,2.0,191.147,,2.266,65.429,125.718,669.536,198.0,198.0,,,194.356,,,,,192.09,392.356,1061.892,0.0,363.643,68.557,295.086,-257.211,445.503,-10.05,541.885,0.0,541.885,1603.777,
02/02/2013,1603.949,59.186,59.186,0.0,23.897,23.897,0.0,641.208,,,,,89.346,28.908,0.0,,0.668,59.77,813.637,657.27,1820.179,-1162.909,0.0,,133.042,46.917,46.917,0.0,47.691,38.434,790.312,,476.973,244.696,0.0,0.0,232.277,2.0,0.0,0.0,0.0,2.0,208.159,0.0,1.567,58.441,149.718,687.132,198.0,198.0,0.0,0.0,181.245,0.0,0.0,0.0,0.0,179.678,379.245,1066.377,0.0,364.236,68.557,295.679,-255.832,430.148,-0.98,537.572,0.0,537.572,1603.949,
05/04/2013,1595.928,56.116,56.116,0.0,25.215,25.215,0.0,648.148,,,,,88.183,29.135,,,,59.048,817.662,647.636,1830.636,-1183.0,0.0,,130.63,46.917,46.917,0.0,46.303,37.41,778.266,,474.645,245.193,,,229.452,2.0,0.0,,,2.0,202.868,,1.388,53.481,149.387,679.513,197.5,197.5,,,176.478,,,,,175.09,373.978,1053.491,0.0,363.616,68.557,295.059,-254.046,433.734,-0.867,542.437,0.0,542.437,1595.928,
08/03/2013,1583.329,64.885,64.885,0.0,25.386,25.386,0.0,649.832,,,,,77.895,21.696,1.137,,,56.199,817.998,638.727,1835.98,-1197.253,0.0,,126.604,46.917,46.917,0.0,41.447,37.103,765.331,,458.264,226.684,,,231.58,2.0,0.0,,,2.0,204.593,,1.578,55.236,149.357,664.857,197.0,197.0,,,172.085,,,,,170.507,369.085,1033.942,0.0,364.439,68.557,295.882,-253.798,438.035,0.711,549.387,0.0,549.387,1583.329,
11/02/2013,1589.247,55.798,55.798,0.0,24.942,24.942,0.0,664.901,,,,,69.55,16.801,0.543,0.5,,52.249,815.191,631.639,1846.441,-1214.802,0.0,,142.417,56.841,56.841,0.0,48.311,36.722,774.056,,479.067,253.818,,,225.249,2.0,0.0,,,2.0,194.158,117.974,1.567,59.455,134.703,675.225,196.5,196.5,,,167.592,,,,,48.051,364.092,1039.317,0.0,365.135,68.557,296.578,-252.477,436.933,0.339,549.93,0.0,549.93,1589.247,
02/01/2014,1605.481,33.431,33.431,0.0,86.334,25.152,61.182,672.354,,,,,33.518,29.282,0.606,2.013,1.643,0.58,825.637,625.525,1852.646,-1227.121,0.0,,154.319,56.794,56.794,0.0,57.686,39.233,779.844,,493.434,256.031,0.0,0.0,237.403,2.0,0.0,0.0,0.0,2.0,199.174,0.0,0.0,69.373,129.801,694.608,199.5,199.5,0.0,0.0,163.308,0.0,0.0,0.0,0.0,163.308,362.808,1057.416,0.0,365.566,68.557,297.009,-250.212,432.332,0.379,548.065,0.0,548.065,1605.481,
05/03/2014,1592.951,37.817,37.817,0.0,27.385,27.385,0.0,663.554,,,,,88.49,26.43,0.545,2.013,,60.047,817.246,622.866,1868.354,-1245.488,0.0,,152.839,56.794,56.794,0.0,57.068,38.432,775.705,,474.423,247.756,,,226.667,2.0,0.0,,,2.0,203.619,,,69.498,134.121,680.042,202.5,202.5,,,159.858,,,,,159.858,362.358,1042.4,0.0,365.559,68.557,297.002,-249.022,433.673,0.341,550.551,0.0,550.551,1592.951,
08/02/2014,1580.732,38.423,38.423,0.0,27.908,27.908,0.0,659.547,,,,,80.133,21.314,0.342,2.647,,56.172,806.011,623.285,1877.411,-1254.126,0.0,,151.436,56.794,56.794,0.0,56.406,37.894,774.721,,443.822,219.423,,,224.399,2.0,0.0,,,2.0,207.999,,,70.785,137.214,653.821,220.0,220.0,,,155.42,,,,,155.42,375.42,1029.241,0.0,366.481,68.557,297.924,-247.679,432.476,0.213,551.491,0.0,551.491,1580.732,
11/01/2014,1572.401,36.43,36.43,0.0,31.622,31.622,0.0,667.438,,,,,71.42,15.314,0.068,4.636,,51.47,806.91,614.326,1872.314,-1257.988,0.0,,151.165,56.794,56.794,0.0,57.07,37.233,765.491,,426.59,217.066,,,209.524,2.0,0.0,,,2.0,213.661,105.37,,68.556,145.105,642.251,229.5,229.5,,,151.213,,,,,45.843,380.713,1022.964,0.0,365.87,68.557,297.313,-245.321,428.845,0.043,549.437,0.0,549.437,1572.401,
01/31/2015,1541.741,38.044,38.044,0.0,86.418,31.013,55.405,656.957,,,,,31.181,27.952,,2.648,0.27,0.311,812.6,604.38,1856.177,-1251.797,0.0,,124.761,32.869,32.869,0.0,56.571,35.321,729.141,,453.308,227.132,,,226.176,2.0,0.0,0.0,0.0,2.0,202.12,103.596,,61.216,140.904,657.428,211.0,211.0,0.0,0.0,149.163,,,,,45.567,360.163,1017.591,0.0,366.856,68.557,298.299,-240.205,397.89,-0.391,524.15,0.0,524.15,1541.741,
05/02/2015,1520.728,42.166,42.166,0.0,29.101,29.101,0.0,651.461,,,,,80.986,26.159,,2.377,,52.45,803.714,597.783,1862.195,-1264.412,0.0,,119.231,32.869,32.869,0.0,51.666,34.696,717.014,,439.005,230.211,,,208.794,2.0,0.0,,,2.0,203.636,100.36,1.018,64.357,139.279,644.641,193.5,193.5,,,144.488,,,,,43.11,337.988,982.629,0.0,366.12,68.557,297.563,-232.241,404.465,-0.245,538.099,0.0,538.099,1520.728,
08/01/2015,1507.18,62.408,62.408,0.0,29.762,29.762,0.0,636.692,,,,,74.163,20.831,,2.466,,50.866,803.025,587.805,1864.393,-1276.588,0.0,,116.35,32.869,32.869,0.0,49.136,34.345,704.155,,427.515,216.826,,,210.689,2.0,0.0,,,2.0,199.898,97.125,1.095,65.542,134.356,629.413,193.0,193.0,,,140.279,,,,,42.059,333.279,962.692,0.0,365.307,68.557,296.75,-229.09,408.565,-0.294,544.488,0.0,544.488,1507.18,
10/31/2015,1492.355,71.332,71.332,0.0,31.743,31.743,0.0,630.608,,,,,63.798,15.079,,0.5,,48.219,797.481,579.3,1866.45,-1287.15,0.0,,115.574,32.869,32.869,0.0,49.103,33.602,694.874,,418.438,219.903,,,198.535,2.0,0.0,,,2.0,193.38,96.298,0.83,65.615,127.765,613.818,192.5,192.5,,,138.345,,,,,41.217,330.845,944.663,0.0,366.117,68.557,297.56,-225.76,407.854,-0.519,547.692,0.0,547.692,1492.355,
