Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1997,307.478012,184.327011,769.725998,647.468994,122.257004,-585.398987,123.151001,61.410999,,,,49.581001,12.159,-3.478,304.000012,-103.980003,0.0,103.980003,200.020004,0.0,0.0,200.020004,-64.698997,135.320999,0.0,,,135.321007,-2.673,132.647995,0.0,,132.647995,132.647995,,524.422497,0.253333,0.253333,0.253333,528.748484,0.25,0.25,0.25,
03/31/1998,304.97904,171.590042,712.940018,621.65802,91.281998,-541.349976,133.388998,65.555,,,,52.863998,14.97,-5.513,299.46604,-90.862,0.0,90.862,208.604004,0.0,0.0,208.604004,-66.922997,141.681,0.0,,,141.681007,-2.673,139.007996,0.0,,139.007996,139.007996,,515.201982,0.27,0.27,0.27,522.285003,0.266667,0.266667,0.266667,
06/30/1998,316.327021,177.684022,673.401032,596.491028,76.910004,-495.71701,138.642999,60.299,,,,62.508999,15.835,-6.387,309.940021,-93.732002,0.0,93.732002,216.207993,0.0,0.0,216.207993,-69.303001,146.904999,0.0,,,146.904992,-2.674,144.231003,0.0,,144.231003,144.231003,,504.845994,0.286667,0.286667,0.286667,513.324006,0.28,0.28,0.28,
09/30/1998,249.417985,149.875984,607.033974,538.857971,68.176003,-457.15799,99.542001,6.624,,,,74.552002,18.365999,-1.905,247.512985,-86.540001,0.0,86.540001,160.973007,0.0,0.0,160.973007,-50.487,110.486,0.0,,,110.486007,-2.674,107.811996,0.0,,107.811996,107.811996,,498.894012,0.216667,0.216667,0.216667,505.890015,0.213333,0.213333,0.213333,
12/31/1998,268.895016,163.503014,594.275017,536.041016,58.234001,-430.772003,105.392003,-4.676,,,,90.938004,19.129999,-14.814,254.081016,-89.735001,0.0,89.735001,164.345993,0.0,0.0,164.345993,-51.259998,113.085999,0.0,,,113.085995,-2.673,110.413002,0.0,,110.413002,110.413002,,493.544998,0.223333,0.223333,0.223333,500.69101,0.22,0.22,0.22,
03/31/1999,264.291,157.652,615.365,562.414,52.951,-457.713,106.639,-0.017,,,,85.871,20.785,-7.636,256.655,-86.268,0.0,86.268,170.387,0.0,0.0,170.387,-53.905,116.482,,,,116.482,-2.673,113.809,0.0,0.0,113.809,113.809,,489.492,0.233333,0.233333,0.233333,497.037,0.23,0.23,0.23,
06/30/1999,284.337,172.706,658.227,608.208,50.019,-485.521,111.631,9.003,,,,80.762,21.866,-13.029,271.308,-86.41,0.0,86.41,184.898,0.0,0.0,184.898,-58.561,126.337,,,,126.337,-2.674,123.663,0.0,0.0,123.663,123.663,,484.032,0.256667,0.256667,0.256667,491.409,0.253333,0.253333,0.253333,
09/30/1999,279.668,184.358,725.357,672.072,53.285,-540.999,95.31,12.333,,,,61.866,21.111,-6.545,273.123,-91.52,0.0,91.52,181.603,0.0,0.0,181.603,-57.524,124.079,0.0,,,124.079,-2.674,121.405,0.0,0.0,121.405,121.405,,478.983,0.253333,0.253333,0.253333,486.909,0.25,0.25,0.25,
12/31/1999,316.284,179.074,809.626,725.998,83.628,-630.552,137.21,56.962,,,,60.085,20.163,-7.148,309.136,-94.376,0.0,94.376,214.764,0.0,0.0,214.764,-70.137,144.627,0.0,,,144.627,-2.673,141.954,-1.438,0.0,140.516,140.516,,474.609,0.296667,0.296667,0.296667,482.724,0.29,0.29,0.29,
03/31/2000,337.46,161.869,819.716,701.525,118.191,-657.847,175.591,85.332,,,,62.119,28.14,-9.438,328.022,-96.238,0.0,96.238,231.784,0.0,0.0,231.784,-75.461,156.323,0.0,,,156.323,-2.674,153.649,-2.907,0.0,150.742,150.742,,471.591,0.32,0.32,0.226667,486.768,0.31,0.31,0.22,
06/30/2000,286.955,161.641,807.048,664.681,142.367,-645.407,125.314,26.814,,,,68.548,29.952,-7.9,279.055,-95.044,0.0,95.044,184.011,0.0,0.0,184.011,-60.844,123.167,0.0,,,123.167,-2.673,120.494,-2.886,0.0,117.608,117.608,,468.27,0.25,0.25,0.243333,485.907,0.243333,0.243333,0.233333,
09/30/2000,366.249,160.333,898.986,799.003,99.983,-738.653,205.916,22.803,,,,130.663,52.45,-5.428,360.821,-167.116,0.0,167.116,193.705,-53.0,53.0,140.705,-45.813,94.892,0.0,,,94.892,-2.674,92.218,-2.865,0.0,89.353,89.353,,481.956,0.186667,0.186667,0.26,489.837,0.183333,0.183333,0.256667,
12/31/2000,338.756,157.945,952.909,812.141,140.768,-794.964,180.811,-24.481,,,,161.838,43.454,-9.353,329.403,-174.312,0.0,174.312,155.091,0.0,0.0,155.091,-53.762,101.329,0.0,,,101.329,-2.673,98.656,-2.864,0.0,95.792,95.792,,491.781,0.193333,0.193333,0.273333,509.598,0.186667,0.186667,0.266667,
03/31/2001,234.286,179.808,874.673,741.82,132.853,-694.865,54.478,-151.388,,,,175.194,30.672,-13.599,220.687,-167.373,0.0,167.373,53.314,0.0,0.0,53.314,-20.839,32.475,0.0,,,32.475,-2.674,29.801,-2.875,0.0,26.926,26.926,,489.153,0.056667,0.056667,0.296667,509.817,0.053333,0.053333,0.28,
06/30/2001,623.623,227.403,794.848,698.896,95.952,-567.445,396.22,87.6,,,,251.777,56.843,-13.271,610.352,-170.267,0.0,170.267,440.085,0.0,0.0,440.085,-155.617,284.468,0.0,,,284.468,-2.673,281.795,-2.875,0.0,278.92,278.92,,482.121,0.58,0.58,0.313333,499.224,0.56,0.56,0.3,
09/30/2001,-90.117,197.619,699.291,615.349,83.942,-501.672,-287.736,-550.478,,,,194.106,68.636,-15.299,-105.416,-184.113,0.0,184.113,-289.529,0.0,0.0,-289.529,98.656,-190.873,0.0,,,-190.873,-2.673,-193.546,-2.875,0.0,-196.421,-196.421,,471.222,-0.416667,-0.416667,0.34,471.222,-0.416667,-0.416667,0.33,
12/31/2001,623.241,268.586,628.719,568.639,60.08,-360.133,354.655,5.491,,,,268.414,80.75,-23.822,599.419,-185.901,0.0,185.901,413.518,0.0,0.0,413.518,-145.523,267.995,0.0,,,267.995,-2.05,265.945,-2.876,0.0,263.069,263.069,,466.746,0.563333,0.563333,0.343333,466.746,0.563333,0.563333,0.343333,
03/31/2002,841.549,281.377,597.977,560.567,37.41,-316.6,560.172,243.504,,,,274.283,42.385,-20.237,821.312,-166.801,0.0,166.801,654.511,0.0,0.0,654.511,-232.167,422.344,0.0,,,422.344,0.0,422.344,-2.875,0.0,419.469,419.469,,466.887,0.9,0.9,0.36,479.049,0.876667,0.876667,0.35,
06/30/2002,391.147,287.926,598.956,549.142,49.814,-311.03,103.221,-199.696,,,,258.353,44.564,-27.55,363.597,-167.942,0.0,167.942,195.655,0.0,0.0,195.655,-69.654,126.001,0.0,,,126.001,0.0,126.001,-2.875,0.0,123.126,123.126,,462.906,0.266667,0.266667,0.38,475.845,0.26,0.26,0.37,
09/30/2002,103.36101,254.313009,554.927999,526.098999,28.829,-300.61499,-150.952,-410.951996,,,,196.505997,63.493999,-34.771,68.59001,-174.309006,0.0,174.309006,-105.719002,0.0,0.0,-105.719002,43.34,-62.379002,0.0,,,-62.379002,0.0,-62.379002,-2.875,0.0,-65.254002,-65.254002,,461.160004,-0.14,-0.14,0.413333,461.160004,-0.14,-0.14,0.403333,
12/31/2002,693.738,295.081,587.298,608.113,-20.815,-292.217,398.657,104.317,,,,242.174,52.166,-34.066,659.672,-180.72,0.0,180.72,478.952,0.0,0.0,478.952,-172.922,306.03,0.0,,,306.03,0.0,306.03,-2.876,0.0,303.154,303.154,,458.331,0.66,0.66,0.313333,471.222,0.643333,0.643333,0.306667,
03/31/2003,865.151,240.628,484.717,456.456,28.261,-244.089,624.523,338.609,,,,237.284,48.63,-42.545,822.606,-179.365,0.0,179.365,643.241,0.0,0.0,643.241,-226.692,416.549,0.0,,,416.549,0.0,416.549,-2.875,0.0,413.674,413.674,,456.582,0.906667,0.906667,0.44,469.695,0.88,0.88,0.426667,
06/30/2003,800.326,354.168,611.641,569.607,42.034,-257.473,446.158,108.925,,,,278.15,59.083,-36.449,763.877,-189.867,0.0,189.867,574.01,0.0,0.0,574.01,-201.316,372.694,0.0,,,372.694,0.0,372.694,-2.875,0.0,369.819,369.819,,452.174,0.82,0.82,0.46,465.132,0.8,0.8,0.44,
09/30/2003,780.330967,333.47298,577.191975,537.987976,39.203999,-243.718994,446.857986,128.716995,,,,264.778992,53.362,-41.695,738.635967,-184.205002,0.0,184.205002,554.43103,0.0,0.0,554.43103,-204.514008,349.916992,-129.970993,,,479.888016,0.0,479.888,-2.875,0.0,477.013,477.013,,450.725006,1.06,0.77,0.5,460.647003,1.04,0.76,0.49,
12/31/2003,692.512032,292.510033,555.92202,514.731018,41.191002,-263.411987,400.001999,80.314003,,,,227.600998,92.086998,-26.791,665.721031,-254.434006,0.0,254.434006,411.286987,0.0,0.0,411.286987,-146.858002,264.428986,0.0,,,264.428986,0.0,264.428986,-2.876,0.0,261.552986,261.552986,,448.769989,0.58,0.58,0.63,458.022003,0.57,0.57,0.62,
03/31/2004,629.438,321.715,607.389,563.932,43.457,-285.674,307.723,-2.789,,,,251.557,58.955,-39.818,589.62,-208.877,0.0,208.877,380.743,0.0,0.0,380.743,-89.278,291.465,0.0,,,291.465,0.0,291.465,-2.886,0.0,288.579,288.579,,442.664,0.65,0.65,0.52,482.06,0.61,0.61,0.48,
06/30/2004,1202.108028,332.607029,639.43903,586.905029,52.534,-306.832001,869.500999,583.987,,,,217.399002,68.114998,-28.344,1173.764029,-206.050995,0.0,206.050995,967.713013,0.0,0.0,967.713013,-352.786987,614.926025,0.0,,,614.926025,0.0,614.926025,-2.864,0.0,612.062025,612.062025,,439.901001,1.39,1.39,0.51,478.497009,1.29,1.29,0.5,
09/30/2004,778.405987,312.942974,684.89497,623.120972,61.773998,-371.951996,465.463013,103.703003,,,,270.626007,91.134003,-10.93,767.475986,-210.772003,0.0,210.772003,556.703979,-102.989998,102.989998,453.713982,-97.136002,356.578003,0.0,,,356.57798,0.0,356.578003,-2.875,0.0,353.703003,353.703003,,435.764008,0.81,0.81,0.59,444.143005,0.8,0.8,0.58,
12/31/2004,1173.879,332.034,801.272,726.178,75.094,-469.238,841.845,490.166,,,,281.22,70.459,-31.974,1141.905,-269.232,0.0,269.232,872.673,-117.858,117.858,754.815,-103.488,651.327,0.0,,,651.327,-1.026,650.301,-2.876,0.0,647.425,647.425,,426.316,1.52,1.52,0.6,468.232,1.4,1.4,0.58,
03/31/2005,720.857985,346.759998,910.971973,848.922974,62.049,-564.211975,374.097986,15.643,,,,296.135986,62.319,-46.522999,674.334986,-262.290985,0.0,262.290985,412.044006,0.0,0.0,412.044006,-186.466003,225.578003,0.0,,,225.578003,-2.194,223.384003,-2.875,0.0,220.509003,220.509003,,420.924011,0.52,0.52,0.6,463.014008,0.49,0.49,0.57,
06/30/2005,841.68404,329.788029,994.039005,939.794006,54.244999,-664.250977,511.896011,156.061005,,,,300.087006,55.748001,-78.947998,762.736042,-287.412994,0.0,287.412994,475.322998,0.0,0.0,475.322998,-176.572998,298.75,0.0,,,298.75,-2.235,296.515015,-3.908,0.0,292.607015,292.607015,,419.497009,0.7,0.7,0.66,461.899994,0.66,0.66,0.62,
09/30/2005,886.377953,384.763962,1212.885971,1142.344971,70.541,-828.122009,501.613991,273.438995,,,,112.228996,115.945999,-12.217,874.160953,-291.960999,0.0,291.960999,582.200012,0.0,0.0,582.200012,-149.820999,432.378998,0.0,,,432.379013,-1.029,431.350006,-7.288,0.0,424.062006,424.062006,,417.234985,1.02,1.02,0.75,458.798004,0.95,0.95,0.69,
12/31/2005,1009.876976,390.132973,1392.265968,1302.344971,89.920998,-1002.132996,619.744003,289.996002,,,,123.662003,206.085999,-65.318001,944.558975,-296.662994,0.0,296.662994,647.895996,0.0,0.0,647.895996,-215.906998,431.989014,0.0,,,431.988998,-0.954,431.035004,-7.832,0.0,423.203004,423.203004,,415.907013,1.02,1.02,0.68,457.406006,0.96,0.96,0.63,
03/31/2006,673.364,387.521,1480.305,1384.495,95.81,-1092.784,285.843,-56.716,,,,217.45,125.109,-60.319,613.045,-323.309,0.0,323.309,289.736,0.0,0.0,289.736,-137.045,152.691,0.0,,,152.691,-1.09,151.601,-8.301,0.0,143.3,143.3,,412.675,0.35,0.35,0.68,422.974,0.34,0.34,0.65,
06/30/2006,1490.958977,356.804955,1560.871971,1435.917969,124.954002,-1204.067017,1134.154022,793.981018,,,,206.259003,133.914001,-67.396004,1423.562973,-316.60199,0.0,316.60199,1106.96106,0.0,0.0,1106.96106,-381.828003,725.132996,0.0,,,725.133057,-1.355,723.778015,-8.787,0.0,714.991015,714.991015,,410.957001,1.74,1.74,0.78,454.313995,1.52,1.52,0.72,
09/30/2006,888.993,337.821,1701.092,1560.009,141.083,-1363.271,551.172,56.85,,,,348.486,145.836,-67.242,821.751,-353.494,,353.494,468.257,,,468.257,-203.686,264.571,,,,264.571,-1.099,263.472,-9.221,,254.251,254.251,,410.034,0.62,0.62,0.76,449.841,0.6,0.6,0.73,
12/31/2006,575.072,371.97,1834.703,1693.548,141.155,-1462.733,203.102,-280.451,,,,310.276,173.277,-92.005,483.067,-352.747,0.0,352.747,130.32,0.0,0.0,130.32,-111.752,18.568,0.0,,,18.568,-0.463,18.105,-9.258,0.0,8.847,8.847,,409.597,0.02,0.02,0.77,418.357,0.02,0.02,0.74,
03/31/2007,933.676,413.816,1945.906,1832.002,113.904,-1532.09,519.86,-20.636,,,,378.501,161.995,-150.33,783.346,-356.174,0.0,356.174,427.172,0.0,0.0,427.172,-310.014,117.158,0.0,,,117.158,-1.005,116.153,-9.093,,107.06,107.06,,411.04,0.26,0.26,0.58,418.449,0.26,0.26,0.57,
06/30/2007,1618.891037,398.65303,2095.882034,1954.358032,141.524002,-1697.229004,1220.238007,810.64502,,,,243.496994,166.095993,-148.199997,1470.69104,-398.799988,0.0,398.799988,1071.890991,0.0,0.0,1071.890991,-104.723999,967.166992,0.0,,,967.166992,-0.696,966.471008,-9.156,0.0,957.315008,957.315008,,411.869995,2.32,2.32,0.46,452.406006,1.03,1.03,0.43,
09/30/2007,239.265,441.31,2321.121,2109.818,211.303,-1879.811,-202.045,-512.641,,,,151.124,159.472,-142.6,96.665,-355.899,0.0,355.899,-259.234,0.0,0.0,-259.234,-84.449,-343.683,0.0,,,-343.683,-0.077,-343.76,-9.274,0.0,-353.034,-353.034,,412.944,-0.85,-0.85,0.7,412.944,-0.85,-0.85,0.7,
