Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2012,7297.0,26.0,26.0,0.0,417.0,417.0,0.0,85.0,,,,,128.0,,,78.0,656.0,380.0,,,0.0,,6261.0,414.0,,,5847.0,6641.0,,675.0,384.0,,,291.0,371,0.0,,,,371.0,0.0,,,0.0,1046.0,5645.0,5645.0,,,,479.0,,,,,419.0,60.0,6124.0,7170.0,0.0,491.0,1.0,490.0,0.0,-486.0,122.0,127.0,0.0,127.0,7297.0,
06/30/2012,10942.0,41.0,41.0,0.0,704.0,704.0,,102.0,,,,,172.0,,,106.0,1019.0,419.0,,,,,9504.0,4281.0,2994.0,1287.0,5223.0,9923.0,,1000.0,605.0,,,395.0,421,0.0,,,,421.0,0.0,,,0.0,1421.0,6923.0,6923.0,,,,1168.0,,,,,1106.0,62.0,8091.0,9512.0,,1960.0,1.0,1959.0,-100.0,-538.0,108.0,1430.0,,1430.0,10942.0,
09/30/2012,10992.0,68.0,68.0,0.0,804.0,804.0,0.0,89.0,,,,,150.0,,,108.0,1111.0,426.0,,,0.0,,9455.0,4228.0,2964.0,1264.0,5227.0,9881.0,,863.0,408.0,,,455.0,651,0.0,,,,651.0,0.0,,,0.0,1514.0,6779.0,6779.0,,,,1171.0,,,,,1106.0,65.0,7950.0,9464.0,0.0,1978.0,1.0,1977.0,-112.0,-465.0,127.0,1528.0,0.0,1528.0,10992.0,
12/31/2012,11026.0,106.0,106.0,0.0,793.0,793.0,,68.0,,,,,376.0,0.0,340.0,111.0,1343.0,428.0,761.0,-333.0,0.0,,9255.0,4170.0,2970.0,1200.0,4745.0,9683.0,,721.0,286.0,,,435.0,630,0.0,,,,630.0,0.0,0.0,,0.0,1351.0,6734.0,6734.0,,,,1367.0,0.0,,,,1302.0,65.0,8101.0,9452.0,0.0,1998.0,1.0,1997.0,-115.0,-424.0,115.0,1574.0,0.0,1574.0,11026.0,
03/31/2013,10921.0,147.0,147.0,0.0,725.0,725.0,0.0,103.0,,,,,336.0,,,81.0,1311.0,420.0,,,0.0,,9190.0,4114.0,2963.0,1151.0,5076.0,9610.0,,802.0,406.0,,,396.0,567,0.0,,,,567.0,0.0,,,0.0,1369.0,6597.0,6597.0,,,,1360.0,,,,,1293.0,67.0,7957.0,9326.0,0.0,2038.0,1.0,2037.0,-133.0,-403.0,93.0,1595.0,0.0,1595.0,10921.0,
06/30/2013,11326.0,133.0,133.0,0.0,751.0,751.0,0.0,111.0,,,,,368.0,,,113.0,1363.0,417.0,,,0.0,,9546.0,4057.0,2954.0,1103.0,5489.0,9963.0,,968.0,606.0,,,362.0,624,0.0,,,,624.0,0.0,,,0.0,1592.0,6732.0,6732.0,,,,1393.0,,,,,1328.0,65.0,8125.0,9717.0,0.0,2056.0,1.0,2055.0,-185.0,-320.0,58.0,1609.0,0.0,1609.0,11326.0,
09/30/2013,11563.0,125.0,125.0,0.0,807.0,807.0,0.0,91.0,,,,,391.0,,,129.0,1414.0,420.0,,,0.0,,9729.0,4025.0,2961.0,1064.0,5704.0,10149.0,,788.0,366.0,,,422.0,630,0.0,,,,630.0,0.0,,,0.0,1418.0,6952.0,6952.0,,,,1464.0,,,,,1395.0,69.0,8416.0,9834.0,0.0,2031.0,1.0,2030.0,-200.0,-177.0,75.0,1729.0,0.0,1729.0,11563.0,
12/31/2013,11231.0,175.0,175.0,0.0,804.0,804.0,,70.0,,,,,313.0,,169.0,53.0,1362.0,421.0,790.0,-369.0,0.0,,9448.0,3971.0,2953.0,1018.0,5308.0,9869.0,,682.0,292.0,,,390.0,604,0.0,,,,604.0,0.0,,,0.0,1286.0,6569.0,6569.0,,,,1528.0,,,,,1459.0,69.0,8097.0,9383.0,0.0,2055.0,1.0,2054.0,-209.0,-37.0,39.0,1848.0,0.0,1848.0,11231.0,
03/31/2014,11247.0,227.0,227.0,0.0,752.0,752.0,0.0,102.0,,,,,319.0,,,59.0,1400.0,408.0,,,0.0,,9439.0,3916.0,2944.0,972.0,5523.0,9847.0,,836.0,454.0,,,382.0,265,0.0,,,,265.0,0.0,,,0.0,1101.0,6774.0,6774.0,,,,1548.0,,,,,1481.0,67.0,8322.0,9423.0,0.0,2062.0,1.0,2061.0,-252.0,23.0,-9.0,1824.0,0.0,1824.0,11247.0,
06/30/2014,12467.0,170.0,170.0,0.0,844.0,844.0,0.0,119.0,,,,,263.0,,,71.0,1396.0,423.0,,,0.0,,10648.0,4511.0,3293.0,1218.0,6137.0,11071.0,,1125.0,625.0,,,500.0,621,0.0,,,,621.0,0.0,,,0.0,1746.0,7394.0,7394.0,,,,1520.0,,,,,1440.0,80.0,8914.0,10660.0,0.0,2101.0,1.0,2100.0,-437.0,117.0,26.0,1807.0,0.0,1807.0,12467.0,
09/30/2014,12483.0,168.0,168.0,0.0,941.0,941.0,0.0,112.0,,,,,157.0,,,64.0,1378.0,423.0,,,0.0,,10682.0,4435.0,3270.0,1165.0,6247.0,11105.0,,1077.0,505.0,,,572.0,618,0.0,,,,618.0,0.0,,,0.0,1695.0,7477.0,7477.0,,,,1495.0,,,,,1412.0,83.0,8972.0,10667.0,0.0,2128.0,1.0,2127.0,-589.0,309.0,-32.0,1816.0,0.0,1816.0,12483.0,
12/31/2014,12129.0,158.0,158.0,0.0,940.0,940.0,0.0,78.0,,,,,122.0,0.0,,122.0,1298.0,438.0,815.0,-377.0,0.0,,10393.0,4378.0,3272.0,1106.0,6015.0,10831.0,,860.0,285.0,35.0,102.0,438.0,618,0.0,,,,618.0,0.0,0.0,0.0,0.0,1478.0,7344.0,7344.0,,,,1509.0,0.0,0.0,0.0,0.0,1444.0,65.0,8853.0,10331.0,0.0,2169.0,1.0,2168.0,-802.0,503.0,-72.0,1798.0,0.0,1798.0,12129.0,
03/31/2015,12282.0,257.0,257.0,0.0,848.0,848.0,0.0,81.0,,,,,266.0,,,51.0,1452.0,428.0,,,0.0,,10402.0,4296.0,3249.0,1047.0,6106.0,10830.0,,962.0,465.0,,,497.0,593,0.0,,,,593.0,0.0,0.0,,0.0,1555.0,7482.0,7482.0,,,,1750.0,0.0,0.0,0.0,0.0,1690.0,60.0,9232.0,10787.0,0.0,2157.0,1.0,2156.0,-1118.0,618.0,-162.0,1495.0,0.0,1495.0,12282.0,
06/30/2015,12605.0,200.0,200.0,0.0,894.0,894.0,0.0,81.0,,,,,261.0,,,74.0,1436.0,425.0,,,0.0,,10744.0,4253.0,3253.0,1000.0,6491.0,11169.0,,992.0,683.0,,,309.0,590,0.0,,,,590.0,0.0,,,0.0,1582.0,7820.0,7820.0,,,,1751.0,,,,,1696.0,55.0,9571.0,11153.0,0.0,2166.0,1.0,2165.0,-1273.0,704.0,-145.0,1452.0,0.0,1452.0,12605.0,
09/30/2015,12598.0,171.0,171.0,0.0,994.0,994.0,0.0,77.0,,,,,184.0,,,58.0,1426.0,436.0,,,0.0,,10736.0,4205.0,3257.0,948.0,6531.0,11172.0,,878.0,475.0,,,403.0,639,0.0,,,,639.0,0.0,,,0.0,1517.0,7876.0,7876.0,,,,1708.0,,,,,1653.0,55.0,9584.0,11101.0,0.0,2236.0,1.0,2235.0,-1440.0,919.0,-218.0,1497.0,0.0,1497.0,12598.0,
12/31/2015,12083.0,179.0,179.0,0.0,930.0,930.0,0.0,69.0,,,,,116.0,,,116.0,1294.0,445.0,871.0,-426.0,0.0,,10344.0,4148.0,3243.0,905.0,6196.0,10789.0,,626.0,271.0,22.0,91.0,242.0,607,0.0,,,,607.0,0.0,0.0,,0.0,1233.0,7555.0,7459.0,96.0,96.0,,1819.0,0.0,0.0,0.0,0.0,1765.0,54.0,9374.0,10607.0,0.0,2198.0,1.0,2197.0,-1560.0,1088.0,-250.0,1476.0,0.0,1476.0,12083.0,
03/31/2016,11784.0,219.0,219.0,0.0,833.0,833.0,0.0,74.0,,,,,56.0,,,56.0,1182.0,442.0,,,0.0,,10160.0,4126.0,3262.0,864.0,6034.0,10602.0,,679.0,330.0,,,349.0,550,0.0,,,,550.0,0.0,0.0,,0.0,1229.0,7203.0,7112.0,91.0,91.0,,1851.0,0.0,0.0,0.0,0.0,1797.0,54.0,9054.0,10283.0,0.0,2222.0,1.0,2221.0,-1714.0,1180.0,-187.0,1501.0,0.0,1501.0,11784.0,
06/30/2016,12120.0,265.0,265.0,0.0,867.0,867.0,0.0,71.0,,,,,61.0,,,61.0,1264.0,437.0,,,0.0,,10419.0,4084.0,3259.0,825.0,6335.0,10856.0,,932.0,609.0,,,323.0,576,0.0,,,,576.0,0.0,,,0.0,1508.0,7265.0,7180.0,85.0,85.0,,1845.0,,,,,1790.0,55.0,9110.0,10618.0,0.0,2260.0,1.0,2259.0,-1885.0,1314.0,-187.0,1502.0,0.0,1502.0,12120.0,
09/30/2016,12275.0,297.0,297.0,0.0,929.0,929.0,0.0,72.0,,,,,56.0,,,56.0,1354.0,435.0,,,0.0,,10486.0,4049.0,3267.0,782.0,6437.0,10921.0,,811.0,409.0,,,402.0,609,0.0,,,,609.0,0.0,,,0.0,1420.0,7393.0,7312.0,81.0,81.0,,1923.0,,,,,1863.0,60.0,9316.0,10736.0,0.0,2271.0,1.0,2270.0,-2037.0,1501.0,-196.0,1539.0,0.0,1539.0,12275.0,
12/31/2016,11988.0,312.0,312.0,0.0,920.0,920.0,0.0,68.0,,,,,61.0,0.0,,61.0,1361.0,430.0,897.0,-467.0,0.0,,10197.0,4002.0,3260.0,742.0,6195.0,10627.0,,587.0,243.0,23.0,79.0,242.0,597,0.0,,,,597.0,0.0,0.0,0.0,0.0,1184.0,7193.0,7122.0,71.0,71.0,,1963.0,0.0,0.0,0.0,0.0,1896.0,67.0,9156.0,10340.0,0.0,2289.0,1.0,2288.0,-2077.0,1654.0,-218.0,1648.0,0.0,1648.0,11988.0,
03/31/2017,11822.0,337.0,337.0,0.0,854.0,854.0,0.0,75.0,,,,,54.0,,,54.0,1320.0,426.0,,,0.0,,10076.0,3963.0,3262.0,701.0,6113.0,10502.0,,740.0,382.0,,,358.0,577,0.0,,,,577.0,0.0,,,0.0,1317.0,6772.0,6709.0,63.0,63.0,,1980.0,,,,,1911.0,69.0,8752.0,10069.0,0.0,2277.0,1.0,2276.0,-2077.0,1763.0,-210.0,1753.0,0.0,1753.0,11822.0,
06/30/2017,13284.0,338.0,338.0,0.0,990.0,990.0,0.0,78.0,,,,,77.0,,,77.0,1483.0,449.0,,,0.0,,11352.0,4266.0,3468.0,798.0,7086.0,11801.0,,1100.0,692.0,,,408.0,644,0.0,,,,644.0,0.0,,,0.0,1744.0,7571.0,7504.0,67.0,67.0,,2021.0,,,,,1952.0,69.0,9592.0,11336.0,0.0,2301.0,1.0,2300.0,-2077.0,1909.0,-185.0,1948.0,0.0,1948.0,13284.0,
09/30/2017,13744.0,324.0,324.0,0.0,1151.0,1151.0,0.0,82.0,,,,,82.0,,,82.0,1639.0,451.0,,,0.0,,11654.0,4252.0,3493.0,759.0,7402.0,12105.0,,1079.0,612.0,,,467.0,694,0.0,,,,694.0,0.0,,,0.0,1773.0,7677.0,7608.0,69.0,69.0,,2083.0,,,,,2012.0,71.0,9760.0,11533.0,0.0,2323.0,1.0,2322.0,-2077.0,2108.0,-143.0,2211.0,0.0,2211.0,13744.0,
12/31/2017,15030.0,352.0,352.0,0.0,1233.0,1233.0,0.0,75.0,,,,,112.0,0.0,,112.0,1772.0,467.0,1004.0,-537.0,0.0,,12791.0,4957.0,4082.0,875.0,7834.0,13258.0,,899.0,409.0,25.0,131.0,334.0,723,0.0,,,,723.0,46.0,0.0,0.0,0.0,1668.0,8717.0,8650.0,67.0,67.0,,1539.0,0.0,0.0,0.0,0.0,1419.0,120.0,10256.0,11924.0,0.0,2357.0,1.0,2356.0,-2105.0,3005.0,-151.0,3106.0,0.0,3106.0,15030.0,
03/31/2018,14688.0,278.0,278.0,0.0,1154.0,1154.0,0.0,84.0,,,,,74.0,,,74.0,1590.0,467.0,,,0.0,,12631.0,4940.0,4115.0,825.0,7691.0,13098.0,,915.0,513.0,,,402.0,726,0.0,,,,726.0,0.0,,,0.0,1641.0,8412.0,8346.0,66.0,66.0,,1577.0,,,,,1455.0,122.0,9989.0,11630.0,0.0,2328.0,1.0,2327.0,-2282.0,3188.0,-176.0,3058.0,0.0,3058.0,14688.0,
06/30/2018,15108.0,117.0,117.0,0.0,1203.0,1203.0,0.0,94.0,,,,,92.0,,,92.0,1506.0,480.0,,,0.0,,13122.0,4894.0,4096.0,798.0,8228.0,13602.0,,1329.0,859.0,,,470.0,900,0.0,,,,900.0,0.0,,,0.0,2229.0,8086.0,8012.0,74.0,74.0,,1629.0,,,,,1509.0,120.0,9715.0,11944.0,0.0,2352.0,1.0,2351.0,-2450.0,3458.0,-196.0,3164.0,0.0,3164.0,15108.0,
09/30/2018,16354.0,65.0,65.0,0.0,1438.0,1438.0,0.0,104.0,,,,,85.0,,,85.0,1692.0,529.0,,,0.0,,14133.0,5208.0,4313.0,895.0,8925.0,14662.0,,1191.0,688.0,,,503.0,896,0.0,,,,896.0,0.0,,,0.0,2087.0,9182.0,9103.0,79.0,79.0,,1751.0,,,,,1628.0,123.0,10933.0,13020.0,0.0,2381.0,1.0,2380.0,-2660.0,3791.0,-178.0,3334.0,0.0,3334.0,16354.0,
12/31/2018,18133.0,43.0,43.0,0.0,1545.0,1545.0,0.0,109.0,,,,,64.0,0.0,,64.0,1761.0,614.0,1227.0,-613.0,0.0,,15758.0,6142.0,5058.0,1084.0,9616.0,16372.0,,1157.0,536.0,103.0,147.0,371.0,903,0.0,,,,903.0,56.0,0.0,0.0,0.0,2116.0,10844.0,10722.0,122.0,122.0,,1770.0,0.0,0.0,0.0,0.0,1687.0,83.0,12614.0,14730.0,0.0,2409.0,1.0,2408.0,-2870.0,4101.0,-237.0,3403.0,0.0,3403.0,18133.0,
03/31/2019,18586.0,52.0,52.0,0.0,1487.0,1487.0,0.0,123.0,,,,,58.0,,,58.0,1720.0,1202.0,,,0.0,,15664.0,6210.0,5121.0,1089.0,9454.0,16866.0,,1139.0,557.0,,,582.0,1099,10.0,208.0,39.0,169.0,881.0,0.0,,,0.0,2238.0,11173.0,10596.0,577.0,80.0,497.0,1800.0,,,,,1714.0,86.0,12973.0,15211.0,0.0,2395.0,1.0,2394.0,-3080.0,4276.0,-216.0,3375.0,0.0,3375.0,18586.0,
06/30/2019,19047.0,75.0,75.0,0.0,1525.0,1525.0,0.0,135.0,,,,,105.0,,,105.0,1840.0,1197.0,,,0.0,,16010.0,6153.0,5134.0,1019.0,9857.0,17207.0,,1370.0,752.0,,,618.0,1165,10.0,210.0,40.0,170.0,945.0,0.0,,,0.0,2535.0,11197.0,10625.0,572.0,75.0,497.0,1837.0,,,,,1743.0,94.0,13034.0,15569.0,0.0,2416.0,1.0,2415.0,-3290.0,4546.0,-194.0,3478.0,0.0,3478.0,19047.0,
09/30/2019,19405.0,60.0,60.0,0.0,1595.0,1595.0,0.0,130.0,,,,,96.0,,,96.0,1881.0,1237.0,,,0.0,,16287.0,6104.0,5143.0,961.0,10183.0,17524.0,,1496.0,839.0,,,657.0,1147,10.0,212.0,38.0,174.0,925.0,0.0,,,0.0,2643.0,11213.0,10609.0,604.0,82.0,522.0,1899.0,,,,,1800.0,99.0,13112.0,15755.0,0.0,2430.0,1.0,2429.0,-3500.0,4937.0,-217.0,3650.0,0.0,3650.0,19405.0,
12/31/2019,18970.0,52.0,52.0,0.0,1530.0,1530.0,0.0,120.0,,,,,140.0,0.0,,140.0,1842.0,1273.0,1981.0,-708.0,0.0,,15855.0,6049.0,5154.0,895.0,9806.0,17128.0,,910.0,454.0,26.0,142.0,288.0,1233,0.0,236.0,58.0,178.0,997.0,55.0,0.0,0.0,0.0,2198.0,10964.0,10362.0,602.0,69.0,533.0,1978.0,0.0,0.0,0.0,0.0,1887.0,91.0,12942.0,15140.0,0.0,2441.0,1.0,2440.0,-3700.0,5275.0,-186.0,3830.0,0.0,3830.0,18970.0,
03/31/2020,18868.0,513.0,513.0,0.0,1413.0,1413.0,0.0,115.0,,,,,173.0,,,173.0,2214.0,1266.0,,,0.0,,15388.0,5945.0,5122.0,823.0,9443.0,16654.0,,965.0,484.0,,,481.0,1031,10.0,226.0,49.0,177.0,795.0,0.0,,,0.0,1996.0,11273.0,10646.0,627.0,97.0,530.0,1964.0,,,,,1878.0,86.0,13237.0,15233.0,0.0,2436.0,1.0,2435.0,-3957.0,5448.0,-292.0,3635.0,0.0,3635.0,18868.0,
06/30/2020,17900.0,127.0,127.0,0.0,1226.0,1226.0,0.0,107.0,,,,,162.0,,,162.0,1622.0,1275.0,,,0.0,,15003.0,5896.0,5135.0,761.0,9107.0,16278.0,,888.0,316.0,,,572.0,1033,0.0,227.0,53.0,174.0,806.0,0.0,,,0.0,1921.0,10131.0,9512.0,619.0,87.0,532.0,1941.0,,,,,1820.0,121.0,12072.0,13993.0,0.0,2451.0,1.0,2450.0,-3957.0,5660.0,-247.0,3907.0,0.0,3907.0,17900.0,
