Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/04/2004,1967.832,329.184,224.335,104.849,295.453,295.453,,283.91,134.218,149.692,0.0,0.0,34.603,,,,,,943.15,538.469,1313.382,-774.913,320.203,320.203,166.01,116.176,116.176,0.0,,49.834,1024.682,,130.942,130.942,,,,7.525,7.525,0.0,0.0,,,202.005,,,202.005,340.472,407.486,407.486,0.0,0.0,,130.55,,,,130.55,538.036,878.508,0.0,791.268,,,0.0,357.223,-59.167,1089.324,0.0,1089.324,1967.832,
10/03/2004,1968.659,350.234,264.019,86.215,255.519,255.519,,292.064,140.28,151.784,0.0,0.0,33.914,,,,,,931.731,546.826,1353.07,-806.244,325.385,325.385,164.717,116.176,116.176,0.0,,48.541,1036.928,,85.315,85.315,,,,7.383,7.383,0.0,0.0,,,219.452,,,219.452,312.15,398.864,398.864,0.0,0.0,,123.81,,,,123.81,522.674,834.824,0.0,791.955,,,0.0,398.372,-56.492,1133.835,0.0,1133.835,1968.659,
12/31/2004,1922.562,284.578,209.147,75.431,223.491,223.491,,262.996,140.094,122.902,0.0,0.0,34.761,,,,,,805.826,547.075,1349.497,-802.422,406.615,,163.046,132.422,116.176,16.246,,30.624,1116.736,,62.006,62.006,,,,5.147,,,,,,209.405,,,209.405,276.558,398.932,,,,,113.508,,,,113.508,512.44,788.998,0.0,793.157,,,0.0,401.72,-61.313,1133.564,0.0,1133.564,1922.562,
04/03/2005,1815.615,237.467,190.012,47.455,218.635,218.635,,256.578,140.277,116.301,,,40.412,,,,,,753.092,552.494,1374.362,-821.868,349.485,349.485,160.544,116.176,116.176,0.0,,44.368,1062.523,,72.297,72.297,,,,3.11,,,,,,158.565,,,158.565,233.972,378.81,,,,,107.073,,,,107.073,485.883,719.855,,813.21,,,,349.148,-66.598,1095.76,,1095.76,1815.615,
07/03/2005,1764.914,272.284,199.06,73.224,235.275,235.275,,257.619,125.842,131.777,,,34.116,,,,,,799.294,528.114,1326.619,-798.505,277.151,277.151,160.355,116.176,116.176,0.0,,44.179,965.62,,70.347,70.347,,,,3.005,,,,,,149.931,,,149.931,223.283,378.623,,,,,99.314,,,,99.314,477.937,701.22,,823.127,,,,303.684,-63.117,1063.694,,1063.694,1764.914,
10/02/2005,1760.556,321.636,230.345,91.291,269.283,269.283,,222.19,79.949,142.241,,,32.675,,,,,,845.784,513.949,1327.064,-813.115,244.196,244.196,156.627,116.176,116.176,0.0,,40.451,914.772,,89.746,89.746,,,,2.951,,,,,,172.586,,,172.586,265.283,378.512,,,,,87.282,,,,87.282,465.794,731.077,,826.182,,,0.0,268.305,-65.008,1029.479,,1029.479,1760.556,
12/31/2005,1859.732056,694.740997,340.699005,354.041992,232.462006,232.462006,,142.705994,37.028,105.678001,0.0,0.0,25.033001,,,,,,1094.942017,421.286011,1058.869995,-637.583984,232.951996,,110.552002,110.552002,69.147003,41.404999,,0.0,764.790009,,48.012001,48.012001,,,,302.82901,302.82901,0.0,0.0,,,164.653984,,,164.653984,515.494995,0.0,0.0,0.0,0.0,,101.570999,,,,101.570999,101.570999,617.065994,0.0,1246.615967,,,0.0,96.501999,-100.451999,1242.665967,0.0,1242.665967,1859.731961,
04/02/2006,1896.446045,644.007996,322.781006,321.22699,259.200989,259.200989,,115.657997,11.21,104.447998,0.0,0.0,31.802,,,,,,1050.668945,413.731995,1035.21106,-621.479004,321.85199,321.852,110.193001,69.147003,69.147003,0.0,,41.045998,845.776985,,68.845001,68.845001,,,,285.0,285.0,0.0,0.0,,,160.128021,,,160.128021,513.973022,0.0,0.0,0.0,0.0,,77.688004,,,,77.688004,77.688004,591.661026,0.0,1243.186035,,,0.0,141.414993,-79.815994,1304.785034,0.0,1304.785034,1896.44606,
07/02/2006,2035.61,617.181,336.522,280.659,276.962,276.962,,111.503,10.444,101.059,,,32.258,,,,,,1037.904,390.444,978.379,-587.935,498.296,498.296,108.966,69.147,69.147,0.0,,39.819,997.706,,82.908,82.908,,,,285.0,,,,,,186.236,,,186.236,554.144,,,,,,86.923,,,,86.923,86.923,641.067,,1251.016,,,,223.819,-80.292,1394.543,,1394.543,2035.61,
10/01/2006,1976.362,820.084,755.033,65.051,231.779,231.779,,96.276,13.558,82.718,,,23.574,,,,,,1171.713,370.565,882.451,-511.886,326.181,326.181,107.903,79.018,69.147,9.871,,28.885,804.649,,63.462,63.462,,,,261.0,,,,,,197.304,,,197.304,521.766,,,,,,89.23,,,,89.23,89.23,610.996,,1211.098,,,,228.94,-74.672,1365.366,,1365.366,1976.362,
12/31/2006,1721.055054,615.791023,568.025024,47.765999,158.938995,158.938995,,93.07,9.154,0.0,83.916,0.0,21.610001,,,,,,889.409973,366.348999,883.046997,-516.697998,328.826996,,136.468994,104.966003,69.147003,35.819,,31.502991,831.644989,,40.082001,40.082001,,,,0.0,0.0,0.0,0.0,,,219.634003,,,219.634003,259.716003,0.0,0.0,0.0,0.0,,100.152,,,,100.152,100.152,359.868004,0.0,1202.634033,,,0.0,224.862,-66.309006,1361.187027,0.0,1361.187027,1721.055031,
04/01/2007,1656.699,482.243,405.589,76.654,169.41,169.41,,81.803,6.338,75.465,,,21.309,,,,,,754.765,362.099,886.209,-524.11,401.536,401.536,138.299,77.896,69.147,8.749,,60.403,901.934,,40.327,40.327,,,,0.0,,,,,,148.474,,,148.474,188.801,0.0,,,,,98.658,,,,98.658,98.658,287.459,0.0,1217.5,,,0.0,215.165,-63.425,1369.24,0.0,1369.24,1656.699,
07/01/2007,1707.674,580.349,393.215,187.134,211.461,211.461,,88.043,8.733,79.31,0.0,0.0,29.801,,,,,,909.654,357.595,845.176,-487.581,303.656,303.656,136.769,76.941,69.147,7.794,,59.828,798.02,,55.822,55.822,,,,0.0,0.0,0.0,0.0,,,164.514,,,164.514,220.336,0.0,0.0,0.0,0.0,,99.537,,,,99.537,99.537,319.873,0.0,1219.574,,,0.0,228.055,-59.828,1387.801,0.0,1387.801,1707.674,
09/30/2007,1596.302,616.254,429.078,187.176,231.561,231.561,,91.852,38.344,53.508,0.0,0.0,31.345,,,,,,971.012,351.712,821.849,-470.137,131.409,131.409,142.169,75.987,69.147,6.84,,66.182,625.29,,64.516,64.516,,,,0.0,0.0,0.0,0.0,,,157.536,,,157.536,222.052,0.0,0.0,0.0,0.0,,104.807,,,,104.807,104.807,326.859,0.0,1158.975,,,0.0,167.533,-57.065,1269.443,0.0,1269.443,1596.302,
12/31/2007,1555.287964,637.963974,562.370972,75.593002,189.487,189.487,,80.313004,27.627001,31.271999,21.414,0.0,37.168999,,,,,,944.932983,352.707001,825.770996,-473.063995,104.977997,104.978,152.67,75.139,69.147003,5.991997,,77.531,610.354998,,57.425999,57.425999,,,,0.0,0.0,0.0,0.0,,,165.808001,,,165.808001,223.234,0.0,0.0,0.0,0.0,,102.879997,,,,102.879997,102.879997,326.113997,0.0,1127.077026,,,0.0,148.125,-46.028,1229.174026,0.0,1229.174026,1555.288024,
03/30/2008,1610.528,354.59,323.08,31.51,201.906,201.906,,103.692,39.8,41.623,22.269,,73.906,,,,,,734.094,371.518,847.84,-476.322,86.068,86.068,418.848,344.627,242.698,101.929,,74.221,876.434,,87.716,87.716,,,,0.0,,,,,,161.347,,,161.347,249.063,0.0,,,,,125.784,,,,125.784,125.784,374.847,0.0,1148.74,,,0.0,135.747,-48.806,1235.681,0.0,1235.681,1610.528,
06/29/2008,1580.907,305.874,286.094,19.78,212.458,212.458,,118.441,50.288,42.486,25.667,0.0,70.584,,,,,,707.357,353.105,830.809,-477.704,108.462,108.462,411.983,338.323,241.73,96.593,,73.66,873.55,,80.456,80.456,,,,0.0,,,,,,173.468,,,173.468,253.924,0.0,,,,,129.076,,,,129.076,129.076,383.0,0.0,1124.933,,,0.0,119.904,-46.93,1197.907,0.0,1197.907,1580.907,
09/28/2008,1560.599,308.075,292.573,15.502,193.87,193.87,0.0,120.647,43.162,46.78,30.705,0.0,74.902,,,,,,697.494,295.168,758.879,-463.711,159.901,159.901,408.036,334.08,242.521,91.559,,73.956,863.105,,64.206,64.206,,,,0.0,,,,,,185.496,,,185.496,249.702,0.0,,,,,123.365,,,,123.365,123.365,373.067,0.0,1134.452,,,0.0,97.214,-44.134,1187.532,0.0,1187.532,1560.599,
12/31/2008,1241.655,322.705,322.705,,109.625,109.625,,168.451,89.14,56.78,22.531,0.0,84.28,,,,,,685.061,298.449,782.774,-484.325,51.613,51.613,206.532,186.998,0.0,186.998,,19.534,556.594,,61.164,61.164,,,,122.5,,,,,,183.299,,,183.299,366.963,0.0,,,,,164.973,,,,164.973,164.973,531.936,,1145.596,,,0.0,-287.769,-148.108,709.719,,709.719,1241.655,
04/05/2009,1154.391,279.057,279.057,0.0,67.259,67.259,0.0,165.349,79.392,77.931,8.026,0.0,121.477,,,,,104.357,633.142,282.848,785.346,-502.498,41.668,41.668,196.733,178.759,,178.759,,17.974,521.249,,95.252,35.51,,,59.742,124.514,124.514,,,,,163.488,,,108.475,383.254,8.056,8.056,,,,162.762,,132.012,5.203,25.547,170.818,554.072,0.0,1135.802,21.568,1114.234,0.0,-382.044,-153.439,600.319,0.0,600.319,1154.391,
07/05/2009,1102.38,334.081,334.081,0.0,73.914,73.914,0.0,126.689,64.961,50.185,11.543,0.0,69.049,,,,,51.781,603.733,270.369,784.608,-514.239,38.982,38.982,189.296,170.545,,170.545,,18.751,498.647,,102.687,47.979,,,54.708,2.069,2.069,,,,,92.32,,,42.464,197.076,137.087,137.087,,,,159.601,,133.478,3.158,22.965,296.688,493.764,0.0,1209.944,21.791,1188.153,0.0,-448.812,-152.516,608.616,0.0,608.616,1102.38,
10/04/2009,1226.493,412.476,406.741,5.735,139.693,139.693,0.0,111.97,50.351,53.47,8.149,0.0,77.909,,,,,60.348,742.048,250.151,775.14,-524.989,55.033,55.033,179.261,160.592,,160.592,,18.669,484.445,,122.666,70.613,,,52.053,2.237,2.237,,,,,178.177,,,49.722,303.08,138.97,138.97,,,,161.133,,134.465,3.045,23.623,300.103,603.183,0.0,1216.744,21.831,1194.913,0.0,-442.137,-151.297,623.31,0.0,623.31,1226.493,
12/31/2009,1235.337,463.67,416.737,46.933,125.236,125.236,0.0,90.836,43.691,37.161,9.984,0.0,82.55,,0.0,,,63.606,762.292,246.362,782.407,-536.045,55.13,55.13,171.553,152.192,0.0,152.192,,19.361,473.045,,122.121,66.765,0.0,0.0,55.356,2.157,2.157,0.0,0.0,,,159.079,2.318,0.0,54.497,283.357,141.1,141.1,0.0,0.0,,146.301,0.0,115.101,8.041,20.841,287.401,570.758,0.0,1224.29,21.864,1202.426,0.0,-421.606,-138.105,664.579,0.0,664.579,1235.337,
04/04/2010,1261.666,460.473,342.012,118.461,178.74,178.74,0.0,84.195,17.15,55.452,11.593,0.0,63.125,,,,,43.893,786.533,240.257,778.401,-538.144,72.188,72.188,162.688,144.835,,144.835,,17.853,475.133,,130.905,71.168,,,59.737,2.133,2.133,,,,,123.19,,,54.056,256.228,142.443,142.443,,,,137.426,,107.9,8.041,21.485,279.869,536.097,0.0,1232.791,22.16,1210.631,0.0,-371.505,-135.717,725.569,0.0,725.569,1261.666,
07/04/2010,1449.325,565.774,403.996,161.778,248.018,248.018,0.0,83.82,51.699,22.159,9.962,0.0,67.705,,0.0,,,47.994,965.317,235.692,777.494,-541.802,95.487,95.487,152.829,137.522,0.0,137.522,,15.307,484.008,,187.982,96.044,11.346,0.0,80.592,2.291,2.291,,,,,104.07,,0.0,62.21,294.343,145.497,145.497,,,,100.729,0.0,69.757,10.136,20.836,246.226,540.569,0.0,1275.743,22.645,1253.098,0.0,-249.356,-117.631,908.756,0.0,908.756,1449.325,
10/03/2010,1791.611,697.796,433.915,263.881,306.522,306.522,0.0,102.848,67.748,24.426,10.674,0.0,80.937,,,,,60.64,1188.103,232.348,779.616,-547.268,201.486,201.486,169.674,130.231,,130.231,23.405,16.038,603.508,,239.735,133.33,14.625,,91.78,2.397,2.397,,,,,159.15,80.818,,57.566,401.282,147.287,147.287,,,,175.706,,68.663,10.271,15.954,322.993,724.275,0.0,1283.577,22.666,1260.911,0.0,-102.016,-114.225,1067.336,0.0,1067.336,1791.611,
12/31/2010,1810.355,806.798,397.737,409.061,168.756,168.756,0.0,116.841,78.109,16.013,22.719,0.0,84.223,,0.0,,1.355,52.78,1176.618,231.108,773.374,-542.266,248.696,248.696,153.933,122.941,0.0,122.941,13.981,16.542,633.737,,194.981,81.142,8.465,0.0,105.374,2.45,0.0,0.0,0.0,,2.45,166.273,150.182,0.0,56.513,363.704,71.558,71.558,0.0,0.0,,252.905,0.0,72.071,9.849,19.448,324.463,688.167,0.0,1292.28,22.755,1269.525,0.0,-41.876,-128.216,1122.188,0.0,1122.188,1810.355,
04/03/2011,1874.698,855.842,420.267,435.575,186.254,186.254,0.0,129.692,91.294,22.382,16.016,0.0,79.009,,,,0.0,56.375,1250.797,232.969,789.553,-556.584,244.466,244.466,146.466,115.649,,115.649,14.345,16.472,623.901,,180.223,109.988,8.199,,62.036,2.417,2.417,,,,,150.829,58.357,,56.236,333.469,151.748,151.748,,,,162.049,,74.435,9.756,19.501,313.797,647.266,0.0,1298.278,23.156,1275.122,0.0,52.996,-123.842,1227.432,0.0,1227.432,1874.698,
07/03/2011,1998.295,909.34,455.398,453.942,207.823,207.823,0.0,141.518,90.964,21.039,29.515,0.0,84.747,,,,0.0,61.946,1343.428,233.432,795.778,-562.346,281.978,281.978,139.457,108.357,0.0,108.357,14.456,16.644,654.867,,191.899,106.993,9.888,,75.018,2.475,2.475,,,,,158.612,50.064,,59.754,352.986,154.821,154.821,,,,156.55,,77.154,9.973,19.359,311.371,664.357,0.0,1315.977,23.25,1292.727,0.0,142.055,-124.094,1333.938,0.0,1333.938,1998.295,
10/02/2011,1962.677,1191.699,1095.163,96.536,143.523,143.523,0.0,133.339,91.934,23.403,18.002,0.0,87.263,,,,0.0,64.087,1555.824,232.576,800.959,-568.383,40.712,40.712,133.565,101.604,0.0,101.604,14.684,17.277,406.853,,158.398,77.768,5.135,,75.495,2.605,2.605,,,,,132.018,39.358,,52.445,293.021,156.839,156.839,,,,142.93,,74.718,9.946,18.908,299.769,592.79,0.0,1306.281,23.015,1283.266,0.0,186.531,-122.925,1369.887,0.0,1369.887,1962.677,
12/31/2011,2188.639,670.238,573.736,96.502,129.33,129.33,0.0,160.063,102.307,24.283,33.473,0.0,140.256,,0.0,,,86.308,1099.887,232.207,798.194,-565.987,84.407,84.407,772.138,745.753,352.778,392.975,8.84,17.545,1088.752,,161.129,69.842,0.86,0.0,90.427,2.573,0.0,0.0,0.0,,2.573,209.982,33.541,0.0,130.998,373.684,159.956,159.956,0.0,0.0,,149.939,0.0,76.638,16.049,23.711,309.895,683.579,0.0,1316.078,22.948,1293.13,0.0,184.236,4.746,1505.06,0.0,1505.06,2188.639,
04/01/2012,2238.148,620.619,533.396,87.223,221.547,221.547,0.0,138.23,89.125,28.576,20.529,0.0,140.595,,,,,83.994,1120.991,238.617,809.249,-570.632,121.512,121.512,757.028,727.324,352.778,374.546,9.244,20.46,1117.157,,165.702,106.381,,,59.321,2.431,2.431,,,,,207.689,23.885,,120.921,375.822,161.803,161.803,,,,151.83,,78.251,29.395,20.299,313.633,689.455,0.0,1325.962,23.302,1302.66,0.0,217.798,4.933,1548.693,0.0,1548.693,2238.148,
07/01/2012,2434.67,695.003,589.056,105.947,346.124,346.124,0.0,137.898,92.994,27.078,17.826,0.0,137.783,,,,,80.895,1316.808,248.0,827.608,-579.608,133.75,133.75,736.112,708.895,352.778,356.117,7.182,20.035,1117.862,,220.679,117.343,23.218,,80.118,2.522,2.522,,,,,202.67,22.303,,118.879,425.871,165.283,165.283,0.0,0.0,,158.086,0.0,77.295,37.915,20.573,323.369,749.24,0.0,1350.976,23.402,1327.574,0.0,329.187,5.267,1685.43,0.0,1685.43,2434.67,
09/30/2012,2463.291,830.542,485.692,344.85,205.464,205.464,0.0,134.757,94.833,25.926,13.998,0.0,140.504,,,,,81.987,1311.267,261.118,847.711,-586.593,178.281,178.281,712.625,687.061,349.373,337.688,7.711,17.853,1152.024,,257.909,74.187,43.573,,140.149,3.863,3.863,,,,,87.481,30.592,,16.407,349.253,167.556,167.556,,,,161.239,,80.504,30.932,19.211,328.795,678.048,0.0,1361.072,23.456,1337.616,0.0,417.828,6.343,1785.243,0.0,1785.243,2463.291,
12/31/2012,2429.345,770.436,338.92,431.516,153.423,153.423,0.0,139.41,89.598,32.303,17.509,0.0,172.792,,0.0,5.372,,95.487,1236.061,265.782,856.374,-590.592,235.872,235.872,691.63,668.139,349.272,318.867,3.282,14.837,1193.284,,156.894,58.324,12.306,0.0,86.264,2.328,0.0,0.0,0.0,,2.328,138.606,16.227,0.0,57.128,297.828,171.059,171.059,0.0,0.0,,182.103,0.0,94.373,50.201,21.302,353.162,650.99,0.0,1371.25,23.488,1347.762,0.0,401.285,5.82,1778.355,0.0,1778.355,2429.345,
03/31/2013,2389.538,710.0,305.219,404.781,166.614,166.614,0.0,149.058,85.502,29.208,34.348,0.0,181.778,,,,,97.909,1207.45,264.043,,,246.253,246.253,671.792,650.103,349.272,300.831,3.106,18.583,1182.088,,116.876,59.1,3.221,,54.555,176.835,176.835,,,,,123.734,15.622,0.0,51.443,417.445,0.0,0.0,,,,180.828,0.0,94.592,50.201,20.413,180.828,598.273,0.0,1377.592,23.803,1353.789,0.0,407.874,5.799,1791.265,0.0,1791.265,2389.538,
06/30/2013,2506.17,728.749,227.601,501.148,228.208,228.208,0.0,128.204,71.552,25.124,31.528,0.0,197.042,,,,,113.253,1282.203,264.876,,,302.846,302.846,656.245,633.0,349.272,283.728,4.194,19.051,1223.967,,154.567,67.125,13.686,,73.756,179.565,179.565,,,,,130.938,18.24,,54.677,465.07,0.0,0.0,,,,174.607,,94.004,41.429,20.934,174.607,639.677,0.0,1388.784,23.84,1364.944,0.0,474.43,3.279,1866.493,0.0,1866.493,2506.17,
09/29/2013,2611.648,957.202,572.868,384.334,209.386,209.386,0.0,123.032,70.62,25.923,26.489,0.0,204.76,,,,,120.98,1494.38,275.421,,,202.087,202.087,639.76,614.977,349.272,265.705,5.02,19.763,1117.268,,171.599,67.734,25.249,,78.616,183.573,183.573,,,,,132.551,17.455,0.0,61.908,487.723,0.0,0.0,,,,172.424,21.355,95.982,37.632,0.0,172.424,660.147,0.0,1403.757,23.925,1379.832,0.0,543.889,3.855,1951.501,0.0,1951.501,2611.648,
12/31/2013,2629.824,928.52,341.638,586.882,157.642,157.642,0.0,137.939,84.232,15.539,38.168,0.0,216.176,,0.0,5.217,,143.698,1440.277,275.236,838.414,-563.178,271.078,271.078,643.233,614.083,361.792,252.291,9.342,14.591,1189.547,,169.853,62.874,11.36,0.0,95.619,186.663,0.0,0.0,0.0,,186.663,119.116,13.306,0.0,63.559,475.632,0.0,0.0,0.0,0.0,,169.098,0.0,91.517,40.686,23.589,169.098,644.73,0.0,1414.862,23.966,1390.896,0.0,566.232,4.0,1985.094,0.0,1985.094,2629.824,
03/30/2014,2433.449,694.776,232.626,462.15,216.524,216.524,0.0,137.434,77.072,15.131,45.231,0.0,212.513,,,5.551,,143.733,1261.247,278.727,,,272.068,272.068,621.407,595.839,361.819,234.02,9.443,10.574,1172.202,,142.681,70.597,1.749,11.648,58.687,0.0,0.0,,,,,130.372,,,65.352,273.053,13.981,13.981,,,,156.585,,92.53,50.532,13.523,170.566,443.619,0.0,1429.428,24.253,1405.175,0.0,555.512,4.89,1989.83,0.0,1989.83,2433.449,
06/29/2014,2630.663,743.064,254.625,488.439,300.767,300.767,0.0,126.874,70.444,15.191,41.239,0.0,183.922,,,5.81,,115.462,1354.627,308.521,,,364.077,364.077,603.438,577.567,361.819,215.748,9.134,10.927,1276.036,,296.958,102.214,15.182,,179.562,0.0,0.0,,,,,64.274,18.992,0.0,0.0,361.232,0.0,0.0,,,,167.958,,92.485,39.616,16.865,167.958,529.19,0.0,1439.053,24.54,1414.513,0.0,656.711,5.709,2101.473,0.0,2101.473,2630.663,
09/28/2014,2695.007,806.505,211.704,594.801,321.312,321.312,0.0,108.377,64.588,11.147,32.642,0.0,164.827,,,5.353,,96.036,1401.021,335.805,,,374.808,374.808,583.373,559.296,361.819,197.477,8.871,9.853,1293.986,,269.08,60.309,19.84,,188.931,0.0,0.0,,,,,60.724,23.248,,0.0,329.804,0.0,0.0,,,,175.295,,88.67,35.911,27.466,175.295,505.099,0.0,1458.16,27.06,1431.1,0.0,726.889,4.859,2189.908,0.0,2189.908,2695.007,
12/31/2014,2538.52,828.043,294.256,533.787,151.034,151.034,0.0,105.129,70.821,10.347,23.961,0.0,159.64,,0.0,7.494,,102.181,1243.846,329.038,897.03,-567.992,470.789,470.789,494.847,464.038,273.438,190.6,12.896,10.419,1294.674,,219.053,47.763,20.049,0.0,151.241,0.0,0.0,0.0,0.0,,,72.498,19.929,0.0,0.526,291.551,0.0,0.0,0.0,0.0,,167.989,13.83,108.46,23.315,2.455,167.989,459.54,0.0,1464.212,27.077,1437.135,0.0,610.079,4.689,2078.98,0.0,2078.98,2538.52,
04/05/2015,2512.182,868.164,218.945,649.219,175.783,175.783,0.0,121.051,72.134,15.927,32.99,0.0,156.158,,0.0,6.683,,99.443,1321.156,308.264,,,402.722,402.722,480.04,450.23,273.438,176.792,12.847,10.28,1191.026,,218.862,59.831,24.711,,134.32,0.0,0.0,,,,,74.271,18.318,,0.0,293.133,0.0,0.0,,,,161.827,17.136,106.224,20.149,0.0,161.827,454.96,0.0,1471.567,26.988,1444.579,0.0,579.571,6.084,2057.222,0.0,2057.222,2512.182,
07/05/2015,2692.807,752.725,300.685,452.04,296.654,296.654,0.0,121.817,67.285,17.376,37.156,0.0,145.19,,,6.836,,86.845,1316.386,291.929,,,275.882,275.882,808.61,774.56,495.434,279.126,13.85,13.364,1376.421,,309.64,86.463,43.163,,180.014,0.0,0.0,,,,,92.439,25.354,,15.005,402.079,0.0,0.0,,,,216.506,24.468,107.557,38.624,20.503,216.506,618.585,0.0,1488.912,26.563,1462.349,0.0,588.472,-3.162,2074.222,0.0,2074.222,2692.807,
10/04/2015,2661.884,819.598,294.217,525.381,245.233,245.233,0.0,128.432,85.713,15.885,26.834,0.0,143.394,80.779,,6.909,,4.135,1336.657,275.089,,,257.56,257.56,792.578,758.64,498.346,260.294,13.933,13.096,1325.227,,306.976,81.642,43.259,,182.075,0.0,0.0,,,,,88.765,29.49,,14.338,395.741,0.0,0.0,,,,220.538,28.304,107.102,35.494,20.148,220.538,616.279,0.0,1497.545,25.904,1471.641,0.0,547.993,0.067,2045.605,0.0,2045.605,2661.884,
12/31/2015,2548.674,742.401,264.705,477.696,211.293,211.293,0.0,153.588,73.117,32.825,47.646,0.0,152.686,,0.0,7.404,,97.604,1259.968,273.414,849.373,-575.959,265.928,265.928,749.364,728.244,488.413,239.831,0.636,13.08,1288.706,,271.83,92.358,21.751,0.0,157.721,0.0,0.0,0.0,0.0,,,101.027,25.745,0.0,15.354,372.857,0.0,0.0,0.0,0.0,,210.031,32.156,103.531,26.663,21.936,210.031,582.888,0.0,1506.102,25.455,1480.647,0.0,467.828,-8.144,1965.786,0.0,1965.786,2548.674,
04/03/2016,2548.974,729.361,319.358,410.003,253.976,253.976,0.0,160.687,59.425,38.49,62.772,0.0,98.698,,,59.119,,98.698,1242.722,266.907,,,246.072,246.072,793.273,719.145,495.871,223.274,1.968,13.041,1306.252,,271.927,84.104,23.368,,164.455,0.0,0.0,,,,,72.595,25.468,,0.307,344.522,0.0,0.0,,,,208.551,34.753,106.921,18.3,23.109,208.551,553.073,0.0,1514.473,25.462,1489.011,0.0,476.393,5.035,1995.901,0.0,1995.901,2548.974,
07/03/2016,2407.858,823.249,381.095,442.154,349.547,349.547,0.0,129.278,57.745,32.536,38.997,0.0,110.812,,,72.708,,110.807,1412.886,264.555,,,282.545,282.545,447.872,359.279,237.21,122.069,2.811,13.074,994.972,,263.379,103.09,23.972,,136.317,0.0,0.0,,,,,191.97,26.927,,0.957,455.349,0.0,0.0,,,,206.93,33.411,106.618,16.11,23.864,206.93,662.279,0.0,1531.218,25.355,1505.863,0.0,212.068,2.293,1745.579,0.0,1745.579,2407.858,
10/02/2016,2365.687,896.438,297.937,598.501,163.213,163.213,0.0,115.066,59.498,22.517,33.051,0.0,110.471,104.078,,90.546,,6.392,1285.188,261.821,,,357.751,357.751,460.927,352.735,238.589,114.146,4.869,12.777,1080.499,,229.118,61.89,20.925,,146.303,0.0,0.0,,,,,139.966,26.336,,0.689,369.084,0.0,0.0,0.0,0.0,,214.459,31.354,108.095,16.837,31.837,214.459,583.543,0.0,1543.162,25.205,1517.957,0.0,235.597,3.385,1782.144,0.0,1782.144,2365.687,
12/31/2016,2762.493,1178.908,307.884,871.024,192.444,192.444,0.0,135.958,58.53,22.946,54.482,0.0,116.493,,,107.405,,116.492,1623.803,253.821,848.968,-595.147,433.843,433.843,451.026,323.744,223.343,100.401,7.712,12.165,1138.69,,287.168,95.362,30.48,0.0,161.326,0.0,0.0,0.0,0.0,,,85.528,23.463,,0.919,372.696,352.669,352.669,0.0,0.0,,208.469,28.642,106.938,12.144,37.282,561.138,933.834,0.0,1618.581,24.897,1593.684,0.0,230.292,-20.214,1828.659,0.0,1828.659,2762.493,
04/02/2017,2842.28,1220.324,324.746,895.578,314.962,314.962,0.0,203.278,62.373,22.511,118.394,0.0,115.589,,,127.918,,115.444,1854.153,253.548,,,262.061,262.061,472.518,324.908,230.065,94.843,7.517,12.175,988.127,,292.552,121.417,24.466,,146.669,0.0,0.0,,,,,100.505,25.983,,21.604,393.057,355.937,355.937,,,,173.433,9.921,110.069,11.255,16.205,529.37,922.427,0.0,1630.452,24.95,1605.502,0.0,300.302,-10.901,1919.853,0.0,1919.853,2842.28,
07/02/2017,3030.225,1407.687,598.349,809.338,405.946,405.946,0.0,153.645,64.235,15.842,73.568,0.0,112.747,,,125.204,,112.724,2080.025,258.017,,,212.501,212.501,479.682,332.818,242.215,90.603,9.231,12.429,950.2,,335.688,103.454,43.812,,188.422,0.0,0.0,,,,,103.519,32.679,,22.128,439.207,359.245,359.245,,,,183.125,11.061,111.688,10.714,16.983,542.37,981.577,0.0,1637.755,24.75,1613.005,0.0,404.978,5.915,2048.648,0.0,2048.648,3030.225,
