Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/29/1992,820.796021,108.394997,108.394997,0.0,320.644012,,,0.0,,,,,82.002998,,,,511.041992,209.365005,,,0.0,100.389,,,,100.389,309.754005,,49.780998,49.780998,,,,24.344,,,,,,241.559999,,,,241.559999,315.684998,95.644997,,,,,17.089001,,,,,17.089001,112.733997,428.418995,0.0,392.377014,,,0.0,,0.0,392.377014,0.0,392.377014,820.796009,
05/31/1992,955.572021,176.501005,153.283005,23.218,360.946014,,,0.0,,,,,103.275002,,,,640.721985,206.955002,370.177002,-163.222,0.0,107.894997,,,,107.894997,314.849999,,62.847,62.847,,,,16.511999,,,,,,326.638987,,,,326.638987,405.997986,95.934998,,,,,18.605,,,,,18.605,114.539998,520.537984,0.0,163.929993,,,0.0,,271.104004,435.033997,0.0,435.033997,955.571981,
08/31/1992,1006.518005,219.592995,166.033997,53.558998,320.471008,,,0.0,,,,,142.431,,,,682.494995,210.369003,,,0.0,113.653999,,,,113.653999,324.023003,,63.577,63.577,,,,20.101,,,,,,392.687998,,,,392.687998,476.365997,95.710999,,,,,20.757999,,,,,20.757999,116.468998,592.834995,0.0,413.683014,,,0.0,,0.0,413.683014,0.0,413.683014,1006.518009,
11/30/1992,968.807007,220.196991,131.412994,88.783997,314.38501,,,0.0,,,,,120.255997,,,,654.838013,197.031998,,,0.0,116.936996,,,,116.936996,313.968994,,56.782001,56.782001,,,,17.459999,,,,,,346.651005,,,,346.651005,420.893005,95.066002,,,,,17.787001,,,,,17.787001,112.853003,533.746008,0.0,435.061005,,,0.0,,0.0,435.061005,0.0,435.061005,968.807013,
02/28/1993,1010.400024,269.960999,185.951996,84.009003,310.471008,,,0.0,,,,,127.088997,,,,707.520996,185.766998,,,0.0,117.112,,,,117.112,302.878998,,56.222,56.222,,,,10.276,,,,,,384.051988,,,,384.051988,450.549988,87.294998,,,,,15.07,,,,,15.07,102.364998,552.914986,0.0,457.484985,,,0.0,,0.0,457.484985,0.0,457.484985,1010.399971,
05/31/1993,1184.02002,357.774994,284.559998,73.214996,359.359985,,,0.0,,,,,125.171997,,,,842.307007,189.238007,390.54599,-201.307999,31.275999,121.198997,,,,121.198997,341.713003,,72.862999,72.862999,,,,10.684,,,,,,467.796019,,,,467.796019,551.343018,86.379997,,,,,18.257999,,,,,18.257999,104.637996,655.981014,0.0,202.912994,,,0.0,,325.126007,528.039001,0.0,528.039001,1184.020015,
09/01/1993,1192.067017,288.591003,179.037003,109.554001,345.804993,,,0.0,,,,,129.867996,,,,764.263977,277.375,,,16.159,134.268997,,,,134.268997,427.802998,,73.209,73.209,,,,11.909,,,,,,446.601971,,,,446.601971,531.719971,85.742996,,,,,20.674999,,,,,20.674999,106.417995,638.137966,0.0,,,,0.0,,553.929016,553.929016,0.0,553.929016,1192.066982,
11/30/1993,1229.312012,291.770996,194.733994,97.037003,374.779999,,,0.0,,,,,128.858002,,,,795.408997,280.654999,,,16.035,137.212997,,,,137.212997,433.902996,,77.439003,77.439003,,,,9.615,,,,,,441.745985,,,,441.745985,528.799988,84.68,,,,,22.726,,,,,22.726,107.406,636.205988,0.0,,,,0.0,,593.106018,593.106018,0.0,593.106018,1229.312006,
02/28/1994,1328.703979,323.439995,254.397995,69.042,380.889008,,,0.0,,,,,135.162003,,,,839.491028,341.626007,,,8.538,139.048996,,,,139.048996,489.213003,,90.469002,90.469002,,,,1.068,,,,,,467.486985,,,,467.486985,559.023987,84.071999,,,,,31.875,,,,,31.875,115.946999,674.970985,0.0,,,,0.0,,653.732971,653.732971,0.0,653.732971,1328.703957,
05/31/1994,1594.984009,464.758,404.809998,59.948002,455.884003,,,0.0,,,,,154.970001,,,,1075.612061,378.483002,614.015991,-235.533005,0.0,140.889008,,,,140.889008,519.37201,,95.799004,95.799004,,,,6.898,,,,,,579.404009,,,,579.404009,682.101013,82.845001,,,,,89.485001,,,,,89.485001,172.330002,854.431015,0.0,254.5,,,0.0,,486.053009,740.553009,0.0,740.553009,1594.984024,
08/31/1994,1622.364014,493.291004,462.548004,30.743,436.182007,,,0.0,,,,,153.376999,,,,1082.849976,388.755005,,,0.0,150.759003,,,,150.759003,539.514008,,102.994003,102.994003,,,,12.613,,,,,,556.499015,,,,556.499015,672.106018,82.685997,,,,,87.511002,,,,,87.511002,170.196999,842.303017,0.0,,,,0.0,,780.060974,780.060974,0.0,780.060974,1622.363991,
11/30/1994,1744.418945,329.446999,221.097,108.349998,539.263,,,0.0,,,,,168.175003,,,,1036.88501,100.216003,230.001007,-129.785004,0.0,607.317993,,,,607.317993,707.533997,,127.295998,127.295998,,,,8.558,,,,,,586.166022,,,,586.166022,722.02002,82.417,,,,,117.254997,,,,,117.254997,199.671997,921.692017,0.0,,,,0.0,,822.72699,822.72699,0.0,822.72699,1744.419006,
02/28/1995,1910.409058,402.546982,276.915985,125.630997,558.658997,,,0.0,,,,,194.817001,,,,1156.022949,487.605988,,,0.0,266.779999,,,,266.779999,754.385986,,115.174004,115.174004,,,,9.947,,,,,,648.295012,,,,648.295012,773.416016,81.889,,,,,112.084999,,,,,112.084999,193.973999,967.390015,0.0,,,,0.0,,943.018982,943.018982,0.0,943.018982,1910.408997,
05/31/1995,2424.51709,585.817994,480.15799,105.660004,764.734009,,,0.0,,,,,266.641998,,,,1617.19397,535.033997,858.445007,-323.411011,0.0,272.289001,,,,272.289001,807.322998,,124.773003,124.773003,,,,9.599,,,,,,920.777045,,,,920.777045,1055.149048,81.721001,,,,,76.289001,,,,,76.289001,158.010002,1213.15905,0.0,338.985992,,,0.0,,872.372009,1211.358001,0.0,1211.358001,2424.517051,
08/31/1995,2349.407959,577.299995,475.585999,101.713997,611.062988,,,0.0,,,,,245.501007,,,,1433.864014,557.372986,,,10.414,347.756989,,,,347.756989,915.543974,,113.786003,113.786003,,,,10.385,,,,,,750.901995,,,,750.901995,875.072998,81.347,,,,,87.085999,,,,,87.085999,168.432999,1043.505997,0.0,,,,0.0,,1305.901978,1305.901978,0.0,1305.901978,2349.407974,
11/30/1995,2530.292969,554.462013,497.726013,56.736,766.91803,,,0.0,,,,,270.031006,,,,1591.411011,602.992981,,,7.626,328.263,,,,328.263,938.881981,,129.244003,129.244003,,,,9.895,,,,,,817.282017,,,,817.282017,956.421021,81.242996,,,,,30.933001,,,,,30.933001,112.175997,1068.597017,0.0,,,,0.0,,1461.696045,1461.696045,0.0,1461.696045,2530.293062,
02/29/1996,2763.031982,709.744995,612.666992,97.078003,774.52301,,,0.0,,,,,291.640015,,,,1775.907959,642.987,,,9.451,334.686005,,,,334.686005,987.124004,,153.597,153.597,,,,9.885,,,,,,906.516047,,,,906.516047,1069.998047,81.083,,,,,20.798,,,,,20.798,101.881001,1171.879047,0.0,,,,0.0,,1591.152954,1591.152954,0.0,1591.152954,2763.032001,
05/31/1996,3357.24292,840.908005,715.742004,125.166,1084.858032,,,0.0,,,,,358.699005,,,,2284.465088,685.754028,1128.593994,-442.839996,41.963001,345.061005,,,,345.061005,1072.778034,,169.895004,169.895004,,,,5.623,,,,,,1279.445985,,,,1279.445985,1454.963989,0.897,,,,,30.933001,,,,,30.933001,31.830001,1486.79399,0.0,475.833008,,,0.0,,1394.615967,1870.448975,0.0,1870.448975,3357.242964,
08/31/1996,3330.616943,995.787018,743.265015,252.522003,899.942017,,,0.0,,,,,338.914001,,,,2234.643066,731.565002,,,15.039,349.369995,,,,349.369995,1095.973997,,165.820007,165.820007,,,,5.795,,,,,,1136.400007,,,,1136.400007,1308.015015,0.853,,,,,25.896,,,,,25.896,26.749,1334.764015,0.0,,,,0.0,,1995.853027,1995.853027,0.0,1995.853027,3330.617042,
11/30/1996,3460.89502,878.671967,559.383972,319.287994,1083.995972,,,0.0,,,,,364.69101,,,,2327.358887,771.372986,,,12.915,349.247986,,,,349.247986,1133.535972,,163.589996,163.589996,,,,12.085,,,,,,1122.096,,,,1122.096,1297.770996,0.964,,,,,26.224001,,,,,26.224001,27.188001,1324.958997,0.0,,,,0.0,,2135.936035,2135.936035,0.0,2135.936035,3460.895032,
02/28/1997,3740.414062,1043.068024,736.166016,306.902008,1102.175049,,,0.0,,,,,430.095001,,,,2575.337891,775.796021,,,30.363001,358.916992,,,,358.916992,1165.076014,,147.751999,147.751999,,,,10.35,,,,,,1181.559988,,,,1181.559988,1339.661987,300.950012,,,,,31.905001,,,,,31.905001,332.855013,1672.517,0.0,,,,0.0,,2067.896973,2067.896973,0.0,2067.896973,3740.413973,
05/31/1997,4624.314941,1213.190002,890.161987,323.028015,1540.469971,,,0.0,,,,,517.435974,,,,3271.095947,868.947998,1477.274048,-608.325989,116.336998,367.93399,,,,367.93399,1353.218987,,185.444,185.444,,,,3.361,,,,,,1733.334038,,,,1733.334038,1922.139038,300.835999,,,,,31.628,,,,,31.628,332.463999,2254.603037,0.0,696.018005,,,0.0,,1673.69397,2369.711975,0.0,2369.711975,4624.315012,
08/31/1997,4597.064941,1488.325989,1006.711975,481.614014,1183.407959,,,0.0,,,,,463.110992,,,,3134.844971,882.018005,,,180.740005,399.462006,,,,399.462006,1462.220016,,173.955002,173.955002,,,,4.913,,,,,,1634.604044,,,,1634.604044,1813.472046,300.742004,,,,,37.558998,,,,,37.558998,338.301003,2151.773048,0.0,,,,0.0,,2445.291992,2445.291992,0.0,2445.291992,4597.065041,
11/30/1997,4762.716797,1514.394958,994.260986,520.133972,1321.368042,,,0.0,,,,,476.630005,,,,3312.393066,898.96698,1611.517944,-712.551025,139.863007,411.493988,,,,411.493988,1450.323975,,206.641998,206.641998,,,,9.992,,,,,,1507.454991,,,,1507.454991,1724.088989,304.60199,,,,,65.450996,,,,,65.450996,370.052986,2094.141975,0.0,,,,0.0,,2668.574951,2668.574951,0.0,2668.574951,4762.716927,
02/28/1998,4749.755859,1516.81897,977.495972,539.322998,1322.781006,,,0.0,,,,,494.648987,,,,3334.249023,920.343018,1671.302002,-750.958984,82.751999,412.411987,,,,412.411987,1415.507004,,202.557999,202.557999,,,,13.407,,,,,,1587.474943,,,,1587.474943,1803.439941,304.5,,,,,64.781998,,,,,64.781998,369.281998,2172.721939,0.0,,,,0.0,,2577.033936,2577.033936,0.0,2577.033936,4749.755875,
05/31/1998,5819.01123,1919.199036,1273.68103,645.518005,1857.47998,,,0.0,,,,,546.370972,,,,4323.049805,934.349976,1733.328003,-798.978027,186.511002,375.100006,,,,375.100006,1495.960983,,239.697998,239.697998,,,,2.924,,,,,,2241.543041,,,,2241.543041,2484.165039,304.337006,,,,,72.950996,,,,,72.950996,377.288002,2861.453041,0.0,976.275024,,,-490.363007,,2471.645966,2957.557983,0.0,2957.557983,5819.011024,
08/31/1998,5691.462891,2301.895996,1628.083008,673.812988,1351.416016,,,0.0,0.0,0.0,0.0,0.0,481.063995,,,,4134.375977,952.848999,1806.139038,-853.289978,196.934998,407.303009,0.0,,,407.303009,1557.087006,,246.003998,246.003998,,,,3.6,,,,,,1985.160895,,,,1985.160895,2234.764893,304.20401,,,,,71.294998,,,,,71.294998,375.499008,2610.263901,0.0,,,,0.0,,3081.198975,3081.198975,0.0,3081.198975,5691.462876,
11/30/1998,5646.59082,1908.067017,1348.749023,559.317993,1604.33606,,,0.0,0.0,0.0,0.0,0.0,575.469971,,,,4087.873047,976.656006,1907.589966,-930.927979,152.128006,429.928009,98.866997,,,331.061012,1558.712021,,296.963013,296.963013,,,,7.878,,,,,,1947.625052,,,,1947.625052,2252.466064,304.200989,,,,,74.613998,,,,,74.613998,378.814987,2631.281052,0.0,,,,0.0,,3015.310059,3015.310059,0.0,3015.310059,5646.59111,
02/28/1999,6102.328125,2188.861023,1504.176025,684.684998,1563.853027,,,0.0,0.0,0.0,0.0,0.0,583.755005,,,,4336.469238,978.143005,1962.410034,-984.267029,302.121002,485.595001,98.989998,,,386.605003,1765.859009,,255.388,255.388,,,,2.603,,,,,,2019.821988,,,,2019.821988,2277.812988,304.138,,,,,178.727997,,,,,178.727997,482.865997,2760.678986,0.0,,,,0.0,,3341.648926,3341.648926,0.0,3341.648926,6102.327911,
05/31/1999,7259.653809,2562.763977,1785.714966,777.049011,2238.204102,,,0.0,0.0,0.0,0.0,0.0,646.30603,,,,5447.273926,987.481995,2023.447021,-1035.964966,249.546997,575.351013,575.351013,,,0.0,1812.380005,,283.895996,283.895996,,,,3.638,3.004,0.634,0.634,,,2758.8891,,,,2758.8891,3046.423096,304.140015,303.992015,0.148,0.148,,213.824005,,,,,213.824005,517.96402,3564.387115,0.0,1475.762939,,,-1086.953003,,3306.456909,3695.266846,0.0,3695.266846,7259.653961,
08/31/1999,6579.398926,2721.748962,1718.178955,1003.570007,1514.094971,,,0.0,0.0,0.0,0.0,0.0,552.737,,,,4788.581055,966.098022,2063.4729,-1097.375,208.475006,616.244995,616.244995,,,0.0,1790.818024,,255.369003,255.369003,,,,3.58,,,,,,2290.373018,,,,2290.373018,2549.322021,300.806,,,,,228.796005,,,,,228.796005,529.602005,3078.924026,0.0,,,,,,3500.475098,3500.475098,0.0,3500.475098,6579.399124,
11/30/1999,6376.229004,2133.756042,1317.149048,816.606995,1768.91394,,,0.0,0.0,0.0,0.0,0.0,497.186005,,,,4399.855957,966.403992,2099.393066,-1132.989014,193.475006,816.494019,,,,816.494019,1976.373016,,244.667007,244.667007,,,,3.184,,,,,,2222.870916,,,,2222.870916,2470.721924,300.661987,,,,,204.289001,,,,,204.289001,504.950989,2975.672913,0.0,,,,,,3400.555908,3400.555908,0.0,3400.555908,6376.228821,
02/28/2000,7349.367188,2767.601074,2267.705078,499.895996,1848.720947,,,0.0,0.0,0.0,0.0,0.0,529.075012,,,,5145.396973,966.676025,2144.462891,-1177.786987,120.0,1117.293945,,,,1117.293945,2203.969971,,224.690002,224.690002,,,,2.234,,,,,,2582.437082,,,,2582.437082,2809.361084,304.772003,,,,,250.945999,,,,,250.945999,555.718002,3365.079086,0.0,,,,,,3984.288086,3984.288086,0.0,3984.288086,7349.367172,
05/31/2000,13076.780273,7761.998047,7429.206055,332.791992,2533.964111,,,0.0,0.0,0.0,0.0,0.0,587.372009,,,,10883.330078,934.455017,2125.030029,-1190.574951,110.0,1148.98999,1148.98999,,,0.0,2193.445007,,287.494995,287.494995,,,,2.691,2.284,0.407,0.407,,,5572.051798,,,,5572.051798,5862.237793,300.769989,299.893989,0.876,0.876,,452.308014,,,,,452.308014,753.078003,6615.315796,0.0,3112.125977,,,-5306.770996,3343.856934,5312.250977,6461.462891,0.0,6461.462891,13076.778687,
08/31/2000,9512.527344,5062.572174,4837.097168,225.475006,1696.319946,,,0.0,0.0,0.0,0.0,0.0,499.703003,,,,7258.595215,936.757019,2174.241943,-1237.484985,70.0,1247.175049,1247.175049,,,0.0,2253.932068,,253.242996,253.242996,,,,3.66,,,,,,3050.20589,,,,3050.20589,3307.108887,300.730988,,,,,533.789001,,,,,533.789001,834.519989,4141.628876,0.0,,,,,,5370.897949,5370.897949,0.0,5370.897949,9512.526825,
11/30/2000,8923.766602,4356.164948,4165.689941,190.475006,1935.766968,,,0.0,0.0,0.0,0.0,0.0,531.531982,,,,6823.463867,941.79303,,,30.0,1128.51001,,,,1128.51001,2100.30304,,282.738007,282.738007,,,,2.596,,,,,,2882.290993,,,,2882.290993,3167.625,300.802002,,,,,528.877014,,,,,528.877014,829.679016,3997.304016,0.0,3949.334961,,,,,977.127991,4926.462952,0.0,4926.462952,8923.766968,
02/28/2001,9450.740234,4985.237915,4129.337891,855.900024,1952.119019,,,0.0,0.0,0.0,0.0,0.0,521.684998,,,,7459.041992,946.268005,,,10.0,1035.430054,774.104004,,,261.32605,1991.698059,,277.704987,277.704987,,,,2.814,,,,,,3025.140926,,,,3025.140926,3305.659912,300.931,,,,,520.077026,,,,,520.077026,821.008026,4126.667938,0.0,3707.500977,,,,,1616.571045,5324.072021,0.0,5324.072021,9450.73996,
05/31/2001,11030.160156,5887.661011,4449.166016,1438.494995,2432.131104,,,0.0,0.0,0.0,0.0,0.0,643.357971,,,,8963.150391,974.750977,2303.636963,-1328.885986,0.0,1092.259033,716.229004,,,376.030029,2067.01001,,270.112,270.112,,,,2.849,2.232,0.617,0.617,,,3643.657897,,,,3643.657897,3916.618896,300.846985,299.865985,0.981,0.981,,534.922974,,,,,534.922974,835.769958,4752.388855,0.0,4820.869141,,,0.0,1610.0,-153.098022,6277.771118,0.0,6277.771118,11030.159973,
08/31/2001,11185.94043,6051.431152,3915.579102,2135.852051,1759.78894,,,0.0,0.0,0.0,0.0,0.0,766.073975,,,,8577.293945,1026.713013,,,285.544006,1296.389038,899.757996,,,396.631042,2608.646057,,236.781998,236.781998,,,,3.527,,,,,,3826.410973,,,,3826.410973,4066.719971,300.872009,,,,,599.025024,,,,,599.025024,899.897034,4966.617004,0.0,4834.898926,,,0.0,,1384.42395,6219.322876,0.0,6219.322876,11185.93988,
11/30/2001,10285.459961,4959.527832,2467.514893,2492.012939,1812.618042,,,0.0,0.0,0.0,0.0,0.0,814.5,,,,7586.645996,1009.370972,,,580.471008,1108.972046,,,,1108.972046,2698.814026,,265.725006,265.725006,,,,1.238,,,,,,3465.736945,,,,3465.736945,3732.699951,300.730988,,,,,546.896973,,,,,546.896973,847.62796,4580.327911,0.0,4946.881836,,,0.0,,758.25,5705.131836,0.0,5705.131836,10285.459747,
02/28/2002,10374.919922,5610.973877,3459.190918,2151.782959,1621.412964,,,0.0,0.0,0.0,0.0,0.0,789.609009,,,,8021.996094,984.765991,,,329.774994,1038.38501,,,,1038.38501,2352.925995,,238.296997,238.296997,,,,2.059,,,,,,3324.26412,,,,3324.26412,3564.620117,300.890015,,,,,519.710999,,,,,519.710999,820.601013,4385.22113,0.0,4972.797852,,,0.0,,1016.903015,5989.700867,0.0,5989.700867,10374.921997,
05/31/2002,10800.0,5841.0,3095.0,2746.0,2036.0,,,0.0,0.0,0.0,0.0,0.0,851.0,,,,8728.0,987.0,2337.0,-1350.0,406.0,679.0,446.0,,,233.0,2072.0,,228.0,228.0,,,,0.0,0.0,0.0,0.0,,,3732.0,,,,3732.0,3960.0,298.0,298.0,0.0,0.0,,425.0,,,,,425.0,723.0,4683.0,0.0,5029.0,,,0.0,1210.0,-122.0,6117.0,0.0,6117.0,10800.0,
08/31/2002,10412.0,6419.0,3875.0,2544.0,1362.0,1362.0,,0.0,0.0,0.0,0.0,0.0,763.0,,,,8544.0,973.0,,,237.0,658.0,415.0,,,243.0,1868.0,,222.0,222.0,,,,0.0,0.0,0.0,0.0,,,3760.0,,,,3760.0,3982.0,311.0,311.0,0.0,0.0,,384.0,,,,,384.0,695.0,4677.0,0.0,4982.0,,,0.0,,753.0,5735.0,0.0,5735.0,10412.0,
11/30/2002,9752.0,5481.0,3013.0,2468.0,1529.0,1529.0,,0.0,0.0,0.0,0.0,0.0,778.0,,,,7788.0,949.0,,,414.0,601.0,369.0,,,232.0,1964.0,,216.0,216.0,,,,0.0,0.0,0.0,0.0,,,3543.0,,,,3543.0,3759.0,313.0,313.0,0.0,0.0,,382.0,,,,,382.0,695.0,4454.0,0.0,4842.0,,,0.0,,456.0,5298.0,0.0,5298.0,9752.0,
02/28/2003,9948.0,6040.0,4088.0,1952.0,1421.0,1421.0,,0.0,0.0,0.0,0.0,0.0,783.0,,,,8244.0,899.0,,,224.0,581.0,357.0,,,224.0,1704.0,,223.0,223.0,,,,153.0,153.0,0.0,0.0,,,3443.0,,,,3443.0,3819.0,162.0,162.0,0.0,0.0,,383.0,,,,,383.0,545.0,4364.0,0.0,4921.0,,,0.0,,663.0,5584.0,0.0,5584.0,9948.0,
05/31/2003,10967.0,6519.0,4737.0,1782.0,1920.0,1920.0,,0.0,0.0,0.0,0.0,0.0,788.0,,,,9227.0,1062.0,2556.0,-1494.0,233.0,445.0,,,,445.0,1740.0,,228.0,228.0,,,,153.0,153.0,0.0,0.0,,,3777.0,,,,3777.0,4158.0,175.0,175.0,0.0,0.0,,314.0,,,,,314.0,489.0,4647.0,0.0,5101.0,,,0.0,1092.0,127.0,6320.0,0.0,6320.0,10967.0,
08/31/2003,11215.0,7404.0,4240.0,3164.0,1346.0,1346.0,,,0.0,0.0,0.0,0.0,663.0,,,,9413.0,1081.0,,,283.0,438.0,241.0,,,197.0,1802.0,,225.0,225.0,,,,152.0,152.0,0.0,0.0,,,3809.0,,,,3809.0,4186.0,168.0,168.0,0.0,0.0,,359.0,,,,,359.0,527.0,4713.0,,5146.0,,,,1347.0,9.0,6502.0,,6502.0,11215.0,
11/30/2003,11777.0,8074.0,4173.0,3901.0,1547.0,1547.0,,0.0,0.0,0.0,0.0,0.0,686.0,,,,10307.0,1073.0,,,0.0,397.0,235.0,,,162.0,1470.0,,212.0,212.0,,,,152.0,152.0,0.0,0.0,,,3634.0,,,,3634.0,3998.0,169.0,169.0,0.0,0.0,,411.0,,,,,411.0,580.0,4578.0,0.0,5280.0,,,0.0,1780.0,139.0,7199.0,0.0,7199.0,11777.0,
