Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Associates,Total Deferred Tax Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,Payables Broker Dealers,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2008,20709.616,3207.493,1625.626,,,5508.031,,,,,,344.594,,,,,,,,9132.532,,9132.532,192.45,,62.575,62.575,,239.714,,,11154.759,,2.727,8771.73,8523.523,248.207,5789.952,14564.409,1311.059,122.728,,,,,,,,62.224,,,,,,,,,2650.697,18588.389,,359.98,,,-81.761,1639.662,-33.976,1883.905,237.322,2121.227,20709.616,
12/31/2008,18282.316,480.982,1860.124,1302.588,557.536,5682.972,259.674,467.844,,,4955.454,358.018,4926.727,4243.868,682.859,2856.204,2841.19,15.014,1382.245,9165.176,-106.14,9059.036,190.743,190.743,62.575,62.575,0.0,264.475,156.4,0.0,166.991,,2.597,8790.385,8564.655,225.73,5934.448,14727.43,855.459,60.817,82.665,,,,,643.748,68.229,161.278,,,161.278,,,,,,427.914,16172.081,0.0,372.254,4.559,367.695,-87.052,1687.39,-107.173,1865.419,244.816,2110.235,18282.316,
03/31/2009,18117.545,317.192,1503.139,1005.305,497.834,6201.652,319.556,538.442,,,5343.654,421.502,4894.329,4041.689,852.64,2796.964,2781.016,15.948,1298.716,8990.009,-141.343,8848.666,189.185,189.185,62.575,62.575,0.0,268.072,143.538,0.0,162.024,,1.83,8367.262,8161.416,205.846,6213.929,14583.021,796.21,2.951,77.148,,,,,614.569,101.542,230.557,,,230.557,,,,,,408.65,16018.438,0.0,396.97,4.418,392.552,-85.235,1679.633,-95.039,1896.329,202.778,2099.107,18117.545,
06/30/2009,17830.83,539.346,1123.552,564.245,559.307,6316.316,304.032,537.148,,,5475.136,421.469,4580.68,3758.308,822.372,2631.92,2603.726,28.194,1512.741,8725.341,-137.028,8588.313,187.569,187.569,62.575,62.575,0.0,272.975,148.949,0.0,169.766,,1.974,7635.584,7435.277,200.307,6549.238,14186.796,858.073,84.081,45.241,,,,,665.961,62.79,110.294,,,110.294,,,,,,501.792,15656.955,0.0,406.691,4.42,402.271,-85.884,1708.475,-67.174,1962.108,211.767,2173.875,17830.83,
09/30/2009,18226.728,2306.085,2723.15,2306.186,416.964,3625.967,431.445,509.073,,,2685.449,540.035,4322.607,3507.94,814.667,2421.638,2398.822,22.816,1501.746,8245.991,-150.272,8095.719,186.232,186.232,62.575,62.575,0.0,270.139,156.399,0.0,260.427,,3.672,9419.715,9226.236,193.479,3789.87,13213.257,945.43,102.758,93.376,0.0,0.0,,12.78,579.484,157.032,346.254,0.0,0.0,346.254,0.0,0.0,0.0,36.734,,1451.914,15993.589,0.0,421.087,4.425,416.662,-84.412,1737.591,-41.803,2032.463,200.676,2233.139,18226.728,
12/31/2009,14691.995,1018.585,987.938,352.268,635.67,3205.658,362.942,488.997,,,2353.719,436.283,4310.582,3486.061,824.521,2291.112,2272.861,18.251,1574.258,8175.952,-149.164,8026.788,182.999,182.999,62.575,62.575,0.0,276.335,171.836,0.0,322.998,,2.576,7004.493,6801.239,203.254,3143.549,10150.618,1364.023,22.733,91.493,,,,,1091.099,158.698,409.309,,,409.309,,,,,,451.956,12375.906,0.0,440.213,4.425,435.788,-88.235,1766.808,-25.607,2093.179,222.91,2316.089,14691.995,
03/31/2010,15277.15,928.986,1127.256,379.538,747.718,3802.66,700.578,455.775,,,2646.307,456.154,4115.585,3401.602,713.983,2269.696,2244.362,25.334,1684.832,8070.113,-148.358,7921.755,181.301,181.301,62.575,62.575,0.0,274.948,184.161,0.0,337.354,,2.459,6729.0,6517.933,211.067,3265.692,9997.151,1857.833,73.65,131.778,,,,,1426.064,226.341,407.591,,,407.591,,,,,,618.759,12881.334,0.0,456.861,4.41,452.451,-88.706,1807.726,-16.014,2159.867,235.949,2395.816,15277.15,
06/30/2010,14880.179,866.196,1035.387,291.428,743.959,3642.307,586.93,424.344,,,2631.033,446.269,4193.727,3547.024,646.703,2122.977,2097.492,25.485,1701.658,8018.362,-147.091,7871.271,175.603,175.603,62.575,62.575,0.0,275.725,177.96,0.0,326.886,,2.822,6466.905,6253.887,213.018,3259.07,9728.797,1622.439,143.163,85.737,,,,,1312.175,81.364,421.556,,,421.556,,,,,,641.467,12414.259,0.0,471.389,4.414,466.975,-89.042,1854.61,-17.565,2219.392,246.528,2465.92,14880.179,
09/30/2010,17883.081,2943.239,607.54,344.652,262.888,4844.19,591.447,424.461,,,3828.282,442.856,4199.918,3585.895,614.023,2042.095,2018.155,23.94,1819.529,8061.542,-147.084,7914.458,170.768,170.768,62.575,62.575,0.0,280.89,165.208,0.0,451.357,,3.089,7076.629,6859.053,217.576,3308.115,10387.833,3846.361,233.346,131.038,0.0,0.0,,12.804,3332.132,137.041,343.16,0.0,0.0,343.16,0.0,0.0,0.0,33.421,,675.438,15286.213,0.0,480.722,4.363,476.359,-81.574,1909.865,-6.197,2302.816,294.052,2596.868,17883.081,
12/31/2010,14849.838,1204.883,641.203,456.239,184.964,3473.213,612.36,385.163,,,2475.69,477.734,4293.405,936.287,3357.118,1947.531,1941.036,6.495,1753.454,7994.39,-146.024,7848.366,171.569,171.569,62.575,62.575,0.0,328.927,181.104,0.0,460.264,,1.819,6680.577,6462.768,217.809,3382.225,10064.621,1074.835,166.815,203.989,,,,,605.477,98.554,385.169,,,385.169,,,,,,607.28,12131.905,0.0,508.022,4.373,503.649,-85.056,1979.572,4.204,2406.742,311.191,2717.933,14849.838,
03/31/2011,15284.179,1255.168,700.863,390.376,310.487,3674.162,529.643,353.67,,,2790.849,494.434,4317.506,861.067,3456.439,1848.879,1843.006,5.873,1936.945,8103.33,-146.115,7957.215,168.828,168.828,62.575,62.575,0.0,326.77,187.019,0.0,457.145,,1.616,6708.967,6482.028,226.939,3693.434,10404.017,1062.423,62.292,107.771,,,,,718.954,173.406,354.362,,,354.362,,,,,,643.969,12464.771,0.0,539.283,1.264,538.019,-85.431,2044.007,9.931,2507.79,311.618,2819.408,15284.179,
06/30/2011,16117.109,1598.688,777.688,470.407,307.281,3795.857,575.077,324.129,,,2896.651,524.489,4561.489,808.678,3752.811,1766.284,1760.387,5.897,2058.318,8386.091,-145.8,8240.291,172.346,172.346,71.924,71.924,0.0,320.48,206.71,0.0,408.636,,5.44,6939.018,6699.919,239.099,3728.946,10673.404,1167.323,64.988,195.793,,,,,806.364,100.178,612.648,,,612.648,,,,,,798.495,13251.87,0.0,555.187,1.267,553.92,-81.741,2074.315,10.903,2558.664,306.575,2865.239,16117.109,
09/30/2011,18006.995,2439.695,623.808,398.247,225.561,4947.957,492.771,520.665,,,3934.521,536.364,4827.498,771.976,4055.522,1763.924,1756.486,7.438,1915.16,8506.582,-145.744,8360.838,169.85,169.85,71.924,71.924,0.0,320.384,171.911,0.0,364.264,,21.663,7717.659,7472.319,245.34,4690.414,12429.736,1312.206,188.745,76.15,0.0,0.0,,21.332,914.571,111.408,590.636,0.0,0.0,590.636,0.0,0.0,0.0,38.96,,723.612,15095.15,0.0,566.406,1.271,565.135,-95.0,2125.818,-9.605,2587.619,324.226,2911.845,18006.995,
12/31/2011,17891.566,1916.954,644.823,400.455,244.368,4903.994,564.441,470.093,,,3869.46,536.674,5301.411,831.708,4469.703,1757.144,1748.057,9.087,1845.255,8903.81,-147.503,8756.307,173.901,173.901,71.924,71.924,0.0,316.498,185.919,0.0,384.572,,25.99,7678.906,7402.35,276.556,4804.234,12509.13,1159.137,184.061,128.512,,,,,772.48,74.084,607.444,,,607.444,,,,,,652.901,14928.612,0.0,587.782,1.28,586.502,-112.574,2171.907,-10.446,2636.669,326.285,2962.954,17891.566,
03/31/2012,19275.376,2875.858,538.452,340.158,198.294,4872.633,451.851,576.142,,,3844.64,623.406,5724.566,987.58,4736.986,1766.685,1726.132,40.553,1862.595,9353.846,-144.678,9209.168,181.752,181.752,71.924,71.924,,306.04,179.893,0.0,416.25,,19.237,7894.609,7586.757,307.852,4751.071,12664.917,919.839,137.026,80.423,,,,,635.323,67.067,1555.264,,,1555.264,,,,,,719.485,15859.505,0.0,976.289,1.396,974.893,-114.608,2222.857,3.315,3087.853,328.018,3415.871,19275.376,
06/30/2012,21170.555,1729.035,913.403,706.713,206.69,5088.412,908.426,751.637,,,3428.349,1054.874,5987.225,980.673,5006.552,1807.37,1717.717,89.653,2772.243,10566.838,-149.084,10417.754,223.56,223.56,286.372,286.372,0.0,302.544,188.33,0.0,966.271,,24.52,8252.784,7938.722,314.062,4776.027,13053.331,1446.164,506.618,186.894,,,,,540.409,212.243,1333.971,,,1333.971,,,,,,1755.38,17588.846,0.0,999.966,1.399,998.567,-118.681,2281.407,-4.996,3157.696,424.013,3581.709,21170.555,
09/30/2012,21160.265,1980.02,765.176,565.016,200.16,5268.617,804.272,733.874,,,3730.471,427.641,5934.057,985.924,4948.133,2044.481,1691.986,352.495,2452.938,10431.476,-147.541,10283.935,231.195,231.195,422.381,361.246,61.135,299.611,168.187,0.0,1313.502,,44.8,8554.913,8236.034,318.879,4584.656,13184.369,1188.868,348.036,232.436,0.0,0.0,,0.0,505.232,103.164,1329.093,0.0,0.0,1329.093,0.0,0.0,0.0,45.161,,1732.492,17479.983,0.0,1031.692,1.404,1030.288,-118.762,2346.563,9.447,3268.94,411.342,3680.282,21160.265,
12/31/2012,22275.971,2187.707,772.079,598.579,173.5,5899.385,826.194,714.911,724.799,,3633.481,368.934,6268.543,1107.433,5161.11,2107.586,1693.517,414.069,2359.461,10735.59,-148.021,10587.569,235.733,235.733,446.601,374.51,72.091,297.535,164.541,0.0,1315.887,,13.886,8932.779,8620.498,312.281,5553.862,14500.527,1038.204,373.29,202.032,,,,,338.421,124.461,1200.09,,,1200.09,,,,,431.807,1295.761,18466.389,0.0,1072.997,1.417,1071.58,-121.656,2412.561,15.899,3379.801,429.781,3809.582,22275.971,
03/31/2013,22735.145,2174.149,770.047,623.966,146.081,6150.074,827.629,755.62,759.713,,3807.112,454.691,6333.289,1165.298,5167.991,2131.968,1698.617,433.351,2480.59,10945.847,-150.286,10795.561,248.849,248.849,434.262,364.874,69.388,282.465,165.55,0.0,1259.497,,5.09,9069.261,8766.814,302.447,5424.415,14498.766,1212.825,397.712,298.577,,,,,373.408,143.128,1199.259,,,1199.259,,,,,375.545,1536.866,18823.261,0.0,1105.782,1.424,1104.358,-122.5,2472.96,14.514,3470.756,441.128,3911.884,22735.145,
06/30/2013,22214.191,2585.545,733.62,578.147,155.473,5326.093,374.858,723.34,,,4227.895,415.296,6412.904,1207.06,5205.844,2222.127,1719.947,502.18,2473.65,11108.681,-142.393,10966.288,251.835,251.835,362.677,362.677,0.0,275.725,168.778,0.0,1128.334,,5.814,9124.57,8836.492,288.078,5238.033,14368.417,952.311,248.382,103.73,,,,,408.596,191.603,1195.392,,,1195.392,,,,,,1822.929,18339.049,0.0,1123.661,1.427,1122.234,-123.757,2537.252,7.039,3544.195,330.947,3875.142,22214.191,
09/30/2013,23186.122,2596.616,855.869,709.12,146.749,6095.252,579.705,698.844,,,4816.703,407.329,6545.955,1343.886,5202.069,2301.455,1745.65,555.805,2336.733,11184.143,-136.501,11047.642,244.416,244.416,361.464,361.464,0.0,272.096,195.16,0.0,1110.278,,8.555,9286.816,8973.442,313.374,5942.843,15238.214,1048.515,300.933,220.656,0.0,0.0,,,417.315,109.611,1194.508,0.0,0.0,1194.508,0.0,0.0,0.0,53.122,,1653.426,19187.785,0.0,1137.727,1.429,1136.298,-120.555,2635.026,10.726,3662.924,335.413,3998.337,23186.122,
12/31/2013,21924.495,2801.952,773.599,638.893,134.706,4454.318,453.046,659.537,,,3341.735,417.485,6923.039,1446.684,5476.355,2432.628,1765.267,667.361,2082.973,11438.64,-138.124,11300.516,241.109,241.109,423.774,359.63,64.144,268.786,198.997,0.0,1043.959,,5.126,10000.312,9677.233,323.079,4189.121,14194.559,939.145,345.701,216.553,,,,,303.49,73.401,1193.61,,,1193.61,,,,,,1471.593,17798.907,0.0,1173.425,1.436,1171.989,-125.069,2728.175,5.545,3782.076,343.512,4125.588,21924.495,
03/31/2014,22868.902,2641.876,823.354,637.486,185.868,4593.805,647.754,646.569,,,3299.482,492.221,7528.894,1620.704,5908.19,2514.891,1741.916,772.975,2196.603,12240.388,-137.94,12102.448,244.984,244.984,420.206,357.846,62.36,258.633,216.882,0.0,1074.493,,7.484,10407.32,10080.369,326.951,4112.42,14527.224,1220.922,377.677,200.458,,,,,485.728,157.059,1192.699,,,1192.699,,,,,,1719.696,18660.541,0.0,1205.405,1.439,1203.966,-126.057,2810.19,-1.234,3888.304,320.057,4208.361,22868.902,
06/30/2014,23070.289,2845.757,679.445,508.005,171.44,4288.182,607.775,603.679,,,3076.728,520.874,7695.214,1683.831,6011.383,2659.222,1751.188,908.034,2269.729,12624.165,-142.309,12481.856,244.433,244.433,416.584,356.035,60.549,239.088,219.008,0.0,1135.062,,9.045,10258.793,9921.374,337.419,3910.993,14178.831,1184.252,286.924,248.186,,,,,496.906,152.236,1191.774,,,1191.774,,,,,,2202.254,18757.111,0.0,1225.554,1.442,1224.112,-127.461,2910.165,6.918,4015.176,298.002,4313.178,23070.289,
09/30/2014,23325.652,2199.063,605.004,446.016,158.988,4517.997,679.393,562.289,,,3276.315,544.18,8205.705,1783.358,6422.347,2737.962,1751.747,986.215,2402.126,13345.793,-147.574,13198.219,245.401,245.401,354.261,295.486,58.775,235.858,231.325,0.0,1194.344,,8.386,10020.538,9675.835,344.703,3956.104,13985.028,1160.685,244.495,238.4,0.0,0.0,,,461.26,216.53,1190.836,0.0,0.0,1190.836,0.0,0.0,0.0,49.833,,2506.014,18892.396,0.0,1240.49,1.444,1239.046,-121.211,3023.845,-1.888,4141.236,292.02,4433.256,23325.652,
12/31/2014,24253.246,2649.385,594.898,384.129,210.769,4317.699,606.676,544.634,,,3166.389,441.533,8446.758,1714.153,6732.605,3132.734,1971.734,1161.0,2463.985,14043.477,-156.767,13886.71,242.54,242.54,409.462,352.474,56.988,232.159,236.925,0.0,1241.935,,4.453,11084.566,10738.227,346.339,4039.037,15128.056,1094.166,337.107,197.975,,,,,424.629,134.455,1189.883,,,1189.883,,,,,385.512,1897.495,19695.112,0.0,1286.963,1.469,1285.494,-131.444,3123.498,-8.352,4270.665,287.469,4558.134,24253.246,
03/31/2015,24967.935,2540.137,636.841,469.503,167.338,4790.235,797.531,531.94,,,3460.764,479.575,8587.059,1773.859,6813.2,3183.994,1966.201,1217.793,2488.196,14259.249,-160.008,14099.241,242.071,242.071,405.86,350.673,55.187,225.557,259.456,0.0,1288.962,,4.776,11267.237,10916.574,350.663,4151.42,15423.433,1233.071,277.383,372.34,,,,,430.586,152.762,1188.916,,,1188.916,,,,,421.85,2048.755,20316.025,0.0,1320.464,1.476,1318.988,-133.327,3211.083,-22.795,4375.425,276.485,4651.91,24967.935,
06/30/2015,24808.416,2582.081,552.944,416.516,136.428,4521.681,674.043,443.975,,,3403.663,500.196,8428.689,1889.047,6539.642,3308.159,1950.561,1357.598,2758.147,14494.995,-160.631,14334.364,249.018,249.018,354.647,295.486,59.161,203.077,259.486,0.0,1250.922,,3.317,11007.299,10660.441,346.858,4197.484,15208.1,1103.823,251.769,266.151,,,,,434.282,151.621,1187.934,,,1187.934,,,,,327.826,2234.444,20062.127,0.0,1329.056,1.489,1327.567,-149.499,3316.4,-23.292,4472.665,273.624,4746.289,24808.416,
09/30/2015,26468.032,2601.006,598.517,474.144,124.373,5014.941,690.551,513.73,,,3810.66,514.0,9144.528,2216.51,6928.018,3411.694,1962.614,1449.08,2924.242,15480.464,-172.257,15308.207,255.875,255.875,376.962,307.635,69.327,199.678,266.899,0.0,1331.947,,9.295,11910.586,11555.669,354.917,4671.073,16590.954,1289.116,332.536,287.993,0.0,0.0,,,504.533,164.054,1137.57,0.0,0.0,1137.57,0.0,0.0,0.0,51.792,389.457,2223.045,21681.934,0.0,1346.27,1.491,1344.779,-203.455,3419.719,-40.503,4522.031,264.067,4786.098,26468.032,
12/31/2015,26907.327,2596.388,520.951,405.507,115.444,5004.639,471.715,558.132,,,3974.792,519.157,9450.922,2348.753,7102.169,3692.403,2067.566,1624.837,2843.43,15986.755,-185.459,15801.296,272.103,272.103,374.407,307.6,66.807,195.796,258.77,0.0,1363.82,,4.729,12652.88,12293.931,358.949,4782.327,17439.936,1170.606,245.554,229.413,,,,,554.683,140.956,1149.269,,,1149.269,,,,,352.585,1874.288,21986.684,0.0,1416.454,1.501,1414.953,-214.509,3495.513,-50.644,4646.814,273.829,4920.643,26907.327,
03/31/2016,27753.211,1479.786,552.02,428.864,123.156,5922.862,799.453,547.442,,,4575.967,602.873,9837.946,2594.173,7243.773,3922.259,2217.584,1704.675,3155.364,16915.569,-194.22,16721.349,282.285,282.285,376.964,313.005,63.959,191.801,272.644,0.0,1350.627,,1.89,12727.567,12378.372,349.195,5031.276,17760.733,1721.785,190.679,325.41,,,,,629.841,575.855,1149.316,,,1149.316,,,,,396.163,1847.975,22875.972,0.0,1454.293,1.507,1452.786,-361.456,3592.753,-50.3,4635.29,241.949,4877.239,27753.211,
06/30/2016,28843.431,1978.057,532.736,444.812,87.924,6100.967,844.948,543.784,,,4712.235,574.701,9909.264,2631.16,7278.104,4178.877,2351.387,1827.49,3222.369,17310.51,-196.882,17113.628,294.994,294.994,384.893,322.193,62.7,160.824,296.619,0.0,1406.012,,9.199,13722.995,13388.459,334.536,4950.549,18682.743,1637.03,266.158,285.299,,,,,599.092,486.481,899.342,,,899.342,,,,,430.766,2199.42,23849.301,0.0,1477.834,1.511,1476.323,-363.744,3689.244,-55.875,4747.459,246.671,4994.13,28843.431,
09/30/2016,31486.976,1650.452,641.082,470.222,170.86,7817.143,713.55,859.398,,,6244.195,610.417,10147.162,2676.789,7470.373,4305.721,2441.569,1864.152,4050.776,18503.659,-197.378,18306.281,321.457,321.457,503.046,408.072,94.974,116.133,322.024,0.0,1198.941,,7.264,14255.283,13940.047,315.236,6444.671,20707.218,1497.212,193.229,320.103,0.0,0.0,,,677.761,306.119,2289.245,0.0,0.0,2289.245,0.0,0.0,0.0,44.73,475.608,1409.987,26424.0,0.0,1500.434,1.513,1498.921,-362.937,3834.781,-55.733,4916.545,146.431,5062.976,31486.976,
12/31/2016,31669.39,2528.275,513.211,358.493,154.718,6793.392,517.792,1163.524,,,5112.076,619.874,10310.061,2799.078,7510.983,4655.132,2653.537,2001.595,3833.876,18799.069,-197.68,18601.389,382.298,382.298,499.195,409.0,90.195,65.306,318.16,0.0,1348.29,,3.593,15186.197,14897.961,288.236,6027.519,21217.309,1050.841,203.378,260.543,,,,,428.6,158.32,1680.957,,,1680.957,,,,,299.393,2216.289,26464.789,0.0,1554.812,1.53,1553.282,-387.869,3947.074,-33.14,5080.877,123.724,5204.601,31669.39,
03/31/2017,32928.731,2636.326,667.273,535.224,132.049,7542.706,736.782,1714.114,,,5091.81,645.845,10243.137,3001.751,7241.386,4877.45,2815.996,2061.454,1158.143,16278.73,-186.234,16092.496,409.543,409.543,496.222,407.012,89.21,59.639,365.869,0.0,4012.812,,19.239,16358.305,16073.82,284.485,6073.591,22451.135,1326.383,222.476,471.704,,,,,403.542,228.661,1339.582,,,1339.582,,,,,285.898,2197.516,27600.514,0.0,1596.85,1.536,1595.314,-389.595,4027.927,-27.434,5207.748,120.469,5328.217,32928.731,
06/30/2017,33433.426,2615.479,603.857,483.82,120.037,7376.571,699.3,2010.991,,,4666.28,641.706,10411.512,3194.555,7216.957,5242.306,2962.917,2279.389,4079.416,19733.234,-191.603,19541.631,421.174,421.174,495.116,408.673,86.443,114.783,382.753,0.0,1240.356,,13.482,16297.399,16004.015,293.384,5773.289,22084.17,1218.098,226.972,326.059,,,,,397.556,267.511,1848.021,,,1848.021,,,,,291.955,2490.432,27932.676,0.0,1625.108,1.54,1623.568,-392.709,4178.883,-22.01,5389.272,111.478,5500.75,33433.426,
09/30/2017,34883.456,3669.672,542.781,404.462,138.319,7521.661,564.263,2188.282,,,4769.116,652.769,10604.881,3218.971,7385.91,5504.249,3148.73,2355.519,4122.899,20232.029,-190.442,20041.587,437.374,437.374,493.183,410.723,82.46,111.743,313.486,0.0,1099.2,,21.389,17710.973,17396.288,314.685,5411.829,23144.191,999.058,220.942,221.449,0.0,0.0,,,383.953,172.714,3062.851,0.0,0.0,3062.851,0.0,0.0,0.0,57.065,356.964,1569.976,29190.105,0.0,1646.939,1.542,1645.397,-390.081,4340.054,-15.199,5581.713,111.638,5693.351,34883.456,
12/31/2017,36084.899,3897.529,492.713,307.742,184.971,7904.589,597.579,2393.321,,,4913.689,642.542,10791.167,3300.948,7490.219,5771.07,3270.78,2500.29,4211.634,20773.871,-191.269,20582.602,454.115,454.115,651.339,479.775,171.564,110.662,199.507,0.0,1149.301,,9.282,18716.263,18383.253,333.01,5820.347,24545.892,921.511,229.036,213.024,,,,,290.307,189.144,3081.801,,,3081.801,,,,,356.505,1376.235,30281.944,0.0,1706.863,1.555,1705.308,-410.029,4420.368,-20.454,5696.748,106.207,5802.955,36084.899,
03/31/2018,36030.871,3139.938,612.455,448.474,163.981,7804.95,824.886,2559.303,,,4420.761,628.375,11083.967,3422.034,7661.933,5970.859,3370.551,2600.308,1574.095,18628.921,-194.852,18434.069,468.347,468.347,646.809,478.933,167.876,95.055,219.094,0.0,3981.779,,9.102,18702.801,18338.913,363.888,5953.541,24665.444,1069.269,142.791,326.211,,,,,304.192,296.075,2450.716,,,2450.716,,,,,300.959,1502.261,29988.649,0.0,1749.552,1.559,1747.993,-412.106,4626.064,-22.523,5940.987,101.235,6042.222,36030.871,
06/30/2018,36364.109,3179.751,507.308,343.052,164.256,7333.753,670.35,2668.211,,,3995.192,671.621,11426.774,3588.528,7838.246,6429.492,3580.869,2848.623,4464.383,22320.649,-196.157,22124.492,471.603,471.603,641.787,477.556,164.231,99.091,231.816,0.0,1102.887,,13.908,19464.653,19049.741,414.912,5066.586,24545.147,956.556,115.464,258.881,,,,,386.651,195.56,2449.819,,,2449.819,,,,,292.225,1870.311,30114.058,0.0,1782.555,1.561,1780.994,-413.202,4814.603,-26.593,6157.363,92.688,6250.051,36364.109,
09/30/2018,37412.924,3500.306,627.883,372.603,255.28,7123.777,702.39,2696.366,,,3725.021,582.918,11560.469,3775.232,7785.237,6769.343,3756.609,3012.734,4990.537,23320.349,-202.75,23117.599,486.274,486.274,639.097,478.251,160.846,107.405,203.125,0.0,1024.54,,15.713,19925.794,19480.352,445.442,5624.81,25566.317,1050.284,186.205,235.342,0.0,0.0,,,422.785,205.952,2448.695,0.0,0.0,2448.695,0.0,0.0,0.0,102.893,246.913,1545.476,30960.578,0.0,1809.605,1.563,1808.042,-447.274,5033.059,-26.929,6368.461,83.885,6452.346,37412.924,
12/31/2018,38544.0,4322.0,539.0,399.0,140.0,7608.0,691.0,2797.0,,,4120.0,611.0,11653.0,3612.0,8041.0,7054.0,3912.0,3142.0,4511.0,23218.0,-219.0,22999.0,490.0,490.0,633.0,476.0,157.0,103.0,186.0,0.0,1053.0,,10.0,21663.0,21173.0,490.0,5245.0,26918.0,896.0,156.0,279.0,,,,,330.0,131.0,2748.0,,,2748.0,,,,,232.0,1525.0,32319.0,0.0,1873.0,2.0,1871.0,-927.0,5236.0,-39.0,6143.0,82.0,6225.0,38544.0,
03/31/2019,38176.0,3831.0,671.0,447.0,224.0,7315.0,819.0,2893.0,,,3603.0,535.0,11917.0,3593.0,8324.0,7007.0,3996.0,3011.0,4497.0,23421.0,-218.0,23203.0,498.0,498.0,630.0,476.0,154.0,88.0,188.0,0.0,1217.0,,9.0,21609.0,21027.0,582.0,4467.0,26085.0,1449.0,210.0,321.0,,,,,710.0,208.0,2446.0,,,2446.0,,,,,247.0,1514.0,31741.0,0.0,1919.0,2.0,1917.0,-976.0,5448.0,-25.0,6366.0,69.0,6435.0,38176.0,
06/30/2019,38677.0,3596.0,717.0,411.0,306.0,7454.0,803.0,2960.0,,,3691.0,631.0,12117.0,3716.0,8401.0,7359.0,4198.0,3161.0,4317.0,23793.0,-215.0,23578.0,518.0,518.0,635.0,484.0,151.0,69.0,210.0,0.0,1269.0,,12.0,22154.0,21611.0,543.0,4343.0,26509.0,1055.0,165.0,287.0,,,,,429.0,174.0,2495.0,,,2495.0,,,,,275.0,1779.0,32113.0,0.0,1917.0,2.0,1915.0,-1060.0,5659.0,-14.0,6502.0,62.0,6564.0,38677.0,
09/30/2019,38830.0,3957.0,591.0,343.0,248.0,7163.0,708.0,3093.0,,,3362.0,549.0,11935.0,3837.0,8098.0,7791.0,4454.0,3337.0,4335.0,24061.0,-218.0,23843.0,527.0,527.0,611.0,464.0,147.0,,231.0,0.0,1358.0,,16.0,22265.0,21660.0,605.0,4361.0,26642.0,998.0,150.0,296.0,0.0,0.0,,,323.0,229.0,2444.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.092,313.0,1789.908,32187.0,0.0,1940.0,2.0,1938.0,-1210.0,5874.0,-23.0,6581.0,62.0,6643.0,38830.0,
12/31/2019,40154.0,4109.0,537.0,326.0,211.0,7789.0,632.0,3222.0,,,3935.0,599.0,11983.0,3940.0,8043.0,8106.0,4705.0,3401.0,4112.0,24201.0,-216.0,23985.0,536.0,536.0,609.0,465.0,144.0,,217.0,0.0,1773.0,,17.0,22958.0,21902.0,1056.0,4885.0,27860.0,1133.0,200.0,210.0,349.0,,349.0,,239.0,135.0,2449.0,,,2449.0,,,,,306.0,1503.0,33251.0,0.0,1924.0,2.0,1922.0,-1163.0,6086.0,-5.0,6842.0,61.0,6903.0,40154.0,
03/31/2020,49809.0,10648.0,380.0,130.0,250.0,10053.0,445.0,4265.0,,,5343.0,846.0,12326.0,4010.0,8316.0,8397.0,4864.0,3533.0,4325.0,25048.0,-324.0,24724.0,543.0,543.0,603.0,463.0,140.0,,224.0,0.0,1788.0,,22.0,30001.0,28851.0,1150.0,7076.0,37099.0,902.0,215.0,24.0,351.0,,351.0,,28.0,284.0,2935.0,,,2935.0,,,,,427.0,1612.0,42975.0,0.0,1955.0,2.0,1953.0,-1351.0,6205.0,-11.0,6798.0,36.0,6834.0,49809.0,
06/30/2020,44682.0,5632.0,493.0,193.0,300.0,10515.0,361.0,5630.0,,,4524.0,616.0,11645.0,3914.0,7731.0,8536.0,4917.0,3619.0,4194.0,24375.0,-334.0,24041.0,537.0,537.0,602.0,465.0,137.0,,222.0,0.0,2024.0,,22.0,25350.0,24262.0,1088.0,5955.0,31327.0,660.0,228.0,154.0,,,,,88.0,190.0,2934.0,,,2934.0,,,,,394.0,2352.0,37667.0,0.0,1986.0,2.0,1984.0,-1348.0,6326.0,1.0,6965.0,50.0,7015.0,44682.0,
