Date,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1993,571.677979,-86.638,485.039978,,-355.838013,129.201996,-23.062,0.0,0.288,106.427996,-40.452999,65.974998,0.0,0.0,65.974998,-0.387,,65.587998,,,65.587996,,0.35,0.35,187.207001,0.35,0.35,0.35,187.207001,
12/31/1993,654.817017,-87.431999,567.385018,,-427.480988,139.904007,-30.271,0.0,29.082001,138.715008,-69.657997,69.056999,0.0,0.0,69.056999,-0.382,,68.674999,,,68.675011,0.36,0.36,0.36,189.449005,0.36,0.36,0.36,189.449005,
03/31/1994,709.40802,-104.389999,605.018021,,-454.740997,150.276993,-31.485001,0.0,-1.282,117.509992,-45.624001,71.886002,0.0,0.0,71.886002,-0.31,,71.576002,,,71.575992,,0.38,0.38,189.559998,0.38,0.38,0.38,189.559998,
06/30/1994,728.89801,-101.197998,627.700012,,-465.791992,161.908005,-34.509998,0.0,-3.058,124.340006,-48.153,76.186996,0.0,0.0,76.186996,-0.317,,75.869996,,,75.870006,,0.4,0.4,189.386993,0.4,0.4,0.4,189.386993,
09/30/1994,745.323975,-119.707001,625.616974,,-459.489014,166.128006,-35.365002,0.0,-2.851,127.912004,-48.183998,79.727997,0.0,0.0,79.727997,-0.304,,79.423997,,,79.424006,,0.42,0.42,189.330002,0.42,0.42,0.42,189.330002,
12/31/1994,772.421997,-125.158997,647.263,,-491.709991,155.552994,-35.759998,0.0,-53.029999,66.762997,-22.811001,43.952,0.0,0.0,43.952,-0.301,,43.651,,,43.650996,0.23,0.23,0.23,189.449997,0.23,0.23,0.23,189.449997,
03/31/1995,763.61499,-115.069,648.54599,,-487.007996,161.537994,-37.132,0.0,1.576,125.981994,-47.359001,78.623001,0.0,0.0,78.623001,-0.317,,78.306001,,,78.305993,,0.41,0.41,190.009003,0.41,0.41,0.41,190.009003,
06/30/1995,786.476013,-114.825996,671.650017,,-501.867004,169.783005,-37.896,0.0,25.749001,157.636005,-59.532001,98.103996,0.0,0.0,98.103996,-0.279,,97.824996,,,97.825004,,0.52,0.52,189.873993,0.52,0.52,0.52,189.873993,
09/30/1995,785.778992,-117.528,668.250992,,-492.895996,175.354996,-37.159,0.0,-0.909,137.286995,-51.974998,85.311996,0.0,0.0,85.311996,-0.287,,85.024996,,,85.024997,,0.45,0.45,189.990005,0.45,0.45,0.45,189.990005,
12/31/1995,773.85498,-101.695999,672.158981,,-494.856995,177.302002,-33.241001,0.0,6.84,150.901001,-58.324001,92.577003,0.0,0.0,92.577003,-0.275,,92.302003,,,92.302,0.48,0.48,0.48,190.348999,0.48,0.48,0.48,190.348999,
03/31/1996,774.265991,-108.467003,665.798988,,-494.634003,171.164993,-34.209999,0.0,-1.732,135.222994,-51.150002,84.072998,0.0,0.0,84.072998,-0.274,,83.798998,,,83.798993,0.44,0.44,0.44,190.610001,0.44,0.44,0.44,190.610001,
06/30/1996,804.453003,-122.719002,681.734001,,-500.843994,180.889999,-31.989,0.0,0.231,149.131999,-57.223999,91.907997,0.0,0.0,91.907997,-0.274,,91.633997,,,91.634,0.48,0.48,0.48,190.720001,0.48,0.48,0.48,190.720001,
09/30/1996,807.39801,-111.331001,696.067009,,-519.952026,176.115005,-32.082001,0.0,-119.018997,25.014008,-6.19,18.823999,0.0,0.0,18.823999,-0.265,,18.558999,,,18.559008,0.1,0.1,0.1,190.455994,0.1,0.1,0.1,190.455994,
12/31/1996,806.301025,-105.939003,700.362022,,-516.627014,183.735001,-32.550999,0.0,38.424999,189.609001,-55.139,134.470001,0.0,-37.537998,96.931999,-0.258,,96.673999,,,96.674003,0.51,0.51,0.51,189.645996,0.5,0.5,0.5,189.645996,
03/31/1997,784.304993,-104.07,680.234993,,-499.01001,181.225006,-32.001999,0.0,15.643,164.866007,-63.158001,101.708,0.0,0.0,101.708,-0.258,,101.45,-9.221,,92.229006,0.49,0.54,0.54,186.841003,0.49,0.54,0.54,188.552994,
06/30/1997,816.880005,-93.100998,723.779007,,-534.745972,189.033005,-31.884001,0.0,139.709,296.858004,-122.968002,173.889999,0.0,0.0,173.889999,-0.256,,173.633999,-76.361,,97.273001,0.52,0.93,0.93,186.707993,0.51,0.92,0.92,188.630005,
09/30/1997,1145.509033,-115.162003,1030.347031,,-754.119995,276.22699,-66.086998,0.0,39.386002,249.525993,-98.583,150.942993,0.0,0.0,150.942993,-0.251,,150.691993,-22.6,,128.091993,0.46,0.55,0.55,276.46701,0.45,0.54,0.54,278.234985,
12/31/1997,1182.269043,-118.556,1063.713043,,-791.031006,272.682007,-67.764,0.0,8.329,213.247007,-81.658997,131.587997,0.0,0.0,131.587997,-0.243,,131.344997,,,131.34501,0.48,0.48,0.48,273.63501,0.47,0.47,0.47,279.457001,
03/31/1998,1184.318,-110.682,1073.636,0.0,-801.731,271.905,-66.758,,95.655,300.802,-111.75,189.052,,-21.381,167.671,-0.24,0.0,167.431,-67.09,,100.341,0.61,0.61,0.61,273.296,0.61,0.61,0.61,276.341,
06/30/1998,1304.13,-132.207,1171.923,0.0,-871.23,300.693,-65.998,,178.78,413.475,-152.401,261.074,,-27.057,234.017,-0.231,0.0,233.786,-148.159,,85.627,0.85,0.85,0.85,274.177,0.84,0.84,0.84,277.054,
09/30/1998,1446.379,-141.418,1304.961,0.0,-946.466,358.495,-70.135,,-179.183,109.177,-86.9,22.277,,-29.682,-7.405,-0.239,0.0,-7.644,226.099,,218.455,-0.03,-0.03,-0.03,305.17,-0.02,-0.03,-0.03,307.983,
12/31/1998,1487.028,,,0.0,-1151.425,335.603,-68.073,0.0,35.181999,302.711999,-128.63,174.081999,0.0,0.0,174.081999,-0.228,0.0,173.853999,-62.055,,111.798999,0.57,0.57,0.57,305.006989,0.56,0.56,0.56,310.453003,
03/31/1999,1483.753052,-126.132004,1357.621048,,-984.218994,373.402008,-68.737999,0.0,43.598,348.262009,-131.654007,216.608002,0.0,-30.063999,186.544006,-0.232,0.0,186.312006,,,186.312003,0.6,0.6,0.6,310.519989,0.59,0.59,0.59,315.78299,
06/30/1999,1630.642944,-142.259003,1488.383942,,-1065.61499,422.769012,-69.877998,0.0,69.572998,422.464012,-148.912994,273.550995,0.0,-60.282001,213.268997,-0.227,0.0,213.041997,,,213.042016,0.38,0.68,0.68,312.480988,0.67,0.67,0.67,316.497009,
09/30/1999,1675.793945,-163.867004,1511.926941,,-1082.900024,429.027008,-71.296997,0.0,-56.571999,301.158012,-124.508003,176.649994,0.0,-26.301001,150.348999,-0.215,0.0,150.133999,90.519997,-24.868999,215.785006,0.69,0.48,0.48,313.112,0.68,0.47,0.47,316.970001,
12/31/1999,1596.762939,-166.537994,1430.224945,0.0,-1039.796021,390.428986,-70.262001,0.0,55.448002,375.614987,-142.143005,233.472,0.0,0.0,233.472,-0.215,0.0,233.257,-43.071,,190.185982,0.66,0.74,0.74,315.212006,0.65,0.73,0.73,319.529999,
03/31/2000,1645.0,-139.4,1505.6,,-1090.1,415.5,-68.2,,35.3,382.6,-146.8,235.8,-36.6,-19.8,179.4,-0.041,0.0,179.359,10.1,,222.524,0.710841,0.69,0.57,315.0,0.700841,0.68,0.56,318.2,
06/30/2000,1816.2,-209.8,1606.4,,-1153.9,452.5,-76.7,,1382.0,1757.8,-722.3,1035.5,,-32.0,1003.5,-0.1,0.0,1003.4,-1316.3,460.705,147.805,0.46727,3.18,3.18,315.4,0.461141,3.15,3.15,318.2,
09/30/2000,1858.5,-232.1,1626.4,,-1206.8,419.6,-80.1,,501.4,840.9,-331.9,509.0,,-25.0,484.0,-0.04,0.0,483.96,-467.2,163.52,180.28,0.573789,1.54,1.54,314.3,0.563789,1.53,1.53,316.8,
12/31/2000,1898.403,-222.976,1675.427,,-1271.021,404.406,-85.776,,147.886,466.516,-184.24,282.276,,-20.414,261.862,-0.038,0.0,261.824,-115.565,40.44775,186.70675,0.601873,0.84,0.84,315.450602,0.591873,0.83,0.83,315.450602,
03/31/2001,1797.9,-142.8,1655.1,,-1240.1,415.0,-80.8,,315.2,649.4,-256.4,393.0,,-16.8,376.2,0.0,0.0,376.2,-293.5,102.725,185.425,0.59069,1.2,1.2,313.1,0.585133,1.19,1.19,315.4,
06/30/2001,1920.4,-206.9,1713.5,,-1276.6,436.9,-72.5,,19.3,383.7,-146.6,237.1,,-18.6,218.5,-0.1,0.0,218.4,7.0,,222.95,0.714602,0.7,0.7,311.6,0.714602,0.7,0.7,313.6,
09/30/2001,1899.0,-193.0,1706.0,,-1255.199951,450.799988,-69.400002,0.0,6.9,388.299986,-147.899994,240.399994,0.0,-19.0,221.399994,-0.036,0.0,221.363994,15.467,-5.104,231.726992,0.74,0.71,0.71,310.399994,0.74,0.71,0.71,312.5,
12/31/2001,1904.077,-789.594,1114.483,,-660.327,454.156,-61.403,,9.354,402.107,-153.314,248.793,,-17.435,231.358,-0.034,,231.324,5.681,,237.005,0.75,0.75,0.75,,0.74,0.74,0.74,,
03/31/2002,1622.887939,-659.093018,963.794922,,-543.065979,420.729004,-60.870998,0.0,-32.967999,326.890007,-116.929001,209.960999,18.870001,-15.025,213.806,-0.033,0.0,213.773,26.09,,220.993007,0.77,0.63,0.69,310.799988,0.77,0.62,0.68,312.600006,
06/30/2002,1699.0,-714.599976,984.400024,,-577.400024,407.0,-77.5,0.0,-3.4,326.1,-115.400002,210.699997,24.200001,-18.700001,216.199997,-0.1,0.0,216.099997,50.283001,-19.487,222.695999,0.72,0.62,0.7,311.0,0.71,0.61,0.69,312.399994,
09/30/2002,1867.699951,-757.0,1110.699951,,-631.299988,479.399994,-107.5,0.0,-6.0,365.899994,-127.099998,238.800003,19.9,-21.0,237.699997,0.0,0.0,237.699997,38.568001,-15.165,241.202996,0.78,0.7,0.76,311.0,0.77,0.7,0.76,312.0,
12/31/2002,1922.800049,-799.599976,1123.200073,,-640.700012,482.5,-109.199997,0.0,41.599998,414.900002,-150.800003,264.100006,11.2,-18.700001,256.600006,-0.029,0.0,256.571006,5.856,,251.226998,0.84,0.82,0.82,311.132996,0.84,0.82,0.82,312.243988,
03/31/2003,1905.800049,-765.099976,1140.700073,,-674.599976,466.100006,-103.400002,0.0,17.9,380.600004,-135.199997,245.399994,52.700001,-17.799999,280.299988,0.0,0.0,280.299988,,,227.600008,0.73,0.73,0.9,311.218994,0.73,0.73,0.9,312.302002,
06/30/2003,2010.199951,-812.700012,1197.499939,,-707.400024,490.100006,-93.199997,0.0,-11.7,385.200009,-139.600006,245.600006,323.900024,-21.4,548.099976,-0.1,0.0,547.999976,32.044998,-12.238,243.907002,0.78,0.72,1.76,311.423004,0.78,0.72,1.75,312.431,
09/30/2003,2050.199951,-847.900024,1202.299927,,-715.599976,486.700012,-91.099998,0.0,17.200001,412.800014,-147.699997,265.100006,0.0,-22.299999,242.800003,0.0,0.0,242.800003,,,242.800018,0.78,0.78,0.78,312.0,0.78,0.78,0.78,312.899994,
12/31/2003,2013.699951,-891.400024,1122.299927,,-648.200012,474.100006,-90.900002,0.0,50.900002,434.100006,-158.100006,276.0,0.0,-17.1,258.899994,-0.027,0.0,258.872994,-30.999001,12.058,239.931999,0.77,0.83,0.83,312.412994,0.77,0.83,0.83,313.265015,
03/31/2004,1961.199951,-818.099976,1143.099976,,-696.5,446.600006,-91.699997,0.0,-33.900002,321.000008,-115.599998,205.399994,0.0,-15.6,189.800003,-0.027,0.0,189.773003,51.764999,-20.108999,221.429009,0.71,0.61,0.61,311.485992,0.71,0.61,0.61,312.458008,
06/30/2004,2042.099976,-840.200012,1201.899963,,-694.099976,507.799988,-86.599998,0.0,18.799999,439.999989,-155.800003,284.200012,0.0,-21.6,262.600006,-0.1,0.0,262.500006,,,262.499985,0.85,0.85,0.85,308.187988,0.85,0.85,0.85,309.082001,
09/30/2004,2103.100098,-887.0,1216.100098,,-698.299988,517.799988,-86.699997,0.0,40.0,471.099991,-143.699997,327.399994,19.5,-23.700001,323.200012,0.0,0.0,323.200012,-19.656,,284.043993,0.93,0.99,1.05,306.842987,0.92,0.99,1.05,307.841003,
12/31/2004,2139.7,-904.4,1235.3,,-735.0,500.3,-87.5,0.0,27.2,440.0,-150.2,289.8,0.0,-19.2,270.6,0.0,0.0,270.6,-0.879,0.289,270.01,0.89,0.89,0.89,304.045,0.89,0.89,0.89,304.045,
03/31/2005,2126.0,-908.1,1217.9,,-748.6,469.3,-86.7,0.0,131.4,514.0,-182.7,331.3,0.0,-18.3,313.0,0.0,0.0,313.0,-91.245,33.525,255.28,0.84,1.04,1.04,302.2,0.84,1.03,1.03,303.5,
06/30/2005,2260.1,-969.0,1291.1,,-768.9,522.2,-76.3,0.0,211.5,657.4,-236.4,421.0,0.0,-18.9,402.1,-0.1,0.0,402.0,-118.039,,283.961,0.9,1.28,1.28,314.5,0.9,1.27,1.27,315.8,
09/30/2005,1793.0,-774.7,1018.3,,-665.3,353.0,-78.9,0.0,41.8,315.9,-111.1,204.8,176.9,-20.6,361.1,0.0,0.0,361.1,21.056,-7.941,197.315,0.55,0.51,0.99,363.6,0.54,0.5,0.98,363.6,
12/31/2005,1837.274,-836.082,1001.192,,-725.461,275.731,-81.686,0.0,1.419,195.464,-66.444,129.02,137.396,-11.267,255.149,0.0,0.0,255.149,35.0,,152.753,0.4,0.31,0.66,382.92,0.4,0.31,0.66,389.343,
03/31/2006,1843.3,-815.5,1027.8,,-725.0,302.8,-84.7,0.0,12.9,231.0,-82.9,148.1,163.2,-13.9,297.4,0.0,0.0,297.4,-128.8,,5.4,0.44,0.35,0.77,386.8,0.43,0.35,0.77,389.7,
06/30/2006,1945.2,-857.3,1087.9,,-744.1,343.8,-86.4,0.0,213.0,470.4,-170.5,299.9,140.5,-11.5,428.9,0.0,0.0,428.9,-80.236,,208.164,0.53,0.74,1.1,388.8,0.53,0.74,1.1,390.5,
09/30/2006,2007.3,-903.9,1103.4,,-745.4,358.0,-63.8,0.0,4.1,298.3,-121.3,177.0,21.9,-11.7,187.2,-0.1,0.0,187.1,89.692,-26.908,227.984,0.59,0.43,0.49,384.6,0.59,0.43,0.48,384.6,
12/31/2006,2088.233,-940.693,1147.54,,-780.802,366.738,-47.491,0.0,26.403,345.65,-100.314,245.336,-19.935,-9.526,215.875,-0.021,0.0,215.854,-0.87,,234.919,0.63,0.63,0.58,370.735,0.63,0.63,0.58,373.235,
03/31/2007,2078.5,-898.5,1180.0,,-819.4,360.6,-46.7,0.0,72.9,386.8,-146.8,240.0,-0.2,-9.7,230.1,0.0,0.0,230.1,-4.7,,225.6,0.63,0.64,0.64,357.2,0.63,0.64,0.64,359.8,
06/30/2007,2175.1,-928.8,1246.3,,-831.8,414.5,-47.4,0.0,-14.0,353.1,-145.7,207.4,-2.8,-8.9,195.7,0.0,0.0,195.7,117.21,-18.7,297.01,0.76,0.58,0.57,344.6,0.75,0.57,0.56,347.7,
09/30/2007,2281.5,-982.2,1299.3,,-854.3,445.0,-46.2,0.0,12.0,410.8,-123.3,287.5,3.9,-8.8,282.6,-0.1,0.0,282.5,0.852,,279.452,0.81,0.81,0.82,343.5,0.8,0.8,0.81,346.9,
12/31/2007,2268.0,-1010.3,1257.7,,-999.2,258.5,-303.4,0.0,-582.1,-627.0,108.8,-518.2,-1.8,-5.2,-525.2,0.0,0.0,-525.2,618.9,,95.5,,,,,,,,,
03/31/2008,2315.6,-988.1,1327.5,,-1031.5,296.0,-496.5,0.0,9.6,-190.9,74.3,-116.6,-0.1,-8.2,-124.9,0.0,0.0,-124.9,17.5,-6.475,-113.775,,,,,,,,,
06/30/2008,2393.4,-1011.3,1382.1,,-1043.5,338.6,-453.5,0.0,24.2,-90.7,35.9,-54.8,-0.3,-14.8,-69.9,0.0,0.0,-69.9,5.1,-1.734,-66.234,,,,,,,,,
09/30/2008,2507.5,-1059.3,1448.2,,-1093.0,355.2,-449.1,0.0,24.7,-69.2,28.5,-40.7,0.0,-14.5,-55.2,0.0,0.0,-55.2,2.1,-0.735,-53.835,,,,,,,,,
