Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/27/2003,3690.305908,36.298,36.298,0.0,329.019989,,,26.948,23.957001,2.991,0.0,0.0,125.814003,,,,,,518.080017,1192.567017,2477.968018,-1285.401001,0.0,,1979.659058,1458.925049,1096.637939,362.287109,,520.734009,3172.226074,,172.113998,172.113998,,,,209.119995,,,,,,419.875992,,,419.875992,801.109985,726.799011,647.709015,79.089996,79.089996,,914.172974,,,,914.172974,1640.971985,2442.08197,0.0,52.853001,,,-399.777008,1701.68396,-106.53598,1248.223972,0.0,1248.223972,3690.305943,
12/31/2003,3804.739014,39.446999,39.446999,0.0,387.720001,387.720001,,28.952,26.066999,2.885,0.0,0.0,147.192001,,,,,,603.310974,1187.312988,2476.009033,-1288.696045,0.0,,2014.11499,1474.369995,1097.682007,376.687988,,539.744995,3201.427979,,176.570007,176.570007,,,,229.576996,227.979996,1.597,1.597,,,354.21701,,,354.21701,760.364014,725.724976,646.908974,78.816002,78.816002,,834.997009,,,,834.997009,1560.721985,2321.085999,0.0,69.500999,,,-381.003998,1790.801025,-87.056061,1392.241966,91.411003,1483.652969,3804.738968,
03/29/2004,3735.72998,32.323002,32.323002,0.0,347.078003,347.078003,,38.280998,35.029999,3.251,0.0,0.0,122.120003,,,,,,539.802002,1181.060059,2496.75,-1315.689941,0.0,,2014.869995,1467.719971,1095.819946,371.900024,,547.150024,3195.930054,,172.393997,172.393997,,,,396.049011,,,,,,367.49498,,,367.49498,935.937988,472.265991,393.333992,78.931999,78.931999,,847.641113,,,,847.641113,1319.907104,2255.845093,0.0,89.004997,,,-442.644012,1827.459961,-89.0159,1384.805046,95.085999,1479.891045,3735.736137,
06/27/2004,3784.600098,45.185001,45.185001,0.0,356.43399,356.43399,,39.949001,37.153,2.796,0.0,0.0,121.167,,,,,,562.734985,1185.22998,2525.919922,-1340.679932,0.0,,2036.640015,1463.640015,1096.029907,367.610107,,573.0,3221.869995,,186.302002,186.302002,,,,397.384003,,,,,,385.296967,,,385.296967,968.982971,472.078003,393.422005,78.655998,78.655998,,854.138,,,,854.138,1326.216003,2295.198975,0.0,104.424004,,,,1857.099976,-585.129883,1376.394096,113.013,1489.407097,3784.606071,
09/26/2004,3827.899902,30.844,30.844,0.0,358.90799,358.90799,,36.136002,33.191002,2.945,0.0,0.0,130.419006,,,,,,556.307007,1202.819946,2566.290039,-1363.469971,0.0,,2068.780029,1460.199951,1096.719971,363.47998,,608.580078,3271.599976,,190.816986,190.816986,,,,515.335022,,,,,,350.488007,,,350.488007,1056.640015,471.777985,393.510986,78.266998,78.266998,,872.588989,,,,872.588989,1344.366974,2401.006989,0.0,108.230003,,,-622.710022,1905.689941,-84.559998,1306.649925,120.247002,1426.896927,3827.903915,
12/26/2004,3949.857,42.389,42.389,0.0,389.3,389.3,,32.654,29.848,0.0,0.0,2.806,149.55,,,,,,613.893,1367.384,2747.117,-1379.733,0.0,,1968.58,1464.589,1103.862,360.727,218.909,285.082,3335.964,,190.134,190.134,,,,587.373,585.796,1.577,1.577,,,342.242,,,342.242,1119.749,471.474,393.601,77.873,77.873,,823.472,,,,823.472,1294.946,2414.695,0.0,15.093,,,-204.407,1684.854,-94.998,1400.542,134.62,1535.162,3949.857,
03/27/2005,4305.077,37.802,37.802,0.0,354.649,354.649,,33.409,30.144,3.265,0.0,0.0,117.497,,,,,,543.357,1366.872,2680.002,-1313.13,0.0,,2394.848,1866.381,1509.906,356.475,235.929,292.538,3761.72,,180.626,180.626,,,,369.192,369.192,0.0,0.0,,,389.658,,,389.658,939.476,898.872,821.395,77.477,77.477,,844.175,,,,844.175,1743.047,2682.523,0.0,15.101,,,-226.009,1758.24,-68.636,1478.696,143.858,1622.554,4305.077,
06/26/2005,4336.809082,31.604,31.604,0.0,383.308014,383.308014,,35.834999,32.191002,3.644,0.0,0.0,125.714996,,,,,,576.461975,1373.737061,2690.105957,-1316.369019,0.0,,2386.610107,1850.844971,1440.04895,410.796021,,535.765137,3760.347168,,207.153,207.153,,,,416.455994,,,,,,334.76503,,,334.76503,958.374023,898.682983,821.584984,77.098,77.098,,848.215027,,,,848.215027,1746.89801,2705.272034,0.0,25.393999,,,-239.410995,1771.015991,-80.063004,1476.935991,154.600998,1631.536989,4336.809023,
09/25/2005,4378.812,37.188,37.188,0.0,372.449,372.449,,37.413,33.602,3.811,0.0,0.0,125.168,,,,,,572.218,1406.447,2748.154,-1341.707,0.0,,2400.147,1844.274,1440.403,403.871,240.7,315.173,3806.594,,212.578,212.578,,,,432.632,,,,,,323.559,,,323.559,968.769,898.451,821.773,76.678,76.678,,840.15,,,,840.15,1738.601,2707.37,0.0,43.938,,,-251.107,1784.918,-77.702,1500.047,171.395,1671.442,4378.812,
12/25/2005,4564.078,44.927,44.927,0.0,439.966,439.966,,32.1,28.19,0.0,0.0,3.91,497.593,,,,,,1014.586,1401.368,2666.833,-1265.465,0.0,,2148.124,1575.909,1399.337,176.572,,572.215,3549.492,,208.52,208.52,,,,498.08,496.45,1.63,1.63,,,362.748,,,362.748,1069.348,898.3,821.962,76.338,76.338,,956.628,,,,956.628,1854.928,2924.276,0.0,70.325,,,-261.964,1815.199,-172.734,1450.826,188.976,1639.802,4564.078,
06/25/2006,4608.546,41.437,41.437,0.0,397.848,397.848,,27.268,23.001,4.267,0.0,0.0,269.235,,,,,,735.788,1552.167,2964.364,-1412.197,0.0,,2320.591,1842.595,1444.621,397.974,245.914,232.082,3872.758,,229.767,229.767,,,,631.974,,,,,,340.265,,,340.265,1202.006,796.058,720.471,75.587,75.587,,840.835,,,,840.835,1636.893,2838.899,0.0,83.251,,,-283.026,1847.253,-110.776,1536.702,232.945,1769.647,4608.546,
09/24/2006,4450.178,38.695,38.695,0.0,370.619,370.619,,31.088,26.524,4.564,0.0,0.0,731.884,,,,,,1172.286,1309.465,2640.432,-1330.967,0.0,,1968.427,1598.09,1440.818,157.272,147.028,223.309,3277.892,,224.378,224.378,,,,748.956,,,,,,337.624,,,337.624,1310.958,795.546,720.625,74.921,74.921,,794.716,,,,794.716,1590.262,2901.22,0.0,91.867,,,-298.688,1861.212,-111.05,1543.341,5.617,1548.958,4450.178,
12/31/2006,3855.928,72.36,72.36,0.0,402.639,402.639,,36.696,32.594,0.0,0.0,4.102,673.348,,,,,,1185.043,1375.365,2672.911,-1297.546,0.0,,1295.52,784.368,650.92,133.448,145.125,366.027,2670.885,,242.528,242.528,,,,650.898,648.676,2.222,2.222,,,404.568,,,404.568,1297.994,795.03,720.79,74.24,74.24,,937.095,,,,937.095,1732.125,3030.119,0.0,14.886,,,-158.886,1111.006,-147.164,819.842,5.967,825.809,3855.928,
04/01/2007,3799.607,54.03,54.03,0.0,368.156,368.156,,30.83,26.147,4.683,0.0,0.0,558.954,,,,,,1011.97,1447.613,2781.615,-1334.002,0.0,,1340.024,784.138,653.763,130.375,142.278,413.608,2787.637,,217.576,217.576,,,,597.108,597.108,0.0,0.0,,,360.745,,,360.745,1175.429,794.528,720.956,73.572,73.572,,1025.452,,,,1025.452,1819.98,2995.409,0.0,18.844,,,-158.162,1085.236,-147.678,798.24,5.958,804.198,3799.607,
07/01/2007,3431.825,57.644,57.644,0.0,344.892,344.892,,28.082,23.523,4.559,0.0,0.0,179.94,,,,,,610.558,1400.477,2552.931,-1152.454,0.0,,1420.79,815.159,676.944,138.215,147.176,458.455,2821.267,,213.765,213.765,,,,237.575,,,,,,396.862,,,396.862,848.202,727.825,721.126,6.699,6.699,,973.452,,,,973.452,1701.277,2549.479,0.0,22.732,,,-158.389,1137.249,-125.227,876.365,5.981,882.346,3431.825,
09/30/2007,3478.536,53.258,53.258,0.0,369.756,369.756,,26.697,22.21,4.487,0.0,0.0,169.044,,,,,,618.755,1423.799,2542.993,-1119.194,0.0,,1435.982,822.783,680.292,142.491,150.254,462.945,2859.781,,187.982,187.982,,,,296.505,,,,,,394.255,,,394.255,878.742,727.987,721.296,6.691,6.691,,943.581,,,,943.581,1671.568,2550.31,0.0,25.596,,,-159.126,1150.536,-94.708,922.298,5.928,928.226,3478.536,
12/30/2007,3473.092,51.532,51.532,0.0,437.882,437.882,,26.895,21.929,0.0,0.0,4.966,148.136,,,,,,664.445,1468.013,2606.85,-1138.837,0.0,,1340.634,811.901,683.44,128.461,137.831,390.902,2808.647,,202.923,202.923,,,,356.28,356.205,0.075,0.075,,,416.533,,,416.533,975.736,678.699,672.005,6.694,6.694,,834.55,,,,834.55,1513.249,2488.985,0.0,24.758,,,-161.395,1170.288,-55.451,978.2,5.907,984.107,3473.092,
03/30/2008,3383.62,47.023,47.023,0.0,388.488,388.488,,31.815,26.464,0.0,0.0,5.351,144.238,,,,,,611.564,1443.689,2615.304,-1171.615,0.0,,1328.367,821.621,694.172,127.449,136.609,370.137,2772.056,,186.533,186.533,,,,419.537,419.537,0.0,0.0,,,337.295,,,337.295,943.365,678.838,672.17,6.668,6.668,,804.378,,,,804.378,1483.216,2426.581,0.0,33.35,,,-160.497,1127.708,-50.688,949.873,7.166,957.039,3383.62,
06/29/2008,3358.29,41.699,41.699,0.0,368.877,368.877,,29.189,23.933,0.0,0.0,5.256,142.614,,,,,,582.379,1450.298,2470.918,-1020.62,0.0,,1325.613,818.31,694.36,123.95,142.63,364.673,2775.911,,197.736,197.736,,,,423.048,423.048,0.0,0.0,,,337.833,,,337.833,958.617,678.993,672.338,6.655,6.655,,806.159,,,,806.159,1485.152,2443.769,0.0,35.449,,,-160.411,1082.496,-50.284,907.25,7.271,914.521,3358.29,
09/28/2008,3221.695,45.848,45.848,0.0,364.637,364.637,,27.539,21.376,0.0,0.0,6.163,139.254,,,,,,577.278,1354.796,2273.771,-918.975,0.0,,1289.621,737.237,664.274,72.963,146.15,406.234,2644.417,,160.718,160.718,,,,447.399,447.399,0.0,0.0,,,340.989,,,340.989,949.106,679.158,672.508,6.65,6.65,,789.034,,,,789.034,1468.192,2417.298,0.0,37.373,,,-160.178,975.989,-56.112,797.072,7.325,804.397,3221.695,
12/28/2008,3401.68,56.784,56.784,0.0,403.83,403.83,,24.83,19.565,0.0,0.0,5.265,138.756,,,,,,624.2,1353.619,2292.049,-938.43,0.0,,1423.861,712.608,661.201,51.407,112.596,598.657,2777.48,,174.858,174.858,,,,478.969,,,,,,379.409,,,379.409,1033.236,580.406,573.76,6.646,6.646,,1281.009,,,,1281.009,1861.415,2894.651,0.0,37.038,,,-159.679,998.699,-372.095,503.963,3.066,507.029,3401.68,
03/29/2009,3502.077,33.584,33.584,0.0,306.38,306.38,0.0,32.083,25.992,0.0,0.0,6.091,400.423,,,,380.463,348.691,772.47,1340.408,2319.355,-978.947,0.0,,1389.199,706.0,656.722,49.278,114.744,187.992,2729.607,,434.761,158.31,,,276.451,514.05,220.0,,,,294.05,81.542,,,0.0,1030.353,766.725,760.081,6.644,6.644,,1251.18,,1009.77,,241.41,2017.905,3048.258,0.0,62.766,14.903,47.863,-159.423,924.231,-377.06,450.514,3.305,453.819,3502.077,
06/28/2009,3210.351,37.316,37.316,0.0,281.124,281.124,0.0,29.66,23.277,0.0,0.0,6.383,162.558,,,,374.766,110.826,510.658,1304.926,2277.429,-972.503,0.0,,1394.767,701.727,654.47,47.257,124.203,194.071,2699.693,,364.826,119.093,,,245.733,244.505,200.0,,,,44.505,77.882,,,0.0,687.213,768.28,761.632,6.648,6.648,,1251.292,,1005.025,,246.267,2019.572,2706.785,0.0,64.937,14.905,50.032,-159.359,963.295,-368.672,500.201,3.365,503.566,3210.351,
09/27/2009,3129.325,28.092,28.092,0.0,272.112,272.112,0.0,16.612,10.775,0.0,0.0,5.837,128.647,,,,376.746,76.915,445.463,1276.682,2272.704,-996.022,0.0,,1407.18,703.515,658.282,45.233,132.867,194.052,2683.862,,334.726,107.895,,,226.831,149.045,104.5,,,,44.545,78.275,,,0.0,562.046,767.487,767.487,,,,1307.341,,1063.087,,244.254,2074.828,2636.874,0.0,59.414,14.911,44.503,-149.386,927.671,-348.502,489.197,3.254,492.451,3129.325,
12/27/2009,3088.557,36.52,36.52,0.0,342.075,342.075,0.0,16.303,12.013,0.0,0.0,4.29,105.675,,,,318.126,60.815,500.573,1250.021,2256.691,-1006.67,0.0,,1337.963,695.663,652.196,43.467,131.357,192.817,2587.984,,422.955,119.228,0.0,0.0,303.727,0.041,0.0,,,,0.041,77.504,,,0.0,500.5,769.176,769.176,,,,1211.638,0.0,966.672,89.969,154.997,1980.814,2481.314,0.0,58.518,14.915,43.603,-149.302,1018.59,-323.764,604.042,3.201,607.243,3088.557,
03/28/2010,3029.723,100.143,100.143,0.0,265.995,265.995,0.0,19.106,14.909,0.0,0.0,4.197,97.479,,,,309.463,52.619,482.723,1225.936,2257.04,-1031.104,0.0,,1321.064,687.544,646.095,41.449,137.767,186.29,2547.0,,354.73,112.355,,,242.375,0.0,0.0,,,,,80.329,,,0.0,435.059,770.928,770.928,,,,1196.318,,960.709,,235.609,1967.246,2402.305,0.0,63.979,15.004,48.975,-145.712,1031.383,-326.798,622.852,4.566,627.418,3029.723,
06/27/2010,2991.735,102.431,102.431,0.0,258.282,258.282,0.0,18.139,14.399,0.0,0.0,3.74,102.273,,,,291.995,57.413,481.125,1204.026,2259.224,-1055.198,0.0,,1306.584,679.351,639.919,39.432,139.638,195.6,2510.61,,368.805,98.511,,,270.294,0.0,0.0,,,,,75.658,,,0.0,444.463,772.654,772.654,,,,1118.248,,870.505,,247.743,1890.902,2335.365,0.0,65.445,15.004,50.441,-145.568,1063.416,-331.275,652.018,4.352,656.37,2991.735,
09/26/2010,3016.507,128.641,128.641,0.0,270.687,270.687,0.0,21.79,17.832,0.0,0.0,3.958,113.672,,,,288.005,68.812,534.79,1169.737,2199.314,-1029.577,0.0,,1311.98,684.123,646.707,37.416,142.146,197.706,2481.717,,381.8,111.15,,,270.65,0.0,0.0,,,,,74.65,,,0.0,456.45,774.445,774.445,,,,1123.417,,870.68,,252.737,1897.862,2354.312,0.0,62.561,15.004,47.557,-138.404,1059.155,-325.372,657.94,4.255,662.195,3016.507,
12/26/2010,3285.741,399.642,369.668,29.974,302.245,302.245,0.0,16.132,12.596,0.0,0.0,3.536,139.213,,,,255.701,70.338,857.232,1156.786,2205.742,-1048.956,0.0,,1271.723,679.879,644.464,35.415,134.641,201.502,2428.509,,431.481,113.968,0.0,0.0,317.513,0.0,0.0,,,,,72.896,0.0,,0.0,504.377,996.405,996.405,,,,1120.883,0.0,903.408,87.102,130.373,2117.288,2621.665,0.0,55.167,15.012,40.155,-134.463,1126.294,-387.071,659.927,4.149,664.076,3285.741,
03/27/2011,3171.438,352.271,152.537,199.734,266.437,266.437,0.0,20.583,16.873,0.0,0.0,3.71,128.956,,,,250.749,60.081,768.247,1138.549,2213.692,-1075.143,0.0,,1264.642,680.873,647.595,33.278,130.472,202.548,2403.191,,349.945,109.796,,,240.149,0.0,0.0,,,,,76.264,,,0.0,426.209,998.5,998.5,,,,1057.092,,851.123,,205.969,2055.592,2481.801,0.0,59.468,15.079,44.389,-125.912,1131.713,-379.588,685.681,3.956,689.637,3171.438,
06/26/2011,3056.902,403.188,178.451,224.737,258.62,258.62,0.0,15.433,11.933,0.0,0.0,3.5,146.477,,,,275.015,77.602,823.718,1119.177,2218.3,-1099.123,0.0,,1114.007,520.049,496.105,23.944,133.336,185.607,2233.184,,357.913,97.519,,,260.394,229.724,0.0,,,,229.724,75.542,,,0.0,663.179,770.894,770.894,,,,1049.45,,846.385,,203.065,1820.344,2483.523,0.0,60.323,15.079,45.244,-125.902,1011.995,-376.888,569.528,3.851,573.379,3056.902,
09/25/2011,2834.961,263.449,93.685,169.764,250.921,250.921,0.0,19.016,14.956,0.0,0.0,4.06,146.689,,,,273.946,77.814,680.075,1099.734,2217.215,-1117.481,0.0,,1055.152,514.183,491.944,22.239,85.206,181.817,2154.886,,365.276,102.298,,,262.978,0.0,,,,,,75.046,,,0.0,440.322,771.991,771.991,,,,1029.966,,835.522,,194.444,1801.957,2242.279,0.0,57.108,15.079,42.029,-119.534,1027.68,-376.206,589.048,3.634,592.682,2834.961,
12/25/2011,2883.45,279.997,175.151,104.846,288.355,288.355,0.0,21.087,16.927,0.0,0.0,4.16,159.15,,,,280.283,86.095,748.589,1085.19,2210.543,-1125.353,0.0,,1049.671,506.509,488.894,17.615,82.019,180.86,2134.861,,364.038,103.894,0.0,0.0,260.144,74.92,0.0,,,,74.92,74.35,0.0,,0.0,513.308,698.22,698.22,,,,1162.413,0.0,984.696,,177.717,1860.633,2373.941,0.0,47.107,15.083,32.024,-110.974,1086.625,-516.398,506.36,3.149,509.509,2883.45,
03/25/2012,2817.78,431.346,206.468,224.878,230.042,230.042,0.0,19.787,16.643,0.0,0.0,3.144,167.139,,,0.0,295.373,94.084,848.314,912.338,1810.839,-898.501,0.0,,1057.128,506.16,490.262,15.898,45.138,210.457,1969.466,,305.13,93.126,,,212.004,74.934,0.0,,,,74.934,67.863,,,0.0,447.927,699.349,699.349,,,,1114.573,,963.525,,151.048,1813.922,2261.849,0.0,50.907,15.087,35.82,-110.827,1128.755,-516.0,552.835,3.096,555.931,2817.78,
06/24/2012,2716.806,570.15,290.292,279.858,227.932,227.932,0.0,16.406,13.589,0.0,0.0,2.817,147.952,,,,348.101,74.897,962.44,896.093,1812.798,-916.705,0.0,,858.273,306.087,291.294,14.793,43.541,160.544,1754.366,,302.955,90.616,,,212.339,74.995,0.0,,,,74.995,65.776,,,0.0,443.726,700.82,700.82,,,,1105.419,,950.066,,155.353,1806.239,2249.965,0.0,49.369,15.091,34.278,-107.572,1040.606,-518.631,463.772,3.069,466.841,2716.806,
09/23/2012,2725.565,614.114,334.374,279.74,195.489,195.489,0.0,13.909,11.536,0.0,0.0,2.373,371.166,,,223.887,344.062,74.224,1194.678,877.883,1807.315,-929.432,0.0,,653.004,121.251,121.251,0.0,43.151,144.54,1530.887,,321.302,94.315,,,226.987,75.261,0.0,,,,75.261,66.537,,,0.0,463.1,701.678,701.678,,,,1085.653,,931.116,,154.537,1787.331,2250.431,0.0,46.286,15.105,31.181,-102.69,1042.888,-514.398,472.086,3.048,475.134,2725.565,
12/30/2012,2807.47,955.31,820.49,134.82,197.589,197.589,0.0,0.0,0.0,0.0,0.0,0.0,244.669,,,137.05,302.212,49.405,1397.568,773.469,1581.445,-807.976,4.444,4.444,631.989,122.691,122.691,0.0,40.872,166.214,1409.902,,333.324,88.99,0.0,38.932,205.402,0.123,0.0,0.123,0.123,,,89.709,0.0,,32.373,423.156,696.752,690.055,6.697,6.697,,1021.926,0.0,848.236,,173.69,1718.678,2141.834,0.0,40.719,15.109,25.61,-96.278,1230.45,-512.566,662.325,3.311,665.636,2807.47,
03/31/2013,2650.977,674.819,308.014,366.805,190.813,190.813,0.0,11.448,9.235,0.0,0.0,2.213,114.252,,,,300.364,56.038,991.332,842.383,1805.416,-963.033,190.841,190.841,626.421,120.275,120.275,0.0,40.169,165.613,1659.645,,268.737,88.513,,0.0,180.224,0.14,0.0,0.14,0.14,,,69.114,,,0.0,337.991,698.071,691.219,6.852,6.852,,968.581,,824.005,,144.576,1666.652,2004.643,0.0,42.783,15.127,27.656,-93.506,1222.936,-528.941,643.272,3.062,646.334,2650.977,
06/30/2013,2647.621,746.971,358.601,388.37,191.869,191.869,0.0,9.365,7.434,0.0,0.0,1.931,105.302,,,,276.253,47.088,1053.507,822.414,1806.604,-984.19,170.99,170.99,600.71,121.433,121.433,0.0,39.243,163.781,1594.114,,285.706,79.944,,,205.762,0.115,0.0,0.115,0.115,,,67.28,,,0.0,353.101,694.158,687.312,6.846,6.846,,895.623,,750.365,,145.258,1589.781,1942.882,0.0,42.947,15.129,27.818,-90.391,1254.155,-505.04,701.671,3.068,704.739,2647.621,
09/29/2013,2628.27,772.803,390.008,382.795,164.282,164.282,,8.502,7.184,0.0,0.0,1.318,202.376,,,97.64,267.933,46.522,1147.963,721.171,1573.697,-852.526,165.378,165.378,593.758,124.524,124.524,0.0,36.171,165.13,1480.307,,275.999,83.98,,0.131,191.888,0.047,0.0,0.047,0.047,,,88.969,,,30.963,365.015,682.983,676.272,6.711,6.711,,894.191,,748.902,,145.289,1577.174,1942.189,0.0,45.546,15.191,30.355,-88.062,1223.945,-498.355,683.074,3.007,686.081,2628.27,
12/29/2013,2572.552,847.625,482.745,364.88,202.303,202.303,0.0,0.0,0.0,0.0,0.0,0.0,122.339,,,0.0,179.989,56.48,1172.267,713.356,1584.338,-870.982,176.155,176.155,510.774,125.871,125.871,0.0,40.213,164.701,1400.285,,290.483,90.982,,0.138,199.363,0.021,0.0,0.021,0.021,,,58.007,0.0,0.0,0.0,348.511,684.142,677.427,6.715,6.715,,693.365,,534.93,,158.435,1377.507,1726.018,0.0,48.256,15.211,33.045,-86.253,1283.518,-402.611,842.91,3.624,846.534,2572.552,
03/30/2014,2507.837,728.404,308.689,419.715,175.696,175.696,0.0,0.0,0.0,0.0,0.0,0.0,128.835,24.803,,,175.272,38.173,1032.935,699.411,1583.953,-884.542,244.853,244.853,530.638,125.928,125.928,0.0,37.873,191.565,1474.902,,247.621,91.689,,,155.932,244.069,0.0,,,,244.069,60.525,,,0.0,552.215,441.272,434.551,6.721,6.721,,665.788,,520.777,,145.011,1107.06,1659.275,0.0,50.597,15.244,35.353,-86.253,1279.201,-398.717,844.828,3.734,848.562,2507.837,
06/29/2014,2464.492,757.853,374.626,383.227,159.694,159.694,0.0,0.0,0.0,0.0,0.0,0.0,126.741,25.284,,,163.067,35.598,1044.288,687.724,1588.913,-901.189,213.766,213.766,518.714,125.283,125.283,0.0,38.146,192.218,1420.204,,248.55,83.818,,,164.732,244.074,0.0,0.0,0.0,,244.074,58.998,,,0.0,551.622,442.396,435.67,6.726,6.726,,612.938,,494.03,,118.908,1055.334,1606.956,0.0,52.596,15.248,37.348,-86.253,1282.327,-394.74,853.93,3.606,857.536,2464.492,
09/28/2014,2444.11,786.516,414.591,371.925,160.333,160.333,0.0,0.0,0.0,0.0,0.0,0.0,138.974,25.501,,0.0,153.719,47.614,1085.823,674.513,1594.369,-919.856,179.137,179.137,504.637,119.463,119.463,0.0,39.361,192.094,1358.287,,285.543,87.295,,,198.248,244.083,0.0,0.0,0.0,,244.083,58.889,,,0.0,588.515,425.281,418.551,6.73,6.73,,575.407,,457.743,,117.664,1000.688,1589.203,0.0,54.58,15.248,39.332,-86.253,1263.769,-380.854,851.242,3.665,854.907,2444.11,
12/28/2014,2566.474,813.35,176.607,636.743,212.69,212.69,0.0,0.0,0.0,0.0,0.0,0.0,122.055,25.635,0.0,,252.587,32.78,1148.095,665.758,1519.121,-853.363,167.82,167.82,584.801,116.422,116.422,0.0,22.069,193.723,1418.379,,318.11,94.401,0.0,7.214,216.495,223.662,0.0,0.0,0.0,,223.662,58.736,0.0,0.0,0.0,600.508,426.458,419.722,6.736,6.736,,811.159,0.0,703.384,,107.775,1237.617,1838.125,0.0,54.469,15.252,39.217,-86.253,1291.907,-533.795,726.328,2.021,728.349,2566.474,
03/29/2015,2360.146,664.492,266.175,398.317,165.902,165.902,0.0,0.0,0.0,0.0,0.0,0.0,113.476,26.235,,,252.021,23.601,943.87,656.1,1523.533,-867.433,183.298,183.298,576.878,108.633,108.633,0.0,21.254,194.97,1416.276,,245.719,86.361,,,159.358,0.0,0.0,,,,0.0,61.719,,,0.0,307.438,427.67,427.67,,,,795.346,,696.22,,99.126,1223.016,1530.454,0.0,156.217,16.876,139.341,-90.035,1270.952,-509.304,827.83,1.862,829.692,2360.146,
06/28/2015,2366.215,654.751,155.001,499.75,154.609,154.609,0.0,0.0,0.0,0.0,0.0,0.0,113.303,23.534,,,246.046,26.129,922.663,646.101,1528.061,-881.96,224.95,224.95,572.501,110.314,110.314,0.0,23.121,193.02,1443.552,,250.246,81.957,,,168.289,0.0,0.0,0.0,0.0,,0.0,60.111,,,0.0,310.357,428.821,422.076,6.745,6.745,,783.167,,684.901,,98.266,1211.988,1522.345,0.0,159.605,16.889,142.716,-95.576,1280.671,-502.562,842.138,1.732,843.87,2366.215,
09/27/2015,2339.914,644.092,144.606,499.486,157.57,157.57,0.0,0.0,0.0,0.0,0.0,0.0,112.421,22.017,,,238.596,26.764,914.083,638.836,1511.187,-872.351,228.586,228.586,558.409,110.469,110.469,0.0,22.87,186.474,1425.831,,263.566,83.457,,,180.109,0.0,0.0,0.0,0.0,,0.0,60.222,,,0.0,323.788,430.007,423.255,6.752,6.752,,767.599,,672.297,,95.302,1197.606,1521.394,0.0,163.005,16.893,146.112,-132.187,1283.533,-497.513,816.838,1.682,818.52,2339.914,
12/27/2015,2417.69,613.415,105.776,507.639,207.18,207.18,0.0,0.0,0.0,0.0,0.0,0.0,41.937,19.43,0.0,,309.142,22.507,862.532,632.439,1489.413,-856.974,291.136,291.136,631.583,109.085,109.085,0.0,22.815,190.541,1555.158,,315.024,96.082,0.0,,218.942,188.377,0.0,,,,188.377,60.184,0.0,0.0,0.0,563.585,242.851,242.851,,,,782.799,0.0,690.576,35.578,56.645,1025.65,1589.235,0.0,163.256,16.908,146.348,-156.155,1328.744,-509.094,826.751,1.704,828.455,2417.69,
03/27/2016,2311.987,622.09,185.693,436.397,170.018,170.018,0.0,0.0,0.0,0.0,0.0,0.0,54.02,21.536,,,305.812,32.484,846.128,621.696,1492.232,-870.536,252.157,252.157,592.006,122.541,110.291,12.25,10.922,152.731,1465.859,,260.508,85.887,,,174.621,188.579,0.0,,,,188.579,64.051,,,0.0,513.138,243.907,243.907,,,,761.862,,676.896,,84.966,1005.769,1518.907,0.0,157.875,16.98,140.895,-171.211,1314.03,-504.003,796.691,-3.611,793.08,2311.987,
06/26/2016,2329.241,727.703,400.062,327.641,149.957,149.957,0.0,0.0,0.0,0.0,0.0,0.0,61.482,15.173,,,303.441,46.309,939.142,611.135,1497.145,-886.01,187.679,187.679,591.285,119.765,119.765,0.0,12.998,155.081,1390.099,,274.621,75.251,,,199.37,188.784,0.0,,,,188.784,62.812,,,0.0,526.217,244.898,244.898,,,,758.975,,673.513,,85.462,1003.873,1530.09,0.0,160.502,16.989,143.513,-171.211,1313.817,-500.065,803.043,-3.892,799.151,2329.241,
