Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2002,47561.199219,4971.199951,2243.0,2728.199951,5423.399902,,,2964.300049,2073.800049,,1262.300049,75.699997,1027.5,,,,14386.400391,14195.599609,20983.599609,-6788.0,7255.100098,,11724.099609,7241.0,4127.0,3114.0,,4483.099609,33174.799316,,2413.300049,2413.300049,,,,3669.800049,3669.800049,0.0,0.0,,,6292.100098,,,6292.100098,12375.200195,4879.0,4879.0,0.0,0.0,,7178.200195,,,,7178.200195,12057.200195,24432.400391,0.0,6973.5,,,-24109.099609,35434.898438,-98.798828,18200.5,4928.299805,23128.799805,47561.200195,
03/31/2003,48953.5,5137.3,2216.9,2920.4,5617.7,5617.7,,3522.6,1557.2,,1965.4,0.0,1103.3,,,,15380.9,14356.2,21438.4,-7082.2,7353.6,,11862.8,7691.8,4339.8,3352.0,,4171.0,33572.6,,2375.3,2375.3,,,,4434.9,4434.9,0.0,0.0,,,6740.0,,,6740.0,13550.2,5375.9,5375.9,0.0,0.0,,7093.2,,,,7093.2,12469.1,26019.3,0.0,6936.3,,,-24288.5,36337.3,-109.0,18876.1,4058.1,22934.2,48953.5,
06/30/2003,50008.1,5715.5,1664.7,4050.8,5901.6,5901.6,,3630.4,2317.1,,1313.3,0.0,1055.5,,,,16303.0,14569.3,21820.7,-7251.4,7250.2,,11885.6,7628.1,4344.0,3284.1,,4257.5,33705.1,,2169.6,2169.6,,,,4769.6,4769.6,0.0,0.0,,,6810.2,,,6810.2,13749.4,5393.6,5393.6,0.0,0.0,,7216.3,,,,7216.3,12609.9,26359.3,0.0,6961.3,,,-24580.7,37398.0,-171.4,19607.2,4041.6,23648.8,50008.1,
09/30/2003,42589.0,6292.7,2173.8,4118.9,4561.8,4561.8,,2441.4,1915.0,,526.4,0.0,725.3,,,,14021.2,13924.9,20905.9,-6981.0,7919.4,,6723.5,1904.4,1034.7,869.7,,4819.1,28567.8,,728.8,728.8,,,,4273.6,4273.6,0.0,0.0,,,6713.2,,,6713.2,11715.6,5398.8,5398.8,0.0,0.0,,6092.4,,,,6092.4,11491.2,23206.8,0.0,6973.4,,,-25099.0,33583.7,-145.4,15312.7,4069.5,19382.2,42589.0,
12/31/2003,40587.5,4173.0,1201.0,2972.0,4023.600098,,,2554.699951,2309.800049,,552.5,90.5,775.900024,,,,11527.200195,14169.0,21293.699219,-7124.700195,7941.200195,,6950.100098,1949.400024,1085.400024,864.0,,5000.700073,29060.300293,,735.200012,735.200012,,,,1700.0,1700.0,0.0,0.0,,,7134.399597,,,7134.399597,9569.599609,5096.0,5096.0,0.0,0.0,,6430.299805,,,,6430.299805,11526.299805,21095.899414,0.0,6986.399902,,,-25617.5,34142.0,65.5,15576.399902,3915.199951,19491.599854,40587.499268,
03/31/2004,41665.2,5311.9,1762.1,3549.8,4199.6,4199.6,,2658.6,2352.5,,579.4,97.9,791.2,,,,12961.3,14182.2,21540.4,-7358.2,7573.0,,6948.7,1903.4,1086.0,817.4,,5045.3,28703.9,,519.2,519.2,,,,1945.1,1945.1,0.0,0.0,,,7649.9,,,7649.9,10114.2,4931.7,4931.7,0.0,0.0,,6409.9,,,,6409.9,11341.6,21455.8,0.0,6905.4,,,-25652.2,34937.6,80.4,16271.2,3938.2,20209.4,41665.2,
06/30/2004,41854.6,6177.1,1599.8,4577.3,3888.6,3888.6,,2520.8,2321.8,,526.7,0.0,701.9,,,,13288.4,14299.3,21801.7,-7502.4,7205.4,,7061.5,1855.2,1085.7,769.5,,5206.3,28566.2,,469.9,469.9,,,,1710.8,1710.8,0.0,0.0,,,7500.901,,,7500.901,9681.601,4894.2,4894.2,0.0,0.0,,6396.5,,,,6396.5,11290.7,20972.301,0.0,6928.8,,,-25795.6,35883.8,-49.6,16967.4,3914.9,20882.3,41854.601,
09/30/2004,42874.4,6956.8,2666.9,4289.9,3908.0,3908.0,,2213.2,2139.2,,419.3,28.8,782.4,,,,13860.4,14433.1,22254.5,-7821.4,7256.9,,7324.0,1811.4,1085.7,725.7,,5512.6,29014.0,,544.4999,544.4999,,,,2192.4,2192.4,0.0,0.0,,,8053.0001,,,8053.0001,10789.9,4394.2,4394.2,0.0,0.0,,6441.6,,,,6441.6,10835.8,21625.7,0.0,6915.7,,,-25962.9,36366.4,-7.7,17311.5,3937.2,21248.7,42874.4,
12/31/2004,42572.8,7089.9,2878.8,4211.1,3627.7,3627.7,,1898.7,1622.8,,376.8,-100.9,858.9,,,,13475.2,14713.7,22808.6,-8094.9,6727.1,,7656.8,1764.9,1085.7,679.2,,5891.9,29097.6,,421.4,421.4,,,,2181.2,2181.2,0.0,0.0,,,9141.5,,,9141.5,11744.1,4691.5,4691.5,0.0,0.0,,6442.1,,,,6442.1,11133.6,22877.7,0.0,6899.6,,,-26191.8,36626.3,-45.9,17288.2,2406.9,19695.1,42572.8,
03/31/2005,43117.1,9438.4,2389.6,7048.8,3798.1,3798.1,,1756.6,1491.1,,328.4,-62.9,766.9,,,,15760.0,14705.6,,,4811.6,,7839.9,1717.9,1085.7,632.2,,6122.0,27357.1,,570.7,570.7,,,,1614.8,1614.8,0.0,0.0,,,8717.2,,,8717.2,10902.7,5655.6,5655.6,0.0,0.0,,6473.8,,,,6473.8,12129.4,23032.1,0.0,6839.5,,,-26274.9,37157.3,-72.9,17649.0,2436.0,20085.0,43117.1,
06/30/2005,43006.3,13030.7,1917.6,11113.1,3506.7,3506.7,,1811.2,1395.7,,457.4,-41.9,780.7,,,,19129.3,14670.3,23343.8,-8673.5,1358.4,,7848.3,1675.0,1085.7,589.3,,6173.3,23877.0,,409.1,409.1,,,,1494.4,1494.4,0.0,0.0,,,9289.9,,,9289.9,11193.4,5672.4,5672.4,0.0,0.0,,6347.0,,,,6347.0,12019.4,23212.8,0.0,6854.1,,,-26515.9,37041.6,5.3,17385.1,2408.4,19793.5,43006.3,
09/30/2005,43831.0,14028.0,2918.0,11110.0,3647.3,3647.3,,1749.4,1358.0,,412.4,-21.0,640.6,,,,20065.3,14606.2,23580.4,-8974.2,1236.8,,7922.7,1639.6,1085.7,553.9,,6283.1,23765.7,,475.2,475.2,,,,2192.5,2192.5,0.0,0.0,,,9494.9,,,9494.9,12162.6,5124.7,5124.7,0.0,0.0,,6327.5,,,,6327.5,11452.2,23614.8,0.0,6862.2,,,-26763.4,37629.2,50.4,17778.4,2437.8,20216.2,43831.0,
12/31/2005,44845.8,15637.6,9585.3,6052.3,2927.3,2927.3,,1658.1,1176.0,,400.0,82.1,826.3,,,,21049.3,14398.2,23713.3,-9315.1,1107.9,,8290.4,1604.4,1085.7,518.7,,6686.0,23796.5,,471.1,471.1,,,,2972.0,2972.0,0.0,0.0,,,9860.4,,,9860.4,13303.5,5125.6,5125.6,0.0,0.0,,6092.9,,,,6092.9,11218.5,24522.0,0.0,6929.8,,,-26984.4,37918.9,52.3,17916.6,2407.2,20323.8,44845.8,
03/31/2006,43418.0,12401.5,10187.2,2214.3,3040.7,3040.7,,1664.3,1271.5,,392.8,0.0,905.4,,,,18011.9,13979.9,23866.2,-9886.3,3102.4,,8323.8,1568.8,1085.7,483.1,,6755.0,25406.1,,457.4,457.4,,,,1952.0,1952.0,0.0,0.0,,,8889.6,,,8889.6,11299.0,4762.6,4762.6,0.0,0.0,,6074.5,,,,6074.5,10837.1,22136.1,0.0,7027.4,,,-26895.7,38666.8,47.7,18846.2,2435.7,21281.9,43418.0,
06/30/2006,43478.7,10464.4,8213.3,2251.1,3084.7,3084.7,,1640.5,1241.9,,398.6,0.0,700.5,,,,15890.1,13728.1,23938.2,-10210.1,5265.5,,8595.0,1764.0,1085.7,678.3,,6831.0,27588.6,,363.7,363.7,,,,1703.0,1703.0,0.0,0.0,,,8435.6,,,8435.6,10502.3,4758.7,4758.7,0.0,0.0,,6511.2,,,,6511.2,11269.9,21772.2,0.0,7075.0,,,-27130.9,39335.4,19.3,19298.8,2407.7,21706.5,43478.7,
09/30/2006,43719.1,9087.0,6222.1,2864.9,3081.4,3081.4,,1870.7,1421.9,,448.8,0.0,1185.1,,,,15224.2,13412.8,24143.8,-10731.0,6443.7,,8638.4,1717.5,1085.7,631.8,,6920.9,28494.9,,362.6,362.6,,,,1195.8,1195.8,0.0,0.0,,,9589.3,,,9589.3,11147.7,4789.5,4789.5,0.0,0.0,,6059.6,,,,6059.6,10849.1,21996.8,0.0,7135.7,,,-27348.1,39447.6,50.1,19285.3,2437.0,21722.3,43719.1,
12/31/2006,44569.8,8713.0,5914.7,2798.3,3314.8,3314.8,,1769.4,1272.8,,403.8,92.8,1433.0,,,,15230.2,13194.1,24209.5,-11015.4,7788.2,,8357.3,2375.5,1431.6,943.9,,5981.8,29339.6,,496.6,496.6,,,,1285.1,1285.1,0.0,0.0,,,10941.0,,,10941.0,12722.7,5551.0,5551.0,0.0,0.0,,6330.3,,,,6330.3,11881.3,24604.0,0.0,7196.3,,,-27567.4,39095.1,-1164.3,17559.7,2406.1,19965.8,44569.8,
03/31/2007,42992.5,4056.2,2101.9,1954.3,4016.2,4016.2,,1726.8,1290.5,,436.3,0.0,1942.5,,,,11741.7,12939.8,24366.0,-11426.2,7839.1,,10471.9,2318.7,1431.6,887.1,,8153.2,31250.8,,430.3,430.3,,,,930.7,930.7,0.0,0.0,,,6500.3,,,6500.3,7861.3,5545.3,5545.3,0.0,0.0,,8671.4,,,,8671.4,14216.7,22078.0,0.0,7251.1,,,-27734.0,40054.8,-1092.6,18479.3,2435.2,20914.5,42992.5,
06/30/2007,44182.8,5504.0,3469.5,2034.5,3607.5,3607.5,,1759.5,1325.1,,434.4,0.0,1564.7,,,,12435.7,12767.4,24561.3,-11793.9,7643.0,,11336.7,2260.1,1431.6,828.5,,9076.6,31747.1,,454.6,454.6,,,,2169.2,2169.2,0.0,0.0,,,7657.2,,,7657.2,10281.0,4133.6,4133.6,0.0,0.0,,7888.0,,,,7888.0,12021.6,22302.6,0.0,7383.1,,,-27703.3,40905.1,-1112.6,19472.3,2407.9,21880.2,44182.8,
09/30/2007,45700.7,7391.5,5208.3,2183.2,3501.6,3501.6,,1849.5,1440.1,,409.4,0.0,1421.1,,,,14163.7,12490.7,24654.0,-12163.3,7501.1,,11545.2,2202.9,1431.6,771.3,,9342.3,31537.0,,392.1,392.1,,,,1973.1,1973.1,0.0,0.0,,,8140.8,,,8140.8,10506.0,3873.6,3873.6,0.0,0.0,,8161.8,,,,8161.8,12035.4,22541.4,0.0,7852.8,,,-27679.1,41601.8,-1053.6,20721.9,2437.4,23159.3,45700.7,
12/31/2007,48350.7,8230.8,5336.1,2894.7,3636.2,3636.2,,1881.0,1387.0,,382.9,111.1,1297.4,,,,15045.4,12346.0,24803.1,-12457.1,7159.2,,13800.1,2168.0,1454.8,713.2,,11632.1,33305.3,,624.5,624.5,,,,1823.6,1823.6,0.0,0.0,,,9810.1,,,9810.1,12258.2,3915.8,3915.8,0.0,0.0,,11585.3,,,,11585.3,15501.1,27759.3,0.0,8044.7,,,-28174.7,39140.8,-826.1,18184.7,2406.7,20591.4,48350.7,
03/31/2008,47041.1,9163.7,6289.4,2874.3,3760.8,3760.8,,2076.5,1654.7,,421.8,0.0,2046.0,,,,17047.0,12290.9,24019.1,-11728.2,6909.1,,10794.1,2108.6,1454.8,653.8,,8685.5,29994.1,,626.9,626.9,,,,421.5,421.5,0.0,0.0,,,8748.6,,,8748.6,9797.0,3965.0,3965.0,0.0,0.0,,11320.2,,,,11320.2,15285.2,25082.2,0.0,8106.3,,,-29442.4,41622.0,-764.4,19521.5,2437.4,21958.9,47041.1,
06/30/2008,47457.5,9987.5,7345.2,2642.3,3647.0,3647.0,,2190.6,1754.3,,436.3,0.0,1767.8,,,,17592.9,12240.4,23808.9,-11568.5,6784.9,,10839.3,2030.6,1434.4,596.2,,8808.7,29864.6,,530.9,530.9,,,,1181.3,1181.3,0.0,0.0,,,8006.4,,,8006.4,9718.6,3932.4,3932.4,0.0,0.0,,11140.4,,,,11140.4,15072.8,24791.4,0.0,8218.2,,,-29599.8,42573.2,-935.6,20256.0,2410.1,22666.1,47457.5,
09/30/2008,48545.7,6841.3,5720.1,1121.2,3642.6,3642.6,,2228.2,1764.6,,463.6,0.0,6706.4,,,,19418.5,12103.2,23972.3,-11869.1,6211.6,,10812.4,1996.9,1438.7,558.2,,8815.5,29127.2,,474.7,474.7,,,,2994.2,2994.2,0.0,0.0,,,10959.4,,,10959.4,14428.3,3938.8,3938.8,0.0,0.0,,8167.9,,,,8167.9,12106.7,26535.0,0.0,8299.3,,,-30552.0,42857.3,-1033.6,19571.0,2439.7,22010.7,48545.7,
12/31/2008,47195.7,5486.4,4368.3,1118.1,3778.9,3778.9,,2283.3,1752.1,,432.6,98.6,7756.3,,,,19304.9,11999.6,24128.2,-12128.6,6491.3,,9399.9,1964.1,1438.7,525.4,,7435.8,27890.8,,617.6,617.6,,,,2297.1,2297.1,0.0,0.0,,,11404.0,,,11404.0,14318.7,3943.3,3943.3,0.0,0.0,,7766.6,,,,7766.6,11709.9,26028.6,0.0,8348.9,,,-30735.5,43698.8,-2553.9,18758.3,2408.8,21167.1,47195.7,
03/31/2009,46543.1,12581.6,6017.1,6564.5,2593.2,2593.2,0.0,2127.8,1567.2,0.0,492.2,68.4,8882.0,373.1,,8676.4,26184.6,11826.1,24278.6,-12452.5,78.7,78.7,8453.7,2053.2,1439.0,614.2,,6027.4,20358.5,,10534.1,622.5,480.2,803.6,8627.8,2798.9,2798.9,,,,,82.9,,1.1,0.0,13415.9,3939.1,3939.1,,,,7186.6,,,,7185.5,11125.7,24541.6,0.0,8416.6,29.8,8386.8,-30701.2,44320.4,-2472.8,19563.0,2438.5,22001.5,46543.1,
06/30/2009,49407.1,16932.3,12457.6,4474.7,2898.8,2898.8,,2155.3,1582.2,0.0,511.4,61.7,7247.5,244.1,,7112.8,29233.9,11711.3,24125.4,-12414.1,110.1,110.1,8351.8,2020.1,1439.0,581.1,,6087.6,20173.2,,8885.2,526.5,272.8,804.2,7281.7,2501.8,2501.8,,,,,120.1,,16.5,0.0,11507.1,8181.1,8181.1,,,,6982.1,,,,6965.6,15163.2,26670.3,,8495.7,29.8,8465.9,-30694.3,45072.8,-2549.8,20324.4,2412.4,22736.8,49407.1,
09/30/2009,48739.4,22256.3,21816.9,439.4,3124.2,3124.2,,2096.3,1537.5,0.0,513.1,45.7,2192.0,194.3,,2083.3,29668.8,11613.8,23971.8,-12358.0,464.6,464.6,6992.2,1994.9,1439.0,555.9,,4803.0,19070.6,,7000.6,568.4,474.8,804.4,5153.0,866.8,866.8,,,,,158.3,,17.6,0.0,8025.7,8204.7,8204.7,,,,7159.7,,,,7142.1,15364.4,23390.1,,8572.2,29.8,8542.4,-30683.3,47693.1,-2674.8,22907.2,2442.1,25349.3,48739.4,
12/31/2009,112314.0,9604.0,9311.0,293.0,6603.0,6603.0,,8048.0,5426.0,0.0,2466.0,156.0,4177.0,180.0,,3978.0,28432.0,18279.0,30874.0,-12595.0,432.0,432.0,65171.0,59795.0,12038.0,47757.0,,5196.0,83882.0,,13982.0,2244.0,1167.0,1189.0,9382.0,1586.0,223.7,0.0,0.0,,1362.3,73.0,0.0,0.0,0.0,15641.0,16095.0,16095.0,0.0,0.0,,19093.0,,2852.6,,16240.4,35188.0,50829.0,0.0,41464.0,1781.0,39683.0,-21044.0,41405.0,-2767.0,59058.0,2427.0,61485.0,112314.0,
03/31/2010,111593.8,9777.3,8236.0,1541.3,7497.7,7497.7,0.0,6825.4,4629.1,0.0,2033.8,162.5,4144.5,241.4,,3859.3,28244.9,17985.0,30205.3,-12220.3,1995.0,1995.0,63368.9,57841.1,12266.2,45574.9,,5286.4,83348.9,,12384.8,2074.9,723.0,1189.8,8397.1,4028.6,4028.6,,,,,41.9,,,0.0,16455.3,15281.1,15281.1,,,,19514.2,,,,19514.2,34795.3,51250.6,0.0,41982.6,1786.0,40196.6,-21044.3,40511.4,-3571.6,57878.1,2465.1,60343.2,111593.8,
06/30/2010,106170.5,9942.6,8665.6,1277.0,6276.1,6276.1,0.0,6244.2,4215.5,0.0,1879.4,149.3,3790.7,365.3,,3352.9,26253.6,17334.2,30154.0,-12819.8,2045.6,2045.6,60537.1,55506.9,12225.5,43281.4,,4664.9,79916.9,,10995.5,2171.5,879.4,1182.0,6762.6,4353.3,4353.3,,,,,71.8,,,0.0,15420.6,13835.3,13835.3,,,,19248.9,,,,19248.9,33084.2,48504.8,0.0,42124.2,1786.5,40337.7,-22315.6,40081.8,-4658.7,55231.7,2434.0,57665.7,106170.5,
09/30/2010,107840.1,10624.8,9874.4,750.4,7297.5,7297.5,0.0,6263.6,4197.4,0.0,1945.3,120.9,3570.1,281.8,,3382.6,27756.0,17115.8,30465.4,-13349.6,2137.5,2137.5,60830.8,55435.2,12480.8,42954.4,,5113.8,80084.1,,13093.0,2242.4,1629.7,1175.7,8045.2,4116.0,4116.0,,,,,114.3,,,0.0,17323.3,14031.9,14031.9,,,,18436.6,,,,18436.6,32468.5,49791.8,0.0,42345.2,1788.5,40556.7,-22507.8,39245.4,-3490.0,55592.8,2455.5,58048.3,107840.1,
12/31/2010,105781.0,12201.0,10900.0,1301.0,7344.0,7344.0,0.0,5868.0,4255.0,0.0,1484.0,129.0,3651.0,366.0,,3389.0,29064.0,17082.0,30563.0,-13481.0,2175.0,2175.0,57460.0,51834.0,12378.0,39456.0,,5260.0,76717.0,,13193.0,2308.0,1243.0,1176.0,8466.0,2400.0,0.0,0.0,0.0,,2400.0,48.0,0.0,13.0,0.0,15641.0,15482.0,15482.0,0.0,0.0,,17853.0,0.0,2891.0,,14949.0,33335.0,48976.0,0.0,42489.0,1788.0,40701.0,-22433.0,37536.0,-3216.0,54376.0,2429.0,56805.0,105781.0,
03/31/2011,105865.0,13029.0,11695.0,1334.0,7955.0,7955.0,0.0,6057.0,4537.0,0.0,1384.0,136.0,3983.0,348.0,,3846.0,31024.0,16833.0,31348.0,-14515.0,2084.0,2084.0,55924.0,50113.0,12207.0,37906.0,,5463.0,74841.0,,13259.0,2402.0,1326.0,1177.0,8354.0,2202.0,2202.0,,,,,201.0,,10.0,0.0,15662.0,15644.0,15644.0,,,,17720.0,,,,17710.0,33364.0,49026.0,0.0,42478.0,1788.0,40690.0,-22324.0,37400.0,-3170.0,54384.0,2455.0,56839.0,105865.0,
06/30/2011,106195.0,13981.0,12342.0,1639.0,8475.0,8475.0,0.0,6225.0,4628.0,0.0,1440.0,157.0,3687.0,354.0,,3484.0,32368.0,16671.0,31866.0,-15195.0,2175.0,2175.0,54981.0,49447.0,12382.0,37065.0,,5180.0,73827.0,,13175.0,2143.0,1174.0,1176.0,8682.0,2523.0,2523.0,,,,,65.0,,3.0,0.0,15763.0,15783.0,15783.0,,,,16727.0,,,,16724.0,32510.0,48273.0,0.0,42445.0,1788.0,40657.0,-22416.0,38243.0,-2776.0,55496.0,2426.0,57922.0,106195.0,
09/30/2011,106534.0,15576.0,14253.0,1323.0,8136.0,8136.0,0.0,6239.0,4418.0,0.0,1640.0,181.0,4158.0,364.0,,3658.0,34109.0,16383.0,32057.0,-15674.0,2423.0,2423.0,53619.0,48050.0,12228.0,35822.0,,5205.0,72425.0,,13996.0,2282.0,1462.0,1166.0,9086.0,2455.0,2455.0,,,,,142.0,,2.0,0.0,16593.0,15692.0,15692.0,,,,16653.0,,,,16651.0,32345.0,48938.0,0.0,42505.0,1788.0,40717.0,-23415.0,38763.0,-2713.0,55140.0,2456.0,57596.0,106534.0,
12/31/2011,105128.0,14972.0,13531.0,1441.0,8261.0,8261.0,0.0,6254.0,4017.0,0.0,1983.0,254.0,3694.0,420.0,,3359.0,33181.0,16297.0,32473.0,-16176.0,3458.0,3458.0,52192.0,46457.0,12155.0,34302.0,,5315.0,71947.0,,14148.0,2462.0,781.0,1281.0,9624.0,1990.0,0.0,0.0,0.0,,1990.0,107.0,,1.0,0.0,16245.0,15525.0,15525.0,0.0,0.0,,16415.0,0.0,3039.0,,13375.0,31940.0,48185.0,,42451.0,1788.0,40663.0,-23792.0,38990.0,-3132.0,54517.0,2426.0,56943.0,105128.0,
03/31/2012,105509.0,15566.0,14656.0,910.0,8726.0,8726.0,0.0,6339.0,4328.0,0.0,1779.0,232.0,3713.0,419.0,,3439.0,34344.0,16124.0,32821.0,-16697.0,3972.0,3972.0,51069.0,45156.0,12156.0,33000.0,,5494.0,71165.0,,13435.0,2358.0,1190.0,1281.0,8606.0,2930.0,2930.0,,,,,217.0,,1.0,0.0,16582.0,15228.0,15228.0,,,,16385.0,,,,16384.0,31613.0,48195.0,0.0,42440.0,1788.0,40652.0,-23804.0,39441.0,-3217.0,54860.0,2454.0,57314.0,105509.0,
06/30/2012,105525.0,17450.0,16752.0,698.0,8152.0,8152.0,,6249.0,4215.0,0.0,1808.0,226.0,3788.0,505.0,,3409.0,35639.0,15867.0,32916.0,-17049.0,4085.0,4085.0,49934.0,43778.0,12158.0,31620.0,,5651.0,69886.0,,12949.0,1674.0,1091.0,1308.0,8876.0,3922.0,3922.0,,,,,41.0,,7.0,0.0,16912.0,15057.0,15057.0,,,,15883.0,,,,15876.0,30940.0,47852.0,0.0,42338.0,1788.0,40550.0,-23968.0,39950.0,-3126.0,55194.0,2479.0,57673.0,105525.0,
09/30/2012,106301.0,18117.0,17360.0,757.0,7952.0,7952.0,0.0,6731.0,4525.0,0.0,1952.0,254.0,3429.0,368.0,,3211.0,36229.0,15884.0,33359.0,-17475.0,5560.0,5560.0,48628.0,42493.0,12168.0,30325.0,,5767.0,70072.0,,13381.0,1804.0,1512.0,1315.0,8750.0,2029.0,2029.0,,,,,173.0,,7.0,0.0,15583.0,17571.0,17571.0,,,,14935.0,,,,14928.0,32506.0,48089.0,0.0,42259.0,1788.0,40471.0,-23862.0,40390.0,-3040.0,55747.0,2465.0,58212.0,106301.0,
12/31/2012,106132.0,16141.0,13451.0,2690.0,7672.0,7672.0,0.0,6535.0,4315.0,0.0,1924.0,296.0,4509.0,395.0,,4173.0,34857.0,16030.0,33415.0,-17385.0,7305.0,7305.0,47940.0,41217.0,12134.0,29083.0,,6328.0,71275.0,,13804.0,1753.0,1200.0,1343.0,9508.0,4315.0,27.0,0.0,0.0,,4288.0,229.0,0.0,0.0,0.0,18348.0,16254.0,16254.0,0.0,0.0,,16067.0,,3326.0,,12741.0,32321.0,50669.0,0.0,42434.0,1788.0,40646.0,-24717.0,39985.0,-4682.0,53020.0,2443.0,55463.0,106132.0,
03/31/2013,106200.0,16022.0,13024.0,2998.0,7965.0,7965.0,0.0,6773.0,4431.0,0.0,2055.0,287.0,4484.0,602.0,,3772.0,35244.0,15802.0,33424.0,-17622.0,7948.0,7948.0,47206.0,40315.0,12207.0,28108.0,,6289.0,70956.0,,13921.0,2084.0,1075.0,1338.0,9424.0,4736.0,4736.0,,,,,145.0,,,0.0,18802.0,16089.0,16089.0,,,,15703.0,,,,15703.0,31792.0,50594.0,0.0,42515.0,1788.0,40727.0,-25129.0,40272.0,-4629.0,53029.0,2577.0,55606.0,106200.0,
06/30/2013,106876.0,18098.0,15090.0,3008.0,7779.0,7779.0,,6766.0,4268.0,0.0,2214.0,284.0,4352.0,604.0,,3664.0,36995.0,15683.0,33277.0,-17594.0,8555.0,8555.0,45643.0,38531.0,12198.0,26333.0,,6508.0,69881.0,,12759.0,2253.0,409.0,1286.0,8811.0,5582.0,5582.0,,,,,61.0,,37.0,0.0,18402.0,22526.0,22526.0,,,,15843.0,,,,15806.0,38369.0,56771.0,0.0,41679.0,1788.0,39891.0,-29334.0,39915.0,-4760.0,47500.0,2605.0,50105.0,106876.0,
09/30/2013,106419.0,18169.0,14090.0,4079.0,7578.0,7578.0,0.0,6741.0,4697.0,0.0,1757.0,287.0,5277.0,482.0,,4808.0,37765.0,15323.0,33128.0,-17805.0,9198.0,9198.0,44133.0,37123.0,12121.0,25002.0,,6528.0,68654.0,,14145.0,2469.0,1298.0,1289.0,9089.0,3976.0,3976.0,,,,,94.0,,25.0,0.0,18215.0,22647.0,22647.0,,,,15551.0,,,,15526.0,38198.0,56413.0,0.0,41697.0,1788.0,39909.0,-29353.0,39773.0,-4698.0,47419.0,2587.0,50006.0,106419.0,
12/31/2013,105645.0,17486.0,15621.0,1865.0,7184.0,7184.0,0.0,6226.0,4190.0,0.0,1738.0,298.0,4789.0,528.0,,4227.0,35685.0,14973.0,33094.0,-18121.0,9770.0,9770.0,45217.0,36102.0,12301.0,23801.0,2811.0,5776.0,69960.0,,13188.0,2274.0,251.0,1321.0,9342.0,4521.0,29.0,0.0,0.0,,4492.0,159.0,0.0,25.0,0.0,17868.0,20539.0,20539.0,0.0,0.0,,14912.0,0.0,3323.0,6776.0,4788.0,35451.0,53319.0,0.0,42296.0,1788.0,40508.0,-29591.0,39257.0,-2197.0,49765.0,2561.0,52326.0,105645.0,
03/31/2014,108460.0,20513.0,15828.0,4685.0,7188.0,7188.0,0.0,6376.0,4396.0,0.0,1642.0,338.0,7163.0,401.0,3224.0,3463.0,41240.0,14296.0,32918.0,-18622.0,11456.0,11456.0,41468.0,32637.0,12120.0,20517.0,,8430.0,67220.0,,12982.0,2434.0,595.0,1327.0,8626.0,8559.0,8559.0,,,,,929.0,,25.0,848.0,22470.0,19589.0,19589.0,,,,13837.0,,,5881.0,7931.0,33426.0,55896.0,0.0,42238.0,1788.0,40450.0,-29745.0,39661.0,-2179.0,49975.0,2589.0,52564.0,108460.0,
06/30/2014,97860.0,13395.0,9743.0,3652.0,7022.0,7022.0,0.0,6136.0,3626.0,0.0,2125.0,385.0,7034.0,336.0,3375.0,3253.0,33587.0,13893.0,32759.0,-18866.0,12618.0,12618.0,37762.0,30619.0,11789.0,18830.0,,6807.0,64273.0,,12582.0,2326.0,192.0,1303.0,8761.0,4477.0,4477.0,,,,,869.0,,19.0,801.0,17928.0,18590.0,18590.0,,,,12826.0,,,4651.0,8156.0,31416.0,49344.0,0.0,41987.0,1788.0,40199.0,-31551.0,40366.0,-2444.0,48358.0,158.0,48516.0,97860.0,
