Date,P/E,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/28/2003,,,,,19.450177,3257.770183,3670.461176,2901.026795,1.647833,12.775499,15.837239,21.42,3383.64188,
09/27/2003,,,,,21.229244,3505.847463,3695.112896,3305.761591,1.678413,12.502589,15.313599,21.72,3331.289786,
12/31/2003,,,,,23.686938,3629.0348,3992.42133,3334.508017,2.065261,14.354776,17.454578,25.2,4016.8396,
04/03/2004,,,,,22.922462,4365.294746,4672.994101,3932.691781,2.303176,15.71928,19.147959,29.33,4667.965926,
07/03/2004,,,,,23.194212,4707.341666,4939.484061,4423.714608,2.285462,15.533349,19.125032,29.69,4764.714889,
10/02/2004,,,,,18.977065,4259.894113,4754.863655,3827.595755,1.96882,13.383491,16.616515,28.07,4289.154645,
12/31/2004,,,,,22.868704,4531.488964,4743.83933,4082.609513,2.022046,14.221349,17.901143,30.19,4575.818477,
04/02/2005,,,,,20.023511,4188.723096,4525.741561,3731.333991,1.66881,11.666701,14.704234,25.0,3738.419175,
07/02/2005,,,,,21.025724,3914.527748,4850.368942,3615.399647,2.049634,14.606574,19.426955,26.8,4854.523966,
10/01/2005,,,,,26.239901,5206.090375,5516.176732,4834.249621,2.16993,15.470789,21.981606,30.9,5436.930366,
12/31/2005,,,,,21.448316,5360.544124,5582.004171,5192.306296,1.974675,13.366852,19.568358,30.13,5199.371368,
04/01/2006,,,,,26.948887,5834.826015,6344.636895,5216.643467,2.289592,15.017974,22.759322,37.09,6314.938021,
07/01/2006,,,,,25.39189,6244.019519,6707.411391,5815.309609,2.182748,13.630369,20.572266,36.24,6150.881165,
09/30/2006,,,,,22.717318,6514.654833,6777.873504,6103.000765,2.294605,13.939748,20.716502,39.33,6570.611515,
12/31/2006,,,,,28.540483,13092.707257,20454.922359,6501.035192,5.496561,33.525112,54.718208,45.29,20840.852341,
03/31/2007,,,,,24.649202,21320.354348,22258.652761,20308.012191,3.926823,23.812774,41.991514,46.75,21383.632502,
06/30/2007,,,,,22.928424,23477.957687,24695.784265,21105.835571,3.272189,19.08624,34.07236,51.72,23291.320134,
09/29/2007,,,,,23.164368,23991.754277,25995.83402,22497.87813,2.911081,16.510079,29.558683,57.72,25600.627558,
12/31/2007,,,,,18.571842,25738.631684,26740.275001,25088.150223,2.617061,13.273796,21.898117,57.68,25506.926167,
03/29/2008,,,,,18.007294,24489.745666,25915.546485,22584.434162,2.514737,12.367236,19.95564,56.44,25052.310429,
06/28/2008,,,,,17.766515,25406.354703,26248.387344,23826.961221,2.367244,11.500133,18.248694,55.32,24349.232241,
09/27/2008,,,,,19.360141,25632.883798,27441.5534,23917.648932,2.360862,11.484435,18.209486,56.62,24724.840007,
12/31/2008,,,,,12.330068,16786.387484,23978.048596,13076.495755,1.4283,7.415209,12.196432,34.07,14994.293579,
03/28/2009,,,,,12.012276,15884.422512,17562.775439,14490.916521,1.54722,8.24766,13.975953,36.6,15780.248553,
06/27/2009,,,,,13.19125,16130.003874,18149.289665,14014.360673,1.777039,9.650154,16.753447,41.91,17723.471987,
09/26/2009,,,,,12.980693,18671.924004,20041.777301,16538.785365,1.839768,10.015505,17.423593,44.0,18244.24372,
12/31/2009,,,,,13.532626,19316.926625,20298.065118,17996.299866,1.991377,10.964069,19.193654,47.69,20132.223611,
04/03/2010,,,,,14.782927,20561.888752,21836.716433,19455.919054,2.088023,11.280664,19.140822,51.77,21885.616083,
07/03/2010,,,,,15.377394,22106.781345,23544.170451,20349.313403,1.907633,10.289601,17.091895,47.58,20207.747234,
10/02/2010,,,,,14.472463,19813.540036,21789.838162,17983.177,1.892615,10.136456,16.728715,47.82,20233.380458,
12/31/2010,,,,,17.758377,21982.014139,23413.199637,20530.061971,2.164324,11.757895,18.969599,55.36,22877.336778,
04/02/2011,,,,,17.995939,23288.159343,24205.179166,21749.215778,2.153004,11.671991,18.473844,55.98,22961.140835,
07/02/2011,,,,,18.760755,25034.800764,27579.267765,22833.441907,2.516631,14.053047,22.71644,65.01,27489.164445,
10/01/2011,,,,,15.766968,24114.521623,27793.892806,21669.418505,2.261623,12.710466,20.755026,50.64,25391.69839,
12/31/2011,,,,,11.926894,24580.395833,27104.958676,22705.911147,1.958034,10.76385,18.165342,44.97,22708.494454,
03/31/2012,,,,,14.302731,26356.098571,27660.14713,23389.365944,2.228372,12.043645,20.611707,56.38,26591.162929,
06/30/2012,,,,,11.868964,25156.624626,26509.426373,23744.564622,2.032584,10.54098,17.785255,51.91,24771.303074,
09/29/2012,,,,,12.551967,26343.376422,28141.224275,24079.863539,2.255062,11.575874,19.473228,58.83,27827.242391,
12/31/2012,,,,,13.434173,29008.983271,30150.628984,27695.250833,2.32713,11.806377,19.64251,63.78,29112.163332,
03/30/2013,,,,,16.93212,32480.450727,34101.8625,29656.32583,2.654413,13.426131,22.261714,76.49,33563.985724,
06/29/2013,,,,,18.98101,35976.603509,37984.939322,33121.51625,2.834225,14.390303,23.897419,84.63,36211.759601,
09/28/2013,,,,,20.265812,38274.839029,39679.923543,36294.08726,3.017417,15.183373,24.995159,93.01,38872.471922,
12/31/2013,,,,,23.239797,41115.190345,45254.216773,37682.894856,3.434696,17.229814,27.933151,111.35,44961.19944,
03/29/2014,,,,,28.66647,49806.537592,62797.575461,44273.494803,4.572723,19.646409,30.082978,118.5,63114.088195,
06/28/2014,,,,,23.551021,62760.909928,64263.764484,61155.300754,4.179957,18.457012,30.045345,118.3,62214.895554,
09/27/2014,,,,,23.146522,63466.878918,65041.945212,61706.821078,3.938589,16.337785,26.944065,121.36,62480.591646,
12/31/2014,,,,,22.857798,62538.376798,65652.794591,57738.747808,3.753012,15.136079,25.32436,125.29,63386.872268,
03/28/2015,,,,,24.544048,64553.518772,67916.437103,62575.144501,3.975181,17.453194,31.77607,133.69,67200.032309,
06/27/2015,,,,,25.966244,65919.517798,67775.636789,64011.596948,3.912279,16.149588,27.909906,132.21,65937.153,
09/26/2015,,,,,23.409737,65325.450378,69219.90658,61091.544891,3.674815,15.526796,27.026315,122.65,61757.832782,
12/31/2015,,,,,22.473629,65762.689091,69891.442138,59881.848563,4.049856,17.073562,29.409909,141.85,68707.429827,
04/02/2016,,,,,20.647171,65431.401984,70743.889892,60685.871924,4.056858,17.351056,29.724349,142.67,70351.589854,
07/02/2016,,,,,20.563286,72321.792802,74869.111418,69666.879638,4.107792,17.588537,30.025968,149.23,72320.547493,
10/01/2016,,,,,21.268645,74281.442853,79653.953441,70132.390371,4.438515,19.479699,33.423501,159.06,79775.212288,
12/31/2016,,,,,19.789715,75121.233971,79677.609214,71579.061087,3.904831,16.958954,29.129857,141.1,71356.496573,
04/01/2017,,,,,21.155385,75956.80641,78713.478964,71531.658058,4.078557,17.539779,29.959979,153.6,76448.879405,
07/01/2017,,,,,24.286188,82065.180005,85384.340862,75892.626008,4.388233,18.672677,31.635781,174.47,84249.249688,
09/30/2017,,,,,25.518373,88069.13579,96970.806402,84061.992327,4.899108,20.713172,35.239449,189.2,97119.921544,
12/31/2017,,,,,21.535566,97988.317603,101441.121072,94244.784835,4.583354,19.201804,32.390071,189.88,95874.609033,
03/31/2018,,,,,25.704304,103905.31579,109540.069457,97057.083994,4.682799,19.557728,32.965346,206.46,103049.670583,
06/30/2018,,,,,22.491093,105351.288908,108307.539228,101604.415167,4.41319,18.360334,30.753837,207.14,101918.215432,
09/29/2018,,,,,25.030729,111096.710111,116894.180044,101188.602837,4.85132,19.733931,32.276404,244.08,115936.843319,
12/31/2018,,,,,23.788115,112136.414811,119117.196736,101601.098356,4.387791,17.665754,28.252131,223.79,106877.810543,
03/30/2019,,,,,25.756691,116734.647823,126900.287563,102301.630969,5.163128,20.007526,32.253834,273.72,127167.837641,
06/29/2019,,,,,28.839914,127815.490471,135899.425927,120680.283544,5.43018,19.516941,29.99485,293.68,135037.716498,
09/28/2019,,,,,29.250376,132002.295528,139592.23959,124937.718234,5.222517,18.903298,29.034279,287.4,131711.87864,
12/31/2019,,,,,32.095251,137920.883009,148008.162105,125368.369066,5.701581,20.572085,31.515153,324.87,145629.788225,
03/28/2020,,,,,29.621539,142733.370333,152448.066741,117911.887712,4.887078,17.813941,27.366569,274.34,125338.885871,
06/27/2020,,,,,32.890745,148545.340694,157914.452929,126745.572653,5.879576,22.418231,34.486503,350.95,154327.09993,
09/13/2020,43.5936642300821,5.70880200681469,6.53620704377016,32.5345989548022,40.4051485976246,,,,7.08798605691862,27.0257783297501,41.5744040272626,431.13,186045.458022,
09/30/2020,25.3292991011104,5.44768764215315,5.72457398106717,20.8325682532013,,,,,6.24466800486965,21.5194300733888,23.7946549827646,,,
12/31/2020,25.1211979955716,5.20751298465998,5.73467892424236,20.8628115170578,,,,,6.25569101121839,21.5739422161392,23.6937711970187,,,
