Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
05/31/2008,260.176471,5.032555,5.157473,3.197926,1.468725,1.662377,0.609906,,44.23,49045.11735,0.149268,166019.11735,2.255664,3.199382,
08/31/2008,371.181818,3.06982,3.2243,2.263074,1.306413,1.476632,0.606179,,40.83,45286.816248,0.128633,105815.816248,1.532008,2.263198,
11/30/2008,9.966216,1.830028,3.857455,1.503566,0.487817,0.541456,0.245624,0.20854,14.75,15452.076312,0.09781,154842.076311,2.503348,3.852176,
03/31/2009,55.929181,3.977847,4.56425,3.767626,0.840152,0.938611,0.512326,0.402991,22.77,24628.209333,0.146479,122436.209333,2.668851,4.563747,
06/30/2009,,4.960778,10.792449,4.496078,1.047633,1.57524,0.821281,0.706985,28.51,38750.906325,0.230505,180878.906325,4.969883,10.795518,
09/30/2009,,11.057401,25.180584,10.548594,1.141784,1.741486,1.174808,1.688459,30.88,41962.849725,0.242308,235933.849725,7.992881,25.179706,
12/31/2009,15.423294,25.237143,25.884537,21.562857,1.085806,1.61904,1.178798,,29.6,40273.618334,0.22465,191016.618334,6.346278,21.56674,
03/31/2010,12.400865,21.509263,22.072434,20.562565,1.059332,1.545705,1.049585,9.193508,29.29,40961.173881,0.22147,227433.173881,6.436849,20.563578,
06/30/2010,9.314193,20.27898,20.89755,14.019903,0.782899,1.090157,0.800825,1.305911,23.21,32424.542149,0.180889,195376.542149,5.1605,14.018551,
09/30/2010,13.700349,14.313219,15.962384,13.98179,0.789792,1.045808,0.894654,1.435411,24.68,37340.587696,0.20142,223447.587696,6.110802,16.169592,
12/31/2010,12.459025,16.180473,16.495636,15.146222,0.864076,1.136272,0.973127,0.938896,27.21,41142.121205,0.21994,212675.121205,5.600841,15.144565,
03/31/2011,16.551687,15.380843,17.13073,15.198681,0.868739,1.132729,1.031162,2.306302,27.32,42211.148808,0.228083,225065.148808,6.08959,17.129549,
06/30/2011,24.182666,16.76082,17.18249,14.089704,0.762677,0.944787,0.855208,7.846041,23.01,44387.039735,0.223166,194434.039735,5.033761,14.761163,
09/30/2011,19.909222,13.890472,14.93744,8.597474,0.431715,0.528849,0.502392,0.708284,13.51,26041.061388,0.124064,134958.061388,3.250748,8.59715,
12/31/2011,,8.891212,11.546228,8.469749,0.481579,0.588164,0.626293,2.23448,15.13,29155.300147,0.159403,166363.300147,4.247104,11.545791,
03/31/2012,,12.090516,14.680422,11.649226,0.638887,0.777931,0.883673,1.621898,19.64,38854.556788,0.209474,197504.556788,5.160954,14.679988,
06/30/2012,27.566531,14.022137,14.705423,12.696865,0.470388,0.568636,0.76704,0.734711,14.59,28850.306006,0.153699,151252.306006,4.265675,12.696408,
09/30/2012,19.458193,12.995083,27.813436,12.369414,0.548377,0.664379,1.017626,1.200752,16.74,33062.175827,0.175909,185452.175827,6.010636,27.812264,
12/31/2012,10.869775,27.941999,28.55956,24.296731,0.622823,0.752346,1.125773,1.536108,19.12,37743.685392,0.183394,194708.685392,6.079896,24.296068,
03/31/2013,13.537867,25.01232,25.577797,21.394262,0.70419,0.847149,1.265905,2.088612,21.98,43093.611439,0.197904,192212.611439,5.850153,21.392611,
06/30/2013,13.828863,21.75307,22.519324,20.781118,0.776131,0.929967,1.363652,1.917081,24.43,47866.340776,0.210801,194554.340776,5.720504,20.77906,
09/30/2013,13.98494,21.186323,21.737136,15.255682,0.838822,0.999806,1.412608,2.946157,26.95,52642.801661,0.204917,179434.801661,4.942699,15.243803,
12/31/2013,15.99366,15.756537,19.33302,15.189127,0.972729,1.154697,1.617888,1.745257,31.36,60991.084031,0.226309,203335.084031,5.50432,19.313743,
03/31/2014,15.342783,19.215427,19.711129,16.092172,0.962514,1.137259,1.584237,1.71007,31.17,61457.456953,0.210006,178760.456953,4.752245,16.09005,
06/30/2014,14.042107,16.039661,16.916715,15.612821,0.966188,1.13419,1.647145,2.827899,32.33,63512.393499,0.214151,187471.393499,4.982231,16.896926,
09/30/2014,13.497226,17.038133,17.56602,14.781302,1.012009,1.182454,1.735432,2.588145,34.57,67701.410519,0.221043,168246.410519,4.398024,14.766229,
12/31/2014,19.647639,15.01804,20.32399,14.42978,1.166739,1.373008,1.966915,980.550612,38.8,75698.02951,0.240607,171082.02951,4.507734,20.294428,
03/31/2015,16.802094,19.646214,20.303092,18.303015,1.055803,1.234812,1.770642,,35.69,70360.827045,0.215837,160204.827045,4.13112,18.281961,
06/30/2015,16.622528,18.781688,19.292341,17.183388,1.12355,1.313068,1.882534,,38.79,75859.869863,0.236547,159419.869863,4.026263,17.123509,
09/30/2015,15.615898,16.579944,17.553694,11.89579,0.900869,1.050562,1.573287,,31.5,61049.183328,0.179029,102523.183328,2.670709,11.840072,
12/31/2015,12.645462,12.188405,12.707667,8.39726,0.902663,1.05133,1.595824,,31.81,61075.964299,0.178241,105877.964299,2.780263,8.356588,
03/31/2016,11.298353,7.47114,8.34683,6.850726,0.707793,0.821709,1.320027,4.164328,25.01,48476.742144,0.137877,96363.742144,2.677366,8.302209,
06/30/2016,11.948613,8.521135,10.318416,8.065835,0.715801,0.827771,1.389006,2.581044,25.98,49816.896602,0.140773,118773.896602,3.369281,10.274559,
09/30/2016,12.6708,10.932074,12.093564,10.154205,0.864001,0.997703,1.646281,6.12488,32.06,60159.514259,0.173947,151463.514259,4.164289,12.003766,
12/31/2016,14.243526,12.855892,13.726619,11.752748,1.142089,1.321369,2.048103,20.728341,42.25,78267.347642,0.225961,162527.347642,4.266594,11.690933,
03/31/2017,12.503429,12.051478,13.134479,11.642579,1.143122,1.318507,1.941961,,42.84,79337.220556,0.232216,200834.220556,4.98484,13.094753,
06/30/2017,12.565351,13.114348,13.436072,12.470928,1.165926,1.340544,1.942234,,44.56,81971.603433,0.239705,200177.603433,4.825766,12.442666,
09/30/2017,13.102991,12.644308,12.862457,12.147051,1.239132,1.422468,2.027943,,48.17,87306.796423,0.247026,205192.796423,4.817298,12.078691,
12/31/2017,13.485613,12.357627,12.798547,12.058273,1.36227,1.56823,2.138303,,52.47,93820.914658,0.267337,227452.914658,5.208329,12.740319,
03/31/2018,12.430851,13.049512,13.397729,11.560068,1.357482,1.559465,2.082209,22.186134,53.96,95721.499846,0.269374,219969.499846,4.813864,11.509497,
06/30/2018,9.933032,11.310646,11.644447,8.502918,1.174879,1.347089,1.731364,16.310028,47.4,82933.555565,0.221428,174812.555565,3.658697,8.455672,
09/30/2018,9.290706,8.595278,8.858469,8.440302,1.145151,1.311887,1.621384,5.598105,46.57,80370.146386,0.219464,195720.146386,3.947244,8.818606,
12/31/2018,8.327238,8.585797,8.9135,7.402475,0.939662,1.07194,1.34992,12.91757,39.65,67398.21759,0.183457,170687.21759,3.401635,7.367688,
03/31/2019,8.995024,7.549847,7.761846,6.990847,0.985389,1.121623,1.401566,7.039063,42.2,71149.0477,0.190839,174068.0477,3.427346,6.952432,
06/30/2019,9.481988,7.129529,8.047781,6.844635,0.992736,1.139599,1.413573,2.208498,43.81,72672.251781,0.197109,208618.251781,4.044243,8.008378,
09/30/2019,9.040714,7.9307,8.131618,7.183329,0.937945,1.073885,1.340715,2.18214,42.67,69278.460618,0.180576,189467.460618,3.627352,7.13643,
12/31/2019,9.833154,7.436895,8.429947,7.005909,1.115775,1.277598,1.531081,2.145675,51.12,81483.934522,0.209907,226450.934522,4.194701,8.383346,
03/31/2020,7.084764,8.095413,8.812845,4.784353,0.692617,0.785509,1.012499,1.173764,34.0,53567.017238,0.123622,121414.017238,2.272011,4.842807,
06/30/2020,8.601815,5.365501,7.099163,4.638882,0.974411,1.10587,1.405348,4.153542,48.3,76125.885072,0.174673,167987.885072,3.118278,7.10008,
09/12/2020,8.96690215232747,,,,1.01576830071557,1.15280656749766,1.4649949533296,4.32983104402704,50.35,79389.914336,0.182162164049378,171251.914336,3.17886683872884,7.2380352635672,
09/30/2020,10.8024029178288,,,,0.993018302303566,,1.9144942394617,,,,,,4.12975385630296,,
12/31/2020,10.5312696088684,,,,0.986268633327457,,1.88423127173193,,,,,,4.06447363497395,,
