Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,12228.0,2219.5,1614.7,604.8,538.7,538.7,,495.6,0.0,353.1,270.6,-128.1,113.3,,,,3367.1,1037.8,2208.1,-1170.3,6106.1,,1717.0,,,,,1717.0,8860.9,,1943.2,1943.2,,,,2510.4,2510.4,0.0,0.0,,,347.8,,,,347.8,4801.4,2314.4,2314.4,0.0,0.0,,1349.8,,,1349.8,3664.2,8465.6,0.0,624.4,,,0.0,2826.9,311.1,3762.4,0.0,3762.4,12228.0,
03/31/2005,12348.8,1866.3,1429.4,436.9,648.4,648.4,,556.2,0.0,398.1,287.4,-129.3,215.1,,,,3286.0,2180.3,,,6292.2,,590.3,,,,,590.3,9062.8,,2131.2,2131.2,,,,2672.2,2672.2,0.0,0.0,,,0.0,,,,0.0,4803.4,2309.7,2309.7,0.0,0.0,,1304.7,,,1304.7,3614.4,8417.8,0.0,639.6,,,-26.9,3066.1,252.2,3931.0,0.0,3931.0,12348.8,
06/30/2005,12656.1,1854.5,1223.2,631.3,740.4,740.4,,525.1,0.0,357.9,298.4,-131.2,225.3,,,,3345.3,2168.5,,,6535.0,,607.3,,,,,607.3,9310.8,,2234.6,2234.6,,,,3017.3,3017.3,0.0,0.0,,,0.0,,,,0.0,5251.9,2261.4,2261.4,0.0,0.0,,1261.5,,,1261.5,3522.9,8774.8,0.0,643.9,,,-193.6,3271.3,159.7,3881.3,0.0,3881.3,12656.1,
09/30/2005,13043.5,1749.1,1159.8,589.3,775.0,775.0,,586.5,0.0,392.4,324.6,-130.5,178.1,,,,3288.7,1093.3,,,6867.9,,1793.6,,,,,1793.6,9754.8,,2167.5,2167.5,,,,3313.3,3313.3,0.0,0.0,,,0.0,,,,0.0,5480.8,2283.9,2283.9,0.0,0.0,,1250.8,,,1250.8,3534.7,9015.5,0.0,647.4,,,-343.5,3540.2,183.9,4028.0,0.0,4028.0,13043.5,
12/31/2005,13715.4,2290.3,1698.9,591.4,582.2,582.2,,495.5,0.0,330.1,299.3,-133.9,214.9,,,,3582.9,1143.0,2326.6,-1183.6,7262.5,,1727.0,,,,,1727.0,10132.5,,983.2,983.2,,,,3577.2,3577.2,0.0,0.0,,,1359.3,,,,1359.3,5919.7,2677.7,2677.7,0.0,0.0,,1216.9,,,1216.9,3894.6,9814.3,0.0,310.0,,,-35.1,3471.5,154.7,3901.1,0.0,3901.1,13715.4,
03/31/2006,14142.4,2154.8,1390.2,764.6,827.4,827.4,,502.5,0.0,323.2,315.2,-135.9,213.1,,,,3697.8,1162.1,,,7441.6,,1840.9,,,,,1840.9,10444.6,,2355.7,2355.7,,,,3734.5,3734.5,0.0,0.0,,,0.0,,,,0.0,6090.2,2715.8,2715.8,0.0,0.0,,1260.7,,,1260.7,3976.5,10066.7,0.0,325.7,,,-210.5,3771.4,189.1,4075.7,0.0,4075.7,14142.4,
06/30/2006,14741.9,2169.6,1358.7,810.9,878.5,878.5,,506.0,0.0,320.7,323.5,-138.2,218.8,,,,3772.9,1216.7,,,7768.0,,1984.3,,,,,1984.3,10969.0,,2385.5,2385.5,,,,3492.7,3492.7,0.0,0.0,,,0.0,,,,0.0,5878.2,3112.8,3112.8,0.0,0.0,,1329.8,,,1329.8,4442.6,10320.8,0.0,342.9,,,-275.1,4091.1,262.2,4421.1,0.0,4421.1,14741.9,
09/30/2006,15457.9,2434.5,1608.9,825.6,926.8,926.8,,563.8,0.0,354.1,351.0,-141.3,225.6,,,,4150.7,1253.3,,,8052.6,,2001.3,,,,,2001.3,11307.2,,2488.6,2488.6,,,,3719.9,3719.9,0.0,0.0,,,0.0,,,,0.0,6208.5,3216.4,3216.4,0.0,0.0,,1319.2,,,1319.2,4535.6,10744.1,0.0,277.2,,,-59.4,4241.1,254.9,4713.8,0.0,4713.8,15457.9,
12/31/2006,16107.4,2674.2,1852.5,821.7,665.0,665.0,,693.7,0.0,472.1,365.4,-143.8,212.8,,,,4245.7,1347.2,2711.8,-1364.6,8542.7,,1971.8,,,,,1971.8,11861.7,,1211.6,1211.6,,,,4222.6,4222.6,0.0,0.0,,,1769.1,,,,1769.1,7203.3,3057.4,3057.4,0.0,0.0,,1390.5,,,1390.5,4447.9,11651.2,0.0,276.0,,,-2.1,4026.1,156.2,4456.2,0.0,4456.2,16107.4,
03/31/2007,16109.7,2393.9,1375.2,1018.7,811.1,811.1,,650.9,392.7,0.0,401.9,-143.7,200.9,,,,4056.8,1342.1,,,8694.5,,2016.3,,,,,2016.3,12052.9,,2490.1,2490.1,,,,4550.9,4550.9,0.0,0.0,,,484.8,,,,484.8,7525.8,2899.7,2899.7,0.0,0.0,,927.2,,,927.2,3826.9,11352.7,0.0,301.6,,,-50.3,4341.9,163.8,4757.0,0.0,4757.0,16109.7,
06/30/2007,16464.1,2480.2,1414.2,1066.0,784.7,784.7,,566.4,0.0,311.0,400.2,-144.8,200.3,,,,4031.6,1392.3,,,8884.6,,2155.6,,,,,2155.6,12432.5,,2422.8,2422.8,,,,4309.2,4309.2,0.0,0.0,,,491.9,,,,491.9,7223.9,3212.2,3212.2,0.0,0.0,,935.1,,,935.1,4147.3,11371.2,0.0,312.7,,,-50.3,4577.9,252.6,5092.9,0.0,5092.9,16464.1,
09/30/2007,17014.8,2422.5,1598.6,823.9,746.8,746.8,,659.9,0.0,350.6,457.6,-148.3,212.9,,,,4042.1,1483.9,,,9151.5,,2337.3,,,,,2337.3,12972.7,,2617.0,2617.0,,,,4315.6,4315.6,0.0,0.0,,,528.8,,,,528.8,7461.4,3408.0,3408.0,0.0,0.0,,949.6,,,949.6,4357.6,11819.0,0.0,401.8,,,0.0,4433.5,360.5,5195.8,0.0,5195.8,17014.8,
12/31/2007,17228.2,2636.6,1858.1,778.5,570.0,570.0,,628.3,0.0,355.0,422.7,-149.4,205.6,,,,4040.5,1642.6,3233.8,-1591.2,9025.4,,2519.7,,,,,2519.7,13187.7,,959.7,959.7,,,,4106.8,4106.8,0.0,0.0,,,1802.2,,,,1802.2,6868.7,3769.0,3769.0,0.0,0.0,,1577.4,,,1577.4,5346.4,12215.1,0.0,406.1,,,-61.7,4260.6,408.1,5013.1,0.0,5013.1,17228.2,
03/31/2008,17578.8,2385.6,1739.6,646.0,750.4,750.4,,705.4,,411.2,445.6,-151.4,235.9,,,,4077.3,1730.5,,,9077.8,,2693.2,,,,,2693.2,13501.5,,2721.8,2721.8,,,,4426.6,4426.6,0.0,0.0,,,0.0,,,,0.0,7148.4,3555.3,3555.3,0.0,0.0,,1674.0,,,1674.0,5229.3,12377.7,0.0,416.4,,,-172.7,4486.8,470.6,5201.1,0.0,5201.1,17578.8,
06/30/2008,18010.5,2275.0,1688.0,587.0,827.7,827.7,,892.1,0.0,541.9,502.5,-152.3,240.9,,,,4235.7,1786.6,,,9160.8,,2827.4,,,,,2827.4,13774.8,,2879.1,2879.1,,,,3596.9,3596.9,0.0,0.0,,,0.0,,,,0.0,6476.0,4466.1,4466.1,0.0,0.0,,1651.8,,,1651.8,6117.9,12593.9,0.0,422.1,,,-262.5,4734.6,522.4,5416.6,0.0,5416.6,18010.5,
09/30/2008,17231.8,1946.8,1395.7,551.1,791.1,791.1,,938.1,0.0,600.8,492.3,-155.0,227.9,,,,3903.9,1780.3,,,8852.0,,2695.6,,0.0,,,2695.6,13327.9,,2715.8,2715.8,,,,3532.1,3532.1,0.0,0.0,,,0.0,,,,0.0,6247.9,4074.5,4074.5,0.0,0.0,,1570.1,,,1570.1,5644.6,11892.5,0.0,406.1,,,-17.4,4713.3,237.3,5339.3,0.0,5339.3,17231.8,
12/31/2008,16249.8,2130.6,1955.2,175.4,698.7,698.7,,658.1,0.0,421.7,394.3,-157.9,211.7,,,,3699.1,1782.8,3493.1,-1710.3,8036.4,,2731.5,,,,,2731.5,12550.7,,617.9,617.9,,,,3576.2,3576.2,0.0,0.0,,,1459.9,,,,1459.9,5654.0,3908.6,3908.6,0.0,0.0,,1840.5,,,1840.5,5749.1,11403.1,0.0,409.2,,,-17.4,4724.7,-269.8,4846.7,0.0,4846.7,16249.8,
03/31/2009,15068.1,2102.2,1924.9,177.3,,,,602.7,0.0,409.6,351.3,-158.2,906.3,,,650.7,3611.2,1703.0,,,7234.3,7234.3,2519.6,,,,,2519.6,11456.9,,1685.2,,,,1685.2,2621.7,2621.7,,,,,0.0,,,1176.0,0.0,4306.9,4407.3,4407.3,,,,1622.6,,,446.6,6029.9,10336.8,,418.8,363.6,55.2,-17.4,4685.9,-356.0,4731.3,,4731.3,15068.1,
06/30/2009,14922.5,2034.8,1869.7,165.1,,,,644.6,0.0,443.6,362.0,-161.0,973.2,,,671.5,3652.6,1733.2,,,6995.6,6995.6,2541.1,,,0.0,,2541.1,11269.9,,1700.5,,,,1700.5,3021.3,3021.3,,,,,0.0,,,1103.4,0.0,4721.8,3660.5,3660.5,,,,1624.2,,,520.8,5284.7,10006.5,0.0,423.0,363.7,59.3,-17.4,4646.8,-136.4,4916.0,0.0,4916.0,14922.5,
09/30/2009,14797.4,2039.5,1799.2,240.3,,,,629.0,0.0,420.4,376.9,-168.3,911.9,,,655.4,3580.4,1761.9,,,6811.3,6811.3,2643.8,,,,,2643.8,11217.0,,1764.4,,,,1764.4,3256.5,3256.5,,,,,0.0,,,1103.6,0.0,5020.9,3113.8,3113.8,,,,1629.8,,,526.2,4743.6,9764.5,,431.0,363.9,67.1,-17.4,4627.2,-7.9,5032.9,,5032.9,14797.4,
12/31/2009,14569.0,2131.5,1912.0,219.5,,,,632.1,0.0,487.5,312.5,-167.9,779.0,10.8,,554.2,3542.6,1757.7,3702.9,-1945.2,6497.7,6497.7,2771.0,0.0,0.0,0.0,59.9,2700.3,11026.4,,1705.0,622.5,,,1082.5,3011.2,0.0,0.0,0.0,,3011.2,0.2,547.2,116.2,734.8,0.0,4716.4,3061.6,3061.6,0.0,0.0,,1687.3,0.0,108.4,180.7,4748.9,9465.3,0.0,444.4,364.4,80.0,-17.4,4640.5,36.2,5103.7,0.0,5103.7,14569.0,
03/31/2010,13990.0,2101.4,1854.7,246.7,576.4,576.4,,545.5,0.0,388.6,321.4,-164.5,222.2,14.5,,222.2,3445.5,1696.2,,,6195.4,6195.4,2652.9,,,,,2638.4,10544.5,,1639.5,,,,1639.5,2675.7,2675.7,,,,,0.0,518.5,109.1,694.7,0.0,4315.2,3011.3,3011.3,,,,1570.9,,,248.6,4582.2,8897.4,0.0,452.1,364.7,87.4,-17.4,4676.0,-18.1,5092.6,0.0,5092.6,13990.0,
06/30/2010,13422.3,2193.0,1898.1,294.9,,,,481.4,0.0,351.8,289.1,-159.5,863.0,16.0,,863.0,3537.4,1592.2,,,5775.6,5775.6,2517.1,,,,,2501.1,9884.9,,1745.7,,,,1745.7,2073.8,2073.8,,,,,0.0,500.8,87.9,643.5,0.0,3819.5,3123.6,3123.6,,,,1484.8,,,252.6,4608.4,8427.9,,442.5,364.5,78.0,,4742.8,-190.9,4994.4,,4994.4,13422.3,
09/30/2010,13983.5,2412.1,2057.2,354.9,,,,512.8,0.0,320.2,350.3,-157.7,857.0,11.7,,857.0,3781.9,1677.2,,,5907.7,5907.7,2616.7,,,,,2605.0,10201.6,,1862.2,,,,1862.2,2060.8,2038.0,,,,22.8,0.0,542.3,106.9,660.5,0.0,3923.0,3181.1,3181.1,,,,1563.4,,,253.7,4744.5,8667.5,,447.7,364.6,83.1,,4829.9,38.4,5316.0,,5316.0,13983.5,
12/31/2010,14234.1,2491.3,2040.8,450.5,,,,534.0,0.0,322.2,370.1,-158.3,829.0,9.1,,609.5,3854.3,1673.7,3652.2,-1978.5,6070.9,6070.9,2635.2,0.0,0.0,0.0,47.1,2579.0,10379.8,,1952.1,707.4,0.0,,1244.7,2395.2,2371.7,0.0,0.0,,23.5,0.3,563.8,111.2,713.8,0.0,4347.6,2880.8,2880.8,0.0,0.0,,1647.9,0.0,87.3,171.8,4528.7,8876.3,0.0,470.4,365.3,105.1,,4846.1,41.3,5357.8,0.0,5357.8,14234.1,
03/31/2011,15133.7,2691.4,1689.7,1001.7,,,,590.3,0.0,354.1,396.4,-160.2,1073.2,21.6,,1065.67,4354.9,1724.0,,,6243.0,6243.0,2811.8,,,,,2790.2,10778.8,,2360.9,,,,2360.9,2614.7,2590.5,,,,24.2,0.0,645.2,210.4,686.4,0.0,4975.6,2797.3,2797.3,,,,1711.9,,,169.9,4509.2,9484.8,,479.8,365.4,114.4,,4995.6,173.5,5648.9,,5648.9,15133.7,
06/30/2011,16301.0,2925.6,1872.6,1053.0,,,,742.7,0.0,503.2,401.6,-162.1,1237.9,8.7,,1232.4,4906.2,1818.9,,,6526.6,6526.6,3049.3,,,,,3040.6,11394.8,,2743.5,,,,2743.5,3499.5,3475.1,,,,24.4,1.2,716.1,228.6,703.9,0.0,6244.2,2383.5,2383.5,,,,1759.3,,,110.7,4142.8,10387.0,,483.1,365.5,117.6,,5191.5,239.4,5914.0,,5914.0,16301.0,
09/30/2011,16354.3,2795.3,1879.6,915.7,,,,725.1,0.0,449.4,438.5,-162.8,1274.5,4.5,,1269.9,4794.9,1867.8,,,6652.8,6652.8,3038.8,,,,,3034.3,11559.4,,2857.4,,,,2857.4,3363.5,3363.5,,,,,0.0,687.9,93.2,762.8,0.0,6220.9,2763.9,2763.9,,,,1775.6,,,231.7,4539.5,10760.4,0.0,487.3,365.5,121.8,-270.0,5407.6,-31.0,5593.9,0.0,5593.9,16354.3,
12/31/2011,17172.7,3016.8,2106.7,910.1,,,,710.4,0.0,439.6,436.2,-165.4,1226.9,1.4,181.4,1226.7,4954.1,1973.3,4090.4,-2117.1,7259.7,7259.7,2985.6,0.0,0.0,0.0,0.4,2802.4,12218.6,,2740.8,1098.9,,,1641.9,3909.9,0.0,0.0,0.0,,3909.9,250.3,712.0,108.1,942.8,247.9,6901.0,2745.5,2745.5,0.0,0.0,,2161.8,,258.6,140.3,4907.3,11808.3,0.0,408.9,356.8,52.1,0.0,5174.5,-219.0,5364.4,0.0,5364.4,17172.7,
03/31/2012,18157.8,2870.9,1923.1,947.8,,,,818.8,0.0,496.1,489.3,-166.6,1546.3,1.7,,1545.9,5236.0,2062.9,,,7734.6,7734.6,3124.3,,,,,3122.6,12921.8,,3224.2,,,,3224.2,3964.8,3964.8,,,,,0.7,767.4,108.1,869.9,0.0,7189.7,3118.7,3118.7,,,,2130.3,,,384.9,5249.0,12438.7,0.0,421.0,357.1,63.9,-15.6,5437.6,-123.9,5719.1,0.0,5719.1,18157.8,
06/30/2012,18244.8,2648.4,1719.9,928.5,,,,883.2,0.0,547.2,503.5,-167.5,1477.3,4.2,,1476.3,5008.9,2096.6,,,7917.8,7917.8,3221.5,,,,,3217.3,13235.9,,2941.9,,,,2941.9,3381.5,3381.5,,,,,1.0,802.1,114.7,887.4,0.0,6324.4,4018.8,4018.8,,,,2189.5,,,385.3,6208.3,12532.7,0.0,424.0,357.1,66.9,-139.5,5663.5,-235.9,5712.1,0.0,5712.1,18244.8,
09/30/2012,18692.5,2706.4,1750.5,955.9,,,,915.6,0.0,597.6,486.3,-168.3,1336.8,2.0,,1335.9,4958.8,2182.2,,,8133.0,8133.0,3418.5,,,,,3416.5,13733.7,,2868.8,,,70.6,2798.2,3371.3,3371.3,,,,,0.5,850.2,115.7,915.4,0.0,6240.6,4293.0,4293.0,,,,2296.8,,,415.5,6589.8,12830.4,0.0,429.0,357.2,71.8,-162.1,5755.8,-160.6,5862.1,0.0,5862.1,18692.5,
12/31/2012,18627.8,2465.1,1272.4,1192.7,,,,782.4,0.0,519.8,432.0,-169.4,1233.8,0.0,,1233.8,4481.3,2312.9,4537.6,-2224.7,8298.3,8298.3,3535.3,0.0,0.0,0.0,10.0,3525.3,14146.5,,2477.8,838.0,,,1639.8,3562.7,0.0,0.0,0.0,,3562.7,0.0,903.5,,940.0,0.0,6040.5,4317.4,4317.4,0.0,0.0,,2423.0,,177.0,402.5,6740.4,12780.9,0.0,410.0,353.4,56.6,0.0,5596.4,-159.5,5846.9,0.0,5846.9,18627.8,
03/31/2013,18834.1,2439.1,1261.4,1177.7,,,,818.2,0.0,542.1,446.3,-170.2,1441.6,13.0,,1441.2,4698.9,2333.4,,,8249.2,8249.2,3552.6,,,,,3539.6,14135.2,,2589.1,,,,2589.1,3218.9,3068.9,,,,150.0,1.4,894.3,91.6,912.5,0.0,5809.4,4639.7,4639.7,,,,2437.1,,,538.7,7076.8,12886.2,0.0,424.6,353.7,70.9,0.0,5762.3,-239.0,5947.9,0.0,5947.9,18834.1,
06/30/2013,19202.0,2623.7,1441.9,1181.8,,,,832.0,0.0,541.9,460.4,-170.3,1364.8,45.9,,1363.3,4820.5,2390.3,,,8307.7,8307.7,3683.5,,,,,3637.6,14381.5,,2707.8,,,,2707.8,2973.2,2823.2,,,,150.0,0.7,952.1,56.8,892.3,0.0,5681.7,4937.5,4937.5,,,,2471.2,,,570.0,7408.7,13090.4,0.0,438.5,353.8,84.7,0.0,5983.0,-309.9,6111.6,0.0,6111.6,19202.0,
09/30/2013,20311.6,2911.5,1710.4,1201.1,,,,893.1,0.0,583.4,480.6,-170.9,1464.3,30.5,,1463.9,5268.9,2460.9,,,8694.9,8694.9,3886.9,,,,,3856.4,15042.7,,2862.0,,,,2862.0,2792.8,2642.8,,,,150.0,3.1,1070.4,72.4,937.0,0.0,5657.9,5493.6,5493.6,,,,2679.2,,,599.4,8172.8,13830.7,0.0,450.5,354.1,96.4,0.0,6221.5,-191.1,6480.9,0.0,6480.9,20311.6,
12/31/2013,20725.5,3017.6,1750.1,1267.5,,,,813.6,0.0,545.2,440.6,-172.2,1327.7,47.4,110.3,1327.1,5158.9,2513.3,4930.4,-2417.1,8812.1,8812.1,4241.2,144.6,144.6,0.0,217.7,3721.2,15566.6,,2545.9,975.8,,,1570.1,2658.9,2508.9,0.0,0.0,,150.0,319.6,1093.8,67.8,973.3,318.8,5524.4,5765.3,5765.3,0.0,0.0,,2801.5,,70.9,595.7,8566.8,14091.2,0.0,460.5,354.3,106.2,0.0,6165.1,8.7,6634.3,0.0,6634.3,20725.5,
03/31/2014,20597.6,2540.3,1289.9,1250.4,,,,958.0,0.0,538.6,592.2,-172.8,1499.3,47.6,,1499.1,4997.6,2508.6,,,8863.6,8863.6,4227.8,,,,,4180.2,15600.0,,2758.8,,,,2758.8,2871.9,2871.9,,,,0.0,1.2,1047.6,51.7,928.0,0.0,5631.9,5368.0,5368.0,,,,2734.2,,,706.9,8102.2,13734.1,0.0,481.4,354.7,126.7,0.0,6368.1,14.0,6863.5,0.0,6863.5,20597.6,
06/30/2014,20907.4,2715.3,1380.3,1335.0,,,,969.1,0.0,561.1,580.9,-172.9,1533.5,30.6,,1533.1,5217.9,2499.8,,,8879.6,8879.6,4310.1,,,,,4279.5,15689.5,,2685.8,,,,2685.8,2710.3,2710.3,,,,,0.0,1042.1,64.4,932.4,0.0,5396.1,5609.4,5609.4,,,,2742.6,,,703.7,8352.0,13748.1,0.0,486.6,354.7,131.9,0.0,6609.2,63.5,7159.3,0.0,7159.3,20907.4,
09/30/2014,21026.1,2969.0,1648.4,1320.6,,,,988.1,0.0,572.4,589.0,-173.3,1621.7,7.3,,1564.8,5578.8,2383.6,,,8852.6,8852.6,4211.1,,,,,4203.8,15447.3,,2929.8,,,,2929.8,2925.8,2925.8,,,,0.0,48.3,982.8,1.3,911.5,0.0,5903.9,5292.4,5292.4,,,,2667.1,,,771.5,7959.5,13863.4,0.0,493.0,354.8,138.2,-34.1,6902.4,-198.6,7162.7,0.0,7162.7,21026.1,
12/31/2014,20618.8,3009.6,1737.6,1272.0,,,,925.7,0.0,587.7,512.3,-174.3,1337.6,86.1,91.0,1199.7,5272.9,2313.3,4814.3,-2501.0,9042.6,9042.6,3990.0,128.6,128.6,0.0,,3684.3,15345.9,,2681.7,1167.6,,,1514.1,2641.9,0.0,0.0,0.0,,2641.9,354.4,970.9,45.7,909.2,353.5,5678.0,5588.7,5588.7,0.0,0.0,,2598.9,0.0,123.0,550.1,8187.6,13865.6,0.0,511.9,355.2,156.7,-42.7,6863.8,-579.8,6753.2,0.0,6753.2,20618.8,
03/31/2015,20326.8,2791.9,1564.7,1227.2,,,,865.7,0.0,536.6,504.0,-174.9,1645.3,149.1,,1641.5,5302.9,2157.0,,,8972.6,8972.6,3894.3,,,,,3745.2,15023.9,,2884.3,,,,2884.3,2174.6,2174.6,,,,,2.7,882.1,76.1,922.2,0.0,5061.6,6000.0,6000.0,,,,2533.6,,,653.2,8533.6,13595.2,0.0,484.9,354.7,130.2,,7164.0,-917.3,6731.6,0.0,6731.6,20326.8,
06/30/2015,21415.3,3360.4,1963.1,1397.3,,,,888.2,0.0,585.1,478.1,-175.0,1591.5,130.2,,1589.9,5840.1,2162.4,,,9313.1,9313.1,4099.7,,,,,3969.5,15575.2,,3042.9,,,,3042.9,2656.4,2656.4,,,,,0.0,961.4,71.0,911.6,0.0,5699.3,5914.2,5914.2,,,,2583.2,,,639.2,8497.4,14196.7,0.0,495.1,354.9,140.2,,7533.1,-809.6,7218.6,0.0,7218.6,21415.3,
09/30/2015,21519.8,3524.9,2126.1,1398.8,,,,893.1,0.0,554.3,513.4,-174.6,1473.6,150.5,,1465.4,5891.6,2140.7,,,9307.8,9307.8,4179.7,,,,,4029.2,15628.2,,2853.4,,,,2853.4,2536.4,2536.4,,,,,0.0,1006.3,61.8,912.6,0.0,5389.8,6143.7,6143.7,,,,2642.5,,,661.8,8786.2,14176.0,0.0,501.6,355.0,146.6,-78.6,7879.0,-958.2,7343.8,0.0,7343.8,21519.8,
12/31/2015,21109.8,3464.5,2016.4,1448.1,739.2,739.2,,796.5,0.0,528.9,443.6,-176.0,385.5,132.5,180.6,380.7,5385.7,2176.4,4769.3,-2592.9,9303.6,9303.6,4244.1,105.6,105.6,0.0,,3825.4,15724.1,,2428.3,929.4,,,1498.9,2796.5,0.0,0.0,0.0,,2796.5,492.9,1047.4,47.7,889.1,492.4,5717.7,5795.0,5795.0,0.0,0.0,,2656.7,0.0,114.2,558.3,8451.7,14169.4,0.0,420.6,351.3,69.3,0.0,7536.8,-1017.0,6940.4,0.0,6940.4,21109.8,
03/31/2016,21356.9,3313.4,1847.3,1466.1,1066.1,1066.1,,829.1,0.0,491.1,513.9,-175.9,266.3,90.5,,262.5,5474.9,2207.7,,,9279.8,9279.8,4394.5,,,,,4304.0,15882.0,,2712.6,,,,2712.6,2754.7,2754.7,,,,,967.3,1101.7,59.0,907.1,963.6,6434.6,5822.6,5822.6,,,,2756.5,,,688.7,8579.1,15013.7,0.0,431.0,351.5,79.5,-56.3,6857.7,-889.2,6343.2,0.0,6343.2,21356.9,
06/30/2016,21427.2,3491.2,2064.9,1426.3,1070.2,1070.2,,824.9,0.0,495.0,505.5,-175.6,245.7,105.2,,235.5,5632.0,2210.5,,,9054.7,9054.7,4530.0,,,,,4424.8,15795.2,,2714.2,,,,2714.2,2426.3,2426.3,,,,,835.9,1099.6,54.4,906.8,835.3,5976.4,6018.1,6018.1,,,,2723.0,,,662.2,8741.1,14717.5,0.0,438.3,351.6,86.7,-56.3,7254.8,-927.1,6709.7,0.0,6709.7,21427.2,
09/30/2016,20968.9,2866.8,1787.9,1078.9,1025.9,1025.9,,824.1,0.0,508.6,488.5,-173.0,218.3,87.5,,208.1,4935.1,2251.3,,,9078.3,9078.3,4704.2,,,,,4616.7,16033.8,,2670.1,,,,2670.1,2516.0,2516.0,,,,,0.7,1120.6,65.0,931.6,0.0,5186.8,6014.3,6014.3,,,,2789.6,,,672.4,8803.9,13990.7,0.0,444.5,351.7,92.8,-56.3,7516.7,-926.7,6978.2,0.0,6978.2,20968.9,
12/31/2016,20638.9,3056.6,1915.7,1140.9,862.2,862.2,,727.8,0.0,444.7,452.3,-169.2,225.6,113.7,194.1,220.9,4872.2,2260.0,4993.3,-2733.3,8837.4,8837.4,4669.3,103.0,103.0,0.0,,4258.5,15766.7,,2429.1,938.6,0.0,,1490.5,2447.5,0.0,0.0,0.0,,2447.5,210.4,1072.6,47.1,934.9,208.2,5087.0,6027.7,6027.7,0.0,0.0,,2746.6,0.0,118.7,573.3,8774.3,13861.3,0.0,420.8,350.7,70.1,0.0,7484.9,-1128.1,6777.6,0.0,6777.6,20638.9,
03/31/2017,21039.7,2970.8,1764.4,1206.4,1145.6,1145.6,0.0,772.2,0.0,476.9,465.7,-170.4,223.9,69.9,,222.5,5112.5,2270.4,,,8971.0,8971.0,4685.8,,,,,4615.9,15927.2,,2763.4,,,,2763.4,2516.1,2516.1,,,,,13.9,1136.5,57.4,933.1,0.0,5293.4,5849.4,5849.4,,,,2817.6,,,690.6,8667.0,13960.4,0.0,446.4,351.3,95.1,0.0,7690.9,-1058.0,7079.3,0.0,7079.3,21039.7,
06/30/2017,22053.3,3124.4,1879.8,1244.6,1281.0,1281.0,0.0,885.3,0.0,539.3,518.0,-172.0,269.9,56.2,,266.5,5560.6,2325.6,,,9228.9,9228.9,4938.2,,,,,4882.0,16492.7,,3009.5,,,,3009.5,2888.9,2888.9,,,,,6.7,1272.5,76.2,949.3,0.0,5905.1,5655.2,5655.2,,,,2992.5,,,694.5,8647.7,14552.8,0.0,449.8,351.3,98.5,0.0,7975.9,-925.2,7500.5,0.0,7500.5,22053.3,
09/30/2017,23103.9,3421.3,2205.3,1216.0,1323.8,1323.8,0.0,983.0,0.0,581.6,574.1,-172.7,252.4,49.8,,250.5,5980.5,2389.1,,,9548.7,9548.7,5185.6,,,,,5135.8,17123.4,,3228.7,,,,3228.7,2865.1,2865.1,,,,,5.2,1319.3,91.9,977.8,0.0,6099.0,5966.9,5966.9,,,,3102.4,,,713.4,9069.3,15168.3,0.0,461.1,351.5,109.6,0.0,8290.7,-816.2,7935.6,0.0,7935.6,23103.9,
12/31/2017,23440.2,3731.8,2364.7,1367.1,1127.9,1127.9,0.0,928.4,0.0,586.2,515.7,-173.5,404.4,53.4,116.2,400.0,6192.5,2464.4,5614.3,-3149.9,9697.1,9697.1,5086.2,117.4,117.4,0.0,,4799.2,17247.7,,3035.7,1154.7,,,1881.0,2933.9,0.0,0.0,0.0,,2933.9,422.1,1339.0,100.5,773.7,419.6,6391.7,5945.5,5945.5,0.0,0.0,,3052.5,0.0,130.0,709.3,8998.0,15389.7,0.0,475.0,351.8,123.2,0.0,8369.1,-793.6,8050.5,0.0,8050.5,23440.2,
