Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/03/2011,6201.0,6201.0,-4933.0,4933.0,1268.0,0.0,-598.0,436.0,,162.0,0.0,670.0,-41.0,40.0,43.0,-3.0,,1.0,629.0,-192.0,437.0,-8.0,-8.0,0.0,445.0,-7.0,438.0,0.0,0.0,438.0,430.0,0.0,355.0,1.23,1.21,1.21,357.1,1.23,1.2,1.2,
10/02/2011,6116.0,6116.0,-4815.0,4815.0,1301.0,0.0,-579.0,426.0,,153.0,0.0,722.0,-50.0,36.0,41.0,-5.0,,14.0,672.0,-165.0,507.0,-3.0,-3.0,0.0,510.0,-9.0,501.0,0.0,0.0,501.0,498.0,0.0,350.5,1.43,1.42,1.42,351.4,1.43,1.42,1.42,
12/31/2011,6422.0,6422.0,-5018.0,5018.0,1404.0,0.0,-555.0,384.0,,171.0,0.0,849.0,-40.0,43.0,45.0,-2.0,,-3.0,809.0,-261.0,548.0,-4.0,-4.0,0.0,552.0,-9.0,543.0,0.0,0.0,543.0,545.5,6.5,344.1,1.58,1.56,1.585295,345.1,1.57,1.56,1.578835,
04/01/2012,5938.0,5938.0,-4659.0,4659.0,1279.0,0.0,-573.0,405.0,,168.0,0.0,706.0,-40.0,48.0,50.0,-2.0,,-8.0,666.0,-212.0,454.0,2.0,2.0,0.0,452.0,-4.0,448.0,0.0,0.0,448.0,450.0,0.0,337.5,1.33,1.33,1.33,338.7,1.32,1.33,1.33,
07/01/2012,5992.0,5992.0,-4652.0,4652.0,1340.0,0.0,-598.0,404.0,,194.0,0.0,742.0,-52.0,49.0,50.0,-1.0,,3.0,690.0,-219.0,471.0,1.0,1.0,0.0,470.0,1.0,471.0,0.0,0.0,471.0,472.0,0.0,333.4,1.41,1.41,1.41,334.4,1.41,1.41,1.41,
09/30/2012,6045.0,6045.0,-4689.0,4689.0,1356.0,0.0,-570.0,389.0,,181.0,0.0,786.0,-41.0,46.0,49.0,-3.0,,-5.0,745.0,-237.0,508.0,1.0,1.0,0.0,507.0,-7.0,500.0,0.0,0.0,500.0,501.0,0.0,332.0,1.51,1.51,1.51,333.0,1.5,1.51,1.51,
12/31/2012,6439.0,6439.0,-5092.0,5092.0,1347.0,0.0,-592.0,431.0,,161.0,0.0,755.0,-77.0,49.0,52.0,-3.0,,28.0,678.0,-210.0,468.0,-3.0,-3.0,0.0,471.0,-2.0,469.0,0.0,0.0,469.0,483.05,17.05,329.8,1.42,1.41,1.464676,330.8,1.42,1.41,1.461542,
03/31/2013,5879.0,5879.0,-4605.0,4605.0,1274.0,0.0,-568.0,461.0,461.0,107.0,0.0,706.0,-43.0,50.0,53.0,-3.0,,-7.0,663.0,-167.0,496.0,2.0,2.0,0.0,494.0,-6.0,488.0,0.0,0.0,488.0,493.25,3.25,327.4,1.49,1.5,1.506567,328.2,1.49,1.49,1.499902,
06/30/2013,6115.0,6115.0,-4753.0,4753.0,1362.0,0.0,-596.0,420.0,420.0,176.0,0.0,766.0,-53.0,50.0,53.0,-3.0,,3.0,713.0,-220.0,493.0,0.0,0.0,0.0,493.0,-5.0,488.0,0.0,0.0,488.0,489.3,1.3,324.9,1.5,1.5,1.506002,325.6,1.5,1.5,1.503993,
09/29/2013,5842.0,5842.0,-4534.0,4534.0,1308.0,0.0,-551.0,387.0,,164.0,0.0,757.0,-45.0,50.0,53.0,-3.0,,-5.0,712.0,-221.0,491.0,-2.0,-2.0,0.0,493.0,-4.0,489.0,0.0,0.0,489.0,492.85,5.85,322.5,1.52,1.51,1.528217,323.3,1.51,1.51,1.528095,
12/31/2013,5870.0,5870.0,-4640.0,4640.0,1230.0,0.0,-521.0,402.0,402.0,119.0,0.0,709.0,-40.0,48.0,51.0,-3.0,,-8.0,669.0,-200.0,469.0,-64.0,-64.0,0.0,533.0,-2.0,531.0,0.0,0.0,531.0,499.5,32.5,318.8,1.66,1.46,1.566813,319.6,1.66,1.46,1.56169,
03/31/2014,5508.0,5508.0,-4161.0,4161.0,1347.0,0.0,-559.0,448.0,448.0,111.0,0.0,788.0,-48.0,48.0,51.0,-3.0,,0.0,740.0,-147.0,593.0,-7.0,-7.0,0.0,600.0,-4.0,596.0,0.0,0.0,596.0,515.5,-73.5,315.0,1.89,1.87,1.636508,315.8,1.89,1.87,1.636508,
06/29/2014,5701.0,5701.0,-4301.0,4301.0,1400.0,0.0,-641.0,517.0,517.0,124.0,0.0,759.0,-46.0,52.0,54.0,-2.0,,-6.0,713.0,-212.0,501.0,-52.0,-52.0,0.0,553.0,-2.0,551.0,0.0,0.0,551.0,505.5,6.5,312.9,1.76,1.59,1.615532,313.5,1.76,1.59,1.610734,
09/28/2014,5474.0,5474.0,-4171.0,4171.0,1303.0,0.0,-540.0,419.0,419.0,121.0,0.0,763.0,-51.0,50.0,53.0,-3.0,,1.0,712.0,-193.0,519.0,0.0,0.0,0.0,519.0,-4.0,515.0,0.0,0.0,515.0,522.15,7.15,310.9,1.66,1.66,1.679479,311.4,1.65,1.65,1.672961,
12/31/2014,6143.0,6143.0,-4662.0,4662.0,1481.0,0.0,-612.0,468.0,468.0,144.0,0.0,869.0,-51.0,53.0,55.0,-2.0,,-2.0,818.0,-238.0,580.0,-6.0,-6.0,0.0,586.0,-4.0,582.0,0.0,0.0,582.0,583.15,7.15,309.1,1.88,1.86,1.886606,309.7,1.88,1.86,1.883087,
03/29/2015,5288.0,5288.0,-3833.0,3833.0,1455.0,0.0,-615.0,473.0,473.0,142.0,0.0,840.0,-52.0,54.0,58.0,-4.0,,-2.0,788.0,-234.0,554.0,0.0,0.0,0.0,554.0,-3.0,551.0,0.0,0.0,551.0,457.7,-93.3,308.2,1.79,1.79,1.485075,308.6,1.79,1.78,1.477667,
06/28/2015,5848.0,5848.0,-4525.0,4525.0,1323.0,0.0,-675.0,489.0,489.0,186.0,0.0,648.0,-56.0,57.0,59.0,-2.0,,-1.0,592.0,-90.0,502.0,-1.0,-1.0,0.0,503.0,2.0,505.0,0.0,0.0,505.0,464.85,-39.15,305.4,1.65,1.65,1.522102,305.7,1.65,1.65,1.521933,
09/27/2015,5783.0,5783.0,-4408.0,4408.0,1375.0,0.0,-678.0,495.0,495.0,183.0,0.0,697.0,-64.0,55.0,58.0,-3.0,,9.0,633.0,-189.0,444.0,1.0,1.0,0.0,443.0,4.0,447.0,0.0,0.0,447.0,476.6,28.6,303.9,1.47,1.47,1.568279,304.3,1.47,1.47,1.563986,
12/31/2015,6328.0,6328.0,-4808.0,4808.0,1520.0,0.0,-692.0,497.0,497.0,195.0,0.0,828.0,-54.0,56.0,58.0,-2.0,,-2.0,774.0,-220.0,554.0,-13.0,-13.0,0.0,567.0,4.0,571.0,0.0,0.0,571.0,586.6,28.6,301.6,1.89,1.85,1.94496,302.1,1.89,1.85,1.944671,
04/03/2016,5802.0,5802.0,-4441.0,4441.0,1361.0,0.0,-748.0,549.0,549.0,199.0,0.0,613.0,-52.0,54.0,58.0,-4.0,,-2.0,561.0,-157.0,404.0,-1.0,-1.0,0.0,405.0,23.0,428.0,0.0,0.0,428.0,495.25,68.25,299.2,1.43,1.43,1.655247,299.6,1.43,1.43,1.655247,
07/03/2016,6029.0,6029.0,-4362.0,4362.0,1667.0,0.0,-695.0,514.0,514.0,181.0,0.0,972.0,-53.0,54.0,58.0,-4.0,,-1.0,919.0,-205.0,714.0,1.0,1.0,0.0,713.0,4.0,717.0,0.0,0.0,717.0,630.85,-87.15,297.3,2.41,2.41,2.121931,297.6,2.41,2.41,2.117157,
10/02/2016,6014.0,6014.0,-4474.0,4474.0,1540.0,0.0,-710.0,531.0,531.0,179.0,0.0,830.0,-50.0,54.0,58.0,-4.0,,-4.0,780.0,-239.0,541.0,-1.0,-1.0,0.0,542.0,2.0,544.0,0.0,0.0,544.0,610.6,67.6,295.2,1.84,1.84,2.068428,295.5,1.84,1.84,2.068428,
12/31/2016,6279.0,6279.0,-4688.0,4688.0,1591.0,0.0,-711.0,515.0,515.0,196.0,0.0,880.0,-55.0,54.0,58.0,-4.0,,1.0,825.0,-272.0,553.0,0.0,0.0,0.0,553.0,2.0,555.0,0.0,0.0,555.0,631.05,76.05,294.2,1.88,1.88,2.144969,294.5,1.88,1.84,2.098234,
04/02/2017,6000.0,6000.0,-4366.0,4366.0,1634.0,0.0,-686.0,523.0,523.0,163.0,0.0,948.0,-253.0,53.0,58.0,-5.0,,200.0,695.0,-198.0,497.0,-3.0,-3.0,0.0,500.0,6.0,506.0,0.0,0.0,506.0,707.75,204.75,292.5,1.74,1.73,2.419658,292.8,1.74,1.73,2.419658,
07/02/2017,6281.0,6281.0,-4521.0,4521.0,1760.0,0.0,-705.0,514.0,514.0,191.0,0.0,1055.0,-287.0,46.0,51.0,-5.0,,241.0,768.0,-221.0,547.0,0.0,0.0,0.0,547.0,6.0,553.0,0.0,0.0,553.0,757.75,204.75,291.7,1.9,1.9,2.597703,292.0,1.89,1.89,2.591199,
10/01/2017,6284.0,6284.0,-4468.0,4468.0,1816.0,0.0,-688.0,510.0,510.0,178.0,0.0,1128.0,-312.0,44.0,48.0,-4.0,,268.0,816.0,-248.0,568.0,1.0,1.0,0.0,567.0,5.0,572.0,0.0,0.0,572.0,799.2,226.2,290.7,1.97,1.97,2.749226,291.0,1.97,1.97,2.74732,
12/31/2017,6783.0,6783.0,-4985.0,4985.0,1798.0,0.0,-698.0,530.0,530.0,168.0,0.0,1100.0,-266.0,41.0,48.0,-7.0,,225.0,834.0,-447.0,387.0,0.0,0.0,0.0,387.0,6.0,393.0,0.0,0.0,393.0,775.25,382.25,289.6,1.35,1.35,2.676968,290.0,1.35,1.35,2.668103,
04/01/2018,6267.0,6267.0,-4532.0,4532.0,1735.0,0.0,-694.0,528.0,528.0,166.0,0.0,1041.0,-284.0,40.0,47.0,-7.0,,244.0,757.0,-133.0,624.0,1.0,1.0,0.0,623.0,10.0,633.0,0.0,0.0,633.0,913.66,279.66,288.5,2.2,2.2,3.166932,288.8,2.19,2.2,3.166932,
07/01/2018,6625.0,6625.0,-4777.0,4777.0,1848.0,0.0,-748.0,540.0,540.0,208.0,0.0,1100.0,-273.0,38.0,46.0,-8.0,,235.0,827.0,-37.0,790.0,-1.0,-1.0,0.0,791.0,9.0,800.0,0.0,0.0,800.0,982.87,183.87,287.3,2.78,2.78,3.421058,287.6,2.78,2.78,3.419325,
09/30/2018,6806.0,6806.0,-4871.0,4871.0,1935.0,0.0,-752.0,533.0,533.0,219.0,0.0,1183.0,-547.0,39.0,45.0,-6.0,,508.0,636.0,5.0,641.0,0.0,0.0,0.0,641.0,3.0,644.0,0.0,0.0,644.0,932.35,288.35,285.7,2.25,2.25,3.263388,286.0,2.25,2.25,3.258217,
12/31/2018,7360.0,7360.0,-5393.0,5393.0,1967.0,0.0,-753.0,505.0,505.0,248.0,0.0,1214.0,-287.0,36.0,46.0,-10.0,,251.0,927.0,-99.0,828.0,1.0,1.0,0.0,827.0,5.0,832.0,0.0,0.0,832.0,1114.24,281.24,284.4,2.93,2.93,3.917862,284.7,2.93,2.93,3.917847,
03/31/2019,6729.0,6729.0,-4877.0,4877.0,1852.0,0.0,-739.0,544.0,544.0,195.0,0.0,1113.0,-192.0,31.0,44.0,-13.0,,161.0,921.0,-146.0,775.0,0.0,0.0,0.0,775.0,6.0,781.0,0.0,0.0,781.0,1070.14,289.14,281.9,2.77,2.77,3.796169,282.2,2.77,2.77,3.794592,
06/30/2019,7159.0,7159.0,-5205.0,5205.0,1954.0,0.0,-778.0,578.0,578.0,200.0,0.0,1176.0,-211.0,38.0,45.0,-7.0,,173.0,965.0,-152.0,813.0,0.0,0.0,0.0,813.0,4.0,817.0,0.0,0.0,817.0,1029.573,212.573,279.7,2.92,2.92,3.68099,279.9,2.92,2.92,3.679461,
09/29/2019,7446.0,7446.0,-5499.0,5499.0,1947.0,0.0,-741.0,570.0,570.0,171.0,0.0,1206.0,-170.0,35.0,45.0,-10.0,,135.0,1036.0,-175.0,861.0,1.0,1.0,0.0,860.0,0.0,860.0,0.0,0.0,860.0,1158.83,297.83,279.1,3.08,3.08,4.152024,279.4,3.08,3.08,4.145963,
12/31/2019,7842.0,7842.0,-5832.0,5832.0,2010.0,0.0,-731.0,565.0,565.0,166.0,0.0,1279.0,-215.0,34.0,46.0,-12.0,,181.0,1064.0,-185.0,879.0,-2.0,-2.0,0.0,881.0,4.0,885.0,0.0,0.0,885.0,1193.47,310.47,279.2,3.17,3.16,4.274606,279.4,3.16,3.16,4.271203,
03/31/2020,7011.25,,,,1951.1607625,,,,,,,1165.2,,,,,,,935.429,,778.143,,,,,,778.143,,,778.143,769.714,,,2.748,2.748,2.778,,2.748,2.748,2.778,
06/30/2020,7574.083,,,,2081.66097172,,,,,,,1242.8,,,,,,,1022.286,,847.857,,,,,,847.857,,,847.857,848.75,,,3.02,3.02,3.037,,3.02,3.02,3.037,
