Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/24/2010,26382.0,2062.0,2062.0,0.0,2220.0,2220.0,,1253.0,424.0,175.0,654.0,0.0,1285.0,,0.0,,0.0,921.0,6820.0,3916.0,9312.0,-5396.0,,15646.0,13024.0,9593.0,3431.0,,,2622.0,19562.0,,3421.0,1158.0,,,2263.0,519.0,0.0,,,,519.0,571.0,1165.0,,0.0,4511.0,3634.0,3634.0,,,,4041.0,,,,2876.0,7675.0,12186.0,,15035.0,2950.0,12085.0,-1387,971.0,-430.0,14189.0,7.0,14196.0,26382.0,
03/25/2011,26554.0,1840.0,1840.0,0.0,2312.0,2312.0,0.0,1353.0,459.0,184.0,710.0,0.0,1256.0,,0.0,,0.0,892.0,6761.0,3959.0,9585.0,-5626.0,0.0,15834.0,13158.0,9721.0,3437.0,,,2676.0,19793.0,,3812.0,1167.0,,,2645.0,2.0,0.0,,,,2.0,653.0,1158.0,,0.0,4467.0,4129.0,4129.0,,,,4064.0,,,,2906.0,8193.0,12660.0,0.0,14573.0,2952.0,11621.0,-1827,1288.0,-146.0,13888.0,6.0,13894.0,26554.0,
06/24/2011,26977.0,1629.0,1629.0,0.0,2470.0,2470.0,0.0,1406.0,492.0,199.0,715.0,0.0,1313.0,,0.0,,0.0,946.0,6818.0,4007.0,9906.0,-5899.0,0.0,16152.0,13453.0,9895.0,3558.0,,,2699.0,20159.0,,3938.0,1230.0,,,2708.0,42.0,0.0,,,,42.0,638.0,1156.0,,0.0,4618.0,4145.0,4145.0,,,,4032.0,,,,2876.0,8177.0,12795.0,0.0,13513.0,2792.0,10721.0,-988,1642.0,10.0,14177.0,5.0,14182.0,26977.0,
09/30/2011,26702.0,1229.0,1229.0,0.0,1547.0,1547.0,0.0,539.0,130.0,73.0,336.0,0.0,14927.0,0.0,,,2702.0,666.0,18242.0,1609.0,4580.0,-2971.0,0.0,6851.0,4983.0,4238.0,745.0,7.0,,1861.0,8460.0,,2576.0,782.0,0.0,0.0,1794.0,1.0,0.0,,,,1.0,3079.0,443.0,0.0,0.0,5656.0,4105.0,4105.0,,,,2694.0,0.0,470.0,,1781.0,6799.0,12455.0,0.0,13509.0,2792.0,10717.0,-951,2027.0,-436.0,14149.0,98.0,14247.0,26702.0,
12/30/2011,26498.0,1013.0,1013.0,0.0,2293.0,2293.0,0.0,1465.0,524.0,219.0,722.0,0.0,1366.0,,,,,964.0,6137.0,4063.0,9958.0,-5895.0,0.0,16298.0,13664.0,9991.0,3673.0,,,2634.0,20361.0,,3332.0,1243.0,,,2089.0,37.0,0.0,,,,37.0,616.0,1142.0,,0.0,3985.0,4137.0,4137.0,,,,3998.0,,,,2856.0,8135.0,12120.0,0.0,13427.0,2792.0,10635.0,-1032,2391.0,-507.0,14279.0,99.0,14378.0,26498.0,
03/30/2012,27062.0,1086.0,1086.0,0.0,2441.0,2441.0,0.0,1543.0,532.0,225.0,786.0,0.0,1393.0,,0.0,,,992.0,6463.0,4150.0,10210.0,-6060.0,0.0,16449.0,13875.0,10130.0,3745.0,,,2574.0,20599.0,,3602.0,1326.0,,,2276.0,3.0,0.0,,,,3.0,681.0,1151.0,,0.0,4286.0,4137.0,4137.0,,,,3954.0,,,,2803.0,8091.0,12377.0,0.0,13210.0,2792.0,10418.0,-1060,2718.0,-306.0,14562.0,123.0,14685.0,27062.0,
06/29/2012,27068.0,1118.0,1118.0,0.0,2475.0,2475.0,0.0,1552.0,531.0,221.0,800.0,0.0,1501.0,,0.0,,,1099.0,6646.0,4173.0,10231.0,-6058.0,0.0,16249.0,13779.0,10029.0,3750.0,,,2470.0,20422.0,,3633.0,1389.0,,,2244.0,16.0,0.0,,,,16.0,686.0,1150.0,,0.0,4335.0,4149.0,4149.0,,,,4062.0,,,,2912.0,8211.0,12546.0,0.0,13233.0,2792.0,10441.0,-1205,2960.0,-588.0,14400.0,122.0,14522.0,27068.0,
09/28/2012,12365.0,844.0,844.0,0.0,1711.0,1711.0,,634.0,135.0,80.0,419.0,0.0,1145.0,,,,,850.0,4334.0,1670.0,4743.0,-3073.0,,6361.0,5157.0,4377.0,780.0,0.0,,1204.0,8031.0,,2685.0,897.0,,,1788.0,10.0,0.0,0.0,0.0,,10.0,402.0,424.0,,0.0,3097.0,1481.0,1481.0,0.0,0.0,,2765.0,,530.0,,1811.0,4246.0,7343.0,,4555.0,2792.0,1763.0,-1094,2499.0,-966.0,4994.0,28.0,5022.0,12365.0,
12/28/2012,12125.0,501.0,501.0,0.0,1709.0,1709.0,0.0,664.0,145.0,71.0,448.0,0.0,1207.0,,,,,912.0,4081.0,1682.0,4789.0,-3107.0,0.0,6362.0,5171.0,4406.0,765.0,,,1191.0,8044.0,,2361.0,839.0,,,1522.0,10.0,0.0,,,,10.0,364.0,416.0,,0.0,2735.0,1481.0,1481.0,,,,2753.0,,,,2337.0,4234.0,6969.0,0.0,4327.0,2792.0,1535.0,-913,2662.0,-950.0,5126.0,30.0,5156.0,12125.0,
03/29/2013,11958.0,430.0,430.0,0.0,1649.0,1649.0,0.0,654.0,148.0,72.0,434.0,0.0,1225.0,,,,,930.0,3958.0,1668.0,4726.0,-3058.0,0.0,6332.0,5080.0,4345.0,735.0,,,1252.0,8000.0,,2540.0,783.0,,,1757.0,11.0,0.0,,,,11.0,418.0,405.0,,0.0,2969.0,1481.0,1481.0,,,,2766.0,,,,2361.0,4247.0,7216.0,0.0,3994.0,2792.0,1202.0,-967,2734.0,-1047.0,4714.0,28.0,4742.0,11958.0,
06/28/2013,11870.0,455.0,455.0,0.0,1678.0,1678.0,0.0,685.0,161.0,81.0,443.0,0.0,1149.0,,,,,854.0,3967.0,1640.0,4701.0,-3061.0,0.0,6263.0,5038.0,4322.0,716.0,,,1225.0,7903.0,,2704.0,831.0,,,1873.0,19.0,0.0,,,,19.0,417.0,396.0,,0.0,3140.0,1462.0,1462.0,,,,2534.0,,,,2138.0,3996.0,7136.0,0.0,3985.0,208.0,3777.0,-970,2869.0,-1177.0,4707.0,27.0,4734.0,11870.0,
09/27/2013,12176.0,563.0,563.0,0.0,1704.0,1704.0,0.0,645.0,157.0,93.0,395.0,0.0,1945.0,0.0,856.0,,236.0,839.0,4857.0,1284.0,4095.0,-2811.0,0.0,6035.0,4953.0,4162.0,791.0,,,1082.0,7319.0,,2700.0,848.0,0.0,0.0,1852.0,20.0,0.0,0.0,0.0,,20.0,629.0,370.0,0.0,0.0,3349.0,1443.0,1443.0,0.0,0.0,,2251.0,0.0,444.0,,1437.0,3694.0,7043.0,0.0,3962.0,208.0,3754.0,-912,3035.0,-987.0,5098.0,35.0,5133.0,12176.0,
12/27/2013,12013.0,479.0,479.0,0.0,1725.0,1725.0,0.0,685.0,167.0,91.0,427.0,0.0,1118.0,,,,,864.0,4007.0,1678.0,4746.0,-3068.0,0.0,6328.0,5334.0,4528.0,806.0,,,994.0,8006.0,,2615.0,838.0,,,1777.0,180.0,0.0,,,,180.0,368.0,392.0,,0.0,3163.0,1443.0,1443.0,,,,2241.0,,,,1849.0,3684.0,6847.0,0.0,3877.0,208.0,3669.0,-1031,3305.0,-1021.0,5130.0,36.0,5166.0,12013.0,
03/28/2014,11935.0,495.0,495.0,0.0,1674.0,1674.0,0.0,661.0,166.0,85.0,410.0,0.0,1943.0,,839.0,,221.0,854.0,4773.0,1269.0,4109.0,-2840.0,0.0,5893.0,4949.0,4176.0,773.0,,,944.0,7162.0,,2745.0,783.0,,,1962.0,20.0,0.0,,,,20.0,641.0,352.0,,0.0,3406.0,1442.0,1442.0,,,,2019.0,,,,1667.0,3461.0,6867.0,0.0,3542.0,208.0,3334.0,-991,3512.0,-1032.0,5031.0,37.0,5068.0,11935.0,
06/27/2014,12776.0,1912.0,1912.0,0.0,1739.0,1739.0,0.0,650.0,170.0,79.0,401.0,0.0,1418.0,,27.0,,15.0,1141.0,5719.0,1283.0,4121.0,-2838.0,0.0,5774.0,4977.0,4212.0,765.0,,,797.0,7057.0,,2813.0,851.0,,,1962.0,20.0,0.0,,,,20.0,426.0,344.0,,0.0,3259.0,1443.0,1443.0,,,,2033.0,,,,1689.0,3476.0,6735.0,0.0,3548.0,208.0,3340.0,-1513,4962.0,-995.0,6002.0,39.0,6041.0,12776.0,
09/26/2014,11809.0,892.0,892.0,0.0,1734.0,1734.0,0.0,625.0,159.0,85.0,381.0,0.0,1535.0,,180.0,,118.0,1051.0,4786.0,1262.0,4012.0,-2750.0,0.0,5761.0,4834.0,4122.0,712.0,0.0,,927.0,7023.0,,2939.0,825.0,0.0,0.0,2114.0,20.0,0.0,0.0,0.0,,20.0,518.0,335.0,0.0,0.0,3477.0,1443.0,1443.0,0.0,0.0,,2206.0,0.0,365.0,,1506.0,3649.0,7126.0,0.0,3514.0,208.0,3306.0,-2515,4873.0,-1225.0,4647.0,36.0,4683.0,11809.0,
12/26/2014,11198.0,473.0,473.0,0.0,1718.0,1718.0,0.0,658.0,172.0,88.0,398.0,0.0,1217.0,,20.0,,,890.0,4066.0,1242.0,3940.0,-2698.0,0.0,5890.0,4944.0,4148.0,796.0,,,946.0,7132.0,,2818.0,825.0,,,1993.0,278.0,0.0,,,,278.0,379.0,324.0,,14.0,3475.0,1184.0,1184.0,,,,2242.0,,,,1918.0,3426.0,6901.0,0.0,617.0,4.0,613.0,0,5035.0,-1418.0,4234.0,63.0,4297.0,11198.0,
03/27/2015,11695.0,432.0,432.0,0.0,1643.0,1643.0,,677.0,181.0,91.0,405.0,0.0,1326.0,,155.0,,102.0,867.0,4078.0,1216.0,3831.0,-2615.0,,6401.0,5173.0,4265.0,908.0,,,1228.0,7617.0,,2694.0,735.0,,,1959.0,278.0,0.0,,,,278.0,507.0,315.0,,0.0,3479.0,1732.0,1732.0,,,,2242.0,,,,1927.0,3974.0,7453.0,0.0,569.0,4.0,565.0,0,5202.0,-1590.0,4181.0,61.0,4242.0,11695.0,
06/26/2015,11720.0,531.0,531.0,0.0,1775.0,1775.0,0.0,690.0,184.0,85.0,421.0,0.0,1137.0,,13.0,,6.0,820.0,4133.0,1215.0,3831.0,-2616.0,0.0,6372.0,5181.0,4291.0,890.0,,,1191.0,7587.0,,2740.0,744.0,,,1996.0,277.0,0.0,,,,277.0,409.0,313.0,,0.0,3426.0,1744.0,1744.0,,,,2211.0,,,,1898.0,3955.0,7381.0,0.0,508.0,4.0,504.0,0,5358.0,-1562.0,4304.0,35.0,4339.0,11720.0,
09/25/2015,29622.0,597.0,597.0,0.0,5751.0,5751.0,0.0,2377.0,1084.0,369.0,924.0,0.0,1744.0,,55.0,2006.0,1090.0,1689.0,10469.0,5870.0,13001.0,-7131.0,0.0,13283.0,8340.0,6824.0,1516.0,,2143.0,794.0,19153.0,,5174.0,5174.0,0.0,0.0,0.0,865.0,52.0,0.0,0.0,,813.0,4407.0,0.0,0.0,3317.0,10446.0,5745.0,5745.0,0.0,0.0,,2721.0,0.0,767.0,524.0,1430.0,8466.0,18912.0,0.0,3747.0,7.0,3740.0,-3152,10797.0,-1057.0,10335.0,375.0,10710.0,29622.0,
12/25/2015,11431.0,301.0,301.0,0.0,1719.0,1719.0,0.0,647.0,172.0,76.0,399.0,0.0,998.0,,83.0,,,853.0,3665.0,1167.0,3651.0,-2484.0,0.0,6599.0,5292.0,4365.0,927.0,,,1307.0,7766.0,,2626.0,789.0,,,1837.0,152.0,0.0,,,,152.0,433.0,292.0,,84.0,3211.0,2146.0,2146.0,,,,2028.0,,,,1736.0,4174.0,7385.0,0.0,747.0,4.0,743.0,-14,5154.0,-1878.0,4009.0,37.0,4046.0,11431.0,
03/25/2016,11611.0,345.0,345.0,0.0,1722.0,1722.0,0.0,670.0,183.0,77.0,410.0,0.0,926.0,,0.0,,0.0,864.0,3663.0,1189.0,3648.0,-2459.0,0.0,6759.0,5485.0,4460.0,1025.0,,,1274.0,7948.0,,2440.0,797.0,0.0,0.0,1643.0,400.0,0.0,,,,400.0,393.0,285.0,,0.0,3233.0,2159.0,2159.0,,,,2041.0,,,,1756.0,4200.0,7433.0,0.0,773.0,4.0,769.0,-15,5213.0,-1829.0,4142.0,36.0,4178.0,11611.0,
06/24/2016,11614.0,345.0,345.0,0.0,1805.0,1805.0,0.0,656.0,181.0,79.0,396.0,0.0,1016.0,,71.0,,34.0,883.0,3822.0,1180.0,3572.0,-2392.0,0.0,6612.0,5384.0,4418.0,966.0,,,1228.0,7792.0,,2363.0,799.0,,,1564.0,341.0,0.0,,,,341.0,412.0,284.0,,0.0,3116.0,2165.0,2165.0,,,,1947.0,,,,1663.0,4112.0,7228.0,0.0,817.0,4.0,813.0,-15,5364.0,-1815.0,4351.0,35.0,4386.0,11614.0,
09/30/2016,63179.0,579.0,579.0,0.0,6394.0,6394.0,0.0,2888.0,852.0,503.0,1533.0,0.0,7248.0,0.0,5812.0,2849.0,4276.0,1391.0,17109.0,5632.0,9049.0,-3417.0,0.0,40438.0,28564.0,21024.0,7540.0,,990.0,8035.0,46070.0,,5333.0,4000.0,0.0,0.0,1333.0,1706.0,1078.0,,,,628.0,9292.0,0.0,0.0,3740.0,16331.0,11053.0,11053.0,,,,10471.0,0.0,1550.0,1924.0,6997.0,21524.0,37855.0,0.0,16114.0,9.0,16105.0,-20,9177.0,-1153.0,24118.0,1206.0,25324.0,63179.0,
12/31/2016,48788.0,377.0,377.0,0.0,6057.0,6057.0,0.0,2943.0,872.0,521.0,1550.0,0.0,1589.0,0.0,173.0,,,1370.0,10966.0,5556.0,,,0.0,32266.0,28062.0,20772.0,7290.0,,1030.0,3174.0,37822.0,,4626.0,3453.0,,,1173.0,2899.0,2379.0,,,,520.0,3934.0,0.0,,3904.0,11459.0,10510.0,10510.0,,,,6423.0,36.0,1094.0,,5293.0,16933.0,28392.0,0.0,16186.0,9.0,16177.0,-45,4669.0,-1233.0,19577.0,819.0,20396.0,48788.0,
03/31/2017,49607.0,412.0,412.0,0.0,6094.0,6094.0,0.0,3138.0,877.0,509.0,1752.0,0.0,3585.0,,2037.0,,,1516.0,13229.0,5601.0,,,0.0,30777.0,26331.0,19644.0,6687.0,,1099.0,3347.0,36378.0,,4802.0,3720.0,,,1082.0,1666.0,1124.0,,,,542.0,4274.0,,,4254.0,10742.0,11810.0,11810.0,,,,6686.0,,1048.0,,5638.0,18496.0,29238.0,0.0,16279.0,9.0,16270.0,-172,4268.0,-987.0,19388.0,981.0,20369.0,49607.0,
06/30/2017,50686.0,458.0,458.0,0.0,6443.0,6443.0,0.0,3384.0,800.0,683.0,1901.0,0.0,3677.0,,2082.0,,247.0,1500.0,13962.0,5870.0,,,0.0,30854.0,26346.0,19619.0,6727.0,,1159.0,3349.0,36724.0,,4768.0,3764.0,,,1004.0,2499.0,1956.0,,,,543.0,4248.0,,,3982.0,11515.0,11772.0,11772.0,,,,6595.0,,1330.0,,5265.0,18367.0,29882.0,0.0,16352.0,9.0,16343.0,-481,4589.0,-729.0,19731.0,1073.0,20804.0,50686.0,
09/30/2017,51884.0,321.0,321.0,0.0,6666.0,6666.0,0.0,3209.0,919.0,567.0,1723.0,0.0,2096.0,0.0,189.0,2770.0,72.0,1871.0,12292.0,6121.0,10213.0,-4092.0,0.0,33471.0,26429.0,19688.0,6741.0,,1191.0,3081.0,39592.0,,5342.0,4271.0,,,1071.0,1608.0,1214.0,,,,394.0,4904.0,0.0,,3531.0,11854.0,11964.0,11964.0,,,,6488.0,0.0,947.0,2143.0,3398.0,18452.0,30306.0,0.0,16399.0,9.0,16390.0,-710,5231.0,-473.0,20447.0,1131.0,21578.0,51884.0,
12/31/2017,49767.0,552.0,552.0,0.0,6731.0,6731.0,0.0,3459.0,1006.0,543.0,1910.0,0.0,1687.0,68.0,40.0,,,1585.0,12429.0,6105.0,,,0.0,31233.0,26374.0,19717.0,6657.0,,1219.0,3572.0,37338.0,,4903.0,4020.0,,,883.0,1605.0,1514.0,,,,91.0,4738.0,,,3328.0,11246.0,10895.0,10895.0,,,,5900.0,,896.0,,5004.0,16795.0,28041.0,0.0,16436.0,9.0,16427.0,-885,5398.0,-414.0,20535.0,1191.0,21726.0,49767.0,
03/31/2018,49952.0,268.0,268.0,0.0,6679.0,6679.0,0.0,3565.0,991.0,575.0,1999.0,0.0,1759.0,63.0,22.0,,,1708.0,12271.0,6235.0,,,0.0,31446.0,26431.0,19806.0,6625.0,,1294.0,3658.0,37681.0,,5116.0,4250.0,,,866.0,1136.0,1111.0,,,,25.0,4740.0,,,3158.0,10992.0,10962.0,10962.0,,,,5883.0,,864.0,,5019.0,16845.0,27837.0,0.0,16480.0,9.0,16471.0,-946,5594.0,-254.0,20874.0,1241.0,22115.0,49952.0,
06/30/2018,49406.0,283.0,283.0,0.0,6895.0,6895.0,0.0,3509.0,953.0,578.0,1978.0,0.0,1778.0,,12.0,,0.0,1685.0,12465.0,6093.0,,,0.0,30848.0,25936.0,19512.0,6424.0,,1290.0,3622.0,36941.0,,5394.0,4410.0,,,984.0,1583.0,1559.0,,,,24.0,4324.0,,,2978.0,11301.0,10373.0,10373.0,,,,5692.0,,777.0,,4915.0,16065.0,27366.0,0.0,16510.0,9.0,16501.0,-1004,6075.0,-808.0,20773.0,1267.0,22040.0,49406.0,
09/30/2018,48797.0,185.0,185.0,0.0,5622.0,5622.0,0.0,1819.0,606.0,155.0,1058.0,0.0,4197.0,63.0,3015.0,1991.0,,1165.0,11823.0,3300.0,5463.0,-2163.0,0.0,33674.0,24568.0,18381.0,6187.0,,848.0,6204.0,36974.0,,4428.0,3407.0,,,1021.0,1307.0,1306.0,,,,1.0,5515.0,0.0,12.0,4177.0,11250.0,9623.0,9623.0,,,,5466.0,0.0,616.0,1453.0,3385.0,15089.0,26339.0,0.0,16559.0,10.0,16549.0,-1053,6604.0,-946.0,21164.0,1294.0,22458.0,48797.0,
12/31/2018,48016.0,292.0,292.0,0.0,5442.0,5442.0,0.0,2027.0,647.0,183.0,1197.0,0.0,4194.0,47.0,3042.0,,1636.0,1135.0,11955.0,3314.0,,,0.0,32747.0,24371.0,18291.0,6080.0,,887.0,7442.0,36061.0,,4141.0,3273.0,,,868.0,2320.0,2319.0,,,,1.0,5192.0,,,2143.0,11653.0,9588.0,9588.0,,,,5368.0,,569.0,,4799.0,14956.0,26609.0,0.0,16589.0,10.0,16579.0,-1543,6136.0,-1080.0,20102.0,1305.0,21407.0,48016.0,
03/31/2019,48489.0,239.0,239.0,0.0,5707.0,5707.0,0.0,2124.0,687.0,188.0,1249.0,0.0,4766.0,59.0,2999.0,,,1738.0,12836.0,3332.0,,,0.0,32321.0,24326.0,18311.0,6015.0,,937.0,6999.0,35653.0,,4214.0,3482.0,,,732.0,3968.0,2862.0,,,,1106.0,5259.0,,,3718.0,13441.0,8418.0,8418.0,,,,5329.0,,532.0,,4797.0,13747.0,27188.0,0.0,16650.0,10.0,16640.0,-2078,6416.0,-952.0,20036.0,1265.0,21301.0,48489.0,
06/30/2019,43069.0,3685.0,3685.0,0.0,6033.0,6033.0,0.0,2050.0,685.0,215.0,1150.0,0.0,1274.0,59.0,95.0,,46.0,1169.0,13042.0,3282.0,,,0.0,26745.0,24051.0,18312.0,5739.0,,848.0,1787.0,30027.0,,4452.0,3671.0,,,781.0,521.0,20.0,,,,501.0,4269.0,,,2826.0,9242.0,6804.0,6804.0,,,,5614.0,,493.0,,5121.0,12418.0,21660.0,0.0,16729.0,9.0,16720.0,-2168,6366.0,-564.0,20363.0,1046.0,21409.0,43069.0,
09/30/2019,42287.0,2805.0,2805.0,0.0,5770.0,5770.0,0.0,1814.0,588.0,176.0,1050.0,0.0,2004.0,62.0,98.0,1404.0,,1871.0,12393.0,3348.0,5844.0,-2496.0,0.0,26546.0,23810.0,18178.0,5632.0,,853.0,417.0,29894.0,,4535.0,3582.0,,,953.0,511.0,10.0,0.0,0.0,,501.0,4024.0,0.0,0.0,2593.0,9070.0,6708.0,6708.0,0.0,0.0,,5680.0,0.0,1044.0,1440.0,3196.0,12388.0,21458.0,0.0,16820.0,8.0,16812.0,-1086,4827.0,-795.0,19766.0,1063.0,20829.0,42287.0,
12/31/2019,42513.0,2160.0,2160.0,0.0,5612.0,5612.0,0.0,1953.0,637.0,167.0,1149.0,0.0,1595.0,58.0,87.0,,,1460.0,11320.0,4432.0,,,0.0,26761.0,23961.0,18351.0,5610.0,,865.0,1877.0,31193.0,,4180.0,3336.0,,,844.0,1684.0,20.0,322.0,,322.0,1342.0,3828.0,,,2324.0,9692.0,6710.0,5920.0,790.0,,790.0,5680.0,,1013.0,,4667.0,12390.0,22082.0,0.0,16856.0,8.0,16848.0,-1116,4129.0,-540.0,19329.0,1102.0,20431.0,42513.0,
03/31/2020,40402.0,1006.0,1006.0,0.0,5492.0,5492.0,0.0,2030.0,646.0,177.0,1207.0,0.0,1427.0,38.0,91.0,,,1309.0,9955.0,4362.0,,,0.0,26085.0,23463.0,18072.0,5391.0,,869.0,1715.0,30447.0,,3813.0,3119.0,,,694.0,1750.0,344.0,320.0,,320.0,1086.0,3946.0,,,2293.0,9509.0,6413.0,5640.0,773.0,,773.0,5392.0,,935.0,,4457.0,11805.0,21314.0,0.0,16891.0,8.0,16883.0,-1118,3332.0,-1021.0,18084.0,1004.0,19088.0,40402.0,
06/30/2020,41278.0,2342.0,2342.0,0.0,5344.0,5344.0,0.0,1996.0,661.0,157.0,1178.0,0.0,1458.0,0.0,89.0,,38.0,1363.0,11140.0,4168.0,,,0.0,25970.0,23123.0,17759.0,5364.0,,834.0,2013.0,30138.0,,3742.0,3057.0,,,685.0,2745.0,1321.0,322.0,,322.0,1102.0,3817.0,,,2319.0,10304.0,6491.0,5671.0,820.0,,820.0,5610.0,,1053.0,,4557.0,12101.0,22405.0,0.0,16912.0,8.0,16904.0,-1119,2955.0,-943.0,17805.0,1068.0,18873.0,41278.0,
