Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2010,6514.965,775.81,525.119,250.691,636.572,636.572,0.0,,0.0,0.0,0.0,0.0,0.0,323.099,,,152.28,,170.397,1735.481,4299.215,7084.921,-2785.706,57.254,57.254,423.015,,,,423.015,4779.484,,584.583,77.881,147.851,,358.851,0.0,0.0,,,,,0.0,,4.155,0.0,584.583,1495.483,1495.483,,,,778.025,,,,,555.786,218.084,2273.508,2858.091,0.0,1970.671,1.439,1969.232,-114.413,1803.021,-2.405,3656.874,0.0,3656.874,6514.965,
09/30/2010,6500.689,985.027,184.434,800.593,600.368,600.368,0.0,,0.0,0.0,0.0,0.0,0.0,185.264,,,0.0,,183.615,1770.659,4283.708,7168.53,-2884.822,48.822,48.822,397.5,,,,397.5,4730.03,,505.918,75.496,81.987,,348.435,0.0,0.0,,,,0.0,0.0,,0.009,0.0,505.918,1495.538,1495.538,,,,761.519,,,,,560.666,200.844,2257.057,2762.975,,1971.804,1.439,1970.365,-114.413,1879.232,1.091,3737.714,0.0,3737.714,6500.689,
12/31/2010,6726.984,1076.739,464.393,612.346,609.606,609.606,0.0,,0.0,0.0,0.0,0.0,0.0,177.153,,0.0,,,172.826,1863.498,4283.792,7264.421,-2980.629,35.361,35.361,544.333,0.0,0.0,0.0,544.333,4863.486,,626.288,99.236,57.862,0.0,469.19,0.0,0.0,0.0,0.0,,,0.0,0.0,0.121,0.0,626.288,1495.593,1495.593,0.0,0.0,,743.391,0.0,0.0,0.0,0.0,542.258,201.012,2238.984,2865.272,0.0,1973.989,1.439,1972.55,-114.413,1998.995,3.141,3861.712,0.0,3861.712,6726.984,
03/31/2011,6611.903,993.785,493.221,500.564,550.75,550.75,0.0,,0.0,0.0,0.0,0.0,0.0,159.602,,,,,152.811,1704.137,4225.999,7307.786,-3081.787,15.003,15.003,666.764,,,,666.764,4907.766,,392.522,66.511,37.423,,288.588,0.0,0.0,,,,,0.0,,0.077,0.0,392.522,1495.65,1495.65,,,,731.186,,,,,528.164,202.945,2226.836,2619.358,0.0,1975.22,1.439,1973.781,-114.413,2127.333,4.405,3992.545,0.0,3992.545,6611.903,
06/30/2011,6730.623,980.362,279.876,700.486,592.157,592.157,0.0,,0.0,0.0,0.0,0.0,0.0,196.689,,,,,188.279,1769.208,4159.542,7342.43,-3182.888,0.0,,801.873,,,,801.873,4961.415,,361.605,60.535,30.627,,270.443,0.0,0.0,,,,,8.454,,,0.0,370.059,1495.707,1495.707,,,,725.26,,,,,527.903,197.357,2220.967,2591.026,0.0,1976.904,1.439,1975.465,-114.413,2271.609,5.497,4139.597,0.0,4139.597,6730.623,
09/30/2011,6839.235,1149.934,348.003,801.931,622.949,622.949,0.0,,0.0,0.0,0.0,0.0,0.0,157.389,,,0.0,,157.153,1930.272,4605.748,7889.812,-3284.064,0.0,,303.215,,,,303.215,4908.963,,359.081,59.169,34.583,,265.329,0.0,0.0,,,,0.0,13.88,,13.88,0.0,372.961,1495.765,1495.765,,,,709.894,,,,,519.98,176.034,2205.659,2578.62,0.0,1977.733,1.439,1976.294,-114.413,2406.188,-8.893,4260.615,0.0,4260.615,6839.235,
12/31/2011,6964.157,1236.179,333.765,902.414,563.934,563.934,0.0,,0.0,0.0,0.0,0.0,0.0,192.57,,0.0,,,191.308,1992.683,4667.469,8046.479,-3379.01,0.0,,304.005,0.0,0.0,0.0,304.005,4971.474,,418.837,64.147,26.744,21.406,306.54,0.0,0.0,0.0,0.0,,,8.454,0.0,8.454,0.0,427.291,1495.823,1495.823,0.0,0.0,,707.98,0.0,0.0,0.0,0.0,536.815,162.711,2203.803,2631.094,0.0,1979.808,1.439,1978.369,-114.413,2472.31,-4.642,4333.063,0.0,4333.063,6964.157,
03/31/2012,7025.538,1400.113,123.521,1276.592,574.906,574.906,0.0,,0.0,0.0,0.0,0.0,0.0,156.905,11.312,,22.223,,121.075,2131.924,4611.233,7965.949,-3354.716,0.0,,282.381,,,,282.381,4893.614,,408.699,59.46,43.259,29.422,276.558,0.0,0.0,,,,,0.995,,,0.0,409.694,1495.883,1495.883,,,,717.412,,,,,538.98,178.432,2213.295,2622.989,0.0,1981.075,1.439,1979.636,-114.413,2535.071,0.816,4402.549,0.0,4402.549,7025.538,
06/30/2012,7082.897,1352.306,376.359,975.947,532.302,532.302,0.0,,0.0,0.0,0.0,0.0,0.0,160.012,42.72,,0.0,,114.75,2044.62,4780.747,8186.611,-3405.864,0.0,,257.53,,,,257.53,5038.277,,389.666,63.953,24.787,21.219,279.707,0.0,0.0,,,,,2.792,,,0.0,392.458,1495.943,1495.943,,,,712.504,,,,,535.965,176.539,2208.447,2600.905,0.0,1982.419,1.439,1980.98,-114.413,2614.072,-0.086,4481.992,0.0,4481.992,7082.897,
09/30/2012,7179.75,1492.171,316.599,1175.572,463.219,463.219,0.0,,0.0,0.0,0.0,0.0,0.0,143.441,27.732,,,,111.326,2098.831,4835.715,8340.743,-3505.028,0.0,,245.204,,,,245.204,5080.919,,432.698,78.312,31.573,29.422,293.391,0.0,0.0,,,,,0.0,,,0.0,432.698,1496.004,1496.004,,,,709.618,,,,,534.767,174.851,2205.622,2638.32,0.0,1983.167,1.439,1981.728,-114.413,2669.775,2.901,4541.43,0.0,4541.43,7179.75,
12/31/2012,7235.286,1485.59,335.432,1150.158,499.66,499.66,0.0,,0.0,0.0,0.0,0.0,0.0,147.693,18.499,0.0,11.594,,113.973,2132.943,4864.972,8222.778,-3357.806,0.0,,237.371,0.0,0.0,0.0,237.371,5102.343,,485.517,96.631,64.481,21.219,303.186,0.0,0.0,0.0,0.0,,,0.029,0.0,0.0,0.0,485.546,1496.066,1496.066,0.0,0.0,,677.28,0.0,0.0,0.0,0.0,490.946,186.334,2173.346,2658.892,0.0,1985.396,1.439,1983.957,-114.413,2702.915,2.496,4576.394,0.0,4576.394,7235.286,
03/31/2013,7266.859,1458.277,308.109,1150.168,485.9,485.9,0.0,,0.0,0.0,0.0,0.0,0.0,129.398,12.676,,11.594,,102.205,2073.575,4967.242,8421.653,-3454.411,0.0,,226.042,,,,226.042,5193.284,,455.92,90.758,30.596,29.41,305.156,0.0,0.0,,,,,2.212,,,1.106,458.132,1496.128,1496.128,,,,683.147,,,,,500.292,182.855,2179.275,2637.407,0.0,1986.294,1.44,1984.854,-114.413,2756.319,1.252,4629.452,0.0,4629.452,7266.859,
06/30/2013,7312.502,1220.204,369.972,850.232,485.878,485.878,0.0,,0.0,0.0,0.0,0.0,0.0,156.705,45.673,,11.594,,98.234,1862.787,5239.231,8790.692,-3551.461,0.0,,210.484,,,,210.484,5449.715,,411.878,74.489,23.735,21.219,292.435,0.0,0.0,,,,,20.706,,,10.353,432.584,1496.192,1496.192,,,,697.559,,,,,511.492,186.067,2193.751,2626.335,0.0,1987.283,1.44,1985.843,-114.413,2819.144,-5.847,4686.167,0.0,4686.167,7312.502,
09/30/2013,7342.608,1238.998,438.794,800.204,424.808,424.808,0.0,,0.0,0.0,0.0,0.0,0.0,153.746,46.221,,11.594,,92.659,1817.552,5331.47,8979.647,-3648.177,0.0,,193.586,,,,193.586,5525.056,,462.636,86.533,26.175,29.422,320.506,249.935,0.0,,,,249.935,4.304,,,0.0,716.875,1246.321,1246.321,,,,715.076,,,,,532.729,182.347,1961.397,2678.272,0.0,1988.133,1.44,1986.693,-114.413,2791.242,-0.626,4664.336,0.0,4664.336,7342.608,
12/31/2013,8391.434,2097.064,347.011,1750.053,469.355,469.355,0.0,,0.0,0.0,0.0,0.0,0.0,151.691,54.561,0.0,7.694,75.148,12.726,2718.11,5467.227,9211.703,-3744.476,0.0,,206.097,0.0,0.0,0.0,206.097,5673.324,,494.485,94.151,30.806,28.324,341.204,249.954,0.0,0.0,0.0,,249.954,1.143,0.0,0.0,0.0,745.582,2244.189,2244.189,0.0,0.0,,764.405,0.0,0.0,0.0,0.0,525.541,238.864,3008.594,3754.176,0.0,1990.16,1.44,1988.72,-114.413,2761.161,0.35,4637.258,0.0,4637.258,8391.434,
03/31/2014,8327.987,1595.275,420.14,1175.135,416.177,416.177,0.0,,0.0,0.0,0.0,0.0,0.0,154.204,40.086,,7.694,,101.796,2165.656,5954.496,9805.823,-3851.327,0.0,,207.835,,,,207.835,6162.331,,504.481,92.924,28.442,47.748,335.367,249.973,0.0,,,,249.973,0.006,,,0.0,754.46,2244.262,2244.262,,,,751.174,,,,,531.988,219.186,2995.436,3749.896,0.0,1991.577,1.44,1990.137,-200.777,2784.249,3.042,4578.091,0.0,4578.091,8327.987,
06/30/2014,8362.322,1330.973,980.817,350.156,545.024,545.024,0.0,,0.0,0.0,0.0,0.0,0.0,200.867,,,0.0,,195.267,2076.864,6055.99,10015.677,-3959.687,0.0,,229.468,,,,229.468,6285.458,,550.048,121.164,11.583,28.75,388.551,249.992,0.0,,,,249.992,0.176,,,0.0,800.216,2244.336,2244.336,,,,770.822,,,,,533.788,237.034,3015.158,3815.374,0.0,1992.733,1.44,1991.293,-202.169,2752.837,3.547,4546.948,0.0,4546.948,8362.322,
09/30/2014,8036.512,1068.966,468.823,600.143,517.389,517.389,0.0,,0.0,0.0,0.0,0.0,0.0,185.35,64.627,,0.0,,120.677,1771.705,6071.935,10132.381,-4060.446,0.0,,192.872,,,,192.872,6264.807,,621.801,104.027,51.156,47.177,419.441,249.946,0.0,,,,249.946,0.0,,,0.0,871.747,1994.466,1994.466,,,,697.385,,,,,513.881,183.504,2691.851,3563.598,0.0,1992.932,1.44,1991.492,-202.169,2684.355,-2.204,4472.914,0.0,4472.914,8036.512,
12/31/2014,8021.289,249.656,233.623,16.033,463.862,463.862,0.0,,0.0,0.0,0.0,0.0,0.0,185.541,56.248,0.0,0.0,,129.293,899.059,6945.953,11132.1,-4186.147,0.0,,176.277,0.0,0.0,0.0,176.277,7122.23,,601.245,138.444,41.648,18.365,402.788,249.962,0.0,0.0,0.0,,249.962,5.439,0.0,0.0,0.0,856.646,1994.526,1994.526,0.0,0.0,,718.554,0.0,0.0,0.0,0.0,530.394,188.16,2713.08,3569.726,0.0,1995.338,1.44,1993.898,-202.169,2661.999,-3.605,4451.563,0.0,4451.563,8021.289,
03/31/2015,7535.829,198.791,184.775,14.016,445.685,445.685,0.0,,0.0,0.0,0.0,0.0,0.0,199.321,43.327,,0.0,,155.994,843.797,6574.142,10667.455,-4093.313,0.0,,117.89,,,,117.89,6692.032,,521.079,102.869,34.685,47.177,336.348,249.979,0.0,,,,249.979,0.0,,,0.0,771.058,1994.587,1994.587,,,,590.338,,,,,413.009,177.329,2584.925,3355.983,0.0,1997.074,1.44,1995.634,-202.405,2389.145,-3.968,4179.846,0.0,4179.846,7535.829,
06/30/2015,7875.642,111.807,95.854,15.953,516.008,516.008,0.0,,0.0,0.0,0.0,0.0,0.0,194.615,45.606,,,,149.009,822.43,6930.329,10582.387,-3652.058,0.0,,122.883,,,,122.883,7053.212,,408.728,83.584,21.759,24.458,278.927,624.978,374.978,,,,250.0,0.0,,,0.0,1033.706,1994.648,1994.648,,,,589.518,,,,,407.808,181.71,2584.166,3617.872,0.0,1998.404,1.44,1996.964,-202.405,2462.386,-0.615,4257.77,0.0,4257.77,7875.642,
09/30/2015,7850.496,154.752,141.131,13.621,515.754,515.754,0.0,,0.0,0.0,0.0,0.0,0.0,170.571,23.629,,6.7,,140.242,841.077,6888.248,10501.817,-3613.569,0.0,,121.171,,,,121.171,7009.419,,397.421,78.571,33.546,44.13,241.174,492.996,492.996,,,,0.0,0.0,,,0.0,890.417,1994.71,1994.71,,,,589.216,,,,,417.621,171.595,2583.926,3474.343,0.0,1999.721,1.44,1998.281,-202.405,2581.664,-2.827,4376.153,0.0,4376.153,7850.496,
12/31/2015,7164.889,130.546,119.028,11.518,405.37,405.37,0.0,,0.0,0.0,0.0,0.0,0.0,133.679,19.452,0.0,14.2,,100.027,669.595,6378.814,9751.401,-3372.587,0.0,,116.48,0.0,0.0,0.0,116.48,6495.294,,339.134,70.272,15.093,18.365,235.404,286.589,286.589,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,625.723,1994.773,1994.773,0.0,0.0,,431.623,0.0,0.0,0.0,0.0,276.529,155.094,2426.396,3052.119,0.0,2001.074,1.44,1999.634,-202.405,2319.136,-5.035,4112.77,0.0,4112.77,7164.889,
03/31/2016,6944.599,133.995,128.928,5.067,363.597,363.597,0.0,,0.0,0.0,0.0,0.0,0.0,117.442,19.933,,6.6,,90.909,615.034,6219.242,9613.15,-3393.908,0.0,,110.323,,,,110.323,6329.565,,380.987,51.421,40.357,44.13,245.079,0.0,0.0,,,,,0.0,,,0.0,380.987,1980.049,1980.049,,,,388.783,,,,,230.332,158.451,2368.832,2749.819,0.0,2002.268,1.44,2000.828,-202.586,2406.693,-11.595,4194.78,0.0,4194.78,6944.599,
06/30/2016,6505.278,103.336,103.279,0.057,324.588,324.588,0.0,,0.0,0.0,0.0,0.0,0.0,118.493,25.139,,6.2,,87.154,546.417,5848.172,9281.916,-3433.744,0.0,,110.689,,,,110.689,5958.861,,300.688,35.567,60.624,18.365,186.132,327.3,327.3,,,,,0.0,,,0.0,627.988,1980.324,1980.324,,,,278.889,,,,,114.384,164.505,2259.213,2887.201,0.0,2003.903,1.44,2002.463,-202.586,1816.756,0.004,3618.077,0.0,3618.077,6505.278,
09/30/2016,6409.175,81.375,81.329,0.046,273.982,273.982,0.0,,0.0,0.0,0.0,0.0,0.0,121.766,27.478,,7.6,,86.688,477.123,5819.309,9102.558,-3283.249,0.0,,112.743,,,,112.743,5932.052,,297.781,36.48,36.911,44.13,180.26,182.1,182.1,,,,,0.0,,,0.0,479.881,1980.602,1980.602,,,,315.764,,,,,164.389,151.375,2296.366,2776.247,0.0,2004.828,1.44,2003.388,-202.586,1830.683,0.003,3632.928,0.0,3632.928,6409.175,
12/31/2016,6371.877,156.268,156.233,0.035,247.028,247.028,0.0,,0.0,0.0,0.0,0.0,0.0,102.511,10.538,0.0,0.4,,91.573,505.807,5726.935,9087.942,-3361.007,0.0,,139.135,0.0,0.0,0.0,139.135,5866.07,,236.299,30.242,23.898,18.365,163.794,104.2,104.2,0.0,0.0,,,0.0,0.0,0.0,0.0,340.499,1980.884,1980.884,0.0,0.0,,300.36,0.0,0.0,0.0,0.0,197.011,103.349,2281.244,2621.743,0.0,2005.954,1.44,2004.514,-202.586,1946.765,0.001,3750.134,0.0,3750.134,6371.877,
03/31/2017,6268.943,123.34,123.316,0.024,286.408,286.408,0.0,,0.0,0.0,0.0,0.0,0.0,105.755,6.169,,0.4,,99.186,515.503,5616.367,9070.151,-3453.784,0.0,,137.073,,,,137.073,5753.44,,201.583,33.278,9.272,44.13,114.903,0.0,0.0,,,,,0.0,,,0.0,201.583,1981.169,1981.169,,,,312.196,,,,,191.594,120.602,2293.365,2494.948,0.0,2007.022,1.44,2005.582,-202.717,1969.691,-0.001,3773.995,0.0,3773.995,6268.943,
06/30/2017,6193.263,160.969,160.969,0.0,311.517,311.517,0.0,,0.0,0.0,0.0,0.0,0.0,107.69,8.631,,0.0,,99.059,580.176,5490.158,9026.481,-3536.323,0.0,,122.929,,,,122.929,5613.087,,157.091,32.717,13.672,18.365,92.337,0.0,0.0,,,,,0.0,,,0.0,157.091,1981.458,1981.458,,,,262.896,,,,,143.619,119.277,2244.354,2401.445,0.0,2009.239,1.441,2007.798,-203.059,1985.64,-0.002,3791.818,0.0,3791.818,6193.263,
09/30/2017,6198.228,276.686,276.686,0.0,271.39,271.39,0.0,,0.0,0.0,0.0,0.0,0.0,100.401,10.217,,2.598,,87.586,648.477,5432.689,8421.709,-2989.02,0.0,,117.062,,,,117.062,5549.751,,180.97,33.301,7.436,36.813,103.42,0.0,0.0,,,,,0.0,,,0.0,180.97,1971.852,1971.852,,,,240.644,,,,,124.929,115.715,2212.496,2393.466,0.0,2011.394,1.441,2009.953,-203.067,1996.438,-0.003,3804.762,0.0,3804.762,6198.228,
12/31/2017,6250.57,376.037,376.037,0.0,256.73,256.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.886,157.625,0.0,96.261,,0.0,886.653,5261.641,8117.406,-2855.765,0.0,,102.276,0.0,0.0,0.0,102.276,5363.917,,211.917,38.755,29.878,28.234,115.05,0.0,0.0,0.0,0.0,,,11.371,0.0,0.0,0.0,223.288,1972.225,1972.225,0.0,0.0,,280.796,0.0,0.0,0.0,0.0,167.299,113.497,2253.021,2476.309,0.0,2012.838,1.441,2011.397,-203.069,1964.497,-0.005,3774.261,0.0,3774.261,6250.57,
03/31/2018,6193.083,429.684,429.684,0.0,199.615,199.615,0.0,,0.0,0.0,0.0,0.0,0.0,250.67,155.63,,95.04,,0.0,879.969,5221.709,8159.05,-2937.341,0.0,,91.405,,,,91.405,5313.114,,195.026,33.719,22.189,36.813,102.305,0.0,0.0,,,,,0.0,,,0.0,195.026,1972.638,1972.638,,,,245.787,,,,,135.745,110.042,2218.425,2413.451,0.0,2014.435,1.442,2012.993,-203.802,1969.006,-0.007,3779.632,0.0,3779.632,6193.083,
06/30/2018,6112.779,418.839,144.168,274.671,203.131,203.131,0.0,,0.0,0.0,0.0,0.0,0.0,222.223,154.408,,67.815,,0.0,844.193,5197.197,8215.919,-3018.722,0.0,,71.389,,,,71.389,5268.586,,189.189,54.717,14.522,28.234,91.716,0.0,0.0,,,,,10.173,,,0.0,199.362,1973.059,1973.059,,,,229.628,,,,,124.35,105.278,2202.687,2402.049,0.0,2015.306,1.444,2013.862,-204.334,1899.735,0.023,3710.73,0.0,3710.73,6112.779,
09/30/2018,6068.323,476.543,201.853,274.69,198.701,198.701,0.0,,0.0,0.0,0.0,0.0,0.0,139.191,139.191,,0.0,,0.0,814.435,5191.841,8288.769,-3096.928,0.0,,62.047,,,,62.047,5253.888,,208.317,42.169,14.789,36.813,114.546,0.0,0.0,,,,,0.0,,,0.0,208.317,1973.488,1973.488,,,,225.379,,,,,114.736,110.643,2198.867,2407.184,0.0,2016.874,1.444,2015.43,-204.354,1848.623,-0.004,3661.139,0.0,3661.139,6068.323,
12/31/2018,6035.694,453.922,154.073,299.849,168.62,168.62,0.0,6.832,0.0,0.0,0.0,0.0,0.0,156.564,155.033,0.0,0.0,,1.531,785.938,5184.222,8366.4,-3182.178,0.0,,65.534,0.0,0.0,0.0,65.534,5249.756,,234.043,43.933,20.685,28.234,141.191,0.0,0.0,0.0,0.0,,,2.803,0.0,0.0,0.0,236.846,1973.922,1973.922,0.0,0.0,,240.273,0.0,0.0,0.0,0.0,104.38,135.893,2214.195,2451.041,0.0,2019.587,1.444,2018.143,-204.37,1769.415,0.021,3584.653,0.0,3584.653,6035.694,
03/31/2019,6112.484,372.698,122.84,249.858,189.381,189.381,0.0,8.755,0.0,0.0,0.0,0.0,0.0,161.968,161.477,,0.491,,0.0,732.802,5327.858,8462.596,-3134.738,0.0,,51.824,,,,51.824,5379.682,,237.083,60.284,15.096,36.813,124.89,29.334,0.0,29.334,,29.334,,6.84,,,0.0,273.257,2088.081,1974.365,113.716,,113.716,239.27,,,,,97.81,141.46,2327.351,2600.608,0.0,2021.001,1.446,2019.555,-205.214,1696.087,0.002,3511.876,0.0,3511.876,6112.484,
06/30/2019,5977.236,297.454,147.509,149.945,163.086,163.086,0.0,,0.0,0.0,0.0,0.0,0.0,130.124,130.124,,,,0.0,590.664,5334.696,8555.111,-3220.415,0.0,,51.876,,,,51.876,5386.572,,240.231,60.533,16.722,28.234,134.742,19.697,0.0,19.697,,19.697,,9.521,,,0.0,269.449,2109.758,1974.816,134.942,,134.942,199.132,,,,,74.281,124.851,2308.89,2578.339,0.0,2022.543,1.448,2021.095,-205.739,1582.099,-0.006,3398.897,0.0,3398.897,5977.236,
09/30/2019,5871.034,209.132,209.132,0.0,237.621,237.621,0.0,,0.0,0.0,0.0,0.0,0.0,67.669,66.669,,1.0,,0.0,514.422,5316.176,8232.734,-2916.558,0.0,,40.436,,,,40.436,5356.612,,254.007,68.76,20.242,36.813,128.192,19.143,0.0,19.143,,19.143,,6.056,,,0.0,279.206,2105.496,1975.275,130.221,,130.221,181.008,,,,,54.119,126.889,2286.504,2565.71,0.0,2024.12,1.448,2022.672,-205.751,1486.971,-0.016,3305.324,0.0,3305.324,5871.034,
12/31/2019,5834.044,156.281,156.281,0.0,250.856,250.856,0.0,6.314,0.0,0.0,0.0,0.0,0.0,63.344,60.025,0.0,1.0,,2.319,476.795,5322.028,8330.245,-3008.217,0.0,,35.221,0.0,0.0,0.0,35.221,5357.249,,272.991,68.586,23.228,28.234,152.943,20.03,0.0,20.03,,20.03,,9.573,0.0,0.0,0.0,302.594,2109.635,1975.741,133.894,,133.894,189.605,0.0,0.0,0.0,0.0,47.528,142.077,2299.24,2601.834,0.0,2025.795,1.448,2024.347,-205.768,1412.201,-0.018,3232.21,0.0,3232.21,5834.044,
03/31/2020,5378.333,499.138,499.138,0.0,268.163,268.163,0.0,3.223,0.0,0.0,0.0,0.0,0.0,73.546,72.028,,0.0,,1.518,844.07,4329.983,7430.48,-3100.497,0.0,,204.28,,,,204.28,4534.263,,227.888,59.564,16.437,36.813,115.074,2432.697,0.0,20.482,,20.482,2412.215,23.662,,,0.0,2684.247,0.0,,,,,322.598,,,,,37.825,284.773,322.598,3006.845,0.0,2027.338,1.451,2025.887,-206.092,550.261,-0.019,2371.488,0.0,2371.488,5378.333,
06/30/2020,5280.633,491.603,485.883,5.72,190.966,190.966,0.0,4.977,0.0,0.0,0.0,0.0,0.0,97.413,69.894,,2.0,,25.519,784.959,4286.176,7153.016,-2866.84,0.0,,209.498,,,,209.498,4495.674,,139.592,35.21,15.948,0.0,88.434,0.619,0.0,0.619,,0.619,,56.404,,,0.0,196.615,0.0,,,,,2853.329,,,,,32.447,2820.882,2853.329,3049.944,0.0,2031.431,1.453,2029.978,-206.162,405.441,-0.021,2230.689,0.0,2230.689,5280.633,
