Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
06/30/2001,,71.851997,9.293,10.186,-8.466,82.864998,-24.127001,0.0,-54.344002,0.0,0.878,29.339001,-11.221,0.0,0.0,0.0,-1.639,6.814,-16.396,0.0,47.516998,,
09/30/2001,,69.822998,10.054,4.293,2.86,87.029999,-68.648003,0.0,-40.820999,0.0,1.164,-28.990999,-34.743,0.0,0.0,0.0,-0.805,7.652,-41.688,0.098,-16.361,,
12/31/2001,,58.885021,8.799997,-11.522,0.891,57.054008,-46.020988,0.0,-59.077999,0.0,31.011,-17.954,-16.601999,0.0,0.0,0.0,-1.639,10.19,-25.153,0.0,-5.568999,,
03/31/2002,,72.140999,10.446,10.604,-31.862,61.328999,-22.201,0.0,-48.007999,0.0,0.493,25.313999,1.349,0.0,0.0,0.0,-0.805,10.538,-8.384,0.0,40.477001,,
06/30/2002,,43.375,10.084,9.919,-23.809,39.569,-110.898003,0.0,-65.428001,0.0,0.0,-45.470001,7.045,0.0,0.0,0.0,-1.638,7.868,0.0,0.815,-64.283997,,
09/30/2002,,42.208,10.827,21.938,-8.273,66.699997,-48.397999,0.0,-48.832001,0.0,0.0,0.434,1.97,0.0,0.0,0.0,-0.806,3.47,0.0,-0.694,20.271999,,
12/31/2002,,41.424,13.743,33.216999,11.095,99.478996,-108.013,0.0,-58.073002,0.0,0.0,-49.939999,3.897,0.0,0.0,0.0,-1.638,5.503,0.0,0.032,-4.637,,
03/31/2003,,63.533001,14.644,7.949,-78.955002,7.171,27.468,0.0,-23.559999,0.0,0.0,51.028,-43.492001,0.0,0.0,0.0,-0.805,3.32,-45.785,-0.222,-8.853,,
06/30/2003,,57.870998,14.122,13.463,-38.388,47.068001,-33.382,0.0,-26.024,0.0,0.0,-7.358,12.205,0.0,0.0,0.0,-1.639,13.056,0.0,0.788,25.891001,,
09/30/2003,,55.206001,16.128,11.163,15.354,97.850998,-48.259998,0.0,-28.406,0.0,0.0,-19.854,2.618,0.0,0.0,0.0,-0.805,3.679,0.0,-0.256,52.209,,
