Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Accounts & Notes Receivable,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,,11572.191406,388.015015,896.622986,9039.661133,886.395996,361.496002,0.0,62.923,662.495972,136.772003,342.105011,85.875999,12862.363281,,2008.062012,703.877014,6307.483887,0.0,9019.422852,335.52301,38.081001,476.832001,636.713989,10506.572853,0,0.0,0,198.725006,2157.064941,2355.789948,12862.362801,
12/31/1992,,11971.741211,339.493988,936.768982,9383.042969,919.164001,393.270996,0.0,73.122002,624.642029,141.044006,346.104004,95.179001,13251.832031,,2001.495972,697.026001,6521.492188,0.0,9220.013672,383.401001,30.113001,455.522003,714.63501,10803.684687,0,0.0,0,200.557007,2247.590088,2448.147095,13251.831782,
03/31/1993,,12283.083984,156.863007,952.04303,9831.796875,952.218018,390.162994,0.0,57.125,758.114014,141.018997,351.059998,149.535004,13739.936523,,2111.556885,745.525024,6784.186035,0.0,9641.267578,378.30899,43.938999,465.5,690.984985,11220.000553,0,0.0,0,202.822006,2317.114014,2519.93602,13739.936573,
06/30/1993,,12528.314453,131.257996,973.705017,10081.691406,944.197021,397.463013,0.0,63.521999,815.776001,141.593002,358.891998,170.692001,14078.789062,,2095.133057,779.377014,7027.77002,0.0,9902.280273,378.863007,53.721001,433.485992,695.396973,11463.747246,0,0.0,0,203.673004,2411.368896,2615.041901,14078.789146,
09/30/1993,,12869.774414,114.716003,984.340027,10420.087891,946.252991,404.377014,0.0,83.087997,790.426025,141.809998,366.653992,191.375,14443.126953,,2110.092041,824.768982,7221.022949,0.0,10155.883789,360.446991,33.588001,444.906006,762.526978,11757.351765,0,0.0,0,206.977005,2478.798096,2685.775101,14443.126865,
12/31/1993,,13188.457031,109.046997,1000.38501,10720.975586,910.252014,447.796997,0.0,67.833,813.379028,149.617996,367.303009,220.701004,14807.291016,,2128.37207,819.38501,7380.926758,0.0,10328.683594,397.858002,37.963001,520.577026,747.817993,12032.899616,0,0.0,0,207.479996,2566.910889,2774.390885,14807.290501,
03/31/1994,,13314.535156,9564.214844,454.544006,1937.682007,884.825989,473.268005,0.0,41.151001,1510.04895,152.423996,362.268005,248.945999,15629.373047,,2252.638916,826.864014,7542.37793,,10621.880859,431.666992,36.124001,542.440979,913.041992,12545.154823,0,0.0,0,209.091003,2875.126953,3084.217957,15629.37278,
06/30/1994,,13802.942383,9480.995117,1039.848999,1915.254028,893.461975,473.381989,0.0,39.41,910.03302,153.350998,376.964996,258.966003,15541.666992,,2206.175049,850.619019,7706.842773,,10763.636719,443.584991,26.566999,540.955994,810.664978,12585.409681,0,0.0,0,210.050003,2746.207031,2956.257034,15541.666716,
09/30/1994,,14075.876953,9584.433594,1141.430054,1962.046021,914.609985,473.356995,0.0,47.347,847.612,155.276993,385.662994,293.459015,15805.235352,,2268.454102,889.442993,7914.895996,,11072.792969,611.528015,18.656,340.023987,837.145996,12880.146967,0,0.0,0,210.656998,2714.430908,2925.087906,15805.234873,
12/31/1994,,14086.067383,9610.644531,1091.370972,2053.13208,855.054016,475.86499,0.0,63.504002,890.778992,160.973007,388.842987,311.562988,15901.728516,,2265.854004,866.963989,8143.777832,158.266006,11434.862305,439.304993,22.627001,543.604004,631.85199,13072.250293,0,0.0,0,211.194,2618.284912,2829.478912,15901.729205,
03/31/1995,,15075.688477,10425.618164,1111.932983,2102.50708,929.968018,505.661987,0.0,46.814999,860.830017,164.936996,392.744995,329.630005,16870.644531,,2294.837891,868.153992,8376.117188,,11539.109375,493.056,40.402,737.268982,883.234009,13693.070366,0,0.0,0,213.442993,2964.13208,3177.575073,16870.645439,
06/30/1995,,15726.40625,10901.338867,1155.895996,2146.698975,1015.390015,507.082001,0.0,58.058998,871.557983,167.311005,349.953003,374.834991,17548.121094,,2248.500977,901.221985,8562.613281,,11712.335938,526.150024,33.833,724.922974,1088.151978,14085.393913,0,0.0,0,215.393997,3247.333984,3462.727982,17548.121895,
09/30/1995,,15877.266602,10899.911133,1151.880005,2223.210938,1101.911987,500.352997,0.0,55.34,905.955017,170.817993,356.677002,412.753998,17778.810547,,2217.910889,930.953003,8723.407227,,11872.271484,606.893005,35.715,480.306,1173.244019,14168.429508,0,0.0,0,216.125,3394.25708,3610.38208,17778.811588,
12/31/1995,,16873.425781,11996.952148,1213.590942,2044.516968,1119.407959,498.958008,0.0,65.476997,858.294006,170.016006,356.359009,444.270996,18767.84375,,2207.22998,910.762024,8910.473633,276.398987,12304.865234,608.633972,18.0,458.911011,1394.786987,14785.197204,0,0.0,0,217.447006,3765.198975,3982.645981,18767.843185,
03/31/1996,,16501.896484,11392.599609,1244.370972,2188.064941,1168.44397,508.416992,0.0,50.93,902.60498,173.322998,378.091003,488.040985,18494.886719,,2161.208984,909.023987,9122.637695,323.355011,12516.225586,709.948975,41.136002,434.270996,1019.400024,14720.981583,0,0.0,0,221.916,3551.989014,3773.905014,18494.886597,
06/30/1996,,16612.914062,11315.211914,1263.171997,2326.837891,1184.790039,522.901978,0.0,45.625,936.296021,172.220001,398.759003,561.383972,18727.197266,,2146.326904,943.195984,9434.742188,380.550995,12904.816406,694.448975,2.141,453.828003,900.903992,14956.138376,0,0.0,0,222.320999,3548.739014,3771.060013,18727.198388,
09/30/1996,,17113.589844,11599.980469,1314.375,2438.330078,1213.646973,547.257019,0.0,57.252998,924.390991,171.559998,404.96701,611.939026,19283.699219,,2108.384033,971.120972,9706.900391,425.192993,13211.597656,737.976013,,454.013,970.153015,15373.739685,0,0.0,0,222.919006,3687.040039,3909.959045,19283.69873,
12/31/1996,,17718.5,12042.169922,1335.186035,2488.323975,1298.80896,554.010986,0.0,55.498001,887.856995,171.287994,396.106995,688.422974,19917.673828,,2088.226074,946.898987,9942.353516,491.212006,13468.691406,793.377991,3.512,440.115997,1096.635986,15802.33338,0,0.0,0,225.276001,3890.063965,4115.339966,19917.673346,
03/31/1997,,17772.556641,11909.388672,1374.39502,2595.729004,1311.344971,581.697998,0.0,48.764999,930.161987,171.947006,411.062012,734.856995,20069.349609,,2024.353027,947.14502,10198.349609,541.143005,13710.991211,863.502014,28.240999,439.34201,1017.617004,16059.693239,0,0.0,0,227.231003,3782.425049,4009.656052,20069.349291,
06/30/1997,,18595.595703,12348.289062,1433.541016,2698.077881,1501.093018,614.594971,0.0,80.497002,918.268982,171.675995,411.589996,873.393005,21051.021484,,1978.170044,981.715027,10553.451172,662.161011,14175.49707,906.271973,12.311,434.906006,1151.401978,16680.388026,0,0.0,0,227.921005,4142.711914,4370.632919,21051.020946,
09/30/1997,,21643.800781,15466.900391,1459.5,2705.0,1403.5,608.900024,0.0,92.300003,925.599976,174.800003,407.299988,1001.0,24244.800781,,1998.0,1010.799988,10768.400391,763.099976,14540.299805,2406.899902,23.299999,616.0,1223.900024,18810.399731,0,841.599976,0,231.300003,4361.5,5434.399979,24244.799709,
12/31/1997,,24040.900391,17277.900391,1588.599976,2708.600098,1879.699951,586.099976,0.0,391.399994,1673.0,238.0,544.799988,2579.699951,29467.800781,,4352.200195,1713.699951,12153.700195,905.400024,19125.0,1764.800049,9.3,595.099976,1670.199951,23164.399976,0,841.700012,0,909.299988,4552.399902,6303.399902,29467.799878,
03/31/1998,,24922.099609,17937.900391,1590.900024,2716.699951,2073.699951,602.900024,0.0,122.300003,1678.800049,242.5,554.5,2822.600098,30342.800781,,4367.100098,1725.199951,12279.099609,1082.0,19453.400391,1826.599976,28.799999,616.400024,1960.900024,23886.100414,0,841.799988,0,912.700012,4702.200195,6456.700195,30342.80061,
06/30/1998,,23865.4,17950.0,595.9,2707.5,2000.4,611.6,0.0,56.4,2699.4,255.0,568.4,2847.8,30292.4,,4341.9,1782.4,12463.1,1148.6,19736.0,1791.6,12.6,1455.7,1627.3,24623.2,0,841.9,0,913.9,4755.3,6511.1,31134.3,
09/30/1998,,25210.300781,18338.5,1728.900024,2714.600098,1817.400024,610.900024,0.0,55.0,1853.699951,265.700012,521.0,2655.199951,30560.900391,,4311.899902,1811.0,12691.700195,998.200012,19812.800781,2055.199951,6.6,614.599976,1678.099976,24167.300683,0,842.0,0,882.5,4669.100098,6393.600098,30560.900781,
12/31/1998,,25367.699219,18171.5,1837.5,2720.899902,2036.599976,601.200012,0.0,74.900002,1774.099976,280.200012,521.099976,2873.699951,30891.699219,,4262.700195,1750.900024,12994.900391,1201.099976,20209.599609,1987.900024,2.5,627.700012,1646.099976,24473.799622,0,842.093994,0,885.0,4690.799805,6417.893799,30891.69342,
03/31/1999,,24112.4,18376.6,759.2,2729.6,2011.1,235.9,,136.6,3055.8,309.1,549.4,2904.0,31067.3,,4279.4,1783.4,13104.6,1225.3,20392.7,1843.0,30.1,1357.1,2011.1,25634.0,0,,0,887.7,4545.6,5433.3,31067.3,
06/30/1999,,24845.1,17610.2,2133.8,2725.0,2146.9,229.2,0.0,149.0,1894.2,309.6,572.9,3062.3,30833.1,,4287.2,1851.3,13476.7,1320.2,20935.4,1888.3,9.7,497.1,1691.8,25022.3,0,842.3,0,857.7,4110.8,5810.8,30833.1,
09/30/1999,,24393.8,17403.1,2230.2,2733.1,1909.1,94.1,24.2,86.9,1965.9,324.8,591.5,2921.3,30284.2,,4373.5,1911.7,13845.9,1247.1,21378.2,1835.8,0.0,478.3,1191.6,24883.9,0,842.4,0,848.5,3709.4,5400.3,30284.2,
12/31/1999,,22931.0,17206.7,861.8,2733.3,2004.7,106.5,18.0,112.3,3379.0,344.8,598.8,3206.8,30572.7,,4416.4,1853.1,14044.4,1403.2,21717.1,1832.1,6.1,1326.5,1396.8,26278.6,0,,0,841.7,3452.4,4294.1,30572.7,
03/31/2000,,23431.6,17743.6,883.9,2741.1,1988.0,55.6,19.4,105.3,3431.3,379.0,599.1,3188.0,31134.3,,4522.9,1877.0,14090.3,1466.7,21956.9,1578.7,0.2,1632.1,1696.0,26863.9,0,842.7,0,833.7,3436.7,5113.1,31977.0,
06/30/2000,,23431.5,17710.1,906.2,2743.9,1997.5,57.0,16.8,94.4,3439.0,415.1,610.4,3191.7,31182.1,,4545.0,1933.5,14416.6,1398.5,22293.6,1576.2,7.1,1630.7,1479.7,26987.3,0,842.8,0,833.9,3360.9,5037.6,32024.9,
09/30/2000,,23394.6,17829.7,819.5,2753.0,1828.7,57.1,106.6,165.3,3523.7,440.3,618.2,3123.2,31265.3,,4560.0,1936.1,14497.2,1361.0,22354.3,1599.1,8.1,787.2,1384.6,26133.3,0,842.9,0,834.0,3455.1,5132.0,31265.3,
12/31/2000,,23811.2,21012.5,823.0,0.0,1815.4,0.0,160.3,186.3,1890.1,440.1,605.4,3324.6,30257.7,,4686.9,1836.5,14427.8,1275.1,22226.3,349.8,25.8,1623.7,1336.3,25561.9,0,,0,834.5,3861.3,4695.8,30257.7,
03/31/2001,,23273.8,20668.9,818.2,0.0,1590.0,0.0,196.7,247.2,1936.1,533.5,607.1,2377.7,28975.4,,4665.2,1834.7,14399.0,1147.3,22046.2,348.3,13.3,713.4,1133.2,24254.4,0,843.0,0,837.3,3040.7,4721.0,28975.4,
06/30/2001,,23053.0,20406.6,850.8,0.0,1601.4,0.0,194.2,179.4,1946.8,546.9,616.4,2683.0,29025.5,,4714.4,1856.7,14421.6,1261.5,22254.2,290.5,0.0,790.3,1150.5,24485.5,0,843.2,0,838.7,2858.1,4540.0,29025.5,
09/30/2001,,24876.4,22275.1,886.3,0.0,1495.5,0.0,219.5,151.7,2265.0,558.4,623.9,1356.7,29832.1,,5015.1,1848.4,14765.7,1070.2,22699.4,346.3,19.7,718.7,1440.4,25224.5,0,843.3,0,840.8,2923.5,4607.6,29832.1,
12/31/2001,,24874.5,22117.0,924.2,0.0,1596.4,0.0,236.9,269.3,1983.4,552.0,626.8,1786.5,30092.5,,5118.4,1782.2,14951.3,1208.1,23060.0,299.0,34.9,1641.0,1423.0,26457.9,0,843.400024,0,841.9,2792.7,4478.000024,30935.900024,
03/31/2002,,24696.4,21875.6,922.3,0.0,1645.7,0.0,252.8,284.7,2032.3,541.0,638.2,3678.1,31870.7,,5136.4,1772.8,15174.4,1200.5,23284.1,662.1,1853.6,410.7,1328.1,27538.6,0,843.5,0,845.2,2643.4,4332.1,31870.7,
06/30/2002,,25293.5,22956.69,918.1997,0.0,1228.3,0.0,190.2999,126.1,2494.398,534.3999,644.1997,3442.199,32534.8,,5177.0,1835.6,15505.59,1059.1,23577.3,662.5996,2167.1,410.3999,1179.3,27996.6995,0,843.5996,0,846.3999,2848.1,4538.0995,32534.799,
09/30/2002,,26340.1,24168.8,921.1,0.0,1037.7,0.0,212.5,181.3,2349.7,525.7,640.6,3705.5,33742.9,,5227.2,1884.5,15795.6,853.2,23760.5,319.6,2358.1,808.2,1594.6,28841.0,0,843.7,0,847.6,3210.6,4901.9,33742.9,
12/31/2002,,26771.2,24589.0,925.9,0.0,1082.5,0.0,173.8,188.5,2150.7,488.7,626.3,4430.6,34656.0,,4998.5,1847.5,15995.3,1069.2,23910.5,515.8,2957.0,1451.8,1389.3,30224.4,0,0.0,0,1178.1,3253.5,4431.6,34656.0,
03/31/2003,,27252.0,25117.8,930.8,0.0,1043.8,0.0,159.6,215.3,2192.1,477.9,639.1,4669.7,35446.1,,4914.2,1893.2,16390.4,850.8,24048.6,3.9,3278.4,1307.9,1401.4,30040.2,0,843.9,0,1180.5,3381.5,5405.9,35446.1,
06/30/2003,,28368.4,26073.4,942.8,0.0,1167.3,0.0,184.9,199.2,2222.6,472.4,622.8,4707.9,36593.3,,5071.7,2008.4,16522.3,995.4,24597.8,7.3,3199.2,1117.3,1673.4,30595.0,0,844.0,0,1182.9,3971.4,5998.3,36593.3,
09/30/2003,,28446.7,26182.7,937.9,0.0,1167.1,0.0,159.0,267.4,1873.2,453.2,654.0,4144.6,35839.1,,5244.7,2075.5,16752.8,1035.1,25108.1,19.2,2286.6,1933.5,1558.3,30905.7,0,0.0,0,1185.8,3747.6,4933.4,35839.1,
12/31/2003,,28807.4,26476.4,936.1,0.0,1279.0,,115.9,197.4,2174.2,440.0,639.1,3587.0,35845.1,,5183.7,2063.5,16907.2,1137.4,25291.8,13.8,2006.4,1951.7,1558.1,30821.8,0,0.0,0,1197.3,3826.0,5023.3,35845.1,
03/31/2004,,9541.099609,8380.200195,0.0,0.0,1134.800049,0.0,26.1,317.5,1701.0,420.700012,361.399994,24574.0,36915.699219,,5068.899902,2085.199951,0.0,0.0,7154.100098,0.0,1054.099976,1951.300049,21221.5,31381.000122,0,0.0,0,1216.900024,4317.799805,5534.699829,36915.699951,
06/30/2004,,9536.100586,8561.200195,0.0,0.0,964.599976,0.0,10.3,382.100006,1722.199951,410.399994,378.399994,23874.099609,36303.300781,,5071.899902,2182.899902,0.0,0.0,7254.799805,0.0,1052.199951,1951.300049,20993.599609,31251.899414,0,0.0,0,1207.599976,3843.800049,5051.400024,36303.299438,
09/30/2004,,10139.099609,9188.200195,0.0,0.0,942.499878,0.0,8.4,327.600006,1708.099976,391.799988,391.600006,1707.5,14665.700195,,5259.899902,2249.899902,0.0,0.0,7509.799805,0.0,1022.599976,1332.900024,1076.199951,10941.499756,0,0.0,0,630.599976,3093.600098,3724.200073,14665.699829,
12/31/2004,,10404.200195,9294.299805,0.0,0.0,1101.400024,0.0,8.5,251.899994,1687.400024,380.899994,382.200012,1480.599976,14587.200195,,5209.299805,2151.0,0.0,0.0,7360.299805,,931.900024,1332.900024,1041.199951,10666.299805,0,0.0,0,641.799988,3279.100098,3920.900085,14587.19989,
03/31/2005,,10300.5,9181.200195,0.0,0.0,1111.0,0.0,8.3,354.799988,1636.699951,371.5,377.200012,1446.099976,14486.799805,,5222.200195,2218.5,0.0,0.0,7440.700195,,888.299988,1332.900024,835.299988,10497.200195,0,0.0,0,655.099976,3334.5,3989.599976,14486.800171,
06/30/2005,,10727.900391,9605.700195,0.0,0.0,1113.400024,0.0,8.8,380.0,1609.300049,359.700012,387.299988,1475.300049,14939.5,,5224.600098,2202.300049,0.0,0.0,7426.899902,,946.599976,1332.900024,1004.400024,10710.799927,0,0.0,0,658.299988,3570.399902,4228.69989,14939.499817,
09/30/2005,,10513.799805,9377.5,0.0,0.0,1126.699951,0.0,9.6,343.299988,1670.300049,358.600006,393.700012,1373.099976,14652.799805,,5383.299805,2219.899902,0.0,0.0,7603.200195,,769.799988,1307.0,965.200012,10645.200195,0,0.0,0,453.700012,3553.899902,4007.599915,14652.80011,
12/31/2005,,10496.099609,9361.900391,0.0,0.0,1123.5,0.0,10.7,556.299988,1714.800049,358.200012,376.399994,1385.199951,14887.0,,5358.200195,2139.800049,0.0,0.0,7498.0,0.0,974.599976,1307.0,982.799988,10762.399963,0,0.0,0,434.799988,3689.800049,4124.600037,14887.0,
03/31/2006,,10408.6,9202.7,0.0,0.0,1194.4,0.0,11.5,376.6,1646.4,356.3,369.5,1269.2,14426.6,,5322.1,2136.2,0.0,0.0,7458.3,,826.9,1292.0,847.7,10424.9,0,0.0,0,192.3,3809.4,4001.7,14426.6,
06/30/2006,,10269.2,9018.9,0.0,0.0,1238.9,0.0,11.4,545.8,1679.4,170.7,381.1,1292.1,14338.3,,5199.1,2184.0,0.0,0.0,7383.1,,852.6,1274.7,883.1,10393.5,0,0.0,0,19.7,3925.1,3944.8,14338.3,
09/30/2006,,10644.4,9213.3,0.0,0.0,1419.9,0.0,11.2,624.5,1730.0,126.3,391.0,1108.9,14625.1,,5209.9,2224.7,0.0,0.0,7434.6,,741.1,1274.7,904.8,10355.2,0,0.0,0,0.0,4269.9,4269.9,14625.1,
12/31/2006,,10663.0,9119.0,0.0,0.0,1529.7,0.0,14.3,287.6,1716.8,144.4,383.9,1017.3,14213.0,,5171.4,2175.3,0.0,0.0,7346.7,197.3,759.0,1052.7,913.1,10268.8,0,0.0,0,3.2,3941.0,3944.2,14213.0,
03/31/2007,,10633.6,9063.0,0.0,0.0,1554.7,0.0,15.9,292.4,1710.5,145.6,391.9,998.0,14172.0,,5123.8,2198.5,0.0,0.0,7322.3,,752.0,1250.0,752.7,10077.0,0,0.0,0,18.4,4076.6,4095.0,14172.0,
06/30/2007,,10131.7,8485.8,0.0,0.0,1615.5,0.0,30.4,695.5,1764.8,170.4,412.9,799.1,13974.4,,5108.9,2270.3,0.0,0.0,7379.2,,543.1,1250.0,772.2,9944.5,0,0.0,0,0.0,4029.9,4029.9,13974.4,
09/30/2007,,9196.6,7876.7,0.0,0.0,1289.6,0.0,30.3,665.8,1770.5,192.0,425.2,820.4,13070.5,,5165.0,2307.9,0.0,0.0,7472.9,,408.1,704.0,778.0,9363.0,0,0.0,0,0.0,3707.5,3707.5,13070.5,
12/31/2007,,9215.1,7763.9,0.0,0.0,1402.6,0.0,48.6,532.0,1677.3,214.8,415.7,585.5,12640.4,,5185.0,2240.9,0.0,0.0,7425.9,200.0,331.0,504.0,765.4,9226.3,0,0.0,0,0.0,3414.1,3414.1,12640.4,
03/31/2008,,8919.8,7496.4,0.0,0.0,1375.4,0.0,48.0,374.6,1624.7,209.3,414.6,754.2,12297.2,,5133.5,2219.9,0.0,0.0,7353.4,,374.7,504.0,714.9,8947.0,0,0.0,0,5.4,3344.8,3350.2,12297.2,
06/30/2008,,8819.1,7420.0,0.0,0.0,1345.9,0.0,53.2,544.3,1669.1,210.5,428.8,677.0,12348.8,,5166.1,2271.7,0.0,0.0,7437.8,,284.2,504.0,712.1,8938.1,0,0.0,0,11.5,3399.2,3410.7,12348.8,
