Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2009,,,,,,57.132492,15862.812001,20965.013046,13028.009094,3.699667,16.347367,40.167816,13.27,19682.23,
06/30/2009,,,,,,111.347103,22517.913188,24563.923759,20042.149285,4.755126,23.416667,83.807018,16.06,23885.0,
09/30/2009,,,,,,474.744925,23613.68848,25419.965088,21088.093821,4.623307,23.799688,141.182099,15.31,22871.5,
12/31/2009,,,,,,25.236126,25109.379978,29235.848403,21735.477705,5.271941,24.042367,72.741995,19.31,28442.12,
03/31/2010,,,,,,18.796929,27636.104581,30357.355935,25301.398413,4.961698,15.760533,28.051954,20.21,29566.76,
06/30/2010,,,,,,12.230246,26912.490322,30546.643535,22948.295844,3.64941,10.87029,18.134363,16.15,22903.7,
09/30/2010,,,,,,14.508996,24682.103598,27787.737808,22228.339336,4.053058,11.897028,19.183077,18.28,25935.52,
12/31/2010,,,,,,10.647672,26423.115357,27803.737148,24693.608125,3.947304,9.860083,14.535547,19.32,26178.52,
03/31/2011,,,,,,13.409789,29473.337331,32544.480039,25683.441641,4.048302,10.371829,15.256302,20.63,28346.21,
06/30/2011,,,,,,14.785418,26670.701878,29065.521423,23288.267322,3.348485,8.866497,13.189633,18.15,24427.2,
09/30/2011,,,,,,9.723264,19494.799679,25074.057349,15025.718116,1.973718,5.020249,7.232,12.36,15331.84,
12/31/2011,,,,,,26.693085,17607.12351,20345.623447,14603.937446,2.063587,6.14172,9.611393,12.98,16281.7,
03/31/2012,,,,,,20.378009,17668.137173,19593.486465,16058.453853,2.245112,6.908779,11.101693,14.08,17707.2,
06/30/2012,,,,,,17.39224,16518.910803,18305.210284,14951.331064,2.083017,6.561545,10.825017,12.93,16226.7,
09/30/2012,,,,,,18.458931,15181.392688,16811.108687,13682.674257,2.132555,7.188565,12.497128,13.15,16533.7,
12/31/2012,,,,,,13.356396,15440.436588,17691.121547,13176.914766,1.986071,7.312684,13.496522,12.62,15912.4,
03/31/2013,,,,,,13.257941,15876.737125,16827.076053,14784.750468,2.129407,7.815734,14.74176,13.33,16835.09,
06/30/2013,,,,,,13.953089,18644.150645,21258.699424,16076.152664,2.290075,8.093357,14.761551,14.23,18274.8,
09/30/2013,,,,,,13.993297,19192.105735,20200.617666,17827.817617,2.31661,8.116242,14.655395,14.59,18553.73,
12/31/2013,,,,,,14.523355,21353.61498,23896.137935,17887.649902,2.946308,9.70804,16.803195,17.82,23037.18,
03/31/2014,,,,,,10.242639,24635.385736,29406.486326,21959.95,3.33252,11.487914,20.293627,20.82,27639.92,
06/30/2014,,,,,,9.440518,28693.927673,30477.440431,27482.115693,3.239311,11.422013,20.376609,21.95,28486.5,
09/30/2014,,,,,,6.845479,27207.30587,29389.270737,24918.468828,2.670107,9.063692,15.670602,19.34,24743.88,
12/31/2014,,,,,,8.297024,26098.583611,29842.69873,22542.978516,2.962514,9.192213,14.904619,22.93,28780.82,
03/31/2015,,,,,,12.07538,29928.621039,31434.744873,28077.909668,3.006101,9.041626,14.364951,22.68,29132.12,
06/30/2015,,,,,,11.761252,27586.571621,29493.925293,25371.498486,2.638048,7.899257,12.605618,19.73,25198.63,
09/30/2015,,,,,,12.762721,23166.895627,25830.353809,20489.184835,2.331547,7.335168,12.222518,17.12,21646.08,
12/31/2015,,,,,,14.028472,23046.778447,23923.684514,21861.376869,2.512721,9.135435,17.317247,18.28,22893.4,
03/31/2016,,,,,,26.98766,23401.565982,26239.639797,21981.011256,2.892472,11.306703,23.663983,20.89,25722.75,
06/30/2016,,,,,,24.407401,24916.017066,26448.591045,21439.1375,2.318043,9.896387,22.872381,20.48,20653.76,
09/30/2016,,,,,,26.581821,22783.667897,25990.145715,20847.695819,2.619918,10.705608,22.905497,23.65,23959.15,
12/31/2016,,,,,,16.137608,24644.190413,26238.996243,22708.857794,2.497553,8.95457,16.469115,24.27,23452.02,
03/31/2017,,,,,,16.521545,25890.34693,27150.236865,23988.136589,2.702717,9.258019,15.822289,27.0,26265.0,
06/30/2017,,,,,,24.068324,27919.57114,29764.960391,25824.843228,2.964698,9.867308,16.249778,30.05,29217.1,
09/30/2017,,,,,,28.543385,29009.826126,31679.042176,27283.728214,2.925814,10.176967,17.082979,29.92,29126.48,
12/31/2017,,,,,,129.131445,30749.085436,31492.034711,29923.458777,3.027918,11.073905,19.048769,31.99,30630.42,
03/31/2018,,,,,,702.056114,29790.711882,33469.651645,26409.460356,2.701217,10.6684,19.915882,27.88,27663.16,
06/30/2018,,,,,,68.057035,27562.565948,28621.848134,26346.692277,2.664912,10.573975,19.983981,27.51,27957.59,
09/30/2018,,,,,,42.321586,32164.79116,34967.842131,28412.04113,3.079214,12.204803,22.676673,35.3,33538.8,
12/31/2018,,,,,,35.103137,31410.338581,34742.936279,28180.162547,2.643267,10.405328,18.947606,30.21,29842.48,
03/31/2019,,,,,,60.149351,32063.676821,33636.578441,28472.186493,2.887968,10.296927,18.414806,33.1,33506.2,
06/30/2019,,,,,,,32829.128576,35112.507912,30254.312022,2.912181,10.456368,19.094589,33.23,34349.17,
09/30/2019,,,,,,,31870.881998,35238.814362,29601.045273,2.614313,9.551858,18.655088,28.52,30642.36,
12/31/2019,,,,,,314.230377,31160.170628,32641.31126,30033.218492,2.666245,10.371938,23.131185,29.11,30669.82,
03/31/2020,,,,,,50.441212,28444.231474,31868.937221,22024.506651,2.2032,10.064246,31.916157,20.54,24415.86,
06/30/2020,,,,,,20.134824,26088.126049,30018.401076,22484.525866,2.651883,15.041388,98.552431,25.9,28383.1,
09/06/2020,18.9866964196365,2.49522509189957,3.60277686921341,2.29039676297348,9.07800582932411,24.9158722544509,,,,3.09632166079604,17.5622314443561,115.069203942708,32.05,33139.9307355,
09/30/2020,22.2724113968033,,,2.20751205409871,23.3941605839416,,,,,2.99639579446743,10.4323841826073,19.9058588672257,,,
12/31/2020,20.144563167819,,,2.16658104735388,,,,,,2.94083754904549,9.88523386624352,18.0189894313567,,,
