Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Other Share Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/04/2003,7552.100098,1172.0,488.299988,683.700012,723.700012,,,407.600006,101.800003,234.600006,87.099998,-15.9,65.800003,,,,,2369.100098,4543.399902,9588.700195,-5045.299805,0.0,,639.599976,73.800003,0.0,73.800003,,565.799973,5182.999878,,740.299988,740.299988,,,,73.800003,,,,,,172.199997,,,,172.199997,986.299988,996.0,,,,,140.699997,,,,,140.699997,1136.699997,2122.999985,0.0,4695.100098,,,,0.0,734.0,0.0,5429.100098,0.0,5429.100098,7552.100082,
03/04/2004,7525.899902,1211.700012,509.200012,702.5,710.700012,,,445.399994,104.5,257.5,97.699997,-14.3,60.0,,,,,2427.800049,4535.899902,9759.799805,-5223.899902,0.0,,562.200012,277.600006,0.0,277.600006,,284.600006,5098.099915,,733.799988,733.799988,,,,85.300003,,,,,,111.300034,,,,111.300034,930.400024,1046.699951,,,,,143.300003,,,,,143.300003,1189.999954,2120.399979,0.0,4699.799805,,,,0.0,705.700012,0.0,5405.499817,0.0,5405.499817,7525.899796,
06/03/2004,7637.700195,1131.899994,329.100006,802.799988,769.700012,,,532.299988,110.699997,305.299988,132.199997,-15.9,51.0,,,,,2484.899902,4613.0,10001.5,-5388.5,0.0,,539.799988,280.299988,0.0,280.299988,,259.5,5152.799988,,750.5,750.5,,,,71.599998,,,,,,116.699989,,,,116.699989,938.799988,1036.599976,,,,,152.800003,,,,,152.800003,1189.399979,2128.199966,0.0,4713.200195,,,,0.0,796.599976,-0.299988,5509.500183,0.0,5509.500183,7637.70015,
09/02/2004,7760.0,1231.000031,486.100006,744.900024,773.700012,,,578.099976,115.599998,337.899994,151.0,-26.4,55.900002,,,,,2638.699951,4712.700195,10223.099609,-5510.399902,0.0,,408.600006,276.200012,0.0,276.200012,,132.399994,5121.300201,,796.200012,796.200012,,,,70.599998,,,,,,105.299965,,,,105.299965,972.099976,1027.900024,,,,,145.199997,,,,,145.199997,1173.100021,2145.199997,0.0,4725.100098,,,,0.0,890.099976,-0.399963,5614.80011,0.0,5614.80011,7760.000107,
12/02/2004,7892.600098,1052.200012,320.799988,731.400024,860.799988,,,705.400024,125.400002,431.5,181.600006,-33.099998,71.199997,,,,,2689.600098,4806.299805,10513.099609,-5706.799805,0.0,,396.700012,271.5,0.0,271.5,,125.200012,5202.999817,,408.399994,408.399994,,,,258.700012,,,,,,460.099945,,,,460.099945,1127.199951,825.200012,,,,,160.800003,,,,,160.800003,986.000015,2113.199966,0.0,4735.0,,,,0.0,1045.0,-0.599976,5779.400024,0.0,5779.400024,7892.599991,
03/03/2005,8078.9,1133.6,359.5,774.1,938.2,938.2,,752.7,128.1,417.3,234.5,-27.2,64.1,,,,,2888.6,4791.7,10718.9,-5927.2,0.0,,398.6,267.2,0.0,267.2,,131.4,5190.3,,734.0,734.0,,,,283.5,,,,,,75.6,,,,75.6,1093.1,909.2,,,,,167.4,,,,,167.4,1076.6,2169.7,0.0,4746.8,,,,0.0,1162.9,-0.5,5909.2,0.0,5909.2,8078.9,
06/02/2005,8086.200195,1295.599976,470.299988,825.299988,735.400024,735.400024,,826.700012,135.0,413.200012,308.899994,-30.4,62.700001,,,,,2920.399902,4770.899902,10933.0,-6162.100098,0.0,,394.899994,263.299988,0.0,263.299988,,131.600006,5165.799896,,733.5,733.5,,,,248.800003,,,,,,111.000046,,,,111.000046,1093.300049,1045.599976,,,,,155.699997,,,,,155.699997,1201.299973,2294.600021,0.0,4756.899902,,,,0.0,1035.0,-0.300049,5791.599854,0.0,5791.599854,8086.199875,
09/01/2005,8006.399902,1290.400024,524.5,765.900024,794.400024,794.400024,,771.5,129.0,395.100006,271.100006,-23.700001,69.300003,,,,,2925.600098,4683.799805,11029.099609,-6345.299805,0.0,,397.0,260.200012,0.0,260.200012,,136.799988,5080.799805,,752.5,752.5,,,,147.0,,,,,,79.099976,,,,79.099976,978.599976,1020.200012,,,,,160.800003,,,,,160.800003,1181.000015,2159.599991,0.0,4769.0,,,,0.0,1078.099976,-0.299927,5846.800049,0.0,5846.800049,8006.40004,
12/01/2005,8009.5,1377.4,661.1,716.3,805.3,805.3,,682.3,136.1,358.3,212.1,-24.2,76.9,,,,,2941.9,4676.6,11270.4,-6593.8,0.0,,391.0,255.9,0.0,255.9,,135.1,5067.6,,721.0,721.0,,,,146.2,,,,,,110.1,,,,110.1,977.3,960.9,,,,,147.8,,,,,147.8,1108.7,2086.0,0.0,4783.7,,,,-0.4,1140.7,-0.5,5923.5,0.0,5923.5,8009.5,
03/02/2006,9377.4,2584.8,1535.6,1049.2,926.7,926.7,,686.0,136.1,374.9,192.5,-17.5,88.5,,,,,4286.0,4711.9,11510.3,-6798.4,0.0,,379.5,251.6,0.0,251.6,,127.9,5091.4,,910.4,910.4,,,,148.5,,,,,,145.9,,,,145.9,1204.8,312.1,,,,,407.7,,,,,407.7,719.8,1924.6,0.0,5620.8,,,,0.0,1333.7,-0.3,6954.2,498.6,7452.8,9377.4,
06/01/2006,10300.7,2830.0,1467.7,1362.3,805.7,805.7,,799.7,164.7,467.1,189.7,-21.8,85.5,,,,,4520.9,5438.1,12421.1,-6983.0,0.0,,341.7,208.5,0.0,208.5,,133.2,5779.8,,951.9,951.9,,,,180.4,,,,,,146.7,,,,146.7,1279.0,338.8,,,,,483.7,,,,,483.7,822.5,2101.5,0.0,5664.9,,,,0.0,1422.2,-0.3,7086.8,1112.4,8199.2,10300.7,
08/31/2006,12221.0,3079.0,1431.0,1648.0,956.0,956.0,,963.0,195.0,530.0,273.0,-35.0,103.0,,,,,5101.0,5888.0,13133.0,-7245.0,0.0,,1232.0,890.0,502.0,388.0,,342.0,7120.0,,1319.0,1319.0,,,,166.0,,,,,,176.0,,,,176.0,1661.0,405.0,,,,,473.0,,,,,473.0,878.0,2539.0,0.0,6630.0,,,,0.0,1486.0,-2.0,8114.0,1568.0,9682.0,12221.0,
11/30/2006,13074.0,2638.0,1303.0,1335.0,996.0,996.0,,1114.0,229.0,578.0,351.0,-44.0,105.0,,,,,4853.0,7010.0,14529.0,-7519.0,0.0,,1211.0,912.0,502.0,410.0,,299.0,8221.0,,1578.0,1578.0,,,,159.0,,,,,,188.0,,,,188.0,1925.0,409.0,,,,,479.0,,,,,479.0,888.0,2813.0,0.0,6679.0,,,,0.0,1600.0,0.0,8279.0,1982.0,10261.0,13074.0,
03/01/2007,13376.0,2193.0,1566.0,627.0,943.0,943.0,,1293.0,237.0,657.0,451.0,-52.0,99.0,,,,,4528.0,7593.0,15359.0,-7766.0,0.0,,1255.0,938.0,522.0,416.0,,317.0,8848.0,,1376.0,1376.0,,,,183.0,,,,,,218.0,,,,218.0,1777.0,639.0,,,,,428.0,,,,,428.0,1067.0,2844.0,0.0,6704.0,,,,0.0,1548.0,-3.0,8249.0,2283.0,10532.0,13376.0,
05/31/2007,14417.0,2920.0,2667.0,253.0,839.0,839.0,,1449.0,267.0,740.0,510.0,-68.0,79.0,,,,,5287.0,7866.0,15899.0,-8033.0,0.0,,1264.0,926.0,514.0,412.0,,338.0,9130.0,,1245.0,1245.0,,,,411.0,,,,,,201.0,,,,201.0,1857.0,1913.0,,,,,433.0,,,,,433.0,2346.0,4203.0,0.0,6567.0,,,,0.0,1323.0,-3.0,7887.0,2327.0,10214.0,14417.0,
08/30/2007,14818.0,2616.0,2192.0,424.0,994.0,994.0,,1532.0,271.0,784.0,547.0,-70.0,92.0,,,,,5234.0,8279.0,16598.0,-8319.0,0.0,,1305.0,916.0,515.0,401.0,,389.0,9584.0,,1385.0,1385.0,,,,423.0,,,,,,218.0,,,,218.0,2026.0,1987.0,,,,,446.0,,,,,446.0,2433.0,4459.0,0.0,6595.0,,,,0.0,1164.0,-7.0,7752.0,2607.0,10359.0,14818.0,
11/29/2007,14498.0,2031.0,1880.0,151.0,1067.0,1067.0,,1443.0,244.0,767.0,432.0,0.0,111.0,,,,,4652.0,8576.0,17139.0,-8563.0,0.0,,1270.0,907.0,515.0,392.0,,363.0,9846.0,,1317.0,1317.0,,,,281.0,,,,,,254.0,,,,254.0,1852.0,1936.0,,,,,449.0,,,,,449.0,2385.0,4237.0,0.0,6608.0,,,,0.0,901.0,-8.0,7501.0,2760.0,10261.0,14498.0,
02/28/2008,13785.0,1853.0,1708.0,145.0,894.0,894.0,,1449.0,207.0,808.0,434.0,0.0,108.0,,,,,4304.0,8634.0,17490.0,-8856.0,0.0,,847.0,440.0,58.0,382.0,,407.0,9481.0,,1299.0,1299.0,,,,244.0,,,,,,177.0,,,,177.0,1720.0,2162.0,,,,,357.0,,,,,357.0,2519.0,4239.0,0.0,6620.0,,,,0.0,124.0,-6.0,6738.0,2808.0,9546.0,13785.0,
05/29/2008,13616.0,1584.0,1474.0,110.0,995.0,995.0,,1453.0,189.0,825.0,439.0,0.0,97.0,,,,,4129.0,8721.0,17925.0,-9204.0,0.0,,766.0,433.0,58.0,375.0,,333.0,9487.0,,1374.0,1374.0,,,,262.0,,,,,,148.0,,,,148.0,1784.0,2159.0,,,,,354.0,,,,,354.0,2513.0,4297.0,0.0,6634.0,,,,0.0,-112.0,-14.0,6508.0,2811.0,9319.0,13616.0,
08/28/2008,13430.0,1362.0,1243.0,119.0,1032.0,1032.0,,1291.0,176.0,671.0,444.0,0.0,94.0,,,,,3779.0,8811.0,18413.0,-9602.0,0.0,,840.0,422.0,58.0,364.0,,418.0,9651.0,,1111.0,1111.0,,,,275.0,,,,,,212.0,,,,212.0,1598.0,2451.0,,,,,338.0,,,,,338.0,2789.0,4387.0,0.0,6642.0,,,,0.0,-456.0,-8.0,6178.0,2865.0,9043.0,13430.0,
12/04/2008,12676.0,1028.0,1025.0,3.0,1031.0,1031.0,0.0,883.0,160.0,395.0,328.0,0.0,95.0,,,,95.0,3037.0,8460.0,17828.0,-9368.0,0.0,,1179.0,354.0,,354.0,432.0,393.0,9639.0,,943.0,,,,943.0,343.0,0.0,,,,343.0,349.0,,,,157.0,1635.0,2523.0,2523.0,,,,332.0,,,,,332.0,2855.0,4490.0,0.0,6650.0,76.0,6574.0,,0.0,-1162.0,-4.0,5484.0,2702.0,8186.0,12676.0,
03/05/2009,11526.0,932.0,932.0,0.0,654.0,654.0,0.0,859.0,141.0,448.0,270.0,0.0,78.0,,,,78.0,2523.0,7910.0,17487.0,-9577.0,0.0,,1093.0,382.0,,382.0,371.0,340.0,9003.0,,950.0,,,,950.0,353.0,0.0,,,,353.0,334.0,,,,139.0,1637.0,2542.0,2542.0,,,,261.0,,,,,261.0,2803.0,4440.0,0.0,6662.0,78.0,6584.0,,0.0,-1913.0,-7.0,4742.0,2344.0,7086.0,11526.0,
06/04/2009,11664.0,1306.0,1306.0,0.0,750.0,750.0,0.0,999.0,117.0,596.0,286.0,0.0,73.0,,,,73.0,3128.0,7536.0,17402.0,-9866.0,0.0,,1000.0,355.0,,355.0,306.0,339.0,8536.0,,1037.0,,,,1037.0,372.0,0.0,,,,372.0,416.0,,,,233.0,1825.0,2752.0,2752.0,,,,260.0,,,,,260.0,3012.0,4837.0,0.0,6926.0,85.0,6841.0,,0.0,-2203.0,-26.0,4697.0,2130.0,6827.0,11664.0,
09/03/2009,11459.0,1485.0,1485.0,0.0,591.0,591.0,0.0,987.0,105.0,649.0,233.0,0.0,281.0,0.0,107.0,49.0,214.0,3344.0,7089.0,16718.0,-9629.0,0.0,,1026.0,344.0,0.0,344.0,315.0,260.0,8115.0,,1037.0,526.0,32.0,,479.0,424.0,0.0,,,,424.0,431.0,0.0,0.0,4.0,222.0,1892.0,2379.0,2379.0,,,,249.0,0.0,0.0,0.0,0.0,245.0,2628.0,4520.0,0.0,7342.0,85.0,7257.0,,0.0,-2385.0,-4.0,4953.0,1986.0,6939.0,11459.0,
12/03/2009,11726.0,1565.0,1565.0,0.0,1091.0,1091.0,0.0,1037.0,110.0,629.0,298.0,0.0,76.0,,,,76.0,3769.0,6876.0,17077.0,-10201.0,0.0,,1081.0,334.0,0.0,334.0,366.0,381.0,7957.0,,1059.0,,,,1059.0,618.0,0.0,,,,618.0,565.0,,,,353.0,2242.0,2143.0,2143.0,,,,250.0,,,,,250.0,2393.0,4635.0,0.0,7372.0,85.0,7287.0,,0.0,-2181.0,4.0,5195.0,1896.0,7091.0,11726.0,
03/04/2010,11952.0,1870.0,1870.0,0.0,1072.0,1072.0,0.0,1075.0,107.0,666.0,302.0,0.0,72.0,,,,72.0,4089.0,6525.0,16971.0,-10446.0,0.0,,1338.0,322.0,,322.0,592.0,424.0,7863.0,,1040.0,,,,1040.0,725.0,0.0,,,,725.0,482.0,,,,266.0,2247.0,1994.0,1994.0,,,,293.0,,,,,293.0,2287.0,4534.0,0.0,7406.0,86.0,7320.0,,0.0,-1816.0,12.0,5602.0,1816.0,7418.0,11952.0,
06/03/2010,14377.0,2313.0,2313.0,0.0,1568.0,1568.0,0.0,1747.0,111.0,1161.0,475.0,0.0,96.0,1.0,,,96.0,5724.0,6635.0,17447.0,-10812.0,0.0,,2018.0,341.0,0.0,341.0,1010.0,666.0,8653.0,,1502.0,,,,1502.0,652.0,0.0,,,,652.0,457.0,,,,223.0,2611.0,1717.0,1717.0,,,,582.0,,,,,582.0,2299.0,4910.0,0.0,8540.0,99.0,8441.0,,0.0,-877.0,17.0,7680.0,1787.0,9467.0,14377.0,
09/02/2010,14693.0,2913.0,2913.0,0.0,1238.0,1238.0,0.0,1770.0,116.0,1031.0,623.0,0.0,412.0,0.0,145.0,115.0,255.0,6333.0,6601.0,17813.0,-11212.0,0.0,,1759.0,323.0,0.0,323.0,582.0,709.0,8360.0,,1509.0,799.0,51.0,,659.0,712.0,0.0,,,,712.0,481.0,0.0,0.0,,162.0,2702.0,1648.0,1648.0,,,,527.0,0.0,0.0,0.0,0.0,527.0,2175.0,4877.0,0.0,8545.0,99.0,8446.0,,0.0,-536.0,11.0,8020.0,1796.0,9816.0,14693.0,
12/02/2010,14617.0,2411.0,2411.0,0.0,1362.0,1362.0,0.0,1892.0,114.0,1165.0,613.0,0.0,118.0,,,,111.0,5783.0,7044.0,18718.0,-11674.0,0.0,,1790.0,312.0,0.0,312.0,581.0,897.0,8834.0,,1823.0,,,,1823.0,468.0,0.0,,,,468.0,467.0,,,,124.0,2758.0,1348.0,1348.0,,,,517.0,,,,,517.0,1865.0,4623.0,0.0,8572.0,100.0,8472.0,,0.0,-381.0,35.0,8226.0,1768.0,9994.0,14617.0,
03/03/2011,14398.0,2184.0,2184.0,0.0,1393.0,1393.0,0.0,1957.0,129.0,1270.0,558.0,0.0,120.0,,,,97.0,5654.0,7055.0,19154.0,-12099.0,0.0,,1689.0,309.0,0.0,309.0,535.0,845.0,8744.0,,1815.0,,,,1815.0,420.0,0.0,,,,420.0,355.0,,,,64.0,2590.0,1320.0,1320.0,,,,526.0,,,,,526.0,1846.0,4436.0,0.0,8670.0,100.0,8570.0,,0.0,-309.0,101.0,8462.0,1500.0,9962.0,14398.0,
06/02/2011,14570.0,2395.0,2395.0,0.0,1495.0,1495.0,0.0,2068.0,137.0,1322.0,609.0,0.0,87.0,,,,58.0,6045.0,7103.0,18829.0,-11726.0,0.0,,1422.0,424.0,0.0,424.0,499.0,499.0,8525.0,,1912.0,,,,1912.0,184.0,0.0,,,,184.0,492.0,,,,74.0,2588.0,1388.0,1388.0,,,,562.0,,,,,562.0,1950.0,4538.0,0.0,8698.0,100.0,8598.0,,0.0,-234.0,119.0,8583.0,1449.0,10032.0,14570.0,
09/01/2011,14752.0,2160.0,2160.0,0.0,1105.0,1105.0,0.0,2080.0,142.0,1342.0,596.0,0.0,487.0,0.0,60.0,137.0,309.0,5832.0,7555.0,19756.0,-12201.0,0.0,,1365.0,414.0,0.0,414.0,483.0,408.0,8920.0,,1830.0,1187.0,30.0,0.0,613.0,140.0,0.0,,,,140.0,510.0,0.0,0.0,16.0,65.0,2480.0,1861.0,1861.0,,,,559.0,0.0,0.0,0.0,0.0,543.0,2420.0,4900.0,0.0,8708.0,98.0,8610.0,,0.0,-370.0,132.0,8470.0,1382.0,9852.0,14752.0,
12/01/2011,14211.0,1915.0,1915.0,0.0,1383.0,1383.0,0.0,2097.0,149.0,1336.0,612.0,0.0,96.0,,,,96.0,5491.0,7472.0,20082.0,-12610.0,0.0,,1248.0,401.0,,401.0,397.0,450.0,8720.0,,1413.0,,,,1413.0,146.0,0.0,,,,146.0,462.0,,,,52.0,2021.0,1973.0,1973.0,,,,508.0,,,,,508.0,2481.0,4502.0,0.0,8727.0,99.0,8628.0,,0.0,-557.0,101.0,8271.0,1438.0,9709.0,14211.0,
03/01/2012,14139.0,2094.0,2094.0,0.0,1241.0,1241.0,0.0,2081.0,155.0,1245.0,681.0,0.0,243.0,,,,241.0,5659.0,7357.0,20384.0,-13027.0,0.0,,1123.0,400.0,,400.0,335.0,388.0,8480.0,,1457.0,806.0,,,651.0,150.0,0.0,,,,150.0,495.0,,,,127.0,2102.0,2165.0,2165.0,,,,513.0,,,,,513.0,2678.0,4780.0,0.0,8757.0,99.0,8658.0,,0.0,-839.0,68.0,7986.0,1373.0,9359.0,14139.0,
05/31/2012,14316.0,2325.0,2191.0,134.0,1333.0,1333.0,0.0,1894.0,170.0,1164.0,560.0,0.0,78.0,,,,77.0,5630.0,7158.0,20544.0,-13386.0,0.0,,1528.0,386.0,,386.0,403.0,739.0,8686.0,,1547.0,779.0,,,768.0,262.0,0.0,,,,262.0,368.0,,,,110.0,2177.0,2936.0,2936.0,,,,717.0,,,,,717.0,3653.0,5830.0,0.0,8890.0,99.0,8791.0,,0.0,-1159.0,80.0,7811.0,675.0,8486.0,14316.0,
08/30/2012,14328.0,2559.0,2459.0,100.0,933.0,933.0,0.0,1812.0,152.0,1148.0,512.0,0.0,454.0,0.0,47.0,80.0,353.0,5758.0,7103.0,20825.0,-13722.0,0.0,,1467.0,371.0,0.0,371.0,389.0,660.0,8570.0,,1641.0,818.0,25.0,0.0,798.0,224.0,0.0,,,,224.0,378.0,0.0,0.0,1.0,130.0,2243.0,3038.0,3038.0,,,,630.0,0.0,0.0,0.0,0.0,629.0,3668.0,5911.0,0.0,9022.0,102.0,8920.0,,0.0,-1402.0,80.0,7700.0,717.0,8417.0,14328.0,
11/29/2012,14067.0,2271.0,2102.0,169.0,1139.0,1139.0,0.0,1831.0,146.0,1209.0,476.0,0.0,74.0,,,,74.0,5315.0,7199.0,21297.0,-14098.0,0.0,,1553.0,359.0,,359.0,343.0,851.0,8752.0,,1584.0,825.0,,,759.0,266.0,0.0,,,,266.0,288.0,,,,58.0,2138.0,3169.0,3169.0,,,,574.0,,,,,574.0,3743.0,5881.0,0.0,9063.0,102.0,8961.0,,0.0,-1677.0,83.0,7469.0,717.0,8186.0,14067.0,
02/28/2013,13912.0,2228.0,2061.0,167.0,1226.0,1226.0,0.0,1721.0,109.0,1161.0,451.0,0.0,189.0,,,,189.0,5364.0,6973.0,20206.0,-13233.0,546.0,546.0,1029.0,346.0,,346.0,291.0,392.0,8548.0,,1498.0,674.0,,,824.0,350.0,0.0,,,,350.0,269.0,,126.0,,62.0,2117.0,3301.0,3301.0,,,,534.0,,,,,408.0,3835.0,5952.0,0.0,9115.0,103.0,9012.0,,0.0,-1963.0,79.0,7231.0,729.0,7960.0,13912.0,
05/30/2013,14055.0,2552.0,2440.0,112.0,1503.0,1503.0,0.0,1732.0,110.0,1169.0,453.0,0.0,99.0,,,,36.0,5886.0,6830.0,20111.0,-13281.0,347.0,347.0,992.0,331.0,,331.0,272.0,389.0,8169.0,,1590.0,736.0,,,854.0,357.0,0.0,,,,357.0,395.0,,,,79.0,2342.0,3267.0,3267.0,,,,420.0,,,,,420.0,3687.0,6029.0,0.0,9179.0,103.0,9076.0,,0.0,-1920.0,69.0,7328.0,698.0,8026.0,14055.0,
08/29/2013,19118.0,3101.0,2880.0,221.0,2069.0,2069.0,0.0,2649.0,134.0,1719.0,796.0,0.0,1092.0,3.0,861.0,74.0,893.0,8911.0,7626.0,20920.0,-13294.0,499.0,499.0,2082.0,386.0,0.0,386.0,396.0,436.0,10207.0,,2115.0,1048.0,0.0,0.0,1067.0,1585.0,0.0,,,,1585.0,425.0,0.0,0.0,0.0,175.0,4125.0,4452.0,4452.0,,,,535.0,0.0,0.0,0.0,0.0,535.0,4987.0,9112.0,0.0,9291.0,104.0,9187.0,,0.0,-212.0,63.0,9142.0,864.0,10006.0,19118.0,
11/28/2013,19794.0,3870.0,3654.0,216.0,2833.0,2833.0,0.0,2459.0,161.0,1462.0,836.0,0.0,207.0,,802.0,,207.0,9369.0,7733.0,21401.0,-13668.0,538.0,538.0,2154.0,368.0,,368.0,490.0,494.0,10425.0,,2630.0,1164.0,,,1466.0,1543.0,0.0,,,,1543.0,340.0,,4.0,,88.0,4513.0,4260.0,4260.0,,,,875.0,,,,,871.0,5135.0,9648.0,0.0,9025.0,106.0,8919.0,,0.0,126.0,68.0,9219.0,927.0,10146.0,19794.0,
02/27/2014,20615.0,4504.0,4305.0,199.0,2826.0,2826.0,0.0,2462.0,186.0,1447.0,829.0,0.0,199.0,,741.0,,198.0,9991.0,7859.0,21939.0,-14080.0,552.0,552.0,2213.0,367.0,,367.0,618.0,487.0,10624.0,,2679.0,1155.0,,,1524.0,2230.0,0.0,,,,2230.0,396.0,,274.0,,145.0,5305.0,4408.0,4408.0,,,,858.0,,,,,584.0,5266.0,10571.0,0.0,8389.0,107.0,8282.0,,0.0,836.0,59.0,9284.0,760.0,10044.0,20615.0,
05/29/2014,20495.0,4264.0,4062.0,202.0,2715.0,2715.0,0.0,2532.0,175.0,1474.0,883.0,0.0,194.0,,693.0,,194.0,9705.0,8021.0,22379.0,-14358.0,545.0,545.0,2224.0,343.0,,343.0,744.0,444.0,10790.0,,2828.0,1348.0,,,1480.0,1508.0,0.0,,,,1508.0,424.0,,11.0,,142.0,4760.0,4225.0,4225.0,,,,813.0,,,,,802.0,5038.0,9798.0,0.0,8317.0,107.0,8210.0,,0.0,1579.0,44.0,9940.0,757.0,10697.0,20495.0,
08/28/2014,22416.0,4534.0,4150.0,384.0,2524.0,2524.0,0.0,2455.0,185.0,1372.0,898.0,0.0,732.0,0.0,816.0,104.0,400.0,10245.0,8682.0,23432.0,-14750.0,819.0,819.0,2670.0,468.0,0.0,468.0,971.0,415.0,12171.0,,2862.0,996.0,71.0,0.0,1795.0,1618.0,0.0,,,,1618.0,311.0,0.0,0.0,170.0,0.0,4791.0,4893.0,4893.0,,,,1102.0,0.0,0.0,0.0,0.0,932.0,5995.0,10786.0,0.0,7975.0,107.0,7868.0,,0.0,2729.0,124.0,10828.0,802.0,11630.0,22416.0,
12/04/2014,22542.0,4230.0,3764.0,466.0,2301.0,2301.0,0.0,2448.0,207.0,1325.0,916.0,0.0,693.0,,685.0,61.0,632.0,9672.0,9132.0,24349.0,-15217.0,1077.0,1077.0,2661.0,450.0,,450.0,1080.0,446.0,12870.0,,2965.0,961.0,664.0,,1340.0,1168.0,0.0,,,,1168.0,286.0,,,,0.0,4419.0,4608.0,4608.0,,,,969.0,,,,,969.0,5577.0,9996.0,0.0,7930.0,108.0,7822.0,,,3713.0,88.0,11731.0,815.0,12546.0,22542.0,
03/05/2015,23818.0,4479.0,3547.0,932.0,2761.0,2761.0,0.0,2377.0,218.0,1297.0,862.0,0.0,301.0,,651.0,,301.0,9918.0,9233.0,24905.0,-15672.0,1869.0,1869.0,2798.0,440.0,,440.0,1239.0,468.0,13900.0,,2662.0,948.0,,,1714.0,1199.0,0.0,,,,1199.0,259.0,,,,0.0,4120.0,5519.0,5519.0,,,,887.0,,,,,887.0,6406.0,10526.0,0.0,8009.0,108.0,7901.0,,-192.0,4627.0,33.0,12477.0,815.0,13292.0,23818.0,
06/04/2015,25136.0,4860.0,3694.0,1166.0,2261.0,2261.0,0.0,2381.0,243.0,1364.0,774.0,0.0,506.0,,553.0,81.0,425.0,10008.0,9857.0,26014.0,-16157.0,2470.0,2470.0,2801.0,431.0,,431.0,1324.0,493.0,15128.0,,3204.0,1000.0,82.0,,2122.0,1148.0,0.0,325.0,325.0,,823.0,214.0,,,,0.0,4566.0,6403.0,5873.0,530.0,530.0,,764.0,,,,,764.0,7167.0,11733.0,0.0,7536.0,108.0,7428.0,,-192.0,5117.0,45.0,12506.0,897.0,13403.0,25136.0,
09/03/2015,24143.0,3521.0,2287.0,1234.0,2188.0,2188.0,0.0,2340.0,240.0,1315.0,785.0,0.0,547.0,0.0,597.0,116.0,326.0,8596.0,10554.0,27275.0,-16721.0,2113.0,2113.0,2880.0,449.0,0.0,449.0,1379.0,455.0,15547.0,,2587.0,1020.0,255.0,0.0,1312.0,1089.0,0.0,326.0,326.0,,763.0,229.0,0.0,0.0,22.0,0.0,3905.0,6252.0,5786.0,466.0,466.0,,698.0,0.0,0.0,0.0,0.0,676.0,6950.0,10855.0,0.0,7582.0,108.0,7474.0,,-881.0,5588.0,62.0,12351.0,937.0,13288.0,24143.0,
12/03/2015,24388.0,3641.0,2605.0,1036.0,1939.0,1939.0,0.0,2435.0,234.0,1422.0,779.0,0.0,495.0,,595.0,87.0,408.0,8510.0,11060.0,28381.0,-17321.0,1771.0,1771.0,3047.0,536.0,,536.0,1351.0,565.0,15878.0,,2784.0,1014.0,,,1770.0,1051.0,0.0,273.0,273.0,,778.0,190.0,,,,0.0,4025.0,6326.0,5890.0,436.0,436.0,,720.0,,,,,720.0,7046.0,11071.0,0.0,7609.0,109.0,7500.0,,-1006.0,5788.0,-48.0,12343.0,974.0,13317.0,24388.0,
03/03/2016,24819.0,4035.0,3078.0,957.0,1694.0,1694.0,0.0,2608.0,237.0,1578.0,793.0,0.0,468.0,,668.0,93.0,375.0,8805.0,11819.0,29736.0,-17917.0,1108.0,1108.0,3087.0,512.0,,512.0,1360.0,547.0,16014.0,,3087.0,1014.0,,,2073.0,1125.0,0.0,338.0,338.0,,787.0,199.0,,,,0.0,4411.0,6494.0,5732.0,762.0,762.0,,636.0,,,,,636.0,7130.0,11541.0,0.0,7688.0,109.0,7579.0,,-1025.0,5685.0,-45.0,12303.0,975.0,13278.0,24819.0,
