Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2010,,103.85289,1.363579,10.029462,16.536598,,8.55052,3.774554,34.552846,0.269611,0.243934,0.243934,0.243934,,9.52381,0.0,103.85289,
03/31/2011,,127.951807,1.203809,,13.029647,,3.665935,-1.187556,,-5.021299,-4.104815,-4.104815,-4.104815,,,,,
06/30/2011,,53.252033,0.59758,,10.676497,,9.417677,5.255108,,2.130449,2.163225,2.163225,2.163225,,,0.0,53.252033,
09/30/2011,,46.257099,1.039576,,9.088929,,12.673187,8.761206,,5.572535,5.59291,5.59291,5.59291,,,0.0,46.257099,
12/31/2011,,,1.970307,,16.466913,,13.192047,8.643886,70.819672,4.964877,5.060126,5.060126,5.060126,,,0.0,,
03/31/2012,,,2.943113,,16.441008,,9.128729,4.540592,71.171171,1.509569,1.473909,1.473909,1.473909,,2.362205,0.0,,
06/30/2012,,,2.09937,,14.621481,,5.363748,1.376901,,-1.685162,-1.726264,-1.726264,-1.726264,,,,,
09/30/2012,,,3.268183,,18.068565,,17.131916,13.181498,418.691589,10.601633,10.551245,10.551245,10.551245,,0.475285,0.0,,
12/31/2012,,,2.294177,,24.226033,,8.730528,4.092072,,0.116252,0.081376,0.081376,0.081376,,30.0,0.0,,
03/31/2013,,,2.000964,,17.119957,,7.376471,2.611765,,0.035294,0.082353,0.082353,0.082353,,,0.0,,
06/30/2013,,,3.858905,,24.157457,,13.691151,9.415885,,7.067065,7.056763,7.056763,7.056763,,0.145773,0.0,,
09/30/2013,,,4.577804,,24.179133,,18.884652,14.899905,44.973545,12.993327,13.050524,13.050524,13.050524,,,3.72973,,
12/31/2013,,,21.77641,,85.673574,,12.351256,7.723667,73.628692,5.233583,93.422212,93.422212,93.422212,,,0.598656,,
03/31/2014,,,22.103152,,67.839154,,11.911171,6.953791,95.673077,3.75729,2.388964,2.388964,2.388964,,36.41791,23.943662,,
06/30/2014,,,22.175719,,66.987893,,19.113078,14.866773,72.757112,12.221071,7.541663,7.541663,7.541663,,38.289676,6.242197,,
09/30/2014,,158.449288,20.114972,,60.014817,,11.406334,7.47003,,5.179817,3.193773,3.193773,3.193773,,38.341969,21.008403,125.161623,
12/31/2014,,6.443097,1.239036,,8.559024,,-4.042708,-8.582979,,-11.817145,-7.380533,-7.380533,-7.380533,,,,,
03/31/2015,,11.524146,2.250777,,9.878726,,19.897742,14.891351,164.830508,12.633149,7.946314,7.946314,7.946314,,37.099494,10.053619,10.365552,
06/30/2015,,17.237894,3.574286,,12.61959,,27.290558,23.106379,1040.697674,22.097693,13.869431,13.869431,13.869431,,37.235841,4.848485,16.402117,
09/30/2015,,25.03423,5.368136,,16.806955,,24.119924,19.924372,,18.654902,11.839381,11.839381,11.839381,,36.534749,8.089734,23.009027,
12/31/2015,,46.035702,8.4397,,27.377687,,22.816249,18.06988,,16.133446,10.313618,10.313618,10.313618,,36.073059,10.717347,41.101896,
03/31/2016,,46.566164,8.825891,,27.723096,,21.900335,16.646849,,15.501027,10.225922,10.225922,10.225922,,34.030683,11.045455,41.42272,
06/30/2016,,44.794835,9.169181,,27.866669,,27.69216,23.193261,-19.615385,22.494496,14.798507,14.798507,14.798507,,34.212766,6.662354,41.810444,
09/30/2016,,41.400131,9.046408,,26.798661,,23.304398,18.782791,-39.102564,18.124583,12.009921,12.009921,12.009921,,33.736842,11.914218,36.46763,
12/31/2016,,37.800925,8.377796,,24.893629,,15.775005,10.784521,-1584.090909,10.065553,6.576443,6.576443,6.576443,,34.663866,23.83119,28.792515,
03/31/2017,,32.962764,7.610614,,21.038697,,16.877266,10.976816,-360.666667,9.328645,6.164158,6.164158,6.164158,,33.922261,26.278075,24.300784,
06/30/2017,,28.692317,7.014084,,19.122574,,23.38327,18.442356,,17.037313,11.035638,11.035638,11.035638,,35.226652,12.27656,25.169887,
09/30/2017,,26.615367,6.858743,,17.917102,,21.643613,16.481331,,16.056414,10.478257,10.478257,10.478257,,34.740991,19.150992,21.51826,
12/31/2017,,25.829069,6.108718,,16.78318,,17.059341,11.359859,18.417639,10.206276,2.923062,2.923062,2.923062,,71.360153,73.301003,6.896102,
03/31/2018,,25.103913,6.066119,15.838868,15.494671,,14.516453,8.467095,,7.343499,5.587881,5.587881,5.587881,,23.907104,39.181329,15.267867,
06/30/2018,,23.170685,5.670424,14.494547,14.490528,,19.252654,14.301486,,11.770701,8.798301,8.798301,8.798301,,25.252525,20.796332,18.352033,
09/30/2018,,23.201588,6.011353,15.026196,14.480623,,18.556011,13.762235,,14.121978,11.059985,11.059985,11.059985,,21.682464,18.161876,18.987745,
12/31/2018,,30.011062,6.905571,16.175764,14.529344,,15.453361,10.147086,,12.511637,9.486129,9.486129,9.486129,,24.181548,23.356232,23.001608,
03/31/2019,,32.252238,7.085982,16.805723,15.276723,,15.613063,9.74026,34.920635,9.033613,6.97097,6.97097,6.97097,,22.832981,31.883562,21.969076,
06/30/2019,,33.668979,7.630542,17.866512,16.368235,,22.662731,16.975112,58.344284,15.212189,11.510849,11.510849,11.510849,,24.331411,15.765766,28.360807,
09/30/2019,,32.580286,7.92915,18.036768,17.260806,,21.512739,16.488854,70.181219,15.501592,11.902866,11.902866,11.902866,,23.215203,17.284281,26.949018,
12/31/2019,,32.824927,7.639546,15.909634,16.00623,,17.667628,12.23009,44.332855,12.212606,9.607483,9.607483,9.607483,,21.331424,23.512739,25.106888,
03/31/2020,,25.738428,5.365334,11.007872,11.163446,,3.119181,-4.771881,-76.06383,-7.064711,-6.215084,-6.215084,-6.215084,,,,,
06/30/2020,,-32.294242,-5.426661,-9.544034,-5.397517,,-287.874659,-327.997275,-62.730394,-477.792916,-389.441417,-389.441417,-389.441417,,,,,
