Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1995,,22212.120598,22568.6534,21781.011021,2.865781,1.329677,7.199474,,2.169859,8.176576,12.007252,28.375,22441.505318,
09/30/1995,,23298.105693,24435.740761,22557.516624,2.79519,1.334931,6.793097,,2.182471,8.123132,11.899471,28.5,22607.114899,
12/31/1995,,22566.471725,23701.892883,21649.990479,3.002588,1.596161,7.037367,21.648764,2.595762,8.662909,12.860426,29.75,23499.483336,
03/31/1996,,23140.240676,24616.062075,22405.223809,2.993023,1.766615,7.921338,28.296694,2.81846,9.38614,14.23371,31.75,24668.100565,
06/30/1996,,25832.7512,26714.65748,24863.310076,3.098366,1.899863,8.5524,32.410427,2.960004,9.88971,15.488146,32.75,25005.131811,
09/30/1996,35.349462,24502.180431,25189.284941,23248.323568,3.024533,1.970061,8.623367,27.182831,3.03296,10.274054,16.558765,32.875,24873.732244,
12/31/1996,43.918918,25638.904436,26511.019026,23826.402223,4.198978,1.728278,8.357826,20.366711,2.57669,9.946301,16.178799,32.5,23771.509876,
03/31/1997,56.712963,23962.510336,25827.530511,22365.916691,3.927895,1.613261,7.483528,14.737851,2.374259,9.491154,16.011993,30.625,22047.570152,
06/30/1997,61.778846,22742.423967,24050.937225,21130.11919,3.497014,1.665534,8.737554,17.884454,2.420149,9.828824,16.436533,32.125,22479.276474,
09/30/1997,116.458332,23230.809372,24607.717236,22195.184601,3.802166,1.781666,9.775011,20.387668,2.551109,11.119562,19.442418,34.9375,23640.833513,
12/31/1997,,20274.612237,23641.083084,18271.746681,9.299243,1.391345,7.881194,17.105097,2.18305,10.134677,23.218184,27.5,20059.140965,
03/31/1998,,19341.76595,22145.35158,17677.200298,10.352726,1.548898,8.611124,18.964681,2.290145,10.517084,24.499833,30.8125,20875.180753,
