Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/30/2003,96576.0,2468.0,2468.0,0.0,989.0,,,26004.0,0.0,0.0,26004.0,0.0,2105.0,,,,,31566.0,52266.0,67757.0,-15491.0,0.0,12744.0,9317.0,9317.0,0.0,3427.0,65010.0,,17408.0,17408.0,,,,4562.0,4402.0,160.0,160.0,,,10111.0,,,,10111.0,32081.0,20939.0,17939.0,3000.0,3000.0,,1983.0,,,1983.0,22922.0,55003.0,0.0,2405.0,,,0,38400.0,-605.0,40200.0,1373,41573.0,96576.0,
07/31/2003,98919.0,4472.0,4472.0,0.0,1099.0,,,25779.0,0.0,0.0,25779.0,0.0,1053.0,,,,,32403.0,54517.0,71001.0,-16484.0,0.0,11999.0,9573.0,9573.0,0.0,2426.0,66516.0,,16780.0,16780.0,,,,5400.0,5223.0,177.0,177.0,,,10517.0,,,,10517.0,32697.0,20207.0,17227.0,2980.0,2980.0,,2040.0,,,2040.0,22247.0,54944.0,0.0,2492.0,,,0,39837.0,265.0,42594.0,1381,43975.0,98919.0,
10/31/2003,104825.0,3312.0,3312.0,0.0,1112.0,,,31285.0,0.0,0.0,31285.0,0.0,1083.0,,,,,36792.0,56204.0,73448.0,-17244.0,0.0,11829.0,9446.0,9446.0,0.0,2383.0,68033.0,,20300.0,20300.0,,,,7803.0,7622.0,181.0,181.0,,,10864.0,,,,10864.0,38967.0,19948.0,16951.0,2997.0,2997.0,,2317.0,,,2317.0,22265.0,61232.0,0.0,2513.0,,,0,39750.0,-92.0,42171.0,1422,43593.0,104825.0,
01/31/2004,104912.0,5199.0,5199.0,0.0,1254.0,1254.0,,26612.0,0.0,0.0,,0.0,1356.0,,,,,34421.0,58530.0,75887.0,-17357.0,0.0,11961.0,9882.0,9882.0,0.0,2079.0,70491.0,,19332.0,19332.0,,,,6367.0,6171.0,196.0,196.0,,,11719.0,,,,11719.0,37418.0,20099.0,17102.0,2997.0,2997.0,,2288.0,,,2288.0,22387.0,59805.0,0.0,2566.0,,,0,40206.0,851.0,43623.0,1484,45107.0,104912.0,
04/30/2004,108020.0,3828.0,3828.0,0.0,1230.0,,,28320.0,0.0,0.0,28320.0,0.0,1375.0,,,,,34753.0,58301.0,74913.0,-16612.0,0.0,14966.0,10134.0,10134.0,0.0,4832.0,73267.0,,19489.0,19489.0,,,,8848.0,8659.0,189.0,189.0,,,13125.0,,,,13125.0,41462.0,20500.0,17468.0,3032.0,3032.0,,2215.0,,,2215.0,22715.0,64177.0,0.0,2613.0,,,0,38292.0,1667.0,42572.0,1271,43843.0,108020.0,
07/31/2004,110782.0,4709.0,4709.0,0.0,1280.0,,,28266.0,0.0,0.0,28266.0,0.0,1585.0,,,,,35840.0,62515.0,79993.0,-17478.0,0.0,12427.0,10124.0,10124.0,0.0,2303.0,74942.0,,19771.0,19771.0,,,,11444.0,11242.0,202.0,202.0,,,12550.0,,,,12550.0,43765.0,20144.0,17044.0,3100.0,3100.0,,2277.0,,,2277.0,22421.0,66186.0,0.0,2643.0,,,0,39427.0,1297.0,43367.0,1229,44596.0,110782.0,
10/31/2004,119057.0,4639.0,4639.0,0.0,1418.0,,,33680.0,0.0,0.0,33680.0,0.0,1574.0,,,,,41311.0,62443.0,80988.0,-18545.0,0.0,15303.0,10191.0,10191.0,0.0,5112.0,77746.0,,22133.0,22133.0,,,,11496.0,11290.0,206.0,206.0,,,14300.0,,,,14300.0,47929.0,22147.0,19099.0,3048.0,3048.0,,2626.0,,,2626.0,24773.0,72702.0,0.0,2723.0,,,0,40850.0,1521.0,45094.0,1261,46355.0,119057.0,
01/31/2005,120154.0,5488.0,5488.0,0.0,1715.0,1715.0,,29762.0,0.0,0.0,29762.0,0.0,1889.0,,,,,38854.0,68118.0,88593.0,-20475.0,0.0,13182.0,10803.0,10803.0,0.0,2379.0,81300.0,,21987.0,21987.0,,,,7794.0,7571.0,223.0,223.0,,,13401.0,,,,13401.0,43182.0,23258.0,20087.0,3171.0,3171.0,,2978.0,,,2978.0,26236.0,69418.0,0.0,2848.0,,,0,43854.0,2694.0,49396.0,1340,50736.0,120154.0,
04/30/2005,122215.0,4955.0,4955.0,0.0,1520.0,1520.0,,31349.0,0.0,0.0,31349.0,0.0,1817.0,,,,,39641.0,66375.0,85954.0,-19579.0,0.0,16199.0,10786.0,10786.0,0.0,5413.0,82574.0,,22910.0,22910.0,,,,11285.0,11057.0,228.0,228.0,,,14973.0,,,,14973.0,49168.0,21628.0,18232.0,3396.0,3396.0,,2867.0,,,2867.0,24495.0,73663.0,0.0,2827.0,,,0,42153.0,2211.0,47191.0,1361,48552.0,122215.0,
07/31/2005,124765.0,5452.0,5452.0,0.0,1596.0,1596.0,,30611.0,0.0,0.0,30611.0,0.0,2734.0,,,,,40393.0,70192.0,90046.0,-19854.0,0.0,14180.0,10324.0,10324.0,0.0,3856.0,84372.0,,22360.0,22360.0,,,,12357.0,12134.0,223.0,223.0,,,14447.0,,,,14447.0,49164.0,23626.0,20209.0,3417.0,3417.0,,2875.0,,,2875.0,26501.0,75665.0,0.0,2874.0,,,0,43122.0,1725.0,47721.0,1379,49100.0,124765.0,
10/31/2005,131799.0,4535.0,4535.0,0.0,1846.0,1846.0,,36573.0,0.0,0.0,36573.0,0.0,1970.0,,,,,44924.0,73984.0,94867.0,-20883.0,0.0,12891.0,10467.0,10467.0,0.0,2424.0,86875.0,,25115.0,25115.0,,,,11203.0,10946.0,257.0,257.0,,,13997.0,,,,13997.0,50315.0,26796.0,23249.0,3547.0,3547.0,,3391.0,,,3391.0,30187.0,80502.0,0.0,2925.0,,,0,45495.0,1498.0,49918.0,1379,51297.0,131799.0,
01/31/2006,138187.0,6193.0,6193.0,0.0,2575.0,2575.0,,31910.0,0.0,0.0,31910.0,0.0,3147.0,,,,,43825.0,77865.0,100929.0,-23064.0,0.0,16497.0,12097.0,12097.0,0.0,4400.0,94362.0,,25101.0,25101.0,,,,8633.0,8349.0,284.0,284.0,,,15091.0,,,,15091.0,48825.0,30096.0,26429.0,3667.0,3667.0,,4630.0,,,4630.0,34726.0,83551.0,0.0,3013.0,,,0,49105.0,1053.0,53171.0,1465,54636.0,138187.0,
04/30/2006,140485.0,5690.0,5690.0,0.0,2430.0,2430.0,,31900.0,0.0,0.0,31900.0,0.0,5442.0,,,,,45462.0,80000.0,104185.0,-24185.0,0.0,15023.0,12807.0,12807.0,0.0,2216.0,95023.0,,25115.0,25115.0,,,,9420.0,9181.0,239.0,239.0,,,17462.0,,,,17462.0,51997.0,28956.0,25036.0,3920.0,3920.0,,4678.0,,,4678.0,33634.0,85631.0,0.0,3070.0,,,0,49020.0,1224.0,53314.0,1540,54854.0,140485.0,
07/31/2006,144788.0,6386.0,6386.0,0.0,2522.0,2522.0,,32087.0,0.0,0.0,32087.0,0.0,5177.0,,,,,46172.0,83182.0,106380.0,-23198.0,0.0,15434.0,13269.0,13269.0,0.0,2165.0,98616.0,,26023.0,26023.0,,,,12503.0,12307.0,196.0,196.0,,,15613.0,,,,15613.0,54139.0,27982.0,24099.0,3883.0,3883.0,,4741.0,,,4741.0,32723.0,86862.0,0.0,3165.0,,,0,51091.0,2116.0,56372.0,1554,57926.0,144788.0,
10/31/2006,151119.0,5908.0,5908.0,0.0,2477.0,2477.0,,38531.0,0.0,0.0,38531.0,0.0,2707.0,,,,,49623.0,86022.0,110181.0,-24159.0,0.0,15474.0,13257.0,13257.0,0.0,2217.0,101496.0,,29263.0,29263.0,,,,13758.0,13458.0,300.0,300.0,,,15142.0,,,,15142.0,58163.0,27776.0,24154.0,3622.0,3622.0,,4785.0,,,4785.0,32561.0,90724.0,0.0,3237.0,,,0,53738.0,1788.0,58763.0,1632,60395.0,151119.0,
01/31/2007,151587.0,7767.0,7767.0,0.0,2840.0,2840.0,,33685.0,0.0,0.0,33685.0,0.0,2690.0,,,,,46982.0,88440.0,115190.0,-26750.0,0.0,16165.0,13759.0,13759.0,0.0,2406.0,104605.0,,28484.0,28484.0,,,,8283.0,7998.0,285.0,285.0,,,15381.0,,,,15381.0,52148.0,30735.0,27222.0,3513.0,3513.0,,4971.0,,,4971.0,35706.0,87854.0,0.0,3247.0,,,0,55818.0,2508.0,61573.0,2160,63733.0,151587.0,
04/30/2007,155422.0,6563.0,6563.0,,2924.0,2924.0,,35200.0,,,,,2892.0,,,,,47579.0,90284.0,118417.0,-28133.0,,17559.0,14585.0,14585.0,0.0,2974.0,107843.0,,27562.0,27562.0,,,,9085.0,8839.0,246.0,246.0,,,18053.0,,,,18053.0,54700.0,33115.0,29567.0,3548.0,3548.0,,5426.0,,,5426.0,38541.0,93241.0,,3284.0,,,0,53956.0,2671.0,59911.0,2270,62181.0,155422.0,
07/31/2007,156949.0,6094.0,6094.0,0.0,2767.0,2767.0,,34184.0,0.0,0.0,,0.0,3342.0,,,,,46387.0,92948.0,122169.0,-29221.0,0.0,17614.0,14655.0,14655.0,0.0,2959.0,110562.0,,27748.0,27748.0,,,,11482.0,11293.0,189.0,189.0,,,16020.0,,,,16020.0,55250.0,31560.0,27966.0,3594.0,3594.0,,5449.0,,,5449.0,37009.0,92259.0,0.0,3412.0,,,0,55414.0,3460.0,62286.0,2404,64690.0,156949.0,
10/31/2007,165659.0,5518.0,5518.0,0.0,3062.0,3062.0,,39535.0,0.0,0.0,39535.0,0.0,3391.0,,,,,51506.0,95986.0,126086.0,-30100.0,0.0,18167.0,14898.0,14898.0,0.0,3269.0,114153.0,,31376.0,31376.0,,,,13847.0,13538.0,309.0,309.0,,,15719.0,,,,15719.0,60942.0,33590.0,30070.0,3520.0,3520.0,,5613.0,,,5613.0,39203.0,100145.0,0.0,3421.0,,,0,55522.0,4139.0,63082.0,2432,65514.0,165659.0,
01/31/2008,163514.0,5492.0,5492.0,0.0,3642.0,3642.0,,35159.0,0.0,0.0,35159.0,0.0,3727.0,,,,,48020.0,96867.0,127992.0,-31125.0,0.0,18627.0,15879.0,15879.0,0.0,2748.0,115494.0,,30344.0,30344.0,,,,11269.0,10953.0,316.0,316.0,,,16865.0,,,,16865.0,58478.0,33402.0,29799.0,3603.0,3603.0,,5087.0,,,5087.0,38489.0,96967.0,0.0,3425.0,,,0,57319.0,3864.0,64608.0,1939,66547.0,163514.0,
04/30/2008,167483.0,8042.0,8042.0,0.0,3249.0,3249.0,0.0,35521.0,,,,,3945.0,,,90.0,2990.0,50757.0,97458.0,130064.0,-32606.0,0.0,19268.0,16428.0,16428.0,0.0,2840.0,116726.0,,48930.0,29027.0,1699.0,3322.0,14882.0,12109.0,5924.0,321.0,321.0,,5864.0,90.0,,,5284.0,0.0,61129.0,35963.0,32379.0,3584.0,3584.0,,5284.0,,,0.0,41247.0,102376.0,0.0,3628.0,394.372206,3233.627794,0,55257.0,4345.0,63230.0,1877,65107.0,167483.0,
07/31/2008,166895.0,6903.0,6903.0,0.0,3221.0,3221.0,0.0,35365.0,,,,,4285.0,,,77.0,3311.0,49774.0,98049.0,132029.0,-33980.0,0.0,19072.0,16400.0,16400.0,0.0,2672.0,117121.0,,48001.0,29912.0,555.0,1927.0,15607.0,6851.0,4347.0,324.0,324.0,,2180.0,77.0,,,5386.0,0.0,54929.0,37712.0,34168.0,3544.0,3544.0,,5386.0,,,0.0,43098.0,98027.0,0.0,3986.0,393.397638,3592.602362,0,57883.0,4924.0,66793.0,2075,68868.0,166895.0,
10/31/2008,167843.0,5920.0,5920.0,0.0,3250.0,3250.0,0.0,40416.0,,,,,3507.0,,,152.0,3245.0,53093.0,96545.0,130593.0,-34048.0,0.0,18205.0,15416.0,15416.0,0.0,2789.0,114750.0,,47473.0,30782.0,355.0,993.0,15343.0,12999.0,7932.0,314.0,314.0,,4753.0,152.0,,,5575.0,0.0,60624.0,34071.0,30803.0,3268.0,3268.0,,5575.0,,,0.0,39646.0,100270.0,0.0,4219.0,392.255234,3826.744766,0,59809.0,1511.0,65539.0,2034,67573.0,167843.0,
01/31/2009,163429.0,7275.0,7275.0,0.0,3905.0,3905.0,0.0,34511.0,,,,,3258.0,847.0,202.0,83.0,1770.0,48949.0,95653.0,131161.0,-35508.0,0.0,18827.0,15260.0,15260.0,0.0,2518.0,114480.0,,47638.0,28849.0,677.0,,18112.0,7669.0,1506.0,315.0,315.0,,5848.0,83.0,0.0,338.0,6014.0,0.0,55390.0,34228.0,31028.0,3200.0,3200.0,,6732.0,0.0,,380.0,40960.0,96350.0,0.0,4313.0,393.0,3920.0,0,63660.0,-2688.0,65285.0,1794,67079.0,163429.0,
04/30/2009,162090.0,6578.0,6578.0,0.0,3356.0,3356.0,0.0,34391.0,,,,,3421.0,690.0,,45.0,3206.0,47746.0,96104.0,132866.0,-36762.0,0.0,18240.0,14882.0,14882.0,0.0,2668.0,114344.0,,48848.0,28541.0,1810.0,3234.0,15263.0,7506.0,1457.0,318.0,318.0,,5731.0,45.0,,313.0,5835.0,0.0,56399.0,35366.0,32181.0,3185.0,3185.0,,6411.0,,,263.0,41777.0,98176.0,0.0,4048.0,389.661775,3658.338225,0,61556.0,-3373.0,62231.0,1683,63914.0,162090.0,
07/31/2009,168609.0,7997.0,7997.0,0.0,3684.0,3684.0,0.0,33365.0,,,,,3646.0,644.0,,41.0,3439.0,48692.0,100187.0,138653.0,-38466.0,0.0,19730.0,16149.0,16149.0,0.0,2937.0,119917.0,,48718.0,28797.0,1142.0,2073.0,16706.0,8417.0,1122.0,336.0,336.0,,6959.0,41.0,,278.0,5773.0,0.0,57176.0,36564.0,33318.0,3246.0,3246.0,,6360.0,,,309.0,42924.0,100100.0,0.0,4173.0,385.68266,3787.31734,0,62840.0,-318.0,66695.0,1814,68509.0,168609.0,
10/31/2009,172502.0,6003.0,6003.0,0.0,3776.0,3776.0,0.0,38129.0,,,,,3608.0,693.0,,38.0,3463.0,51516.0,101221.0,140770.0,-39549.0,0.0,19765.0,16162.0,16162.0,0.0,2910.0,120986.0,,49365.0,30920.0,786.0,1021.0,16638.0,9752.0,5239.0,344.0,344.0,,4169.0,38.0,,296.0,6202.0,0.0,59155.0,37363.0,34156.0,3207.0,3207.0,,6750.0,,,252.0,44113.0,103268.0,0.0,4134.0,381.017197,3752.982803,0,63697.0,-551.0,67280.0,1954,69234.0,172502.0,
01/31/2010,170407.0,7907.0,7907.0,0.0,4144.0,4144.0,0.0,32713.0,,,,,3268.0,735.0,331.0,92.0,1594.0,48032.0,102307.0,143517.0,-41210.0,0.0,20068.0,16126.0,16126.0,0.0,2876.0,122375.0,,50532.0,30451.0,1347.0,,18734.0,4919.0,523.0,346.0,346.0,,4050.0,92.0,0.0,280.0,5508.0,0.0,55543.0,36141.0,32971.0,3170.0,3170.0,,6075.0,0.0,,287.0,42216.0,97759.0,0.0,4181.0,378.0,3803.0,0,66357.0,-70.0,70468.0,2180,72648.0,170407.0,
04/30/2010,174043.0,8516.0,8516.0,0.0,4235.0,4235.0,0.0,35021.0,,,,,3574.0,741.0,,74.0,3445.0,51346.0,102928.0,145524.0,-42596.0,0.0,19769.0,15859.0,15859.0,0.0,3169.0,122697.0,,53239.0,31372.0,2704.0,3546.0,15617.0,11177.0,4812.0,353.0,353.0,,6012.0,74.0,,278.0,5152.0,0.0,64490.0,35522.0,32410.0,3112.0,3112.0,,5735.0,,,305.0,41257.0,105747.0,0.0,4059.0,372.0,3687.0,0,62180.0,-216.0,66023.0,2273,68296.0,174043.0,
07/31/2010,176944.0,10195.0,10195.0,0.0,4531.0,4531.0,0.0,34793.0,,,,,3526.0,702.0,,75.0,3395.0,53045.0,103814.0,147843.0,-44029.0,0.0,20085.0,15993.0,15993.0,0.0,3390.0,123899.0,,55049.0,33953.0,1257.0,2292.0,17547.0,10531.0,4639.0,346.0,346.0,,5546.0,75.0,,336.0,5368.0,0.0,65655.0,38386.0,35313.0,3073.0,3073.0,,6007.0,,,303.0,44393.0,110048.0,0.0,3999.0,364.0,3635.0,0,61746.0,-1099.0,64646.0,2250,66896.0,176944.0,
10/31/2010,186890.0,10616.0,10616.0,0.0,4374.0,4374.0,0.0,41059.0,,,,,3519.0,752.0,,77.0,3382.0,59568.0,106542.0,151516.0,-44974.0,0.0,20780.0,16586.0,16586.0,0.0,3442.0,127322.0,,55435.0,36208.0,518.0,1191.0,17518.0,12895.0,7352.0,347.0,347.0,,5196.0,77.0,,352.0,6197.0,0.0,68407.0,43570.0,40474.0,3096.0,3096.0,,6893.0,,,344.0,50463.0,118870.0,0.0,3969.0,358.0,3611.0,0,61451.0,105.0,65525.0,2495,68020.0,186890.0,
01/31/2011,180782.0,7395.0,7395.0,0.0,5089.0,5089.0,0.0,36437.0,,,,,3091.0,738.0,327.0,47.0,1324.0,52012.0,107878.0,154489.0,-46611.0,0.0,20892.0,16763.0,16763.0,0.0,3064.0,128770.0,,52534.0,33676.0,157.0,,18701.0,6022.0,1031.0,336.0,336.0,,4655.0,47.0,0.0,285.0,6682.0,0.0,58603.0,43575.0,40425.0,3150.0,3150.0,,7357.0,0.0,,390.0,50932.0,109535.0,0.0,3929.0,352.0,3577.0,0,63967.0,646.0,68542.0,2705,71247.0,180782.0,
04/30/2011,186225.0,9400.0,9400.0,0.0,4785.0,4785.0,0.0,38495.0,,,,,3438.0,655.0,,44.0,3330.0,56118.0,109144.0,157830.0,-48686.0,0.0,20963.0,16895.0,16895.0,0.0,3413.0,130107.0,,55198.0,34481.0,927.0,3828.0,15962.0,6969.0,3451.0,345.0,345.0,,3173.0,44.0,,267.0,6902.0,0.0,62211.0,48448.0,45237.0,3211.0,3211.0,,7574.0,,,405.0,56022.0,118233.0,0.0,3798.0,348.0,3450.0,0,60330.0,878.0,65006.0,2986,67992.0,186225.0,
07/31/2011,193872.0,8102.0,8102.0,0.0,5265.0,5265.0,0.0,38867.0,,,,,3396.0,685.0,,28.0,3308.0,55630.0,111590.0,160087.0,-48497.0,0.0,26652.0,21532.0,21532.0,0.0,4435.0,138242.0,,56186.0,34917.0,898.0,2556.0,17815.0,8626.0,6435.0,404.0,404.0,,1787.0,28.0,,259.0,7304.0,0.0,64840.0,48213.0,44999.0,3214.0,3214.0,,7971.0,,,408.0,56184.0,121024.0,0.0,3876.0,346.0,3530.0,0,62779.0,1286.0,67941.0,4907,72848.0,193872.0,
10/31/2011,195244.0,7063.0,7063.0,0.0,4757.0,4757.0,0.0,44340.0,,,,,3316.0,606.0,,27.0,3224.0,59476.0,110392.0,157498.0,-47106.0,0.0,25376.0,20409.0,20409.0,0.0,4361.0,135768.0,,56132.0,37555.0,382.0,1305.0,16890.0,11385.0,9594.0,321.0,321.0,,1470.0,27.0,,294.0,8085.0,0.0,67544.0,47638.0,44659.0,2979.0,2979.0,,8671.0,,,292.0,56309.0,123853.0,0.0,3769.0,344.0,3425.0,0,64769.0,-1375.0,67163.0,4228,71391.0,195244.0,
01/31/2012,193406.0,6550.0,6550.0,0.0,5937.0,5937.0,0.0,40714.0,,,,,1774.0,588.0,738.0,,957.0,54975.0,112324.0,160938.0,-48614.0,0.0,26107.0,20651.0,20651.0,0.0,4130.0,138431.0,,55952.0,36608.0,1164.0,,18180.0,6348.0,4047.0,326.0,326.0,,1975.0,0.0,0.0,8441.0,7862.0,0.0,62300.0,38748.0,35739.0,3009.0,3009.0,,16597.0,0.0,,294.0,55345.0,117645.0,0.0,4034.0,342.0,3692.0,0,68691.0,-1410.0,71315.0,4446,75761.0,193406.0,
04/30/2012,197100.0,8117.0,8117.0,0.0,5574.0,5574.0,0.0,41284.0,,,,,2301.0,534.0,,,2291.0,57276.0,113472.0,164307.0,-50835.0,0.0,26352.0,21003.0,21003.0,0.0,4815.0,139824.0,,60348.0,37068.0,2560.0,4059.0,16661.0,8630.0,5799.0,322.0,322.0,,2509.0,0.0,,347.0,7735.0,0.0,68978.0,45845.0,42805.0,3040.0,3040.0,,8342.0,,,260.0,54187.0,123165.0,0.0,3964.0,339.0,3625.0,0,65463.0,-463.0,68964.0,4971,73935.0,197100.0,
07/31/2012,195661.0,7935.0,7935.0,0.0,5365.0,5365.0,0.0,40558.0,,,,,2401.0,482.0,,,2321.0,56259.0,113647.0,165778.0,-52131.0,0.0,25755.0,20081.0,20081.0,0.0,5192.0,139402.0,,57869.0,36067.0,1308.0,2717.0,17777.0,10446.0,6091.0,326.0,326.0,,4029.0,0.0,,122.0,8028.0,0.0,68315.0,44055.0,41080.0,2975.0,2975.0,,8590.0,,,440.0,52645.0,120960.0,0.0,4077.0,338.0,3739.0,0,67732.0,-1531.0,70278.0,4423,74701.0,195661.0,
10/31/2012,205818.0,8643.0,8643.0,0.0,5567.0,5567.0,0.0,47487.0,,,,,1734.0,519.0,,25.0,1599.0,63431.0,115253.0,168911.0,-53658.0,0.0,27134.0,20572.0,20572.0,0.0,6043.0,142387.0,,61192.0,40272.0,1010.0,1381.0,18529.0,15621.0,8740.0,331.0,331.0,,6550.0,32.0,,536.0,8044.0,0.0,76845.0,41744.0,38780.0,2964.0,2964.0,,8628.0,,,48.0,50372.0,127217.0,0.0,4197.0,336.0,3861.0,0,70256.0,-562.0,73891.0,4710,78601.0,205818.0,
01/31/2013,203105.0,7781.0,7781.0,0.0,6768.0,6768.0,0.0,43803.0,,,,,1588.0,581.0,757.0,0.0,1002.0,59940.0,116681.0,171724.0,-55043.0,0.0,26484.0,20497.0,20497.0,0.0,4649.0,143165.0,,59095.0,38080.0,2211.0,,18804.0,12719.0,6805.0,327.0,327.0,,5587.0,4.0,0.0,7054.0,7613.0,0.0,71818.0,34454.0,31431.0,3023.0,3023.0,,15095.0,0.0,,428.0,49549.0,121367.0,0.0,3952.0,332.0,3620.0,0,72978.0,-587.0,76343.0,5395,81738.0,203105.0,
04/30/2013,202187.0,8855.0,8855.0,0.0,6191.0,6191.0,0.0,43138.0,,,,,1992.0,489.0,,0.0,1981.0,60176.0,116431.0,172980.0,-56549.0,0.0,25580.0,19734.0,19734.0,0.0,5357.0,142011.0,,61017.0,36770.0,2318.0,4649.0,17280.0,12533.0,6255.0,311.0,311.0,,5967.0,2.0,,6803.0,7694.0,0.0,73552.0,37863.0,34848.0,3015.0,3015.0,,14931.0,,,434.0,52794.0,126346.0,0.0,3728.0,329.0,3399.0,0,68489.0,-1968.0,70249.0,5592,75841.0,202187.0,
07/31/2013,200969.0,9016.0,9016.0,0.0,5996.0,5996.0,0.0,42793.0,,,,,2197.0,732.0,,0.0,2181.0,60002.0,115994.0,173849.0,-57855.0,0.0,24973.0,19280.0,19280.0,0.0,4961.0,140967.0,,58574.0,36701.0,116.0,3141.0,18616.0,13640.0,8639.0,309.0,309.0,,4692.0,0.0,,6617.0,7989.0,0.0,72214.0,36970.0,34063.0,2907.0,2907.0,,15099.0,,,493.0,52069.0,124283.0,0.0,3759.0,327.0,3432.0,0,70791.0,-2889.0,71661.0,5025,76686.0,200969.0,
10/31/2013,209876.0,8736.0,8736.0,0.0,6206.0,6206.0,0.0,49673.0,,,,,2527.0,716.0,,87.0,2149.0,67142.0,117227.0,176635.0,-59408.0,0.0,25507.0,19729.0,19729.0,0.0,5062.0,142734.0,,59654.0,39221.0,255.0,1573.0,18605.0,17279.0,12817.0,315.0,315.0,,4147.0,88.0,,6041.0,8298.0,0.0,77021.0,38503.0,35662.0,2841.0,2841.0,,15830.0,,,1491.0,54333.0,131354.0,0.0,2688.0,324.0,2364.0,0,72888.0,-2183.0,73393.0,5129,78522.0,209876.0,
01/31/2014,204751.0,7281.0,7281.0,0.0,6677.0,6677.0,0.0,44858.0,,,,,2369.0,716.0,1151.0,89.0,1082.0,61185.0,117907.0,178678.0,-60771.0,0.0,25659.0,19510.0,19510.0,0.0,4282.0,143566.0,,57173.0,37415.0,966.0,,18792.0,12082.0,7670.0,309.0,309.0,,4103.0,90.0,0.0,6069.0,8017.0,0.0,69345.0,38491.0,35703.0,2788.0,2788.0,,15576.0,0.0,,1490.0,54067.0,123412.0,0.0,2685.0,323.0,2362.0,0,76566.0,-2996.0,76255.0,5084,81339.0,204751.0,
04/30/2014,202517.0,6012.0,6012.0,0.0,6096.0,6096.0,0.0,45315.0,,,,,2264.0,617.0,,70.0,1811.0,59687.0,117643.0,180260.0,-62617.0,0.0,25187.0,19515.0,19515.0,0.0,5055.0,142830.0,,60767.0,36347.0,1966.0,4648.0,17806.0,7083.0,3517.0,300.0,300.0,,3266.0,71.0,,6155.0,8164.0,0.0,67921.0,42078.0,39336.0,2742.0,2742.0,,14319.0,,,0.0,56397.0,124318.0,0.0,2434.0,323.0,2111.0,0,73366.0,-2712.0,73088.0,5111,78199.0,202517.0,
07/31/2014,203762.0,6184.0,6184.0,0.0,6146.0,6146.0,0.0,45451.0,,,,,1851.0,630.0,,,1851.0,59632.0,118723.0,183524.0,-64801.0,0.0,25407.0,19758.0,19758.0,0.0,5019.0,144130.0,,58675.0,36828.0,511.0,3100.0,18236.0,8456.0,3516.0,301.0,301.0,,4639.0,1.0,,6209.0,,0.0,67132.0,39322.0,36627.0,2695.0,2695.0,,14485.0,,,8276.0,53807.0,120939.0,0.0,2531.0,323.0,2208.0,0,77172.0,-1957.0,77746.0,5077,82823.0,203762.0,
10/31/2014,207668.0,6718.0,6718.0,0.0,6091.0,6091.0,0.0,51501.0,,,,,1531.0,500.0,,,1531.0,65841.0,117492.0,183126.0,-65634.0,0.0,24335.0,18888.0,18888.0,0.0,4947.0,141827.0,,60364.0,39656.0,383.0,1553.0,18772.0,11175.0,6019.0,302.0,302.0,,4854.0,1.0,,4916.0,,0.0,71540.0,39370.0,36603.0,2767.0,2767.0,,12705.0,,,7789.0,52075.0,123615.0,0.0,2546.0,323.0,2223.0,0,80814.0,-4251.0,79109.0,4944,84053.0,207668.0,
01/31/2015,203490.0,9135.0,9135.0,0.0,6778.0,6778.0,0.0,45141.0,,,,,2224.0,512.0,1033.0,0.0,1496.0,63278.0,116655.0,182634.0,-65979.0,0.0,23557.0,18102.0,18102.0,0.0,3910.0,140212.0,,58526.0,38410.0,1021.0,,19095.0,5904.0,1592.0,287.0,287.0,,4025.0,823.0,0.0,4460.0,4671.0,0.0,65253.0,39645.0,37039.0,2606.0,2606.0,,12655.0,0.0,,3524.0,52300.0,117553.0,0.0,2785.0,323.0,2462.0,0,85777.0,-7168.0,81394.0,4543,85937.0,203490.0,
