Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,12300.085938,323.183014,323.183014,0,84.398003,84.398003,,74.865997,74.865997,0.0,0.0,0.0,187.229996,,,,,669.677002,10904.462891,,,0.0,,725.945984,283.132996,283.132996,0.0,442.812988,11630.408875,,204.557999,204.557999,,,,482.869995,,,,,,1594.664047,,,1594.664047,2282.092041,4171.619141,,,,,195.914993,,,,,195.914993,4367.534134,6649.626175,0.0,2759.425049,,,-422.820007,3310.666992,3.187927,5650.459961,0.0,5650.459961,12300.086136,
09/30/2006,12211.732,220.538,220.538,0,106.691,106.691,,69.432,69.432,0.0,0.0,0.0,122.444,,,,,519.105,10983.829,,,0.0,,708.798,283.133,283.133,0.0,425.665,11692.627,,168.721,168.721,,,,268.638,,,,,,1384.264,,,1384.264,1821.623,4181.502,,,,,165.473,,,,,165.473,4346.975,6168.598,0.0,2860.486,,,-422.96,3624.412,-18.804,6043.134,0.0,6043.134,12211.732,
12/31/2006,13393.088,104.52,104.52,0,185.886,185.886,,76.969,76.969,0.0,0.0,0.0,134.529,,,,,501.904,11429.106,14383.535,-2954.429,0.0,,1462.078,721.514,721.514,0.0,740.564,12891.184,,193.794,193.794,,,,373.422,,,,,,1305.152,,,1305.152,1872.368,5040.322,,,,,388.823,,,,,388.823,5429.145,7301.513,0.0,2906.266,,,-423.1,3639.211,-30.802,6091.575,0.0,6091.575,13393.088,
03/31/2007,13694.072266,199.615997,199.615997,0,207.020004,207.020004,,80.780998,80.780998,0.0,0.0,0.0,206.951004,,,,,694.367981,11468.213867,,,0.0,,1531.48999,732.098999,732.098999,0.0,799.390991,12999.703857,,194.270996,194.270996,,,,523.142029,,,,,,1621.812073,,,1621.812073,2339.225098,4845.961914,,,,,412.817993,,,,,412.817993,5258.779907,7598.005005,0.0,2913.500977,,,-423.23999,3616.186035,-10.380127,6096.066895,0.0,6096.066895,13694.071899,
06/30/2007,14560.301758,212.365005,212.365005,0,212.684998,212.684998,,86.567001,86.567001,0.0,0.0,0.0,235.906998,,,,,747.523987,12239.083008,,,0.0,,1573.694946,741.596008,741.596008,0.0,832.098938,13812.777954,,202.649994,202.649994,,,,553.473022,,,,,,1865.28299,,,1865.28299,2621.406006,5242.464844,,,,,471.181,,,,,471.181,5713.645844,8335.051849,0.0,2931.701904,,,-423.380005,3712.981934,3.946167,6225.25,0.0,6225.25,14560.301849,
09/30/2007,15165.818359,411.906006,411.906006,0,337.889008,337.889008,,88.795998,88.795998,0.0,0.0,0.0,221.679993,,,,,1060.270996,12274.179688,,,0.0,,1831.366943,772.815979,772.815979,0.0,1058.550964,14105.546631,,192.423996,192.423996,,,,558.617981,,,,,,1819.756119,,,1819.756119,2570.798096,5350.522949,,,,,589.039978,,,,,589.039978,5939.562927,8510.361023,0.0,2937.356934,,,-423.519989,4076.028076,65.59201,6655.457031,0.0,6655.457031,15165.818054,
12/31/2007,14982.281,230.784,230.784,0,313.64,313.64,,96.813,96.813,0.0,0.0,0.0,351.554,,,,,992.791,12253.784,15658.362,-3404.578,0.0,,1735.706,797.791,797.791,0.0,937.915,13989.49,,222.895,222.895,,,,351.725,,,,,,1764.675,,,1764.675,2339.295,5346.547,,,,,539.096,,,,,539.096,5885.643,8224.938,0.0,2945.17,,,-423.659,4114.877,120.955,6757.343,0.0,6757.343,14982.281,
03/31/2008,15551.733,441.127,441.127,0,236.293,236.293,,98.037,98.037,0.0,0.0,0.0,473.599,,,,,1249.056,12329.417,,,0.0,,1973.26,842.94,842.94,0.0,1130.32,14302.677,,207.342,207.342,,,,201.614,,,,,,1941.248,,,1941.248,2350.204,5747.371,,,,,547.172,,,,,547.172,6294.543,8644.747,0.0,2951.012,,,-423.94,4158.469,221.445,6906.986,0.0,6906.986,15551.733,
06/30/2008,16461.036,387.158,387.158,0,250.557,250.557,,118.343,118.343,0.0,0.0,0.0,487.761,,,,,1243.819,13244.859,,,0.0,,1972.358,844.162,844.162,0.0,1128.196,15217.217,,255.487,255.487,,,,430.754,,,,,,2096.498,,,2096.498,2782.739,5941.206,,,,,689.785,,,,,689.785,6630.991,9413.73,0.0,2945.148,,,-424.08,4211.195,315.043,7047.306,0.0,7047.306,16461.036,
09/30/2008,15770.686,301.963,301.963,0,324.131,324.131,,114.29,114.29,0.0,0.0,0.0,305.47,,,,,1045.854,13143.055,,,0.0,,1581.777,782.183,782.183,0.0,799.594,14724.832,,222.631,222.631,,,,430.861,,,,,,1887.84,,,1887.84,2541.332,5597.943,,,,,611.1,,,,,611.1,6209.043,8750.375,0.0,2949.767,,,-424.22,4591.052,-96.288,7020.311,0.0,7020.311,15770.686,
12/31/2008,16463.31,402.878,402.878,0,271.287,271.287,,96.077,96.077,0.0,0.0,0.0,207.095,,,,,977.337,13878.998,17843.071,-3964.073,0.0,,1606.975,779.246,779.246,0.0,827.729,15485.973,,245.225,245.225,,,,471.893,,,,,,1957.107,,,1957.107,2674.225,6539.51,,,,,446.563,,,,,446.563,6986.073,9660.298,0.0,2954.779,,,-424.36,4592.529,-319.936,6803.012,0.0,6803.012,16463.31,
03/31/2009,16191.027,455.884,455.884,0,194.508,194.508,0.0,91.957,,,,,157.81,,179.218,,124.78,900.159,13578.7,,,0.0,,1712.168,753.774,753.774,0.0,779.176,15290.868,,713.007,241.431,,108.573,363.003,473.579,0.0,,,,473.579,1276.207,,192.651,1074.159,2462.793,6493.714,6493.714,,,,484.775,,,,,292.124,6978.489,9441.282,0.0,2960.718,2.241,2958.477,-413.704,4556.291,-353.56,6749.745,0.0,6749.745,16191.027,
06/30/2009,16336.657,309.758,309.758,0,241.224,241.224,0.0,102.52,,,,,256.959,,241.554,,145.038,910.461,13593.681,,,0.0,,1832.515,781.609,781.609,0.0,809.352,15426.196,,734.905,262.647,,80.952,391.306,723.283,0.0,,,,723.283,1404.501,,80.358,1302.015,2862.689,6045.388,6045.388,,,,379.745,,,,,299.387,6425.133,9287.822,0.0,2964.851,2.241,2962.61,-413.704,4521.205,-23.517,7048.835,0.0,7048.835,16336.657,
09/30/2009,17186.295,285.863,285.863,0,334.666,334.666,0.0,109.663,,,,,290.444,,195.831,,185.36,1020.636,14203.91,,,0.0,,1961.749,803.189,803.189,0.0,962.729,16165.659,,929.403,270.472,,145.586,513.345,667.608,0.0,,,,667.608,1165.806,,38.229,1073.202,2762.817,6628.442,6628.442,,,,351.29,,,,,313.061,6979.732,9742.549,0.0,2971.905,2.242,2969.663,-413.703,4751.597,133.947,7443.746,0.0,7443.746,17186.295,
12/31/2009,18233.494,284.619,284.619,0,338.804,338.804,0.0,107.877,,,,,295.091,,261.668,,180.997,1026.391,15268.053,19560.407,-4292.354,0.0,,1939.05,1033.936,792.373,241.563,643.446,17207.103,,862.87,264.554,0.0,147.547,450.769,756.215,0.0,,,,756.215,1129.945,0.0,6.896,1059.524,2749.03,7663.555,7663.555,,,,321.192,0.0,0.0,0.0,0.0,314.296,7984.747,10733.777,0.0,2975.738,2.243,2973.495,-413.704,4754.95,182.733,7499.717,0.0,7499.717,18233.494,
03/31/2010,18037.146,278.104,278.104,0,257.592,257.592,0.0,111.349,,,,,270.183,,232.046,,187.076,917.228,15229.627,,,0.0,,1890.291,763.554,763.554,0.0,894.691,17119.918,,747.724,242.35,,114.206,391.168,1255.673,0.0,,,,1255.673,1368.783,,50.984,1230.133,3372.18,6847.719,6847.719,,,,351.845,,,,,300.861,7199.564,10571.744,0.0,2996.258,2.252,2994.006,-413.704,4842.397,40.451,7465.402,0.0,7465.402,18037.146,
06/30/2010,19948.498,551.46,551.46,0,273.708,273.708,0.0,145.547,,,,,356.161,,284.19,,225.326,1326.876,16440.866,,,0.0,,2180.756,800.436,800.436,0.0,1096.13,18621.622,,922.64,343.162,,100.253,479.225,703.245,0.0,,,,703.245,1662.045,,0.607,1660.614,3287.93,7901.646,7901.646,,,,410.643,,,,,410.036,8312.289,11600.219,0.0,3057.07,2.273,3054.797,-413.704,5431.899,273.014,8348.279,0.0,8348.279,19948.498,
09/30/2010,18605.808,441.93,441.93,0,279.388,279.388,0.0,113.061,,,,,208.928,,125.219,,171.413,1043.307,15684.378,,,0.0,,1878.123,768.048,768.048,0.0,984.856,17562.501,,906.335,281.051,,154.706,470.578,1104.706,0.0,,,,1104.706,1441.785,,17.958,1266.794,3452.826,6980.254,6980.254,,,,321.484,,,,,303.526,7301.738,10754.564,0.0,3010.058,2.255,3007.803,-413.704,5259.71,-4.82,7851.244,0.0,7851.244,18605.808,
12/31/2010,19653.829,419.929,419.929,0,266.71,266.71,0.0,126.797,,,,,201.635,,195.944,,145.144,1015.071,16771.677,21629.921,-4858.244,0.0,,1867.081,985.007,759.328,225.679,686.13,18638.758,,894.797,249.047,0.0,160.906,484.844,1198.929,0.0,,,,1198.929,1351.447,0.0,20.117,1283.073,3445.173,7951.187,7951.187,,,,356.717,0.0,0.0,0.0,0.0,336.6,8307.904,11753.077,0.0,3029.392,2.262,3027.13,-413.704,5259.998,25.066,7900.752,0.0,7900.752,19653.829,
03/31/2011,19775.492,470.258,470.258,0,276.885,276.885,0.0,140.557,,,,,326.986,,246.844,,182.082,1214.686,16401.579,,,0.0,,2159.227,786.725,786.725,0.0,1125.658,18560.806,,895.402,334.985,,114.657,445.76,702.484,0.0,,,,702.484,1412.99,,2.638,1404.031,3010.876,8076.793,8076.793,,,,409.84,,,,,407.202,8486.633,11497.509,0.0,3051.167,2.273,3048.894,-413.704,5393.3,247.22,8277.983,0.0,8277.983,19775.492,
06/30/2011,19948.498,551.46,551.46,0,273.708,273.708,0.0,145.547,,,,,356.161,,284.19,,225.326,1326.876,16440.866,,,0.0,,2180.756,800.436,800.436,0.0,1096.13,18621.622,,922.64,343.162,,100.253,479.225,703.245,0.0,,,,703.245,1662.045,,0.607,1660.614,3287.93,7901.646,7901.646,,,,410.643,,,,,410.036,8312.289,11600.219,0.0,3057.07,2.273,3054.797,-413.704,5431.899,273.014,8348.279,0.0,8348.279,19948.498,
09/30/2011,20170.026,451.46,451.46,0,303.919,303.919,0.0,152.273,,,,,315.466,,128.651,,241.392,1223.118,16988.832,,,0.0,,1958.076,760.769,760.769,0.0,1068.656,18946.908,,995.776,323.082,,146.536,526.158,639.497,0.0,,,,639.497,1479.968,,69.89,1479.968,3115.241,8136.206,8136.206,,,,480.483,,,,,410.593,8616.689,11731.93,0.0,3068.437,2.275,3066.162,-413.704,5809.15,-25.787,8438.096,0.0,8438.096,20170.026,
12/31/2011,19804.405,262.186,262.186,0,292.447,292.447,0.0,144.553,,,,,270.102,,181.845,,185.46,969.288,16934.817,22270.114,-5335.297,0.0,,1900.3,965.42,746.537,218.883,753.035,18835.117,,960.973,304.623,0.0,123.853,532.497,638.891,0.0,,,,638.891,1467.778,0.0,52.569,1436.003,3067.642,7856.962,7856.962,,,,471.978,0.0,0.0,0.0,0.0,419.409,8328.94,11396.582,0.0,3074.035,2.276,3071.759,-413.704,5823.43,-75.938,8407.823,0.0,8407.823,19804.405,
03/31/2012,20028.959,277.533,277.533,0,313.001,313.001,0.0,147.898,,,,,385.065,,312.916,,229.655,1123.497,16949.764,,,0.0,,1955.698,758.445,758.445,0.0,884.337,18905.462,,882.458,291.034,,101.559,489.865,639.365,0.0,,,,639.365,1578.051,,30.312,1547.555,3099.874,7898.822,7898.822,,,,437.693,,,,,407.381,8336.515,11436.389,0.0,3082.786,2.282,3080.504,-413.704,5848.616,74.872,8592.57,0.0,8592.57,20028.959,
06/30/2012,19696.104,212.209,212.209,0,284.658,284.658,0.0,146.711,,,,,310.57,,156.105,,255.274,954.148,16887.693,,,0.0,,1854.263,736.28,736.28,0.0,961.878,18741.956,,878.689,316.409,,86.477,475.803,1156.549,0.0,,,,1156.549,1773.874,,126.847,1705.128,3809.112,7068.902,7068.902,,,,546.416,,,,,419.569,7615.318,11424.43,0.0,3087.944,2.282,3085.662,-413.704,5823.175,-225.741,8271.674,0.0,8271.674,19696.104,
09/30/2012,19668.222,241.237,241.237,0,301.11,301.11,0.0,143.954,,,,,346.879,,142.358,,249.08,1033.18,16820.816,,,0.0,,1814.226,742.466,742.466,0.0,929.402,18635.042,,1022.155,361.094,,119.847,541.214,1154.948,0.0,,,,1154.948,1649.082,,99.786,1584.597,3826.185,6623.92,6623.92,,,,515.456,,,,,415.67,7139.376,10965.561,0.0,3095.61,2.284,3093.326,-413.704,6163.842,-143.087,8702.661,0.0,8702.661,19668.222,
12/31/2012,19827.93,194.855,194.855,0,281.421,281.421,0.0,146.295,,,,,265.489,,96.489,,207.662,888.06,17451.034,23442.703,-5991.669,0.0,,1488.836,655.197,432.975,222.222,737.15,18939.87,,988.871,351.587,0.0,106.366,530.918,1519.483,0.0,,,,1519.483,1557.797,0.0,74.315,1546.993,4066.151,6970.464,6970.464,,,,482.566,0.0,0.0,0.0,0.0,408.251,7453.03,11519.181,0.0,3112.178,2.291,3109.887,-413.704,5744.791,-134.516,8308.749,0.0,8308.749,19827.93,
03/31/2013,19866.101,215.888,215.888,0,308.03,308.03,0.0,145.922,,,,,288.774,,85.427,,236.954,958.614,17473.793,,,0.0,,1433.694,429.198,429.198,0.0,919.069,18907.487,,923.669,337.441,,103.838,482.39,2491.064,0.0,,,,2491.064,1645.771,,85.964,1634.373,5060.504,5975.89,5975.89,,,,491.172,,,,,405.208,6467.062,11527.566,0.0,3119.432,2.297,3117.135,-413.704,5794.167,-161.36,8338.535,0.0,8338.535,19866.101,
06/30/2013,19950.794,205.174,205.174,0,310.051,310.051,0.0,141.44,,,,,296.429,,81.561,,270.392,953.094,17511.913,,,0.0,,1485.787,430.666,430.666,0.0,973.56,18997.7,,907.296,314.197,,75.107,517.992,1906.468,0.0,,,,1906.468,1898.411,,117.6,1874.704,4712.175,6347.64,6347.64,,,,524.72,,,,,407.12,6872.36,11584.535,0.0,3127.471,2.299,3125.172,-413.704,5792.568,-140.076,8366.259,0.0,8366.259,19950.794,
09/30/2013,20086.245,209.567,209.567,0,342.021,342.021,0.0,160.225,,,,,306.862,,128.484,,258.567,1018.675,17494.039,,,0.0,,1573.531,436.647,436.647,0.0,1008.4,19067.57,,1128.619,396.482,,120.585,611.552,1942.849,0.0,,,,1942.849,1773.097,,94.15,1760.985,4844.565,5980.912,5980.912,,,,498.684,,,,,404.534,6479.596,11324.161,0.0,3139.414,2.302,3137.112,-413.704,6103.29,-66.916,8762.084,0.0,8762.084,20086.245,
12/31/2013,20072.947,204.687,204.687,0,259.746,259.746,0.0,151.244,,,,,340.697,,188.576,,252.852,956.374,17517.752,24271.297,-6753.545,0.0,,1598.821,644.097,439.231,204.866,766.148,19116.573,,1014.665,372.226,0.0,103.025,539.414,1563.378,0.0,,,,1563.378,1688.967,0.0,75.972,1664.679,4267.01,6511.426,6511.426,,,,486.246,0.0,0.0,0.0,0.0,410.274,6997.672,11264.682,0.0,3161.346,2.308,3159.038,-413.704,6054.952,5.671,8808.265,0.0,8808.265,20072.947,
03/31/2014,20126.14,216.508,216.508,0,299.036,299.036,0.0,145.155,,,,,350.234,,119.704,,293.91,1010.933,17504.257,,,0.0,,1610.95,439.345,439.345,0.0,1051.901,19115.207,,960.368,359.518,,71.023,529.827,535.834,0.0,,,,535.834,1886.577,,77.344,1856.581,3382.779,7461.53,7461.53,,,,504.899,,,,,427.555,7966.429,11349.208,0.0,3211.405,2.324,3209.081,-413.704,6026.036,-46.805,8776.932,0.0,8776.932,20126.14,
06/30/2014,20012.211,185.262,185.262,0,293.516,293.516,0.0,143.375,,,,,356.187,,80.112,,299.882,978.34,17474.143,,,0.0,,1559.728,438.367,438.367,0.0,1041.249,19033.871,,936.46,331.462,,44.006,560.992,494.579,0.0,,,,494.579,2118.381,,59.19,2103.14,3549.42,7099.269,7099.269,,,,514.282,,,,,455.092,7613.551,11162.971,0.0,3226.158,2.326,3223.832,-413.704,6108.116,-71.33,8849.24,0.0,8849.24,20012.211,
09/30/2014,19599.91,183.181,183.181,0,252.918,252.918,0.0,136.162,,,,,287.965,,57.937,,273.112,860.226,17211.775,,,0.0,,1527.909,426.538,426.538,0.0,1043.434,18739.684,,1028.488,340.702,,66.332,621.454,772.245,0.0,,,,772.245,1937.007,,177.141,1839.112,3737.74,6213.829,6213.829,,,,627.313,,,,,450.172,6841.142,10578.882,0.0,3244.052,2.329,3241.723,-413.704,6531.569,-340.889,9021.028,0.0,9021.028,19599.91,
12/31/2014,20713.19,189.241,189.241,0,261.392,261.392,0.0,123.49,,,,,226.96,,63.981,,226.96,801.083,18193.627,25279.612,-7085.985,0.0,,1718.48,634.654,420.542,214.112,1019.845,19912.107,,748.731,331.505,0.0,49.074,368.152,799.63,0.0,,,,799.63,2300.886,0.0,500.649,1766.914,3849.247,7644.318,7644.318,,,,935.266,0.0,0.0,0.0,0.0,434.617,8579.584,12428.831,0.0,3255.883,2.331,3253.552,-649.778,6575.248,-896.994,8284.359,0.0,8284.359,20713.19,
03/31/2015,20869.593,229.705,229.705,0,297.073,297.073,0.0,125.063,,,,,299.362,,0.821,,299.362,951.203,18232.115,,,0.0,,1686.275,405.422,405.422,0.0,1280.032,19918.39,,907.757,336.869,,77.848,493.04,1089.345,0.0,,,,1089.345,2339.189,,80.429,1992.569,4336.291,7470.26,7470.26,,,,1089.132,,,,,1008.703,8559.392,12895.683,0.0,3260.146,2.337,3257.809,-649.778,6554.522,-1190.98,7973.91,0.0,7973.91,20869.593,
06/30/2015,21395.194,159.36,159.36,0,212.454,212.454,0.0,140.228,,,,,401.349,,9.128,,292.431,913.391,18890.338,,,0.0,,1591.465,409.836,409.836,0.0,1172.501,20481.803,,917.133,343.981,,54.072,519.08,1188.576,0.0,9.324,9.324,,1179.252,2685.829,,257.996,2217.215,4791.538,7592.33,7592.33,,,,691.086,,,,,433.09,8283.416,13074.954,0.0,3269.526,2.337,3267.189,-649.778,6673.516,-973.024,8320.24,0.0,8320.24,21395.194,
09/30/2015,20958.848,147.419,147.419,0,241.638,241.638,0.0,131.108,,,,,380.661,,2.532,,269.914,900.826,18776.782,,,0.0,,1281.24,286.707,286.707,0.0,992.001,20058.022,,1019.483,305.747,,83.281,630.455,905.128,0.0,8.688,8.688,,896.44,2435.88,,375.678,1886.356,4360.491,7584.808,7584.808,,,,757.763,,,,,382.085,8342.571,12703.062,0.0,3282.144,2.338,3279.806,-649.778,6819.809,-1196.389,8255.786,0.0,8255.786,20958.848,
12/31/2015,20921.855,121.565,121.565,0,238.972,238.972,0.0,121.332,,,,,355.153,,134.574,,220.579,837.022,18777.778,26218.69,-7440.912,0.0,,1307.055,474.802,286.764,188.038,697.679,20084.833,,347.132,302.072,0.0,38.325,6.735,899.677,0.0,8.32,8.32,,891.357,3046.018,0.0,392.426,1742.286,4292.827,7767.378,7767.378,,,,798.611,0.0,0.0,0.0,0.0,406.185,8565.989,12858.816,0.0,3299.958,2.339,3297.619,-853.348,6944.862,-1328.433,8063.039,0.0,8063.039,20921.855,
03/31/2016,20963.413,117.36,117.36,0,253.303,253.303,0.0,121.392,,,,,400.231,,133.57,,279.707,892.286,18828.743,,,0.0,,1242.384,286.852,286.852,0.0,821.962,20071.127,,554.501,371.854,,80.888,101.759,895.49,0.0,,,,895.49,2947.953,,570.291,1946.668,4397.944,7806.69,7806.69,,,,871.01,,,,,300.719,8677.7,13075.644,0.0,3300.86,2.345,3298.515,-1053.389,6962.858,-1322.56,7887.769,0.0,7887.769,20963.413,
06/30/2016,22471.493,175.164,175.164,0,215.804,215.804,0.0,112.38,,,,,354.59,,41.633,85.935,265.063,857.938,20185.878,,,0.0,,1427.677,288.399,288.399,0.0,1097.645,21613.555,,680.571,319.606,,47.415,313.55,895.411,0.0,,,,895.411,2797.649,,358.919,2322.163,4373.631,9153.499,9153.499,,,,798.698,,,,,439.779,9952.197,14325.828,0.0,3309.031,2.346,3306.685,-1103.4,7112.096,-1172.062,8145.665,0.0,8145.665,22471.493,
09/30/2016,22450.262,178.428,178.428,0,273.422,273.422,0.0,118.849,,,,,232.37,,15.805,,231.442,803.069,20230.803,,,0.0,,1416.39,288.461,288.461,0.0,1112.124,21647.193,,1033.013,259.027,,95.112,678.874,1298.002,0.0,7.444,7.444,,1290.558,2169.555,,297.933,1967.678,4500.57,8419.85,8419.85,,,,739.693,,,,,441.76,9159.543,13660.113,0.0,3318.731,2.346,3316.385,-1153.308,7702.26,-1077.534,8790.149,0.0,8790.149,22450.262,
12/31/2016,22310.324,132.603,132.603,0,291.899,291.899,0.0,114.087,,,,,209.716,,5.246,,209.716,748.305,20161.427,28142.792,-7981.365,0.0,,1400.592,288.386,288.386,0.0,1106.96,21562.019,,1043.801,305.313,0.0,46.166,692.322,1285.735,0.0,7.016,7.016,,1278.719,2112.065,0.0,158.74,1965.473,4441.601,8101.701,8101.701,,,,645.61,0.0,0.0,0.0,0.0,486.87,8747.311,13188.912,0.0,3330.863,2.346,3328.517,-1153.308,7860.341,-916.484,9121.412,0.0,9121.412,22310.324,
03/31/2017,22017.257,109.309,109.309,0,292.975,292.975,0.0,108.427,,,,,245.978,,15.2,,244.881,756.689,19860.696,,,0.0,,1399.872,288.47,288.47,0.0,1096.202,21260.568,,1034.3,362.992,,91.372,579.936,1727.97,0.0,,,,1727.97,2509.472,,150.079,2301.579,5271.742,6841.403,6841.403,,,,637.282,,,,,487.203,7478.685,12750.427,0.0,3340.62,2.351,3338.269,-1153.308,7971.84,-892.322,9266.83,0.0,9266.83,22017.257,
06/30/2017,22024.168,130.477,130.477,0,263.992,263.992,0.0,109.136,,,,,264.036,,13.68,,264.036,767.641,19798.542,,,0.0,,1457.985,288.479,288.479,0.0,1155.826,21256.527,,1014.709,376.508,,51.652,586.549,1541.519,0.0,,,,1541.519,2729.725,,197.326,2532.693,5285.953,6478.806,6478.806,,,,576.001,,,,,378.675,7054.807,12340.76,0.0,3359.699,2.351,3357.348,-1153.308,8238.055,-761.038,9683.408,0.0,9683.408,22024.168,
09/30/2017,22099.314,139.95,139.95,0,285.332,285.332,0.0,119.949,,,,,252.921,,221.258,,200.125,798.152,19688.872,,,0.0,,1612.29,288.517,288.517,0.0,1102.515,21301.162,,1225.892,384.536,,92.914,748.442,1515.708,0.0,,,,1515.708,2315.512,,189.163,2226.179,5057.112,6076.499,6076.499,,,,530.215,,,,,341.052,6606.714,11663.826,0.0,3378.32,2.351,3375.969,-1278.307,8862.369,-526.894,10435.488,0.0,10435.488,22099.314,
12/31/2017,22360.926,120.112,120.112,0,318.641,318.641,0.0,111.393,,,,,357.491,,320.385,,258.171,907.637,19735.18,27780.096,-8044.916,0.0,,1718.109,288.512,288.512,0.0,1109.212,21453.289,,1310.604,360.113,0.0,47.469,903.022,1188.514,0.0,,,,1188.514,2355.755,0.0,115.961,2308.291,4854.873,6350.937,6350.937,,,,452.813,0.0,0.0,0.0,0.0,336.852,6803.75,11658.623,0.0,3392.469,2.352,3390.117,-1378.306,9022.405,-334.265,10702.303,0.0,10702.303,22360.926,
03/31/2018,23970.972,111.245,111.245,0,387.862,387.862,0.0,110.826,,,,,424.593,,377.209,,350.653,1034.526,21207.786,,,0.0,,1728.66,288.479,288.479,0.0,1062.972,22936.446,,1225.361,454.576,,90.388,680.397,1144.017,0.0,,,,1144.017,2825.776,,107.482,2785.462,5195.154,7664.722,7664.722,,,,464.3,,,,,356.818,8129.022,13324.176,0.0,3392.412,2.357,3390.055,-1653.345,9090.544,-182.815,10646.796,0.0,10646.796,23970.972,
06/30/2018,24057.036,108.998,108.998,0,355.729,355.729,0.0,121.879,,,,,513.29,,62.366,,418.817,1099.896,21429.719,,,0.0,,1527.421,288.418,288.418,0.0,1176.637,22957.14,,1231.376,418.616,,61.175,751.585,1177.626,0.0,,,,1177.626,3093.348,,0.0,3049.145,5502.35,7341.463,7341.463,,,,439.525,,,,,439.525,7780.988,13283.338,0.0,3399.919,2.358,3397.561,-1790.805,9429.784,-265.2,10773.698,0.0,10773.698,24057.036,
09/30/2018,27093.54,254.821,254.821,0,385.297,385.297,0.0,152.157,,,,,566.725,,324.483,,459.792,1359.0,22599.589,,,0.0,,3134.951,1374.923,1374.923,0.0,1435.545,25734.54,,1387.011,432.086,,94.977,859.948,2527.448,998.835,,,,1528.613,3158.483,,97.711,3111.682,7072.942,7646.988,7646.988,,,,497.705,,,,,399.994,8144.693,15217.635,0.0,3428.168,2.358,3425.81,-1953.345,10093.892,-230.58,11338.135,537.77,11875.905,27093.54,
12/31/2018,27698.27,287.852,287.852,0,324.507,305.432,19.075,153.573,,,,,476.112,,65.297,,456.547,1242.044,23466.163,32435.111,-8968.948,182.904,182.904,2807.159,1378.353,1378.353,0.0,1363.509,26456.226,,1462.523,488.212,0.0,74.55,899.761,2422.329,775.488,,,,1646.841,3227.313,0.0,201.812,3148.837,7112.165,8355.37,8355.37,,,,583.254,0.0,0.0,0.0,0.0,381.442,8938.624,16050.789,0.0,3423.258,2.358,3420.9,-1953.345,10263.282,-627.734,11105.461,542.02,11647.481,27698.27,
03/31/2019,28720.049,248.197,248.197,0,374.982,374.982,0.0,157.939,,,,,552.004,,119.082,,491.553,1333.122,24418.802,,,0.0,,2968.125,1378.362,1378.362,0.0,1470.681,27386.927,,1440.408,497.18,,120.131,823.097,2846.851,1078.962,121.565,33.068,88.497,1646.324,3818.684,,210.426,3729.661,8105.943,8234.701,7432.203,802.498,94.127,708.371,560.69,,,,,350.264,8795.391,16901.334,0.0,3434.783,2.364,3432.419,-1953.345,10366.612,-578.98,11269.07,549.645,11818.715,28720.049,
06/30/2019,29808.962,235.001,235.001,0,340.921,317.27,23.651,168.009,,,,,539.036,197.4,78.441,,303.077,1282.967,25576.028,,,169.683,169.683,2780.284,1373.124,1373.124,0.0,1328.719,28525.995,,1553.631,531.788,,75.313,946.53,2085.337,1022.014,117.096,24.573,92.523,946.227,3947.172,,185.733,1509.454,7586.14,9566.099,8703.905,862.194,218.106,644.088,561.55,,,,,375.817,10127.649,17713.789,0.0,3457.195,2.364,3454.831,-1958.509,10692.89,-653.173,11538.403,556.77,12095.173,29808.962,
