Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,7684.337891,96.386002,96.386002,0.0,219.694,219.694,,,6.739,6.739,,,,14.061,,,,,,,336.880005,3347.970947,7254.583984,-3906.613037,0.0,3999.487061,3426.766113,3426.766113,0.0,572.720948,7347.458008,,137.886002,137.886002,,,,121.456001,,,,,,274.55497,,,274.55497,533.896973,2883.783936,,,,,913.513,,,,913.513,3797.296936,4331.193909,0.0,445.23999,,,0.0,2900.436035,7.468018,3353.144043,0.0,3353.144043,7684.337952,
09/30/2004,7790.333984,168.975006,168.975006,0.0,242.764008,242.764008,,,5.965,5.965,,,,13.132,,,,,,,430.835999,3335.539062,7333.871094,-3998.332031,0.0,4023.958984,3430.302002,3430.302002,0.0,593.656982,7359.498046,,144.977005,144.977005,,,,121.155998,,,,,,273.952996,,,273.952996,540.085999,2900.964111,,,,,941.539001,,,,941.539001,3842.503112,4382.589111,0.0,422.248993,,,0.0,2978.758057,6.738037,3407.745087,0.0,3407.745087,7790.334198,
12/31/2004,7796.953,167.215,167.215,0.0,161.827,161.827,,,5.361,5.361,,,,85.444,,,,,,,419.847,3341.401,7431.017,-4089.616,0.0,4035.705,3433.864,3433.864,0.0,601.841,7377.106,,141.618,141.618,,,,249.617,,,,,,300.383,,,300.383,691.618,2762.019,,,,,926.043,,,,926.043,3688.062,4379.68,7.975,354.579,,,0.0,3055.545,-8.334,3409.765,7.508,3417.273,7796.953,
03/31/2005,7702.524,129.331,129.331,0.0,225.693,225.693,,,6.12,6.12,0.0,0.0,0.0,17.462,,,,,,,378.606,3287.849,7496.363,-4208.514,0.0,4036.069,3491.103,3433.864,57.239,544.966,7323.918,,141.524,141.524,,,,144.811,,,,,,324.743,,,324.743,611.078,2694.203,,,,,968.059,,,,968.059,3662.262,4273.34,7.975,307.158,,,0.0,3127.087,-13.036,3429.184,0.0,3429.184,7702.524,
06/30/2005,7710.038,100.462,100.462,0.0,228.095,228.095,,,6.121,6.121,0.0,0.0,0.0,16.679,,,,,,,351.357,3319.854,7633.844,-4313.99,0.0,4038.827,3500.71,3444.198,56.512,538.117,7358.681,,141.382,141.382,,,,144.135,,,,,,315.781,,,315.781,601.298,2709.399,,,,,956.234,,,,956.234,3665.633,4266.931,7.975,243.113,,,0.0,3204.323,-12.304,3443.107,0.0,3443.107,7710.038,
09/30/2005,7842.536,268.501,268.501,0.0,239.046,239.046,,,5.903,5.903,0.0,0.0,0.0,14.901,,,,,,,528.351,3299.115,7699.418,-4400.303,0.0,4015.07,3496.849,3432.623,64.226,518.221,7314.185,,108.391,108.391,,,,334.576,,,,,,364.6,,,364.6,807.567,2500.27,,,,,979.264,,,,979.264,3479.534,4287.101,7.85,271.28,,,0.0,3287.781,-11.476,3555.435,0.0,3555.435,7842.536,
12/31/2005,7762.707,158.846,158.846,0.0,154.367,154.367,,,6.998,6.998,0.0,0.0,0.0,102.805,,,,,,,423.016,3304.486,7801.377,-4496.891,0.0,4035.205,3491.41,3432.649,58.761,543.795,7339.691,,104.444,104.444,,,,276.736,,,,,,365.05,,,365.05,746.23,2376.07,,,,,1023.134,,,,1023.134,3399.204,4145.434,7.85,260.88,,,0.0,3358.162,-9.619,3617.273,0.0,3617.273,7762.707,
03/31/2006,7524.141,15.32,15.32,0.0,213.096,213.096,,,6.827,6.827,0.0,0.0,0.0,17.84,,,,,,,253.083,3234.042,7837.651,-4603.609,0.0,4037.016,3490.642,3432.649,57.993,546.374,7271.058,,99.81,99.81,,,,571.456,,,,,,307.111,,,307.111,978.377,2353.859,,,,,1049.124,,,,1049.124,3402.983,4381.36,7.85,211.43,,,0.0,2934.283,-10.782,3142.781,0.0,3142.781,7524.141,
06/30/2006,7433.984,1.769,1.769,0.0,214.989,214.989,,,6.389,6.389,0.0,0.0,0.0,17.105,,,,,,,240.252,3172.007,7844.529,-4672.522,0.0,4021.725,3488.362,3431.136,57.226,533.363,7193.732,,101.891,101.891,,,,381.455,,,,,,336.75,,,336.75,820.096,2239.263,,,,,1073.065,,,,1073.065,3312.328,4132.424,7.661,224.228,,,0.0,3079.291,-9.62,3301.56,0.0,3301.56,7433.984,
09/30/2006,7405.626,32.694,32.694,0.0,215.114,215.114,,,6.963,6.963,0.0,0.0,0.0,13.775,,,,,,,268.546,3130.04,7866.852,-4736.812,0.0,4007.04,3487.595,3431.136,56.459,519.445,7137.08,,108.23,108.23,,,,194.117,,,,,,311.863,,,311.863,614.21,2417.807,,,,,1068.57,,,,1068.57,3486.377,4100.587,7.461,186.839,,,0.0,3120.092,-9.353,3305.039,0.0,3305.039,7405.626,
12/31/2006,7441.007,25.668,25.668,0.0,150.892,150.892,,,6.628,6.628,0.0,0.0,0.0,106.929,,,,,,,290.117,3109.277,7893.76,-4784.483,0.0,4041.613,3486.828,3431.136,55.692,554.785,7150.89,,129.35,129.35,,,,178.012,,,,,,310.203,,,310.203,617.565,2412.852,,,,,1219.639,,,,1219.639,3632.491,4250.056,7.45,137.51,,,0.0,3150.933,-104.942,3190.951,0.0,3190.951,7441.007,
03/31/2007,8090.111,763.749,763.749,0.0,211.534,211.534,,,6.994,6.994,0.0,0.0,0.0,30.586,,,,,,,1012.863,3034.557,7919.996,-4885.439,0.0,4042.691,3485.479,3431.136,54.343,557.212,7077.248,,126.765,126.765,,,,360.749,,,,,,282.582,,,282.582,770.096,2916.511,,,,,1276.274,,,,1276.274,4192.785,4962.881,7.45,161.082,,,0.0,3061.66,-102.962,3127.23,0.0,3127.23,8090.111,
06/30/2007,8273.536,43.525,43.525,0.0,214.81,214.81,,,6.977,6.977,0.0,0.0,0.0,29.094,,,,,,,294.406,3204.55,8560.266,-5355.716,0.0,4774.58,4200.252,3999.526,200.726,574.328,7979.13,,135.185,135.185,,,,511.307,,,,,,313.782,,,313.782,960.274,2735.073,,,,,1441.155,,,,1441.155,4176.228,5136.502,7.439,189.867,,,0.0,3031.639,-91.911,3137.034,0.0,3137.034,8273.536,
09/30/2007,8232.65,58.714,58.714,0.0,233.96,233.96,,,7.687,7.687,0.0,0.0,0.0,27.519,,,,,,,327.88,3144.819,8598.777,-5453.958,0.0,4759.951,4199.405,3997.028,202.377,560.546,7904.77,,97.914,97.914,,,,254.895,,,,,,327.107,,,327.107,679.916,2747.576,,,,,1440.737,,,,1440.737,4188.313,4868.229,7.354,308.177,,,0.0,3137.48,-88.59,3364.421,0.0,3364.421,8232.65,
12/31/2007,8184.553,34.402,34.402,0.0,152.809,152.809,,,8.558,8.558,0.0,0.0,0.0,96.63,,,,,,,292.399,3108.376,8666.106,-5557.73,0.0,4783.778,4105.592,4010.916,94.676,678.186,7892.154,,120.381,120.381,,,,279.898,,,,,,336.256,,,336.256,736.535,2734.357,,,,,1304.456,,,,1304.456,4038.813,4775.348,6.971,199.639,,,0.0,3245.302,-42.707,3409.205,0.0,3409.205,8184.553,
03/31/2008,8118.127,37.539,37.539,0.0,218.507,218.507,,,8.134,8.134,0.0,0.0,0.0,28.057,,,,,,,292.237,3033.134,8706.712,-5673.578,0.0,4792.756,4053.666,4010.916,42.75,739.09,7825.89,,108.308,108.308,,,,85.444,,,,,,332.281,,,332.281,526.033,2881.31,,,,,1310.8,,,,1310.8,4192.11,4718.143,6.971,109.545,,,0.0,3326.801,-43.333,3399.984,0.0,3399.984,8118.127,
06/30/2008,8168.064,63.9,63.9,0.0,232.501,232.501,,,8.783,8.783,0.0,0.0,0.0,26.132,,,,,,,331.316,2967.84,8751.414,-5783.574,0.0,4868.908,4207.315,4010.027,197.288,661.593,7836.748,,114.762,114.762,,,,45.344,,,,,,330.012,,,330.012,490.118,3016.243,,,,,1286.666,,,,1286.666,4302.909,4793.027,0.874,119.994,,,0.0,3301.18,-47.011,3375.037,0.0,3375.037,8168.064,
09/30/2008,8272.902,258.957,258.957,0.0,214.012,214.012,,,9.284,9.284,0.0,0.0,0.0,26.53,,,,,,,508.783,2915.35,8793.32,-5877.97,0.0,4848.769,4203.188,4010.027,193.161,645.581,7764.119,,98.736,98.736,,,,45.357,,,,,,330.62,,,330.62,474.713,3299.266,,,,,1302.683,,,,1302.683,4601.949,5076.662,0.236,126.461,,,0.0,3116.3,-46.757,3196.24,0.0,3196.24,8272.902,
12/31/2008,8254.195,243.327,243.327,0.0,153.838,153.838,,,8.862,,0.0,0.0,0.0,149.38,,,,,,,555.407,2895.892,8868.451,-5972.559,0.0,4802.896,4204.707,4015.674,189.033,598.189,7698.788,,135.086,135.086,,,,20.407,,,,,,302.897,,,302.897,458.39,3294.119,,,,,1338.446,,,,1338.446,4632.565,5090.955,0.236,140.238,,,0.0,3146.255,-123.489,3163.24,0.0,3163.24,8254.195,
03/31/2009,7933.813,61.23,61.23,0.0,194.194,194.194,0.0,,8.781,,,,,56.425,,,,,,56.425,320.63,2821.57,8900.683,-6079.113,0.0,4791.613,4200.579,4015.674,184.905,591.034,7613.183,,313.875,125.218,12.093,77.472,99.092,20.148,0.0,,,,20.148,80.839,,,80.839,414.862,3002.402,3002.402,,,,1341.34,,,,1341.34,4343.742,4758.604,0.236,144.068,100.579,43.489,0.0,3143.036,-116.605,3170.735,4.474,3175.209,7933.813,
06/30/2009,7886.7,59.144,59.144,0.0,199.1,199.1,0.0,,9.384,,,,,52.675,,,,,,52.675,320.303,2786.21,8974.039,-6187.829,0.0,4780.187,4196.452,4015.674,180.778,583.735,7566.397,,342.999,139.847,20.556,73.26,109.336,19.924,0.0,,,,19.924,84.494,,,84.494,447.417,2899.936,2899.936,,,,1353.025,,,,1353.025,4252.961,4700.378,0.236,154.452,101.14,53.312,0.0,3141.334,-114.472,3181.55,4.772,3186.322,7886.7,
09/30/2009,22957.063,531.189,531.189,0.0,670.732,670.732,,,43.371,,,,,212.966,,,,105.232,,107.734,1458.258,9363.187,15608.553,-6245.366,,12135.618,11504.85,10033.994,1470.856,630.768,21498.805,,1094.511,331.695,95.925,210.425,456.466,769.482,0.0,,,,769.482,285.284,,,285.284,2149.277,7454.515,7454.515,,,,3989.242,,1514.092,2157.468,317.682,11443.757,13593.034,0.236,6256.417,297.467,5958.95,0.0,3212.328,-111.681,9357.3,6.729,9364.029,22957.063,
12/31/2009,22562.729,161.807,161.807,0.0,685.589,685.589,0.0,,35.755,,,,,240.44,,0.0,,83.319,115.684,41.437,1123.591,9097.139,15556.763,-6459.624,0.0,12341.999,11698.176,10251.758,1446.418,643.823,21439.138,,856.553,394.687,0.0,108.02,353.846,500.065,0.0,,,,500.065,350.577,0.0,0.0,350.577,1707.195,7253.653,7253.653,,,,4135.082,0.0,1485.564,2256.579,392.939,11388.735,13095.93,0.236,6313.24,299.189,6014.051,0.0,3232.769,-85.306,9460.939,5.86,9466.799,22562.729,
03/31/2010,22321.544,206.49,206.49,0.0,670.957,670.957,0.0,,37.007,,,,,126.533,,,,75.177,0.0,51.356,1040.987,8970.297,15705.912,-6735.615,0.0,12310.26,11644.276,10251.758,1392.518,665.984,21280.557,,910.305,334.695,54.399,179.992,341.219,500.071,0.0,,,,500.071,350.687,,,350.687,1761.063,7221.018,7221.018,,,,3838.21,,1229.97,2218.967,389.273,11059.228,12820.291,0.236,6322.086,300.162,6021.924,0.0,3267.318,-94.603,9495.037,6.216,9501.253,22321.544,
06/30/2010,22199.584,186.357,186.357,0.0,702.03,702.03,0.0,,35.599,,,,,159.664,,,,73.89,42.261,43.513,1083.65,8866.471,15876.487,-7010.016,0.0,12249.463,11599.158,10260.64,1338.518,650.305,21115.934,,810.805,299.066,120.163,243.401,148.175,496.559,0.0,,,,496.559,322.222,,,322.222,1629.586,7178.646,7178.646,,,,3840.256,,1229.006,2611.25,0.0,11018.902,12648.488,0.236,6349.434,301.266,6048.168,0.0,3287.225,-92.074,9544.821,6.275,9551.096,22199.584,
09/30/2010,22220.21,243.061,243.061,0.0,749.653,749.653,0.0,,35.135,,,,,199.258,,,,79.468,85.435,34.355,1227.107,8801.743,16101.285,-7299.542,0.0,12191.36,11549.937,10260.64,1289.297,641.423,20993.103,,836.154,292.675,,178.348,365.131,496.552,0.0,,,,496.552,317.022,,,317.022,1649.728,7061.744,7061.744,,,,3902.884,,1242.322,2260.097,400.465,10964.628,12614.356,0.236,6389.821,302.685,6087.136,0.0,3298.643,-89.544,9599.156,6.698,9605.854,22220.21,
12/31/2010,22038.098,172.943,172.943,0.0,712.814,712.814,0.0,,32.717,,,,,224.655,,,,81.341,102.465,40.849,1143.129,8754.476,16329.244,-7574.768,0.0,12140.493,11500.717,10260.64,1240.077,639.776,20894.969,,687.188,299.619,0.0,104.156,283.413,11.583,0.0,0.0,0.0,,11.583,312.271,0.0,0.0,312.271,1011.042,7316.004,7316.004,0.0,0.0,,4063.893,0.0,1305.997,2368.698,389.198,11379.897,12390.939,0.236,6479.689,304.948,6174.741,0.0,3302.469,-141.153,9641.241,5.918,9647.159,22038.098,
03/31/2011,21901.458,269.659,269.659,0.0,667.842,667.842,0.0,,35.448,,,,,167.787,,,,79.448,31.202,57.137,1140.736,8648.58,16516.985,-7868.405,0.0,12112.142,11451.496,10260.64,1190.856,660.646,20760.722,,773.421,298.687,,162.816,311.918,11.539,0.0,,,,11.539,288.047,,,288.047,1073.007,7168.251,7168.251,,,,4001.593,,1196.382,2408.054,397.157,11169.844,12242.851,0.236,6499.873,305.778,6194.095,0.0,3291.784,-138.957,9652.936,5.671,9658.607,21901.458,
06/30/2011,54842.0,2546.0,2546.0,0.0,1830.0,1830.0,0.0,,0.0,0.0,0.0,0.0,0.0,631.0,,,,276.0,7.0,348.0,5007.0,18024.0,26595.0,-8571.0,0.0,31811.0,31033.0,20266.0,10767.0,778.0,49835.0,,2677.0,1256.0,387.0,315.0,719.0,1610.0,0.0,,,,1610.0,777.0,,,777.0,5064.0,19734.0,19734.0,,,,8403.0,,4008.0,3106.0,1289.0,28137.0,33201.0,0.0,18838.0,602.0,18236.0,-14.0,2958.0,-141.0,21641.0,0.0,21641.0,54842.0,
09/30/2011,56735.0,1123.0,1123.0,0.0,1998.0,1998.0,0.0,,0.0,0.0,0.0,0.0,0.0,687.0,,,,252.0,57.0,378.0,3808.0,19290.0,28606.0,-9316.0,0.0,33637.0,32805.0,21702.0,11103.0,832.0,52927.0,,2900.0,1360.0,453.0,390.0,697.0,1034.0,0.0,,,,1034.0,803.0,,,803.0,4737.0,21142.0,21142.0,,,,8880.0,,3983.0,3516.0,1381.0,30022.0,34759.0,0.0,19471.0,617.0,18854.0,0.0,2663.0,-158.0,21976.0,0.0,21976.0,56735.0,
12/31/2011,56139.0,128.0,128.0,0.0,1952.0,1952.0,0.0,,0.0,0.0,0.0,0.0,0.0,1443.0,,0.0,,1026.0,27.0,390.0,3523.0,19436.0,29577.0,-10141.0,0.0,33180.0,32324.0,21724.0,10600.0,856.0,52616.0,,2709.0,1399.0,383.0,293.0,634.0,480.0,0.0,112.0,112.0,,368.0,830.0,0.0,0.0,830.0,4019.0,21356.0,20852.0,504.0,504.0,,9937.0,0.0,4855.0,3823.0,1259.0,31293.0,35312.0,0.0,19520.0,619.0,18901.0,0.0,2319.0,-1012.0,20827.0,0.0,20827.0,56139.0,
03/31/2012,56842.0,1530.0,1530.0,0.0,1879.0,1879.0,,,0.0,0.0,0.0,0.0,0.0,1473.0,,,,992.0,,481.0,4882.0,19295.0,30188.0,-10893.0,,32665.0,31824.0,21726.0,10098.0,841.0,51960.0,,2838.0,1026.0,425.0,416.0,971.0,2200.0,0.0,,,,2200.0,605.0,,,605.0,5643.0,20667.0,20667.0,,,,9894.0,,4793.0,3916.0,1185.0,30561.0,36204.0,,19571.0,621.0,18950.0,0.0,2067.0,-1000.0,20638.0,,20638.0,56842.0,
06/30/2012,55090.0,281.0,281.0,0.0,1920.0,1920.0,,,0.0,0.0,0.0,0.0,0.0,1646.0,,,,1018.0,,628.0,3847.0,19054.0,30623.0,-11569.0,,32189.0,31289.0,21732.0,9557.0,900.0,51243.0,,2437.0,1134.0,,279.0,1024.0,1903.0,0.0,,,,1903.0,867.0,,,867.0,5207.0,19682.0,19682.0,,,,9890.0,,4720.0,3955.0,1215.0,29572.0,34779.0,,19621.0,622.0,18999.0,0.0,1688.0,-998.0,20311.0,,20311.0,55090.0,
09/30/2012,54632.0,194.0,194.0,0.0,1971.0,1971.0,,,0.0,0.0,0.0,0.0,0.0,1668.0,,,,1019.0,,649.0,3833.0,19013.0,31288.0,-12275.0,,31786.0,30932.0,21732.0,9200.0,854.0,50799.0,,2863.0,1320.0,,347.0,1196.0,1198.0,0.0,,,,1198.0,870.0,,,870.0,4931.0,19508.0,19508.0,,,,9996.0,,4672.0,4083.0,1241.0,29504.0,34435.0,,19675.0,623.0,19052.0,0.0,1506.0,-984.0,20197.0,,20197.0,54632.0,
12/31/2012,54020.0,211.0,211.0,0.0,1917.0,1917.0,0.0,,0.0,0.0,0.0,0.0,0.0,1485.0,,0.0,,891.0,42.0,552.0,3613.0,19032.0,32086.0,-13054.0,0.0,31375.0,30579.0,21732.0,8847.0,796.0,50407.0,,2514.0,1207.0,356.0,268.0,683.0,1205.0,0.0,117.0,117.0,,1088.0,876.0,0.0,0.0,876.0,4595.0,19400.0,18836.0,564.0,564.0,,10736.0,0.0,5844.0,3644.0,1248.0,30136.0,34731.0,0.0,19705.0,626.0,19079.0,0.0,1285.0,-1701.0,19289.0,0.0,19289.0,54020.0,
03/31/2013,53729.0,476.0,476.0,0.0,1924.0,1924.0,,,0.0,0.0,0.0,0.0,0.0,1475.0,,,,883.0,5.0,587.0,3875.0,18825.0,32571.0,-13746.0,,31029.0,31029.0,21733.0,9296.0,0.0,49854.0,,2427.0,1094.0,398.0,334.0,601.0,1193.0,0.0,,,,1193.0,963.0,,,963.0,4583.0,19595.0,19595.0,,,,10695.0,,5640.0,3812.0,1243.0,30290.0,34873.0,,19307.0,616.0,18691.0,0.0,1244.0,-1695.0,18856.0,,18856.0,53729.0,
06/30/2013,53254.0,214.0,214.0,0.0,1900.0,1900.0,,,0.0,0.0,0.0,0.0,0.0,1534.0,,,,906.0,58.0,570.0,3648.0,18777.0,33204.0,-14427.0,,30829.0,29988.0,21744.0,8244.0,841.0,49606.0,,2521.0,1285.0,366.0,286.0,584.0,302.0,0.0,,,,302.0,925.0,,,925.0,3748.0,20283.0,20283.0,,,,10823.0,,5578.0,3980.0,1265.0,31106.0,34854.0,,18895.0,604.0,18291.0,0.0,1193.0,-1688.0,18400.0,,18400.0,53254.0,
09/30/2013,51984.0,266.0,266.0,0.0,1911.0,1911.0,,,0.0,0.0,0.0,0.0,0.0,1635.0,,,,1004.0,68.0,563.0,3812.0,18665.0,33724.0,-15059.0,,29507.0,29507.0,20637.0,8870.0,0.0,48172.0,,2589.0,1158.0,397.0,355.0,679.0,191.0,0.0,,,,191.0,1198.0,,,1198.0,3978.0,20391.0,20391.0,,,,10901.0,,5488.0,4125.0,1288.0,31292.0,35270.0,0.0,18547.0,593.0,17954.0,0.0,-173.0,-1660.0,16714.0,,16714.0,51984.0,
12/31/2013,51787.0,168.0,168.0,0.0,1977.0,1977.0,0.0,,0.0,0.0,0.0,0.0,0.0,1762.0,,0.0,,1165.0,0.0,597.0,3907.0,18646.0,34307.0,-15661.0,0.0,29234.0,28411.0,20674.0,7737.0,823.0,47880.0,,2373.0,1111.0,339.0,273.0,650.0,785.0,0.0,109.0,109.0,,676.0,1251.0,0.0,0.0,1251.0,4409.0,20181.0,19720.0,461.0,461.0,,10006.0,0.0,4049.0,4753.0,1204.0,30187.0,34596.0,0.0,17927.0,584.0,17343.0,0.0,66.0,-802.0,17191.0,0.0,17191.0,51787.0,
03/31/2014,51166.0,219.0,219.0,0.0,1887.0,1887.0,0.0,,0.0,0.0,0.0,0.0,0.0,1642.0,,,,1010.0,,632.0,3748.0,18493.0,34847.0,-16354.0,0.0,29759.0,28091.0,20674.0,7417.0,834.0,48252.0,,2531.0,1183.0,410.0,340.0,598.0,1126.0,0.0,,,,1126.0,964.0,,,964.0,4621.0,19814.0,19814.0,,,,9933.0,,4012.0,4709.0,1212.0,29747.0,34368.0,0.0,17449.0,575.0,16874.0,0.0,144.0,-795.0,16798.0,0.0,16798.0,51166.0,
06/30/2014,50614.0,181.0,181.0,0.0,1986.0,1986.0,,,0.0,0.0,0.0,0.0,0.0,1431.0,,,,803.0,0.0,628.0,3598.0,18435.0,35404.0,-16969.0,,29410.0,27752.0,20674.0,7078.0,829.0,47845.0,,2331.0,1153.0,342.0,264.0,572.0,1188.0,0.0,,,,1188.0,924.0,,,924.0,4443.0,19771.0,19771.0,,,,9802.0,,3924.0,4610.0,1268.0,29573.0,34016.0,0.0,17242.0,571.0,16671.0,0.0,135.0,-779.0,16598.0,0.0,16598.0,50614.0,
09/30/2014,50646.0,734.0,734.0,0.0,1978.0,1978.0,0.0,,0.0,0.0,0.0,0.0,0.0,1306.0,,,,715.0,,591.0,4018.0,18323.0,35970.0,-17647.0,0.0,28305.0,28305.0,20664.0,7641.0,0.0,46628.0,,2470.0,1069.0,372.0,330.0,699.0,1169.0,0.0,,,,1169.0,938.0,,,938.0,4577.0,19982.0,19982.0,,,,9642.0,,3761.0,4629.0,1252.0,29624.0,34201.0,0.0,17103.0,571.0,16532.0,0.0,131.0,-789.0,16445.0,0.0,16445.0,50646.0,
12/31/2014,49103.0,128.0,128.0,0.0,1988.0,1988.0,0.0,,0.0,0.0,0.0,0.0,0.0,580.0,,0.0,,0.0,0.0,580.0,2696.0,18433.0,36718.0,-18285.0,0.0,27974.0,27295.0,20755.0,6540.0,679.0,46407.0,,2432.0,1226.0,309.0,256.0,641.0,550.0,0.0,73.0,73.0,,477.0,936.0,0.0,0.0,936.0,3918.0,19953.0,19537.0,416.0,416.0,,10209.0,0.0,5808.0,3154.0,1247.0,30162.0,34080.0,0.0,16893.0,569.0,16324.0,0.0,147.0,-2017.0,15023.0,0.0,15023.0,49103.0,
03/31/2015,49520.0,155.0,155.0,0.0,1973.0,1973.0,,,0.0,0.0,0.0,0.0,0.0,1340.0,,,,718.0,,622.0,3468.0,18183.0,37100.0,-18917.0,,27869.0,27013.0,20753.0,6260.0,856.0,46052.0,,2379.0,1068.0,418.0,315.0,578.0,202.0,0.0,,,,202.0,998.0,,,998.0,3579.0,20254.0,20254.0,,,,10922.0,,5755.0,3921.0,1246.0,31176.0,34755.0,0.0,16625.0,566.0,16059.0,0.0,141.0,-2001.0,14765.0,0.0,14765.0,49520.0,
06/30/2015,48977.0,155.0,155.0,0.0,1955.0,1955.0,0.0,,0.0,0.0,0.0,0.0,0.0,1195.0,,,,596.0,,599.0,3305.0,18089.0,37642.0,-19553.0,0.0,27583.0,26743.0,20758.0,5985.0,840.0,45672.0,,2308.0,1049.0,423.0,260.0,576.0,1519.0,0.0,,,,1519.0,970.0,,,970.0,4797.0,18834.0,18834.0,,,,10759.0,,5696.0,3834.0,1229.0,29593.0,34390.0,0.0,16459.0,563.0,15896.0,0.0,87.0,-1959.0,14587.0,0.0,14587.0,48977.0,
09/30/2015,48754.0,355.0,355.0,0.0,1951.0,1951.0,0.0,,0.0,0.0,0.0,0.0,0.0,1044.0,,,,450.0,,594.0,3350.0,18068.0,38250.0,-20182.0,0.0,27336.0,27336.0,20757.0,6579.0,0.0,45404.0,,2633.0,1087.0,535.0,329.0,682.0,1910.0,0.0,,,,1910.0,1004.0,,,1004.0,5547.0,18504.0,18504.0,,,,10453.0,,5534.0,3742.0,1177.0,28957.0,34504.0,0.0,16014.0,554.0,15460.0,0.0,177.0,-1941.0,14250.0,0.0,14250.0,48754.0,
12/31/2015,47604.0,126.0,126.0,0.0,1943.0,1943.0,0.0,,0.0,0.0,0.0,0.0,0.0,581.0,,0.0,8.0,,,573.0,2650.0,18069.0,38785.0,-20716.0,0.0,26885.0,26225.0,20742.0,5483.0,660.0,44954.0,,2138.0,968.0,318.0,250.0,602.0,1503.0,0.0,56.0,56.0,,1447.0,963.0,0.0,0.0,963.0,4604.0,18722.0,18360.0,362.0,362.0,,10218.0,0.0,5511.0,3569.0,1138.0,28940.0,33544.0,0.0,15722.0,544.0,15178.0,0.0,272.0,-1934.0,14060.0,0.0,14060.0,47604.0,
03/31/2016,47517.0,438.0,438.0,0.0,1871.0,1871.0,0.0,,0.0,0.0,0.0,0.0,0.0,617.0,,,,,,617.0,2926.0,17963.0,39229.0,-21266.0,0.0,26628.0,25966.0,20743.0,5223.0,662.0,44591.0,,2277.0,1039.0,458.0,318.0,462.0,517.0,0.0,,,,517.0,1032.0,,,1032.0,3826.0,19508.0,19508.0,,,,10147.0,,5445.0,3596.0,1106.0,29655.0,33481.0,0.0,15730.0,546.0,15184.0,0.0,213.0,-1907.0,14036.0,0.0,14036.0,47517.0,
06/30/2016,47118.0,191.0,191.0,0.0,1972.0,1972.0,0.0,,0.0,0.0,0.0,0.0,0.0,628.0,,,,0.0,0.0,628.0,2791.0,17894.0,39763.0,-21869.0,0.0,26433.0,25744.0,20766.0,4978.0,689.0,44327.0,,2392.0,1067.0,505.0,258.0,562.0,1451.0,0.0,,,,1451.0,999.0,,,999.0,4842.0,18165.0,18165.0,,,,10126.0,,5390.0,3625.0,1111.0,28291.0,33133.0,0.0,15751.0,546.0,15205.0,0.0,115.0,-1881.0,13985.0,0.0,13985.0,47118.0,
09/30/2016,46796.0,140.0,140.0,0.0,1957.0,1957.0,0.0,,0.0,0.0,0.0,0.0,0.0,631.0,,,,0.0,,631.0,2728.0,17840.0,40304.0,-22464.0,0.0,26228.0,25538.0,20766.0,4772.0,690.0,44068.0,,2234.0,1036.0,330.0,320.0,548.0,1534.0,0.0,,,,1534.0,965.0,,,965.0,4733.0,18184.0,18184.0,,,,9987.0,,5228.0,3653.0,1106.0,28171.0,32904.0,0.0,15668.0,547.0,15121.0,0.0,79.0,-1855.0,13892.0,0.0,13892.0,46796.0,
12/31/2016,47017.0,222.0,222.0,0.0,2017.0,2017.0,0.0,,0.0,0.0,0.0,0.0,0.0,2923.0,,0.0,2376.0,,0.0,547.0,5162.0,17039.0,39194.0,-22155.0,0.0,24816.0,23978.0,19650.0,4328.0,838.0,41855.0,,2542.0,1179.0,301.0,260.0,802.0,1503.0,0.0,69.0,69.0,,1434.0,1304.0,0.0,0.0,1304.0,5349.0,18185.0,17863.0,322.0,322.0,,10084.0,0.0,5527.0,3471.0,1086.0,28269.0,33618.0,0.0,15517.0,547.0,14970.0,0.0,-1.0,-2117.0,13399.0,0.0,13399.0,47017.0,
