Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2008,3013.1,52.8,52.8,0.0,304.3,304.3,,283.0,163.3,0.0,163.3,-43.6,69.1,,,,,,709.2,1333.1,2247.3,-914.2,0.0,970.8,903.9,727.0,176.9,,,66.9,2303.9,,241.5,241.5,,245.1,,,,,,161.1,,,,161.1,647.7,1447.2,,,,,260.1,,,260.1,1707.3,2355.0,0.0,239.2,,,0.0,421.7,-20.4,640.5,17.6,658.1,3013.1,
12/31/2008,2881.3,12.7,12.7,0.0,270.1,270.1,0.0,292.3,125.6,0.0,163.4,3.3,50.1,,0.7,,,49.4,625.2,1298.2,2217.1,-918.9,0.0,957.9,894.7,721.7,173.0,,25.7,37.5,2256.1,,273.2,205.1,68.1,191.5,0.0,,,,191.5,69.4,,6.1,153.3,69.4,534.1,1408.3,1408.3,,,,284.5,,72.6,52.5,1692.8,2226.9,0.0,242.0,0.4,241.6,0.0,448.5,-53.5,637.0,17.4,654.4,2881.3,
03/31/2009,2833.5,10.3,10.3,0.0,264.0,264.0,0.0,283.5,112.0,0.0,165.6,5.9,52.1,1.6,0.9,,,49.1,609.9,1279.6,2223.4,-943.8,0.0,944.0,883.1,725.2,157.9,,25.3,34.0,2223.6,,280.1,211.6,68.5,182.6,0.0,,,,182.6,83.8,,5.6,162.9,67.8,546.5,1322.2,1322.2,,,,280.5,,73.4,38.6,1602.7,2149.2,0.0,248.4,0.4,248.0,0.0,479.7,-58.5,669.6,14.7,684.3,2833.5,
06/30/2009,2861.1,17.4,17.4,0.0,279.3,279.3,0.0,285.1,105.1,0.0,167.0,13.0,58.5,1.1,1.5,,,54.3,640.3,1271.1,2244.8,-973.7,0.0,949.7,884.3,729.0,155.3,,24.0,40.3,2220.8,,299.8,224.0,75.8,50.0,0.0,,,,50.0,75.9,,4.2,169.4,60.8,425.7,1379.5,1379.5,,,,264.3,,53.0,37.7,1643.8,2069.5,0.0,253.4,0.4,253.0,0.0,561.1,-41.1,773.4,18.2,791.6,2861.1,
09/30/2009,2884.4,11.8,11.8,0.0,305.5,305.5,0.0,275.1,107.4,0.0,154.2,13.5,65.9,1.1,0.9,,,62.6,658.3,1276.1,2289.8,-1013.7,0.0,950.0,887.7,736.4,151.3,,23.8,37.4,2226.1,,321.9,233.9,88.0,56.3,0.0,0.0,0.0,,56.3,71.1,0.0,3.8,149.2,56.6,449.3,1289.3,1289.3,0.0,0.0,,351.2,0.0,161.5,36.7,1640.5,2089.8,0.0,264.9,0.4,264.5,0.0,620.3,-108.4,776.8,17.8,794.6,2884.4,
12/31/2009,2824.6,14.1,14.1,0.0,264.9,264.9,0.0,266.7,104.6,0.0,147.2,14.9,79.6,1.3,,,,77.8,625.3,1253.5,2301.7,-1048.2,0.0,945.8,885.6,737.3,148.3,,23.8,35.1,2199.3,,263.0,203.3,59.7,63.3,0.0,,,,63.3,70.5,,3.1,160.9,57.3,396.8,1203.2,1203.2,,,,374.3,,164.2,46.1,1577.5,1974.3,0.0,272.2,0.4,271.8,0.0,669.1,-97.9,843.4,6.9,850.3,2824.6,
03/31/2010,2815.3,12.4,12.4,0.0,297.3,297.3,0.0,265.0,105.2,0.0,150.6,9.2,56.8,1.4,,,,55.0,631.5,1243.4,2320.1,-1076.7,0.0,940.4,884.2,738.7,145.5,,23.4,31.4,2183.8,,318.0,241.8,76.2,70.4,0.0,,,,70.4,53.4,,2.7,172.8,41.5,441.8,1106.1,1106.1,,,,378.5,,164.0,39.0,1484.6,1926.4,0.0,277.5,0.4,277.1,0.0,693.3,-88.3,882.5,6.4,888.9,2815.3,
06/30/2010,2784.1,11.4,11.4,0.0,304.6,304.6,0.0,259.9,109.5,0.0,149.3,1.1,37.8,0.3,,,,36.4,613.7,1237.9,2334.0,-1096.1,0.0,932.5,878.9,736.4,142.5,,23.1,30.2,2170.4,,310.2,230.4,79.8,72.3,0.0,,,,72.3,67.3,,2.3,178.9,56.5,449.8,1039.7,1039.7,,,,368.5,,149.5,37.8,1408.2,1858.0,0.0,283.7,0.4,283.3,0.0,730.1,-93.6,920.2,5.9,926.1,2784.1,
09/30/2010,2914.9,15.9,15.9,0.0,333.5,333.5,0.0,269.5,118.8,0.0,149.6,1.1,90.1,0.2,,,,88.9,709.0,1250.0,2354.5,-1104.5,0.0,955.9,900.3,748.8,151.5,,23.3,32.1,2205.9,,343.0,252.3,90.7,231.6,0.0,0.0,0.0,,231.6,56.6,0.0,4.5,166.4,47.5,631.2,897.3,897.3,0.0,0.0,,369.0,0.0,165.3,32.8,1266.3,1897.5,0.0,290.9,0.4,290.5,0.0,812.6,-92.2,1011.3,6.1,1017.4,2914.9,
12/31/2010,2859.0,10.0,10.0,0.0,284.4,284.4,0.0,287.3,140.8,0.0,146.8,-0.3,71.4,0.0,,,,69.6,653.1,1252.0,2389.9,-1137.9,0.0,953.9,898.9,750.3,148.6,,23.1,31.9,2205.9,,288.2,227.3,60.9,234.7,0.0,,,,234.7,64.1,,1.6,173.3,55.3,587.0,822.3,822.3,,,,375.4,,165.9,34.6,1197.7,1784.7,0.0,295.8,0.4,295.4,0.0,855.1,-82.5,1068.4,5.9,1074.3,2859.0,
03/31/2011,2913.4,11.9,11.9,0.0,330.1,330.1,0.0,280.4,130.2,0.0,154.6,-4.4,88.2,0.2,,,,86.4,710.6,1252.4,2418.9,-1166.5,0.0,950.4,897.4,751.8,145.6,,24.4,28.4,2202.8,,340.8,264.0,76.8,237.8,0.0,,,,237.8,50.7,,0.4,194.9,42.3,629.3,774.8,774.8,,,,395.3,,164.1,35.9,1170.1,1799.4,0.0,302.6,0.4,302.2,0.0,878.8,-73.1,1108.3,5.7,1114.0,2913.4,
06/30/2011,10764.4,51.6,51.6,0.0,1127.9,1127.9,0.0,833.7,388.4,0.0,334.4,110.9,273.0,0.0,,,,271.5,2286.2,5613.6,6862.6,-1249.0,0.0,2864.6,2686.1,1853.0,833.1,,,178.5,8478.2,,1115.8,845.9,269.9,241.5,0.0,,,,241.5,192.2,,0.0,979.6,185.1,1549.5,3241.9,3241.9,,,,2431.8,,1305.2,147.0,5673.7,7223.2,0.0,2764.8,0.7,2764.1,0.0,837.5,-62.0,3540.3,0.9,3541.2,10764.4,
09/30/2011,10566.0,41.7,41.7,0.0,1109.6,1109.6,0.0,849.8,404.0,0.0,331.1,114.7,227.8,0.0,,,,226.9,2228.9,5527.2,6845.9,-1318.7,0.0,2809.9,2638.8,1839.4,799.4,,,171.1,8337.1,,1000.7,780.7,220.0,143.3,0.0,0.0,0.0,,143.3,174.3,0.0,0.0,827.1,167.7,1318.3,3302.5,3302.5,0.0,0.0,,2572.9,0.0,1586.2,159.6,5875.4,7193.7,0.0,2763.4,0.7,2762.7,0.0,907.4,-299.2,3371.6,0.7,3372.3,10566.0,
12/31/2011,10575.3,41.0,41.0,0.0,986.3,986.3,0.0,932.7,441.6,0.0,343.5,147.6,243.8,,,,,243.8,2203.8,5528.7,6954.6,-1425.9,0.0,2842.8,2675.6,1862.2,813.4,,,167.2,8371.5,,906.1,729.3,176.8,161.0,0.0,,,,161.0,179.4,,,881.7,179.4,1246.5,3315.2,3315.2,,,,2554.2,,1519.2,153.3,5869.4,7115.9,,2770.4,0.7,2769.7,0.0,970.0,-288.2,3452.2,7.2,3459.4,10575.3,
03/31/2012,10603.7,34.9,34.9,0.0,1054.5,1054.5,0.0,921.6,411.8,0.0,359.0,150.8,194.4,,,,,194.4,2205.4,5547.9,7081.9,-1534.0,0.0,2850.4,2625.0,1814.7,810.3,,,225.4,8398.3,,971.4,760.2,211.2,260.0,0.0,,,,260.0,200.2,,,896.1,200.2,1431.6,3148.4,3148.4,,,,2532.4,,1471.9,164.4,5680.8,7112.4,,2785.5,0.7,2784.8,0.0,982.6,-277.4,3490.7,0.6,3491.3,10603.7,
06/30/2012,10591.1,19.5,19.5,0.0,1065.9,1065.9,0.0,855.5,379.9,0.0,324.6,151.0,144.9,,,,,144.9,2085.8,5584.0,7216.7,-1632.7,0.0,2921.3,2677.0,1859.1,817.9,,,244.3,8505.3,,966.9,758.5,208.4,257.7,0.0,,,,257.7,219.3,,,907.7,219.3,1443.9,3102.6,3102.6,,,,2497.8,,1407.9,182.2,5600.4,7044.3,0.0,2799.7,0.7,2799.0,0.0,1026.6,-280.1,3546.2,0.6,3546.8,10591.1,
09/30/2012,10687.1,37.2,37.2,0.0,1075.6,1075.6,0.0,861.9,372.7,0.0,325.4,163.8,215.1,0.0,,37.1,,111.1,2189.8,5611.4,7363.0,-1751.6,0.0,2885.9,2660.4,1865.3,795.1,,,188.4,8497.3,,920.3,708.9,211.4,261.3,0.0,0.0,0.0,,261.3,226.7,0.0,0.0,888.8,226.6,1408.3,3151.2,3151.2,0.0,0.0,,2721.4,0.0,1647.3,185.3,5872.6,7280.9,0.0,2811.5,0.7,2810.8,0.0,1094.7,-500.5,3405.7,0.5,3406.2,10687.1,
12/31/2012,10542.1,31.0,31.0,0.0,1000.7,1000.7,0.0,910.1,410.7,0.0,349.5,149.9,183.2,,,,,183.2,2125.0,5568.6,7423.4,-1854.8,0.0,2848.5,2637.2,1864.9,772.3,,,211.3,8417.1,,862.4,677.5,184.9,87.4,0.0,,,,87.4,216.3,,,930.5,216.3,1166.1,3163.8,3163.8,,,,2743.0,,1622.0,190.5,5906.8,7072.9,0.0,2822.2,0.7,2821.5,0.0,1143.1,-496.6,3468.7,0.5,3469.2,10542.1,
03/31/2013,10644.6,51.3,51.3,0.0,1067.4,1067.4,0.0,905.3,398.1,0.0,358.1,149.1,219.8,,,,,219.8,2243.8,5559.0,7515.3,-1956.3,0.0,2841.8,2613.1,1863.6,749.5,,,228.7,8400.8,,957.8,754.6,203.2,29.7,0.0,,,,29.7,198.9,,,727.0,198.9,1186.4,3149.3,3149.3,,,,2487.4,,1574.7,185.7,5636.7,6823.1,0.0,2842.5,0.7,2841.8,0.0,1467.5,-488.9,3821.1,0.4,3821.5,10644.6,
06/30/2013,10710.6,42.3,42.3,0.0,1111.0,1111.0,0.0,879.0,416.5,0.0,358.3,104.2,301.2,,,,,301.2,2333.5,5558.5,7623.5,-2065.0,0.0,2818.6,2590.5,1860.3,730.2,,,228.1,8377.1,,970.9,758.1,212.8,54.1,0.0,,,,54.1,207.7,,,871.6,207.7,1232.7,2972.3,2972.3,,,,2559.7,,1511.6,176.5,5532.0,6764.7,0.0,2857.6,0.7,2856.9,0.0,1585.9,-497.9,3945.6,0.3,3945.9,10710.6,
09/30/2013,10733.4,36.4,36.4,0.0,1134.9,1134.9,0.0,937.9,453.6,0.0,370.9,113.4,307.2,0.0,,20.5,,98.1,2416.4,5554.7,7709.4,-2154.7,0.0,2762.3,2561.5,1862.1,699.4,,,180.3,8317.0,,1051.1,802.1,249.0,2.9,0.0,0.0,0.0,,2.9,189.4,0.0,0.0,1063.1,189.4,1243.4,2841.9,2841.9,0.0,0.0,,2335.3,0.0,1093.5,178.7,5177.2,6420.6,0.0,2872.1,0.7,2871.4,0.0,1740.8,-300.6,4312.3,0.5,4312.8,10733.4,
12/31/2013,10591.4,24.6,24.6,0.0,981.2,981.2,0.0,925.3,432.8,0.0,374.0,118.5,335.7,,,,,335.7,2266.8,5543.0,7799.8,-2256.8,0.0,2781.6,2578.4,1887.2,691.2,,,203.2,8324.6,,921.5,738.3,183.2,3.2,0.0,,,,3.2,203.5,,,1132.3,203.5,1128.2,2750.3,2750.3,,,,2361.6,,1048.4,180.9,5111.9,6240.1,0.0,2872.8,0.7,2872.1,0.0,1785.3,-307.3,4350.8,0.5,4351.3,10591.4,
03/31/2014,10549.0,32.2,32.2,0.0,1001.0,1001.0,0.0,952.2,457.1,0.0,386.4,108.7,280.8,,,,,280.8,2266.2,5541.1,7890.6,-2349.5,0.0,2741.7,2554.2,1884.3,669.9,,,187.5,8282.8,,1039.6,818.3,221.3,32.0,0.0,,,,32.0,171.1,,,1101.4,171.1,1242.7,2634.8,2634.8,,,,2266.0,,985.7,178.9,4900.8,6143.5,0.0,2885.8,0.7,2885.1,0.0,1836.5,-317.2,4405.1,0.4,4405.5,10549.0,
06/30/2014,10970.7,40.0,40.0,0.0,1080.0,1080.0,0.0,964.8,438.2,0.0,404.8,121.8,289.6,,,,,289.6,2374.4,5813.1,8276.5,-2463.4,0.0,2783.2,2599.1,1914.1,685.0,,,184.1,8596.3,,997.5,787.1,210.4,63.1,0.0,,,,63.1,206.9,,,1191.8,206.9,1267.5,2923.3,2923.3,,,,2262.1,,887.2,183.1,5185.4,6452.9,0.0,2889.3,0.7,2888.6,0.0,1931.4,-303.3,4517.4,0.4,4517.8,10970.7,
09/30/2014,11039.7,32.6,32.6,0.0,1118.7,1118.7,0.0,1029.2,465.7,0.0,421.8,141.7,252.0,,,1.6,,110.9,2432.5,5832.6,8397.5,-2564.9,0.0,2774.6,2617.5,1926.4,691.1,,,155.5,8607.2,,1037.2,812.8,224.4,132.6,0.0,0.0,0.0,,132.6,190.7,0.0,,1132.8,190.7,1360.5,2852.1,2852.1,0.0,0.0,,2519.7,0.0,1192.6,194.3,5371.8,6732.3,0.0,2841.2,1.4,2839.8,0.0,1960.9,-495.3,4306.8,0.6,4307.4,11039.7,
12/31/2014,10897.8,32.8,32.8,0.0,1016.8,1016.8,0.0,1031.9,473.6,0.0,422.9,135.4,240.8,,,,,240.8,2322.3,5820.6,8473.7,-2653.1,0.0,2754.9,2590.6,1922.5,668.1,,,164.3,8575.5,,928.7,756.8,171.9,128.2,0.0,,,,128.2,221.4,,,1181.0,221.4,1278.3,2679.5,2679.5,,,,2551.9,,1197.0,173.9,5231.4,6509.7,0.0,2850.7,1.4,2849.3,0.0,2054.0,-517.1,4387.6,0.5,4388.1,10897.8,
03/31/2015,10820.9,39.7,39.7,0.0,974.0,974.0,0.0,1013.7,480.3,0.0,397.5,135.9,245.7,,,,,245.7,2273.1,5785.1,8535.6,-2750.5,0.0,2762.7,2560.9,1916.1,644.8,,,201.8,8547.8,,1002.4,789.8,212.6,126.4,0.0,,,,126.4,190.4,,,1152.8,190.4,1319.2,2623.0,2623.0,,,,2451.7,,1120.9,178.0,5074.7,6393.9,0.0,2871.5,1.4,2870.1,0.0,2096.2,-541.2,4426.5,0.5,4427.0,10820.9,
06/30/2015,10835.7,43.2,43.2,0.0,1025.9,1025.9,0.0,996.2,468.0,0.0,387.6,140.6,239.5,,,,,239.5,2304.8,5782.6,8655.0,-2872.4,0.0,2748.3,2541.4,1919.5,621.9,,,206.9,8530.9,,976.3,752.5,223.8,129.0,0.0,,,,129.0,211.0,,,1227.5,211.0,1316.3,2514.5,2514.5,,,,2448.2,,1040.0,180.7,4962.7,6279.0,0.0,2881.2,1.4,2879.8,0.0,2207.4,-532.5,4556.1,0.6,4556.7,10835.7,
09/30/2015,25372.4,207.8,207.8,0.0,1575.4,1575.4,0.0,1761.0,652.3,0.0,859.7,249.0,631.8,,,42.7,361.8,255.8,4176.0,9159.8,12198.2,-3038.4,0.0,12036.6,7442.0,4647.1,2794.9,532.9,,1763.3,21196.4,,1586.3,1231.4,354.9,63.7,0.0,,,,63.7,528.8,0.0,,3189.7,400.4,2178.8,5558.2,5392.4,165.8,165.8,,5837.3,0.0,459.0,1826.8,11395.5,13574.3,0.0,10770.4,2.6,10767.8,0.0,1661.6,-780.2,11651.8,146.3,11798.1,25372.4,
12/31/2015,24831.2,236.9,236.9,0.0,1491.0,1491.0,0.0,2027.4,691.7,0.0,1023.4,312.3,253.0,,,,,253.0,4008.3,9762.7,13118.6,-3355.9,0.0,11060.2,8723.3,5229.1,3494.2,530.4,,1806.5,20822.9,,1589.3,1313.7,275.6,184.8,0.0,,,,184.8,475.0,,,3533.0,475.0,2249.1,5631.7,5472.5,159.2,159.2,,5828.0,,442.6,1852.4,11459.7,13708.8,0.0,10699.1,2.6,10696.5,0.0,1104.1,-827.5,10975.7,146.7,11122.4,24831.2,
03/31/2016,25268.4,367.6,367.6,0.0,1662.8,1662.8,0.0,2058.9,682.9,0.0,1044.3,331.7,359.9,,,,,359.9,4449.2,9787.3,13427.6,-3640.3,0.0,11031.9,8659.6,5210.4,3449.2,543.0,,1829.3,20819.2,,1593.5,1243.4,350.1,518.9,0.0,,,,518.9,444.7,,,3513.8,444.7,2557.1,5858.3,5689.1,169.2,169.2,,5778.2,,438.1,1826.3,11636.5,14193.6,0.0,10552.3,2.5,10549.8,0.0,1060.3,-677.2,10935.4,139.4,11074.8,25268.4,
06/30/2016,23446.4,258.7,258.7,0.0,1596.6,1596.6,0.0,1691.1,547.1,0.0,837.0,307.0,338.8,,,,0.0,338.8,3885.2,9345.2,13127.2,-3782.0,0.0,10216.0,7439.3,4788.0,2651.3,545.1,,2231.6,19561.2,,1485.6,1109.5,376.1,345.2,0.0,,,,345.2,476.3,,,3283.0,476.3,2307.1,5513.9,5328.8,185.1,185.1,,5602.6,,423.7,1895.9,11116.5,13423.6,0.0,10441.2,2.5,10438.7,0.0,83.3,-611.4,9913.1,109.7,10022.8,23446.4,
09/30/2016,23038.2,340.9,340.9,0.0,1592.2,1592.2,0.0,1638.2,535.7,0.0,800.6,301.9,341.3,,52.3,30.9,,289.0,3912.6,9294.3,13271.9,-3977.6,0.0,9831.3,7377.4,4778.1,2599.3,257.8,,2165.2,19125.6,,1460.3,1054.4,405.9,292.9,0.0,,,,292.9,429.8,,,3130.7,429.8,2183.0,5496.3,5311.9,184.4,184.4,,5515.2,0.0,468.1,1916.4,11011.5,13194.5,0.0,10461.1,2.5,10458.6,0.0,-105.9,-626.4,9728.8,114.9,9843.7,23038.2,
12/31/2016,22871.1,493.3,493.3,0.0,1517.5,1517.5,0.0,1656.3,543.6,0.0,836.6,276.1,368.1,,,,,368.1,4035.2,9079.1,13254.0,-4174.9,0.0,9756.8,7282.2,4762.1,2520.1,271.5,,2203.1,18835.9,,1509.3,1213.3,296.0,283.4,0.0,,,,283.4,439.8,,,3116.0,439.8,2232.5,5483.8,5301.8,182.0,182.0,,5512.1,,467.7,1928.4,10995.9,13228.4,0.0,10432.8,2.5,10430.3,0.0,-139.2,-742.1,9551.5,91.2,9642.7,22871.1,
03/31/2017,22950.1,385.3,385.3,0.0,1563.5,1563.5,0.0,1587.9,528.4,0.0,801.3,258.2,1455.8,,1227.1,,,228.7,4992.5,8633.7,12936.1,-4302.4,0.0,9323.9,6740.6,4458.0,2282.6,336.0,,2247.3,17957.6,,1528.4,1225.3,303.1,214.2,0.0,,,,214.2,578.5,,,3033.3,578.5,2321.1,5459.5,5279.5,180.0,180.0,,5400.0,,432.6,1934.1,10859.5,13180.6,0.0,10433.5,2.5,10431.0,0.0,-147.2,-601.6,9684.7,84.8,9769.5,22950.1,
06/30/2017,24870.0,225.2,225.2,0.0,1902.4,1902.4,0.0,1767.1,571.0,0.0,902.8,293.3,463.6,,200.7,,,262.9,4358.3,9077.3,13587.5,-4510.2,0.0,11434.4,8791.5,5466.2,3325.3,354.1,,2288.8,20511.7,,1840.7,1452.7,388.0,710.5,0.0,,,,710.5,507.7,,,3378.4,507.7,3058.9,5812.3,5633.8,178.5,178.5,,5789.4,,435.1,1975.9,11601.7,14660.6,0.0,10613.1,2.5,10610.6,0.0,79.3,-543.4,10149.0,60.4,10209.4,24870.0,
09/30/2017,25089.0,298.1,298.1,0.0,1886.8,1886.8,0.0,1797.3,614.2,0.0,905.0,278.1,508.7,,173.6,32.6,,335.1,4490.9,9118.3,13682.5,-4564.2,0.0,11479.8,8857.6,5528.3,3329.3,368.0,,2221.6,20598.1,,1908.8,1492.1,416.7,608.7,0.0,,,,608.7,492.3,,,3410.2,492.3,3009.8,5946.1,5769.1,177.0,177.0,,5742.3,0.0,432.8,1899.3,11688.4,14698.2,0.0,10627.4,2.5,10624.9,0.0,172.4,-457.3,10342.5,48.3,10390.8,25089.0,
12/31/2017,25136.9,306.4,306.4,0.0,1804.3,1804.3,0.0,1869.2,661.4,0.0,939.1,268.7,485.3,,162.4,,,322.9,4465.2,9063.9,13834.8,-4770.9,0.0,11607.8,8793.4,5524.8,3268.6,384.8,,2429.6,20671.7,,1716.6,1402.3,314.3,1244.6,0.0,,,,1244.6,526.1,,,2278.0,526.1,3487.3,5365.8,5191.4,174.4,174.4,,4885.8,,423.0,2184.8,10251.6,13738.9,0.0,10654.2,2.5,10651.7,0.0,1196.8,-497.6,11353.4,44.6,11398.0,25136.9,
03/31/2018,25439.7,266.5,266.5,0.0,1950.2,1950.2,0.0,1888.2,669.1,0.0,953.7,265.4,471.8,,154.5,,,317.3,4576.7,9056.8,13999.2,-4942.4,0.0,11806.2,8894.7,5583.0,3311.7,407.5,,2504.0,20863.0,,1776.1,1442.9,333.2,1113.5,0.0,,,,1113.5,455.9,,,2305.8,455.9,3345.5,5613.0,5440.0,173.0,173.0,,4894.2,,412.0,2176.4,10507.2,13852.7,0.0,10687.2,2.6,10684.6,0.0,1302.4,-441.7,11547.9,39.1,11587.0,25439.7,
06/30/2018,25135.7,452.6,452.6,0.0,1980.8,1980.8,0.0,1819.3,681.9,0.0,889.7,247.7,373.5,,98.1,,,275.4,4626.2,8932.2,14059.2,-5127.0,0.0,11577.3,8749.3,5535.8,3213.5,426.7,,2401.3,20509.5,,1847.1,1484.0,363.1,594.4,0.0,,,,594.4,526.0,,,2249.3,526.0,2967.5,5943.1,5772.1,171.0,171.0,,4807.6,,394.1,2164.2,10750.7,13718.2,0.0,10640.0,2.5,10637.5,0.0,1427.9,-674.3,11393.6,23.9,11417.5,25135.7,
09/30/2018,25360.5,636.8,636.8,0.0,2010.7,2010.7,0.0,1829.6,730.0,0.0,867.0,232.6,308.0,,59.5,35.2,,248.5,4785.1,9082.5,14419.9,-5337.4,0.0,11492.9,8699.6,5577.6,3122.0,420.0,,2338.1,20575.4,,2116.1,1716.8,399.3,740.7,0.0,,,,740.7,476.5,,,2321.5,476.5,3333.3,5674.5,5503.5,171.0,171.0,,4866.1,0.0,396.1,2148.5,10540.6,13873.9,0.0,10591.4,2.5,10588.9,0.0,1573.3,-695.3,11469.4,17.2,11486.6,25360.5,
12/31/2018,30666.9,260.7,260.7,0.0,2315.5,2315.5,0.0,2101.8,862.7,0.0,921.0,318.1,548.0,,39.1,,,508.9,5226.0,10969.7,16531.8,-5562.1,0.0,14471.2,11672.3,7320.3,4352.0,428.4,,2370.5,25440.9,,2044.7,1679.5,365.2,1092.8,0.0,,,,1092.8,592.4,,,2932.6,592.4,3729.9,9728.0,9548.9,179.1,179.1,,5589.7,,392.3,2264.8,15317.7,19047.6,0.0,10723.2,2.6,10720.6,0.0,1635.3,-754.8,11603.7,15.6,11619.3,30666.9,
03/31/2019,30693.0,154.2,154.2,0.0,2367.0,2367.0,0.0,2096.9,844.0,0.0,956.5,296.4,595.9,,33.5,,,562.4,5214.0,11029.4,16848.1,-5818.7,0.0,14449.6,11578.8,7300.9,4277.9,447.7,,2423.1,25479.0,,2082.6,1702.0,380.6,1422.4,0.0,,,,1422.4,541.6,,,2955.2,541.6,4046.6,9373.1,9373.1,,,,5616.5,,392.5,2268.8,14989.6,19036.2,0.0,10695.1,2.6,10692.5,0.0,1671.2,-725.5,11640.8,16.0,11656.8,30693.0,
06/30/2019,30812.1,179.1,179.1,0.0,2398.1,2398.1,0.0,2074.2,808.5,0.0,930.4,335.3,542.3,,26.6,,,515.7,5193.7,11169.3,17211.2,-6041.9,0.0,14449.1,11496.7,7321.9,4174.8,463.3,,2489.1,25618.4,,2134.6,1706.8,427.8,779.1,0.0,,,,779.1,676.8,,,2965.8,676.8,3590.5,9759.1,9570.6,188.5,188.5,,5617.9,,388.5,2263.6,15377.0,18967.5,0.0,10718.0,2.6,10715.4,0.0,1805.1,-695.4,11827.7,16.9,11844.6,30812.1,
09/30/2019,30156.7,151.6,151.6,0.0,2193.2,2193.2,0.0,2107.5,938.9,0.0,818.8,349.8,522.0,,25.8,33.5,,496.2,4974.3,11189.5,17461.3,-6271.8,0.0,13992.9,11345.1,7285.6,4059.5,224.7,,2389.6,25182.4,,2302.2,1831.8,470.4,561.1,0.0,,,,561.1,571.8,0.0,,2878.0,571.8,3435.1,9502.3,9316.5,185.8,185.8,,5533.2,0.0,456.1,2199.1,15035.5,18470.6,0.0,10742.0,2.6,10739.4,0.0,1997.1,-1069.2,11669.9,16.2,11686.1,30156.7,
12/31/2019,30936.8,156.4,156.4,0.0,2061.7,2061.7,0.0,2189.7,825.4,0.0,1000.5,363.8,544.8,,7.3,,,537.5,4952.6,11281.1,17811.5,-6530.4,0.0,14703.1,11295.0,7327.0,3968.0,257.2,,3150.9,25984.2,,2156.7,1781.0,375.7,736.2,0.0,181.2,10.1,171.1,555.0,553.9,,,2891.7,553.9,3446.8,10231.1,9375.2,855.9,274.1,581.8,5416.6,,450.6,2074.3,15647.7,19094.5,0.0,10772.6,2.6,10770.0,0.0,2087.5,-1034.9,11825.2,17.1,11842.3,30936.8,
03/31/2020,30960.3,640.2,640.2,0.0,2222.1,2222.1,0.0,2125.4,766.8,0.0,982.6,376.0,504.5,,3.3,,,501.2,5492.2,11036.3,17664.8,-6628.5,0.0,14431.8,11109.9,7264.0,3845.9,278.6,,3043.3,25468.1,,2077.9,1696.4,381.5,603.4,0.0,180.6,9.2,171.4,422.8,458.5,,,2878.4,458.5,3139.8,10992.5,10153.1,839.4,271.5,567.9,5328.4,,426.4,2023.6,16320.9,19460.7,0.0,10787.0,2.6,10784.4,0.0,2114.4,-1419.0,11482.4,17.2,11499.6,30960.3,
06/30/2020,30277.6,291.5,291.5,0.0,2083.2,2083.2,0.0,2137.7,937.1,0.0,788.0,412.6,493.5,,3.3,,,490.2,5005.9,10922.6,17797.2,-6874.6,0.0,14349.1,11019.9,7270.5,3749.4,305.9,,3023.3,25271.7,,1890.7,1513.5,377.2,382.1,0.0,178.3,9.3,169.0,203.8,514.1,,,2888.2,514.1,2786.9,10375.8,9571.8,804.0,268.5,535.5,5383.4,,423.2,2072.0,15759.2,18546.1,0.0,10860.2,2.6,10857.6,0.0,2240.3,-1387.4,11713.1,18.4,11731.5,30277.6,
