Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1995,273.372009,-196.119003,77.253006,2.095,8.432,2.093,89.873006,-0.258,89.615006,-45.210999,44.403999,0.0,44.403999,-15.094,29.309999,0.0,0.0,29.309999,0.0,,29.309999,,,29.309999,0.227418,0.227418,0.227418,128.766577,0.227418,0.227418,0.227418,128.766577,
06/30/1995,275.534988,-198.639008,76.895981,3.022,8.459,1.837,90.213981,-0.258,89.955981,-42.819,47.137001,0.0,47.137001,-16.091999,31.045,0.0,0.0,31.045,0.0,,31.045,,,31.045002,,0.241632,0.241632,129.27032,0.241632,0.241632,0.241632,129.27032,
09/30/1995,276.781998,-198.912994,77.869003,3.263,9.087,2.276,92.495003,-0.258,92.237003,-43.758999,48.478001,0.0,48.478001,-16.371,32.106998,0.0,0.0,32.106998,0.0,,32.106998,,,32.107,,0.25016,0.25016,129.588321,0.25016,0.25016,0.25016,129.588321,
12/31/1995,261.720993,-175.923004,85.797989,-100.682999,9.606,2.677,-2.60201,-0.258,-2.86001,-46.425999,-49.285999,-37.528,-86.813999,28.384001,-58.43,0.0,0.0,-58.43,0.0,,-58.43,,,-58.429998,-0.462654,-0.462654,-0.462654,126.357624,-0.462654,-0.462654,-0.462654,126.357624,
03/31/1996,243.048004,-151.046005,92.001999,0.577,9.218,2.044,103.840999,-1.0,102.840999,-44.583,58.257999,0.0,58.257999,-19.808001,38.450001,0.0,0.0,38.450001,0.0,,38.450001,,,38.449999,0.298486,0.298486,0.298486,129.374442,0.298486,0.298486,0.298486,129.374442,
06/30/1996,251.68,-152.772995,98.907005,-2.115,10.998,1.682,109.472005,-1.0,108.472005,-46.063999,62.408001,0.0,62.408001,-21.038,41.369999,0.0,0.0,41.369999,0.0,,41.369999,,,41.370001,0.319807,0.319807,0.319807,129.568622,0.319807,0.319807,0.319807,129.568622,
09/30/1996,254.327003,-157.147995,97.179008,-0.071,13.224,1.822,112.154008,-1.001,111.153008,-47.884998,63.268002,-56.257999,7.010002,-1.979,5.031,0.0,0.0,5.031,0.0,,5.031,56.257999,-19.158001,42.131001,0.328335,0.041042,0.041042,128.407964,0.328335,0.041042,0.041042,128.407964,
12/31/1996,255.423004,-160.119003,95.304001,3.502,13.667,2.59,115.063001,-1.0,114.063001,-49.234001,64.829002,0.0,64.829002,-21.958,42.870998,0.0,0.0,42.870998,-2.6,,40.270998,,,40.271002,0.31341,0.31341,0.31341,128.330241,0.31341,0.31341,0.31341,128.330241,
03/31/1997,399.708008,-235.658005,164.050003,0.671,,,164.721003,-6.703,158.018003,,95.082001,,95.082001,,,,,61.803001,0.0,,61.803001,,,,0.312664,0.312664,0.312664,197.666786,0.304456,0.304456,0.304456,202.995003,
06/30/1997,410.690002,-243.714005,166.975998,0.373,,,167.348998,-6.676,160.672998,,100.049004,,100.049004,,,,,65.031998,0.0,,65.031998,,,,0.329081,0.329081,0.329081,197.61587,0.320873,0.320873,0.320873,202.673393,
09/30/1997,420.859009,-253.414001,167.445007,2.024,,,169.469007,-18.219,151.250007,,97.774002,,97.774002,,,,,63.553001,0.0,,63.553001,,,,0.320873,0.320873,0.320873,198.063461,0.312664,0.312664,0.312664,203.263018,
12/31/1997,441.322998,-266.809998,174.513,-5.419,,,169.094,-16.695,152.399,,6.162,,6.162,,6.162,,,4.005,0.0,,4.005,,,,0.030558,0.030558,0.01998,200.700378,0.029774,0.029774,0.019196,208.243207,
03/31/1998,532.307007,-312.226013,220.080994,6.894,47.207001,,274.181994,-6.293,267.888994,-143.100998,124.788002,0.0,124.788002,-36.888,87.900002,0.0,0.0,87.900002,0.0,,87.900002,0.0,0.0,87.900002,0.354173,0.354154,0.354154,248.197231,0.345535,0.345535,0.345535,254.3881,
06/30/1998,529.380981,-309.200989,220.179993,6.592,54.418999,,281.190991,-6.835,274.355991,-143.100998,131.255005,0.0,131.255005,-38.527,92.727997,0.0,0.0,92.727997,0.0,,92.727997,0.0,0.0,92.728004,0.37145,0.371391,0.371391,249.677293,0.362812,0.362773,0.362773,255.609152,
09/30/1998,536.530029,-316.520996,220.009033,7.66,30.789,,258.458033,-7.66,250.798033,-134.076004,116.722,-9.025,107.697001,-39.160999,68.536003,0.0,0.0,68.536003,0.0,,68.536003,9.025,-1.969,75.592001,0.3044,0.276428,0.276428,247.934341,0.296173,0.26779,0.268201,255.539676,
12/31/1998,532.113983,-306.15625,225.957733,3.061,70.681999,0.0,299.700732,-8.142,291.558732,-121.455002,170.100006,-80.656998,89.443008,-32.882999,56.560001,-61.658001,0.0,-5.098,0.0,,-5.098,80.656998,-22.063,115.154007,0.460713,0.233236,-0.016454,247.556944,0.452486,0.224598,-0.016454,253.903057,
03/31/1999,525.393013,-289.843994,235.549019,6.817,57.007999,3.403,302.777018,-6.77,296.007018,-140.962006,155.044998,-2.2,152.844998,-49.898998,102.945999,0.0,0.0,102.945999,0.0,,102.945999,2.2,-0.735,104.411,0.422869,0.414642,0.414642,247.926811,0.414642,0.405592,0.406415,254.2985,
06/30/1999,522.824997,-289.652008,233.172989,6.989,63.964001,8.272,312.39799,-7.843,304.55499,-141.684006,162.871002,-3.519,159.352002,-50.976002,108.375999,0.0,0.0,108.375999,0.0,,108.375999,3.519,-1.219,110.676,0.449196,0.440146,0.440969,247.974218,0.431919,0.423692,0.423692,254.127106,
09/30/1999,538.838005,-305.729004,233.109001,-1.856,65.174004,8.768,305.195004,-7.366,297.829004,-142.050003,155.779007,-1.921,153.858007,-49.355999,104.501999,0.0,0.0,104.501999,0.0,,104.501999,1.921,-0.621,105.802008,0.431919,0.42328,0.42328,246.023098,0.42328,0.414642,0.414642,251.316915,
12/31/1999,541.398987,-309.126007,232.27298,2.086,70.182999,10.872,315.413978,-6.729,308.684978,-145.104996,163.580002,-133.498001,30.082001,-10.376,19.705999,-1.554,0.0,18.152,0.0,,18.152,133.498001,-41.993999,111.210002,0.457834,0.077745,0.069107,244.785596,0.457834,0.077745,0.069107,248.991243,
03/31/2000,534.070015,-301.066986,233.003029,3.547,67.051003,12.02,315.621032,-8.598,307.023032,-139.470001,167.552994,-3.258,164.294994,-52.585999,111.709,0.0,0.0,111.709,0.0,0.0,111.709,3.258,-1.158,113.808995,0.475111,0.462153,0.463017,242.435619,0.466472,0.457834,0.457834,245.51374,
06/30/2000,545.597992,-313.562988,232.035004,3.064,86.391998,9.441,330.932002,-11.509,319.423002,-146.684006,172.738998,-20.844999,151.893999,-48.605,103.289001,0.0,0.0,103.289001,0.0,0.0,103.289001,20.844999,-6.645,117.488999,0.491524,0.42328,0.42328,239.90736,0.481158,0.42328,0.42328,244.363057,
09/30/2000,577.518013,-354.348999,223.169014,5.522,80.417,13.85,322.958014,-13.178,309.780014,-146.656006,163.123993,-1.961,161.162993,-51.570999,109.592003,0.0,0.0,109.592003,0.0,0.0,109.592003,1.961,-0.667,110.885994,0.480726,0.471655,0.471655,230.841455,0.471655,0.462585,0.462585,235.677022,
12/31/2000,589.901993,-375.074005,214.827988,-2.862,102.519997,11.909,326.394985,-20.92,305.474985,-141.654007,163.820999,-3.427,160.393999,-51.021999,109.372002,0.0,0.0,109.372002,0.0,0.0,109.372002,3.427,-1.065,111.734,0.489796,0.480726,0.480726,229.285816,0.480726,0.471655,0.471655,234.025476,
03/31/2001,589.275993,-359.795013,229.48098,16.094,78.056,9.849,333.47998,-17.728001,315.751979,-147.585999,168.166,0.0,168.166,-53.375999,114.790001,0.0,0.0,114.790001,0.0,0.0,114.790001,0.0,0.0,114.790001,0.498866,0.498866,0.498866,229.791863,0.489796,0.489796,0.489796,235.456509,
06/30/2001,579.942017,-352.270996,227.671021,25.58,81.291,9.785,344.327021,-17.076,327.25102,-150.707993,176.542999,-0.115,176.427999,-56.015999,120.412003,0.0,0.0,120.412003,0.0,0.0,120.412003,0.115,-0.037,120.49,0.526077,0.526077,0.526077,228.702603,0.517007,0.517007,0.517007,234.550264,
09/30/2001,608.981995,-355.65799,253.324005,26.302,84.152,9.691,373.469006,-27.108999,346.360006,-155.25,191.110001,0.0,191.110001,-60.676998,130.432999,0.0,0.0,130.432999,0.0,0.0,130.432999,0.0,0.0,130.433002,0.552381,0.552381,0.552381,235.945507,0.542857,0.542857,0.542857,242.107944,
12/31/2001,600.046005,-320.105988,279.940018,46.335999,77.291,9.197,412.764016,-38.853001,373.911016,-176.003006,197.908005,0.0,197.908005,-62.828999,135.078995,0.0,0.0,135.078995,0.0,0.0,135.078995,0.0,0.0,135.079006,0.571429,0.571429,0.571429,235.750202,0.561905,0.561905,0.561905,241.419154,
03/31/2002,564.710999,-281.614014,283.096985,21.726999,85.316002,9.508,399.647986,-28.716999,370.930987,-162.162003,208.768997,0.0,208.768997,-66.283997,142.485001,0.0,0.0,142.485001,0.0,0.0,142.485001,0.0,0.0,142.485001,0.610476,0.610476,0.610476,231.684592,0.6,0.6,0.6,238.221906,
06/30/2002,581.253998,-283.386993,297.867004,37.84,93.028,8.924,437.659004,-55.277,382.382004,-168.615997,213.766006,0.0,213.766006,-67.871002,145.895004,0.0,0.0,145.895004,0.0,0.0,145.895004,0.0,0.0,145.895004,0.629524,0.630476,0.630476,231.197404,0.610476,0.610476,0.610476,239.122792,
09/30/2002,568.76001,-278.493011,290.266998,83.880997,47.214001,7.986,429.347996,-47.695,381.652996,-171.306,210.347,0.0,210.347,-66.785004,143.561996,0.0,0.0,143.561996,0.0,0.0,143.561996,0.0,0.0,143.561996,0.63,0.63,0.63,228.766006,0.61,0.61,0.61,235.615005,
12/31/2002,571.735992,-273.136993,298.598999,61.584999,82.703003,7.834,450.721001,-60.313999,390.407002,-176.888,213.518997,0.0,213.518997,-67.792999,145.725998,0.0,0.0,145.725998,0.0,0.0,145.725998,0.0,0.0,145.725998,0.65,0.65,0.65,225.561996,0.63,0.63,0.63,231.503006,
03/31/2003,545.786011,-246.744995,299.041016,76.653,77.217003,7.956,460.867018,-61.471001,399.396018,-183.292007,216.104004,0.0,216.104004,-68.612999,147.490997,0.0,0.0,147.490997,0.0,0.0,147.490997,0.0,0.0,147.491005,0.66,0.66,0.66,224.996994,0.64,0.64,0.64,230.460999,
06/30/2003,540.159012,-244.727997,295.431015,108.549004,60.962002,8.45,473.39202,-35.360001,438.03202,-194.753998,243.278,0.0,243.278,-77.240997,166.037003,0.0,0.0,166.037003,0.0,0.0,166.037003,0.0,0.0,166.037003,0.74,0.74,0.74,225.501999,0.72,0.72,0.72,231.095993,
09/30/2003,515.117996,-229.860001,285.257996,16.112,159.787003,4.52,465.676998,-37.662998,428.013999,-194.828995,233.184998,0.0,233.184998,-74.036003,159.149002,0.0,0.0,159.149002,0.0,0.0,159.149002,0.0,0.0,159.148994,0.71,0.71,0.71,224.399002,0.69,0.69,0.69,230.662003,
12/31/2003,510.965988,-221.809006,289.156982,63.273998,103.383003,11.607,467.420984,-17.778,449.642984,-217.845993,231.796997,0.0,231.796997,-73.583,158.214005,0.0,0.0,158.214005,0.0,0.0,158.214005,0.0,0.0,158.213997,0.71,0.71,0.71,222.720001,0.69,0.69,0.69,228.809006,
03/31/2004,489.826996,-185.272995,304.554001,73.473,85.056,11.168,474.251,-18.615999,455.635001,-218.035004,237.600006,-164.5,73.100006,-22.844,50.256001,0.0,0.0,50.256001,0.0,0.0,50.256001,164.5,-51.400002,163.356005,0.725,0.22,0.22,223.533997,0.71,0.22,0.22,230.218994,
06/30/2004,480.811012,-172.612,308.199013,-14.24,173.942993,7.12,475.022006,-7.16,467.862006,-225.901001,241.960999,0.0,241.960999,-75.614998,166.345993,0.0,0.0,166.345993,0.0,0.0,166.345993,0.0,0.0,166.346001,0.74,0.74,0.74,224.089996,0.72,0.72,0.72,231.826996,
