Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/02/2005,19735.0,5301.0,260.0,5041.0,469.0,469.0,,433.0,331.0,,102.0,,0.0,,,,,6203.0,2403.0,4754.0,-2351.0,9758.0,1371.0,400.0,400.0,0.0,971.0,13532.0,,215.0,215.0,,,,14118.0,,,,,686.0,,,686.0,15019.0,1793.0,,,,529.0,,,,529.0,2322.0,17341.0,305.0,498.0,,,-300.0,2086.0,-195.0,2394.0,0.0,2394.0,19735.0,
07/02/2005,19833.0,5269.0,423.0,4846.0,471.0,471.0,,424.0,245.0,0.0,96.0,83.0,0.0,,,,,6164.0,2355.0,4726.0,-2371.0,9954.0,1360.0,400.0,400.0,0.0,960.0,13669.0,,868.0,868.0,,,,14086.0,,,,,0.0,,,0.0,14954.0,1705.0,,,,734.0,,,,734.0,2439.0,17393.0,305.0,587.0,,,-357.0,2129.0,-224.0,2440.0,0.0,2440.0,19833.0,
10/01/2005,20656.0,6103.0,480.0,5623.0,418.0,418.0,,403.0,210.0,0.0,90.0,103.0,0.0,,,,,6924.0,2339.0,4753.0,-2414.0,10013.0,1380.0,400.0,400.0,0.0,980.0,13732.0,,875.0,875.0,,,,15130.0,,,,,0.0,,,0.0,16005.0,1684.0,,,,544.0,,,,544.0,2228.0,18233.0,305.0,557.0,,,-388.0,2142.0,-193.0,2423.0,0.0,2423.0,20656.0,
12/31/2005,21630.0,7233.0,441.0,6792.0,411.0,411.0,,425.0,330.0,95.0,0.0,0.0,0.0,,,,,8069.0,2220.0,4605.0,-2385.0,9845.0,1496.0,426.0,395.0,31.0,1070.0,13561.0,,909.0,909.0,,,,6892.0,,,,,0.0,,,0.0,7801.0,1700.0,1512.0,188.0,188.0,9744.0,,,,9744.0,11444.0,19245.0,305.0,569.0,,,-441.0,2141.0,-189.0,2385.0,0.0,2385.0,21630.0,
04/01/2006,21694.0,6938.0,349.0,6589.0,472.0,472.0,,422.0,323.0,0.0,99.0,0.0,412.0,,,,,8244.0,2264.0,4708.0,-2444.0,10037.0,1149.0,554.0,524.0,30.0,595.0,13450.0,,860.0,860.0,,,,15581.0,,,,,356.0,,,356.0,16797.0,1935.0,,,,551.0,,,,551.0,2486.0,19283.0,305.0,578.0,,,-471.0,2190.0,-191.0,2411.0,0.0,2411.0,21694.0,
07/01/2006,21133.0,6763.0,286.0,6477.0,511.0,511.0,,420.0,316.0,,104.0,,0.0,,,,,7694.0,2249.0,4713.0,-2464.0,9570.0,1620.0,546.0,517.0,29.0,1074.0,13439.0,,928.0,928.0,,,,15275.0,,,,,0.0,,,0.0,16203.0,1885.0,,,,549.0,,,,549.0,2434.0,18637.0,305.0,582.0,,,-548.0,2354.0,-197.0,2496.0,0.0,2496.0,21133.0,
09/30/2006,20517.0,6246.0,342.0,5904.0,476.0,476.0,,432.0,325.0,0.0,107.0,0.0,0.0,,,,,7154.0,2203.0,4681.0,-2478.0,9535.0,1625.0,533.0,506.0,27.0,1092.0,13363.0,,959.0,959.0,,,,14717.0,,,,,0.0,,,0.0,15676.0,1781.0,,,,566.0,,,,566.0,2347.0,18023.0,305.0,584.0,,,-622.0,2422.0,-195.0,2494.0,0.0,2494.0,20517.0,
12/30/2006,20474.0,30.0,30.0,0.0,452.0,452.0,,435.0,326.0,109.0,0.0,0.0,121.0,,,,,1038.0,1628.0,4119.0,-2491.0,0.0,17808.0,365.0,365.0,0.0,17443.0,19436.0,,229.0,229.0,,,,13.0,,,,,321.0,,,321.0,563.0,1584.0,1396.0,188.0,188.0,16138.0,,,,16138.0,17722.0,18285.0,0.0,592.0,,,-713.0,2501.0,-191.0,2189.0,0.0,2189.0,20474.0,
03/31/2007,19934.0,5573.0,232.0,5341.0,479.0,479.0,,431.0,322.0,109.0,,,311.0,,,,,6794.0,1912.0,4394.0,-2482.0,9575.0,1653.0,531.0,506.0,25.0,1122.0,13140.0,,904.0,904.0,,,,4324.0,,,,,0.0,,,0.0,5228.0,2167.0,,,,10007.0,,,,10007.0,12174.0,17402.0,305.0,585.0,,,-678.0,2508.0,-188.0,2532.0,0.0,2532.0,19934.0,
06/30/2007,19895.0,5625.0,314.0,5311.0,471.0,471.0,,420.0,0.0,0.0,0.0,420.0,313.0,,,,,6829.0,1905.0,,,9470.0,1691.0,529.0,506.0,23.0,1162.0,13066.0,,943.0,943.0,,,,14108.0,,,,,163.0,,,163.0,15214.0,2057.0,,,,349.0,,,,349.0,2406.0,17620.0,0.0,586.0,,,-672.0,2546.0,-185.0,2275.0,0.0,2275.0,19895.0,
12/29/2007,5942.0,227.0,227.0,0.0,433.0,433.0,,461.0,345.0,116.0,0.0,0.0,156.0,,,,,1277.0,1632.0,4184.0,-2552.0,0.0,3033.0,365.0,365.0,0.0,2668.0,4665.0,,244.0,244.0,,,,3.0,,,,,643.0,,,643.0,890.0,852.0,664.0,188.0,188.0,3420.0,,,,3420.0,4272.0,5162.0,0.0,599.0,,,-667.0,987.0,-139.0,780.0,0.0,780.0,5942.0,
03/29/2008,5740.0,38.0,38.0,0.0,456.0,456.0,,459.0,350.0,109.0,0.0,0.0,144.0,,,,,1097.0,1617.0,4191.0,-2574.0,0.0,3026.0,365.0,365.0,0.0,2661.0,4643.0,,220.0,220.0,,,,1.0,,,,,306.0,,,306.0,527.0,1058.0,,,,3385.0,,,,3385.0,4443.0,4970.0,0.0,594.0,,,-660.0,963.0,-127.0,770.0,0.0,770.0,5740.0,
06/28/2008,5758.0,44.0,44.0,0.0,480.0,480.0,,448.0,338.0,110.0,,,147.0,,,,,1119.0,1611.0,4212.0,-2601.0,,3028.0,365.0,365.0,0.0,2663.0,4639.0,,219.0,219.0,,,,1.0,,,,,308.0,,,308.0,528.0,1073.0,,,,3381.0,,,,3381.0,4454.0,4982.0,0.0,592.0,,,-656.0,961.0,-121.0,776.0,0.0,776.0,5758.0,
09/27/2008,5871.0,50.0,50.0,0.0,469.0,469.0,,471.0,355.0,116.0,0.0,0.0,153.0,,,,,1143.0,1680.0,4314.0,-2634.0,0.0,3048.0,393.0,393.0,0.0,2655.0,4728.0,,226.0,226.0,,,,1.0,,,,,295.0,,,295.0,522.0,1192.0,,,,3392.0,,,,3392.0,4584.0,5106.0,0.0,585.0,,,-649.0,953.0,-124.0,765.0,0.0,765.0,5871.0,
01/03/2009,5869.0,41.0,41.0,0.0,407.0,407.0,,458.0,354.0,104.0,0.0,0.0,167.0,,,,,1073.0,1664.0,4284.0,-2620.0,0.0,3132.0,394.0,394.0,0.0,2738.0,4796.0,,162.0,162.0,,,,1.0,,,,,283.0,,,283.0,446.0,1191.0,1003.0,188.0,188.0,3455.0,,,,3455.0,4646.0,5092.0,0.0,585.0,,,-646.0,936.0,-98.0,777.0,0.0,777.0,5869.0,
04/04/2009,5835.0,24.0,24.0,0.0,434.0,434.0,0.0,439.0,196.0,104.0,0.0,139.0,166.0,,69.0,58.0,39.0,1063.0,1628.0,4279.0,-2651.0,0.0,3144.0,394.0,394.0,0.0,2750.0,4772.0,,380.0,155.0,9.0,21.0,195.0,1.0,0.0,,,1.0,16.0,,,16.0,397.0,1142.0,1142.0,,,3487.0,,275.0,778.0,2434.0,4629.0,5026.0,0.0,586.0,124.0,462.0,-646.0,961.0,-184.0,717.0,92.0,809.0,5835.0,
07/04/2009,5802.0,31.0,31.0,0.0,448.0,448.0,0.0,410.0,174.0,99.0,0.0,137.0,168.0,,69.0,48.0,51.0,1057.0,1615.0,4306.0,-2691.0,0.0,3130.0,394.0,394.0,0.0,2736.0,4745.0,,388.0,143.0,15.0,21.0,209.0,1.0,0.0,,,1.0,16.0,,,16.0,405.0,1026.0,1026.0,,,3503.0,,267.0,772.0,2464.0,4529.0,4934.0,0.0,588.0,124.0,464.0,-646.0,1016.0,-182.0,776.0,92.0,868.0,5802.0,
10/03/2009,5783.0,42.0,42.0,0.0,418.0,418.0,0.0,421.0,186.0,99.0,0.0,136.0,180.0,,70.0,55.0,55.0,1061.0,1596.0,4307.0,-2711.0,0.0,3126.0,394.0,394.0,0.0,2732.0,4722.0,,426.0,159.0,,15.0,252.0,1.0,0.0,,,1.0,16.0,,,16.0,443.0,878.0,878.0,,,3536.0,,257.0,776.0,2503.0,4414.0,4857.0,0.0,568.0,124.0,444.0,-624.0,1072.0,-182.0,834.0,92.0,926.0,5783.0,
12/31/2009,5709.0,36.0,36.0,0.0,411.0,411.0,0.0,413.0,182.0,97.0,0.0,134.0,132.0,0.0,69.0,13.0,50.0,992.0,1595.0,4317.0,-2722.0,0.0,3122.0,394.0,394.0,0.0,2728.0,4717.0,,454.0,186.0,12.0,17.0,239.0,0.0,0.0,0.0,0.0,,17.0,0.0,0.0,17.0,471.0,710.0,522.0,188.0,188.0,3550.0,0.0,390.0,721.0,2439.0,4260.0,4731.0,0.0,557.0,124.0,433.0,-606.0,1099.0,-164.0,886.0,92.0,978.0,5709.0,
04/03/2010,5733.0,29.0,29.0,0.0,466.0,466.0,0.0,431.0,194.0,101.0,0.0,136.0,112.0,,67.0,12.0,33.0,1038.0,1575.0,4301.0,-2726.0,0.0,3120.0,394.0,394.0,0.0,2726.0,4695.0,,437.0,189.0,8.0,14.0,226.0,0.0,0.0,,,,17.0,,,17.0,454.0,764.0,764.0,,,3633.0,,397.0,720.0,2516.0,4397.0,4851.0,0.0,552.0,124.0,428.0,-598.0,1084.0,-247.0,791.0,91.0,882.0,5733.0,
07/03/2010,5761.0,48.0,48.0,0.0,470.0,470.0,0.0,427.0,184.0,106.0,0.0,137.0,115.0,,70.0,10.0,35.0,1060.0,1579.0,4335.0,-2756.0,0.0,3122.0,394.0,394.0,0.0,2728.0,4701.0,,463.0,212.0,13.0,17.0,221.0,0.0,0.0,,,,17.0,,,17.0,480.0,745.0,745.0,,,3636.0,,387.0,730.0,2519.0,4381.0,4861.0,0.0,551.0,124.0,427.0,-591.0,1092.0,-243.0,809.0,91.0,900.0,5761.0,
10/02/2010,5879.0,52.0,52.0,0.0,469.0,469.0,0.0,447.0,201.0,107.0,0.0,139.0,172.0,,119.0,2.0,51.0,1140.0,1590.0,4358.0,-2768.0,0.0,3149.0,394.0,394.0,0.0,2755.0,4739.0,,486.0,210.0,,15.0,261.0,0.0,0.0,,,,17.0,,,17.0,503.0,709.0,709.0,,,3645.0,,378.0,723.0,2544.0,4354.0,4857.0,0.0,551.0,124.0,427.0,-589.0,1205.0,-237.0,930.0,92.0,1022.0,5879.0,
01/01/2011,5909.0,28.0,28.0,0.0,471.0,471.0,0.0,485.0,253.0,90.0,0.0,142.0,152.0,0.0,108.0,,44.0,1136.0,1627.0,4398.0,-2771.0,0.0,3146.0,394.0,394.0,0.0,2752.0,4773.0,,492.0,219.0,13.0,17.0,243.0,0.0,0.0,,,,16.0,0.0,0.0,16.0,508.0,718.0,530.0,188.0,188.0,3662.0,0.0,418.0,700.0,2544.0,4380.0,4888.0,0.0,550.0,124.0,426.0,-584.0,1220.0,-257.0,929.0,92.0,1021.0,5909.0,
04/02/2011,5942.0,24.0,24.0,0.0,491.0,491.0,0.0,480.0,227.0,105.0,0.0,148.0,162.0,,119.0,3.0,40.0,1157.0,1643.0,4450.0,-2807.0,0.0,3142.0,394.0,394.0,0.0,2748.0,4785.0,,459.0,199.0,10.0,12.0,238.0,0.0,0.0,,,,16.0,,,16.0,475.0,761.0,761.0,,,3668.0,,425.0,719.0,2524.0,4429.0,4904.0,0.0,544.0,124.0,420.0,-569.0,1222.0,-250.0,947.0,91.0,1038.0,5942.0,
07/02/2011,6007.0,43.0,43.0,0.0,514.0,514.0,0.0,472.0,217.0,106.0,0.0,149.0,179.0,,127.0,13.0,39.0,1208.0,1660.0,4500.0,-2840.0,0.0,3139.0,394.0,394.0,0.0,2745.0,4799.0,,500.0,220.0,15.0,15.0,250.0,0.0,0.0,,,,16.0,,,16.0,516.0,733.0,733.0,,,3702.0,,433.0,739.0,2530.0,4435.0,4951.0,0.0,537.0,124.0,413.0,-556.0,1227.0,-243.0,965.0,91.0,1056.0,6007.0,
10/01/2011,5967.0,47.0,47.0,0.0,492.0,492.0,0.0,483.0,224.0,110.0,0.0,149.0,173.0,,115.0,14.0,44.0,1195.0,1641.0,4483.0,-2842.0,0.0,3131.0,394.0,394.0,0.0,2737.0,4772.0,,527.0,221.0,19.0,12.0,275.0,0.0,0.0,,,,16.0,,,16.0,543.0,657.0,657.0,,,3710.0,,439.0,732.0,2539.0,4367.0,4910.0,0.0,518.0,124.0,394.0,-518.0,1218.0,-253.0,965.0,92.0,1057.0,5967.0,
