Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/30/2010,1373.037,1373.037,,-857.474,857.474,515.563,0.0,-476.022,398.494,64.953,12.575,39.541,-19.125,18.043,,,,,0.0,20.416,-6.035,14.381,0.0,0.0,0.0,14.381,0.0,14.381,0.0,0.0,14.381,14.48581,0.10481,65.923,0.22,0.22,0.219738,65.923,0.22,0.22,0.219738,
01/29/2011,1977.0,1934.3,42.7,-1273.9,1273.9,703.1,0.0,-522.1,441.6,68.4,12.1,181.0,-20.0,18.4,,,,,0.0,161.0,-51.4,109.6,0.0,0.0,0.0,109.6,0.0,109.6,0.0,0.0,109.6,92.025,-17.575,61.8,1.77,1.77,1.489078,62.8,1.75,1.75,1.470143,
04/30/2011,1498.756,1498.756,,-898.886,898.886,599.87,0.0,-464.7,389.267,64.031,11.402,135.17,-15.783,18.275,,,,,1.2,119.387,-42.71,76.677,0.0,0.0,0.0,76.677,0.0,76.677,0.0,0.0,76.677,73.9588,-2.7182,57.463,1.33,1.33,1.287068,58.532,1.31,1.31,1.26356,
07/30/2011,1476.177,1476.177,,-963.523,963.523,512.654,0.0,-469.91,396.037,64.097,9.776,42.744,-18.169,18.422,,,,,0.0,24.575,-7.01,17.565,0.0,0.0,0.0,17.565,0.0,17.565,0.0,0.0,17.565,13.22905,-4.33595,54.262,0.32,0.32,0.2438,55.24,0.32,0.32,0.241507,
10/29/2011,1417.62,1417.62,,-881.079,881.079,536.541,0.0,-479.273,404.766,64.734,9.773,57.268,-17.457,17.75,,,,,0.0,39.811,188.36,228.171,0.0,0.0,0.0,228.171,0.0,228.171,0.0,0.0,228.171,24.826,-203.345,52.107,4.38,4.38,0.476443,52.95,4.31,4.31,0.469679,
01/28/2012,2011.7,2011.7,,-1302.6,1302.6,709.1,0.0,-474.3,440.8,64.8,-31.3,234.8,-17.2,17.6,,,,,0.0,217.6,-76.1,141.5,0.0,0.0,0.0,141.5,0.0,141.5,0.0,0.0,141.5,-88.865,-230.365,50.2,2.82,2.82,-1.770219,51.1,2.77,2.77,-1.770219,
04/28/2012,1586.012,1586.012,,-956.913,956.913,629.099,0.0,-464.526,393.238,64.02,7.268,164.573,-16.62,17.455,,,,,0.0,147.953,-52.97,94.983,0.0,0.0,0.0,94.983,0.0,94.983,0.0,0.0,94.983,94.33495,-0.64805,49.38,1.92,1.92,1.910388,50.31,1.89,1.89,1.877119,
07/28/2012,1525.182,1525.182,,-987.802,987.802,537.38,0.0,-471.502,398.788,64.215,8.499,65.878,-17.526,17.673,,,,,0.0,48.352,-17.33,31.022,0.0,0.0,0.0,31.022,0.0,31.022,0.0,0.0,31.022,30.9297,-0.0923,48.288,0.64,0.64,0.640526,49.232,0.63,0.63,0.628125,
10/27/2012,1486.345,1486.345,,-919.623,919.623,566.722,0.0,-476.987,404.637,65.798,6.552,89.735,-16.99,17.011,,,,,0.0,72.745,-24.231,48.514,0.0,0.0,0.0,48.514,0.0,48.514,0.0,0.0,48.514,46.114,-2.4,47.127,1.03,1.03,0.978505,48.105,1.01,1.01,0.960109,
02/02/2013,2154.1,2154.1,,-1382.8,1382.8,771.3,0.0,-540.6,474.9,65.6,0.1,230.7,-18.8,17.5,,,,,1.5,211.9,-50.5,161.4,0.0,0.0,0.0,161.4,0.0,161.4,0.0,0.0,161.4,136.5,-24.9,47.7,3.38,3.38,2.861635,48.0,3.36,3.36,2.84125,
05/04/2013,1589.381,1589.381,,-937.785,937.785,651.596,0.0,-448.538,390.196,65.116,-6.774,203.058,-22.428,16.31,,,,,6.527,180.63,-63.42,117.21,0.0,0.0,0.0,117.21,0.0,117.21,0.0,0.0,117.21,101.58575,-15.62425,46.936,2.5,2.5,2.164346,46.936,2.5,2.5,2.164346,
08/03/2013,1516.796,1516.796,,-976.822,976.822,539.974,0.0,-467.97,398.218,64.244,5.508,72.004,-15.838,16.246,,,,,0.0,56.166,-19.675,36.491,0.0,0.0,0.0,36.491,0.0,36.491,0.0,0.0,36.491,36.4754,-0.0156,46.327,0.79,0.79,0.787346,46.327,0.79,0.79,0.787346,
11/02/2013,1506.925,1506.925,,-937.407,937.407,569.518,0.0,-475.292,404.406,64.942,5.944,94.226,-15.788,15.789,,,,,0.0,78.438,-27.57,50.868,0.0,0.0,0.0,50.868,0.0,50.868,0.0,0.0,50.868,50.8667,-0.0013,45.155,1.13,1.13,1.126491,45.155,1.13,1.13,1.126491,
02/01/2014,2078.7,2078.7,,-1371.7,1371.7,707.0,0.0,-510.2,439.2,61.2,9.8,196.8,-15.0,16.2,,,,,-1.2,181.8,-62.7,119.1,0.0,0.0,0.0,119.1,0.0,119.1,0.0,0.0,119.1,119.1,0.0,43.9,2.71,2.71,2.71,43.9,2.71,2.71,2.71,
05/03/2014,1588.541,1588.541,,-939.224,939.224,649.317,0.0,-461.036,393.651,61.959,5.426,188.281,-15.638,15.841,,,,,0.0,172.643,-60.96,111.683,0.0,0.0,0.0,111.683,0.0,111.683,0.0,0.0,111.683,111.43015,-0.25285,43.651,2.56,2.56,2.552751,43.651,2.56,2.56,2.552751,
08/02/2014,1512.888,1512.888,,-976.269,976.269,536.619,0.0,-468.327,400.459,62.058,5.81,68.292,-14.953,15.203,,,,,0.0,53.339,-18.89,34.449,0.0,0.0,0.0,34.449,0.0,34.449,0.0,0.0,34.449,34.4165,-0.0325,43.217,0.8,0.8,0.796365,43.217,0.8,0.8,0.796365,
11/01/2014,1499.144,1499.144,,-924.443,924.443,574.701,0.0,-474.83,412.259,62.714,-0.143,99.871,-14.53,14.598,,,,,0.0,85.341,-30.11,55.231,0.0,0.0,0.0,55.231,0.0,55.231,0.0,0.0,55.231,51.431,-3.8,42.369,1.3,1.3,1.213883,42.369,1.3,1.3,1.210312,
01/31/2015,2179.6,2179.6,,-1432.7,1432.7,746.9,0.0,-531.2,457.5,63.9,9.8,215.7,-15.7,15.7,,,,,0.0,200.0,-69.5,130.5,0.0,0.0,0.0,130.5,0.0,130.5,0.0,0.0,130.5,130.695,0.195,41.2,3.17,3.17,3.172209,41.2,3.17,3.17,3.172209,
05/02/2015,1613.418,1613.418,,-960.419,960.419,652.999,0.0,-470.427,403.56,61.153,5.714,182.572,-14.961,15.227,,,,,0.0,167.611,-58.04,109.571,0.0,0.0,0.0,109.571,0.0,109.571,0.0,0.0,109.571,109.54305,-0.02795,41.192,2.66,2.66,2.659328,41.192,2.66,2.66,2.659321,
08/01/2015,1550.844,1550.844,,-1020.331,1020.331,530.513,0.0,-470.445,404.278,60.5,5.667,60.068,-14.468,14.765,,,,,0.0,45.6,-15.65,29.95,0.0,0.0,0.0,29.95,0.0,29.95,0.0,0.0,29.95,29.9162,-0.0338,40.096,0.75,0.75,0.746114,40.096,0.75,0.75,0.746114,
10/31/2015,1472.854,1472.854,,-912.92,912.92,559.934,0.0,-474.719,412.715,65.6,-3.596,85.215,-14.501,14.872,,,,,0.0,70.714,-24.97,45.744,0.0,0.0,0.0,45.744,0.0,45.744,0.0,0.0,45.744,39.744,-6.0,38.341,1.19,1.19,1.036593,38.341,1.19,1.19,1.03351,
01/30/2016,2117.4,2117.4,,-1457.1,1457.1,660.3,0.0,-518.5,449.4,62.8,6.3,141.8,-15.7,16.1,,,,,0.0,126.1,-42.1,84.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0,0.0,84.0,82.0,-2.0,36.4,2.31,2.31,2.252747,36.4,2.31,2.31,2.252747,
04/30/2016,1538.797,1538.797,,-938.579,938.579,600.218,0.0,-464.884,398.344,60.645,5.895,135.334,-15.703,15.714,,,,,0.0,119.631,-42.2,77.431,0.0,0.0,0.0,77.431,0.0,77.431,0.0,0.0,77.431,77.36925,-0.06175,35.652,2.17,2.17,2.170124,35.652,2.17,2.17,2.168268,
07/30/2016,1488.75,1488.75,,-993.359,993.359,495.391,0.0,-460.85,395.144,60.607,5.099,34.541,-15.968,15.979,,,,,0.0,18.573,-6.49,12.083,0.0,0.0,0.0,12.083,0.0,12.083,0.0,0.0,12.083,11.57535,-0.50765,34.536,0.35,0.35,0.335168,34.536,0.35,0.35,0.335168,
10/29/2016,1406.495,1406.495,,-878.865,878.865,527.63,0.0,-476.935,410.563,60.681,5.691,50.695,-15.619,15.619,,,,0.012,0.0,35.076,-12.29,22.798,0.0,0.0,0.0,22.798,0.0,22.798,0.0,0.0,22.798,22.81295,0.01495,33.962,0.67,0.67,0.67172,33.962,0.67,0.67,0.67044,
01/28/2017,1983.9,1983.9,,-1355.6,1355.6,628.3,0.0,-521.7,451.6,61.7,8.4,106.6,-22.2,15.7,,,,0.0,6.5,84.4,-27.5,56.9,0.0,0.0,0.0,56.9,0.0,56.9,0.0,0.0,56.9,61.1,4.2,33.1,1.72,1.72,1.845921,33.1,1.72,1.72,1.845921,
04/29/2017,1452.761,1452.761,,-869.972,869.972,582.789,0.0,-462.839,396.645,60.011,6.183,119.95,-17.489,15.682,,,,0.011,1.807,102.461,-36.17,66.302,0.0,0.0,0.0,66.302,0.0,66.302,0.0,0.0,66.302,66.28965,-0.01235,31.3,2.12,2.12,2.11788,31.3,2.12,2.12,2.11788,
07/29/2017,1463.81,1463.81,,-1007.054,1007.054,456.756,0.0,-467.999,401.698,59.868,6.433,-11.243,-15.798,15.798,,,,0.011,0.0,-27.041,9.95,-17.08,0.0,0.0,0.0,-17.08,0.0,-17.08,0.0,0.0,-17.08,-17.09495,-0.01495,29.363,-0.58,-0.58,-0.582194,29.363,-0.58,-0.58,-0.582194,
10/28/2017,1396.819,1396.819,,-890.076,890.076,506.743,0.0,-470.451,411.164,57.04,2.247,36.292,-14.98,14.98,,,,0.012,0.0,21.312,-6.785,14.539,0.0,0.0,0.0,14.539,0.0,14.539,0.0,0.0,14.539,11.95705,-2.58195,28.9,0.5,0.5,0.413739,28.9,0.5,0.5,0.410659,
02/03/2018,2109.2,2109.2,,-1432.5,1432.5,676.7,0.0,-544.6,480.8,54.7,9.1,132.1,-16.1,16.1,,,,0.8,0.0,116.0,40.8,157.6,0.0,0.0,0.0,157.6,0.0,157.6,0.0,0.0,157.6,83.892,-73.708,28.4,5.55,5.55,2.953944,28.4,5.55,5.55,2.953944,
05/05/2018,1491.42,1491.42,,-903.741,903.741,587.679,0.0,-470.419,405.87,56.003,8.546,117.26,-14.022,14.022,,,,,0.0,103.238,-22.69,80.548,0.0,0.0,0.0,80.548,0.0,80.548,0.0,0.0,80.548,80.61278,0.06478,27.849,2.89,2.89,2.894638,27.849,2.89,2.89,2.892326,
08/04/2018,1500.707,1500.707,,-1017.177,1017.177,483.53,0.0,-473.037,408.362,56.221,8.454,10.493,-14.321,14.321,,,,0.0,0.0,-3.828,0.96,-2.868,0.0,0.0,0.0,-2.868,0.0,-2.868,0.0,0.0,-2.868,-2.88143,-0.01343,27.607,-0.1,-0.1,-0.104373,27.607,-0.1,-0.1,-0.104373,
11/03/2018,1454.965,1454.965,,-954.937,954.937,500.028,0.0,-483.149,418.896,55.762,8.491,16.879,-12.104,12.104,,,,0.0,0.0,4.775,2.65,7.425,0.0,0.0,0.0,7.425,0.0,7.425,0.0,0.0,7.425,4.52342,-2.90158,27.3,0.27,0.27,0.165693,27.3,0.27,0.27,0.163715,
02/02/2019,2056.3,2056.3,,-1415.7,1415.7,640.6,0.0,-522.8,458.0,55.8,9.0,117.8,-14.0,12.1,,,,0.0,1.9,103.8,-18.7,85.1,0.0,0.0,0.0,85.1,0.0,85.1,0.0,0.0,85.1,85.08815,-0.01185,26.5,3.22,3.22,3.210874,26.5,3.22,3.22,3.210874,
05/04/2019,1497.935,1497.935,,-927.767,927.767,570.168,0.0,-465.559,405.16,52.364,8.035,104.609,-3.837,11.237,,,,,-7.4,100.772,-22.17,78.602,0.0,0.0,0.0,78.602,0.0,78.602,0.0,0.0,78.602,72.802,-5.8,26.315,2.99,2.99,2.766559,26.315,2.99,2.99,2.766559,
08/03/2019,1458.845,1458.845,,-1032.014,1032.014,426.831,0.0,-466.734,409.125,54.383,3.226,-39.903,-12.248,12.248,,,,0.0,0.0,-52.151,11.48,-40.671,0.0,0.0,0.0,-40.671,0.0,-40.671,0.0,0.0,-40.671,-44.542,-3.871,25.584,-1.59,-1.59,-1.74101,25.584,-1.59,-1.59,-1.741306,
11/02/2019,1423.659,1423.659,,-926.782,926.782,496.877,0.0,-480.219,418.149,56.143,5.927,16.658,-13.756,11.536,,,,0.0,2.22,2.902,2.56,5.462,0.0,0.0,0.0,5.462,0.0,5.462,0.0,0.0,5.462,5.70216,0.24016,24.9,0.22,0.22,0.229002,24.9,0.22,0.22,0.229002,
02/01/2020,1967.5,1967.5,,-1354.1,1354.1,613.4,0.0,-517.9,458.6,59.5,-0.2,95.5,-13.1,11.2,,,,,1.9,82.4,-14.7,67.7,0.0,0.0,0.0,67.7,0.0,67.7,0.0,0.0,67.7,63.5,-4.2,24.6,2.75,2.75,2.581301,24.6,2.75,2.75,2.579268,
05/02/2020,821.576,821.576,,-688.469,688.469,133.107,0.0,-349.001,290.446,50.901,7.654,-215.894,-12.251,12.27,,,,,-0.019,-228.145,66.17,-161.975,0.0,0.0,0.0,-161.975,0.0,-161.975,0.0,0.0,-161.975,-161.99001,-0.01501,23.354,-6.94,-6.94,-6.936285,23.354,-6.94,-6.94,-6.940643,
08/01/2020,945.183,945.183,,-639.847,639.847,305.336,0.0,-325.756,267.062,50.951,7.743,-20.42,-12.906,12.873,,,,,0.033,-33.326,24.76,-8.566,0.0,0.0,0.0,-8.566,0.0,-8.566,0.0,0.0,-8.566,-8.53993,0.02607,23.2,-0.37,-0.37,-0.3681,23.2,-0.37,-0.37,-0.368875,
10/31/2020,1192.667,,,,,395.965444,,,,,,-4.0,,,,,,,,-19.998,,-26.05,,,,,,-26.05,,,-26.05,-26.05,,,-0.76,-0.76,-0.76,,-0.76,-0.76,-0.76,
01/31/2021,1781.0,,,,,538.7525,,,,,,102.0,,,,,,,,68.75,,53.95,,,,,,53.95,,,53.95,53.95,,,2.128,2.128,2.128,,2.128,2.128,2.128,
