Date,Revenue,Revenue From Electric,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2006,3148.0,1863.0,1285.0,0.0,0.0,-1403.0,530.0,530.0,,873.0,,,1745.0,-1276.0,,414.0,0.0,862.0,469.0,-131.0,,,0.0,23.0,154.0,154.0,0.0,0.0,0.0,338.0,-124.0,214.0,0.0,,,214.0,0.0,214.0,0.0,0.0,214.0,214.0,,344.0,0.61,0.61,0.61,349.0,0.6,0.6,0.6,
06/30/2006,3017.0,2214.0,803.0,0.0,0.0,-1149.0,781.0,781.0,,368.0,,,1868.0,-1403.0,,548.0,0.0,982.0,465.0,-95.0,,,0.0,41.0,164.0,164.0,0.0,0.0,-28.0,370.0,-138.0,232.0,0.0,,,232.0,0.0,232.0,0.0,0.0,232.0,232.0,,346.0,0.65,0.65,0.64,368.0,0.65,0.65,0.64,
09/30/2006,3168.0,2470.0,698.0,0.0,0.0,-1182.0,884.0,884.0,0.0,298.0,,,1986.0,-1251.0,,519.0,0.0,795.0,735.0,-134.0,,,0.0,40.0,152.0,152.0,0.0,0.0,22.0,601.0,-208.0,393.0,0.0,,,393.0,0.0,393.0,0.0,0.0,393.0,393.0,,347.0,1.09,1.09,0.86,368.0,1.09,1.09,0.86,
12/31/2006,3206.0,2205.0,1001.0,0.0,0.0,-1285.0,727.0,727.0,0.0,558.0,,,1921.0,-1482.0,0.0,228.0,0.0,1064.0,439.0,-203.0,,,0.0,84.0,268.0,268.0,0.0,0.0,19.0,236.0,-84.0,152.0,0.0,,,152.0,0.0,152.0,0.0,0.0,152.0,152.0,,347.0,0.43,0.43,0.49,368.0,0.42,0.42,0.47,
03/31/2007,3356.0,2175.0,1181.0,0.0,0.0,-1477.0,723.0,723.0,,754.0,,,1879.0,-1350.0,,430.0,0.0,920.0,529.0,-134.0,,,0.0,52.0,190.0,190.0,0.0,0.0,-4.0,395.0,-139.0,256.0,0.0,,,256.0,0.0,256.0,0.0,0.0,256.0,256.0,,349.0,0.71,0.71,0.71,370.0,0.71,0.71,0.71,
06/30/2007,3187.0,2359.0,828.0,0.0,0.0,-1280.0,884.0,884.0,,396.0,,,1907.0,-1352.0,,430.0,0.0,922.0,555.0,-138.0,,,0.0,37.0,185.0,185.0,0.0,0.0,-10.0,417.0,-148.0,269.0,0.0,,,269.0,0.0,269.0,0.0,0.0,269.0,269.0,,350.0,0.75,0.75,0.75,371.0,0.74,0.74,0.74,
09/30/2007,3279.0,2574.0,705.0,0.0,0.0,-1279.0,998.0,998.0,,281.0,,,2000.0,-1418.0,,465.0,0.0,953.0,582.0,-153.0,,,0.0,36.0,196.0,196.0,0.0,0.0,-7.0,429.0,-151.0,278.0,0.0,,,278.0,0.0,278.0,0.0,0.0,278.0,278.0,,352.0,0.77,0.77,0.77,372.0,0.77,0.77,0.77,
12/31/2007,3415.0,2372.0,1043.0,0.0,0.0,-1436.0,832.0,832.0,,604.0,,,1979.0,-1531.0,,445.0,0.0,1086.0,448.0,-144.0,,,64.0,39.0,191.0,223.0,-32.0,0.0,56.0,304.0,-101.0,203.0,0.0,,,203.0,0.0,203.0,0.0,0.0,203.0,203.0,,362.5,0.56,0.56,0.56,362.5,0.56,0.56,0.56,
03/31/2008,3733.0,2514.0,1219.0,0.0,0.0,-1802.0,1027.0,1027.0,,775.0,,0.0,1931.0,-1438.0,,402.0,0.0,1036.0,493.0,-156.0,,,0.0,26.0,187.0,187.0,0.0,0.0,-5.0,337.0,-110.0,227.0,0.0,,,227.0,0.0,227.0,-3.0,0.0,224.0,224.0,,355.0,0.62,0.62,0.62,356.0,0.62,0.62,0.62,
06/30/2008,3578.0,2645.0,933.0,0.0,0.0,-1584.0,1097.0,1097.0,,487.0,,,1994.0,-1410.0,,419.0,0.0,991.0,584.0,-151.0,,,0.0,33.0,185.0,185.0,0.0,0.0,-1.0,433.0,-140.0,293.0,0.0,,,293.0,0.0,293.0,0.0,0.0,293.0,293.0,,356.0,0.8,0.8,0.8,357.0,0.8,0.8,0.8,
09/30/2008,3674.0,2880.0,794.0,0.0,0.0,-1633.0,1282.0,1282.0,,351.0,,0.0,2041.0,-1402.0,,419.0,0.0,983.0,639.0,-172.0,,,0.0,23.0,178.0,178.0,0.0,0.0,17.0,467.0,-163.0,304.0,0.0,,,304.0,0.0,304.0,0.0,0.0,304.0,304.0,,357.0,0.83,0.83,0.83,358.0,0.83,0.83,0.83,
12/31/2008,3643.0,2699.0,944.0,0.0,0.0,-1496.0,1019.0,1019.0,,477.0,,0.0,2147.0,-1602.0,,411.0,0.0,1191.0,545.0,-170.0,,,70.0,12.0,178.0,222.0,-44.0,0.0,74.0,375.0,-12.0,363.0,-154.0,,,517.0,0.0,517.0,0.0,0.0,517.0,517.0,,377.372,1.37,0.96,0.7,377.372,1.37,0.96,0.7,
03/31/2009,3431.0,2426.0,1005.0,0.0,0.0,-1440.0,883.0,883.0,,557.0,557.0,0.0,1991.0,-1478.0,,419.0,,1059.0,513.0,-154.0,172.0,-9.0,,9.0,181.0,181.0,,,-18.0,359.0,-115.0,244.0,0.0,0.0,0.0,244.0,0.0,244.0,-3.0,0.0,241.0,241.0,0.0,364.0,0.65,0.65,0.66,366.0,0.65,0.65,0.66,
06/30/2009,3194.0,2554.0,640.0,0.0,0.0,-1071.0,883.0,883.0,,188.0,188.0,0.0,2123.0,-1467.0,,429.0,,1038.0,656.0,-139.0,161.0,-17.0,,17.0,178.0,178.0,,,-22.0,517.0,-125.0,392.0,0.0,0.0,0.0,392.0,0.0,392.0,-4.0,-10.0,378.0,294.0,-84.0,368.0,1.03,1.03,0.798913,369.0,1.02,1.02,0.792358,
09/30/2009,3235.0,2630.0,605.0,0.0,0.0,-1131.0,997.0,997.0,,134.0,134.0,0.0,2104.0,-1497.0,,450.0,,1047.0,607.0,-150.0,173.0,-1.0,,1.0,174.0,174.0,,,-23.0,457.0,-136.0,321.0,0.0,0.0,0.0,321.0,0.0,321.0,-3.0,0.0,318.0,342.0,24.0,370.0,0.84,0.84,0.924324,388.0,0.83,0.83,0.891856,
12/31/2009,3539.0,2647.0,892.0,0.0,0.0,-1360.0,948.0,948.0,,412.0,412.0,0.0,2179.0,-1656.0,,454.0,,1202.0,523.0,-162.0,166.0,-6.0,,6.0,172.0,216.0,-44.0,,-4.0,361.0,-84.0,277.0,0.0,0.0,0.0,277.0,0.0,277.0,-4.0,21.0,294.0,417.55,123.55,371.0,0.792453,0.792453,1.125472,386.0,0.761658,0.761658,1.081736,
03/31/2010,3475.0,2510.0,965.0,0.0,0.0,-1415.0,920.0,920.0,,495.0,495.0,0.0,2060.0,-1442.0,,451.0,,991.0,618.0,-172.0,166.0,-2.0,,2.0,168.0,168.0,,,6.0,446.0,-185.0,261.0,0.0,0.0,0.0,261.0,0.0,261.0,-3.0,0.0,258.0,258.0,0.0,371.0,0.69,0.69,0.69,389.0,0.67,0.67,0.67,
06/30/2010,3232.0,2515.0,717.0,0.0,0.0,-1110.0,863.0,863.0,,247.0,247.0,0.0,2122.0,-1427.0,,468.0,,959.0,695.0,-171.0,173.0,-2.0,,2.0,175.0,175.0,,,-2.0,524.0,-187.0,337.0,0.0,0.0,0.0,337.0,0.0,337.0,-4.0,0.0,333.0,333.0,0.0,373.0,0.88,0.88,0.88,390.0,0.86,0.86,0.86,
09/30/2010,3513.0,2857.0,656.0,0.0,0.0,-1284.0,1102.0,1102.0,,182.0,182.0,0.0,2229.0,-1726.0,,501.0,,1225.0,503.0,-135.0,164.0,-3.0,,3.0,167.0,167.0,,,-29.0,368.0,-107.0,261.0,0.0,0.0,0.0,261.0,0.0,261.0,-3.0,0.0,258.0,398.0,140.0,390.0,0.66,0.66,1.020513,392.0,0.66,0.66,1.017143,
12/31/2010,3621.0,2763.0,858.0,0.0,0.0,-1380.0,1013.0,1013.0,,367.0,367.0,0.0,2241.0,-1749.0,,485.0,,1264.0,492.0,-170.0,62.0,-112.0,,2.0,174.0,224.0,,,108.0,322.0,-68.0,254.0,0.0,0.0,0.0,254.0,0.0,254.0,-4.0,9.0,259.0,463.6,204.6,394.0,0.65736,0.65736,1.17665,395.0,0.655696,0.655696,1.173671,
03/31/2011,3597.0,2617.0,980.0,0.0,0.0,-1396.0,888.0,888.0,,508.0,508.0,0.0,2201.0,-1717.0,,491.0,,1226.0,484.0,-158.0,175.0,-2.0,,2.0,177.0,177.0,,,-17.0,326.0,-124.0,202.0,0.0,0.0,0.0,202.0,0.0,202.0,-3.0,0.0,199.0,199.0,0.0,396.0,0.5,0.5,0.5,397.0,0.5,0.5,0.5,
06/30/2011,3684.0,2889.0,795.0,0.0,0.0,-1164.0,906.0,906.0,,258.0,258.0,0.0,2520.0,-1828.0,,591.0,,1237.0,692.0,-150.0,171.0,-3.0,,3.0,174.0,174.0,,,-21.0,542.0,-176.0,366.0,0.0,0.0,0.0,366.0,0.0,366.0,-4.0,0.0,362.0,362.0,0.0,399.0,0.91,0.91,0.91,400.0,0.91,0.91,0.91,
09/30/2011,3860.0,3188.0,672.0,0.0,0.0,-1394.0,1224.0,1224.0,,170.0,170.0,0.0,2466.0,-2058.0,,566.0,,1492.0,408.0,-156.0,174.0,-2.0,,2.0,176.0,176.0,,,-18.0,252.0,-49.0,203.0,0.0,0.0,0.0,203.0,,203.0,-3.0,0.0,200.0,200.0,0.0,403.0,0.5,0.5,0.5,404.0,0.5,0.5,0.5,
12/31/2011,3815.0,2912.0,903.0,0.0,0.0,-1379.0,998.0,998.0,,381.0,381.0,0.0,2436.0,-2078.0,,567.0,,1511.0,358.0,-180.0,133.0,-40.0,,0.0,173.0,260.0,,,47.0,178.0,-91.0,87.0,0.0,0.0,0.0,87.0,,87.0,-4.0,0.0,83.0,203.9,120.9,407.0,0.203931,0.203931,0.500983,408.0,0.203431,0.203431,0.499755,
03/31/2012,3641.0,2772.0,869.0,0.0,0.0,-1202.0,859.0,859.0,,343.0,343.0,0.0,2439.0,-1952.0,,584.0,,1368.0,487.0,-147.0,173.0,-1.0,,1.0,174.0,174.0,,,-26.0,340.0,-104.0,236.0,0.0,0.0,0.0,236.0,0.0,236.0,-3.0,0.0,233.0,233.0,0.0,414.0,0.56,0.56,0.56,416.0,0.56,0.56,0.56,
06/30/2012,3593.0,2931.0,662.0,0.0,0.0,-1094.0,962.0,962.0,,132.0,132.0,0.0,2499.0,-2032.0,,606.0,,1426.0,467.0,-141.0,173.0,-3.0,,3.0,176.0,176.0,,,-32.0,326.0,-87.0,239.0,0.0,0.0,0.0,239.0,0.0,239.0,-4.0,0.0,235.0,235.0,0.0,423.0,0.56,0.56,0.56,425.0,0.55,0.55,0.55,
09/30/2012,3976.0,3323.0,653.0,0.0,0.0,-1401.0,1283.0,1283.0,,118.0,118.0,0.0,2575.0,-1961.0,,617.0,,1344.0,614.0,-150.0,176.0,-2.0,,2.0,178.0,178.0,,,-26.0,464.0,-100.0,364.0,0.0,0.0,0.0,364.0,0.0,364.0,-3.0,0.0,361.0,361.0,0.0,428.0,0.84,0.84,0.84,429.0,0.84,0.84,0.84,
12/31/2012,3830.0,2993.0,837.0,0.0,0.0,-1326.0,1058.0,1058.0,,268.0,268.0,0.0,2504.0,-2379.0,,465.0,,1914.0,125.0,-188.0,67.0,-108.0,,1.0,175.0,224.0,,,121.0,-63.0,54.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,-4.0,0.0,-13.0,92.95,105.95,430.0,-0.030233,-0.030233,0.216163,431.0,-0.030233,-0.030233,0.215591,
03/31/2013,3672.0,2799.0,873.0,0.0,0.0,-1329.0,983.0,983.0,,346.0,346.0,0.0,2343.0,-1841.0,,503.0,,1338.0,502.0,-146.0,174.0,-2.0,,2.0,176.0,176.0,,,-28.0,356.0,-114.0,242.0,0.0,0.0,0.0,242.0,0.0,242.0,-3.0,0.0,239.0,239.0,0.0,434.0,0.55,0.55,0.55,435.0,0.55,0.55,0.55,
06/30/2013,3776.0,3059.0,717.0,0.0,0.0,-1368.0,1189.0,1189.0,,179.0,179.0,0.0,2408.0,-1772.0,,516.0,,1256.0,636.0,-151.0,175.0,-2.0,,2.0,177.0,177.0,,,-24.0,485.0,-153.0,332.0,0.0,0.0,0.0,332.0,0.0,332.0,-4.0,0.0,328.0,328.0,0.0,442.0,0.74,0.74,0.74,443.0,0.74,0.74,0.74,
09/30/2013,4175.0,3517.0,658.0,0.0,0.0,-1776.0,1645.0,1645.0,,131.0,131.0,0.0,2399.0,-2108.0,,523.0,,1585.0,291.0,-151.0,177.0,-2.0,,2.0,179.0,191.0,-12.0,,-26.0,140.0,24.0,164.0,0.0,0.0,0.0,164.0,0.0,164.0,-3.0,0.0,161.0,161.0,0.0,446.0,0.36,0.36,0.36,447.0,0.36,0.36,0.36,
12/31/2013,3975.0,3119.0,856.0,0.0,0.0,-1511.0,1199.0,1199.0,,312.0,312.0,0.0,2464.0,-2131.0,,535.0,,1596.0,333.0,-218.0,79.0,-104.0,,3.0,183.0,193.0,-10.0,,139.0,115.0,-25.0,90.0,0.0,0.0,0.0,90.0,0.0,90.0,-4.0,0.0,86.0,188.05,102.05,453.0,0.189845,0.189845,0.415121,454.0,0.189427,0.189427,0.414207,
03/31/2014,3891.0,3001.0,890.0,0.0,0.0,-1570.0,1210.0,1210.0,,360.0,360.0,0.0,2321.0,-1837.0,,538.0,,1299.0,484.0,-163.0,182.0,-3.0,,3.0,185.0,195.0,-10.0,,-19.0,321.0,-91.0,230.0,0.0,0.0,0.0,230.0,0.0,230.0,-3.0,0.0,227.0,227.0,0.0,459.0,0.49,0.49,0.49,460.0,0.49,0.49,0.49,
06/30/2014,3952.0,3233.0,719.0,0.0,0.0,-1549.0,1349.0,1349.0,,200.0,200.0,0.0,2403.0,-1885.0,,557.0,,1328.0,518.0,-143.0,186.0,-2.0,,2.0,188.0,199.0,-11.0,,-43.0,375.0,-104.0,271.0,0.0,0.0,0.0,271.0,0.0,271.0,-4.0,0.0,267.0,267.0,0.0,467.0,0.57,0.57,0.57,469.0,0.57,0.57,0.57,
09/30/2014,4939.0,4012.0,927.0,0.0,0.0,-1916.0,1782.0,1782.0,,134.0,134.0,0.0,3023.0,-1958.0,,671.0,,1287.0,1065.0,-136.0,172.0,-2.0,,2.0,174.0,185.0,-11.0,,-36.0,929.0,-115.0,814.0,0.0,0.0,0.0,814.0,0.0,814.0,-3.0,0.0,811.0,811.0,0.0,472.0,1.72,1.72,1.72,474.0,1.71,1.71,1.71,
12/31/2014,4308.0,3412.0,896.0,0.0,0.0,-1534.0,1247.0,1247.0,,260.0,260.0,0.0,2774.0,-2391.0,,667.0,,1724.0,383.0,-213.0,85.0,-102.0,,2.0,187.0,211.0,-24.0,,128.0,170.0,-35.0,135.0,0.0,0.0,0.0,135.0,0.0,135.0,-4.0,0.0,131.0,212.085,81.085,474.0,0.276371,0.276371,0.447437,477.0,0.274633,0.274633,0.444623,
03/31/2015,3899.0,3013.0,886.0,0.0,0.0,-1274.0,1000.0,78.0,922.0,274.0,274.0,0.0,2625.0,-2554.0,,631.0,,1923.0,71.0,-130.0,188.0,-1.0,,1.0,189.0,202.0,-13.0,,-58.0,-59.0,93.0,34.0,0.0,0.0,0.0,34.0,0.0,34.0,-3.0,0.0,31.0,418.0,387.0,477.0,0.06,0.06,0.87631,481.0,0.06,0.06,0.864574,
06/30/2015,4217.0,3463.0,754.0,0.0,0.0,-1395.0,1277.0,70.0,1207.0,118.0,118.0,0.0,2822.0,-2135.0,,651.0,,1484.0,687.0,-171.0,189.0,-3.0,,3.0,192.0,203.0,-11.0,,-18.0,516.0,-110.0,406.0,0.0,0.0,0.0,406.0,0.0,406.0,-4.0,0.0,402.0,442.0,40.0,480.0,0.84,0.84,0.920833,483.0,0.83,0.83,0.912816,
09/30/2015,4550.0,3868.0,682.0,0.0,0.0,-1731.0,1681.0,76.0,1605.0,50.0,50.0,0.0,2819.0,-2274.0,,653.0,,1621.0,545.0,-168.0,192.0,-2.0,,2.0,194.0,206.0,-12.0,,-24.0,377.0,-67.0,310.0,0.0,0.0,0.0,310.0,0.0,310.0,-3.0,0.0,307.0,412.0,105.0,486.0,0.63,0.63,0.847737,489.0,0.63,0.63,0.844724,
12/31/2015,4167.0,3313.0,854.0,0.0,0.0,-1362.0,1141.0,70.0,1071.0,221.0,221.0,0.0,2805.0,-2600.0,,677.0,,1923.0,205.0,-178.0,88.0,-110.0,,3.0,198.0,210.0,-12.0,,90.0,27.0,111.0,138.0,0.0,0.0,0.0,138.0,0.0,138.0,-4.0,0.0,134.0,247.0,113.0,493.0,0.271805,0.271805,0.501014,496.0,0.270161,0.270161,0.497984,
03/31/2016,3974.0,3131.0,843.0,0.0,0.0,-1172.0,950.0,64.0,886.0,222.0,222.0,0.0,2802.0,-2707.0,,697.0,,2010.0,95.0,-172.0,199.0,-4.0,,4.0,203.0,215.0,-12.0,,-27.0,-77.0,187.0,110.0,0.0,0.0,0.0,110.0,0.0,110.0,-3.0,0.0,107.0,407.0,300.0,493.0,0.22,0.22,0.825558,495.0,0.22,0.22,0.825558,
06/30/2016,4169.0,3465.0,704.0,0.0,0.0,-1231.0,1156.0,43.0,1113.0,75.0,75.0,0.0,2938.0,-2537.0,,699.0,,1838.0,401.0,-179.0,202.0,-5.0,,5.0,207.0,220.0,-13.0,,-23.0,222.0,-12.0,210.0,0.0,0.0,0.0,210.0,0.0,210.0,-4.0,0.0,206.0,330.0,124.0,497.0,0.41,0.41,0.663984,498.0,0.41,0.41,0.658996,
09/30/2016,4810.0,3994.0,816.0,0.0,0.0,-1693.0,1613.0,72.0,1541.0,80.0,80.0,0.0,3117.0,-2477.0,,694.0,,1783.0,640.0,-179.0,203.0,-8.0,,8.0,211.0,225.0,-14.0,,-24.0,461.0,-70.0,391.0,0.0,0.0,0.0,391.0,0.0,391.0,-3.0,0.0,388.0,471.0,83.0,501.0,0.77,0.77,0.94012,503.0,0.77,0.77,0.93501,
12/31/2016,4713.0,3274.0,1439.0,0.0,0.0,-1284.0,1046.0,76.0,970.0,238.0,238.0,0.0,3429.0,-2485.0,,665.0,,1820.0,944.0,-88.0,90.0,-118.0,,6.0,208.0,220.0,-12.0,,-2.0,856.0,-160.0,696.0,0.0,0.0,0.0,696.0,0.0,696.0,-4.0,0.0,692.0,676.0,-16.0,505.0,1.370297,1.370297,1.338614,508.0,1.362205,1.362205,1.330709,
03/31/2017,4268.0,3065.0,1203.0,0.0,0.0,-1172.0,847.0,784.0,63.0,325.0,325.0,0.0,3096.0,-2229.0,,712.0,,1517.0,867.0,-179.0,213.0,-5.0,,5.0,218.0,226.0,-8.0,,-34.0,688.0,-109.0,579.0,0.0,0.0,0.0,579.0,0.0,579.0,-3.0,0.0,576.0,544.0,-32.0,508.0,1.13,1.13,1.070866,511.0,1.13,1.13,1.06,
06/30/2017,4250.0,3323.0,927.0,0.0,0.0,-1244.0,1123.0,44.0,1079.0,121.0,121.0,0.0,3006.0,-2271.0,,712.0,,1559.0,735.0,-191.0,217.0,-8.0,,8.0,225.0,255.0,-30.0,,-26.0,544.0,-134.0,410.0,0.0,0.0,0.0,410.0,0.0,410.0,-4.0,0.0,406.0,440.0,34.0,511.0,0.79,0.79,0.861057,513.0,0.79,0.79,0.856277,
09/30/2017,4517.0,3648.0,869.0,0.0,0.0,-1544.0,1466.0,74.0,1392.0,78.0,78.0,0.0,2973.0,-2087.0,,710.0,,1377.0,886.0,-173.0,211.0,-9.0,,9.0,220.0,220.0,,,-38.0,713.0,-160.0,553.0,0.0,0.0,0.0,553.0,0.0,553.0,-3.0,0.0,550.0,578.0,28.0,513.0,1.07,1.07,1.126706,516.0,1.07,1.07,1.124264,
12/31/2017,4100.0,3088.0,1012.0,0.0,0.0,-1095.0,4128.0,4128.0,,222.0,222.0,0.0,3005.0,-2588.0,,720.0,,1868.0,417.0,-191.0,127.0,-98.0,,9.0,225.0,236.0,-11.0,,64.0,226.0,-108.0,118.0,0.0,0.0,0.0,118.0,0.0,118.0,-4.0,0.0,114.0,327.0,213.0,512.0,0.221359,0.221359,0.634951,513.0,0.221359,0.221359,0.634951,
03/31/2018,4056.0,2951.0,1105.0,0.0,0.0,-1108.0,819.0,66.0,753.0,289.0,289.0,0.0,2948.0,-2349.0,,752.0,,1597.0,599.0,-103.0,211.0,-9.0,,9.0,220.0,233.0,-13.0,,-108.0,496.0,-51.0,445.0,0.0,0.0,0.0,445.0,0.0,445.0,-3.0,0.0,442.0,468.0,26.0,515.0,0.86,0.86,0.908738,516.0,0.86,0.86,0.908738,
06/30/2018,4234.0,3312.0,922.0,0.0,0.0,-1042.0,963.0,963.0,,79.0,79.0,0.0,3192.0,-4657.0,,746.0,,3911.0,-1465.0,-108.0,214.0,-12.0,,12.0,226.0,226.0,,,-106.0,-1573.0,593.0,-980.0,0.0,0.0,0.0,-980.0,0.0,-980.0,-4.0,0.0,-984.0,601.96,1585.96,516.0,-1.91,-1.91,1.166589,516.0,-1.91,-1.91,1.163566,
09/30/2018,4381.0,3466.0,915.0,0.0,0.0,-1325.0,1256.0,82.0,1174.0,69.0,69.0,0.0,3056.0,-2360.0,,759.0,,1601.0,696.0,-114.0,218.0,-14.0,,14.0,232.0,232.0,,,-104.0,582.0,-15.0,567.0,0.0,0.0,0.0,567.0,0.0,567.0,-3.0,0.0,564.0,583.0,19.0,517.0,1.09,1.09,1.12766,517.0,1.09,1.09,1.12675,
12/31/2018,4088.0,2984.0,1104.0,0.0,0.0,-1024.0,3636.0,3636.0,,234.0,234.0,0.0,3064.0,-12594.0,,779.0,,11815.0,-9530.0,-104.0,81.0,-170.0,,41.0,251.0,304.0,,,23.0,-9634.0,2765.0,-6869.0,0.0,0.0,0.0,-6869.0,0.0,-6869.0,-4.0,0.0,-6873.0,635.0,7508.0,517.0,-13.217308,-13.217308,1.221154,517.0,-13.217308,-13.217308,1.221154,
03/31/2019,4011.0,2792.0,1219.0,0.0,0.0,-938.0,599.0,100.0,499.0,339.0,339.0,0.0,3073.0,-2884.0,,797.0,,2087.0,189.0,-137.0,81.0,-22.0,,22.0,103.0,103.0,,,56.0,52.0,84.0,136.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0,136.0,547.0,411.0,526.0,0.25,0.25,1.039924,527.0,0.25,0.25,1.029886,
06/30/2019,3943.0,2946.0,997.0,0.0,0.0,-945.0,837.0,837.0,,108.0,108.0,0.0,2998.0,-6638.0,,796.0,,5842.0,-3640.0,-28.0,38.0,-22.0,,22.0,60.0,60.0,,,-10.0,-3668.0,1119.0,-2549.0,0.0,0.0,0.0,-2549.0,0.0,-2549.0,-4.0,0.0,-2553.0,581.0,3134.0,529.0,-4.83,-4.83,1.098299,529.0,-4.83,-4.83,1.094386,
09/30/2019,4432.0,3554.0,878.0,0.0,0.0,-1138.0,1070.0,69.0,1001.0,68.0,68.0,0.0,3294.0,-5667.0,,840.0,,4827.0,-2373.0,28.0,34.0,-18.0,,18.0,52.0,52.0,,,-62.0,-2345.0,729.0,-1616.0,0.0,0.0,0.0,-1616.0,0.0,-1616.0,-3.0,0.0,-1619.0,602.0,2221.0,529.0,-3.06,-3.06,1.137996,529.0,-3.06,-3.06,1.137996,
12/31/2019,4743.0,3448.0,1295.0,0.0,0.0,-808.0,589.0,589.0,,219.0,219.0,0.0,3935.0,-8205.0,,801.0,,7404.0,-4270.0,-811.0,699.0,-20.0,,20.0,719.0,719.0,,,112.0,-5081.0,1468.0,-3613.0,0.0,0.0,0.0,-3613.0,0.0,-3613.0,-7.0,0.0,-3620.0,660.34,4280.34,528.0,-6.856061,-6.856061,1.250644,528.0,-6.856061,-6.856061,1.250644,
03/31/2020,4306.0,3040.0,1266.0,0.0,0.0,-829.0,545.0,72.0,473.0,284.0,284.0,0.0,3477.0,-2822.0,,855.0,,1967.0,655.0,-317.0,238.0,-16.0,,16.0,254.0,254.0,,,79.0,338.0,36.0,374.0,0.0,0.0,0.0,374.0,0.0,374.0,-3.0,0.0,371.0,576.0,205.0,529.0,0.7,0.7,1.088847,648.0,0.57,0.57,0.886358,
06/30/2020,4533.0,3435.0,1098.0,0.0,0.0,-893.0,759.0,759.0,,134.0,134.0,0.0,3640.0,-3358.0,,874.0,,2484.0,282.0,-1711.0,187.0,-12.0,,12.0,199.0,199.0,,,1524.0,-1429.0,-539.0,-1968.0,0.0,0.0,0.0,-1968.0,0.0,-1968.0,-4.0,0.0,-1972.0,3580.0,5552.0,529.0,-3.73,-3.73,6.767486,529.0,-3.73,-3.73,6.765274,
09/30/2020,4805.0,,,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,553.0,,,,,,553.0,,,553.0,553.0,,,0.175,0.175,0.295,,0.175,0.175,0.295,
12/31/2020,5142.5,,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,322.0,,,,,,322.0,,,322.0,322.0,,,0.14,0.14,0.235,,0.14,0.14,0.235,
