Date,Revenue,Revenue From Electric,Revenue from Gas,Regulated Gas Revenue,Unregulated Gas Revenue,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2005,1492.0,440.0,1052.0,,,0.0,0.0,-1059.0,144.0,136.0,8.0,915.0,,,,433.0,-290.0,,87.0,31.0,172.0,143.0,-45.0,,,0.0,52.0,52.0,0.0,0.0,-7.0,98.0,-22.0,76.0,0.0,,,76.0,0.0,76.0,-1.0,0.0,75.0,75.0,,114.5,0.65,0.65,0.65,114.5,0.65,0.65,0.65,
03/31/2006,1389.0,399.0,990.0,,,0.0,0.0,-932.0,121.0,117.0,4.0,811.0,,,,457.0,-272.0,,76.0,39.0,157.0,185.0,-46.0,,,0.0,54.0,55.0,-1.0,0.0,-8.0,139.0,-45.0,94.0,-6.0,,,100.0,0.0,100.0,-2.0,0.0,98.0,98.0,,115.0,0.85,0.8,0.8,115.0,0.85,0.8,0.8,
06/30/2006,944.0,461.0,483.0,,,0.0,0.0,-558.0,155.0,147.0,8.0,403.0,,,,386.0,-264.0,,77.0,37.0,150.0,122.0,-39.0,,,0.0,53.0,55.0,-2.0,0.0,-14.0,83.0,-23.0,60.0,0.0,,,60.0,0.0,60.0,-2.0,0.0,58.0,58.0,,115.5,0.5,0.5,0.46,115.5,0.5,0.5,0.46,
09/30/2006,1062.0,584.0,478.0,,,0.0,0.0,-617.0,207.0,200.0,7.0,410.0,,,,445.0,-289.0,,98.0,38.0,153.0,156.0,-40.0,,,0.0,52.0,54.0,-2.0,0.0,-12.0,116.0,-25.0,91.0,0.0,,,91.0,0.0,91.0,-2.0,0.0,89.0,89.0,,116.1,0.76,0.76,0.76,116.1,0.76,0.76,0.76,
12/31/2006,1168.0,433.0,735.0,,,0.0,0.0,-750.0,159.0,151.0,8.0,591.0,,,,418.0,-278.0,,81.0,37.0,160.0,140.0,-47.0,,,0.0,51.0,54.0,-3.0,0.0,-4.0,93.0,-26.0,67.0,0.0,,,67.0,0.0,67.0,-2.0,0.0,65.0,65.0,,116.5,0.57,0.57,0.57,116.5,0.57,0.57,0.57,
03/31/2007,1363.0,443.0,920.0,,,0.0,0.0,-894.0,167.0,156.0,11.0,727.0,,,,469.0,-306.0,,91.0,41.0,174.0,163.0,-45.0,,,1.0,53.0,55.0,-2.0,0.0,-7.0,118.0,-30.0,88.0,0.0,,,88.0,0.0,88.0,-2.0,0.0,86.0,86.0,,116.7,0.73,0.73,0.73,116.7,0.73,0.73,0.73,
06/30/2007,1007.0,470.0,537.0,,,0.0,0.0,-607.0,160.0,153.0,7.0,447.0,,,,400.0,-284.0,,86.0,38.0,160.0,116.0,-42.0,,,1.0,51.0,54.0,-3.0,0.0,-8.0,74.0,-17.0,57.0,0.0,,,57.0,0.0,57.0,-2.0,0.0,55.0,55.0,,116.7,0.47,0.47,0.47,116.7,0.47,0.47,0.47,
09/30/2007,1079.0,602.0,477.0,,,0.0,0.0,-617.0,218.0,209.0,9.0,399.0,,,,462.0,-273.0,,76.0,41.0,156.0,189.0,-49.0,,,1.0,51.0,55.0,-4.0,0.0,-1.0,140.0,-46.0,94.0,0.0,,,94.0,0.0,94.0,-2.0,0.0,92.0,92.0,,116.7,0.79,0.79,0.78,116.7,0.79,0.79,0.78,
12/31/2007,1172.0,440.0,732.0,,,0.0,0.0,-737.0,149.0,144.0,5.0,588.0,,,,435.0,-269.0,,71.0,40.0,158.0,166.0,-29.0,,,0.0,51.0,55.0,-4.0,0.0,-22.0,137.0,-47.0,90.0,0.0,,,90.0,0.0,90.0,-2.0,0.0,88.0,88.0,,116.7,0.75,0.75,0.75,116.7,0.75,0.75,0.75,
03/31/2008,1533.0,488.0,1045.0,,,0.0,0.0,-1020.0,182.0,177.0,5.0,838.0,,,,513.0,-300.0,,80.0,43.0,177.0,213.0,-40.0,,,3.0,53.0,56.0,-3.0,0.0,-10.0,173.0,-62.0,111.0,0.0,,,111.0,0.0,111.0,-2.0,0.0,109.0,109.0,0.0,116.7,0.94,0.94,0.94,116.7,0.94,0.94,0.94,
06/30/2008,1218.0,576.0,642.0,,,0.0,0.0,-798.0,243.0,227.0,16.0,555.0,,,,420.0,-289.0,,79.0,43.0,167.0,131.0,-43.0,,,2.0,54.0,58.0,-4.0,0.0,-9.0,88.0,-29.0,59.0,0.0,,,59.0,0.0,59.0,-2.0,0.0,57.0,57.0,,116.7,0.48,0.48,0.48,116.7,0.48,0.48,0.48,
09/30/2008,1266.0,671.0,595.0,,,0.0,0.0,-794.0,275.0,267.0,8.0,519.0,,,,472.0,-283.0,,83.0,40.0,160.0,189.0,-43.0,,,4.0,56.0,60.0,-4.0,0.0,-9.0,146.0,-50.0,96.0,0.0,,,96.0,0.0,96.0,-2.0,0.0,94.0,94.0,,117.1,0.8,0.8,0.8,117.1,0.8,0.8,0.8,
12/31/2008,1301.0,501.0,800.0,,,0.0,0.0,-835.0,200.0,192.0,8.0,635.0,,,,466.0,-289.0,,78.0,41.0,170.0,177.0,-41.0,,,6.0,63.0,68.0,-5.0,0.0,-16.0,136.0,-48.0,88.0,0.0,,,88.0,0.0,88.0,-2.0,0.0,86.0,86.0,,117.6,0.73,0.73,0.73,117.6,0.73,0.73,0.73,
03/31/2009,1343.0,497.0,846.0,422.0,424.0,0.0,0.0,-834.0,190.0,185.0,5.0,644.0,644.0,,0.0,509.0,-286.0,,83.0,45.0,158.0,223.0,-46.0,51.0,-7.0,7.0,58.0,64.0,-6.0,,-5.0,177.0,-61.0,116.0,0.0,0.0,0.0,116.0,0.0,116.0,-2.0,0.0,114.0,114.0,0.0,120.9,0.94,0.94,0.94,120.9,0.94,0.94,0.94,
06/30/2009,878.0,521.0,357.0,136.0,221.0,0.0,0.0,-462.0,193.0,190.0,3.0,269.0,269.0,,0.0,416.0,-291.0,,83.0,45.0,163.0,125.0,-47.0,48.0,-7.0,7.0,55.0,61.0,-6.0,,-1.0,78.0,-21.0,57.0,0.0,0.0,0.0,57.0,0.0,57.0,-2.0,0.0,55.0,55.0,0.0,121.8,0.45,0.45,0.45,121.8,0.45,0.45,0.45,
09/30/2009,921.0,615.0,306.0,117.0,189.0,0.0,0.0,-456.0,223.0,220.0,3.0,233.0,233.0,,0.0,465.0,-290.0,,83.0,44.0,163.0,175.0,-31.0,50.0,-9.0,9.0,59.0,66.0,-7.0,,-19.0,144.0,-40.0,104.0,0.0,0.0,0.0,104.0,0.0,104.0,-1.0,0.0,103.0,103.0,0.0,122.5,0.84,0.84,0.84,122.5,0.84,0.84,0.84,
12/31/2009,1094.0,508.0,586.0,283.0,303.0,0.0,0.0,-653.0,229.0,223.0,6.0,424.0,424.0,,0.0,441.0,-265.0,,68.0,42.0,155.0,176.0,-51.0,57.0,-5.0,5.0,62.0,71.0,-9.0,,-6.0,125.0,-45.0,80.0,0.0,0.0,0.0,80.0,0.0,80.0,-4.0,0.0,76.0,76.0,0.0,123.2,0.62,0.62,0.62,123.2,0.62,0.62,0.62,
03/31/2010,1428.0,540.0,888.0,430.0,458.0,0.0,0.0,-895.0,237.0,235.0,2.0,658.0,658.0,,0.0,533.0,-303.0,,83.0,48.0,172.0,230.0,-58.0,62.0,-3.0,3.0,65.0,67.0,-2.0,,-4.0,172.0,-45.0,127.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,0.0,127.0,127.0,0.0,123.8,1.02,1.02,1.02,123.8,1.02,1.02,1.02,
06/30/2010,939.0,575.0,364.0,137.0,227.0,0.0,0.0,-502.0,225.0,222.0,3.0,277.0,277.0,,0.0,437.0,-300.0,,83.0,50.0,167.0,137.0,-54.0,59.0,-7.0,7.0,66.0,69.0,-3.0,,-5.0,83.0,-29.0,54.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,54.0,54.0,0.0,125.2,0.43,0.43,0.43,125.2,0.43,0.43,0.43,
09/30/2010,1088.0,705.0,383.0,120.0,263.0,0.0,0.0,-594.0,287.0,280.0,7.0,307.0,307.0,,0.0,494.0,-298.0,,85.0,49.0,164.0,196.0,-57.0,61.0,-6.0,6.0,67.0,70.0,-3.0,,-4.0,139.0,-38.0,101.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0,101.0,101.0,0.0,126.6,0.8,0.8,0.8,127.5,0.79,0.79,0.79,
12/31/2010,1145.0,547.0,598.0,296.0,302.0,0.0,0.0,-647.0,211.0,206.0,5.0,436.0,436.0,,0.0,498.0,-294.0,,84.0,43.0,167.0,204.0,-62.0,64.0,-4.0,4.0,68.0,70.0,-2.0,,-2.0,142.0,-47.0,95.0,0.0,0.0,0.0,95.0,0.0,95.0,0.0,0.0,95.0,95.0,0.0,127.2,0.74,0.74,0.74,128.4,0.74,0.74,0.74,
03/31/2011,1281.0,558.0,723.0,362.0,361.0,0.0,0.0,-725.0,213.0,211.0,2.0,512.0,512.0,,0.0,556.0,-308.0,,86.0,52.0,170.0,248.0,-63.0,67.0,-3.0,3.0,70.0,72.0,-2.0,,-4.0,185.0,-57.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,128.0,128.0,0.0,127.9,1.0,1.0,1.0,129.0,1.0,1.0,1.0,
06/30/2011,1000.0,616.0,384.0,135.0,249.0,0.0,0.0,-556.0,259.0,251.0,8.0,297.0,297.0,,0.0,444.0,-302.0,,86.0,51.0,165.0,142.0,-63.0,65.0,-5.0,5.0,70.0,73.0,-3.0,,-2.0,79.0,-23.0,56.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,56.0,56.0,0.0,128.5,0.44,0.44,0.44,129.7,0.43,0.43,0.43,
09/30/2011,1092.0,728.0,364.0,115.0,249.0,0.0,0.0,-574.0,283.0,277.0,6.0,291.0,291.0,,0.0,518.0,-303.0,,87.0,50.0,166.0,215.0,-66.0,68.0,-5.0,5.0,73.0,75.0,-2.0,,-2.0,149.0,-44.0,105.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,105.0,0.0,129.1,0.81,0.81,0.81,130.3,0.81,0.81,0.81,
12/31/2011,1036.0,521.0,515.0,237.0,278.0,0.0,0.0,-534.0,181.0,178.0,3.0,353.0,353.0,,0.0,502.0,-294.0,,88.0,49.0,157.0,208.0,-66.0,71.0,-1.0,1.0,72.0,72.0,0.0,,-5.0,142.0,-44.0,98.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,98.0,98.0,0.0,129.7,0.76,0.76,0.76,131.4,0.75,0.75,0.75,
03/31/2012,1107.0,545.0,562.0,277.0,285.0,0.0,0.0,-553.0,187.0,181.0,6.0,366.0,366.0,,0.0,554.0,-316.0,,89.0,52.0,175.0,238.0,-65.0,69.0,-3.0,3.0,72.0,74.0,-2.0,,-4.0,173.0,-52.0,121.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,121.0,121.0,0.0,130.3,0.93,0.93,0.93,132.2,0.91,0.91,0.91,
06/30/2012,908.0,592.0,316.0,127.0,189.0,0.0,0.0,-425.0,202.0,198.0,4.0,223.0,223.0,,0.0,483.0,-312.0,,89.0,53.0,170.0,171.0,-66.0,69.0,-4.0,4.0,73.0,76.0,-3.0,,-3.0,105.0,-33.0,72.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0,72.0,72.0,0.0,130.9,0.55,0.55,0.55,133.1,0.54,0.54,0.54,
09/30/2012,1038.0,714.0,324.0,109.0,215.0,0.0,0.0,-496.0,248.0,239.0,9.0,248.0,248.0,,0.0,542.0,-304.0,,89.0,50.0,165.0,238.0,-65.0,69.0,-6.0,6.0,75.0,78.0,-3.0,,-4.0,173.0,-51.0,122.0,0.0,0.0,0.0,122.0,0.0,122.0,0.0,0.0,122.0,122.0,0.0,131.4,0.93,0.93,0.93,133.8,0.91,0.91,0.91,
12/31/2012,1123.0,596.0,527.0,261.0,266.0,0.0,0.0,-590.0,229.0,221.0,8.0,361.0,361.0,,0.0,533.0,-321.0,,90.0,51.0,180.0,212.0,-61.0,67.0,-9.0,9.0,76.0,79.0,-3.0,,-6.0,151.0,-46.0,105.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,105.0,0.0,131.9,0.79,0.79,0.79,134.2,0.78,0.78,0.78,
03/31/2013,1311.0,583.0,728.0,382.0,346.0,0.0,0.0,-694.0,193.0,186.0,7.0,501.0,501.0,,0.0,617.0,-324.0,,93.0,55.0,176.0,293.0,-70.0,71.0,-4.0,4.0,75.0,77.0,-2.0,,-1.0,223.0,-72.0,151.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,151.0,151.0,0.0,134.4,1.13,1.13,1.13,136.1,1.11,1.11,1.11,
06/30/2013,1016.0,610.0,406.0,158.0,248.0,0.0,0.0,-507.0,197.0,188.0,9.0,310.0,310.0,,0.0,509.0,-320.0,,94.0,55.0,171.0,189.0,-66.0,68.0,-6.0,6.0,74.0,77.0,-3.0,,-2.0,123.0,-38.0,85.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,85.0,85.0,0.0,139.6,0.6,0.6,0.6,139.6,0.6,0.6,0.6,
09/30/2013,1051.0,704.0,347.0,128.0,219.0,0.0,0.0,-480.0,215.0,196.0,19.0,265.0,265.0,,0.0,571.0,-316.0,,95.0,54.0,167.0,255.0,-65.0,65.0,-9.0,9.0,74.0,78.0,-4.0,,0.0,190.0,-59.0,131.0,0.0,0.0,0.0,131.0,0.0,131.0,0.0,0.0,131.0,131.0,0.0,140.1,0.94,0.94,0.94,140.1,0.94,0.94,0.94,
12/31/2013,1117.0,526.0,591.0,288.0,303.0,0.0,0.0,-599.0,183.0,175.0,8.0,416.0,416.0,,0.0,518.0,-345.0,,95.0,56.0,194.0,173.0,-16.0,67.0,-8.0,8.0,75.0,83.0,-8.0,,-51.0,157.0,-53.0,104.0,0.0,0.0,0.0,104.0,0.0,104.0,0.0,0.0,104.0,104.0,0.0,140.6,0.73,0.73,0.73,140.6,0.73,0.73,0.73,
03/31/2014,1590.0,678.0,912.0,458.0,454.0,0.0,0.0,-907.0,237.0,212.0,25.0,670.0,670.0,,0.0,683.0,-333.0,,95.0,58.0,180.0,350.0,-68.0,69.0,-7.0,7.0,76.0,79.0,-3.0,,-1.0,282.0,-89.0,193.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0,0.0,193.0,193.0,0.0,141.1,1.37,1.37,1.37,141.1,1.37,1.37,1.37,
06/30/2014,1026.0,610.0,416.0,150.0,266.0,0.0,0.0,-545.0,227.0,211.0,16.0,318.0,318.0,,0.0,481.0,-327.0,,95.0,58.0,174.0,154.0,-12.0,68.0,-8.0,8.0,76.0,76.0,,,-56.0,142.0,-46.0,96.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0,0.0,96.0,96.0,0.0,141.7,0.68,0.68,0.68,141.7,0.68,0.68,0.68,
09/30/2014,1121.0,739.0,382.0,132.0,250.0,0.0,0.0,-529.0,225.0,212.0,13.0,304.0,304.0,,0.0,592.0,-323.0,,96.0,58.0,169.0,269.0,-62.0,68.0,-11.0,11.0,79.0,84.0,-5.0,,-6.0,207.0,-63.0,144.0,0.0,0.0,0.0,144.0,0.0,144.0,0.0,0.0,144.0,144.0,0.0,142.1,1.01,1.01,1.01,142.1,1.01,1.01,1.01,
12/31/2014,1214.0,595.0,619.0,288.0,331.0,0.0,0.0,-622.0,185.0,158.0,27.0,437.0,437.0,,0.0,592.0,-358.0,,98.0,55.0,205.0,234.0,-79.0,74.0,-7.0,7.0,81.0,86.0,-5.0,,5.0,155.0,-50.0,105.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,105.0,0.0,142.6,0.73,0.73,0.73,142.6,0.73,0.73,0.73,
03/31/2015,1389.0,629.0,760.0,369.0,391.0,0.0,0.0,-710.0,187.0,174.0,13.0,523.0,523.0,,0.0,679.0,-93.0,,96.0,59.0,-62.0,586.0,42.0,72.0,-5.0,5.0,77.0,80.0,-3.0,,-114.0,628.0,-228.0,400.0,0.0,0.0,0.0,400.0,0.0,400.0,0.0,0.0,400.0,198.0,-202.0,142.9,2.8,2.8,1.385584,142.9,2.8,2.8,1.385584,
06/30/2015,967.0,638.0,329.0,130.0,199.0,0.0,0.0,-422.0,175.0,164.0,11.0,247.0,247.0,,0.0,545.0,-329.0,,97.0,59.0,173.0,216.0,-68.0,71.0,-7.0,7.0,78.0,82.0,-4.0,,-3.0,148.0,-49.0,99.0,0.0,0.0,0.0,99.0,0.0,99.0,0.0,0.0,99.0,99.0,0.0,142.9,0.69,0.69,0.69,142.9,0.69,0.69,0.69,
09/30/2015,1068.0,742.0,326.0,112.0,214.0,0.0,0.0,-461.0,201.0,187.0,14.0,260.0,260.0,,0.0,607.0,-315.0,,75.0,58.0,182.0,292.0,-70.0,73.0,-8.0,8.0,81.0,86.0,-5.0,,-3.0,222.0,-73.0,149.0,0.0,0.0,0.0,149.0,0.0,149.0,0.0,0.0,149.0,149.0,0.0,142.9,1.04,1.04,1.04,142.9,1.04,1.04,1.04,
12/31/2015,956.0,543.0,413.0,200.0,213.0,0.0,0.0,-406.0,150.0,136.0,14.0,256.0,256.0,0.0,0.0,550.0,-336.0,,90.0,58.0,188.0,214.0,-73.0,75.0,-7.0,7.0,82.0,84.0,-2.0,,-2.0,141.0,-43.0,98.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,98.0,98.0,0.0,142.9,0.69,0.69,0.69,142.9,0.69,0.69,0.69,
03/31/2016,1172.0,592.0,580.0,299.0,281.0,0.0,0.0,-506.0,147.0,136.0,11.0,359.0,359.0,,0.0,666.0,-335.0,,91.0,63.0,181.0,331.0,-76.0,78.0,-5.0,5.0,83.0,86.0,-3.0,,-2.0,255.0,-79.0,176.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,176.0,176.0,0.0,142.9,1.23,1.23,1.23,142.9,1.23,1.23,1.23,
06/30/2016,905.0,626.0,279.0,127.0,152.0,0.0,0.0,-339.0,147.0,130.0,17.0,192.0,192.0,,0.0,566.0,-345.0,,92.0,62.0,191.0,221.0,-70.0,74.0,-9.0,9.0,83.0,88.0,-5.0,,-4.0,151.0,-46.0,105.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,105.0,0.0,142.9,0.74,0.74,0.74,142.9,0.74,0.74,0.74,
09/30/2016,1093.0,817.0,276.0,111.0,165.0,0.0,0.0,-399.0,197.0,176.0,21.0,202.0,202.0,,0.0,694.0,-346.0,,93.0,66.0,187.0,348.0,-73.0,81.0,-7.0,7.0,88.0,93.0,-5.0,,-8.0,275.0,-86.0,189.0,0.0,0.0,0.0,189.0,0.0,189.0,0.0,0.0,189.0,189.0,0.0,143.0,1.32,1.32,1.32,143.0,1.32,1.32,1.32,
12/31/2016,1056.0,579.0,477.0,250.0,227.0,0.0,0.0,-449.0,147.0,133.0,14.0,302.0,302.0,,0.0,607.0,-340.0,,95.0,62.0,183.0,267.0,-83.0,109.0,,,87.0,91.0,-4.0,,-26.0,184.0,-60.0,124.0,0.0,0.0,0.0,124.0,0.0,124.0,0.0,0.0,124.0,124.0,0.0,143.0,0.867133,0.867133,0.867133,143.0,0.867133,0.867133,0.867133,
03/31/2017,1173.0,577.0,596.0,322.0,274.0,0.0,0.0,-517.0,147.0,136.0,11.0,370.0,370.0,,0.0,656.0,-336.0,,95.0,66.0,175.0,320.0,-75.0,87.0,,,87.0,93.0,-6.0,,-12.0,245.0,-74.0,171.0,0.0,0.0,0.0,171.0,0.0,171.0,0.0,0.0,171.0,171.0,0.0,143.0,1.19,1.19,1.19,143.0,1.19,1.19,1.19,
06/30/2017,1001.0,679.0,322.0,140.0,182.0,0.0,0.0,-409.0,182.0,161.0,21.0,227.0,227.0,,0.0,592.0,-341.0,,95.0,67.0,179.0,251.0,-74.0,88.0,,,88.0,95.0,-7.0,,-14.0,177.0,-56.0,121.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,121.0,121.0,0.0,143.0,0.85,0.85,0.85,143.0,0.85,0.85,0.85,
09/30/2017,1076.0,786.0,290.0,123.0,167.0,0.0,0.0,-400.0,189.0,167.0,22.0,211.0,211.0,,0.0,676.0,-554.0,,96.0,67.0,391.0,122.0,-76.0,95.0,,,95.0,97.0,-2.0,,-19.0,46.0,-12.0,34.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,34.0,166.0,132.0,143.0,0.24,0.24,1.160839,143.0,0.24,0.24,1.160839,
12/31/2017,1157.0,617.0,540.0,289.0,251.0,0.0,0.0,-504.0,156.0,130.0,26.0,348.0,348.0,,0.0,653.0,-1261.0,,96.0,64.0,1101.0,-608.0,-91.0,93.0,,,93.0,93.0,0.0,,-2.0,-699.0,254.0,-445.0,0.0,0.0,0.0,-445.0,0.0,-445.0,0.0,0.0,-445.0,306.22,751.22,143.0,-3.111888,-3.111888,2.141399,143.0,-3.111888,-3.111888,2.141399,
03/31/2018,1180.0,546.0,634.0,361.0,273.0,0.0,0.0,-617.0,211.0,159.0,52.0,406.0,406.0,,0.0,563.0,-374.0,,99.0,70.0,205.0,189.0,31.0,97.0,,,97.0,100.0,-3.0,,-128.0,220.0,-51.0,169.0,0.0,0.0,0.0,169.0,0.0,169.0,0.0,0.0,169.0,171.32,2.32,143.0,1.18,1.18,1.198042,143.0,1.18,1.18,1.196224,
06/30/2018,843.0,552.0,291.0,148.0,143.0,0.0,0.0,-362.0,170.0,155.0,15.0,192.0,192.0,,0.0,481.0,-378.0,,100.0,70.0,208.0,103.0,-91.0,95.0,,,95.0,98.0,-3.0,,-4.0,12.0,-4.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,95.23,87.23,143.0,0.06,0.06,0.665944,143.0,0.06,0.06,0.665944,
09/30/2018,926.0,669.0,257.0,122.0,135.0,0.0,0.0,-375.0,198.0,188.0,10.0,177.0,177.0,,0.0,551.0,-368.0,,100.0,67.0,201.0,183.0,-96.0,99.0,,,99.0,102.0,-3.0,,-3.0,87.0,-20.0,67.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,67.0,67.0,0.0,143.0,0.47,0.47,0.47,143.0,0.47,0.47,0.47,
12/31/2018,1103.0,555.0,548.0,303.0,245.0,0.0,0.0,-537.0,184.0,169.0,15.0,353.0,353.0,,0.0,566.0,-1770.0,,104.0,69.0,1597.0,-1204.0,-55.0,93.0,,,93.0,93.0,0.0,,-38.0,-1259.0,487.0,-772.0,0.0,0.0,0.0,-772.0,0.0,-772.0,0.0,0.0,-772.0,200.95,972.95,143.0,-5.398601,-5.398601,1.405245,143.0,-5.398601,-5.398601,1.405245,
03/31/2019,1339.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,,,,,,,,,,,,186.0,,,-3.63,-3.63,1.15,,-3.63,-3.63,1.15,
