Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2013,6352.502,340.517,340.517,0.0,711.193,711.193,0.0,384.757,119.792,69.127,195.838,0.0,362.552,,,,41.292,44.725,1799.019,382.245,,,2.539,,2.539,4168.699,4075.761,2017.363,2058.398,92.938,4553.483,,1349.021,272.377,,,1076.644,71.968,0.0,,,,71.968,1.194,,,493.152,1.003,1422.183,3006.062,3006.062,,,,752.52,,,259.368,3758.582,5180.765,0.0,1063.487,1.411,1062.076,-766.872,826.922,-9.166,1114.371,57.366,1171.737,6352.502,
06/30/2013,6453.638,505.608,505.608,0.0,709.404,709.404,0.0,429.942,113.981,97.008,218.953,0.0,312.313,,,,10.684,38.46,1957.267,375.079,,,2.018,,2.018,4119.274,4027.571,2017.313,2010.258,91.703,4496.371,,1351.809,276.458,,,1075.351,72.184,0.0,,,,72.184,1.212,,,476.384,1.212,1425.205,2994.252,2994.252,,,,782.636,,,306.252,3776.888,5202.093,0.0,1105.519,1.428,1104.091,-765.627,861.921,-8.873,1192.94,58.605,1251.545,6453.638,
09/30/2013,6455.256,594.085,594.085,0.0,672.001,672.001,0.0,416.512,109.571,60.641,246.3,0.0,359.745,,,,17.193,97.044,2042.343,373.99,,,2.433,,2.433,4036.49,3947.532,1980.887,1966.645,88.958,4412.913,,1262.622,267.851,,,994.771,411.694,0.0,,,,411.694,1.231,,,461.899,1.214,1675.547,2644.628,2644.628,,,,797.717,,,335.818,3442.345,5117.892,0.0,1144.985,1.439,1143.546,-764.312,902.144,-5.939,1276.878,60.486,1337.364,6455.256,
12/31/2013,6571.856,526.597,526.597,0.0,725.827,725.827,0.0,374.439,101.79,51.1,221.549,0.0,1227.644,0.0,160.257,0.0,0.0,809.402,2854.507,372.077,522.37,-150.293,2.979,,2.979,3342.293,3245.758,1372.832,1872.926,96.535,3717.349,,1250.172,263.241,3.089,0.0,983.842,414.929,0.0,3.714,3.714,,411.215,31.571,0.0,0.0,310.764,31.571,1696.672,3323.844,3267.638,56.206,56.206,,966.124,0.0,,655.36,4289.968,5986.64,0.0,1167.819,1.444,1166.375,-763.12,126.234,-4.915,526.018,59.198,585.216,6571.856,
03/31/2014,9527.969,1115.559,1041.28,74.279,790.508,790.508,0.0,464.099,127.159,54.133,282.807,0.0,420.025,,0.0,,47.126,155.327,2790.191,381.452,,,2.396,,2.396,6353.93,6185.327,3522.651,2662.676,168.603,6737.778,,1621.938,298.099,0.0,,1323.839,402.245,0.0,,,,402.245,3.877,,,250.872,3.877,2028.06,3495.646,3495.646,,,,966.9,,,716.028,4462.546,6490.606,0.055,3278.136,0.015,3278.121,0.0,-310.678,-0.178,2967.335,70.028,3037.363,9527.969,
06/30/2014,9961.906,1473.523,1427.244,46.279,875.932,875.932,0.0,427.199,134.487,32.118,260.594,0.0,388.123,,0.0,1.436,67.305,109.849,3164.777,386.856,,,3.251,,3.251,6407.022,6205.058,3533.15,2671.908,200.528,6797.129,,1989.757,275.262,0.0,,1714.495,185.631,0.0,,,,185.631,0.847,,,229.24,0.0,2176.235,4229.895,4229.895,,,,711.156,,,481.916,4941.051,7117.286,0.054,3048.762,0.015,3048.747,0.0,-289.518,48.191,2807.489,37.131,2844.62,9961.906,
09/30/2014,10589.549,713.865,708.529,5.336,1039.835,1039.835,0.0,503.611,120.726,50.939,367.555,-35.609,724.192,,0.0,0.752,51.594,252.095,2981.503,413.886,,,2.584,,2.584,7191.576,6938.922,3804.959,3133.963,251.902,7608.046,,2110.503,273.909,0.0,,1836.594,153.229,0.0,,,,153.229,1.024,,,488.682,0.0,2264.756,4219.309,4219.309,,,,1575.292,,,1086.61,5794.601,8059.357,0.051,3076.358,0.015,3076.343,0.0,-541.602,-44.086,2490.721,39.471,2530.192,10589.549,
12/31/2014,10824.169,406.511,405.696,0.815,1118.72,1118.72,0.0,414.995,118.431,43.29,253.274,0.0,3171.828,0.0,1987.918,4.933,52.326,569.61,5112.054,387.052,510.05,-122.998,1.506,,1.506,5323.557,5230.025,2897.775,2332.25,88.599,5712.115,,2881.44,294.001,0.0,69.616,2517.823,155.937,0.0,6.526,6.526,,149.411,128.599,0.0,0.0,677.486,128.577,3165.976,4100.627,4041.786,58.841,58.841,,1149.353,0.0,,471.867,5249.98,8415.956,0.048,3093.882,0.015,3093.867,0.0,-595.085,-124.088,2374.757,33.456,2408.213,10824.169,
03/31/2015,14145.677,378.564,377.461,1.103,1235.383,1235.383,0.0,611.401,108.106,85.207,418.088,0.0,3102.521,,1693.594,3.019,169.753,588.763,5327.869,406.757,,,3.349,,3.349,8407.702,8095.144,3025.07,5070.074,309.539,8817.808,,3182.211,312.016,42.819,,2827.376,160.613,0.0,,,,160.613,99.196,,,754.258,99.112,3442.02,5386.547,5386.547,,,,1177.394,,,423.136,6563.941,10005.961,0.042,5067.58,0.018,5067.562,0.0,-670.803,-257.221,4139.598,0.118,4139.716,14145.677,
06/30/2015,16131.914,2530.628,2529.735,0.893,1318.286,1318.286,0.0,625.767,130.584,89.383,405.8,0.0,3062.272,,1696.059,3.011,109.817,536.353,7536.953,413.931,,,4.023,,4.023,8177.007,7958.7,3044.307,4914.393,215.296,8594.961,,3314.025,306.179,11.362,,2996.484,68.423,0.0,,,,68.423,104.994,,,719.902,104.994,3487.442,5361.23,5361.23,,,,1131.304,,,411.402,6492.534,9979.976,0.045,7322.123,0.021,7322.102,0.0,-921.221,-249.077,6151.87,0.068,6151.938,16131.914,
09/30/2015,21480.859,836.879,836.111,0.768,1837.558,1837.558,0.0,946.65,222.467,181.068,543.115,0.0,1178.389,,52.574,1.182,78.102,615.643,4799.476,655.95,,,3.47,,3.47,16021.963,15755.371,6667.168,9088.203,265.41,16681.383,,3858.639,371.696,60.141,,3426.802,89.835,0.0,,,,89.835,11.781,,,1863.413,11.744,3960.255,8889.494,8889.494,,,,2235.056,,,371.643,11124.55,15084.805,0.045,8676.367,0.022,8676.345,0.0,-1971.664,-308.684,6396.064,-0.01,6396.054,21480.859,
12/31/2015,19350.336,272.382,272.348,0.034,1014.808,1014.808,0.0,752.493,210.038,177.821,364.634,0.0,1412.854,0.0,36.522,10.423,735.901,640.431,3452.537,675.624,836.944,-161.32,3.855,,3.855,15218.32,15128.296,7299.354,7828.942,79.601,15897.799,,3125.392,146.45,8.551,132.035,2838.356,328.705,0.0,9.95,9.95,,318.755,20.215,0.0,0.0,871.04,20.215,3474.312,8251.657,8198.679,52.978,52.978,,1656.391,0.0,,785.351,9908.048,13382.36,0.043,8693.407,0.022,8693.385,0.0,-2341.215,-384.205,5968.03,-0.054,5967.976,19350.336,
03/31/2016,18636.8,222.007,221.968,0.039,867.829,867.829,0.0,670.454,206.404,134.017,330.033,0.0,1319.613,,0.0,8.937,749.917,569.696,3079.903,674.097,,,2.441,,2.441,14880.359,14779.168,7424.782,7354.386,92.254,15556.897,,2871.388,303.29,8.674,,2559.424,335.579,0.0,,,,335.579,0.0,,,659.323,0.0,3206.967,8229.191,8229.191,,,,1276.496,,,617.173,9505.687,12712.654,0.046,8703.542,0.022,8703.52,0.0,-2475.084,-304.358,5924.146,0.0,5924.146,18636.8,
06/30/2016,17935.535,667.855,667.822,0.033,875.058,875.058,0.0,626.32,222.808,97.323,306.189,0.0,481.183,,0.0,9.532,46.631,434.552,2650.416,673.294,,,2.206,,2.206,14609.619,14513.896,7417.237,7096.659,86.191,15285.119,,2821.386,318.459,7.149,,2495.778,117.454,0.0,,,,117.454,0.0,,,142.089,0.0,2938.84,8199.888,8199.888,,,,535.269,,,393.18,8735.157,11673.997,0.044,8719.096,0.022,8719.074,0.0,-2131.506,-326.096,6261.538,0.0,6261.538,17935.535,
09/30/2016,17683.502,561.577,561.577,0.0,669.815,669.815,0.0,624.302,195.83,111.437,317.035,0.0,391.742,,0.0,3.733,40.429,351.313,2247.436,671.618,,,2.361,,2.361,14762.087,14387.198,7411.62,6975.578,371.156,15436.066,,2538.052,306.096,5.759,,2226.197,124.25,0.0,,,,124.25,0.0,,,178.271,0.0,2662.302,8170.618,8170.618,,,,799.721,,,621.45,8970.339,11632.641,0.049,8733.382,0.022,8733.36,0.0,-2350.425,-332.145,6050.861,0.0,6050.861,17683.502,
12/31/2016,14275.109,517.25,517.25,0.0,992.153,992.153,0.0,555.671,175.24,100.494,279.937,0.0,524.385,0.0,116.985,7.817,47.803,359.597,2589.459,669.596,879.0,-209.404,2.267,,2.267,11013.787,10588.692,4729.395,5859.297,417.278,11685.65,,2479.282,126.712,9.266,128.254,2215.05,131.125,0.0,8.591,8.591,,122.534,24.338,0.0,0.0,192.297,24.338,2634.745,8141.378,8092.993,48.385,48.385,,797.397,0.0,,605.1,8938.775,11573.52,0.042,8743.262,0.022,8743.24,0.0,-5688.281,-353.434,2701.589,0.0,2701.589,14275.109,
03/31/2017,13218.65,617.589,617.589,0.0,689.602,689.602,0.0,549.138,159.613,112.534,276.991,0.0,476.392,,112.86,7.635,45.619,317.913,2332.721,670.847,,,1.723,,1.723,10213.359,10138.192,4650.327,5487.865,67.532,10885.929,,1996.403,97.681,18.432,55.277,1825.013,25.612,0.0,,,,25.612,37.149,,,155.274,37.149,2059.164,8224.559,8224.559,,,,746.874,,,591.6,8971.433,11030.597,0.043,8761.59,0.022,8761.568,0.0,-6234.934,-338.646,2188.053,0.0,2188.053,13218.65,
06/30/2017,12278.09,616.534,616.534,0.0,580.123,580.123,0.0,489.752,138.686,96.618,254.448,0.0,588.606,,166.19,0.799,24.295,398.121,2275.015,637.82,,,2.494,,2.494,9362.761,9283.401,4447.314,4836.087,78.561,10003.075,,2148.43,114.71,5.263,129.208,1899.249,34.15,0.0,,,,34.15,44.367,,,79.805,44.367,2226.947,8251.289,8251.289,,,,990.748,,,910.943,9242.037,11468.984,0.046,8768.327,0.022,8768.305,0.0,-7631.452,-327.815,809.106,0.0,809.106,12278.09,
09/30/2017,11895.471,738.393,738.393,0.0,531.488,531.488,0.0,443.27,144.885,99.316,199.069,0.0,483.328,,65.565,0.257,23.91,393.853,2196.479,575.023,,,2.789,,2.789,9121.18,9053.175,4450.798,4602.377,67.748,9698.992,,1994.46,89.685,8.055,64.109,1832.611,34.205,0.0,,,,34.205,13.456,,,80.41,13.456,2042.121,8246.605,8246.605,,,,841.761,,,761.351,9088.366,11130.487,0.047,8781.42,0.022,8781.398,0.0,-7728.122,-288.361,764.984,0.0,764.984,11895.471,
12/31/2017,11635.58,986.605,986.605,0.0,517.436,517.436,0.0,391.437,124.685,109.897,156.855,0.0,375.599,0.0,0.0,11.582,12.048,363.551,2271.077,523.971,928.254,-404.283,1.456,,1.456,8839.076,8767.766,4450.082,4317.684,59.728,9364.503,,2186.704,85.348,2.086,130.257,1969.013,34.205,0.0,6.713,6.713,,27.492,0.0,0.0,0.0,43.131,0.0,2220.909,8242.032,8205.365,36.667,36.667,,687.759,0.0,,644.628,8929.791,11150.7,0.048,8791.192,0.022,8791.17,0.0,-8096.539,-209.821,484.88,0.0,484.88,11635.58,
03/31/2018,10933.745,980.412,980.412,0.0,460.019,460.019,0.0,376.65,124.42,93.0,159.23,0.0,391.373,,,0.007,8.781,382.592,2208.454,511.227,,,3.294,,3.294,8210.77,8159.558,4056.854,4102.704,51.205,8725.291,,2053.394,87.235,1.38,64.785,1899.994,34.205,0.0,,,,34.205,0.0,,,42.581,0.0,2087.599,8237.487,8237.487,,,,615.752,,,573.171,8853.239,10940.838,0.049,8807.428,0.022,8807.406,0.0,-8598.952,-215.618,-7.093,0.0,-7.093,10933.745,
06/30/2018,10858.035,1098.788,1098.788,0.0,451.24,451.24,0.0,343.318,117.199,91.857,134.262,0.0,415.552,,0.0,0.007,12.036,403.516,2308.898,499.142,,,2.404,,2.404,8047.591,7979.059,4055.193,3923.866,68.525,8549.137,,2118.861,95.195,1.782,130.242,1891.642,34.205,0.0,,,,34.205,0.0,,,42.914,0.0,2153.066,8233.005,8233.005,,,,534.041,,,491.127,8767.046,10920.112,0.047,8819.284,0.022,8819.262,0.0,-8659.819,-221.589,-62.077,0.0,-62.077,10858.035,
09/30/2018,10521.662,1118.885,1118.885,0.0,467.156,467.156,0.0,332.787,119.627,83.665,129.495,0.0,356.771,,,0.006,16.407,340.364,2275.599,495.546,,,1.693,,1.693,7748.824,7680.884,4056.668,3624.216,67.934,8246.063,,1987.318,106.321,1.681,64.647,1814.669,34.15,0.0,,,,34.15,0.0,,,43.63,0.0,2021.468,8228.612,8228.612,,,,491.041,,,447.411,8719.653,10741.121,0.046,8830.373,0.022,8830.351,0.0,-8833.024,-216.854,-219.459,0.0,-219.459,10521.662,
12/31/2018,10132.393,1149.113,1149.113,0.0,470.57,470.57,0.0,322.179,122.825,70.458,128.896,0.0,401.288,0.0,0.0,0.678,39.781,361.507,2343.15,498.892,761.435,-262.543,0.0,,,7290.351,7221.942,3764.636,3457.306,67.731,7789.243,,1915.946,96.024,1.661,130.182,1688.079,34.15,0.0,5.845,5.845,,28.305,0.0,0.0,0.0,34.487,0.0,1950.096,8224.269,8190.15,34.119,34.119,,456.311,0.0,0.0,421.824,8680.58,10630.676,0.046,8855.832,0.022,8855.81,0.0,-9124.932,-229.229,-498.283,0.0,-498.283,10132.393,
03/31/2019,9803.324,981.739,981.739,0.0,487.974,487.974,0.0,331.391,127.622,84.801,118.968,0.0,471.029,,,0.0,33.583,437.446,2272.133,552.2,,,0.969,,0.969,6978.022,6915.395,3679.801,3235.594,62.627,7531.191,,1698.192,97.592,1.142,45.351,1554.107,53.096,0.0,17.156,5.105,12.051,35.94,0.0,,,33.581,0.0,1751.288,8163.574,8075.337,88.237,33.979,54.258,382.912,,,349.331,8546.486,10297.774,0.045,8878.155,0.022,8878.133,0.0,-9148.151,-224.499,-494.45,0.0,-494.45,9803.324,
06/30/2019,10074.289,1446.949,1446.949,0.0,442.078,442.078,0.0,335.89,123.819,70.377,141.694,0.0,530.135,,0.0,0.0,39.401,490.734,2755.052,550.599,,,,,,6768.638,6691.351,3615.697,3075.654,77.287,7319.237,,1783.83,120.366,3.524,114.232,1545.708,51.99,0.0,17.84,5.748,12.092,34.15,0.0,,,33.397,0.0,1835.82,8455.974,8369.972,86.002,33.816,52.186,372.967,,,339.57,8828.941,10664.761,0.045,8883.743,0.023,8883.72,0.0,-9254.156,-220.104,-590.472,0.0,-590.472,10074.289,
09/30/2019,9834.866,1526.25,1526.25,0.0,420.195,420.195,0.0,338.513,123.608,68.88,146.025,0.0,364.177,,,0.0,36.337,327.84,2649.135,555.191,,,,,,6630.54,6553.539,3615.322,2938.217,77.001,7185.731,,1617.452,110.074,10.878,101.085,1395.415,50.275,0.0,16.125,5.55,10.575,34.15,0.0,,,32.105,0.0,1667.727,8448.644,8364.911,83.733,32.768,50.965,379.972,,,347.867,8828.616,10496.343,0.044,8894.669,0.023,8894.646,0.0,-9333.571,-222.619,-661.477,0.0,-661.477,9834.866,
12/31/2019,9389.527,1454.531,1454.531,0.0,467.953,467.953,0.0,327.865,124.171,65.392,138.302,0.0,335.869,0.0,,2.192,47.567,288.302,2586.218,556.565,873.639,-317.074,,,,6246.744,6166.451,3595.184,2571.267,78.101,6803.309,,1409.704,101.532,2.422,112.86,1192.89,50.585,0.0,16.435,5.672,10.763,34.15,0.0,0.0,0.0,31.703,0.0,1460.289,8439.51,8359.899,79.611,31.312,48.299,356.272,0.0,,324.569,8795.782,10256.071,0.045,8904.715,0.023,8904.692,0.0,-9552.214,-219.09,-866.544,0.0,-866.544,9389.527,
03/31/2020,9305.88,1531.538,1531.538,0.0,536.903,536.903,0.0,324.962,115.436,67.983,141.543,0.0,341.932,,,0.114,94.729,247.203,2735.335,541.695,,,,,,6028.85,5942.385,3560.011,2382.374,86.351,6570.545,,1295.53,88.211,4.138,100.249,1102.932,51.461,0.0,17.311,5.799,11.512,34.15,0.0,,,27.024,0.0,1346.991,8429.683,8354.92,74.763,29.706,45.057,267.023,,,239.999,8696.706,10043.697,0.044,8917.95,0.023,8917.927,0.0,-9422.284,-233.527,-737.817,0.0,-737.817,9305.88,
06/30/2020,9165.134,1780.087,1780.087,0.0,271.893,271.893,0.0,330.54,114.884,73.149,142.507,0.0,303.624,,0.0,2.192,67.081,236.543,2686.144,537.203,,,,,,5941.787,5841.183,3560.011,2281.172,98.412,6478.99,,1170.943,113.049,1.641,56.783,999.47,51.468,0.0,17.318,5.939,11.379,34.15,0.0,,,28.17,0.0,1222.411,8373.427,8302.595,70.832,28.159,42.673,284.163,,,255.993,8657.59,9880.001,0.045,8924.717,0.023,8924.694,0.0,-9411.726,-227.903,-714.867,0.0,-714.867,9165.134,
