Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2001,424.414,429.917,424.024,,4.775673,2.695602,0.79005,0.51,0.51,0.51,0.51,0.51,0.51,0.295,0.101409,0.054242,10.310687,15.791185,12.607972,
06/30/2001,424.958,424.675,424.675,,4.391594,2.616118,-0.348502,-0.38,-0.32,-0.32,-0.38,-0.32,-0.32,0.59,0.996056,0.930123,11.15875,15.217974,12.448289,
09/30/2001,423.427,430.346,424.802,,4.317305,2.773057,0.89218,0.59,0.59,0.59,0.58,0.58,0.58,0.295,0.393124,0.313087,10.85193,15.52806,12.800317,
12/31/2001,424.005,433.354,423.599,,3.843257,2.639289,-0.318698,-0.410766,-0.410766,-0.410766,-0.410766,-0.410766,-0.429227,0.3,2.504727,2.412659,11.294678,14.516338,11.919671,
03/31/2002,425.454,430.019,424.855,,3.612997,2.582057,0.706123,0.56,0.56,0.56,0.56,0.56,0.56,0.3,0.776736,0.741429,9.331209,15.047455,12.459631,
06/30/2002,426.351027,431.935,426.092,,3.637712,2.405584,0.776828,0.58,0.58,0.58,0.57,0.57,0.57,0.3,0.436525,0.368465,10.320135,15.459093,12.806349,
09/30/2002,424.864,431.326,426.274,,3.582203,2.655569,0.792917,0.57,0.57,0.57,0.57,0.57,0.57,0.3,1.041584,0.985282,9.953773,15.656775,13.001808,
12/31/2002,423.944,429.532,424.583,,3.587049,2.727382,0.807851,0.577037,0.577037,0.577037,0.570388,0.570388,0.570388,0.3,1.175271,1.123455,11.784575,16.122412,13.346102,
03/31/2003,422.78,428.09,425.275,,3.334313,2.53483,0.684263,0.51,0.51,0.51,0.51,0.51,0.51,0.305,0.244548,0.221033,13.981267,16.315814,13.534226,
06/30/2003,421.074,427.17,423.882,,3.434918,2.665836,0.74785,0.53,0.53,0.53,0.53,0.53,0.53,0.305,2.175134,2.137387,12.149883,16.598033,13.812299,
09/30/2003,419.266447,425.669,421.971,,3.398338,2.701607,0.753606,0.54,0.54,0.54,0.53,0.53,0.53,0.915,-0.663553,-0.774935,9.955483,16.640969,13.790753,
12/31/2003,416.494,423.752,420.043,,3.385368,2.706866,0.752304,0.56,0.56,0.56,0.55,0.55,0.55,0.305,1.214161,1.161786,10.362694,16.732534,13.882553,
03/31/2004,412.153102,421.572,416.68,,3.287895,2.620716,0.844773,0.6,0.6,0.6,0.59,0.59,0.59,0.31,0.079197,0.0144,10.081205,16.981554,14.108835,
06/30/2004,407.242662,414.908,410.292,,3.309838,2.620085,0.801868,0.58,0.58,0.58,0.58,0.58,0.58,0.31,-0.450898,-0.506956,12.159826,16.768872,13.868881,
09/30/2004,405.723466,411.575,407.187,,3.504532,2.782505,0.866924,0.62,0.62,0.62,0.61,0.61,0.61,0.31,1.218114,1.156717,14.140173,17.120035,14.135244,
12/31/2004,407.569669,413.727,408.243,,3.546907,2.731216,0.867131,0.52,0.52,0.52,0.51,0.51,0.51,0.31,2.787555,2.721418,9.632709,17.462045,13.914186,
03/31/2005,407.297055,413.762,408.264,,3.833304,2.904983,0.913625,0.65,0.65,0.65,0.64,0.64,0.64,0.325,2.356318,2.326926,11.672071,17.584217,14.033983,
06/30/2005,,414.309,408.754,,3.919228,2.884375,0.993262,0.71,0.71,0.71,0.7,0.7,0.7,0.325,1.526591,1.489894,,,,
09/30/2005,408.542345,415.441,410.456,,4.153917,2.982049,0.974526,0.68,0.68,0.68,0.67,0.67,0.67,0.325,3.55702,3.393786,12.370811,18.4118,14.855253,
12/31/2005,406.623607,412.542,408.431,,4.294483,3.031112,0.957322,0.72,0.7,0.7,0.72,0.69,0.69,0.325,-1.47883,-1.694289,11.558601,18.685585,15.045855,
03/31/2006,405.273367,413.14,407.386,,4.251496,2.884242,0.942595,0.71,0.67,0.67,0.7,0.66,0.66,0.345,0.154644,0.120279,11.004918,18.846538,15.20702,
06/30/2006,,410.559,404.528,,4.627615,3.087549,1.058023,0.76,0.75,0.75,0.75,0.74,0.74,0.345,-1.169264,-1.21376,,,,
09/30/2006,402.748442,409.428,403.78,,4.920997,3.152707,1.074843,0.77,0.77,0.77,0.76,0.76,0.76,0.345,-1.260587,-1.428996,11.270062,19.73192,16.009994,
12/31/2006,399.153185,407.828,402.329,,4.898976,3.156621,1.014095,0.36,0.77,0.77,0.36,0.76,0.76,0.345,2.497956,2.199692,9.19697,19.298355,15.986344,
03/31/2007,394.483,403.478,397.875,,4.652215,2.920515,0.83946,0.88,0.9,0.69,0.87,0.89,0.68,0.365,-0.821866,-0.879673,8.530152,19.567383,16.228836,
06/30/2007,389.362,396.918,392.045,,5.213687,3.405221,1.19119,0.85,0.86,0.86,0.84,0.85,0.85,0.365,-1.096813,-1.244755,5.878848,19.778509,16.408895,
09/30/2007,388.708334,393.164,389.319,,4.808396,2.907641,0.796262,0.54,0.58,0.58,0.54,0.57,0.57,0.365,-0.434091,-0.60105,9.619037,20.117912,16.755494,
12/31/2007,388.793,389.911,388.841,,4.976327,3.080951,-0.156876,0.06,0.06,0.06,0.06,0.06,0.06,0.74,1.038985,0.851248,5.992906,19.923198,16.386612,
03/31/2008,400.071,399.769,399.121,,4.301954,2.695924,0.393364,0.55,0.55,0.29,0.54,0.54,0.28,0.375,0.724091,0.608838,5.766476,21.476188,17.06947,
06/30/2008,485.662,416.629,416.629,,4.305989,3.053076,-0.374434,-2.7,-2.7,-0.27,-2.7,-2.7,-0.27,0.375,-1.1113,-1.209709,5.637666,16.587668,12.996693,
09/30/2008,494.765492,491.179,491.179,,3.169924,2.17436,0.111975,-0.1,-0.02,-0.02,-0.1,-0.02,-0.02,0.1875,1.13197,1.077,5.234803,16.155128,12.658522,
12/31/2008,495.002,492.311,492.311,,3.000136,2.031236,-0.710933,-1.13,-2.97,-2.97,-1.13,-2.97,-2.97,0.0625,-1.913425,-2.092173,13.086816,14.965596,12.408031,
03/31/2009,498.57331,492.813,492.813,,2.952438,2.165121,-1.434621,-1.09,-1.03,-0.771084,-1.09,-1.03,-0.772296,0.0625,-0.137983,-0.204946,1.277646,13.823444,11.759554,
06/30/2009,797.245848,576.883,576.883,,2.962472,2.265624,-0.715916,-0.68,-0.69,-0.705516,-0.68,-0.69,-0.705516,0.01,1.137146,1.067808,0.906872,10.207642,8.924474,
09/30/2009,878.559,839.906,839.906,,1.573986,1.159654,-0.785802,-0.52,-0.5,-0.464338,-0.52,-0.5,-0.464338,0.01,1.046546,0.981062,0.825215,9.393791,8.288573,
12/31/2009,878.534943,873.268,873.268,,1.605464,1.258491,-0.604625,-0.3,-0.3,-0.382471,-0.3,-0.3,-0.387029,0.01,0.976791,0.861133,0.53612,9.04005,7.939354,
03/31/2010,879.052,874.386,874.386,,1.534791,1.229434,-0.14067,-0.11,-0.11,-0.108362,-0.11,-0.11,-0.108362,0.01,0.964105,0.940088,0.704168,9.005156,7.909657,
06/30/2010,880.514714,874.664,874.664,,1.54688,1.267915,0.128049,0.03,0.06,0.06774,0.03,0.06,0.063716,0.01,0.81174,0.774012,0.671198,9.188944,8.099808,
09/30/2010,880.328021,874.433,874.433,,1.520986,1.287692,0.338505,0.2,0.19,0.188637,0.2,0.19,0.188637,0.01,0.475737,0.420844,0.934879,9.543034,8.457075,
12/31/2010,880.607709,900.263,875.501,,1.527126,1.319245,0.580239,0.32,0.33,0.335751,0.32,0.33,0.332166,0.01,0.862363,0.800684,0.315691,9.516156,8.450982,
03/31/2011,953.926,887.836,881.894,,1.379984,1.195155,0.445632,0.2,0.21,0.213801,0.19,0.21,0.213801,0.01,0.467176,0.433159,0.566082,9.575166,8.59291,
06/30/2011,953.822,952.133,947.565,,1.245297,1.074333,0.365146,0.25,0.26,0.259877,0.25,0.26,0.259877,0.03,1.099661,1.053226,0.894297,9.884444,8.903129,
09/30/2011,951.229179,950.686,948.702,,1.252237,1.087802,0.347844,0.22,0.24,0.245493,0.22,0.24,0.244102,0.03,0.443764,0.41425,0.870453,10.102718,9.119779,
12/31/2011,953.008,951.684,948.658,,1.172182,1.023551,0.290937,0.2,0.21,0.213934,0.2,0.21,0.212049,0.03,0.015812,-0.043219,0.728221,10.088058,9.108003,
03/31/2012,956.102,953.971,949.342,,1.186085,1.048094,0.288621,0.2,0.21,0.208144,0.2,0.2,0.202725,0.03,-1.149217,-1.176604,0.4351,10.25832,9.283528,
06/30/2012,945.473,948.087,944.648,,1.184568,1.053302,0.297465,0.24,0.23,0.231779,0.24,0.23,0.231779,0.05,1.549784,1.513791,0.757293,10.432873,9.447123,
09/30/2012,936.195,940.764,936.223,,1.269997,1.164253,0.287325,0.23,0.23,0.228845,0.23,0.23,0.228845,0.05,0.293733,0.24994,1.040382,10.638809,9.398683,
12/31/2012,925.769,930.382,925.725,,1.217424,1.123444,0.268978,0.21,0.21,0.212968,0.21,0.21,0.212968,0.05,0.669745,0.601691,0.630827,10.780227,9.538017,
03/31/2013,922.581,926.051,920.316,,1.186549,1.095276,0.295551,0.22,0.21,0.219327,0.21,0.21,0.216317,0.05,-1.165904,-1.17677,0.673112,10.892269,9.658773,
06/30/2013,912.883,918.628,913.736,,1.188527,1.105352,0.296585,0.22,0.21,0.224025,0.22,0.21,0.222736,0.055,2.186627,2.160361,0.76242,10.88639,9.650744,
09/30/2013,897.821,908.253,901.904,,1.226295,1.14979,0.324868,0.29,0.25,0.258231,0.29,0.25,0.254294,0.055,-0.0632,-0.092028,0.833128,11.043404,9.800395,
12/31/2013,890.724,897.712,890.516,,1.237485,1.16337,0.342498,0.25,0.26,0.260804,0.25,0.26,0.260804,0.055,0.762479,0.717562,0.692695,11.240294,9.998608,
03/31/2014,884.869,891.89,884.727,,1.203761,1.128032,0.372996,0.27,0.26,0.265901,0.26,0.26,0.263644,0.055,0.176326,0.163892,0.462215,11.42768,10.189079,
06/30/2014,876.823,902.137,875.298,,1.24986,1.174457,0.375872,0.24,0.28,0.283903,0.24,0.27,0.277205,0.065,0.122244,0.100537,0.688851,11.647733,10.40803,
09/30/2014,868.477,874.122,867.35,,1.217502,1.143714,0.307834,0.21,0.23,0.232374,0.21,0.23,0.232374,0.065,0.232893,0.206376,0.749588,11.738941,10.383695,
12/31/2014,859.403,886.186,858.811,,1.322759,1.248237,0.402883,0.29,0.29,0.287956,0.28,0.28,0.281467,0.065,0.995562,0.944329,0.75983,11.914085,10.566638,
03/31/2015,850.92,857.122,848.58,,1.264465,1.187867,0.358246,0.27,0.26,0.266209,0.26,0.26,0.26455,0.065,-1.29864,-1.302175,0.59465,12.119823,10.76952,
06/30/2015,843.608,846.312,839.454,,1.358026,1.277021,0.3812,0.28,0.27,0.277859,0.27,0.27,0.27384,0.075,1.383042,1.366364,0.821472,12.209462,10.858124,
09/30/2015,835.285,838.88,831.43,,1.360307,1.276115,0.351202,0.26,0.26,0.260575,0.25,0.26,0.260575,0.075,0.228522,0.200859,0.562682,12.468798,11.111178,
12/31/2015,835.751,835.939,828.206,,1.398203,1.312475,0.369473,0.27,0.27,0.279882,0.26,0.27,0.279331,0.075,1.064952,1.022692,0.726293,12.854427,11.508332,
03/31/2016,842.29,835.06,827.381,,1.346417,1.250935,0.293698,0.22,0.22,0.241243,0.22,0.22,0.241076,0.075,0.45082,0.441151,0.562752,12.793693,11.467547,
06/30/2016,842.703,838.496,831.899,,1.390794,1.286214,0.320952,0.23,0.23,0.270285,0.23,0.23,0.267985,0.085,0.421926,0.395481,0.588582,13.080528,11.763338,
09/30/2016,1082.055,994.66,982.08,,1.465257,1.35325,0.19143,0.17,0.17,0.324872,0.17,0.16,0.314877,0.085,0.138482,0.088587,0.692201,13.843177,11.157546,
12/31/2016,1079.314,1083.717,1067.771,,1.573371,1.457241,0.252863,0.2,0.2,0.3497,0.19,0.2,0.348009,0.085,0.776384,0.714573,0.62725,14.103939,11.481903,
03/31/2017,1097.479,1086.54,1068.609,,1.52254,1.399015,0.392099,0.28,0.28,0.337495,0.27,0.27,0.329501,0.085,-0.378997,-0.380869,0.500237,13.171095,10.629816,
06/30/2017,1092.739,1076.203,1076.203,,1.644671,1.510867,0.524994,0.37,0.36,0.381049,0.36,0.36,0.375876,0.095,-0.170971,-0.191414,0.549994,13.481719,10.828752,
09/30/2017,1079.039,1088.841,1073.39,,1.584699,1.434707,0.463019,0.32,0.32,0.351177,0.32,0.32,0.345669,0.095,1.553955,1.524143,0.520834,13.649182,10.962532,
12/31/2017,1069.084,1079.33,1062.348,,1.666121,1.50045,0.420766,0.17,0.17,0.421519,0.17,0.17,0.41719,0.105,0.692805,0.640092,0.62764,13.564884,10.80177,
03/31/2018,1064.939,1071.786,1056.037,,1.645776,1.463017,0.452636,0.38,0.38,0.386653,0.38,0.38,0.385897,0.105,-0.199804,-0.217795,0.60379,13.543499,10.796863,
06/30/2018,1058.944,1065.793,1052.652,,1.771716,1.55702,0.552889,0.44,0.44,0.423882,0.44,0.44,0.423299,0.12,0.588039,0.571889,0.74036,13.767489,11.050632,
09/30/2018,1034.287,1049.976,1036.479,,1.782959,1.538864,0.548974,0.45,0.45,0.457626,0.45,0.45,0.456019,0.17,0.372415,0.336717,0.308425,13.789209,11.029821,
12/31/2018,1019.503,1030.417,1018.614,,1.906512,1.61494,0.563511,0.45,0.45,0.556639,0.45,0.45,0.556639,0.17,1.680715,1.65519,3.178019,14.368766,11.590942,
03/31/2019,1013.186,1016.504,1006.717,,1.827723,1.502905,0.484744,0.38,0.38,0.416959,0.38,0.38,0.414196,0.17,0.55229,0.54335,0.603048,14.78307,12.003719,
06/30/2019,1003.114,1007.964,999.163,,1.952634,1.604343,0.510427,0.4,0.4,0.4663,0.4,0.4,0.462413,0.17,0.164137,0.135113,0.605116,15.022221,12.069416,
09/30/2019,988.538,998.328,988.319,,1.990248,1.641171,0.488709,0.39,0.39,0.389925,0.39,0.38,0.382374,0.185,1.192935,1.172698,0.643374,15.392428,12.422385,
12/31/2019,977.189,984.361,973.45,,1.988803,1.674457,0.555755,0.45,0.45,0.464328,0.45,0.45,0.463207,0.185,1.034465,1.006729,0.749087,15.491374,12.506281,
03/31/2020,975.319,976.11,967.446,,1.786146,1.507061,0.173653,0.12,0.12,0.126054,0.12,0.12,0.124047,0.185,-0.178821,-0.191225,0.886889,15.903515,12.930129,
06/30/2020,975.947,972.141,967.147,,1.94593,1.768087,0.222303,0.17,0.16,0.166035,0.17,0.16,0.161625,0.185,0.287443,0.271934,1.0851,16.02751,13.07448,
09/30/2020,,,,,,,,0.327,0.327,0.3,0.327,0.327,0.3,0.192,0.35,,,16.183,,
12/31/2020,,,,,,,,0.305,0.305,0.317,0.305,0.305,0.317,0.192,0.36,,,16.29,,
