Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2012,7534.0,7534.0,-3870.0,3870.0,3664.0,0.0,-1936.0,1528.0,408.0,0.0,1728.0,-33.0,33.0,43.0,-10.0,0.0,1695.0,-509.0,1186.0,0.0,0.0,0.0,1186.0,-19.0,1167.0,0.0,0.0,1167.0,1167.0,0.0,694.3,1.68,1.68,1.68,702.6,1.66,1.66,1.66,
09/30/2012,7497.0,7497.0,-3935.0,3935.0,3562.0,0.0,-1884.0,1487.0,397.0,0.0,1678.0,-34.0,34.0,44.0,-10.0,0.0,1644.0,-464.0,1180.0,0.0,0.0,0.0,1180.0,-19.0,1161.0,0.0,0.0,1161.0,1161.0,0.0,693.0,1.68,1.68,1.68,703.1,1.65,1.65,1.65,
12/31/2012,7387.0,7387.0,-3991.0,3991.0,3396.0,0.0,-1953.0,1535.0,418.0,0.0,1443.0,-34.0,34.0,44.0,-10.0,0.0,1409.0,-405.0,1004.0,0.0,0.0,0.0,1004.0,-13.0,991.0,0.0,0.0,991.0,1019.048,28.048,691.5,1.43,1.43,1.473678,701.2,1.41,1.41,1.45,
03/31/2013,7634.0,7634.0,-3969.0,3969.0,3665.0,0.0,-2019.0,1589.0,430.0,0.0,1646.0,-29.0,29.0,39.0,-10.0,0.0,1617.0,-470.0,1147.0,0.0,0.0,0.0,1147.0,-18.0,1129.0,0.0,0.0,1129.0,1129.0,0.0,691.1,1.63,1.63,1.63,702.1,1.61,1.61,1.61,
06/30/2013,7752.0,7752.0,-4013.0,4013.0,3739.0,0.0,-2037.0,1610.0,427.0,0.0,1702.0,-31.0,31.0,41.0,-10.0,0.0,1671.0,-458.0,1213.0,0.0,0.0,0.0,1213.0,-16.0,1197.0,0.0,0.0,1197.0,1197.0,0.0,688.2,1.74,1.74,1.74,699.1,1.71,1.71,1.71,
09/30/2013,7916.0,7916.0,-4148.0,4148.0,3768.0,0.0,-2029.0,1609.0,420.0,0.0,1739.0,-23.0,23.0,33.0,-10.0,0.0,1716.0,-471.0,1245.0,0.0,0.0,0.0,1245.0,-15.0,1230.0,0.0,0.0,1230.0,1230.0,0.0,679.8,1.81,1.81,1.81,691.8,1.78,1.78,1.78,
12/31/2013,7569.0,7569.0,-3976.0,3976.0,3593.0,0.0,-2014.0,1576.0,438.0,0.0,1579.0,-21.0,21.0,32.0,-11.0,0.0,1558.0,-442.0,1116.0,0.0,0.0,0.0,1116.0,-13.0,1103.0,0.0,0.0,1103.0,1103.0,0.0,668.5,1.65,1.65,1.65,681.3,1.62,1.62,1.62,
03/31/2014,7831.0,7831.0,-4031.0,4031.0,3800.0,0.0,-2084.0,1632.0,452.0,0.0,1716.0,-28.0,28.0,37.0,-9.0,0.0,1688.0,-463.0,1225.0,0.0,0.0,0.0,1225.0,-18.0,1207.0,0.0,0.0,1207.0,1207.0,0.0,661.5,1.83,1.83,1.83,674.5,1.79,1.79,1.79,
06/30/2014,8134.0,8134.0,-4184.0,4184.0,3950.0,0.0,-2094.0,1646.0,448.0,0.0,1856.0,-36.0,36.0,45.0,-9.0,0.0,1820.0,-537.0,1283.0,0.0,0.0,0.0,1283.0,-16.0,1267.0,0.0,0.0,1267.0,1267.0,0.0,652.0,1.94,1.94,1.94,664.6,1.91,1.91,1.91,
09/30/2014,8137.0,8137.0,-4205.0,4205.0,3932.0,0.0,-2031.0,1597.0,434.0,0.0,1901.0,-21.0,21.0,28.0,-7.0,0.0,1880.0,-569.0,1311.0,0.0,0.0,0.0,1311.0,-8.0,1303.0,0.0,0.0,1303.0,1303.0,0.0,645.3,2.02,2.02,2.02,657.9,1.98,1.98,1.98,
12/31/2014,7719.0,7719.0,-4027.0,4027.0,3692.0,0.0,-2030.0,1594.0,436.0,0.0,1662.0,-24.0,24.0,32.0,-8.0,0.0,1638.0,-459.0,1179.0,0.0,0.0,0.0,1179.0,0.0,1179.0,0.0,0.0,1179.0,1179.0,0.0,637.9,1.85,1.85,1.85,650.9,1.81,1.81,1.81,
03/31/2015,7578.0,7578.0,-3821.0,3821.0,3757.0,0.0,-2027.0,1564.0,463.0,0.0,1730.0,-27.0,27.0,31.0,-4.0,0.0,1703.0,-502.0,1201.0,0.0,0.0,0.0,1201.0,-2.0,1199.0,0.0,0.0,1199.0,1199.0,0.0,636.2,1.88,1.88,1.88,649.2,1.85,1.85,1.85,
06/30/2015,7686.0,7686.0,-3858.0,3858.0,3828.0,0.0,-1988.0,1550.0,438.0,0.0,1840.0,-28.0,28.0,35.0,-7.0,0.0,1812.0,-509.0,1303.0,0.0,0.0,0.0,1303.0,-3.0,1300.0,0.0,0.0,1300.0,1300.0,0.0,631.3,2.06,2.06,2.06,643.0,2.02,2.02,2.02,
09/30/2015,7712.0,7712.0,-3877.0,3877.0,3835.0,0.0,-1959.0,1530.0,429.0,0.0,1876.0,-31.0,31.0,38.0,-7.0,0.0,1845.0,-547.0,1298.0,0.0,0.0,0.0,1298.0,-2.0,1296.0,0.0,0.0,1296.0,1296.0,0.0,620.6,2.09,2.09,2.09,631.2,2.05,2.05,2.05,
12/31/2015,7298.0,7298.0,-3827.0,3827.0,3471.0,0.0,-1971.0,1538.0,433.0,0.0,1500.0,-37.0,37.0,45.0,-8.0,0.0,1463.0,-424.0,1039.0,0.0,0.0,0.0,1039.0,-1.0,1038.0,0.0,0.0,1038.0,1126.0,88.0,614.5,1.69,1.69,1.832384,625.4,1.66,1.66,1.80071,
03/31/2016,7409.0,7409.0,-3678.0,3678.0,3731.0,0.0,-1943.0,1493.0,450.0,0.0,1788.0,-42.0,42.0,47.0,-5.0,0.0,1746.0,-468.0,1278.0,0.0,0.0,0.0,1278.0,-3.0,1275.0,0.0,0.0,1275.0,1177.1,-97.9,607.4,2.1,2.1,1.937932,621.3,2.05,2.05,1.892427,
06/30/2016,7662.0,7662.0,-3799.0,3799.0,3863.0,0.0,-1997.0,1560.0,437.0,0.0,1866.0,-31.0,31.0,38.0,-7.0,0.0,1835.0,-542.0,1293.0,0.0,0.0,0.0,1293.0,-2.0,1291.0,0.0,0.0,1291.0,1239.8,-51.2,606.9,2.13,2.13,2.042841,620.9,2.08,2.08,1.997539,
09/30/2016,7709.0,7709.0,-3847.0,3847.0,3862.0,0.0,-1958.0,1531.0,427.0,0.0,1904.0,-42.0,42.0,50.0,-8.0,0.0,1862.0,-531.0,1331.0,0.0,0.0,0.0,1331.0,-2.0,1329.0,0.0,0.0,1329.0,1306.35,-22.65,604.4,2.2,2.2,2.1614,618.8,2.15,2.15,2.113397,
12/31/2016,7329.0,7329.0,-3794.0,3794.0,3535.0,0.0,-2066.0,1727.0,450.0,-111.0,1469.0,141.0,55.0,64.0,-9.0,-196.0,1610.0,-454.0,1156.0,0.0,0.0,0.0,1156.0,-1.0,1155.0,0.0,0.0,1155.0,1070.6,-84.4,600.1,1.924679,1.924679,1.784036,613.8,1.88172,1.88172,1.744216,
03/31/2017,7685.0,7685.0,-3882.0,3882.0,3803.0,0.0,-2061.0,1614.0,476.0,-29.0,1742.0,-5.0,37.0,45.0,-8.0,-32.0,1737.0,-411.0,1326.0,0.0,0.0,0.0,1326.0,-3.0,1323.0,0.0,0.0,1323.0,1304.15,-18.85,598.1,2.21,2.21,2.180488,612.0,2.16,2.16,2.129199,
06/30/2017,7810.0,7810.0,-4020.0,4020.0,3790.0,0.0,-1637.0,1620.0,478.0,-461.0,2153.0,-11.0,42.0,54.0,-12.0,-31.0,2142.0,-557.0,1585.0,0.0,0.0,0.0,1585.0,-2.0,1583.0,0.0,0.0,1583.0,1252.088,-330.912,598.1,2.65,2.65,2.093443,612.8,2.58,2.58,2.04,
09/30/2017,8172.0,8172.0,-4059.0,4059.0,4113.0,0.0,-2105.0,1637.0,468.0,0.0,2008.0,-11.0,44.0,57.0,-13.0,-33.0,1997.0,-564.0,1433.0,0.0,0.0,0.0,1433.0,-4.0,1429.0,0.0,0.0,1429.0,1429.0,0.0,597.6,2.39,2.39,2.39,612.7,2.33,2.33,2.33,
12/31/2017,7990.0,7990.0,-4094.0,4094.0,3896.0,0.0,-2107.0,1755.0,448.0,-96.0,1789.0,-117.0,149.0,166.0,-17.0,-32.0,1672.0,-1147.0,525.0,0.0,0.0,0.0,525.0,-2.0,523.0,0.0,0.0,523.0,1222.6,699.6,596.5,0.88,0.88,2.049623,613.4,0.85,0.85,1.990528,
03/31/2018,8278.0,8278.0,-4236.0,4236.0,4042.0,0.0,-3035.0,2573.0,486.0,-24.0,1007.0,-42.0,61.0,82.0,-21.0,-19.0,965.0,-359.0,606.0,0.0,0.0,0.0,606.0,-4.0,602.0,0.0,0.0,602.0,1510.04,908.04,596.2,1.01,1.01,2.532774,612.7,0.98,0.98,2.46203,
06/30/2018,8390.0,8390.0,-4227.0,4227.0,4163.0,0.0,-1762.0,1800.0,468.0,-506.0,2401.0,-51.0,72.0,88.0,-16.0,-21.0,2350.0,-488.0,1862.0,0.0,0.0,0.0,1862.0,-5.0,1857.0,0.0,0.0,1857.0,1566.984,-290.016,591.4,3.14,3.14,2.649618,604.2,3.07,3.07,2.59,
09/30/2018,8152.0,8152.0,-4159.0,4159.0,3993.0,0.0,-1977.0,1547.0,430.0,0.0,2016.0,-51.0,70.0,85.0,-15.0,-19.0,1965.0,-419.0,1546.0,0.0,0.0,0.0,1546.0,-3.0,1543.0,0.0,0.0,1543.0,1543.0,0.0,585.6,2.64,2.64,2.64,598.4,2.58,2.58,2.58,
12/31/2018,7945.0,7945.0,-4060.0,4060.0,3885.0,0.0,-2102.0,1682.0,437.0,-17.0,1783.0,-63.0,77.0,95.0,-18.0,-14.0,1720.0,-371.0,1349.0,0.0,0.0,0.0,1349.0,-2.0,1347.0,0.0,0.0,1347.0,1371.528,24.528,580.7,2.32,2.32,2.361853,592.6,2.27,2.27,2.31139,
03/31/2019,7863.0,7863.0,-4310.0,4310.0,3553.0,0.0,-2417.0,1948.0,477.0,-8.0,1136.0,-48.0,84.0,104.0,-20.0,-36.0,1088.0,-195.0,893.0,0.0,0.0,0.0,893.0,-2.0,891.0,0.0,0.0,891.0,1308.0,417.0,577.5,1.54,1.54,2.264935,588.5,1.51,1.51,2.218581,
06/30/2019,8171.0,8171.0,-4313.0,4313.0,3858.0,0.0,-2156.0,1686.0,470.0,0.0,1702.0,-256.0,93.0,111.0,-18.0,163.0,1446.0,-315.0,1131.0,0.0,0.0,0.0,1131.0,-4.0,1127.0,0.0,0.0,1127.0,1405.92,278.92,577.7,1.95,1.95,2.433651,586.1,1.92,1.92,2.395891,
09/30/2019,7991.0,7991.0,-4188.0,4188.0,3803.0,0.0,-1792.0,1455.0,443.0,-106.0,2011.0,-45.0,83.0,109.0,-26.0,-38.0,1966.0,-378.0,1588.0,0.0,0.0,0.0,1588.0,-5.0,1583.0,0.0,0.0,1583.0,1501.38,-81.62,576.5,2.75,2.75,2.604302,583.0,2.72,2.72,2.58,
12/31/2019,8111.0,8111.0,-4325.0,4325.0,3786.0,0.0,-2461.0,1940.0,521.0,0.0,1325.0,-113.0,108.0,124.0,-16.0,5.0,1212.0,-242.0,970.0,0.0,0.0,0.0,970.0,-1.0,969.0,0.0,0.0,969.0,1251.54,282.54,576.3,1.68,1.68,2.171681,582.7,1.66,1.66,2.144881,
03/31/2020,8075.0,8075.0,-4109.0,4109.0,3966.0,0.0,-2303.0,1768.0,537.0,-2.0,1663.0,-96.0,113.0,123.0,-10.0,-17.0,1567.0,-273.0,1294.0,0.0,0.0,0.0,1294.0,-2.0,1292.0,0.0,0.0,1292.0,1254.0,-38.0,576.8,2.24,2.24,2.174064,581.5,2.22,2.22,2.154652,
06/30/2020,7176.0,7176.0,-3805.0,3805.0,3371.0,0.0,-1631.0,1594.0,424.0,-387.0,1740.0,-111.0,128.0,137.0,-9.0,-17.0,1629.0,-342.0,1287.0,0.0,0.0,0.0,1287.0,3.0,1290.0,0.0,0.0,1290.0,1032.0,-258.0,577.0,2.24,2.24,1.788562,580.8,2.22,2.22,1.775785,
09/30/2020,8104.846,,,,3825.81150584,,,,,,1685.889,,,,,,1608.111,,1259.429,,,,,,1259.429,,,1259.429,1267.9,,,2.173,2.173,2.158,,2.173,2.173,2.158,
12/31/2020,8229.538,,,,4004.0817139,,,,,,1670.444,,,,,,1581.444,,1229.0,,,,,,1229.0,,,1229.0,1242.4,,,2.11,2.11,2.166,,2.11,2.11,2.166,
