Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,3636.053955,346.683014,346.683014,0.0,456.92099,456.92099,,206.266998,43.129002,0.781,162.356995,0.0,59.870998,,,,,,1069.741943,1870.857056,4227.205078,-2356.3479,20.371,,675.083984,579.817017,579.817017,0.0,95.266967,2566.31204,,157.606003,157.606003,,,49.301998,,,,,,169.485004,,,169.485004,376.393005,607.15802,,,,,610.289978,,,,,610.289978,1217.447998,1593.841003,0.0,,,,,,1946.936035,1946.936035,95.277,2042.213035,3636.054038,
12/31/2004,3665.133,450.66,271.45,179.21,268.719,268.719,,177.184,17.897,0.937,158.35,0.0,521.396,,,,,,1417.959,1536.493,3264.193,-1727.7,7.226,,703.455,600.181,600.181,0.0,103.274,2247.174,,95.312,95.312,,,3.226,3.226,0.0,0.0,,,328.151,,,328.151,426.689,604.522,604.522,0.0,0.0,,619.947,,,,,619.947,1224.469,1651.158,0.0,215.927,,,-567.558,2366.915,-1.309,2013.975,0.0,2013.975,3665.133,
03/31/2005,3713.531,397.967,271.552,126.415,290.792,,,195.343,20.406,1.312,173.625,0.0,526.342,,,,,,1410.444,1568.866,3330.134,-1761.268,7.122,,727.099,616.341,616.341,0.0,110.758,2303.087,,122.966,122.966,,,242.56,,,,,,353.726,,,353.726,719.252,364.151,,,,,629.055,,,,,629.055,993.206,1712.458,,,,,,,2001.073,2001.073,,2001.073,3713.531,
06/30/2005,3656.398,535.114,286.134,248.98,426.023,,,191.335,22.306,1.409,167.62,0.0,49.734,,,,,,1202.206,1575.885,3373.095,-1797.21,6.994,,871.313,636.582,636.582,0.0,234.731,2454.192,,141.716,141.716,,,242.065,,,,,,197.31,,,197.31,581.091,355.706,,,,,626.923,,,,,626.923,982.629,1563.72,,,,,,,2092.678,2092.678,,2092.678,3656.398,
09/30/2005,3654.721,446.314,253.594,192.72,536.543,536.543,,185.879,25.501,1.525,158.853,0.0,63.089,,,,,,1231.825,1590.826,3429.186,-1838.36,6.919,,825.151,646.833,646.833,0.0,178.318,2422.896,,146.788,146.788,,,242.12,,,,,,158.318,,,158.318,547.226,355.308,,,,,588.302,,,,,588.302,943.61,1490.836,,,,,,,2163.885,2163.885,,2163.885,3654.721,
12/31/2005,3588.884,450.278,275.138,175.14,329.299,329.299,,197.752,25.624,1.589,170.539,0.0,187.393,,,,,,1164.722,1603.967,3481.708,-1877.741,6.942,,813.253,617.083,617.083,0.0,196.17,2424.162,,142.221,142.221,,,272.067,,,,,,164.726,,,164.726,579.014,323.392,,,,,559.937,,,,,559.937,883.329,1462.343,,276.38,,,-785.053,2637.427,-2.213,2126.541,,2126.541,3588.884,
03/31/2006,3405.805,149.308,80.343,68.965,502.019,,,232.438,28.476,2.058,201.904,0.0,37.486,,,,,,921.251,1665.053,3582.868,-1917.815,6.864,,812.637,628.683,628.683,0.0,183.954,2484.554,,137.538,137.538,,,32.547,,,,,,163.004,,,163.004,333.089,322.859,,,,,566.852,,,,,566.852,889.711,1222.8,,,,,0.0,,2183.005,2183.005,,2183.005,3405.805,
06/30/2006,3485.446,71.191,71.191,,608.246,,,234.663,28.59,1.959,204.114,0.0,33.271,,,,,,947.371,1715.252,3668.316,-1953.064,6.729,,816.094,630.802,630.802,0.0,185.292,2538.075,,186.978,186.978,,,249.547,,,,,,187.193,,,187.193,623.718,322.645,,,,,568.386,,,,,568.386,891.031,1514.749,,,,,,,1970.697,1970.697,,1970.697,3485.446,
09/30/2006,3410.238,68.651,68.651,,478.784,478.784,,238.097,27.005,1.876,209.216,0.0,45.805,,,,,,831.337,1765.916,3758.48,-1992.564,6.985,,806.0,625.076,625.076,0.0,180.924,2578.901,,174.51,174.51,,,269.297,,,,,,131.074,,,131.074,574.881,322.267,,,,,599.992,,,,,599.992,922.259,1497.14,,,,,,,1913.098,1913.098,,1913.098,3410.238,
12/31/2006,3427.834,55.23,55.23,0.0,344.114,344.114,,243.537,27.41,1.619,214.508,0.0,88.313,,,,,,731.194,1869.114,3897.618,-2028.504,6.664,,820.862,620.189,620.189,0.0,200.673,2696.64,,154.215,154.215,,,199.53,199.53,0.0,0.0,,,133.763,,,133.763,487.508,322.064,322.064,0.0,0.0,,607.363,,,,,607.363,929.427,1416.935,0.0,331.4,,,-1298.074,2982.526,-4.953,2010.899,0.0,2010.899,3427.834,
03/31/2007,3570.915,69.96,69.96,,392.016,,,266.416,29.481,1.628,235.307,0.0,37.181,,,,,,765.573,1956.12,4026.96,-2070.84,2.383,,846.839,650.206,650.206,0.0,196.633,2805.342,,156.008,156.008,,,241.127,,,,,,129.08,,,129.08,526.215,321.503,,,,,628.641,,,,,628.641,950.144,1476.359,,,,,,,2094.556,2094.556,,2094.556,3570.915,
06/30/2007,3689.649,34.593,34.593,,460.919,,,286.112,32.132,2.494,251.486,0.0,33.242,,,,,,814.866,2005.623,4119.748,-2114.125,5.004,,864.156,650.205,650.205,0.0,213.951,2874.783,,161.032,161.032,,,224.727,,,,,,126.35,,,126.35,512.109,321.365,,,,,633.585,,,,,633.585,954.95,1467.059,,387.858,,,-1292.577,3124.385,2.924,2222.59,,2222.59,3689.649,
09/30/2007,3734.508,31.079,31.079,,454.023,454.023,,266.522,32.525,1.747,232.25,0.0,69.766,,,,,,821.39,2052.77,4203.952,-2151.182,5.069,,855.279,650.205,650.205,0.0,205.074,2913.118,,161.385,161.385,,,148.337,,,,,,145.85,,,145.85,455.572,321.227,,,,,658.041,,,,,658.041,979.268,1434.84,,393.976,,,-1292.159,3215.846,-17.995,2299.668,,2299.668,3734.508,
12/31/2007,8936.37,34.888,34.888,0.0,383.029,383.029,,356.318,65.612,4.115,286.591,0.0,382.994,,,,,,1157.229,3620.094,5805.789,-2185.695,25.445,,4133.602,3789.091,3789.091,0.0,344.511,7779.141,,219.548,219.548,,,2126.681,,,,,,181.958,,,181.958,2528.187,1529.828,,,,,1118.345,,,,,1118.345,2648.173,5176.36,0.0,1716.099,,,0.0,2083.718,-40.217,3759.6,0.41,3760.01,8936.37,
03/31/2008,9060.005,51.023,51.023,0.0,437.275,,,384.836,31.872,4.356,310.316,38.292,286.786,,,,,,1159.92,3688.82,5956.433,-2267.613,24.743,,4186.522,3900.36,3900.36,0.0,286.162,7900.085,,197.529,197.529,,,2227.523,,,,,,190.212,,,190.212,2615.264,1529.672,,,,,1167.64,,,,,1167.64,2697.312,5312.576,0.0,1780.603,,,0.0,2040.864,-74.448,3747.019,0.41,3747.429,9060.005,
06/30/2008,9134.482,151.21,151.21,0.0,523.303,,,383.5,29.009,3.113,309.868,41.51,81.466,,,,,,1139.479,3721.884,6047.065,-2325.181,24.265,,4248.854,3895.267,3895.267,0.0,353.587,7995.003,,215.835,215.835,,,1539.581,,,,,,178.775,,,178.775,1934.191,2183.584,,,,,1100.528,,,,,1100.528,3284.112,5218.303,0.0,1812.78,,,0.0,2129.554,-26.565,3915.769,0.41,3916.179,9134.482,
09/30/2008,9127.12,90.969,90.969,0.0,519.195,,,372.081,33.147,4.832,294.746,39.356,143.3,,,,,,1125.545,3720.085,6121.159,-2401.074,25.003,,4256.487,4057.114,3899.517,157.597,199.373,8001.575,,217.596,217.596,,,1508.253,,,,,,176.974,,,176.974,1902.823,2168.807,,,,,1086.809,,,,,1086.809,3255.616,5158.439,0.0,1834.489,,,0.0,2160.731,-26.539,3968.681,,3968.681,9127.12,
12/31/2008,8914.169,10.194,10.194,0.0,326.204,326.204,,364.311,28.568,4.475,295.525,35.743,193.181,,,,,,893.89,4155.812,6635.873,-2480.061,27.998,,3836.469,3756.805,3083.013,673.792,79.664,8020.279,,147.104,147.104,,,1394.185,,,,,,121.777,,,121.777,1663.066,2153.588,,,,,1574.37,,,,,1574.37,3727.958,5391.024,0.0,1845.105,,,0.0,1862.913,-185.282,3522.736,0.409,3523.145,8914.169,
03/31/2009,8835.564,58.976,47.446,11.53,330.063,,,361.82,29.023,4.857,292.776,35.164,131.282,60.84,,0.0,70.442,0.0,882.141,4089.668,6649.867,-2560.199,28.011,28.011,3835.744,3755.338,3082.467,672.871,80.406,7953.423,,138.939,,,138.939,978.689,667.0,,,,311.689,154.432,,15.4,154.432,1272.06,2536.211,2536.211,,,,1573.963,,,,954.577,603.986,4110.174,5382.234,0.0,1861.244,110.556,1750.688,0.0,1775.587,-183.501,3453.33,0.0,3453.33,8835.564,
06/30/2009,8847.872,43.711,43.711,0.0,385.501,,,363.583,32.035,5.133,290.451,35.964,134.26,58.425,,,69.08,6.755,927.055,4028.248,6672.394,-2644.146,30.614,30.614,3861.955,3774.616,3091.524,683.092,87.339,7920.817,,145.744,,,145.744,472.717,412.3,,,,60.417,130.103,,14.069,130.103,748.564,2521.19,2521.19,,,,1574.899,,,,957.248,603.582,4096.089,4844.653,0.0,2441.496,124.989,2316.507,0.0,1743.097,-181.374,4003.219,0.0,4003.219,8847.872,
09/30/2009,8763.168,46.547,46.547,0.0,399.013,,,331.695,24.565,5.085,265.422,36.623,108.236,33.466,,,67.967,6.803,885.491,3965.26,6678.317,-2713.057,31.424,31.424,3880.993,3775.066,3093.979,681.087,105.927,7877.677,,141.884,,,141.884,346.778,286.357,,,,60.421,187.171,,13.444,187.171,675.833,2506.17,2506.17,,,,1495.637,,,,896.598,585.595,4001.807,4677.64,0.0,2468.166,125.401,2342.765,0.0,1797.036,-179.674,4085.528,0.0,4085.528,8763.168,
12/31/2009,8524.871,22.265,22.265,0.0,254.753,254.753,0.0,325.033,21.807,3.907,261.752,37.567,130.838,42.367,0.0,15.072,56.017,17.382,732.889,3874.671,6653.261,-2778.59,33.283,33.283,3884.028,3778.943,3096.3,682.643,105.085,7791.982,,223.24,,9.458,213.782,621.893,236.512,0.0,0.0,,385.381,11.562,0.0,0.0,0.369,856.695,2116.12,2116.12,0.0,0.0,,1514.819,0.0,322.023,33.327,893.974,265.495,3630.939,4487.634,0.0,2494.14,125.912,2368.228,0.0,1737.455,-194.358,4037.237,0.0,4037.237,8524.871,
03/31/2010,8466.803,40.049,35.94,4.109,291.412,,,307.601,22.43,4.663,246.632,33.876,116.61,43.088,,14.839,55.04,3.643,755.672,3793.041,6627.203,-2834.162,33.298,33.298,3884.792,3778.172,3096.3,681.872,106.62,7711.131,,128.974,,,128.974,625.344,300.0,,,,325.344,154.904,,0.0,145.948,909.222,2101.147,2101.147,,,,1408.219,,,,870.384,537.835,3509.366,4418.588,0.0,2572.425,127.693,2444.732,0.0,1666.839,-191.049,4048.215,0.0,4048.215,8466.803,
06/30/2010,8495.044,42.173,42.173,0.0,389.323,,,311.34,23.114,3.784,246.956,37.486,124.467,42.422,,14.864,59.525,7.656,867.303,3717.015,6632.58,-2915.565,34.078,34.078,3876.648,3775.038,3093.979,681.059,101.61,7627.741,,168.269,,,168.269,745.3,320.0,,,,425.3,160.56,,0.0,154.946,1074.129,2001.18,2001.18,,,,1375.631,,,,836.702,538.929,3376.811,4450.94,0.0,2605.942,128.27,2477.672,0.0,1625.62,-187.458,4044.104,0.0,4044.104,8495.044,
09/30/2010,8529.597,86.406,82.496,3.91,404.934,,,316.244,22.924,5.905,251.457,35.958,124.56,42.729,,14.582,66.718,0.531,932.144,3668.965,6656.252,-2987.287,33.808,33.808,3894.68,3787.758,3093.979,693.779,106.922,7597.453,,138.462,,,138.462,325.249,0.0,,,,325.249,207.545,,0.0,204.501,671.256,2432.521,2432.521,,,,1386.966,,,,849.925,537.041,3819.487,4490.743,0.0,2615.929,128.391,2487.538,0.0,1606.754,-183.829,4038.854,0.0,4038.854,8529.597,
12/31/2010,8337.891,47.541,47.541,0.0,260.814,260.814,0.0,319.845,22.222,6.036,254.84,36.747,143.906,19.374,0.0,13.207,53.794,57.531,772.106,3632.914,6692.814,-3059.9,37.386,37.386,3895.485,3788.709,3097.016,691.693,106.776,7565.785,,274.81,,11.246,263.564,290.746,285.5,0.0,0.0,,5.246,0.116,0.0,0.0,0.116,565.672,2427.516,2427.516,0.0,0.0,,1379.723,0.0,251.753,32.393,849.448,246.129,3807.239,4372.911,0.0,2629.456,128.57,2500.886,0.0,1512.863,-177.339,3964.98,0.0,3964.98,8337.891,
03/31/2011,8298.791,63.164,63.164,0.0,278.126,,,329.187,26.57,4.83,257.522,40.265,94.773,24.3,,13.281,57.083,0.109,765.25,3592.83,6729.22,-3136.39,37.271,37.271,3903.44,3798.062,3097.016,701.046,105.378,7533.541,,119.702,,,119.702,305.238,300.0,,,,5.238,193.342,,,193.342,618.282,2427.596,2427.596,,,,1347.296,,,,812.878,534.418,3774.892,4393.174,0.0,2653.621,129.107,2524.514,0.0,1425.668,-173.672,3905.617,0.0,3905.617,8298.791,
06/30/2011,8385.61,106.744,106.744,0.0,389.782,,,329.265,26.3,4.93,259.109,38.926,66.562,21.659,,0.0,44.794,0.109,892.353,3542.745,6739.908,-3197.163,37.251,37.251,3913.261,3791.525,3097.016,694.509,121.736,7493.257,,153.729,,,153.729,105.23,100.0,,,,5.23,162.001,,7.419,162.001,420.96,2785.843,2785.843,,,,1297.542,,,,762.406,527.717,4083.385,4504.345,0.0,2663.786,129.224,2534.562,0.0,1385.208,-167.729,3881.265,0.0,3881.265,8385.61,
09/30/2011,8383.526,152.379,152.379,0.0,430.039,,,317.777,26.284,3.473,249.265,38.755,103.516,27.809,,26.883,48.743,0.081,1003.711,3443.468,6665.937,-3222.469,28.917,28.917,3907.43,3785.419,3086.716,698.703,122.011,7379.815,,134.853,,,134.853,5.215,0.0,,,,5.215,240.912,,,240.912,380.98,2816.223,2816.223,,,,1319.406,,,,794.921,524.485,4135.629,4516.609,0.0,2668.22,129.233,2538.987,0.0,1363.64,-164.943,3866.917,0.0,3866.917,8383.526,
12/31/2011,8229.314,155.839,155.839,0.0,299.166,299.166,,327.657,23.819,4.198,260.732,38.908,80.438,21.598,0.0,0.0,43.032,15.808,863.1,3418.179,6705.546,-3287.367,29.004,29.004,3919.031,3784.218,3086.716,697.502,134.813,7366.214,,271.491,,12.045,259.446,134.762,0.0,0.0,0.0,,134.762,0.0,0.0,0.0,0.0,406.253,2680.677,2680.677,0.0,0.0,,1350.767,0.0,350.806,29.275,732.528,238.158,4031.444,4437.697,,2673.985,129.245,2544.74,0.0,1334.476,-216.844,3791.617,,3791.617,8229.314,
03/31/2012,8216.039,191.172,191.172,0.0,318.176,,,341.333,23.819,5.077,271.634,40.803,67.968,24.574,,0.0,43.394,0.0,918.649,3349.694,6698.952,-3349.258,29.172,29.172,3918.524,3782.568,3086.716,695.852,135.956,7297.39,,125.101,,,125.101,144.706,0.0,,,,144.706,211.286,,,211.286,481.093,2669.752,2669.752,,,,1319.587,,,,704.166,615.421,3989.339,4470.432,,2677.348,129.389,2547.959,0.0,1281.08,-212.821,3745.607,,3745.607,8216.039,
06/30/2012,8180.075,158.301,158.301,0.0,390.131,,,334.606,24.457,3.974,266.265,39.91,68.197,24.84,,0.0,43.357,0.0,951.235,3278.511,6697.685,-3419.174,28.506,28.506,3921.823,3781.688,3086.716,694.972,140.135,7228.84,,171.834,,,171.834,285.152,0.0,,,,285.152,159.481,,,159.481,616.467,2528.387,2528.387,,,,1292.285,,,,687.337,604.948,3820.672,4437.139,,2690.217,129.393,2560.824,0.0,1261.501,-208.782,3742.936,,3742.936,8180.075,
09/30/2012,8225.916,243.126,243.126,0.0,397.414,,,336.978,28.221,6.209,263.893,38.655,71.737,26.384,,0.0,45.353,0.0,1049.255,3212.952,6690.448,-3477.496,42.226,42.226,3921.483,3780.024,3086.716,693.308,141.459,7176.661,,133.209,,,133.209,285.153,0.0,,,,285.153,213.735,,,213.735,632.097,2527.45,2527.45,,,,1299.172,,,,680.88,618.292,3826.622,4458.719,,2697.455,129.596,2567.859,0.0,1274.465,-204.723,3767.197,,3767.197,8225.916,
12/31/2012,8126.599,275.478,275.478,0.0,277.539,277.539,,335.022,27.758,5.963,262.886,38.415,96.933,21.713,0.0,15.083,40.696,19.441,984.972,3159.185,6666.617,-3507.432,42.081,42.081,3940.361,3779.248,3086.716,692.532,161.113,7141.627,,285.008,,11.424,273.584,150.602,0.0,0.0,0.0,,150.602,0.801,73.583,0.0,0.801,436.411,2526.401,2526.401,0.0,0.0,,1402.725,0.0,406.17,21.756,657.367,243.849,3929.126,4365.537,0.0,2709.93,129.721,2580.209,0.0,1276.649,-225.517,3761.062,0.0,3761.062,8126.599,
03/31/2013,8078.475,188.081,188.081,0.0,322.172,,,340.574,27.148,6.168,267.783,39.475,76.535,24.762,,12.929,38.844,0.0,927.362,3161.236,6668.63,-3507.394,41.707,41.707,3948.17,3787.641,3095.801,691.84,160.529,7151.113,,116.677,,,116.677,140.604,0.0,,,,140.604,212.572,73.392,,212.572,469.853,2525.42,2525.42,,,,1368.273,,,,614.405,680.476,3893.693,4363.546,0.0,2715.648,129.952,2585.696,0.0,1220.512,-221.231,3714.929,0.0,3714.929,8078.475,
06/30/2013,8120.224,86.979,86.979,0.0,404.682,,,340.487,29.863,5.415,266.489,38.72,79.501,27.3,,12.926,39.275,0.0,911.649,3210.643,6730.505,-3519.862,43.194,43.194,3954.738,3784.69,3086.219,698.471,170.048,7208.575,,128.142,,,128.142,100.161,100.0,,,,0.161,163.466,73.068,,163.466,391.769,2524.42,2524.42,,,,1390.515,,,,664.967,652.48,3914.935,4306.704,0.0,2722.202,129.963,2592.239,0.0,1247.984,-156.666,3813.52,0.0,3813.52,8120.224,
09/30/2013,8310.056,245.813,245.813,0.0,445.23,,,328.179,29.48,6.385,255.047,37.267,81.739,31.854,,10.559,39.326,0.0,1100.961,3214.46,6792.47,-3578.01,43.275,43.275,3951.36,3779.176,3081.521,697.655,172.184,7209.095,,154.451,,,154.451,0.163,0.0,,,,0.163,204.029,225.863,,204.029,358.643,2523.389,2523.389,,,,1565.113,,,,673.135,666.115,4088.502,4447.145,0.0,2728.733,129.989,2598.744,0.0,1288.054,-153.876,3862.911,0.0,3862.911,8310.056,
12/31/2013,8259.143,193.738,193.738,0.0,323.369,,,344.606,29.996,6.613,270.603,37.394,89.783,22.549,0.0,10.559,40.423,16.252,951.496,3312.017,6933.602,-3621.585,42.387,42.387,3953.243,3779.099,3081.521,697.578,174.144,7307.647,,298.965,,10.954,288.011,0.17,0.0,0.0,0.0,,0.17,0.0,219.743,0.0,0.0,299.135,2522.243,2522.243,0.0,0.0,,1499.659,0.0,230.191,23.657,701.075,324.993,4021.902,4321.037,0.0,2741.903,130.2,2611.703,0.0,1295.834,-99.631,3938.106,0.0,3938.106,8259.143,
03/31/2014,7872.235,268.773,268.773,0.0,348.337,,,305.833,19.431,0.875,258.007,27.52,130.799,28.184,,0.0,39.591,63.024,1053.742,2893.29,6340.034,-3446.744,42.137,42.137,3883.066,3715.391,3081.521,633.87,167.675,6818.493,,150.628,,,150.628,0.171,0.0,,,,0.171,190.069,218.946,,190.069,340.868,2006.782,2006.782,,,,1493.466,,,,693.234,581.286,3500.248,3841.116,0.0,2782.751,130.802,2651.949,0.0,1343.294,-94.926,4031.119,0.0,4031.119,7872.235,
06/30/2014,7933.898,227.684,227.684,0.0,434.332,,,309.714,20.458,1.104,260.111,28.041,130.254,27.309,,0.0,40.858,62.087,1101.984,2901.762,6396.658,-3494.896,42.128,42.128,3888.024,3714.963,3081.521,633.442,173.061,6831.914,,178.239,,,178.239,0.158,0.0,,,,0.158,171.008,217.589,,171.008,349.405,2006.379,2006.379,,,,1491.927,,,,704.544,569.794,3498.306,3847.711,0.0,2796.703,130.91,2665.793,0.0,1382.711,-93.227,4086.187,0.0,4086.187,7933.898,
09/30/2014,8091.538,91.868,91.868,0.0,479.748,,,306.584,22.987,1.331,254.931,27.335,76.418,34.673,,0.0,41.745,0.0,954.618,3068.57,6608.342,-3539.772,42.117,42.117,4026.233,3854.18,3095.317,758.863,172.053,7136.92,,167.837,,,167.837,0.145,0.0,,,,0.145,196.83,216.205,,196.83,364.812,2005.968,2005.968,,,,1519.659,,,,733.613,569.841,3525.627,3890.439,0.0,2850.872,131.703,2719.169,0.0,1441.742,-91.515,4201.099,0.0,4201.099,8091.538,
12/31/2014,8041.097,141.273,141.273,0.0,354.935,,,321.804,19.741,1.25,275.172,25.641,102.457,28.64,0.0,15.184,39.726,18.907,920.469,3071.63,6608.842,-3537.212,41.65,41.65,4007.348,3853.067,3094.824,758.243,154.281,7120.628,,301.221,,8.212,293.009,150.137,0.0,0.0,0.0,,150.137,0.52,213.968,0.0,0.52,451.878,1834.642,1834.642,0.0,0.0,,1577.878,0.0,328.903,22.421,691.137,321.449,3412.52,3864.398,0.0,2866.568,131.907,2734.661,0.0,1471.845,-161.714,4176.699,0.0,4176.699,8041.097,
03/31/2015,8326.525,392.657,392.657,0.0,369.952,,,333.692,21.203,1.189,285.313,25.987,98.364,58.483,,,39.881,0.0,1194.665,3084.093,6671.537,-3587.444,41.613,41.613,4006.154,3858.896,3094.824,764.072,147.258,7131.86,,157.829,,,157.829,365.441,0.0,,,,365.441,180.066,212.987,,180.066,703.336,1888.365,1888.365,,,,1574.657,,,,682.849,678.821,3463.022,4166.358,0.0,2898.051,132.66,2765.391,0.0,1418.901,-156.785,4160.167,0.0,4160.167,8326.525,
06/30/2015,8195.883,74.736,74.736,0.0,490.411,,,341.828,21.61,1.461,292.932,25.825,115.225,75.663,,0.0,39.562,0.0,1022.2,3115.524,6752.916,-3637.392,41.603,41.603,4016.556,3862.819,3094.824,767.995,153.737,7173.683,,190.904,,,190.904,152.624,138.5,,,,14.124,163.112,211.429,,163.112,506.64,1893.737,1893.737,,,,1568.549,,,,686.171,670.949,3462.286,3968.926,0.0,2924.216,132.984,2791.232,0.0,1453.752,-151.011,4226.957,0.0,4226.957,8195.883,
09/30/2015,8316.866,168.681,168.681,0.0,552.985,,,326.706,21.68,1.161,275.717,28.148,95.318,56.017,,,39.301,0.0,1143.69,3119.627,6803.588,-3683.961,40.516,40.516,4013.033,3861.519,3094.824,766.695,151.514,7173.176,,195.536,,,195.536,0.13,0.0,,,,0.13,216.411,209.651,,216.411,412.077,1979.493,1979.493,,,,1562.019,,,,692.643,659.725,3541.512,3953.589,0.0,2945.908,133.315,2812.593,0.0,1564.215,-146.846,4363.277,0.0,4363.277,8316.866,
12/31/2015,8301.632,284.06,284.06,0.0,397.287,,,347.073,21.765,1.008,297.925,26.375,56.171,34.284,0.0,,,21.887,1084.591,3156.29,6891.287,-3734.997,40.558,40.558,4020.193,3861.403,3094.824,766.579,158.79,7217.041,,276.921,,9.752,267.169,0.13,0.0,0.0,0.0,,0.13,76.428,207.66,0.0,76.428,353.479,1980.334,1980.334,0.0,0.0,,1513.631,0.0,275.979,15.98,681.096,332.916,3493.965,3847.444,0.0,2955.75,133.172,2822.578,0.0,1618.507,-120.069,4454.188,0.0,4454.188,8301.632,
03/31/2016,8247.025,191.886,191.886,0.0,443.763,,,337.758,22.16,1.221,288.891,25.486,34.096,34.096,,,0.0,0.0,1007.503,3197.827,6984.417,-3786.59,38.895,38.895,4002.8,3848.196,3094.824,753.372,154.604,7239.522,,185.653,,,185.653,0.131,0.0,,,,0.131,170.701,205.892,,170.701,356.485,1981.425,1981.425,,,,1488.062,,,,663.364,618.806,3469.487,3825.972,0.0,2956.464,133.348,2823.116,0.0,1584.344,-119.755,4421.053,0.0,4421.053,8247.025,
06/30/2016,8290.113,91.902,91.902,0.0,532.795,,,347.866,25.366,2.223,295.405,24.872,50.844,50.844,,,,0.0,1023.407,3217.371,7052.051,-3834.68,38.924,38.924,4010.411,3849.165,3094.824,754.341,161.246,7266.706,,176.476,,,176.476,0.131,0.0,,,,0.131,156.071,203.8,,156.071,332.678,1982.527,1982.527,,,,1495.577,,,,683.999,607.778,3478.104,3810.782,0.0,2959.498,133.027,2826.471,0.0,1639.267,-119.434,4479.331,0.0,4479.331,8290.113,
09/30/2016,8358.085,135.365,135.365,0.0,531.982,531.982,,338.042,25.411,2.753,283.266,26.612,71.37,71.37,,,,0.0,1076.759,3228.293,7105.036,-3876.743,38.914,38.914,4014.119,3848.138,3094.824,753.314,165.981,7281.326,,163.139,,,163.139,0.131,0.0,,,,0.131,197.642,201.732,,197.642,360.912,1983.639,1983.639,,,,1509.564,,,,706.715,601.117,3493.203,3854.115,0.0,2962.115,132.309,2829.806,0.0,1660.961,-119.106,4503.97,0.0,4503.97,8358.085,
12/31/2016,8471.475,258.986,258.986,0.0,398.488,,,345.616,22.648,1.48,293.619,27.869,134.092,31.726,0.0,,,102.366,1137.182,3261.438,7185.818,-3924.38,39.226,39.226,4033.629,3863.876,3094.824,769.052,169.753,7334.293,,246.248,,9.751,236.497,0.138,0.0,0.0,0.0,,0.138,125.858,198.388,0.0,125.858,372.244,1982.751,1982.751,0.0,0.0,,1544.004,0.0,287.317,19.698,702.854,335.747,3526.755,3898.999,0.0,2940.334,132.339,2807.995,0.0,1771.518,-139.376,4572.476,0.0,4572.476,8471.475,
03/31/2017,8744.324,286.957,286.957,0.0,468.833,,,363.399,26.213,1.314,306.012,29.86,38.573,38.573,,,,0.0,1157.762,3451.821,7432.388,-3980.567,34.311,34.311,4100.43,3930.355,3101.241,829.114,170.075,7586.562,,175.906,,,175.906,0.139,0.0,,,,0.139,184.853,196.739,,184.853,360.898,2329.248,2329.248,,,,1533.417,,,,703.491,633.187,3862.665,4223.563,0.0,2924.942,132.222,2792.72,0.0,1734.448,-138.629,4520.761,0.0,4520.761,8744.324,
06/30/2017,9869.943,1129.799,1129.799,0.0,570.086,,,374.929,27.106,1.21,318.465,28.148,109.998,109.998,,,,0.0,2184.812,3538.808,7531.536,-3992.728,38.888,38.888,4107.435,3936.41,3101.439,834.971,171.025,7685.131,,202.753,,,202.753,525.776,0.0,,,,525.776,197.264,195.02,,197.264,925.793,2809.293,2809.293,,,,1532.753,,,,706.726,631.007,4342.046,5267.839,0.0,2929.45,132.181,2797.269,0.0,1810.528,-137.874,4602.104,0.0,4602.104,9869.943,
09/30/2017,9439.334,701.163,701.163,0.0,579.202,,,365.826,27.852,1.652,307.046,29.276,100.781,100.781,,,,0.0,1746.972,3537.701,7539.928,-4002.227,35.999,35.999,4118.662,3936.606,3101.337,835.269,182.056,7692.362,,181.207,,,181.207,4.827,0.0,,,,4.827,227.665,193.117,,227.665,413.699,2809.966,2809.966,,,,1530.535,,,,716.165,621.253,4340.501,4754.2,0.0,2935.387,132.281,2803.106,0.0,1886.006,-136.259,4685.134,0.0,4685.134,9439.334,
