Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/02/2003,7186.652832,2240.548096,2240.548096,0.0,110.334,,,1074.860962,0.0,0.0,1074.860962,0.0,214.039001,,,,3639.781982,1484.983032,3728.278076,-2243.294922,0.0,2061.887939,1754.802002,1310.868042,443.93396,,307.085937,3546.870971,,468.463013,468.463013,,,,0.0,,,,,,643.177002,,,643.177002,1111.640015,648.143982,,,,,551.507996,,,,,,551.507996,1199.651978,2311.291993,0.0,1949.088013,,,-77.015999,3003.289062,-0.000114,4875.360962,0.0,4875.360962,7186.652955,
11/01/2003,7281.954102,1819.475952,1819.475952,0.0,347.199005,,,1387.598999,0.0,0.0,1387.598999,0.0,240.845001,,,,3795.118896,1485.652954,3762.684082,-2277.031006,0.0,2001.182007,1755.027954,1310.868042,444.159912,,246.154053,3486.834961,,521.775024,521.775024,,,,0.0,,,,,,645.697021,,,645.697021,1167.472046,648.179993,,,,,555.927002,,,,,,555.927002,1204.106995,2371.579041,0.0,1946.286987,,,-117.485001,3081.572998,-0.000107,4910.374878,0.0,4910.374878,7281.953918,
01/31/2004,7880.0,3130.0,3130.0,0.0,112.0,110.0,,943.0,0.0,0.0,943.0,0.0,248.0,,,,4433.0,1460.0,3707.0,-2247.0,0.0,1987.0,1752.0,1311.0,441.0,,235.0,3447.0,,428.0,428.0,,,,0.0,,,,,,960.0,,,960.0,1388.0,648.0,,,,,578.0,,,,,,578.0,1226.0,2614.0,0.0,1936.0,,,-87.0,3417.0,0.0,5266.0,0.0,5266.0,7880.0,
05/01/2004,6697.76123,1945.406982,1945.406982,0.0,123.112999,,,1003.172974,0.0,0.0,1003.172974,0.0,231.091003,,,,3302.783936,1471.348999,3765.449951,-2294.101074,0.0,1923.628052,1750.22998,1310.868042,439.361938,,173.398071,3394.977051,,397.660004,397.660004,,,,0.0,,,,,,722.293976,,,722.293976,1119.953979,648.255981,,,,,561.122009,,,,,,561.122009,1209.377991,2329.33197,0.0,1932.307007,,,-1014.612976,3450.735107,-6.1e-05,4368.429077,0.0,4368.429077,6697.761047,
07/31/2004,6945.660156,2099.679932,2099.679932,0.0,101.442001,,,1122.23999,0.0,0.0,1122.23999,0.0,230.087006,,,,3553.449951,1516.099976,3801.100098,-2285.0,0.0,1876.109985,1748.310059,1310.869995,437.440063,,127.799927,3392.209961,,542.966003,542.966003,,,,0.0,,,,,,792.263977,,,792.263977,1335.22998,648.29303,,,,,544.221008,,,,,,544.221008,1192.514038,2527.744019,0.0,1931.920044,,,-1054.709961,3540.709961,0.0,4417.920044,0.0,4417.920044,6945.664062,
10/30/2004,7501.024902,2135.199951,2135.199951,0.0,134.574997,,,1561.650024,0.0,0.0,1561.650024,0.0,252.490005,,,,4083.915039,1551.349976,3838.02002,-2286.669922,0.0,1865.76001,1746.5,1310.869995,435.630005,,119.26001,3417.109985,,622.427002,622.427002,,,,0.0,,,,,,699.35498,,,699.35498,1321.781982,1146.47998,,,,,573.012024,,,,,,573.012024,1719.492004,3041.273987,0.0,1908.699951,,,-1007.419983,3558.47998,6.1e-05,4459.76001,0.0,4459.76001,7501.033997,
01/29/2005,6089.0,1161.0,1161.0,0.0,128.0,128.0,,1142.0,0.0,0.0,1142.0,0.0,253.0,,,,2684.0,1484.0,3782.0,-2298.0,0.0,1921.0,1800.0,1338.0,462.0,,121.0,3405.0,,496.0,496.0,,,,0.0,,,,,,955.0,,,955.0,1451.0,1646.0,,,,,624.0,,,,,,624.0,2270.0,3721.0,0.0,1911.0,,,-2968.0,3392.0,0.0,2335.0,33.0,2368.0,6089.0,
04/30/2005,5701.69,686.236,686.236,0.0,123.27,123.27,,1187.717,0.0,0.0,1187.717,0.0,248.305,,,,2245.528,1524.67,3844.61,-2319.94,0.0,1931.492,1388.264,1345.577,42.687,,543.228,3456.162,,505.161,505.161,,,,0.0,,,,,,667.603,,,667.603,1172.764,1646.651,,,,,614.012,,,,,,614.012,2260.663,3433.427,0.0,1900.998,,,-3019.274,3354.398,0.0,2236.122,32.141,2268.263,5701.69,
07/30/2005,5760.355,719.096,719.096,0.0,120.378,120.378,,1175.934,0.0,0.0,1175.934,0.0,238.543,,,,2253.951,1558.059,3870.731,-2312.672,0.0,1948.345,1805.38,1351.822,453.558,,142.965,3506.404,,518.963,518.963,,,,0.0,,,,,,736.533,,,736.533,1255.496,1646.735,,,,,618.046,,,,,,618.046,2264.781,3520.277,0.0,1899.038,,,-3099.614,3407.874,0.0,2207.298,32.78,2240.078,5760.355,
10/29/2005,5801.677,155.413,155.413,0.0,170.792,170.792,,1612.796,,,,,309.006,,,,2248.007,1615.175,3938.377,-2323.202,0.0,1938.495,1802.96,1351.857,451.103,,135.535,3553.67,,664.896,664.896,,,,0.0,,,,,,699.497,,,699.497,1364.393,1646.819,,,,,650.114,,,,,,650.114,2296.933,3661.326,0.0,1896.057,,,-3123.593,3334.549,0.0,2107.013,33.338,2140.351,5801.677,
01/28/2006,6346.0,1208.0,1208.0,0.0,182.0,182.0,,1160.0,0.0,0.0,1160.0,0.0,234.0,,,,2784.0,1615.0,3998.0,-2383.0,0.0,1947.0,1804.0,1357.0,447.0,,143.0,3562.0,,535.0,535.0,,,,7.0,,,,,,1033.0,,,1033.0,1575.0,1669.0,,,,,598.0,,,,,,598.0,2267.0,3842.0,0.0,1859.0,,,-3221.0,3833.0,0.0,2471.0,33.0,2504.0,6346.0,
04/29/2006,6051.594,722.416,722.416,0.0,126.802,126.802,,1352.836,0.0,0.0,1352.836,0.0,247.215,,,,2449.269,1654.556,4006.1,-2351.544,0.0,1947.769,1391.061,1356.581,34.48,,556.708,3602.325,,511.77,511.77,,,,7.5,,,,,,726.095,,,726.095,1245.365,1669.487,,,,,599.907,,,,,,599.907,2269.394,3514.759,0.0,1839.784,,,-3211.019,3874.896,0.0,2503.661,33.174,2536.835,6051.594,
07/29/2006,6189.0,651.0,651.0,0.0,138.0,138.0,,1493.0,0.0,0.0,1493.0,0.0,270.0,,,,2552.0,1692.0,4062.0,-2370.0,0.0,1945.0,1390.0,1358.0,32.0,,555.0,3637.0,,594.0,594.0,,,,7.0,,,,,,720.0,,,720.0,1321.0,1665.0,,,,,608.0,,,,,,608.0,2273.0,3594.0,0.0,1834.0,,,-3201.0,3929.0,0.0,2562.0,33.0,2595.0,6189.0,
10/28/2006,6627.0,178.0,178.0,0.0,178.0,178.0,,2175.0,0.0,0.0,2175.0,0.0,361.0,,,,2892.0,1752.0,4129.0,-2377.0,0.0,1983.0,1411.0,1381.0,30.0,,572.0,3735.0,,784.0,784.0,,,,232.0,,,,,,743.0,,,743.0,1759.0,1666.0,,,,,614.0,,,,,,614.0,2280.0,4039.0,0.0,1831.0,,,-3187.0,3893.0,0.0,2537.0,51.0,2588.0,6627.0,
02/03/2007,7093.0,500.0,500.0,0.0,176.0,176.0,,1770.0,0.0,0.0,1770.0,0.0,325.0,,,,2771.0,1862.0,4307.0,-2445.0,0.0,2460.0,2318.0,1676.0,642.0,,142.0,4322.0,,593.0,593.0,,,,8.0,,,,,,1108.0,,,1108.0,1709.0,1665.0,,,,,693.0,,,,,,693.0,2358.0,4067.0,0.0,1827.0,,,-3132.0,4277.0,-17.0,2955.0,71.0,3026.0,7093.0,
05/05/2007,7034.0,194.0,194.0,0.0,155.0,155.0,,1816.0,0.0,0.0,1816.0,0.0,405.0,,,,2570.0,1945.0,4352.0,-2407.0,0.0,2519.0,2376.0,1724.0,652.0,,143.0,4464.0,,476.0,476.0,,,,256.0,,,,,,735.0,,,735.0,1467.0,1665.0,,,,,815.0,,,,,,815.0,2480.0,3947.0,0.0,1810.0,,,-3073.0,4260.0,14.0,3011.0,76.0,3087.0,7034.0,
08/04/2007,7572.0,1193.0,1193.0,0.0,275.0,275.0,,1468.0,232.0,0.0,1236.0,0.0,286.0,,,,3222.0,1730.0,3596.0,-1866.0,0.0,2620.0,2386.0,1714.0,672.0,,234.0,4350.0,,611.0,611.0,,,,8.0,,,,,,840.0,,,840.0,1459.0,2908.0,,,,,732.0,,,,,,732.0,3640.0,5099.0,0.0,1811.0,,,-3881.0,4465.0,16.0,2411.0,62.0,2473.0,7572.0,
11/03/2007,7336.0,218.0,218.0,0.0,462.0,462.0,,1792.0,161.0,0.0,1631.0,0.0,320.0,,,,2792.0,1853.0,3746.0,-1893.0,0.0,2691.0,1832.0,1759.0,73.0,,859.0,4544.0,,673.0,673.0,,,,8.0,,,,,,769.0,,,769.0,1450.0,2908.0,,,,,840.0,,,,,,840.0,3748.0,5198.0,0.0,1813.0,,,-4202.0,4423.0,43.0,2077.0,61.0,2138.0,7336.0,
02/02/2008,7437.0,1018.0,1018.0,0.0,355.0,355.0,,1251.0,111.0,0.0,1140.0,0.0,295.0,,,,2919.0,1862.0,3811.0,-1949.0,0.0,2656.0,2410.0,1733.0,677.0,,246.0,4518.0,,517.0,517.0,,,,7.0,,,,,,850.0,,,850.0,1374.0,2905.0,,,,,884.0,,,,,,884.0,3789.0,5163.0,0.0,1812.0,,,-4382.0,4758.0,31.0,2219.0,55.0,2274.0,7437.0,
05/03/2008,7034.0,759.0,759.0,0.0,320.0,320.0,0.0,1224.0,97.0,0.0,1127.0,0.0,297.0,,,297.0,2600.0,1895.0,3865.0,-1970.0,0.0,2539.0,2318.0,1676.0,642.0,62.0,159.0,4434.0,,1096.0,428.0,34.0,,634.0,0.0,0.0,,,,,0.0,,,0.0,1096.0,2905.0,2905.0,,,,884.0,,,,,174.0,710.0,3789.0,4885.0,0.0,1805.0,262.0,1543.0,-4491.0,4804.0,31.0,2149.0,0.0,2149.0,7034.0,
08/02/2008,7236.0,978.0,978.0,0.0,331.0,331.0,0.0,1220.0,127.0,0.0,1093.0,0.0,292.0,,,292.0,2821.0,1933.0,3942.0,-2009.0,0.0,2482.0,2317.0,1673.0,644.0,,165.0,4415.0,,1237.0,536.0,81.0,,620.0,8.0,0.0,,,,8.0,0.0,,,0.0,1245.0,2901.0,2901.0,,,,891.0,,,,,175.0,716.0,3792.0,5037.0,0.0,1799.0,262.0,1537.0,-4489.0,4855.0,34.0,2199.0,,2199.0,7236.0,
11/01/2008,7081.0,377.0,377.0,0.0,352.0,352.0,0.0,1648.0,93.0,0.0,1555.0,0.0,362.0,,,362.0,2739.0,1957.0,4024.0,-2067.0,0.0,2385.0,2228.0,1618.0,610.0,64.0,93.0,4342.0,,1350.0,695.0,39.0,,616.0,0.0,0.0,,,,,0.0,,,0.0,1350.0,2897.0,2897.0,,,,880.0,,,,,178.0,702.0,3777.0,5127.0,0.0,1798.0,262.0,1536.0,-4640.0,4809.0,-14.0,1953.0,1.0,1954.0,7081.0,
01/31/2009,6972.0,1173.0,1173.0,0.0,236.0,236.0,0.0,1182.0,81.0,0.0,1101.0,0.0,276.0,,,199.0,2867.0,1929.0,4031.0,-2102.0,0.0,2176.0,2006.0,1426.0,580.0,,170.0,4105.0,,1255.0,494.0,92.0,0.0,669.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,30.0,0.0,1255.0,2897.0,2897.0,0.0,0.0,,945.0,0.0,0.0,0.0,0.0,213.0,702.0,3842.0,5097.0,0.0,1806.0,262.0,1544.0,-4681.0,4777.0,-28.0,1874.0,1.0,1875.0,6972.0,
05/02/2009,6680.0,936.0,936.0,0.0,198.0,198.0,0.0,1213.0,59.0,0.0,1154.0,0.0,269.0,,,194.0,2616.0,1891.0,4056.0,-2165.0,0.0,2173.0,2015.0,1430.0,585.0,,158.0,4064.0,,1016.0,410.0,15.0,,591.0,0.0,0.0,,,,,0.0,,,0.0,1016.0,2897.0,2897.0,,,,928.0,,,,,209.0,719.0,3825.0,4841.0,0.0,1796.0,262.0,1534.0,-4666.0,4731.0,-22.0,1839.0,0.0,1839.0,6680.0,
08/01/2009,7185.0,1550.0,1550.0,0.0,230.0,230.0,0.0,1091.0,82.0,0.0,1009.0,0.0,262.0,,,262.0,3133.0,1850.0,4080.0,-2230.0,0.0,2202.0,2040.0,1441.0,599.0,,162.0,4052.0,,1098.0,508.0,33.0,,557.0,0.0,0.0,,,,,0.0,,,0.0,1098.0,3251.0,3251.0,,,,960.0,,,,,220.0,740.0,4211.0,5309.0,0.0,1803.0,262.0,1541.0,-4662.0,4757.0,-22.0,1876.0,,1876.0,7185.0,
10/31/2009,6935.0,968.0,968.0,0.0,252.0,252.0,0.0,1426.0,73.0,0.0,1353.0,0.0,268.0,,,214.0,2914.0,1814.0,4127.0,-2313.0,0.0,2207.0,2036.0,1440.0,596.0,,171.0,4021.0,,1237.0,620.0,15.0,,602.0,0.0,0.0,,,,,0.0,,,0.0,1237.0,2880.0,2880.0,,,,953.0,,,,,236.0,717.0,3833.0,5070.0,0.0,1805.0,262.0,1543.0,-4650.0,4724.0,-15.0,1864.0,1.0,1865.0,6935.0,
01/30/2010,7173.0,1804.0,1804.0,0.0,219.0,219.0,0.0,1037.0,64.0,0.0,973.0,0.0,190.0,0.0,,160.0,3250.0,1723.0,4058.0,-2335.0,0.0,2200.0,2036.0,1442.0,594.0,,164.0,3923.0,,1322.0,488.0,141.0,0.0,693.0,0.0,0.0,0.0,0.0,,,0.0,0.0,44.0,0.0,1322.0,2723.0,2723.0,0.0,0.0,,944.0,0.0,0.0,0.0,0.0,213.0,687.0,3667.0,4989.0,0.0,161.0,161.0,0.0,0.0,2037.0,-15.0,2183.0,1.0,2184.0,7173.0,
05/01/2010,6592.0,1188.0,1188.0,0.0,199.0,199.0,0.0,1098.0,63.0,0.0,1035.0,0.0,202.0,,,170.0,2687.0,1677.0,4054.0,-2377.0,0.0,2228.0,2048.0,1448.0,600.0,,180.0,3905.0,,1135.0,485.0,18.0,,632.0,0.0,0.0,,,,,0.0,,,0.0,1135.0,2523.0,2523.0,,,,957.0,,,,,240.0,717.0,3480.0,4615.0,0.0,203.0,163.0,40.0,-2.0,1777.0,-1.0,1977.0,0.0,1977.0,6592.0,
07/31/2010,6722.0,1300.0,1300.0,0.0,209.0,209.0,0.0,1083.0,99.0,0.0,984.0,0.0,213.0,,,181.0,2805.0,1641.0,4082.0,-2441.0,0.0,2276.0,2043.0,1447.0,596.0,,233.0,3917.0,,1180.0,559.0,6.0,,615.0,0.0,0.0,,,,,0.0,,,0.0,1180.0,2532.0,2532.0,,,,937.0,,,,,224.0,713.0,3469.0,4649.0,0.0,226.0,163.0,63.0,-68.0,1906.0,9.0,2073.0,0.0,2073.0,6722.0,
10/30/2010,6891.0,988.0,988.0,0.0,247.0,247.0,0.0,1456.0,91.0,0.0,1365.0,0.0,290.0,,,255.0,2981.0,1633.0,4148.0,-2515.0,0.0,2277.0,2045.0,1448.0,597.0,,232.0,3910.0,,1372.0,687.0,8.0,,677.0,0.0,0.0,,,,,0.0,,,0.0,1372.0,2519.0,2519.0,,,,956.0,,,,,219.0,737.0,3475.0,4847.0,0.0,266.0,164.0,102.0,-147.0,1919.0,5.0,2043.0,1.0,2044.0,6891.0,
01/29/2011,6451.0,1130.0,1130.0,0.0,232.0,232.0,0.0,1032.0,76.0,0.0,956.0,0.0,198.0,3.0,,163.0,2592.0,1610.0,4183.0,-2573.0,0.0,2249.0,2043.0,1451.0,592.0,,203.0,3859.0,,1504.0,545.0,194.0,,765.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,57.0,0.0,1504.0,2507.0,2507.0,0.0,0.0,,963.0,0.0,0.0,0.0,0.0,202.0,704.0,3470.0,4974.0,0.0,328.0,164.0,164.0,-207.0,1354.0,1.0,1476.0,1.0,1477.0,6451.0,
04/30/2011,7015.0,1557.0,1557.0,0.0,205.0,205.0,0.0,1075.0,75.0,0.0,1000.0,0.0,327.0,,,327.0,3164.0,1598.0,4225.0,-2627.0,0.0,2253.0,2059.0,1458.0,601.0,,194.0,3851.0,,1389.0,640.0,60.0,,689.0,0.0,0.0,,,,0.0,0.0,,,0.0,1389.0,3510.0,3510.0,,,,989.0,,,,,218.0,771.0,4499.0,5888.0,0.0,379.0,166.0,213.0,-797.0,1456.0,89.0,1127.0,0.0,1127.0,7015.0,
07/30/2011,6500.0,1035.0,1035.0,0.0,241.0,241.0,0.0,1104.0,105.0,0.0,999.0,0.0,272.0,,,242.0,2652.0,1583.0,4227.0,-2644.0,0.0,2265.0,2055.0,1457.0,598.0,,210.0,3848.0,,1347.0,646.0,5.0,,696.0,0.0,0.0,,,,0.0,0.0,,,0.0,1347.0,3524.0,3524.0,,,,1004.0,,,,,224.0,780.0,4528.0,5875.0,0.0,419.0,167.0,252.0,-1112.0,1320.0,-2.0,625.0,0.0,625.0,6500.0,
10/29/2011,6517.0,498.0,498.0,0.0,298.0,298.0,0.0,1537.0,88.0,0.0,1449.0,0.0,283.0,,,253.0,2616.0,1661.0,4362.0,-2701.0,0.0,2240.0,2042.0,1452.0,590.0,,198.0,3901.0,,1504.0,800.0,4.0,,700.0,0.0,0.0,,,,0.0,0.0,,,0.0,1504.0,3536.0,3536.0,,,,956.0,,,,,220.0,736.0,4492.0,5996.0,0.0,450.0,167.0,283.0,-1284.0,1354.0,0.0,520.0,1.0,521.0,6517.0,
01/28/2012,6108.0,935.0,935.0,0.0,218.0,218.0,0.0,997.0,71.0,0.0,926.0,0.0,218.0,14.0,,167.0,2368.0,1644.0,4387.0,-2743.0,0.0,2096.0,1825.0,1330.0,495.0,,257.0,3740.0,,1469.0,540.0,159.0,,770.0,57.0,0.0,0.0,0.0,,57.0,0.0,0.0,60.0,0.0,1526.0,3481.0,3481.0,0.0,0.0,,963.0,0.0,0.0,0.0,0.0,183.0,720.0,4444.0,5970.0,0.0,173.0,148.0,25.0,-60.0,24.0,0.0,137.0,1.0,138.0,6108.0,
04/28/2012,6616.0,1286.0,1286.0,0.0,158.0,158.0,0.0,1100.0,71.0,0.0,1029.0,0.0,272.0,,,222.0,2816.0,1689.0,4470.0,-2781.0,0.0,2111.0,1825.0,1330.0,495.0,,286.0,3800.0,,1233.0,536.0,6.0,,691.0,57.0,0.0,,,,57.0,0.0,,,0.0,1290.0,4480.0,4480.0,,,,977.0,,,,,191.0,786.0,5457.0,6747.0,0.0,229.0,151.0,78.0,-440.0,75.0,5.0,-131.0,0.0,-131.0,6616.0,
07/28/2012,6589.0,1193.0,1193.0,0.0,175.0,175.0,0.0,1057.0,107.0,0.0,950.0,0.0,291.0,,,240.0,2716.0,1775.0,4612.0,-2837.0,0.0,2098.0,1824.0,1330.0,494.0,,274.0,3873.0,,1343.0,624.0,7.0,,712.0,57.0,0.0,,,,57.0,0.0,,,0.0,1400.0,4480.0,4480.0,,,,954.0,,,,,188.0,766.0,5434.0,6834.0,0.0,263.0,151.0,112.0,-663.0,146.0,9.0,-245.0,0.0,-245.0,6589.0,
10/27/2012,6427.0,547.0,547.0,0.0,225.0,225.0,0.0,1446.0,120.0,0.0,1326.0,0.0,267.0,,,217.0,2485.0,1841.0,4666.0,-2825.0,0.0,2101.0,1824.0,1330.0,494.0,,277.0,3942.0,,1455.0,732.0,6.0,,717.0,57.0,0.0,,,,57.0,0.0,,,0.0,1512.0,4478.0,4478.0,,,,952.0,,,,,174.0,778.0,5430.0,6942.0,0.0,291.0,151.0,140.0,-672.0,-141.0,7.0,-515.0,0.0,-515.0,6427.0,
02/02/2013,6019.0,773.0,773.0,0.0,203.0,203.0,0.0,1004.0,88.0,0.0,916.0,0.0,225.0,0.0,,196.0,2205.0,1803.0,4722.0,-2919.0,0.0,2011.0,1730.0,1318.0,412.0,,281.0,3814.0,,1538.0,541.0,190.0,,807.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,59.0,0.0,1538.0,4477.0,4477.0,0.0,0.0,,1018.0,0.0,0.0,0.0,0.0,200.0,759.0,5495.0,7033.0,0.0,338.0,152.0,186.0,-685.0,-672.0,4.0,-1015.0,1.0,-1014.0,6019.0,
05/04/2013,5776.0,382.0,382.0,0.0,175.0,175.0,0.0,1115.0,77.0,0.0,1038.0,0.0,232.0,,,204.0,1904.0,1850.0,4805.0,-2955.0,0.0,2022.0,1730.0,1318.0,412.0,,292.0,3872.0,,1270.0,561.0,56.0,,653.0,0.0,0.0,,,,0.0,0.0,,,0.0,1270.0,4475.0,4475.0,,,,1025.0,,,,,206.0,819.0,5500.0,6770.0,0.0,359.0,153.0,206.0,-740.0,-616.0,3.0,-994.0,0.0,-994.0,5776.0,
08/03/2013,6072.0,551.0,551.0,0.0,197.0,197.0,0.0,1127.0,118.0,0.0,1009.0,0.0,223.0,,,193.0,2098.0,1960.0,4945.0,-2985.0,0.0,2014.0,1730.0,1318.0,412.0,,284.0,3974.0,,1485.0,681.0,85.0,,719.0,0.0,0.0,,,,0.0,0.0,,,0.0,1485.0,4475.0,4475.0,,,,973.0,,,,,200.0,773.0,5448.0,6933.0,0.0,390.0,153.0,237.0,-740.0,-524.0,13.0,-861.0,0.0,-861.0,6072.0,
11/02/2013,6636.0,425.0,425.0,0.0,245.0,245.0,0.0,1643.0,125.0,0.0,1518.0,0.0,267.0,,,237.0,2580.0,2078.0,5083.0,-3005.0,0.0,1978.0,1729.0,1318.0,411.0,,249.0,4056.0,,1518.0,799.0,17.0,,702.0,216.0,0.0,,,,216.0,0.0,,,0.0,1734.0,4762.0,4762.0,,,,960.0,,,,,194.0,766.0,5722.0,7456.0,0.0,420.0,153.0,267.0,-740.0,-519.0,19.0,-820.0,0.0,-820.0,6636.0,
02/01/2014,7198.0,1519.0,1519.0,0.0,244.0,244.0,0.0,1165.0,92.0,0.0,1073.0,0.0,222.0,5.0,,194.0,3150.0,2045.0,5101.0,-3056.0,0.0,2003.0,1729.0,1318.0,411.0,,269.0,4048.0,,1611.0,599.0,225.0,,787.0,215.0,0.0,0.0,0.0,,215.0,0.0,0.0,13.0,0.0,1826.0,4761.0,4761.0,0.0,0.0,,980.0,0.0,0.0,0.0,0.0,210.0,757.0,5741.0,7567.0,0.0,456.0,154.0,302.0,-748.0,-118.0,40.0,-370.0,1.0,-369.0,7198.0,
05/03/2014,6663.0,912.0,912.0,0.0,216.0,216.0,0.0,1219.0,81.0,0.0,1138.0,0.0,238.0,,,210.0,2585.0,2075.0,5184.0,-3109.0,0.0,2003.0,1729.0,1318.0,411.0,,274.0,4078.0,,1301.0,555.0,85.0,,661.0,214.0,0.0,,,,214.0,0.0,,,0.0,1515.0,4758.0,4758.0,,,,999.0,,,,,217.0,782.0,5757.0,7272.0,0.0,497.0,155.0,342.0,-791.0,-351.0,36.0,-609.0,0.0,-609.0,6663.0,
08/02/2014,6870.0,1147.0,1147.0,0.0,233.0,233.0,0.0,1075.0,108.0,0.0,967.0,0.0,244.0,,,217.0,2699.0,2164.0,5304.0,-3140.0,0.0,2007.0,1729.0,1318.0,411.0,,278.0,4171.0,,1366.0,622.0,1.0,,743.0,214.0,0.0,,,,214.0,0.0,,,0.0,1580.0,4758.0,4758.0,,,,1035.0,,,,,229.0,806.0,5793.0,7373.0,0.0,520.0,155.0,365.0,-793.0,-263.0,32.0,-504.0,1.0,-503.0,6870.0,
11/01/2014,7149.0,745.0,745.0,0.0,274.0,274.0,0.0,1485.0,125.0,0.0,1360.0,0.0,345.0,5.0,,314.0,2849.0,2281.0,5462.0,-3181.0,0.0,2019.0,1729.0,1318.0,411.0,,285.0,4300.0,,1586.0,837.0,14.0,,735.0,213.0,0.0,,,,213.0,0.0,,,0.0,1799.0,4759.0,4759.0,,,,1024.0,,,,,228.0,796.0,5783.0,7582.0,0.0,552.0,155.0,397.0,-793.0,-231.0,38.0,-434.0,1.0,-433.0,7149.0,
01/31/2015,7476.0,1681.0,1681.0,0.0,252.0,252.0,0.0,1036.0,94.0,0.0,942.0,0.0,230.0,12.0,24.0,230.0,3199.0,2277.0,5480.0,-3203.0,0.0,2000.0,1729.0,1318.0,411.0,101.0,134.0,4277.0,,1679.0,613.0,166.0,,900.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1679.0,4722.0,4722.0,0.0,0.0,,1056.0,0.0,0.0,0.0,0.0,236.0,820.0,5778.0,7457.0,0.0,582.0,155.0,427.0,-832.0,233.0,35.0,18.0,1.0,19.0,7476.0,
05/02/2015,6572.0,649.0,649.0,0.0,239.0,239.0,0.0,1139.0,95.0,0.0,1044.0,0.0,258.0,11.0,25.0,258.0,2285.0,2306.0,5587.0,-3281.0,0.0,1981.0,1729.0,1318.0,411.0,98.0,118.0,4287.0,,1391.0,639.0,29.0,,723.0,0.0,0.0,,,,0.0,0.0,,,0.0,1391.0,4719.0,4719.0,,,,1068.0,,,,,248.0,820.0,5787.0,7178.0,0.0,614.0,156.0,458.0,-1003.0,-250.0,32.0,-607.0,1.0,-606.0,6572.0,
08/01/2015,6738.0,780.0,780.0,0.0,257.0,257.0,0.0,1106.0,143.0,0.0,963.0,0.0,320.0,7.0,27.0,320.0,2463.0,2275.0,5565.0,-3290.0,0.0,2000.0,1729.0,1318.0,411.0,94.0,143.0,4275.0,,1570.0,725.0,5.0,,840.0,0.0,0.0,,,,0.0,0.0,,,0.0,1570.0,4720.0,4720.0,,,,1095.0,,,,,246.0,849.0,5815.0,7385.0,0.0,639.0,156.0,483.0,-1134.0,-194.0,41.0,-648.0,1.0,-647.0,6738.0,
10/31/2015,7893.0,1311.0,1311.0,0.0,283.0,283.0,0.0,1620.0,155.0,0.0,1465.0,0.0,315.0,10.0,27.0,315.0,3529.0,2350.0,5652.0,-3302.0,0.0,2014.0,1729.0,1318.0,411.0,96.0,152.0,4364.0,,1724.0,913.0,7.0,,804.0,4.0,0.0,,,,4.0,0.0,,,0.0,1728.0,5713.0,5713.0,,,,1109.0,,,,,241.0,868.0,6822.0,8550.0,0.0,671.0,156.0,515.0,-1195.0,-175.0,41.0,-658.0,1.0,-657.0,7893.0,
01/30/2016,8493.0,2548.0,2548.0,0.0,261.0,261.0,0.0,1122.0,108.0,0.0,1014.0,0.0,225.0,27.0,30.0,225.0,4156.0,2330.0,5639.0,-3309.0,0.0,2007.0,1729.0,1318.0,411.0,86.0,135.0,4337.0,,1869.0,668.0,224.0,,977.0,6.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,1875.0,5715.0,5715.0,0.0,0.0,,1161.0,0.0,0.0,0.0,0.0,257.0,904.0,6876.0,8751.0,0.0,701.0,156.0,545.0,-1315.0,315.0,40.0,-259.0,1.0,-258.0,8493.0,
