Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2008,5806.0,793.0,793.0,0.0,599.0,599.0,,670.0,279.0,219.0,688.0,-516.0,169.0,,,,,2231.0,2907.0,8263.0,-5356.0,0.0,668.0,318.0,318.0,0.0,,350.0,3575.0,,1036.0,1036.0,,,,72.0,,,,,,0.0,,,0.0,1108.0,1557.0,,,,,1245.0,,,,1245.0,2802.0,3910.0,0.0,588.0,,,-1058.0,2448.0,-82.0,1896.0,0.0,1896.0,5806.0,
06/30/2008,5830.0,562.0,562.0,0.0,644.0,644.0,,669.0,329.0,218.0,672.0,-550.0,257.0,,,,,2132.0,3035.0,8376.0,-5341.0,0.0,663.0,328.0,328.0,0.0,,335.0,3698.0,,1107.0,1107.0,,,,,,,,,,0.0,,,0.0,1107.0,1440.0,,,,,1271.0,,,,1271.0,2711.0,3818.0,0.0,624.0,,,-1083.0,2529.0,-58.0,2012.0,0.0,2012.0,5830.0,
09/30/2008,5529.0,337.0,337.0,0.0,548.0,548.0,,715.0,333.0,235.0,737.0,-590.0,165.0,,,,,1765.0,3093.0,8448.0,-5355.0,0.0,671.0,325.0,325.0,0.0,,346.0,3764.0,,1019.0,1019.0,,,,0.0,,,,,,0.0,,,0.0,1019.0,1436.0,,,,,1254.0,,,,1254.0,2690.0,3709.0,0.0,628.0,,,-1314.0,2598.0,-92.0,1820.0,0.0,1820.0,5529.0,
12/31/2008,5281.0,387.0,387.0,0.0,275.0,275.0,,637.0,328.0,200.0,634.0,-525.0,124.0,,,,,1423.0,3198.0,8527.0,-5329.0,0.0,660.0,325.0,325.0,0.0,,335.0,3858.0,,390.0,390.0,,,,13.0,,,,,,429.0,,,429.0,832.0,1442.0,,,,,1454.0,,,,1454.0,2896.0,3728.0,0.0,639.0,,,-1314.0,2563.0,-335.0,1553.0,0.0,1553.0,5281.0,
03/31/2009,5197.0,340.0,340.0,0.0,264.0,264.0,,561.0,288.0,181.0,594.0,-502.0,138.0,8.0,,,122.0,1303.0,3228.0,8557.0,-5329.0,,666.0,324.0,324.0,0.0,,334.0,3894.0,,756.0,,,,756.0,13.0,0.0,,,,13.0,0.0,,,0.0,769.0,1437.0,1437.0,,,,1468.0,,1250.0,111.0,107.0,2905.0,3674.0,,640.0,1.0,639.0,-1314.0,2533.0,-336.0,1523.0,,1523.0,5197.0,
06/30/2009,5356.0,450.0,450.0,0.0,328.0,328.0,,443.0,263.0,155.0,510.0,-485.0,184.0,,,,171.0,1405.0,3272.0,8573.0,-5301.0,,679.0,325.0,325.0,0.0,,354.0,3951.0,,706.0,339.0,,,367.0,11.0,11.0,,,,,0.0,,1.0,0.0,717.0,1440.0,1440.0,,,,1624.0,,1262.0,248.0,113.0,3064.0,3781.0,,644.0,1.0,643.0,-1314.0,2566.0,-321.0,1575.0,,1575.0,5356.0,
09/30/2009,5554.0,668.0,668.0,0.0,316.0,316.0,,495.0,259.0,161.0,535.0,-460.0,101.0,,,,93.0,1580.0,3273.0,8636.0,-5363.0,,701.0,326.0,326.0,0.0,,375.0,3974.0,,827.0,403.0,,,424.0,1.0,0.0,,,,1.0,0.0,,2.0,0.0,828.0,1440.0,1440.0,,,,1641.0,,1250.0,274.0,115.0,3081.0,3909.0,,650.0,1.0,649.0,-1314.0,2635.0,-326.0,1645.0,,1645.0,5554.0,
12/31/2009,5515.0,793.0,793.0,0.0,277.0,277.0,0.0,531.0,262.0,168.0,547.0,-446.0,134.0,11.0,0.0,,113.0,1735.0,3110.0,8525.0,-5415.0,0.0,670.0,315.0,315.0,0.0,,344.0,3780.0,,800.0,433.0,33.0,32.0,302.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,800.0,1604.0,1604.0,0.0,0.0,,1598.0,0.0,1221.0,258.0,118.0,3202.0,4002.0,0.0,662.0,1.0,661.0,-1335.0,2571.0,-385.0,1513.0,0.0,1513.0,5515.0,
03/31/2010,5648.0,483.0,483.0,0.0,687.0,687.0,0.0,588.0,286.0,179.0,580.0,-457.0,119.0,19.0,,,97.0,1877.0,3167.0,8626.0,-5459.0,0.0,604.0,314.0,314.0,0.0,,271.0,3771.0,,866.0,530.0,45.0,30.0,261.0,4.0,0.0,,,,4.0,0.0,,,0.0,870.0,1603.0,1603.0,,,,1606.0,,1225.0,261.0,120.0,3209.0,4079.0,0.0,672.0,1.0,671.0,-1355.0,2640.0,-388.0,1569.0,0.0,1569.0,5648.0,
06/30/2010,5799.0,435.0,435.0,0.0,721.0,721.0,0.0,635.0,297.0,189.0,612.0,-463.0,118.0,30.0,,,85.0,1909.0,3155.0,8631.0,-5476.0,0.0,735.0,376.0,376.0,0.0,,329.0,3890.0,,880.0,540.0,30.0,31.0,279.0,6.0,0.0,,,,6.0,0.0,,19.0,0.0,886.0,1605.0,1605.0,,,,1631.0,,1216.0,285.0,111.0,3236.0,4122.0,0.0,698.0,1.0,697.0,-1388.0,2756.0,-389.0,1677.0,0.0,1677.0,5799.0,
09/30/2010,5989.0,642.0,642.0,0.0,701.0,701.0,0.0,652.0,299.0,193.0,623.0,-463.0,106.0,11.0,,,92.0,2101.0,3166.0,8712.0,-5546.0,0.0,722.0,377.0,377.0,0.0,,334.0,3888.0,,936.0,511.0,35.0,29.0,361.0,4.0,0.0,,,,4.0,0.0,,28.0,0.0,940.0,1602.0,1602.0,,,,1637.0,,1198.0,297.0,114.0,3239.0,4179.0,0.0,711.0,1.0,710.0,-1403.0,2894.0,-392.0,1810.0,0.0,1810.0,5989.0,
12/31/2010,5986.0,516.0,516.0,0.0,545.0,545.0,0.0,619.0,292.0,206.0,611.0,-490.0,367.0,18.0,217.0,24.0,123.0,2047.0,2845.0,7908.0,-5063.0,0.0,1094.0,375.0,375.0,0.0,9.0,668.0,3939.0,,1012.0,569.0,44.0,21.0,378.0,6.0,0.0,0.0,0.0,,6.0,52.0,0.0,17.0,52.0,1070.0,1598.0,1598.0,0.0,0.0,,1691.0,0.0,1274.0,284.0,116.0,3289.0,4359.0,0.0,794.0,1.0,793.0,-1615.0,2880.0,-432.0,1627.0,,1627.0,5986.0,
03/31/2011,6009.0,840.0,640.0,200.0,777.0,777.0,0.0,675.0,323.0,203.0,654.0,-505.0,142.0,7.0,,,124.0,2434.0,2886.0,8010.0,-5124.0,0.0,689.0,378.0,378.0,0.0,,304.0,3575.0,,1048.0,580.0,123.0,27.0,318.0,7.0,0.0,,,,7.0,0.0,,15.0,0.0,1055.0,1596.0,1596.0,,,,1541.0,,1182.0,226.0,118.0,3137.0,4192.0,0.0,856.0,1.0,855.0,-1688.0,3066.0,-417.0,1817.0,0.0,1817.0,6009.0,
06/30/2011,6114.0,834.0,634.0,200.0,769.0,769.0,0.0,748.0,359.0,223.0,707.0,-541.0,157.0,4.0,,,146.0,2508.0,2919.0,8125.0,-5206.0,0.0,687.0,379.0,379.0,0.0,,304.0,3606.0,,1037.0,646.0,41.0,27.0,323.0,155.0,0.0,,,,155.0,0.0,,41.0,0.0,1192.0,1446.0,1446.0,,,,1569.0,,1192.0,245.0,91.0,3015.0,4207.0,0.0,877.0,1.0,876.0,-1791.0,3244.0,-423.0,1907.0,0.0,1907.0,6114.0,
09/30/2011,6183.0,649.0,448.0,201.0,711.0,711.0,0.0,850.0,402.0,242.0,773.0,-567.0,144.0,,,,,2354.0,3058.0,8303.0,-5245.0,0.0,771.0,410.0,410.0,0.0,,361.0,3829.0,,615.0,615.0,,,,154.0,,,,,,0.0,,,0.0,1201.0,1445.0,,,,,1628.0,,,,1628.0,,,0.0,890.0,,,-1906.0,3372.0,,2356.0,0.0,2356.0,,
12/31/2011,6184.0,777.0,577.0,200.0,632.0,632.0,0.0,779.0,353.0,239.0,777.0,-590.0,114.0,13.0,,18.0,93.0,2302.0,3107.0,8383.0,-5276.0,0.0,775.0,507.0,406.0,101.0,24.0,213.0,3882.0,,961.0,529.0,40.0,26.0,366.0,153.0,0.0,0.0,0.0,,153.0,0.0,0.0,23.0,0.0,1114.0,1445.0,1445.0,0.0,0.0,,1724.0,0.0,1411.0,210.0,80.0,3169.0,4283.0,0.0,902.0,2.0,900.0,-1930.0,2760.0,138.0,1870.0,31.0,1901.0,6184.0,
03/31/2012,6191.0,649.0,569.0,80.0,740.0,740.0,0.0,768.0,374.0,229.0,745.0,-580.0,107.0,11.0,,,83.0,2264.0,3136.0,8479.0,-5343.0,0.0,791.0,408.0,408.0,0.0,,372.0,3927.0,,846.0,512.0,67.0,26.0,241.0,151.0,0.0,,,,151.0,0.0,,8.0,0.0,997.0,1444.0,1444.0,,,,1725.0,,1395.0,223.0,99.0,3169.0,4166.0,0.0,920.0,2.0,918.0,-1930.0,2882.0,153.0,2025.0,0.0,2025.0,6191.0,
06/30/2012,8566.0,3000.0,3000.0,0.0,732.0,732.0,0.0,775.0,387.0,225.0,732.0,-569.0,123.0,15.0,,,101.0,4630.0,3135.0,8509.0,-5374.0,0.0,801.0,404.0,404.0,0.0,,382.0,3936.0,,894.0,497.0,83.0,31.0,283.0,5.0,0.0,,,,5.0,0.0,,20.0,0.0,899.0,3830.0,3830.0,,,,1714.0,,1382.0,229.0,83.0,5544.0,6443.0,0.0,938.0,2.0,936.0,-1929.0,3024.0,90.0,2123.0,0.0,2123.0,8566.0,
09/30/2012,11645.0,237.0,237.0,0.0,954.0,954.0,,1269.0,559.0,286.0,940.0,-516.0,213.0,11.0,,,198.0,2673.0,4113.0,9580.0,-5467.0,,4859.0,4249.0,2367.0,1882.0,,599.0,8972.0,,1344.0,722.0,99.0,48.0,475.0,120.0,0.0,,,,120.0,0.0,,14.0,0.0,1464.0,4865.0,4865.0,,,,2306.0,,1644.0,71.0,577.0,7171.0,8635.0,,1691.0,2.0,1689.0,-1929.0,3139.0,109.0,3010.0,,3010.0,11645.0,
12/31/2012,11710.0,249.0,249.0,0.0,846.0,846.0,0.0,1260.0,536.0,288.0,941.0,-505.0,344.0,13.0,,34.0,329.0,2699.0,4181.0,9681.0,-5500.0,0.0,4830.0,4493.0,2644.0,1849.0,18.0,272.0,9011.0,,1360.0,723.0,76.0,59.0,502.0,4.0,0.0,0.0,0.0,,4.0,0.0,0.0,24.0,0.0,1364.0,4779.0,4779.0,0.0,0.0,,2539.0,0.0,1856.0,182.0,477.0,7318.0,8682.0,0.0,1711.0,2.0,1709.0,-1929.0,3038.0,123.0,2943.0,85.0,3028.0,11710.0,
03/31/2013,11687.0,178.0,178.0,0.0,990.0,990.0,,1301.0,517.0,301.0,989.0,-506.0,268.0,28.0,,,238.0,2737.0,4154.0,9684.0,-5530.0,,4796.0,4477.0,2635.0,1842.0,,291.0,8950.0,,1289.0,687.0,112.0,36.0,454.0,4.0,0.0,,,,4.0,0.0,,7.0,0.0,1293.0,4779.0,4779.0,,,,2427.0,,1840.0,104.0,476.0,7206.0,8499.0,,1742.0,2.0,1740.0,-1961.0,3239.0,85.0,3105.0,83.0,3188.0,11687.0,
06/30/2013,11762.0,234.0,234.0,0.0,1053.0,1053.0,,1286.0,514.0,298.0,977.0,-503.0,265.0,25.0,,,245.0,2838.0,4177.0,9747.0,-5570.0,,4747.0,4440.0,2620.0,1820.0,,282.0,8924.0,,1309.0,686.0,71.0,47.0,505.0,,,,,,,0.0,,27.0,0.0,1309.0,4679.0,4679.0,,,,2401.0,,1827.0,97.0,450.0,7080.0,8389.0,,1751.0,2.0,1749.0,-2007.0,3456.0,90.0,3290.0,83.0,3373.0,11762.0,
09/30/2013,11727.0,222.0,222.0,0.0,967.0,967.0,,1274.0,511.0,297.0,966.0,-500.0,304.0,16.0,,,278.0,2767.0,4217.0,9872.0,-5655.0,,4743.0,4435.0,2634.0,1801.0,,292.0,8960.0,,1323.0,657.0,97.0,36.0,533.0,,,,,,,0.0,,21.0,0.0,1323.0,4429.0,4429.0,,,,2306.0,338.0,1624.0,204.0,119.0,6735.0,8058.0,,1765.0,2.0,1763.0,-2042.0,3718.0,147.0,3588.0,81.0,3669.0,11727.0,
12/31/2013,11845.0,237.0,237.0,0.0,880.0,880.0,,1264.0,494.0,300.0,976.0,-506.0,459.0,21.0,,196.0,422.0,2840.0,4290.0,9958.0,-5668.0,0.0,4715.0,4398.0,2637.0,1761.0,10.0,90.0,9005.0,,1470.0,762.0,80.0,46.0,582.0,0.0,0.0,0.0,0.0,,,0.0,,46.0,0.0,1470.0,4254.0,4254.0,0.0,0.0,,2246.0,,1297.0,496.0,407.0,6500.0,7970.0,,1780.0,2.0,1778.0,-2167.0,4012.0,171.0,3796.0,79.0,3875.0,11845.0,
03/31/2014,11947.0,185.0,185.0,0.0,998.0,998.0,,1377.0,520.0,308.0,1055.0,-506.0,389.0,13.0,,,361.0,2949.0,4301.0,10070.0,-5769.0,,4697.0,4374.0,2636.0,1738.0,,310.0,8998.0,,1259.0,729.0,65.0,36.0,429.0,,,,,,,0.0,,24.0,0.0,1259.0,4635.0,4635.0,,,,2245.0,,1301.0,546.0,374.0,6880.0,8139.0,,1797.0,2.0,1795.0,-2427.0,4191.0,168.0,3729.0,79.0,3808.0,11947.0,
06/30/2014,12238.0,175.0,175.0,0.0,1071.0,1071.0,,1354.0,509.0,301.0,1046.0,-502.0,386.0,16.0,,,357.0,2986.0,4343.0,10147.0,-5804.0,,4909.0,4582.0,2701.0,1881.0,,311.0,9252.0,,1274.0,704.0,68.0,49.0,453.0,,,,,,,0.0,,17.0,0.0,1274.0,4773.0,4773.0,,,,2232.0,314.0,1272.0,572.0,57.0,7005.0,8279.0,,1805.0,2.0,1803.0,-2527.0,4431.0,173.0,3882.0,77.0,3959.0,12238.0,
09/30/2014,12135.0,212.0,212.0,0.0,985.0,985.0,,1358.0,507.0,282.0,1070.0,-501.0,335.0,50.0,,,283.0,2890.0,4352.0,10230.0,-5878.0,,4893.0,4524.0,2716.0,1808.0,,319.0,9245.0,,1398.0,735.0,131.0,44.0,488.0,,,,,,,0.0,,19.0,0.0,1398.0,4563.0,4563.0,,,,2195.0,310.0,1242.0,573.0,51.0,6758.0,8156.0,,1812.0,2.0,1810.0,-2577.0,4588.0,78.0,3901.0,78.0,3979.0,12135.0,
12/31/2014,16072.0,214.0,214.0,0.0,936.0,936.0,0.0,1509.0,553.0,288.0,1130.0,-462.0,514.0,71.0,,28.0,274.0,3173.0,5087.0,11026.0,-5939.0,0.0,7812.0,7391.0,4486.0,2905.0,17.0,305.0,12899.0,,1018.0,827.0,0.0,0.0,191.0,301.0,0.0,,,,301.0,703.0,0.0,305.0,500.0,2022.0,7248.0,7248.0,,,,3212.0,310.0,1498.0,946.0,153.0,10460.0,12482.0,0.0,1819.0,2.0,1817.0,-2577.0,4545.0,-277.0,3510.0,80.0,3590.0,16072.0,
03/31/2015,15834.0,196.0,196.0,0.0,998.0,998.0,0.0,1447.0,504.0,255.0,1150.0,-462.0,525.0,124.0,,,430.0,3166.0,4957.0,10885.0,-5928.0,0.0,7711.0,7240.0,4419.0,2821.0,,347.0,12668.0,,1413.0,705.0,,,708.0,351.0,0.0,,,,351.0,0.0,,284.0,0.0,1764.0,7293.0,7293.0,,,,3255.0,,1488.0,1023.0,460.0,10548.0,12312.0,0.0,1831.0,2.0,1829.0,-2603.0,4656.0,-441.0,3443.0,79.0,3522.0,15834.0,
06/30/2015,15886.0,268.0,268.0,0.0,1021.0,1021.0,0.0,1439.0,510.0,223.0,1120.0,-414.0,439.0,96.0,,,364.0,3167.0,5011.0,10945.0,-5934.0,0.0,7708.0,7251.0,4474.0,2777.0,,361.0,12719.0,,1570.0,712.0,,,858.0,251.0,0.0,,,,251.0,0.0,,237.0,0.0,1821.0,7072.0,7072.0,,,,3148.0,302.0,1490.0,962.0,157.0,10220.0,12041.0,0.0,1842.0,2.0,1840.0,-2608.0,4893.0,-363.0,3764.0,81.0,3845.0,15886.0,
09/30/2015,15880.0,309.0,309.0,0.0,968.0,968.0,0.0,1484.0,510.0,214.0,1116.0,-356.0,421.0,84.0,,,355.0,3182.0,5045.0,11052.0,-6007.0,0.0,7653.0,7200.0,4482.0,2718.0,,369.0,12698.0,,1549.0,685.0,,,864.0,251.0,0.0,,,,251.0,0.0,,284.0,0.0,1800.0,7029.0,7029.0,,,,3095.0,304.0,1380.0,1004.0,123.0,10124.0,11924.0,0.0,1858.0,2.0,1856.0,-2625.0,5090.0,-446.0,3877.0,79.0,3956.0,15880.0,
12/31/2015,15580.0,293.0,293.0,0.0,792.0,792.0,0.0,1479.0,500.0,212.0,1063.0,-296.0,314.0,79.0,,27.0,249.0,2878.0,5130.0,11234.0,-6104.0,0.0,7572.0,7168.0,4518.0,2650.0,26.0,272.0,12702.0,,1311.0,699.0,80.0,0.0,532.0,431.0,0.0,,,,431.0,314.0,0.0,272.0,120.0,2056.0,6577.0,6573.0,4.0,4.0,,2926.0,301.0,1297.0,928.0,128.0,9503.0,11559.0,0.0,1865.0,2.0,1863.0,-2680.0,5146.0,-390.0,3941.0,80.0,4021.0,15580.0,
03/31/2016,15616.0,202.0,202.0,0.0,951.0,951.0,0.0,1493.0,486.0,213.0,1090.0,-296.0,217.0,54.0,,,169.0,2863.0,5185.0,11395.0,-6210.0,0.0,7568.0,7164.0,4527.0,2637.0,,350.0,12753.0,,1180.0,479.0,,,701.0,513.0,0.0,,,,513.0,154.0,,257.0,0.0,1847.0,6565.0,6561.0,4.0,4.0,,2919.0,302.0,1294.0,939.0,127.0,9484.0,11331.0,0.0,1879.0,2.0,1877.0,-2700.0,5330.0,-305.0,4204.0,81.0,4285.0,15616.0,
06/30/2016,15582.0,240.0,240.0,0.0,951.0,951.0,0.0,1445.0,469.0,209.0,1038.0,-271.0,294.0,55.0,,,243.0,2930.0,5162.0,11440.0,-6278.0,0.0,7490.0,7105.0,4520.0,2585.0,,330.0,12652.0,,1361.0,504.0,,,857.0,722.0,0.0,,,,722.0,106.0,,142.0,0.0,2189.0,6082.0,6078.0,4.0,4.0,,2858.0,302.0,1276.0,1014.0,124.0,8940.0,11129.0,0.0,1894.0,2.0,1892.0,-2725.0,5517.0,-311.0,4375.0,78.0,4453.0,15582.0,
09/30/2016,15489.0,207.0,207.0,0.0,905.0,905.0,0.0,1471.0,476.0,197.0,1057.0,-259.0,317.0,43.0,,,275.0,2900.0,5197.0,11564.0,-6367.0,0.0,7392.0,7017.0,4474.0,2543.0,,332.0,12589.0,,1355.0,453.0,,,902.0,675.0,0.0,,,,675.0,176.0,,119.0,0.0,2206.0,5933.0,5929.0,4.0,4.0,,2834.0,295.0,1239.0,1022.0,159.0,8767.0,10973.0,0.0,1909.0,2.0,1907.0,-2800.0,5680.0,-348.0,4441.0,75.0,4516.0,15489.0,
12/31/2016,15457.0,181.0,181.0,0.0,812.0,812.0,0.0,1404.0,473.0,198.0,997.0,-264.0,469.0,49.0,,34.0,414.0,2866.0,5276.0,11699.0,-6423.0,0.0,7315.0,6940.0,4461.0,2479.0,30.0,262.0,12591.0,,1402.0,704.0,106.0,0.0,592.0,283.0,0.0,,,,283.0,110.0,0.0,73.0,48.0,1795.0,6307.0,6304.0,3.0,3.0,,2747.0,291.0,1018.0,1206.0,159.0,9054.0,10849.0,0.0,1917.0,2.0,1915.0,-2825.0,5721.0,-281.0,4532.0,76.0,4608.0,15457.0,
03/31/2017,15755.0,197.0,197.0,0.0,982.0,982.0,0.0,1495.0,488.0,213.0,1058.0,-264.0,491.0,34.0,,,444.0,3165.0,5321.0,11780.0,-6459.0,0.0,7269.0,6918.0,4484.0,2434.0,,317.0,12590.0,,1260.0,596.0,,,664.0,305.0,0.0,,,,305.0,72.0,,74.0,0.0,1637.0,6578.0,6569.0,9.0,9.0,,2813.0,288.0,1009.0,1269.0,173.0,9391.0,11028.0,0.0,1932.0,2.0,1930.0,-2900.0,5925.0,-306.0,4651.0,76.0,4727.0,15755.0,
06/30/2017,15964.0,222.0,222.0,0.0,1018.0,1018.0,0.0,1540.0,478.0,220.0,1103.0,-261.0,482.0,16.0,,,445.0,3262.0,5403.0,11966.0,-6563.0,0.0,7299.0,6940.0,4507.0,2433.0,,343.0,12702.0,,1302.0,675.0,,,627.0,212.0,0.0,,,,212.0,82.0,,63.0,7.0,1596.0,6666.0,6657.0,9.0,9.0,,2812.0,288.0,1004.0,1286.0,171.0,9478.0,11074.0,0.0,1956.0,2.0,1954.0,-3000.0,6142.0,-286.0,4812.0,78.0,4890.0,15964.0,
09/30/2017,16024.0,195.0,195.0,0.0,1047.0,1047.0,0.0,1576.0,501.0,216.0,1120.0,-261.0,427.0,9.0,,,391.0,3245.0,5485.0,12145.0,-6660.0,0.0,7294.0,6924.0,4520.0,2404.0,,361.0,12779.0,,1360.0,689.0,,,671.0,369.0,0.0,,,,369.0,42.0,,33.0,0.0,1771.0,6325.0,6319.0,6.0,6.0,,2829.0,285.0,989.0,1349.0,173.0,9154.0,10925.0,0.0,1970.0,2.0,1968.0,-3100.0,6391.0,-238.0,5023.0,76.0,5099.0,16024.0,
12/31/2017,15999.0,191.0,191.0,0.0,1026.0,1026.0,0.0,1509.0,470.0,213.0,1114.0,-288.0,417.0,13.0,,21.0,391.0,3143.0,5607.0,12370.0,-6763.0,0.0,7249.0,6900.0,4527.0,2373.0,49.0,266.0,12856.0,,1500.0,842.0,111.0,0.0,547.0,393.0,0.0,,,,393.0,89.0,0.0,52.0,61.0,1982.0,6143.0,6138.0,5.0,5.0,,2394.0,279.0,963.0,893.0,207.0,8537.0,10519.0,0.0,1985.0,2.0,1983.0,-3175.0,6802.0,-209.0,5403.0,77.0,5480.0,15999.0,
03/31/2018,16366.0,194.0,194.0,0.0,1430.0,1430.0,0.0,1476.0,504.0,241.0,1031.0,-300.0,383.0,3.0,,,363.0,3483.0,5632.0,12520.0,-6888.0,0.0,7251.0,6889.0,4540.0,2349.0,,359.0,12883.0,,1440.0,838.0,67.0,,535.0,589.0,0.0,,,,589.0,0.0,,87.0,0.0,2029.0,6284.0,6282.0,2.0,2.0,,2433.0,277.0,951.0,914.0,204.0,8717.0,10746.0,0.0,2006.0,2.0,2004.0,-3275.0,7026.0,-212.0,5545.0,75.0,5620.0,16366.0,
06/30/2018,16260.0,193.0,193.0,0.0,1393.0,1393.0,0.0,1532.0,549.0,241.0,1044.0,-302.0,380.0,17.0,,,335.0,3498.0,5570.0,12513.0,-6943.0,0.0,7192.0,6792.0,4514.0,2278.0,,383.0,12762.0,,1396.0,811.0,79.0,,506.0,662.0,0.0,,,,662.0,10.0,,11.0,0.0,2068.0,6027.0,6025.0,2.0,2.0,,2391.0,276.0,924.0,933.0,247.0,8418.0,10486.0,0.0,2023.0,2.0,2021.0,-3425.0,7292.0,-193.0,5697.0,77.0,5774.0,16260.0,
09/30/2018,16362.0,193.0,193.0,0.0,1404.0,1404.0,0.0,1625.0,554.0,271.0,1118.0,-318.0,425.0,25.0,,,360.0,3647.0,5570.0,12604.0,-7034.0,0.0,7145.0,6740.0,4509.0,2231.0,,380.0,12715.0,,1422.0,820.0,82.0,,520.0,728.0,0.0,,,,728.0,3.0,,8.0,0.0,2153.0,5892.0,5891.0,1.0,1.0,,2322.0,272.0,901.0,944.0,197.0,8214.0,10367.0,0.0,2038.0,2.0,2036.0,-3550.0,7626.0,-194.0,5920.0,75.0,5995.0,16362.0,
12/31/2018,15995.0,226.0,226.0,0.0,1154.0,1154.0,0.0,1583.0,515.0,262.0,1143.0,-337.0,402.0,56.0,,43.0,382.0,3365.0,5600.0,12731.0,-7131.0,0.0,7030.0,6652.0,4467.0,2185.0,41.0,238.0,12630.0,,1348.0,890.0,94.0,87.0,277.0,243.0,0.0,0.0,0.0,,243.0,260.0,0.0,9.0,236.0,1851.0,5921.0,5921.0,0.0,0.0,,2345.0,271.0,925.0,884.0,256.0,8266.0,10117.0,0.0,2050.0,2.0,2048.0,-3575.0,7573.0,-245.0,5803.0,75.0,5878.0,15995.0,
03/31/2019,16361.0,195.0,195.0,0.0,1297.0,1297.0,0.0,1704.0,572.0,260.0,1201.0,-329.0,355.0,58.0,,,336.0,3551.0,5795.0,13015.0,-7220.0,0.0,7015.0,6607.0,4477.0,2130.0,,350.0,12810.0,,1039.0,857.0,67.0,,115.0,919.0,0.0,57.0,,57.0,862.0,394.0,,7.0,383.0,2352.0,5752.0,5599.0,153.0,,153.0,2338.0,269.0,915.0,892.0,255.0,8090.0,10442.0,0.0,2062.0,2.0,2060.0,-3700.0,7675.0,-194.0,5843.0,76.0,5919.0,16361.0,
06/30/2019,16256.0,186.0,186.0,0.0,1232.0,1232.0,0.0,1730.0,573.0,252.0,1205.0,-300.0,368.0,48.0,,,357.0,3516.0,5761.0,13059.0,-7298.0,0.0,6979.0,6574.0,4481.0,2093.0,,357.0,12740.0,,1044.0,814.0,89.0,,141.0,787.0,0.0,56.0,,56.0,731.0,395.0,,6.0,369.0,2226.0,5769.0,5623.0,146.0,,146.0,2315.0,272.0,892.0,888.0,257.0,8084.0,10310.0,0.0,2081.0,2.0,2079.0,-3825.0,7848.0,-235.0,5869.0,77.0,5946.0,16256.0,
09/30/2019,16137.0,207.0,207.0,0.0,1191.0,1191.0,0.0,1695.0,571.0,239.0,1161.0,-276.0,347.0,103.0,,,323.0,3440.0,5739.0,13103.0,-7364.0,0.0,6958.0,6498.0,4464.0,2034.0,,357.0,12697.0,,973.0,716.0,94.0,,163.0,697.0,0.0,55.0,,55.0,642.0,410.0,,5.0,384.0,2080.0,5709.0,5567.0,142.0,,142.0,2251.0,270.0,867.0,887.0,222.0,7960.0,10040.0,0.0,2094.0,2.0,2092.0,-3900.0,8029.0,-203.0,6020.0,77.0,6097.0,16137.0,
12/31/2019,16008.0,204.0,204.0,0.0,980.0,980.0,0.0,1662.0,576.0,220.0,1114.0,-248.0,475.0,138.0,,66.0,461.0,3321.0,5768.0,13101.0,-7333.0,0.0,6919.0,6442.0,4431.0,2011.0,50.0,223.0,12687.0,,1312.0,864.0,89.0,90.0,269.0,226.0,0.0,55.0,0.0,55.0,171.0,251.0,0.0,6.0,225.0,1789.0,5751.0,5610.0,141.0,0.0,141.0,2436.0,267.0,1016.0,915.0,232.0,8187.0,9976.0,0.0,2107.0,2.0,2105.0,-3900.0,7965.0,-214.0,5958.0,74.0,6032.0,16008.0,
