Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/03/2011,2309.7,2309.7,-1885.5,1885.5,424.2,0.0,-170.1,93.1,,74.1,2.9,254.1,-45.2,,45.2,,,1.1,0.0,208.9,-64.6,145.4,0.3,0.3,0.0,145.1,-2.0,143.1,0.0,0.0,143.1,145.285,1.885,334.394,0.43,0.43,0.434472,341.368,0.42,0.42,0.425522,
10/02/2011,2258.3,2258.3,-1862.2,1862.2,396.1,0.0,-167.5,89.7,,74.5,3.3,228.6,-43.0,,43.0,,,0.8,0.0,185.6,-47.6,138.8,1.3,1.3,0.0,137.5,-5.4,132.1,0.0,0.0,132.1,135.805,2.405,327.796,0.405,0.41,0.414297,334.726,0.395,0.4,0.407185,
12/31/2011,2051.7,2051.7,-1702.8,1702.8,348.9,0.0,-188.7,99.2,,78.9,10.6,160.2,-42.4,,42.4,,,8.2,0.0,117.8,-41.1,84.9,-0.6,-0.6,0.0,85.5,-8.0,77.5,0.0,0.0,77.5,86.61,9.71,321.362,0.24,0.24,0.269509,327.818,0.235,0.235,0.26462,
04/01/2012,2042.7,2042.7,-1687.7,1687.7,355.0,0.0,-173.0,99.6,,69.0,4.4,182.0,-60.4,,45.3,,,-0.2,15.1,121.6,-28.0,93.4,0.3,0.3,0.0,93.1,-4.8,88.3,0.0,0.0,88.3,91.46,2.86,315.06,0.28,0.28,0.290294,321.89,0.275,0.275,0.283885,
07/01/2012,2296.3,2296.3,-1890.8,1890.8,405.5,0.0,-167.9,98.6,,66.5,2.8,237.6,-44.7,,44.7,,,,0.0,192.9,-50.0,142.9,0.4,0.4,0.0,142.5,-3.0,139.5,0.0,0.0,139.5,141.72,1.82,311.052,0.45,0.45,0.455615,317.962,0.44,0.44,0.445724,
09/30/2012,2282.5,2282.5,-1866.1,1866.1,416.4,0.0,-197.8,86.3,,74.7,36.8,218.6,-44.2,,44.2,,,-0.8,0.0,174.4,-51.7,121.9,2.2,2.2,0.0,119.7,-4.6,115.1,0.0,0.0,115.1,141.22,23.92,307.208,0.375,0.38,0.459688,314.216,0.365,0.37,0.446126,
12/31/2012,2114.2,2114.2,-1729.4,1729.4,384.8,0.0,-232.5,101.0,,72.7,58.8,152.3,-45.6,,45.6,,,-0.3,0.0,106.7,-35.3,71.1,-0.1,-0.1,0.0,71.2,-10.6,60.6,0.0,0.0,60.6,98.72,38.22,303.862,0.2,0.2,0.324885,310.984,0.195,0.195,0.3179,
03/31/2013,1991.0,1991.0,-1643.5,1643.5,347.5,0.0,-204.5,109.3,,72.5,22.7,143.0,-44.8,,44.8,,0.0,-0.8,0.0,98.2,-18.1,79.3,-0.1,-0.1,0.0,79.4,-7.4,72.0,0.0,0.0,72.0,85.5,13.6,297.952,0.24,0.24,0.286959,304.632,0.235,0.235,0.279644,
06/30/2013,2202.4,2202.4,-1798.9,1798.9,403.5,0.0,-200.0,102.9,,74.5,22.6,203.5,-74.4,,47.7,,0.0,0.8,26.7,129.1,-30.8,99.1,0.0,0.0,0.0,99.1,-4.0,95.1,0.0,0.0,95.1,128.755,33.655,294.176,0.325,0.325,0.43768,300.61,0.315,0.315,0.426955,
09/30/2013,2277.9,2277.9,-1846.9,1846.9,431.0,0.0,-219.4,99.0,,76.6,43.8,211.6,-46.8,,45.5,,0.0,0.9,1.3,164.8,-44.1,121.6,-0.3,-0.3,0.0,121.9,-6.7,115.2,0.0,0.0,115.2,147.2,32.3,289.428,0.4,0.4,0.50859,295.79,0.39,0.39,0.499199,
12/31/2013,1996.8,1996.8,-1586.1,1586.1,410.7,0.0,-173.4,107.4,,76.3,-10.3,237.3,-45.8,,45.8,,0.0,-0.3,0.0,191.5,-56.6,134.6,0.0,0.0,0.0,134.6,-10.1,124.5,0.0,0.0,124.5,126.8,2.3,286.144,0.435,0.435,0.443134,293.27,0.425,0.425,0.432843,
03/31/2014,2006.8,2006.8,-1612.9,1612.9,393.9,0.0,-176.5,107.7,,68.8,0.0,217.4,-73.3,,40.2,,,0.4,33.1,144.1,-39.6,104.9,0.0,0.0,0.0,104.9,-11.4,93.5,0.0,0.0,93.5,93.5,0.0,280.81,0.335,0.335,0.335,288.116,0.325,0.325,0.325,
06/30/2014,2291.9,2291.9,-1846.4,1846.4,445.5,0.0,-189.6,111.4,,69.6,8.6,255.9,-40.6,,40.6,,,1.2,0.0,215.3,-60.2,156.3,0.0,0.0,0.0,156.3,-3.2,153.1,0.0,0.0,153.1,160.8,7.7,278.024,0.55,0.55,0.578368,285.72,0.535,0.535,0.561949,
09/30/2014,2238.9,2238.9,-1807.3,1807.3,431.6,0.0,-203.6,123.1,,71.3,9.2,228.0,-40.1,,40.1,,,0.3,0.0,187.9,-39.8,148.4,0.0,0.0,0.0,148.4,-1.0,147.4,0.0,0.0,147.4,153.38,5.98,276.02,0.535,0.535,0.555685,284.18,0.52,0.52,0.541043,
12/31/2014,2032.4,2032.4,-1636.9,1636.9,395.5,0.0,-258.2,124.3,,71.2,62.7,137.3,-39.0,,39.0,,0.0,0.4,0.0,98.3,-10.3,88.4,0.0,0.0,0.0,88.4,-12.4,76.0,0.0,0.0,76.0,118.0,42.0,273.306,0.28,0.28,0.43175,281.492,0.27,0.27,0.419205,
03/31/2015,1923.1,1923.1,-1560.9,1560.9,362.2,0.0,-236.3,116.0,,68.3,52.0,125.9,-98.4,,38.5,,,0.5,59.9,27.5,-0.5,27.5,0.0,0.0,0.0,27.5,-6.8,20.7,0.0,0.0,20.7,94.74,74.04,274.172,0.075,0.075,0.34555,282.152,0.075,0.075,0.337411,
06/30/2015,2172.3,2172.3,-1775.1,1775.1,397.2,0.0,-123.4,117.7,,71.3,-65.6,273.8,-36.0,,31.0,,0.0,1.4,5.0,237.8,-78.4,160.8,0.0,0.0,0.0,160.8,-0.4,160.4,0.0,0.0,160.4,121.335,-39.065,275.602,0.58,0.58,0.440254,283.08,0.565,0.565,0.427,
09/30/2015,2097.0,2097.0,-1690.0,1690.0,407.0,0.0,-331.0,107.0,,72.0,152.0,76.0,-59.0,,38.0,,0.0,2.0,21.0,17.0,31.0,50.0,0.0,0.0,0.0,50.0,-5.0,45.0,0.0,0.0,45.0,162.75,117.75,274.674,0.16,0.16,0.592521,281.716,0.16,0.16,0.577974,
12/31/2015,1805.0,1805.0,-1434.0,1434.0,371.0,0.0,-241.0,111.0,0.0,74.0,56.0,130.0,-67.0,,36.0,,0.0,1.0,31.0,63.0,1.0,65.0,0.0,0.0,0.0,65.0,-10.0,55.0,0.0,0.0,55.0,117.601677,62.601677,273.952,0.2,0.2,0.429279,281.05,0.2,0.2,0.422742,
03/31/2016,1756.0,1756.0,-1416.0,1416.0,340.0,0.0,-450.0,108.0,,75.0,267.0,-110.0,-99.0,,38.0,,0.0,-1.0,61.0,-209.0,83.0,-127.0,0.0,0.0,0.0,-127.0,0.0,-127.0,0.0,0.0,-127.0,65.4,192.4,283.586,-0.45,-0.45,0.230618,283.586,-0.45,-0.45,0.228454,
06/30/2016,2030.0,2030.0,-1596.0,1596.0,434.0,0.0,-155.0,105.0,,78.0,-28.0,279.0,-87.0,,41.0,,0.0,1.0,46.0,192.0,114.0,307.0,0.0,0.0,0.0,307.0,0.0,307.0,0.0,0.0,307.0,314.8,7.8,284.076,1.08,1.08,1.108154,290.454,1.06,1.06,1.086855,
09/30/2016,2752.0,2752.0,-2275.0,2275.0,477.0,0.0,-345.0,135.0,,147.0,63.0,132.0,-82.0,,80.0,,0.0,7.0,2.0,50.0,-23.0,34.0,0.0,0.0,0.0,34.0,-3.0,31.0,0.0,0.0,31.0,192.9,161.9,349.128,0.09,0.09,0.55252,355.404,0.09,0.09,0.545538,
12/31/2016,2516.0,2516.0,-2000.0,2000.0,516.0,0.0,-358.0,164.0,,154.0,40.0,158.0,-71.0,,70.0,,0.0,9.0,1.0,87.0,-82.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,110.326733,96.326733,349.424,0.04,0.04,0.315739,355.54,0.04,0.04,0.310931,
03/31/2017,2473.0,2473.0,-1975.0,1975.0,498.0,0.0,-346.0,143.0,,148.0,55.0,152.0,-68.0,,68.0,,,8.0,0.0,84.0,-22.0,70.0,0.0,0.0,0.0,70.0,-2.0,68.0,0.0,0.0,68.0,110.988506,42.988506,350.048,0.195,0.195,0.317066,357.934,0.19,0.19,0.310102,
06/30/2017,2855.0,2855.0,-2270.0,2270.0,585.0,0.0,-398.0,128.0,,229.0,41.0,187.0,-75.0,,74.0,,,10.0,1.0,112.0,-22.0,100.0,0.0,0.0,0.0,100.0,-1.0,99.0,0.0,0.0,99.0,123.483871,24.483871,351.066,0.28,0.28,0.35174,358.979,0.28,0.28,0.348204,
09/30/2017,2908.0,2908.0,-2338.0,2338.0,570.0,0.0,-446.0,127.0,,162.0,157.0,124.0,-74.0,,74.0,,,5.0,0.0,50.0,-4.0,51.0,0.0,0.0,0.0,51.0,-3.0,48.0,0.0,0.0,48.0,164.296337,116.296337,350.327,0.14,0.14,0.46898,358.556,0.13,0.13,0.454346,
12/31/2017,2747.0,2747.0,-2134.0,2134.0,613.0,0.0,-274.0,116.0,,190.0,-32.0,339.0,-71.0,69.0,69.0,0.0,,8.0,2.0,268.0,-117.0,159.0,0.0,0.0,0.0,159.0,0.0,159.0,0.0,0.0,159.0,-67.1,-226.1,349.639,0.45,0.45,-0.191912,356.384,0.45,0.45,-0.191912,
03/31/2018,2785.0,2785.0,-2237.0,2237.0,548.0,0.0,-322.0,112.0,,180.0,30.0,226.0,-74.0,,73.0,,,7.0,1.0,152.0,-34.0,125.0,0.0,0.0,0.0,125.0,0.0,125.0,0.0,0.0,125.0,147.733333,22.733333,350.215,0.36,0.36,0.421836,357.552,0.35,0.35,0.41358,
06/30/2018,3101.0,3101.0,-2484.0,2484.0,617.0,0.0,-374.0,127.0,,178.0,69.0,243.0,-77.0,,77.0,,,0.0,0.0,166.0,-46.0,120.0,0.0,0.0,0.0,120.0,-1.0,119.0,0.0,0.0,119.0,168.376147,49.376147,348.221,0.34,0.34,0.483532,354.904,0.34,0.34,0.479125,
09/30/2018,2946.0,2946.0,-2362.0,2362.0,584.0,0.0,-316.0,113.0,,171.0,32.0,268.0,-76.0,,76.0,,,7.0,0.0,192.0,-140.0,59.0,0.0,0.0,0.0,59.0,0.0,59.0,0.0,0.0,59.0,72.84,13.84,342.982,0.17,0.17,0.212373,349.709,0.17,0.17,0.209576,
12/31/2018,2803.0,2803.0,-2246.0,2246.0,557.0,0.0,-359.0,126.0,,173.0,60.0,198.0,-75.0,75.0,75.0,0.0,,-9.0,0.0,123.0,35.0,149.0,0.0,0.0,0.0,149.0,2.0,151.0,0.0,0.0,151.0,154.0,3.0,337.922,0.45,0.45,0.455726,346.274,0.44,0.44,0.448664,
03/31/2019,2785.0,2785.0,-2253.0,2253.0,532.0,0.0,-311.0,127.0,,170.0,14.0,221.0,-81.0,,77.0,,,-13.0,-8.0,140.0,-10.0,117.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,0.0,117.0,128.793103,11.793103,334.239,0.35,0.35,0.385332,342.676,0.34,0.34,0.374415,
06/30/2019,3017.0,3017.0,-2428.0,2428.0,589.0,0.0,-282.0,111.0,,171.0,0.0,307.0,-81.0,,81.0,,,2.0,0.0,226.0,-31.0,197.0,0.0,0.0,0.0,197.0,0.0,197.0,0.0,0.0,197.0,187.0,-10.0,332.825,0.59,0.59,0.561857,341.637,0.58,0.58,0.550729,
09/30/2019,2953.0,2953.0,-2363.0,2363.0,590.0,0.0,-392.0,90.0,,169.0,133.0,198.0,-79.0,,79.0,,,5.0,0.0,119.0,-32.0,92.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,92.0,202.777778,110.777778,331.148,0.28,0.28,0.612348,340.632,0.27,0.27,0.595212,
12/31/2019,2719.0,2719.0,-2159.0,2159.0,560.0,0.0,-354.0,89.0,,168.0,97.0,206.0,-83.0,80.0,80.0,0.0,,5.0,3.0,123.0,2.0,130.0,0.0,0.0,0.0,130.0,30.0,160.0,0.0,0.0,160.0,243.569343,83.569343,326.282,0.49,0.49,0.746499,334.86,0.48,0.48,0.729565,
03/31/2020,2785.0,2785.0,-2215.0,2215.0,570.0,0.0,-415.0,131.0,,169.0,115.0,155.0,-111.0,71.0,71.0,0.0,,-25.0,10.0,44.0,4.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,23.0,151.833333,128.833333,325.346,0.07,0.07,0.466683,332.326,0.07,0.07,0.457672,
06/30/2020,2801.0,2801.0,-2230.0,2230.0,571.0,0.0,-393.0,111.0,,170.0,112.0,178.0,-67.0,67.0,67.0,0.0,,4.0,0.0,111.0,-23.0,92.0,0.0,0.0,0.0,92.0,2.0,94.0,0.0,0.0,94.0,179.0,85.0,325.994,0.29,0.29,0.54909,331.717,0.28,0.28,0.536243,
09/30/2020,3005.538,,,,618.2391666,,,,,,,366.429,,,,,,,,298.889,,255.3,,,,,,255.3,,,255.3,255.3,,,0.771,0.771,0.771,,0.771,0.771,0.771,
12/31/2020,2824.923,,,,589.5614301,,,,,,,346.286,,,,,,,,281.889,,242.9,,,,,,242.9,,,242.9,242.9,,,0.737,0.737,0.741,,0.737,0.737,0.741,
