Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2011,25043.0,2711.0,2711.0,0.0,687.0,687.0,0.0,418.0,0.0,0.0,418.0,0.0,2562.0,,674.0,,,,788.0,6378.0,11579.0,15566.0,-3987.0,415.0,,415.0,6671.0,3549.0,1863.0,1686.0,521.0,1927.0,18665.0,,983.0,568.0,,,415.0,150.0,0.0,,,,150.0,1865.0,,335.0,1812.0,317.0,2998.0,10102.0,10102.0,,,,4094.0,,0.0,1947.0,14196.0,17194.0,248.0,5333.0,3.0,5330.0,-1633.0,3538.0,363.0,7849.0,0.0,7849.0,25043.0,
06/30/2011,25336.0,1939.0,1939.0,0.0,1008.0,1008.0,0.0,386.0,0.0,0.0,,0.0,2706.0,,586.0,,,,957.0,6039.0,12283.0,16453.0,-4170.0,419.0,,419.0,6595.0,3452.0,1863.0,1589.0,549.0,2008.0,19297.0,,1335.0,842.0,,,493.0,90.0,0.0,,,,90.0,1680.0,,333.0,1709.0,260.0,3105.0,10210.0,10210.0,,,,3445.0,,,1403.0,13655.0,16760.0,248.0,5342.0,3.0,5339.0,-1633.0,4156.0,305.0,8418.0,158.0,8576.0,25336.0,
09/30/2011,24760.0,1127.0,1127.0,0.0,1042.0,1042.0,0.0,320.0,0.0,0.0,,0.0,3849.0,,533.0,,,,1261.0,6338.0,12843.0,17214.0,-4371.0,327.0,,327.0,5252.0,3420.0,1859.0,1561.0,576.0,723.0,18422.0,,1501.0,974.0,,,527.0,81.0,0.0,,,,81.0,2413.0,,408.0,1588.0,259.0,3995.0,9208.0,9208.0,,,,3377.0,,,1381.0,12585.0,16580.0,248.0,5351.0,3.0,5348.0,-1881.0,4099.0,201.0,8018.0,162.0,8180.0,24760.0,
12/31/2011,26900.0,1105.0,1105.0,0.0,834.0,834.0,0.0,308.0,308.0,0.0,0.0,0.0,5502.0,,483.0,,0.0,,1075.0,7749.0,13621.0,18191.0,-4570.0,342.0,,342.0,5188.0,3305.0,1886.0,1419.0,640.0,760.0,19151.0,,1254.0,808.0,0.0,165.0,281.0,87.0,0.0,,,,87.0,4520.0,0.0,459.0,1389.0,364.0,5861.0,9745.0,9745.0,,,,3376.0,0.0,400.0,1128.0,13121.0,18982.0,250.0,5348.0,3.0,5345.0,-1924.0,3987.0,74.0,7735.0,183.0,7918.0,26900.0,
03/31/2012,28530.0,1014.0,1014.0,0.0,716.0,716.0,0.0,392.0,0.0,0.0,,0.0,6336.0,,649.0,,,,1186.0,8458.0,14376.0,19144.0,-4768.0,370.0,,370.0,5326.0,3226.0,1886.0,1340.0,643.0,808.0,20072.0,,1699.0,1080.0,,,619.0,71.0,0.0,,,,71.0,5115.0,,708.0,1300.0,199.0,6885.0,10150.0,10150.0,,,,3613.0,,0.0,1605.0,13763.0,20648.0,250.0,5376.0,3.0,5373.0,-1922.0,3777.0,71.0,7552.0,330.0,7882.0,28530.0,
06/30/2012,27856.0,1149.0,1149.0,0.0,1000.0,1000.0,0.0,416.0,0.0,0.0,,0.0,4690.0,,562.0,,,,1020.0,7255.0,15318.0,20294.0,-4976.0,81.0,,81.0,5202.0,3142.0,1886.0,1256.0,658.0,840.0,20601.0,,2143.0,1350.0,,,793.0,71.0,0.0,,,,71.0,3484.0,,720.0,1147.0,135.0,5698.0,10485.0,10485.0,0.0,0.0,,3521.0,,,1654.0,14006.0,19704.0,250.0,5385.0,3.0,5382.0,-1922.0,4026.0,-17.0,7722.0,430.0,8152.0,27856.0,
09/30/2012,27220.0,1610.0,1610.0,0.0,1075.0,1075.0,0.0,393.0,0.0,0.0,,0.0,3305.0,,309.0,,,,628.0,6383.0,15866.0,21060.0,-5194.0,78.0,,78.0,4893.0,3074.0,1886.0,1188.0,649.0,861.0,20837.0,,1850.0,1246.0,,,604.0,374.0,0.0,,,,374.0,2553.0,,561.0,1092.0,76.0,4777.0,10968.0,10968.0,,,,3336.0,,,1683.0,14304.0,19081.0,250.0,5390.0,3.0,5387.0,-1920.0,4002.0,-68.0,7654.0,485.0,8139.0,27220.0,
12/31/2012,34983.0,2087.0,2087.0,0.0,1061.0,1061.0,0.0,903.0,899.0,0.0,0.0,4.0,3921.0,,662.0,,1203.0,,1221.0,7972.0,20153.0,25561.0,-5408.0,79.0,,79.0,6779.0,3166.0,1956.0,1210.0,676.0,1072.0,27011.0,,1902.0,1172.0,0.0,191.0,539.0,147.0,0.0,4.0,4.0,,147.0,2621.0,0.0,500.0,55.0,640.0,4670.0,15736.0,15736.0,10.0,10.0,,4059.0,0.0,803.0,2701.0,19795.0,24465.0,250.0,7590.0,4.0,7586.0,-1920.0,4230.0,-150.0,10000.0,518.0,10518.0,34983.0,
03/31/2013,35371.0,1707.0,1707.0,0.0,982.0,982.0,0.0,904.0,,,,,4438.0,,562.0,,1435.0,,1505.0,8031.0,20404.0,26084.0,-5680.0,86.0,,86.0,6850.0,3130.0,1954.0,1176.0,677.0,1046.0,27340.0,,2008.0,1054.0,,,954.0,556.0,0.0,,,,556.0,2598.0,,477.0,53.0,105.0,5162.0,15914.0,15914.0,,,,3850.0,,,3320.0,19764.0,24926.0,250.0,7605.0,4.0,7601.0,-1944.0,4124.0,-136.0,9899.0,546.0,10445.0,35371.0,
06/30/2013,34492.0,1368.0,1368.0,0.0,1290.0,1290.0,0.0,874.0,0.0,0.0,,0.0,3411.0,,587.0,,1644.0,,1548.0,6943.0,20454.0,26413.0,-5959.0,70.0,,70.0,7025.0,3074.0,1954.0,1120.0,639.0,1081.0,27549.0,,2028.0,1196.0,,,832.0,737.0,0.0,,,,737.0,1646.0,,420.0,47.0,134.0,4411.0,15889.0,15889.0,,,,3640.0,,,3173.0,19529.0,23940.0,250.0,7618.0,4.0,7614.0,-1944.0,4179.0,-118.0,9985.0,567.0,10552.0,34492.0,
09/30/2013,34863.0,2129.0,2129.0,0.0,1366.0,1366.0,0.0,861.0,0.0,0.0,,0.0,2893.0,,506.0,,1499.0,,1504.0,7249.0,20600.0,26864.0,-6264.0,76.0,,76.0,6938.0,3094.0,1953.0,1141.0,626.0,1213.0,27614.0,,2173.0,1140.0,,,1033.0,911.0,0.0,,,,911.0,1298.0,,372.0,50.0,122.0,4382.0,15802.0,15802.0,,,,3549.0,,,3127.0,19351.0,23733.0,250.0,7846.0,4.0,7842.0,-1942.0,4272.0,-129.0,10297.0,833.0,11130.0,34863.0,
12/31/2013,33902.0,2254.0,2254.0,0.0,1214.0,1214.0,0.0,898.0,880.0,0.0,0.0,18.0,3230.0,,311.0,,1202.0,,1644.0,7596.0,19851.0,26424.0,-6573.0,73.0,,73.0,6382.0,3125.0,1985.0,1140.0,453.0,1291.0,26306.0,,1703.0,1038.0,0.0,185.0,480.0,1050.0,0.0,,,,1050.0,1451.0,0.0,195.0,22.0,396.0,4204.0,15767.0,15767.0,,,,3213.0,0.0,506.0,2490.0,18980.0,23184.0,250.0,7843.0,4.0,7839.0,-1942.0,3695.0,5.0,9851.0,867.0,10718.0,33902.0,
03/31/2014,34961.0,3187.0,3187.0,0.0,1149.0,1149.0,0.0,781.0,,,,,3266.0,,333.0,,1416.0,,1615.0,8383.0,19644.0,26529.0,-6885.0,626.0,557.0,69.0,6308.0,3338.0,2038.0,1300.0,462.0,759.0,26578.0,,2032.0,1082.0,,,950.0,685.0,0.0,,,,685.0,1508.0,,257.0,24.0,4.0,4225.0,16803.0,16803.0,,,,3290.0,,,3009.0,20093.0,24318.0,250.0,7845.0,4.0,7841.0,-1940.0,3594.0,10.0,9759.0,884.0,10643.0,34961.0,
06/30/2014,37629.0,1481.0,1481.0,0.0,1482.0,1482.0,0.0,996.0,0.0,0.0,,0.0,3798.0,,413.0,,1500.0,,2018.0,7757.0,21576.0,28806.0,-7230.0,85.0,,85.0,8211.0,3550.0,2116.0,1434.0,865.0,1883.0,29872.0,,2168.0,1103.0,,,1065.0,833.0,0.0,,,,833.0,1745.0,,354.0,71.0,9.0,4746.0,18165.0,18165.0,,,,3492.0,,,3067.0,21657.0,26403.0,250.0,8306.0,4.0,8302.0,-1940.0,3445.0,5.0,10066.0,1160.0,11226.0,37629.0,
09/30/2014,40069.0,1953.0,1953.0,0.0,1554.0,1554.0,0.0,1051.0,0.0,0.0,,0.0,3314.0,,427.0,32.0,1476.0,,1806.0,7872.0,22181.0,29765.0,-7584.0,80.0,,80.0,9936.0,5332.0,2452.0,2880.0,797.0,1904.0,32197.0,,2298.0,1098.0,,,1200.0,854.0,0.0,,,,854.0,1391.0,,326.0,24.0,26.0,4543.0,19919.0,19919.0,,,,3640.0,,,3290.0,23559.0,28102.0,250.0,8317.0,4.0,8313.0,-1939.0,3564.0,-5.0,10187.0,1780.0,11967.0,40069.0,
12/31/2014,40466.0,2116.0,2116.0,0.0,1322.0,1322.0,0.0,1247.0,1229.0,0.0,0.0,18.0,3723.0,,480.0,0.0,1580.0,,1298.0,8408.0,22367.0,30257.0,-7890.0,657.0,585.0,72.0,9034.0,5141.0,2574.0,2567.0,771.0,1062.0,32058.0,,1865.0,1060.0,,252.0,553.0,474.0,0.0,,,,474.0,2520.0,0.0,438.0,21.0,466.0,4859.0,19701.0,19701.0,,,,3920.0,0.0,727.0,2734.0,23621.0,28480.0,344.5,8277.5,4.0,8273.5,-1983.0,3588.0,-174.0,10053.0,1933.0,11986.0,40466.0,
03/31/2015,40330.0,2164.0,2164.0,0.0,1179.0,1179.0,0.0,1109.0,,,,,3670.0,,591.0,,1484.0,,1453.0,8122.0,22276.0,30537.0,-8261.0,653.0,586.0,67.0,9279.0,5011.0,2520.0,2491.0,772.0,1421.0,32208.0,,2092.0,1045.0,,,1047.0,465.0,0.0,,,,465.0,1952.0,,650.0,20.0,68.0,4509.0,20050.0,20050.0,,,,4082.0,,,3412.0,24132.0,28641.0,293.0,8366.0,4.0,8362.0,-2059.0,3413.0,-191.0,9822.0,1867.0,11689.0,40330.0,
06/30/2015,40365.0,2146.0,2146.0,0.0,1413.0,1413.0,0.0,1153.0,,,,,3298.0,,491.0,,1454.0,,1300.0,8010.0,22304.0,30915.0,-8611.0,641.0,576.0,65.0,9410.0,4983.0,2555.0,2428.0,1077.0,1405.0,32355.0,,2162.0,1080.0,,,1082.0,636.0,0.0,,,,636.0,1671.0,,522.0,18.0,33.0,4469.0,19661.0,19661.0,,,,3889.0,,,3349.0,23550.0,28019.0,296.0,8369.0,4.0,8365.0,-2166.0,3346.0,-170.0,9675.0,2671.0,12346.0,40365.0,
09/30/2015,39988.0,2265.0,2265.0,0.0,1492.0,1492.0,0.0,1149.0,,,,,3167.0,,522.0,,1427.0,,1418.0,8073.0,21985.0,30954.0,-8969.0,613.0,551.0,62.0,9317.0,4874.0,2503.0,2371.0,1068.0,1426.0,31915.0,,2395.0,1173.0,,,1222.0,457.0,0.0,,,,457.0,1484.0,,619.0,20.0,68.0,4336.0,19598.0,19598.0,,,,3887.0,,,3248.0,23485.0,27821.0,299.0,8386.0,4.0,8382.0,-2330.0,3358.0,-188.0,9525.0,2642.0,12167.0,39988.0,
12/31/2015,32882.0,1518.0,1518.0,0.0,1157.0,1157.0,0.0,1252.0,1232.0,0.0,0.0,20.0,3464.0,,305.0,6.0,167.0,,1543.0,7391.0,18732.0,24493.0,-5761.0,614.0,561.0,53.0,6145.0,3309.0,999.0,2310.0,1045.0,1319.0,25491.0,,1679.0,869.0,,242.0,568.0,481.0,0.0,4.0,4.0,,477.0,2215.0,0.0,493.0,19.0,494.0,4375.0,18983.0,18971.0,12.0,12.0,,3759.0,0.0,588.0,2659.0,22742.0,27117.0,344.5,8257.5,4.0,8253.5,-2413.0,-3007.0,-173.0,3009.0,2756.0,5765.0,32882.0,
03/31/2016,32680.0,1659.0,1659.0,0.0,1018.0,1018.0,0.0,1161.0,,,,,3508.0,,465.0,0.0,185.0,,1395.0,7346.0,18763.0,25856.0,-7093.0,617.0,577.0,40.0,5954.0,3255.0,999.0,2256.0,898.0,1151.0,25334.0,,1826.0,845.0,,,981.0,465.0,0.0,,,,465.0,2047.0,,627.0,37.0,100.0,4338.0,18677.0,18677.0,,,,3957.0,,,3293.0,22634.0,26972.0,304.0,8303.0,4.0,8299.0,-2406.0,-2977.0,-195.0,3029.0,2679.0,5708.0,32680.0,
06/30/2016,31422.0,1389.0,1389.0,0.0,1251.0,1251.0,0.0,1124.0,,,,,2600.0,,348.0,13.0,175.0,,1117.0,6364.0,18382.0,24489.0,-6107.0,624.0,599.0,25.0,6052.0,3179.0,999.0,2180.0,882.0,1468.0,25058.0,,1880.0,898.0,,,982.0,1215.0,0.0,,,,1215.0,1419.0,,539.0,42.0,46.0,4514.0,17893.0,17893.0,,,,3871.0,,,3290.0,21764.0,26278.0,0.0,8310.0,4.0,8306.0,-2406.0,-3179.0,-203.0,2522.0,2622.0,5144.0,31422.0,
09/30/2016,31491.0,2435.0,2435.0,0.0,1362.0,1362.0,0.0,1017.0,,,,,2200.0,,256.0,0.0,189.0,,1236.0,7014.0,18203.0,24627.0,-6424.0,626.0,605.0,21.0,5648.0,3105.0,999.0,2106.0,900.0,1198.0,24477.0,,2095.0,945.0,,,1150.0,1221.0,0.0,,,,1221.0,985.0,,475.0,47.0,16.0,4301.0,18018.0,18018.0,,,,3660.0,,,3138.0,21678.0,25979.0,0.0,8374.0,4.0,8370.0,-2399.0,-2791.0,-142.0,3042.0,2470.0,5512.0,31491.0,
12/31/2016,30682.0,938.0,938.0,0.0,1058.0,1058.0,0.0,721.0,721.0,0.0,0.0,0.0,3997.0,,181.0,9.0,225.0,3184.0,1002.0,6714.0,15369.0,20705.0,-5336.0,626.0,610.0,16.0,7973.0,2635.0,662.0,1973.0,1120.0,851.0,23968.0,,1772.0,782.0,,180.0,810.0,516.0,0.0,,,,516.0,2414.0,0.0,284.0,20.0,112.0,4702.0,15957.0,15957.0,,,,5531.0,0.0,510.0,1533.0,21488.0,26190.0,,8362.0,4.0,8358.0,-2399.0,-3787.0,-135.0,2041.0,2451.0,4492.0,30682.0,
03/31/2017,29420.0,1513.0,1513.0,0.0,974.0,974.0,0.0,1140.0,,,,,1813.0,,226.0,0.0,223.0,,1131.0,5440.0,17942.0,24544.0,-6602.0,640.0,627.0,13.0,5398.0,2619.0,662.0,1957.0,1148.0,1182.0,23980.0,,1759.0,872.0,,,887.0,1688.0,0.0,,,,1688.0,750.0,,315.0,20.0,3.0,4197.0,17672.0,17672.0,,,,3494.0,,,3159.0,21166.0,25363.0,0.0,8379.0,4.0,8375.0,-2392.0,-4238.0,-124.0,1625.0,2432.0,4057.0,29420.0,
06/30/2017,25205.0,752.0,752.0,0.0,1162.0,1162.0,0.0,713.0,,,,,1842.0,,226.0,33.0,211.0,,1165.0,4469.0,15302.0,21482.0,-6180.0,646.0,637.0,9.0,4788.0,2555.0,662.0,1893.0,1127.0,669.0,20736.0,,1748.0,774.0,,164.0,810.0,1042.0,0.0,,,,1042.0,730.0,,293.0,20.0,19.0,3520.0,15842.0,15842.0,,,,2309.0,,,1996.0,18151.0,21671.0,0.0,8387.0,4.0,8383.0,-2392.0,-4874.0,-100.0,1021.0,2513.0,3534.0,25205.0,
09/30/2017,25470.0,1223.0,1223.0,0.0,1274.0,1274.0,0.0,630.0,,,,,1987.0,354.0,206.0,33.0,205.0,0.0,1125.0,4760.0,15332.0,21769.0,-6437.0,675.0,670.0,5.0,4703.0,2500.0,662.0,1838.0,1138.0,654.0,20710.0,,1905.0,911.0,,,994.0,1247.0,0.0,,,,1247.0,553.0,,307.0,21.0,31.0,3705.0,15658.0,15658.0,,,,2332.0,,,2004.0,17990.0,21695.0,0.0,8373.0,4.0,8369.0,-2386.0,-4713.0,-91.0,1183.0,2592.0,3775.0,25470.0,
12/31/2017,23355.0,770.0,770.0,0.0,900.0,900.0,0.0,453.0,343.0,0.0,0.0,110.0,2314.0,,159.0,116.0,6.0,6798.0,830.0,4437.0,5974.0,8229.0,-2255.0,692.0,692.0,,12252.0,1046.0,539.0,507.0,182.0,353.0,18918.0,,1601.0,684.0,,,917.0,204.0,0.0,4.0,4.0,,200.0,1549.0,0.0,143.0,21.0,166.0,3354.0,9180.0,9179.0,1.0,1.0,,8775.0,0.0,458.0,1355.0,17955.0,21309.0,0.0,8380.0,4.0,8376.0,-2386.0,-6268.0,-72.0,-346.0,2392.0,2046.0,23355.0,
03/31/2018,23752.0,764.0,764.0,0.0,903.0,903.0,0.0,528.0,,,,,2362.0,,354.0,89.0,136.0,,1258.0,4557.0,13911.0,18590.0,-4679.0,694.0,680.0,14.0,4590.0,2265.0,539.0,1726.0,1011.0,824.0,19195.0,,1610.0,787.0,,161.0,662.0,956.0,0.0,,,,956.0,1142.0,,264.0,20.0,352.0,3708.0,15406.0,15406.0,,,,2300.0,,,2016.0,17706.0,21414.0,0.0,8383.0,4.0,8379.0,-2474.0,-5982.0,-61.0,-134.0,2472.0,2338.0,23752.0,
06/30/2018,22947.0,980.0,980.0,0.0,1371.0,1371.0,0.0,485.0,,,,,1917.0,,426.0,100.0,126.0,,966.0,4753.0,12774.0,17308.0,-4534.0,709.0,694.0,15.0,4711.0,2399.0,539.0,1860.0,1055.0,705.0,18194.0,,1827.0,975.0,,133.0,719.0,952.0,0.0,,,,952.0,884.0,,285.0,17.0,175.0,3663.0,14821.0,14821.0,,,,2323.0,,,2021.0,17144.0,20807.0,0.0,8485.0,4.0,8481.0,-2871.0,-5920.0,-60.0,-366.0,2506.0,2140.0,22947.0,
09/30/2018,11450.0,1359.0,1359.0,0.0,1297.0,1297.0,0.0,408.0,,,,,1221.0,,392.0,0.0,11.0,547.0,534.0,4285.0,3599.0,6251.0,-2652.0,729.0,719.0,10.0,2837.0,1141.0,539.0,602.0,452.0,281.0,7165.0,,1498.0,824.0,,,674.0,593.0,0.0,,,,593.0,632.0,,357.0,18.0,30.0,2723.0,6658.0,6658.0,,,,2986.0,,,2064.0,9644.0,12367.0,0.0,8457.0,4.0,8453.0,-3334.0,-6001.0,-58.0,-936.0,19.0,-917.0,11450.0,
12/31/2018,10628.0,563.0,563.0,0.0,1024.0,1024.0,0.0,412.0,315.0,0.0,0.0,97.0,1601.0,,317.0,1.0,46.0,635.0,639.0,3600.0,3048.0,4859.0,-1811.0,663.0,663.0,,3317.0,1164.0,573.0,591.0,412.0,366.0,7028.0,,1543.0,863.0,,,680.0,72.0,0.0,,,,72.0,783.0,0.0,304.0,65.0,38.0,2398.0,6449.0,6449.0,,,,2996.0,0.0,317.0,1675.0,9445.0,11843.0,0.0,8514.0,4.0,8510.0,-3632.0,-6022.0,-94.0,-1234.0,19.0,-1215.0,10628.0,
03/31/2019,9530.0,859.0,859.0,0.0,898.0,898.0,0.0,391.0,,,,,1310.0,,347.0,0.0,45.0,0.0,699.0,3458.0,3167.0,4777.0,-1610.0,732.0,718.0,14.0,2173.0,1153.0,573.0,580.0,387.0,241.0,6072.0,,1247.0,697.0,,,550.0,198.0,0.0,74.0,,74.0,124.0,500.0,,350.0,62.0,11.0,1945.0,6895.0,6366.0,529.0,,529.0,2210.0,,,1798.0,9105.0,11050.0,0.0,8477.0,4.0,8473.0,-4371.0,-5548.0,-96.0,-1538.0,18.0,-1520.0,9530.0,
06/30/2019,9171.0,294.0,294.0,0.0,1049.0,1049.0,0.0,370.0,,,,,1332.0,,426.0,0.0,55.0,0.0,482.0,3045.0,3109.0,4793.0,-1684.0,756.0,748.0,8.0,2261.0,1134.0,573.0,561.0,383.0,263.0,6126.0,,1324.0,723.0,,,601.0,161.0,0.0,74.0,,74.0,87.0,809.0,,374.0,71.0,31.0,2294.0,6307.0,5793.0,514.0,1.0,513.0,2199.0,,,1754.0,8506.0,10800.0,0.0,8492.0,4.0,8488.0,-4686.0,-5355.0,-99.0,-1648.0,19.0,-1629.0,9171.0,
09/30/2019,9527.0,243.0,243.0,0.0,1376.0,1376.0,0.0,364.0,,,,,1204.0,,358.0,0.0,53.0,0.0,469.0,3187.0,3097.0,4856.0,-1759.0,764.0,756.0,8.0,2479.0,1419.0,591.0,828.0,405.0,244.0,6340.0,,1491.0,866.0,,,625.0,375.0,0.0,73.0,0.0,73.0,302.0,698.0,,364.0,70.0,30.0,2564.0,6298.0,5798.0,500.0,0.0,500.0,2217.0,,,1783.0,8515.0,11079.0,0.0,8498.0,4.0,8494.0,-4920.0,-4991.0,-158.0,-1571.0,19.0,-1552.0,9527.0,
12/31/2019,12531.0,345.0,345.0,0.0,1025.0,1025.0,0.0,383.0,290.0,0.0,0.0,93.0,1335.0,,310.0,0.0,3286.0,0.0,475.0,3088.0,3057.0,4809.0,-1752.0,794.0,794.0,,5592.0,1368.0,579.0,789.0,388.0,240.0,9443.0,,1385.0,722.0,,,663.0,161.0,0.0,73.0,0.0,73.0,88.0,813.0,0.0,322.0,17.0,32.0,2359.0,6286.0,5803.0,483.0,0.0,483.0,2208.0,0.0,333.0,1536.0,8494.0,10853.0,0.0,8505.0,4.0,8501.0,-5039.0,-1616.0,-192.0,1658.0,20.0,1678.0,12531.0,
03/31/2020,12822.0,759.0,759.0,0.0,915.0,915.0,0.0,372.0,,,,,1433.0,,434.0,0.0,3265.0,0.0,549.0,3479.0,3019.0,4851.0,-1832.0,709.0,702.0,7.0,5615.0,1348.0,579.0,769.0,350.0,218.0,9343.0,,1258.0,708.0,,,550.0,711.0,0.0,71.0,,71.0,640.0,883.0,,370.0,15.0,51.0,2852.0,6280.0,5807.0,473.0,,473.0,2154.0,,,1769.0,8434.0,11286.0,0.0,8502.0,4.0,8498.0,-5189.0,-1570.0,-207.0,1536.0,0.0,1536.0,12822.0,
06/30/2020,12337.0,418.0,418.0,0.0,1015.0,1015.0,0.0,388.0,,,,,1255.0,,439.0,0.0,3170.0,0.0,464.0,3076.0,2962.0,4830.0,-1868.0,801.0,794.0,7.0,5498.0,1312.0,579.0,733.0,372.0,205.0,9261.0,,1317.0,736.0,,,581.0,76.0,0.0,69.0,,69.0,7.0,764.0,,299.0,17.0,36.0,2157.0,6268.0,5810.0,458.0,,458.0,2162.0,,,1846.0,8430.0,10587.0,0.0,8509.0,4.0,8505.0,-5234.0,-1331.0,-194.0,1750.0,0.0,1750.0,12337.0,
