Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/14/2004,20284.0,127.0,127.0,0,607.0,607.0,,4071.0,0.0,0.0,4071.0,0.0,757.0,,,,,,5562.0,11334.0,,,0.0,,3388.0,3139.0,3139.0,0.0,249.0,14722.0,,3601.0,3601.0,,,,256.0,,,,,,2283.0,,,,2283.0,6140.0,7299.0,,,,,2576.0,,,2576.0,9875.0,16015.0,0,3317.0,,,-2996.0,4072.0,-124.0,4269.0,0.0,4269.0,20284.0,
11/06/2004,21091.0,130.0,130.0,0,644.0,,,4630.0,0.0,0.0,4630.0,0.0,793.0,,,,,,6197.0,11445.0,,,0.0,,3449.0,3138.0,3138.0,0.0,311.0,14894.0,,3906.0,3906.0,,,,207.0,,,,,,2295.0,,,,2295.0,6408.0,7613.0,,,,,2733.0,,,2733.0,10346.0,16754.0,0,3323.0,,,-3079.0,4217.0,-124.0,4337.0,0.0,4337.0,21091.0,
01/29/2005,20491.0,144.0,144.0,0,661.0,661.0,,4356.0,0.0,0.0,4356.0,0.0,1245.0,,,,,,6406.0,11497.0,19203.0,-7706.0,0.0,,2588.0,2191.0,2191.0,0.0,397.0,14085.0,,3598.0,3598.0,,,,71.0,,,,,,2666.0,,,,2666.0,6335.0,7900.0,,,,,2637.0,,,2637.0,10537.0,16872.0,0,3350.0,,,-3149.0,3620.0,-202.0,3619.0,0.0,3619.0,20491.0,
05/21/2005,19924.0,135.0,135.0,0,616.0,616.0,,4292.0,0.0,0.0,4292.0,0.0,829.0,,,,,,5872.0,11466.0,,,0.0,,2586.0,2192.0,2192.0,0.0,394.0,14052.0,,3445.0,3445.0,,,,71.0,,,,,,2513.0,,,,2513.0,6029.0,7433.0,,,,,2756.0,,,2756.0,10189.0,16218.0,0,3369.0,,,-3297.0,3835.0,-201.0,3706.0,0.0,3706.0,19924.0,
08/13/2005,20088.0,379.0,379.0,0,641.0,641.0,,4250.0,,,,,774.0,,,,,,6044.0,11435.0,,,0.0,,2609.0,2192.0,2192.0,0.0,417.0,14044.0,,3421.0,3421.0,,,,295.0,,,,,,2791.0,,,,2791.0,6507.0,6926.0,,,,,2760.0,,,2760.0,9686.0,16193.0,0,3406.0,,,-3337.0,4026.0,-200.0,3895.0,0.0,3895.0,20088.0,
11/05/2005,20577.0,237.0,237.0,0,664.0,664.0,,4786.0,0.0,0.0,4786.0,0.0,886.0,,,,,,6573.0,11381.0,,,0.0,,2623.0,2192.0,2192.0,0.0,431.0,14004.0,,3763.0,3763.0,,,,639.0,,,,,,2815.0,,,,2815.0,7217.0,6621.0,,,,,2656.0,,,2656.0,9277.0,16494.0,0,3420.0,,,-3349.0,4211.0,-199.0,4083.0,0.0,4083.0,20577.0,
01/28/2006,20482.0,210.0,210.0,0,680.0,680.0,,4486.0,0.0,0.0,4486.0,0.0,1090.0,,,,,,6466.0,11365.0,19786.0,-8421.0,0.0,,2651.0,2192.0,2192.0,0.0,459.0,14016.0,,3550.0,3550.0,,,,554.0,,,,,,2611.0,,,,2611.0,6715.0,6678.0,,,,,2699.0,,,2699.0,9377.0,16092.0,0,3463.0,,,-3403.0,4573.0,-243.0,4390.0,0.0,4390.0,20482.0,
05/20/2006,20735.0,659.0,133.0,526,696.0,696.0,,4445.0,0.0,0.0,4445.0,0.0,856.0,,,,,,6656.0,11402.0,,,0.0,,2677.0,2192.0,2192.0,0.0,485.0,14079.0,,3564.0,3564.0,,,,743.0,,,,,,2802.0,,,,2802.0,7109.0,6443.0,,,,,2579.0,,,2579.0,9022.0,16131.0,0,3530.0,,,,4832.0,-3758.0,4604.0,0.0,4604.0,20735.0,
08/12/2006,20905.0,803.0,803.0,0,709.0,709.0,,4428.0,0.0,0.0,4428.0,0.0,843.0,,,,,,6783.0,11431.0,,,0.0,,2691.0,2192.0,2192.0,0.0,499.0,14122.0,,3629.0,3629.0,,,,814.0,,,,,,3098.0,,,,3098.0,7541.0,6145.0,,,,,2564.0,,,2564.0,8709.0,16250.0,0,3561.0,,,-3672.0,4994.0,-228.0,4655.0,0.0,4655.0,20905.0,
11/04/2006,20921.0,141.0,141.0,0,718.0,718.0,,4968.0,0.0,0.0,4968.0,0.0,846.0,,,,,,6673.0,11553.0,,,0.0,,2695.0,2192.0,2192.0,0.0,503.0,14248.0,,3847.0,3847.0,,,,814.0,,,,,,2928.0,,,,2928.0,7589.0,6147.0,,,,,2574.0,,,2574.0,8721.0,16310.0,0,3592.0,,,-3905.0,5162.0,-238.0,4611.0,0.0,4611.0,20921.0,
02/03/2007,21215.0,189.0,189.0,0,773.0,773.0,,4609.0,0.0,0.0,4609.0,0.0,1184.0,,,,,,6755.0,11779.0,20982.0,-9203.0,0.0,,2681.0,2192.0,2192.0,0.0,489.0,14460.0,,3804.0,3804.0,,,,906.0,,,,,,2871.0,,,,2871.0,7581.0,6154.0,,,,,2557.0,,,2557.0,8711.0,16292.0,0,3692.0,,,-4011.0,5501.0,-259.0,4923.0,0.0,4923.0,21215.0,
05/26/2007,20996.0,188.0,150.0,38,719.0,719.0,,4696.0,0.0,0.0,4696.0,0.0,844.0,,,,,,6447.0,11907.0,,,0.0,,2642.0,2120.0,2120.0,0.0,522.0,14549.0,,3864.0,3864.0,,,,1414.0,,,,,,2724.0,,,,2724.0,8002.0,5177.0,,,,,2557.0,,,2557.0,7734.0,15736.0,0,3853.0,,,-4135.0,5789.0,-247.0,5260.0,0.0,5260.0,20996.0,
08/18/2007,21061.0,164.0,134.0,30,680.0,680.0,,4577.0,0.0,0.0,4577.0,0.0,819.0,,,,,,6240.0,12121.0,,,0.0,,2700.0,2143.0,2143.0,0.0,557.0,14821.0,,3834.0,3834.0,,,,1202.0,,,,,,2985.0,,,,2985.0,8021.0,5472.0,,,,,2603.0,,,2603.0,8075.0,16096.0,0,3910.0,,,-4711.0,6003.0,-237.0,4965.0,0.0,4965.0,21061.0,
11/10/2007,21903.0,166.0,139.0,27,735.0,735.0,,5186.0,0.0,0.0,5186.0,0.0,816.0,,,,,,6903.0,12331.0,,,0.0,,2669.0,2144.0,2144.0,0.0,525.0,15000.0,,4231.0,4231.0,,,,1715.0,,,,,,2993.0,,,,2993.0,8939.0,5775.0,,,,,2420.0,,,2420.0,8195.0,17134.0,0,3963.0,,,-5153.0,6205.0,-246.0,4769.0,0.0,4769.0,21903.0,
02/02/2008,22293.0,242.0,242.0,0,786.0,786.0,,4849.0,0.0,0.0,4849.0,0.0,1231.0,,,,,,7108.0,12498.0,22436.0,-9938.0,0.0,,2687.0,2144.0,2144.0,0.0,543.0,15185.0,,3867.0,3867.0,,,,1592.0,1592.0,0.0,0.0,,,3224.0,,,,3224.0,8683.0,6529.0,6529.0,0.0,0.0,,2167.0,,,2167.0,8696.0,17379.0,0,3978.0,,,-5422.0,6480.0,-122.0,4914.0,0.0,4914.0,22293.0,
05/24/2008,22430.0,307.0,307.0,0,781.0,781.0,0.0,4870.0,,,,,992.0,,,,,992.0,6950.0,12698.0,,,0.0,,2782.0,2246.0,2246.0,0.0,536.0,15480.0,,5055.0,4296.0,,,759.0,527.0,0.0,28.0,28.0,,499.0,2259.0,,,428.0,2020.0,7841.0,7275.0,6873.0,402.0,402.0,,2243.0,,,1815.0,9518.0,17359.0,0,4084.0,950.0,3134.0,-5800.0,6807.0,-117.0,4974.0,97.0,5071.0,22430.0,
08/16/2008,22300.0,270.0,270.0,0,770.0,770.0,0.0,4730.0,,,,,934.0,,,,,934.0,6704.0,12825.0,,,0.0,,2771.0,2246.0,2246.0,0.0,525.0,15596.0,,4743.0,3979.0,,,764.0,731.0,0.0,28.0,28.0,,703.0,2398.0,,,475.0,2159.0,7872.0,6895.0,6497.0,398.0,398.0,,2288.0,,,1813.0,9183.0,17055.0,0,4181.0,954.0,3227.0,-5944.0,7024.0,-116.0,5145.0,100.0,5245.0,22300.0,
11/08/2008,23181.0,280.0,280.0,0,807.0,807.0,0.0,5368.0,,,,,864.0,,,,,864.0,7319.0,13085.0,,,0.0,,2777.0,2246.0,2246.0,0.0,531.0,15862.0,,5126.0,4337.0,,,789.0,1141.0,0.0,29.0,29.0,,1112.0,2349.0,,,517.0,2110.0,8616.0,6894.0,6495.0,399.0,399.0,,2306.0,,,1789.0,9200.0,17816.0,0,4211.0,954.0,3257.0,-6030.0,7203.0,-115.0,5269.0,96.0,5365.0,23181.0,
01/31/2009,23257.0,263.0,263.0,0,944.0,944.0,0.0,4905.0,,,,,1140.0,,11.0,,45.0,1095.0,7252.0,13161.0,23900.0,-10739.0,0.0,,2844.0,2271.0,2271.0,0.0,562.0,16005.0,,4650.0,3822.0,0.0,0.0,828.0,558.0,0.0,,,,558.0,2438.0,0.0,18.0,384.0,2077.0,7646.0,7505.0,7505.0,,,,2806.0,0.0,1174.0,1230.0,10311.0,17957.0,0,4221.0,955.0,3266.0,-6039.0,7518.0,-495.0,5205.0,95.0,5300.0,23257.0,
05/23/2009,23429.0,638.0,638.0,0,795.0,795.0,0.0,4811.0,,,,,995.0,,,,,995.0,7239.0,13347.0,,,0.0,,2843.0,2271.0,2271.0,0.0,572.0,16190.0,,4815.0,4013.0,,,802.0,941.0,0.0,29.0,29.0,,912.0,2414.0,,,438.0,2070.0,8170.0,6972.0,6544.0,428.0,428.0,,2642.0,,971.0,1233.0,9614.0,17784.0,0,4246.0,955.0,3291.0,-6056.0,7865.0,-494.0,5561.0,84.0,5645.0,23429.0,
08/15/2009,23145.0,369.0,369.0,0,774.0,774.0,0.0,4635.0,,,,,928.0,,,,,928.0,6706.0,13606.0,,,0.0,,2833.0,2271.0,2271.0,0.0,562.0,16439.0,,4649.0,3857.0,,,792.0,582.0,0.0,30.0,30.0,,552.0,2476.0,,,475.0,2132.0,7707.0,6957.0,6566.0,391.0,391.0,,2684.0,,978.0,1231.0,9641.0,17348.0,0,4253.0,955.0,3298.0,-6096.0,8060.0,-496.0,5721.0,76.0,5797.0,23145.0,
11/07/2009,23084.0,517.0,517.0,0,817.0,817.0,0.0,5245.0,,,,,951.0,,,,,951.0,7530.0,13818.0,,,0.0,,1736.0,1158.0,1158.0,0.0,578.0,15554.0,,4952.0,4169.0,,,783.0,578.0,0.0,31.0,31.0,,547.0,2634.0,,,436.0,2290.0,8164.0,7476.0,7077.0,399.0,399.0,,2592.0,,914.0,1242.0,10068.0,18232.0,0,4296.0,957.0,3339.0,-6145.0,7123.0,-491.0,4783.0,69.0,4852.0,23084.0,
01/30/2010,23126.0,424.0,424.0,0,909.0,909.0,0.0,4935.0,,,,,1215.0,300.0,26.0,,60.0,855.0,7483.0,13929.0,25673.0,-11744.0,0.0,,1714.0,1158.0,1158.0,0.0,530.0,15643.0,,4676.0,3890.0,0.0,0.0,786.0,579.0,0.0,,,,579.0,2472.0,0.0,0.0,568.0,2118.0,7727.0,7477.0,7477.0,,,,2996.0,0.0,1082.0,1346.0,10473.0,18200.0,0,4319.0,958.0,3361.0,-6238.0,7364.0,-593.0,4852.0,74.0,4926.0,23126.0,
05/22/2010,22881.0,602.0,602.0,0,828.0,828.0,0.0,4772.0,,,,,980.0,,,,,980.0,7182.0,13976.0,,,0.0,,1723.0,1158.0,1158.0,0.0,565.0,15699.0,,4795.0,3963.0,,,832.0,528.0,0.0,31.0,31.0,,497.0,2478.0,,,560.0,2124.0,7801.0,6997.0,6609.0,388.0,388.0,,2977.0,,1075.0,1342.0,9974.0,17775.0,0,4323.0,959.0,3364.0,-6314.0,7676.0,-577.0,5108.0,-2.0,5106.0,22881.0,
08/14/2010,23276.0,1037.0,1037.0,0,805.0,805.0,0.0,4650.0,,,,,1054.0,,,,,1054.0,7546.0,14003.0,,,0.0,,1727.0,1158.0,1158.0,0.0,569.0,15730.0,,4687.0,3851.0,,,836.0,539.0,0.0,32.0,32.0,,507.0,2699.0,,,555.0,2345.0,7925.0,7278.0,6896.0,382.0,382.0,,2906.0,,1016.0,1335.0,10184.0,18109.0,0,4292.0,959.0,3333.0,-6433.0,7877.0,-573.0,5163.0,4.0,5167.0,23276.0,
11/06/2010,23755.0,758.0,758.0,0,847.0,847.0,0.0,5256.0,,,,,1046.0,,,,,1046.0,7907.0,14106.0,,,0.0,,1742.0,1158.0,1158.0,0.0,584.0,15848.0,,5016.0,4179.0,,,837.0,547.0,0.0,33.0,33.0,,514.0,2777.0,,,577.0,2423.0,8340.0,7261.0,6887.0,374.0,374.0,,2893.0,,989.0,1327.0,10154.0,18494.0,0,4302.0,959.0,3343.0,-6486.0,8013.0,-565.0,5264.0,-3.0,5261.0,23755.0,
01/29/2011,23505.0,825.0,825.0,0,845.0,845.0,0.0,4966.0,,,,,985.0,,45.0,,167.0,818.0,7621.0,14147.0,26716.0,-12569.0,0.0,,1737.0,1140.0,1140.0,0.0,552.0,15884.0,,5115.0,4227.0,0.0,0.0,888.0,588.0,0.0,,,,588.0,2367.0,0.0,0.0,750.0,2147.0,8070.0,7304.0,7304.0,,,,2833.0,0.0,946.0,1137.0,10137.0,18207.0,0,4353.0,959.0,3394.0,-6732.0,8225.0,-550.0,5296.0,2.0,5298.0,23505.0,
05/21/2011,23111.0,431.0,431.0,0,854.0,854.0,0.0,4835.0,,,,,1083.0,,,,,1083.0,7203.0,14192.0,,,0.0,,1716.0,1140.0,1140.0,0.0,576.0,15908.0,,5115.0,4226.0,,,889.0,587.0,0.0,39.0,39.0,,548.0,2618.0,,,695.0,2398.0,8320.0,6793.0,6440.0,353.0,353.0,,2794.0,,973.0,1126.0,9587.0,17907.0,0,4373.0,959.0,3414.0,-7216.0,8592.0,-536.0,5213.0,-9.0,5204.0,23111.0,
08/13/2011,23398.0,643.0,643.0,0,859.0,859.0,0.0,4764.0,,,,,1163.0,,,,,1163.0,7429.0,14267.0,,,0.0,,1702.0,1140.0,1140.0,0.0,562.0,15969.0,,5166.0,4250.0,,,916.0,928.0,0.0,40.0,40.0,,888.0,2922.0,,,657.0,2702.0,9016.0,6419.0,6074.0,345.0,345.0,,2753.0,,973.0,1123.0,9172.0,18188.0,0,4353.0,959.0,3394.0,-7418.0,8811.0,-527.0,5219.0,-9.0,5210.0,23398.0,
11/05/2011,23960.0,216.0,216.0,0,877.0,877.0,0.0,5507.0,,,,,1223.0,,,,,1223.0,7823.0,14451.0,,,0.0,,1686.0,1138.0,1138.0,0.0,548.0,16137.0,,5609.0,4653.0,,,956.0,1262.0,0.0,36.0,36.0,,1226.0,2617.0,,,1066.0,2402.0,9488.0,6428.0,6058.0,370.0,370.0,,3145.0,,930.0,1149.0,9573.0,19061.0,0,4377.0,959.0,3418.0,-7887.0,8944.0,-527.0,4907.0,-8.0,4899.0,23960.0,
01/28/2012,23476.0,188.0,188.0,0,949.0,949.0,,5114.0,,,,,1074.0,,0.0,,172.0,902.0,7325.0,14464.0,28071.0,-13607.0,0.0,,1687.0,1138.0,1138.0,0.0,549.0,16151.0,,5385.0,4329.0,0.0,0.0,1056.0,1315.0,0.0,,,,1315.0,2405.0,,16.0,647.0,2215.0,9105.0,6850.0,6850.0,,,,3555.0,,1393.0,1499.0,10405.0,19510.0,0,4386.0,959.0,3427.0,-8132.0,8571.0,-844.0,3981.0,-15.0,3966.0,23476.0,
05/19/2012,23791.0,511.0,511.0,0,922.0,922.0,0.0,4977.0,,,,,1186.0,,,,,1186.0,7596.0,14522.0,,,0.0,,1673.0,1138.0,1138.0,0.0,535.0,16195.0,,5413.0,4518.0,,,895.0,1335.0,0.0,39.0,39.0,,1296.0,2606.0,,,696.0,2416.0,9354.0,6771.0,6419.0,352.0,352.0,,3599.0,,1404.0,1499.0,10370.0,19724.0,0,4413.0,959.0,3454.0,-8440.0,8945.0,-838.0,4080.0,-13.0,4067.0,23791.0,
08/11/2012,23547.0,238.0,238.0,0,941.0,941.0,0.0,4837.0,,,,,1235.0,,,,,1235.0,7251.0,14600.0,,,0.0,,1696.0,1164.0,1164.0,0.0,532.0,16296.0,,5226.0,4326.0,,,900.0,1340.0,0.0,41.0,41.0,,1299.0,2776.0,,,740.0,2586.0,9342.0,6787.0,6416.0,371.0,371.0,,3625.0,,1403.0,1482.0,10412.0,19754.0,0,4385.0,959.0,3426.0,-8933.0,9164.0,-825.0,3791.0,2.0,3793.0,23547.0,
11/03/2012,24658.0,435.0,435.0,0,1039.0,1039.0,0.0,5550.0,,,,,1253.0,,7.0,,,1253.0,8277.0,14690.0,,,0.0,,1691.0,1164.0,1164.0,0.0,520.0,16381.0,,5731.0,4825.0,,,906.0,2079.0,0.0,42.0,42.0,,2037.0,2738.0,,,771.0,2548.0,10548.0,6780.0,6411.0,369.0,369.0,,3568.0,,1380.0,1417.0,10348.0,20896.0,0,4393.0,959.0,3434.0,-9228.0,9404.0,-808.0,3761.0,1.0,3762.0,24658.0,
02/02/2013,24634.0,238.0,238.0,0,1051.0,1051.0,0.0,5146.0,,,,,1524.0,,0.0,,79.0,1445.0,7959.0,14848.0,29343.0,-14495.0,0.0,,1827.0,1364.0,1234.0,130.0,463.0,16675.0,,5501.0,4484.0,0.0,0.0,1017.0,2734.0,0.0,,,,2734.0,2826.0,0.0,1.0,796.0,2538.0,11061.0,6145.0,6145.0,,,,3214.0,0.0,1291.0,1126.0,9359.0,20420.0,0,4410.0,959.0,3451.0,-9237.0,9787.0,-753.0,4207.0,7.0,4214.0,24634.0,
05/25/2013,24227.0,247.0,247.0,0,961.0,961.0,0.0,5076.0,,,,,1150.0,,,,,1150.0,7434.0,14967.0,,,0.0,,1826.0,1234.0,1234.0,0.0,592.0,16793.0,,5812.0,4855.0,,,957.0,1784.0,0.0,36.0,36.0,,1748.0,2771.0,,,776.0,2487.0,10367.0,6162.0,5787.0,375.0,375.0,,3102.0,,1199.0,1127.0,9264.0,19631.0,0,4442.0,959.0,3483.0,-9293.0,10190.0,-749.0,4590.0,6.0,4596.0,24227.0,
08/17/2013,24472.0,440.0,440.0,0,942.0,942.0,0.0,4954.0,,,,,1182.0,,,,,1182.0,7518.0,15084.0,,,0.0,,1870.0,1234.0,1234.0,0.0,636.0,16954.0,,5633.0,4620.0,,,1013.0,734.0,0.0,35.0,35.0,,699.0,2987.0,,,782.0,2703.0,9354.0,7158.0,6791.0,367.0,367.0,,3112.0,,1205.0,1125.0,10270.0,19624.0,0,4441.0,959.0,3482.0,-9309.0,10430.0,-724.0,4838.0,10.0,4848.0,24472.0,
11/09/2013,25480.0,344.0,344.0,0,1044.0,1044.0,0.0,5628.0,,,,,1196.0,,18.0,,,1196.0,8212.0,15456.0,,,0.0,,1812.0,1234.0,1234.0,0.0,560.0,17268.0,,5988.0,4941.0,,,1047.0,1122.0,0.0,35.0,35.0,,1087.0,3083.0,,,816.0,2799.0,10193.0,7148.0,6791.0,357.0,357.0,,3149.0,,1207.0,1126.0,10297.0,20490.0,0,4472.0,959.0,3513.0,-9426.0,10651.0,-713.0,4984.0,6.0,4990.0,25480.0,
02/01/2014,29281.0,401.0,401.0,0,1116.0,1116.0,0.0,5651.0,,,,,1662.0,,0.0,,113.0,1549.0,8830.0,16893.0,32379.0,-15486.0,0.0,,3558.0,2837.0,2135.0,702.0,721.0,20451.0,,6031.0,4881.0,0.0,0.0,1150.0,1657.0,0.0,,,,1657.0,3017.0,0.0,2.0,1381.0,2769.0,10705.0,9653.0,9653.0,,,,3528.0,0.0,901.0,1244.0,13181.0,23886.0,0,4508.0,959.0,3549.0,-9641.0,10981.0,-464.0,5384.0,11.0,5395.0,29281.0,
05/24/2014,28913.0,265.0,265.0,0,1108.0,1108.0,0.0,5648.0,,,,,1347.0,,,,,1347.0,8368.0,17030.0,,,0.0,,3515.0,2833.0,2135.0,698.0,682.0,20545.0,,6358.0,5257.0,,,1101.0,1652.0,0.0,41.0,41.0,,1611.0,2914.0,,,1325.0,2666.0,10924.0,9664.0,9177.0,487.0,487.0,,3555.0,,900.0,1330.0,13219.0,24143.0,0,4554.0,959.0,3595.0,-10746.0,11398.0,-457.0,4749.0,21.0,4770.0,28913.0,
08/16/2014,29079.0,248.0,248.0,0,1174.0,1174.0,0.0,5495.0,,,,,1378.0,,,,,1378.0,8295.0,17263.0,,,0.0,,3521.0,2830.0,2135.0,695.0,691.0,20784.0,,6204.0,5076.0,,,1128.0,1494.0,0.0,43.0,43.0,,1451.0,3142.0,,,1280.0,2894.0,10840.0,9706.0,9209.0,497.0,497.0,,3511.0,,899.0,1332.0,13217.0,24057.0,0,4564.0,959.0,3605.0,-10785.0,11667.0,-449.0,4997.0,25.0,5022.0,29079.0,
11/08/2014,30222.0,264.0,264.0,0,1154.0,1154.0,0.0,6130.0,,,,,1338.0,,,,,1338.0,8886.0,17586.0,,,0.0,,3750.0,3061.0,2295.0,766.0,689.0,21336.0,,6595.0,5400.0,,,1195.0,1801.0,0.0,45.0,45.0,,1756.0,3284.0,,,1256.0,3036.0,11680.0,9735.0,9211.0,524.0,524.0,,3463.0,,903.0,1304.0,13198.0,24878.0,0,4611.0,959.0,3652.0,-10797.0,11940.0,-435.0,5319.0,25.0,5344.0,30222.0,
01/31/2015,30497.0,268.0,268.0,0,1266.0,1266.0,0.0,5688.0,,,,,1689.0,,0.0,,100.0,1589.0,8911.0,17912.0,34540.0,-16628.0,0.0,,3674.0,3061.0,2304.0,757.0,613.0,21586.0,,6343.0,5052.0,0.0,0.0,1291.0,1874.0,0.0,,,,1874.0,3175.0,0.0,39.0,1209.0,2888.0,11392.0,9723.0,9152.0,571.0,571.0,,3940.0,0.0,1463.0,1229.0,13663.0,25055.0,0,4666.0,1918.0,2748.0,-10809.0,12367.0,-812.0,5412.0,30.0,5442.0,30497.0,
05/23/2015,30468.0,252.0,252.0,0,1218.0,1218.0,0.0,5722.0,,,,,1391.0,,,,,1391.0,8583.0,18212.0,,,0.0,,3673.0,3047.0,2304.0,743.0,626.0,21885.0,,6577.0,5431.0,,,1146.0,1591.0,0.0,42.0,42.0,,1549.0,3150.0,,,1180.0,2864.0,11318.0,9716.0,9196.0,520.0,520.0,,3898.0,,1458.0,1260.0,13614.0,24932.0,0,4785.0,959.0,3826.0,-11350.0,12895.0,-773.0,5557.0,-21.0,5536.0,30468.0,
08/15/2015,30781.0,268.0,268.0,0,1319.0,1319.0,0.0,5548.0,,,,,1391.0,,,,,1391.0,8526.0,18573.0,,,0.0,,3682.0,3043.0,2307.0,736.0,639.0,22255.0,,6482.0,5261.0,,,1221.0,1527.0,0.0,43.0,43.0,,1484.0,3354.0,,,1157.0,3068.0,11363.0,9744.0,9211.0,533.0,533.0,,3792.0,,1460.0,1175.0,13536.0,24899.0,0,4819.0,1918.0,2901.0,-11384.0,13228.0,-759.0,5904.0,-22.0,5882.0,30781.0,
11/07/2015,31907.0,274.0,274.0,0,1253.0,1253.0,0.0,6324.0,,,,,1426.0,,,,,1426.0,9277.0,18926.0,,,0.0,,3704.0,3044.0,2310.0,734.0,660.0,22630.0,,7153.0,5866.0,,,1287.0,2295.0,0.0,42.0,42.0,,2253.0,3504.0,,,1096.0,3218.0,12952.0,8964.0,8422.0,542.0,542.0,,3746.0,,1458.0,1192.0,12710.0,25662.0,0,4866.0,1918.0,2948.0,-11400.0,13554.0,-749.0,6271.0,-26.0,6245.0,31907.0,
01/30/2016,33897.0,277.0,277.0,0,1734.0,1734.0,0.0,6168.0,,,,,1713.0,,1.0,,145.0,1568.0,9892.0,19619.0,37667.0,-18048.0,0.0,,4386.0,3777.0,2724.0,1053.0,608.0,24005.0,,7154.0,5728.0,0.0,0.0,1426.0,2370.0,0.0,,,,2370.0,3447.0,0.0,27.0,1752.0,3226.0,12971.0,9709.0,9027.0,682.0,682.0,,4419.0,0.0,1380.0,1260.0,14128.0,27099.0,0,4898.0,1918.0,2980.0,-11409.0,14011.0,-680.0,6820.0,-22.0,6798.0,33897.0,
05/21/2016,33801.0,391.0,391.0,0,1314.0,1314.0,0.0,6066.0,,,,,1445.0,,,,,1445.0,9216.0,20161.0,,,0.0,,4424.0,3787.0,2744.0,1043.0,637.0,24585.0,,7048.0,5846.0,,,1202.0,2676.0,0.0,50.0,50.0,,2626.0,3421.0,,,1739.0,3200.0,13145.0,9710.0,9008.0,702.0,702.0,,4498.0,,1395.0,1364.0,14208.0,27353.0,0,4942.0,1918.0,3024.0,-12422.0,14589.0,-703.0,6406.0,42.0,6448.0,33801.0,
08/13/2016,34662.0,319.0,319.0,0,1316.0,1316.0,0.0,6120.0,,,,,1489.0,,,,,1489.0,9244.0,20687.0,,,0.0,,4731.0,3788.0,2749.0,1039.0,943.0,25418.0,,6937.0,5723.0,,,1214.0,2779.0,0.0,54.0,54.0,,2725.0,3805.0,,,1649.0,3584.0,13521.0,9641.0,8942.0,699.0,699.0,,4899.0,,1384.0,1866.0,14540.0,28061.0,0,4927.0,1918.0,3009.0,-12443.0,14874.0,-782.0,6576.0,25.0,6601.0,34662.0,
11/05/2016,36507.0,374.0,374.0,0,1488.0,1488.0,0.0,6976.0,,,,,1565.0,,,,,1565.0,10403.0,20966.0,,,0.0,,5138.0,4199.0,3035.0,1164.0,939.0,26104.0,,7463.0,6310.0,,,1153.0,3019.0,0.0,55.0,55.0,,2964.0,3642.0,,,1759.0,3421.0,14124.0,10817.0,10121.0,696.0,696.0,,4936.0,,1381.0,1796.0,15753.0,29877.0,0,4957.0,1918.0,3039.0,-12767.0,15150.0,-728.0,6612.0,18.0,6630.0,36507.0,
01/28/2017,36505.0,322.0,322.0,0,1649.0,1649.0,0.0,6561.0,,,,,1808.0,,67.0,0.0,129.0,1679.0,10340.0,21016.0,40588.0,-19572.0,0.0,,5149.0,4184.0,3031.0,1153.0,898.0,26165.0,,7052.0,5818.0,0.0,0.0,1234.0,2252.0,0.0,,,,2252.0,3556.0,0.0,8.0,1927.0,3305.0,12860.0,11825.0,11063.0,762.0,762.0,,5110.0,0.0,1524.0,1651.0,16935.0,29795.0,0,4988.0,1918.0,3070.0,-13118.0,15543.0,-715.0,6698.0,12.0,6710.0,36505.0,
05/20/2017,35799.0,356.0,356.0,0,1394.0,1394.0,0.0,6359.0,,,,,1429.0,,,,,1429.0,9538.0,21133.0,,,0.0,,5128.0,4172.0,3031.0,1141.0,956.0,26261.0,,7213.0,6078.0,,,1135.0,1854.0,0.0,54.0,54.0,,1800.0,3448.0,,,2181.0,3448.0,12515.0,11590.0,10902.0,688.0,688.0,,5559.0,,1552.0,1826.0,17149.0,29664.0,0,5022.0,1918.0,3104.0,-13874.0,15735.0,-738.0,6145.0,-10.0,6135.0,35799.0,
