Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/2003,4461.376,261.33,261.33,0.0,925.515,925.515,,0.0,0.0,0.0,0.0,0.0,1209.659,,,,,,,2396.504,283.556,807.453,-523.897,,,,1781.316,1180.241,830.053,350.188,601.075,2064.872,,999.009,999.009,,,150.015,,,,,,669.178,,,669.178,1818.202,807.738,,,,,299.539,,,,,,299.539,1107.277,2925.479,0.0,513.13,,,-1209.178,2169.317,62.628,1535.897,0.0,1535.897,4461.376,
01/31/2004,5788.187,741.369,671.089,70.28,1738.408,1738.408,,0.0,0.0,0.0,0.0,0.0,1218.393,,,,,,,3698.17,284.148,834.81,-550.662,,,,1805.869,1289.278,948.53,340.748,516.591,2090.017,,1126.103,1126.103,,,1688.776,,,,,,641.712,,,641.712,3456.591,551.406,,,,,303.624,,,,,,303.624,855.03,4311.621,0.0,532.461,,,-1353.078,2240.592,56.591,1476.566,0.0,1476.566,5788.187,
04/30/2004,5232.732,1072.745,1072.745,0.0,954.295,954.295,,0.0,0.0,0.0,0.0,0.0,926.452,,,,,,,2953.492,273.303,852.542,-579.239,210.973,,,1794.964,1286.944,993.467,293.477,508.02,2279.24,,1065.793,1065.793,,,275.669,,,,,,1155.875,,,1155.875,2497.337,545.811,,,,,369.769,,,,,,369.769,915.58,3412.917,0.0,547.244,,,-1489.556,2695.916,66.211,1819.815,0.0,1819.815,5232.732,
07/31/2004,4614.759766,317.100006,317.100006,0.0,987.414001,,,0.0,0.0,0.0,0.0,0.0,900.70697,,,,,,,2205.219971,272.110992,869.854004,-597.742981,233.281998,,,1904.150024,1272.780029,960.275024,312.505005,631.369995,2409.543015,,1022.539978,1022.539978,,,380.834015,,,,,,747.75589,,,747.75589,2151.129883,546.195984,,,,,402.334015,,,,,,402.334015,948.529999,3099.659882,0.0,546.075989,,,-1816.079956,2703.649902,81.460083,1515.106018,0.0,1515.106018,4614.7659,
10/31/2004,4896.859863,575.796021,575.796021,0.0,978.111023,,,0.0,0.0,0.0,0.0,0.0,929.132996,,,,,,,2483.040039,275.687988,897.275024,-621.586975,261.502991,,,1876.630005,1264.400024,964.547974,299.852051,612.22998,2413.820984,,1000.080017,1000.080017,,,593.60199,,,,,,688.027954,,,688.027954,2281.709961,931.781006,,,,,368.696014,,,,,,368.696014,1300.47702,3582.186981,0.0,560.948975,,,-1960.959961,2615.090088,99.587891,1314.666992,0.0,1314.666992,4896.853973,
01/31/2005,6141.121094,576.145996,576.145996,0.0,2084.322021,2084.322021,,0.0,0.0,0.0,0.0,0.0,960.718018,,,,,,,3621.186035,327.38501,969.921021,-642.536011,253.531006,,,1939.019043,1271.109985,975.849976,295.26001,667.909058,2519.935059,,1538.850952,1538.850952,,,1554.457031,,,,,,309.046997,,,309.046997,3402.35498,928.528992,,,,,361.587006,,,,,,361.587006,1290.115997,4692.470978,0.0,583.927002,,,-1903.258057,2670.355957,97.625122,1448.650024,0.0,1448.650024,6141.121002,
04/30/2005,5538.056,1100.213,1100.213,0.0,931.932,931.932,,0.0,0.0,0.0,0.0,0.0,1038.489,,,,,,,3070.634,330.15,988.575,-658.425,205.936,,,1931.336,1263.039,1015.947,247.092,668.297,2467.422,,1515.433,1515.433,,,25.545,25.204,0.341,0.341,,,693.818,,,693.818,2234.796,923.073,909.523,13.55,13.55,,430.919,,,,,,430.919,1353.992,3588.788,0.0,602.747,,,-1883.879,3161.682,68.718,1949.268,0.0,1949.268,5538.056,
07/31/2005,5017.181152,709.886024,632.801025,77.084999,989.715027,989.715027,,0.0,0.0,0.0,0.0,0.0,890.812012,,,,,,,2590.413086,328.68399,1006.672974,-677.989014,0.0,,,2098.083984,1250.874023,1018.632019,232.242004,847.209961,2426.767975,,871.715027,871.715027,,,25.854,,,,,,1005.443913,,,1005.443913,1903.012939,923.14502,,,,,368.028015,,,,,,368.028015,1291.173035,3194.185974,0.0,605.70697,,,-1970.366943,3123.924072,63.730835,1822.994934,0.0,1822.994934,5017.180908,
10/31/2005,5297.179199,506.625992,392.48999,114.136002,1270.807983,1270.807983,,0.0,0.0,0.0,0.0,0.0,928.484985,,,,,,,2705.918945,362.040985,1077.011963,-714.971008,142.781998,,,2086.437012,1335.436035,1087.587036,247.848999,751.000977,2591.259995,,1486.724976,1486.724976,,,515.120972,,,,,,374.781006,,,374.781006,2376.626953,917.883972,,,,,428.394989,,,,,,428.394989,1346.278961,3722.905914,0.0,616.565979,,,-2083.561035,2996.804932,44.463074,1574.272949,0.0,1574.272949,5297.178864,
01/31/2006,7672.34082,1460.180054,1460.180054,0.0,2380.375,2380.375,,0.0,0.0,0.0,0.0,0.0,992.197021,,,,,,,4832.751953,415.843994,1145.249023,-729.405029,175.067993,,,2248.677002,1339.503052,1104.266968,235.236084,909.17395,2839.588989,,1634.571045,1634.571045,,,2609.321045,,,,,,506.370117,,,506.370117,4750.262207,916.926025,,,,,417.200012,,,,,,417.200012,1334.126038,6084.388245,0.0,636.088013,,,-2027.662964,2945.886963,33.640991,1587.953003,0.0,1587.953003,7672.341248,
04/30/2006,5989.135,673.827,673.827,0.0,971.873,971.873,,0.0,0.0,0.0,0.0,0.0,1142.736,,,,,,,2788.436,343.706,966.399,-622.693,0.0,,,2856.993,1151.649,941.324,210.325,1705.344,3200.699,,1391.332,1391.332,,,506.992,,,,,,995.112,,,995.112,2893.436,417.262,404.053,13.209,13.209,,530.638,,,,,,530.638,947.9,3841.336,0.0,657.412,,,-2023.62,3492.059,21.948,2147.799,0.0,2147.799,5989.135,
07/31/2006,5636.268,467.287,390.068,77.219,808.004,808.004,,0.0,0.0,0.0,0.0,0.0,1113.41,,,,,,,2388.701,452.01,1187.436,-735.426,687.14,,,2108.417,1309.374,1104.273,205.101,799.043,3247.567,,1420.035,1420.035,,,704.661,,,,,,809.885,,,809.885,2934.581,411.734,,,,,478.384,,,,,,478.384,890.118,3824.699,0.0,653.81,,,-2182.693,3320.197,20.255,1811.569,0.0,1811.569,5636.268,
10/31/2006,6206.891,518.559,442.273,76.286,826.557,826.557,,0.0,0.0,0.0,0.0,0.0,1423.457,,,,,,,2768.573,467.543,1223.273,-755.73,832.805,,,2137.97,1331.02,1134.576,196.444,806.95,3438.318,,1351.829,1351.829,,,1549.45,,,,,,915.192,,,915.192,3816.471,411.705,,,,,350.086,,,,,,350.086,761.791,4578.262,0.0,663.279,,,-2176.24,3119.997,21.593,1628.629,0.0,1628.629,6206.891,
01/31/2007,9359.978,1082.666,1082.666,0.0,2801.72,2801.72,,0.0,0.0,0.0,0.0,0.0,1622.893,,,,,,,5507.279,392.706,1038.619,-645.913,1069.626,,,2390.367,1166.888,982.598,184.29,1223.479,3852.699,,1180.559,1180.559,,,3438.754,,,,,,2450.946,,,2450.946,7070.259,416.183,,,,,343.362,,,,,,343.362,759.545,7829.804,0.0,666.656,,,-2159.337,3015.88,6.975,1530.174,0.0,1530.174,9359.978,
04/30/2007,7499.493,921.838,921.838,0.0,966.777,966.777,,0.0,0.0,0.0,0.0,0.0,1565.677,,,,,,,3454.292,379.066,1026.217,-647.151,1358.222,,,2307.913,1175.332,993.919,181.413,1132.581,4045.201,,1152.561,1152.561,,,1576.386,,,,,,2447.405,,,2447.405,5176.352,519.807,,,,,388.835,,,,,,388.835,908.642,6084.994,0.0,681.125,,,-2151.746,2886.44,-1.32,1414.499,0.0,1414.499,7499.493,
07/31/2007,6868.07,437.671,437.671,,827.87,827.87,,,,,,,1623.05,,,,,,,2888.591,372.235,1028.57,-656.335,1241.281,,,2365.963,1180.077,1006.278,173.799,1185.886,3979.479,,615.858,615.858,,,1660.608,,,,,,2433.897,,,2433.897,4710.363,519.803,,,,,556.542,,,,,,556.542,1076.345,5786.708,0.0,676.006,,,-2127.379,2530.207,2.528,1081.362,0.0,1081.362,6868.07,
10/31/2007,7106.771,386.915,386.915,0.0,901.359,901.359,,,,,,,2692.759,,,,,,,3981.033,383.93,1032.696,-648.766,1082.301,,,1659.507,1617.658,1007.695,609.963,41.849,3125.738,,400.738,400.738,,,511.48,,,,,,2963.933,,,2963.933,3876.151,2144.012,,,,,542.328,,,,,,542.328,2686.34,6562.491,0.0,682.766,,,-2120.995,1981.378,1.131,544.28,0.0,544.28,7106.771,
01/31/2008,11575.211,1410.009,1410.009,0.0,3125.384,3125.384,0.0,,,,,,3595.954,,,,,,,8131.347,391.265,1042.841,-651.576,1040.854,,,2011.745,1164.884,1010.721,154.163,846.861,3443.864,,593.732,593.732,,,1719.817,,,,,,5357.054,,,5357.054,7670.603,2917.411,,,,,523.265,,,,,,523.265,3440.676,11111.279,0.0,689.372,,,-2112.558,1887.466,-0.348,463.932,0.0,463.932,11575.211,
04/30/2008,5623.425,664.897,664.897,0.0,534.229,534.229,,,,,,,1415.361,,,,,,,2614.487,363.664,984.124,-620.46,966.301,,,1678.973,978.682,831.314,147.368,700.291,3008.938,,,,,,136.286,135.773,0.513,0.513,,,2975.049,,,2975.049,3111.335,1031.784,1019.27,12.514,12.514,,492.488,,,,,,492.488,1524.272,4635.607,0.0,700.318,,,-2099.435,2384.449,2.486,987.818,0.0,987.818,5623.425,
07/31/2008,4903.482,355.998,355.998,0.0,785.083,785.083,0.0,0.0,0.0,0.0,0.0,0.0,660.21,,,,,,660.21,1801.291,380.804,1058.161,-677.357,868.603,868.603,,1852.784,1148.74,1006.207,142.533,704.044,3102.191,,999.162,592.688,263.784,142.69,108.839,0.0,,,,108.839,1443.053,,,1443.053,2551.054,1034.117,1034.117,,,,481.589,,,,,,481.589,1515.706,4066.76,0.0,691.161,4.359,686.802,-2060.212,2204.94,0.833,836.722,0.0,836.722,4903.482,
10/31/2008,5424.747,693.626,693.626,0.0,537.751,537.751,0.0,0.0,0.0,0.0,0.0,0.0,1428.172,,,,,745.419,388.489,2659.549,377.687,1004.583,-626.896,811.732,811.732,,1575.779,968.836,832.294,136.542,606.943,2765.198,,200.884,,100.857,100.027,110.257,104.0,,,,6.257,2129.938,,,1384.519,2441.079,1727.51,1727.51,,,,423.496,,,,,,423.496,2151.006,4592.085,0.0,842.354,4.442,837.912,-2017.757,2019.301,-11.236,832.662,0.0,832.662,5424.747,
01/31/2009,7301.892,1269.203,1269.203,0.0,2642.951,2642.951,0.0,0.0,0.0,0.0,0.0,0.0,500.935,,,,,,500.935,4413.089,383.704,1025.924,-642.22,781.755,781.755,,1723.344,1242.549,848.443,394.106,480.795,2888.803,,350.75,,143.791,206.959,803.515,794.485,,,,9.03,2850.463,,,2850.463,4004.728,2002.647,2002.647,,,,454.512,,,,,,454.512,2457.159,6461.887,0.0,839.771,4.442,835.329,-1998.802,2015.65,-16.614,840.005,0.0,840.005,7301.892,
04/30/2009,5359.722,1654.663,1654.663,0.0,512.814,512.814,0.0,0.0,0.0,0.0,0.0,0.0,403.603,,,171.741,,,403.603,2571.08,368.289,993.364,-625.075,744.899,744.899,,1675.454,1236.228,850.23,385.998,267.485,2788.642,,803.665,,543.967,259.698,33.782,25.0,,,,8.782,1560.833,,,1560.833,2398.28,1107.122,1107.122,,,,448.461,,,,,87.078,361.383,1555.583,3953.863,0.0,840.919,4.442,836.477,-2094.858,2671.437,-11.639,1405.859,0.0,1405.859,5359.722,
07/31/2009,4545.762,1006.303,1006.303,0.0,379.177,379.177,0.0,0.0,0.0,0.0,0.0,0.0,442.666,,,,,,442.666,1828.146,359.408,,,707.712,707.712,,1650.496,1231.64,852.018,379.622,418.856,2717.616,,431.555,,330.145,101.41,31.093,25.0,,,,6.093,1360.478,,,1360.478,1823.126,1107.395,1107.395,,,,424.527,,,,,,424.527,1531.922,3355.048,0.0,828.654,4.442,824.212,-2072.108,2437.017,-2.849,1190.714,0.0,1190.714,4545.762,
10/31/2009,4967.359,1432.243,1432.243,0.0,461.485,461.485,0.0,0.0,0.0,0.0,0.0,0.0,407.258,,,,,,407.258,2300.986,351.288,,,671.049,671.049,,1644.036,1234.992,856.88,378.112,409.044,2666.373,,860.474,,169.004,691.47,28.667,25.0,,,,3.667,1493.726,,,1493.726,2382.867,1107.562,1107.562,,,,405.833,,,,,,405.833,1513.395,3896.262,0.0,831.865,4.442,827.423,-2068.987,2308.153,0.066,1071.097,0.0,1071.097,4967.359,
01/31/2010,7410.129,1727.677,1727.677,0.0,2566.83,2566.83,0.0,0.0,0.0,0.0,0.0,0.0,430.235,,,,,,430.235,4724.742,362.17,,,641.157,641.157,,1682.06,1215.005,843.054,371.951,467.055,2685.387,,300.23,,118.079,182.151,1702.67,1700.094,,,,2.576,2977.002,,,2977.002,4979.902,1107.8,1107.8,,,,385.96,,,,,,385.96,1493.76,6473.662,0.0,830.877,4.374,826.503,-2057.902,2162.406,1.086,936.467,0.0,936.467,7410.129,
04/30/2010,5234.318,1804.045,1804.045,0.0,517.986,517.986,0.0,0.0,0.0,0.0,0.0,0.0,327.005,,,173.48,,,327.005,2649.036,345.47,1002.478,-657.008,595.405,595.405,,1644.407,1207.879,840.447,367.432,263.048,2585.282,,658.671,,459.175,199.496,53.688,50.0,,,,3.688,1609.132,,,1609.132,2321.491,1060.144,1060.144,,,,412.053,,,,,206.036,206.017,1472.197,3793.688,0.0,836.918,4.314,832.604,-2056.552,2658.586,1.678,1440.63,0.0,1440.63,5234.318,
07/31/2010,4424.164,1098.61,1098.61,0.0,376.929,376.929,0.0,0.0,0.0,0.0,0.0,0.0,362.941,,,,,,362.941,1838.48,326.641,999.778,-673.137,563.09,563.09,,1695.953,1249.353,875.797,373.556,446.6,2585.684,,392.008,,315.09,76.918,53.577,50.0,,,,3.577,1493.694,,,1493.694,1939.279,1065.649,1065.649,,,,394.089,,,,,,394.089,1459.738,3399.017,0.0,815.171,4.159,811.012,-2042.638,2255.262,-2.648,1025.147,0.0,1025.147,4424.164,
10/31/2010,4307.782,959.746,959.746,0.0,416.333,416.333,0.0,0.0,0.0,0.0,0.0,0.0,359.487,,,,,,359.487,1735.566,327.881,1011.418,-683.537,537.226,537.226,,1707.109,1240.741,867.417,373.324,466.368,2572.216,,232.871,,151.708,81.163,53.407,50.0,,,,3.407,1630.414,,,1630.414,1916.692,1066.103,1066.103,,,,445.182,,,,,,445.182,1511.285,3427.977,0.0,814.527,4.124,810.403,-2041.529,2104.05,2.757,879.805,0.0,879.805,4307.782,
01/31/2011,5802.735,1465.69,1465.69,0.0,1371.152,1371.152,0.0,0.0,0.0,0.0,0.0,0.0,437.219,,,,,,437.219,3274.061,321.075,1021.724,-700.649,513.192,513.192,,1694.407,1224.672,849.028,375.644,469.735,2528.674,,249.603,,95.99,153.613,686.149,682.566,,,,3.583,2526.877,,,2526.877,3462.629,1074.358,1074.358,,,,438.065,,,,,,438.065,1512.423,4975.052,0.0,813.857,4.124,809.733,-2038.783,2045.447,7.162,827.683,0.0,827.683,5802.735,
04/30/2011,5289.453,1677.844,1677.844,0.0,230.172,230.172,0.0,0.0,0.0,0.0,0.0,0.0,1140.071,,,218.001,,241.562,239.743,3048.087,255.298,833.953,-578.655,648.844,485.008,163.836,1337.224,709.493,434.151,275.342,409.73,2241.366,,667.659,,458.911,208.748,25.557,25.0,,,,0.557,1644.764,,,1403.202,2337.98,1039.527,1039.527,,,,462.372,,,,,114.285,348.087,1501.899,3839.879,0.0,816.79,4.124,812.666,-2036.552,2658.103,11.233,1449.574,0.0,1449.574,5289.453,
07/31/2011,4308.052,1012.709,1012.709,0.0,329.388,329.388,0.0,0.0,0.0,0.0,0.0,0.0,325.728,,,,,,325.728,1667.825,295.22,989.541,-694.321,466.663,466.663,,1878.344,1102.646,742.611,360.035,775.698,2640.227,,358.896,,275.639,83.257,55.94,25.0,,,,30.94,1188.398,,,1188.398,1603.234,1019.431,1019.431,,,,451.51,,,,,,451.51,1470.941,3074.175,0.0,812.792,4.124,808.668,-2028.618,2437.011,12.692,1233.877,0.0,1233.877,4308.052,
10/31/2011,3976.513,572.611,572.611,0.0,128.062,128.062,0.0,0.0,0.0,0.0,0.0,0.0,984.731,,,,,199.03,255.578,1685.404,257.87,867.309,-609.439,756.447,450.137,306.31,1276.792,700.509,438.403,262.106,576.283,2291.109,,182.446,,135.858,46.588,95.725,64.99,,,,30.735,1503.417,,,1304.387,1781.588,1009.196,1009.196,,,,322.907,,,,,,322.907,1332.103,3113.691,0.0,803.264,3.994,799.27,-2024.963,2080.162,4.359,862.822,0.0,862.822,3976.513,
01/31/2012,4852.789,1218.984,1218.984,0.0,1035.902,1035.902,0.0,0.0,0.0,0.0,0.0,0.0,264.78,,,,,,264.78,2519.666,260.755,878.069,-617.314,742.372,430.189,312.183,1329.996,701.743,433.595,268.148,628.253,2333.123,,170.841,,40.596,130.245,886.943,255.947,,,,630.996,2185.632,,,2185.632,3243.416,409.241,409.241,,,,393.683,,,,,,393.683,802.924,4046.34,0.0,801.847,3.994,797.853,-2021.059,2018.252,7.409,806.449,0.0,806.449,4852.789,
04/30/2012,4649.567,1944.334,1944.334,0.0,193.858,193.858,0.0,0.0,0.0,0.0,0.0,0.0,362.802,,,144.705,,,362.802,2500.994,240.772,770.613,-529.841,777.516,406.201,371.315,1130.285,704.23,427.566,276.664,281.35,2148.573,,500.366,,336.374,163.992,631.434,0.0,,,,631.434,1394.628,,,1394.628,2526.428,409.115,409.115,,,,388.132,,,,,116.504,271.628,797.247,3323.675,0.0,800.763,3.979,796.784,-2011.013,2523.997,12.145,1325.892,0.0,1325.892,4649.567,
07/31/2012,3594.277,939.871,939.871,0.0,116.357,116.357,0.0,0.0,0.0,0.0,0.0,0.0,361.371,,0.0,,,,361.371,1417.599,242.585,784.729,-542.144,767.524,386.759,380.765,1166.569,702.634,431.101,271.533,463.935,2176.678,,313.773,,278.539,35.234,600.642,0.0,,,,600.642,1062.982,,,1062.982,1977.397,408.992,408.992,,,,362.215,,,,,,362.215,771.207,2748.604,0.0,747.782,3.166,744.616,-865.332,955.873,7.35,845.673,0.0,845.673,3594.277,
10/31/2012,3896.73,1260.901,1260.901,0.0,124.511,124.511,0.0,0.0,0.0,0.0,0.0,0.0,321.541,,,,,,321.541,1706.953,272.438,765.108,-492.67,759.49,370.85,388.64,1157.849,709.685,434.492,275.193,448.164,2189.777,,134.471,,95.126,39.345,600.678,0.0,,,,600.678,1196.553,,,1196.553,1931.702,906.125,906.125,,,,365.97,,,,,,365.97,1272.095,3203.797,0.0,751.464,3.166,748.298,-862.923,795.707,8.685,692.933,0.0,692.933,3896.73,
01/31/2013,3932.496,418.385,418.385,0.0,949.16,949.16,0.0,0.0,0.0,0.0,0.0,0.0,369.004,,,,,,369.004,1736.549,273.45,783.502,-510.052,754.199,357.887,396.312,1168.298,723.494,435.256,288.238,444.804,2195.947,,120.886,,17.348,103.538,425.68,424.967,,,,0.713,1516.628,,,1516.628,2063.194,906.012,906.012,,,,328.402,,,,,,328.402,1234.414,3297.608,0.0,750.564,3.166,747.398,-848.407,723.676,9.055,634.888,0.0,634.888,3932.496,
04/30/2013,4537.779,1747.584,1747.584,0.0,206.835,206.835,0.0,0.0,0.0,0.0,0.0,0.0,507.924,,,81.182,,,507.924,2462.343,267.88,688.198,-420.318,825.665,338.789,486.876,981.891,719.221,434.782,284.439,181.488,2075.436,,551.098,,416.128,134.97,0.722,0.0,,,,0.722,1460.385,,,1460.385,2012.205,905.958,905.958,,,,356.069,,,,,82.392,273.677,1262.027,3274.232,0.0,755.649,3.166,752.483,-836.097,1333.445,10.55,1263.547,0.0,1263.547,4537.779,
07/31/2013,3762.888,1163.876,1163.876,0.0,121.309,121.309,0.0,0.0,0.0,0.0,0.0,0.0,419.747,,,,,,419.747,1704.932,286.584,719.265,-432.681,796.714,309.681,487.033,974.658,716.122,435.667,280.455,258.536,2057.956,,248.76,,215.834,32.926,0.73,0.0,,,,0.73,1200.994,,,1200.994,1450.484,905.902,905.902,,,,301.187,,,,,,301.187,1207.089,2657.573,0.0,756.375,3.166,753.209,-814.454,1163.651,-0.257,1105.315,0.0,1105.315,3762.888,
10/31/2013,3274.513,790.772,790.772,0.0,131.701,131.701,0.0,0.0,0.0,0.0,0.0,0.0,273.181,,,,,,273.181,1195.654,311.157,760.895,-449.738,761.251,295.907,465.344,1006.451,739.025,442.812,296.213,267.426,2078.859,,64.059,,22.475,41.584,400.503,0.0,,,,400.503,1082.123,,,1082.123,1546.685,506.078,506.078,,,,266.775,,,,,,266.775,772.853,2319.538,0.0,760.994,3.166,757.828,-811.324,1003.842,1.463,954.975,0.0,954.975,3274.513,
01/31/2014,3515.287,437.404,437.404,0.0,677.221,677.221,0.0,0.0,0.0,0.0,0.0,0.0,390.086,,,,,,390.086,1504.711,314.565,784.298,-469.733,725.919,282.149,443.77,970.092,756.105,437.386,318.719,213.987,2010.576,,131.958,,23.375,108.583,595.554,194.984,,,,400.57,1327.008,,,1327.008,2054.52,505.959,505.959,,,,268.049,,,,,,268.049,774.008,2828.528,0.0,765.268,3.166,762.102,-807.966,734.233,-4.776,686.759,0.0,686.759,3515.287,
04/30/2014,4693.529,2608.802,2185.307,423.495,191.618,191.618,0.0,0.0,0.0,0.0,0.0,0.0,313.586,,,47.247,,,178.259,3114.006,304.911,750.96,-446.049,268.428,268.428,,1006.184,791.739,436.117,355.622,167.198,1579.523,,796.176,,406.655,389.521,400.637,0.0,,,,400.637,1116.303,160.562,,1116.303,2313.116,505.837,505.837,,,,318.027,,,,,157.465,0.0,823.864,3136.98,0.0,769.82,3.166,766.654,-807.745,1589.297,5.177,1556.549,0.0,1556.549,4693.529,
07/31/2014,3890.819,1833.263,1429.489,403.774,122.315,122.315,0.0,0.0,0.0,0.0,0.0,0.0,336.583,,,46.953,,,146.26,2292.161,314.531,782.903,-468.372,259.732,259.732,,1024.395,826.735,478.845,347.89,150.707,1598.658,,442.946,,284.038,158.908,400.705,0.0,,,,400.705,840.268,136.072,,482.975,1683.919,505.714,505.714,,,,303.986,,,,,167.914,0.0,809.7,2493.619,0.0,769.18,3.166,766.014,-795.587,1418.124,5.483,1397.2,0.0,1397.2,3890.819,
10/31/2014,3091.29,1008.67,627.49,381.18,107.705,107.705,0.0,0.0,0.0,0.0,0.0,0.0,341.006,,,37.937,,,143.813,1457.381,318.225,809.378,-491.153,251.092,251.092,,1064.592,878.227,464.182,414.045,148.428,1633.909,,280.32,,147.0,133.32,0.772,0.0,,,,0.772,794.585,119.398,,454.86,1075.677,505.588,505.588,,,,271.349,,,,,151.951,0.0,776.937,1852.614,0.0,775.828,3.166,772.662,-794.194,1250.465,6.577,1238.676,0.0,1238.676,3091.29,
01/31/2015,4378.941,1688.979,1321.134,367.845,777.453,777.453,0.0,0.0,0.0,0.0,0.0,0.0,311.887,,,13.441,,,144.061,2778.319,308.805,817.844,-509.039,245.663,245.663,,1046.154,886.29,442.961,443.329,146.423,1600.622,,292.459,,1.619,290.84,592.267,591.486,,,,0.781,1586.378,111.956,,1286.216,2471.104,505.46,505.46,,,,255.992,,,,,144.036,0.0,761.452,3232.556,0.0,782.011,3.166,778.845,-792.739,1158.376,-1.263,1146.385,0.0,1146.385,4378.941,
04/30/2015,4515.42,2446.815,2007.19,439.625,167.964,167.964,0.0,0.0,0.0,0.0,0.0,0.0,336.522,0.0,,13.461,,,162.255,2951.301,311.387,830.184,-518.797,239.338,239.338,,1013.394,873.973,441.831,432.142,125.96,1564.119,,810.75,,434.684,376.066,0.79,0.0,,,,0.79,1066.749,156.298,0.0,744.241,1878.289,505.298,505.298,,,,298.884,0.0,0.0,0.0,0.0,142.586,0.0,804.182,2682.471,0.0,786.959,3.166,783.793,-792.192,1836.442,1.74,1832.949,0.0,1832.949,4515.42,
07/31/2015,3629.454,1705.742,1299.382,406.36,103.194,103.194,0.0,0.0,0.0,0.0,0.0,0.0,301.98,,,11.377,,,141.59,2110.916,297.321,836.144,-538.823,230.13,230.13,,991.087,871.403,454.394,417.009,108.307,1518.538,,395.843,,245.541,150.302,0.799,0.0,,,,0.799,793.612,130.21,,476.732,1190.254,501.96,501.96,,,,267.813,,,,,137.603,0.0,769.773,1960.027,0.0,776.949,3.166,773.783,-778.522,1679.234,-8.234,1669.427,0.0,1669.427,3629.454,
10/31/2015,2278.473,360.681,360.681,0.0,94.76,94.76,0.0,0.0,0.0,0.0,0.0,0.0,269.457,,,11.264,,,123.545,724.898,298.602,861.76,-563.158,220.671,220.671,,1034.302,908.292,442.068,466.224,114.746,1553.575,,246.314,,67.732,178.582,0.808,0.0,,,,0.808,319.426,108.115,,0.0,566.548,1490.514,1490.514,,,,248.654,,,,,140.539,0.0,1739.168,2305.716,0.0,760.577,2.761,757.816,-775.185,3.573,-16.208,-27.243,0.0,-27.243,2278.473,
01/31/2016,2862.936,189.511,189.511,0.0,829.774,829.774,0.0,0.0,0.0,0.0,0.0,0.0,199.564,,,113.887,,,170.153,1218.849,290.202,875.621,-585.419,212.106,212.106,,1141.779,917.15,443.418,473.732,110.742,1644.087,,337.369,,8.099,329.27,0.817,0.0,,,,0.817,250.846,106.438,,0.0,589.032,2615.823,2615.823,,,,194.815,,,,,88.377,0.0,2810.638,3399.67,0.0,761.132,2.641,758.491,-767.017,-510.0,-20.849,-536.734,0.0,-536.734,2862.936,
04/30/2016,2847.225,896.801,896.801,0.0,153.116,153.116,0.0,0.0,0.0,0.0,0.0,0.0,170.684,0.0,,120.123,,0.0,170.684,1220.601,293.565,894.685,-601.12,202.385,202.385,,1130.674,904.642,470.757,433.885,105.909,1626.624,,795.126,,373.754,421.372,0.826,0.0,,,,0.826,243.653,160.182,0.0,0.0,1039.605,1491.375,1491.375,,,,293.142,0.0,0.0,0.0,0.0,132.96,0.0,1784.517,2824.122,0.0,760.832,2.602,758.23,-766.843,40.347,-11.233,23.103,0.0,23.103,2847.225,
07/31/2016,2163.542,306.871,306.871,0.0,103.425,103.425,0.0,0.0,0.0,0.0,0.0,0.0,198.077,,,90.498,,,198.077,608.373,284.114,907.051,-622.937,192.375,192.375,,1078.68,890.851,470.942,419.909,97.331,1555.169,,416.991,,216.39,200.601,0.864,0.0,,,,0.864,191.304,145.691,,0.0,609.159,1491.79,1491.79,,,,262.4,,,,,116.709,0.0,1754.19,2363.349,0.0,751.506,2.582,748.924,-755.878,-180.631,-14.804,-199.807,0.0,-199.807,2163.542,
