Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2010,1109.0,617.0,861.0,679.0,182.0,-244.0,492.0,40.0,0.0,40.0,0.0,313.0,139.0,-228.0,881.0,-769.0,0.0,769.0,112.0,0.0,0.0,112.0,-11.0,,101.0,27.0,27.0,0.0,74.0,-4.0,70.0,-41.0,0.0,29.0,59.25,3.25,874.664,0.03,0.06,0.06774,874.664,0.03,0.06,0.063716,
09/30/2010,1126.0,640.0,844.0,650.0,194.0,-204.0,486.0,37.0,0.0,37.0,0.0,333.0,116.0,-94.0,1032.0,-736.0,0.0,736.0,296.0,0.0,0.0,296.0,-85.0,,211.0,-15.0,-15.0,0.0,226.0,-7.0,219.0,-41.0,0.0,178.0,164.95,1.95,874.433,0.2,0.19,0.188637,874.433,0.2,0.19,0.188637,
12/31/2010,1155.0,629.0,811.0,618.0,193.0,-182.0,526.0,35.0,0.0,35.0,0.0,335.0,156.0,97.0,1252.0,-744.0,0.0,744.0,508.0,0.0,0.0,508.0,-172.0,,336.0,13.0,13.0,0.0,323.0,-3.0,320.0,-41.0,0.0,279.0,293.95,1.95,875.501,0.32,0.33,0.335751,900.263,0.32,0.33,0.332166,
03/31/2011,1054.0,597.0,760.0,571.0,189.0,-163.0,457.0,53.0,0.0,53.0,0.0,321.0,83.0,40.0,1094.0,-701.0,0.0,701.0,393.0,0.0,0.0,393.0,-111.0,,282.0,11.0,11.0,0.0,271.0,-8.0,263.0,-37.0,-53.0,173.0,188.55,4.55,881.894,0.2,0.21,0.213801,887.836,0.19,0.21,0.213801,
06/30/2011,1018.0,564.0,726.0,552.0,174.0,-162.0,454.0,30.0,0.0,30.0,0.0,318.0,106.0,8.0,1026.0,-680.0,0.0,680.0,346.0,0.0,0.0,346.0,-94.0,,252.0,9.0,9.0,0.0,243.0,-3.0,240.0,-6.0,0.0,234.0,246.25,3.25,947.565,0.25,0.26,0.259877,952.133,0.25,0.26,0.259877,
09/30/2011,1032.0,549.0,705.0,546.0,159.0,-156.0,483.0,52.0,0.0,52.0,0.0,307.0,124.0,-10.0,1022.0,-692.0,0.0,692.0,330.0,0.0,0.0,330.0,-95.0,,235.0,17.0,17.0,0.0,218.0,-1.0,217.0,-5.0,0.0,212.0,232.9,3.9,948.702,0.22,0.24,0.245493,950.686,0.22,0.24,0.244102,
12/31/2011,971.0,557.0,698.0,552.0,146.0,-141.0,414.0,19.0,0.0,19.0,0.0,283.0,112.0,22.0,993.0,-717.0,0.0,717.0,276.0,0.0,0.0,276.0,-69.0,,207.0,7.0,7.0,0.0,200.0,,200.0,-6.0,0.0,194.0,202.95,1.95,948.658,0.2,0.21,0.213934,951.684,0.2,0.21,0.212049,
03/31/2012,995.0,553.0,684.0,537.0,147.0,-131.0,442.0,35.0,0.0,35.0,0.0,263.0,144.0,-42.0,953.0,-679.0,0.0,679.0,274.0,0.0,0.0,274.0,-73.0,,201.0,1.0,1.0,0.0,200.0,,200.0,-6.0,0.0,194.0,197.6,2.6,949.342,0.2,0.21,0.208144,953.971,0.2,0.2,0.202725,
06/30/2012,995.0,538.0,662.0,520.0,142.0,-124.0,457.0,24.0,0.0,24.0,0.0,273.0,160.0,-21.0,974.0,-693.0,0.0,693.0,281.0,0.0,0.0,281.0,-54.0,,227.0,-14.0,-14.0,0.0,241.0,-5.0,236.0,-5.0,0.0,231.0,218.95,1.95,944.648,0.24,0.23,0.231779,948.087,0.24,0.23,0.231779,
09/30/2012,1090.0,572.0,671.0,539.0,132.0,-99.0,518.0,11.0,0.0,11.0,0.0,299.0,208.0,-109.0,981.0,-712.0,0.0,712.0,269.0,0.0,0.0,269.0,-51.0,,218.0,-3.0,-3.0,0.0,221.0,-2.0,219.0,-5.0,0.0,214.0,214.25,3.25,936.223,0.23,0.23,0.228845,940.764,0.23,0.23,0.228845,
12/31/2012,1040.0,601.0,688.0,565.0,123.0,-87.0,439.0,2.0,0.0,2.0,0.0,336.0,101.0,-57.0,983.0,-734.0,0.0,734.0,249.0,0.0,0.0,249.0,-53.0,,196.0,-7.0,-7.0,0.0,203.0,,203.0,-6.0,0.0,197.0,197.15,7.15,925.725,0.21,0.21,0.212968,930.382,0.21,0.21,0.212968,
03/31/2013,1008.0,583.0,667.0,550.0,117.0,-84.0,425.0,8.0,0.0,8.0,0.0,287.0,130.0,-55.0,953.0,-681.0,0.0,681.0,272.0,0.0,0.0,272.0,-70.0,,202.0,-3.0,-3.0,0.0,205.0,-1.0,204.0,-5.0,0.0,199.0,201.85,5.85,920.316,0.22,0.21,0.219327,926.051,0.21,0.21,0.216317,
06/30/2013,1010.0,581.0,657.0,540.0,117.0,-76.0,429.0,7.0,0.0,7.0,0.0,303.0,119.0,-28.0,982.0,-711.0,0.0,711.0,271.0,0.0,0.0,271.0,-72.0,,199.0,-5.0,-5.0,0.0,204.0,,204.0,-6.0,0.0,198.0,204.7,11.7,913.736,0.22,0.21,0.224025,918.628,0.22,0.21,0.222736,
09/30/2013,1037.0,578.0,647.0,533.0,114.0,-69.0,459.0,17.0,0.0,17.0,0.0,320.0,122.0,-28.0,1009.0,-716.0,0.0,716.0,293.0,0.0,0.0,293.0,-59.0,,234.0,-37.0,-37.0,0.0,271.0,1.0,272.0,-6.0,0.0,266.0,232.9,3.9,901.904,0.29,0.25,0.258231,908.253,0.29,0.25,0.254294,
12/31/2013,1036.0,583.0,649.0,534.0,115.0,-66.0,453.0,20.0,0.0,20.0,0.0,315.0,118.0,-19.0,1017.0,-712.0,0.0,712.0,305.0,0.0,0.0,305.0,-70.0,,235.0,5.0,5.0,0.0,230.0,,230.0,-6.0,0.0,224.0,232.25,3.25,890.516,0.25,0.26,0.260804,897.712,0.25,0.26,0.260804,
03/31/2014,998.0,563.0,630.0,520.0,110.0,-67.0,435.0,24.0,0.0,24.0,0.0,300.0,111.0,-6.0,992.0,-662.0,0.0,662.0,330.0,0.0,0.0,330.0,-92.0,,238.0,-4.0,-4.0,0.0,242.0,0.0,242.0,-6.0,0.0,236.0,235.25,3.25,884.727,0.27,0.26,0.265901,891.89,0.26,0.26,0.263644,
06/30/2014,1028.0,573.0,639.0,527.0,112.0,-66.0,455.0,27.0,0.0,27.0,0.0,315.0,113.0,-12.0,1016.0,-687.0,0.0,687.0,329.0,0.0,0.0,329.0,-76.0,,253.0,28.0,28.0,0.0,225.0,-6.0,219.0,-5.0,0.0,214.0,248.5,6.5,875.298,0.24,0.28,0.283903,902.137,0.24,0.27,0.277205,
09/30/2014,992.0,575.0,639.0,533.0,106.0,-64.0,417.0,9.0,0.0,9.0,0.0,309.0,99.0,-19.0,973.0,-706.0,0.0,706.0,267.0,0.0,0.0,267.0,-64.0,,203.0,17.0,17.0,0.0,186.0,0.0,186.0,-6.0,0.0,180.0,201.55,4.55,867.35,0.21,0.23,0.232374,874.122,0.21,0.23,0.232374,
12/31/2014,1072.0,582.0,646.0,536.0,110.0,-64.0,490.0,18.0,0.0,18.0,0.0,359.0,113.0,-22.0,1050.0,-704.0,,704.0,346.0,0.0,0.0,346.0,-94.0,,252.0,-2.0,-2.0,0.0,254.0,-1.0,253.0,-5.0,0.0,248.0,247.3,1.3,858.811,0.29,0.29,0.287956,886.186,0.28,0.28,0.281467,
03/31/2015,1008.0,571.0,636.0,525.0,111.0,-65.0,437.0,29.0,0.0,29.0,0.0,296.0,112.0,-35.0,973.0,-669.0,0.0,669.0,304.0,0.0,0.0,304.0,-74.0,,230.0,-5.0,-5.0,0.0,235.0,-2.0,233.0,-6.0,0.0,227.0,225.9,3.9,848.58,0.27,0.26,0.266209,857.122,0.26,0.26,0.26455,
06/30/2015,1072.0,584.0,652.0,534.0,118.0,-68.0,488.0,11.0,0.0,11.0,0.0,375.0,102.0,-41.0,1031.0,-711.0,0.0,711.0,320.0,0.0,0.0,320.0,-84.0,,236.0,-3.0,-3.0,0.0,239.0,-1.0,238.0,-5.0,0.0,233.0,233.25,3.25,839.454,0.28,0.27,0.277859,846.312,0.27,0.27,0.27384,
09/30/2015,1061.0,591.0,661.0,543.0,118.0,-70.0,470.0,11.0,0.0,11.0,0.0,346.0,113.0,-45.0,1016.0,-724.0,0.0,724.0,292.0,0.0,0.0,292.0,-72.0,,220.0,3.0,3.0,0.0,217.0,2.0,219.0,-6.0,0.0,213.0,216.65,0.65,831.43,0.26,0.26,0.260575,838.88,0.25,0.26,0.260575,
12/31/2015,1087.0,602.0,673.0,555.0,118.0,-71.0,485.0,0.0,0.0,0.0,0.0,360.0,125.0,-45.0,1042.0,-736.0,0.0,736.0,306.0,0.0,0.0,306.0,-73.0,,233.0,4.0,4.0,0.0,229.0,-3.0,226.0,-6.0,0.0,220.0,231.8,7.8,828.206,0.27,0.27,0.279882,835.939,0.26,0.27,0.279331,
03/31/2016,1035.0,604.0,683.0,566.0,117.0,-79.0,431.0,0.0,0.0,,0.0,355.0,76.0,-89.0,946.0,-703.0,0.0,703.0,243.0,0.0,0.0,243.0,-56.0,,187.0,-1.0,-1.0,0.0,188.0,0.0,188.0,-5.0,0.0,183.0,199.6,17.6,827.381,0.22,0.22,0.241243,835.06,0.22,0.22,0.241076,
06/30/2016,1070.0,597.0,684.0,573.0,111.0,-87.0,473.0,11.0,0.0,11.0,0.0,394.0,68.0,-52.0,1018.0,-751.0,0.0,751.0,267.0,0.0,0.0,267.0,-69.0,,198.0,-3.0,-3.0,0.0,201.0,1.0,202.0,-6.0,0.0,196.0,224.85,31.85,831.899,0.23,0.23,0.270285,838.496,0.23,0.23,0.267985,
09/30/2016,1329.0,780.0,890.0,753.0,137.0,-110.0,549.0,5.0,0.0,5.0,0.0,501.0,43.0,-59.0,1270.0,-1082.0,0.0,1082.0,188.0,0.0,0.0,188.0,-16.0,,172.0,-1.0,-1.0,0.0,173.0,-1.0,172.0,-6.0,0.0,166.0,319.05,154.05,982.08,0.17,0.17,0.324872,994.66,0.17,0.16,0.314877,
12/31/2016,1556.0,938.0,1062.0,903.0,159.0,-124.0,618.0,4.0,0.0,4.0,0.0,520.0,94.0,-66.0,1490.0,-1220.0,0.0,1220.0,270.0,0.0,0.0,270.0,-38.0,,232.0,4.0,4.0,0.0,228.0,1.0,229.0,-20.0,0.0,209.0,373.4,160.4,1067.771,0.2,0.2,0.3497,1083.717,0.19,0.2,0.348009,
03/31/2017,1495.0,918.0,1050.0,880.0,170.0,-132.0,577.0,1.0,0.0,1.0,0.0,492.0,84.0,-63.0,1432.0,-1013.0,0.0,1013.0,419.0,0.0,0.0,419.0,-94.0,,325.0,0.0,0.0,0.0,325.0,-1.0,324.0,-28.0,0.0,296.0,360.65,64.65,1068.609,0.28,0.28,0.337495,1086.54,0.27,0.27,0.329501,
06/30/2017,1626.0,973.0,1117.0,953.0,164.0,-144.0,653.0,0.0,0.0,0.0,0.0,505.0,148.0,-66.0,1560.0,-995.0,0.0,995.0,565.0,0.0,0.0,565.0,-158.0,,407.0,-5.0,-5.0,0.0,412.0,0.0,412.0,-14.0,0.0,398.0,410.086047,17.086047,1076.203,0.37,0.36,0.381049,1076.203,0.36,0.36,0.375876,
09/30/2017,1540.0,948.0,1109.0,934.0,175.0,-161.0,592.0,0.0,0.0,0.0,0.0,524.0,68.0,-51.0,1489.0,-992.0,0.0,992.0,497.0,0.0,0.0,497.0,-134.0,,363.0,-1.0,-1.0,0.0,364.0,0.0,364.0,-14.0,0.0,350.0,376.95,27.95,1073.39,0.32,0.32,0.351177,1088.841,0.32,0.32,0.345669,
12/31/2017,1594.0,938.0,1114.0,936.0,178.0,-176.0,656.0,3.0,0.0,3.0,0.0,577.0,76.0,-49.0,1545.0,-1098.0,0.0,1098.0,447.0,0.0,0.0,447.0,-251.0,,196.0,-1.0,-1.0,0.0,197.0,-1.0,196.0,-14.0,0.0,182.0,447.8,266.8,1062.348,0.17,0.17,0.421519,1079.33,0.17,0.17,0.41719,
03/31/2018,1545.0,944.0,1137.0,948.0,189.0,-193.0,601.0,0.0,0.0,0.0,0.0,516.0,85.0,-61.0,1484.0,-1006.0,0.0,1006.0,478.0,0.0,0.0,478.0,-62.0,,416.0,-2.0,-2.0,0.0,418.0,0.0,418.0,-14.0,0.0,404.0,408.32,6.32,1056.037,0.38,0.38,0.386653,1071.786,0.38,0.38,0.385897,
06/30/2018,1639.0,979.0,1205.0,1008.0,197.0,-226.0,660.0,0.0,0.0,0.0,0.0,535.0,125.0,-64.0,1575.0,-993.0,0.0,993.0,582.0,0.0,0.0,582.0,-103.0,,479.0,-3.0,-3.0,0.0,482.0,0.0,482.0,-15.0,0.0,467.0,446.2,-17.8,1052.652,0.44,0.44,0.423882,1065.793,0.44,0.44,0.423299,
09/30/2018,1595.0,986.0,1239.0,1040.0,199.0,-253.0,609.0,0.0,0.0,0.0,0.0,517.0,92.0,-62.0,1533.0,-964.0,0.0,964.0,569.0,0.0,0.0,569.0,-87.0,,482.0,0.0,0.0,0.0,482.0,0.0,482.0,-14.0,0.0,468.0,474.32,6.32,1036.479,0.45,0.45,0.457626,1049.976,0.45,0.45,0.456019,
12/31/2018,1645.0,1000.0,1297.0,1073.0,224.0,-297.0,645.0,0.0,0.0,0.0,0.0,545.0,100.0,-59.0,1586.0,-1012.0,0.0,1012.0,574.0,0.0,0.0,574.0,-92.0,,482.0,-2.0,-2.0,0.0,484.0,0.0,484.0,-25.0,0.0,459.0,567.0,110.0,1018.614,0.45,0.45,0.556639,1030.417,0.45,0.45,0.556639,
03/31/2019,1513.0,977.0,1304.0,1082.0,222.0,-327.0,536.0,0.0,,,0.0,457.0,79.0,-62.0,1451.0,-963.0,0.0,963.0,488.0,0.0,0.0,488.0,-82.0,,406.0,-1.0,-1.0,0.0,407.0,0.0,407.0,-21.0,0.0,386.0,419.76,34.76,1006.717,0.38,0.38,0.416959,1016.504,0.38,0.38,0.414196,
06/30/2019,1603.0,981.0,1329.0,1099.0,230.0,-348.0,622.0,0.0,,,,528.0,94.0,-74.0,1529.0,-1019.0,0.0,1019.0,510.0,0.0,0.0,510.0,-87.0,,423.0,-2.0,-2.0,0.0,425.0,0.0,425.0,-20.0,0.0,405.0,465.91,62.91,999.163,0.4,0.4,0.4663,1007.964,0.4,0.4,0.462413,
09/30/2019,1622.0,972.0,1317.0,1089.0,228.0,-345.0,650.0,0.0,,,,549.0,101.0,-200.0,1422.0,-939.0,0.0,939.0,483.0,0.0,0.0,483.0,-70.0,,413.0,-3.0,-3.0,0.0,416.0,0.0,416.0,-30.0,0.0,386.0,385.37,2.37,988.319,0.39,0.39,0.389925,998.328,0.39,0.38,0.382374,
12/31/2019,1630.0,979.0,1285.0,1058.0,227.0,-306.0,651.0,0.0,,,,559.0,92.0,-109.0,1521.0,-980.0,0.0,980.0,541.0,0.0,0.0,541.0,-75.0,,466.0,-3.0,-3.0,0.0,469.0,0.0,469.0,-27.0,0.0,442.0,452.0,13.0,973.45,0.45,0.45,0.464328,984.361,0.45,0.45,0.463207,
03/31/2020,1458.0,981.0,1251.0,1032.0,219.0,-270.0,477.0,0.0,,,0.0,499.0,-22.0,-359.0,1099.0,-931.0,0.0,931.0,168.0,0.0,0.0,168.0,-23.0,,145.0,-1.0,-1.0,0.0,146.0,0.0,146.0,-27.0,0.0,119.0,121.95,3.95,967.446,0.12,0.12,0.126054,976.11,0.12,0.12,0.124047,
06/30/2020,1710.0,1018.0,1190.0,987.0,203.0,-172.0,692.0,0.0,,,0.0,564.0,128.0,-482.0,1228.0,-1013.0,0.0,1013.0,215.0,0.0,0.0,215.0,-30.0,,185.0,-2.0,-2.0,0.0,187.0,0.0,187.0,-26.0,0.0,161.0,160.58,1.58,967.147,0.17,0.16,0.166035,972.141,0.17,0.16,0.161625,
09/30/2020,1746.8,,,,,,,,,,,,,,,,,,,,,389.727,,,438.2,,,,,,438.2,,,438.2,295.825,,,0.327,0.327,0.3,,0.327,0.327,0.3,
12/31/2020,1710.7,,,,,,,,,,,,,,,,,,,,,416.545,,,324.8,,,,,,324.8,,,324.8,301.0,,,0.305,0.305,0.317,,0.305,0.305,0.317,
