company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2012.0,Q2,,2012-06-30,2012-07-20 11:48:54+00:00,29706000.0,147159000.0,128478000.0,8858000.0,201813000.0,0.0,741365000.0,16022000.0,25118000.0,170929000.0,64627000.0,2021000.0,143703000.0,220580000.0,8000.0,13387000.0,21557000.0,37514000.0,,55874000.0,21260000.0,1219386000.0,244945000.0,,1067317000.0,589933000.0,555307000.0,419151000.0,589933000.0,589941000.0,477376000.0,1067317000.0,291430000.0,58225000.0,-1379676000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2012.0,Q1,,2012-03-31,2012-04-20 09:39:12+00:00,40614000.0,160981000.0,126092000.0,19481000.0,185491000.0,0.0,731495000.0,15647000.0,23832000.0,175105000.0,68426000.0,2263000.0,141104000.0,216927000.0,5000.0,12075000.0,22581000.0,33458000.0,,55781000.0,20021000.0,1168069000.0,254931000.0,,1061105000.0,566876000.0,544866000.0,437284000.0,566876000.0,566881000.0,494224000.0,1061105000.0,299312000.0,56940000.0,-1352169000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2013.0,FY,,2013-12-31,2015-02-17 15:17:44+00:00,29941000.0,158038000.0,148919000.0,13622000.0,279058000.0,0.0,840549000.0,21458000.0,33226000.0,180521000.0,58844000.0,150359000.0,133427000.0,281214000.0,28000.0,18427000.0,33948000.0,48957000.0,,57231000.0,31215000.0,1493393000.0,278035000.0,,1230516000.0,518186000.0,652706000.0,478353000.0,518186000.0,518214000.0,712302000.0,1230516000.0,296596000.0,233949000.0,-1829378000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2013.0,Q3,,2013-09-30,2013-10-22 17:14:08+00:00,38131000.0,151568000.0,134161000.0,15562000.0,264811000.0,0.0,813468000.0,22441000.0,27304000.0,180988000.0,61387000.0,624000.0,145987000.0,274158000.0,49000.0,15129000.0,22863000.0,35553000.0,,53482000.0,28775000.0,1450135000.0,398219000.0,,1195238000.0,534846000.0,625223000.0,592952000.0,534846000.0,534895000.0,660343000.0,1195238000.0,295857000.0,67391000.0,-1744319000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2013.0,Q2,,2013-06-30,2013-07-23 16:05:46+00:00,37584000.0,159119000.0,123470000.0,10493000.0,251013000.0,0.0,802314000.0,21980000.0,26372000.0,171403000.0,58103000.0,884000.0,140938000.0,266494000.0,45000.0,13622000.0,22543000.0,37460000.0,,53169000.0,25760000.0,1404448000.0,368637000.0,,1164071000.0,549546000.0,614902000.0,551671000.0,549546000.0,549591000.0,614480000.0,1164071000.0,282675000.0,62809000.0,-1667709000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2013.0,Q1,,2013-03-31,2013-04-23 15:25:16+00:00,38716000.0,158988000.0,118470000.0,11687000.0,228364000.0,0.0,794137000.0,21269000.0,25719000.0,172459000.0,61036000.0,1141000.0,148242000.0,253742000.0,41000.0,12851000.0,22955000.0,33082000.0,,51006000.0,24819000.0,1350453000.0,261122000.0,,1132638000.0,631254000.0,594395000.0,439577000.0,631254000.0,631295000.0,501343000.0,1132638000.0,284501000.0,61766000.0,-1525023000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2014.0,FY,,2014-12-31,2016-02-16 18:24:34+00:00,44743000.0,152380000.0,195351000.0,-8071000.0,322536000.0,0.0,903554000.0,31812000.0,37689000.0,184450000.0,65122000.0,350000000.0,160342000.0,303587000.0,73000.0,21665000.0,41688000.0,86451000.0,,71654000.0,32363000.0,1675299000.0,549000000.0,,1384211000.0,117516000.0,759398000.0,820906000.0,117516000.0,117589000.0,1266622000.0,1384211000.0,321226000.0,445716000.0,-2453266000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2014.0,Q3,,2014-09-30,2014-10-24 16:30:33+00:00,58255000.0,160467000.0,167449000.0,1990000.0,292735000.0,0.0,881636000.0,29560000.0,33258000.0,176537000.0,59210000.0,350000000.0,156007000.0,291701000.0,83000.0,21549000.0,27760000.0,60154000.0,,60563000.0,31588000.0,1649337000.0,375000000.0,,1290632000.0,229388000.0,702621000.0,630264000.0,229388000.0,229471000.0,1061161000.0,1290632000.0,296310000.0,430897000.0,-2303575000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2014.0,Q2,,2014-06-30,2014-07-25 15:53:25+00:00,41425000.0,168641000.0,147245000.0,15031000.0,305048000.0,0.0,871766000.0,27682000.0,33789000.0,181619000.0,55550000.0,150000000.0,145400000.0,286712000.0,62000.0,20432000.0,28815000.0,48829000.0,,57605000.0,30664000.0,1597196000.0,384000000.0,,1283193000.0,452868000.0,701707000.0,600352000.0,452868000.0,452930000.0,830263000.0,1283193000.0,294774000.0,229911000.0,-2031125000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2014.0,Q1,,2014-03-31,2014-04-25 16:04:07+00:00,42794000.0,179919000.0,134519000.0,14445000.0,286203000.0,0.0,862397000.0,23810000.0,32005000.0,180466000.0,57281000.0,150090000.0,141134000.0,282226000.0,36000.0,19264000.0,31785000.0,43905000.0,,59185000.0,31760000.0,1539978000.0,316050000.0,,1262324000.0,512216000.0,683166000.0,517173000.0,512216000.0,512252000.0,750072000.0,1262324000.0,296932000.0,232899000.0,-1904604000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2015.0,FY,,2015-12-31,2017-02-17 16:43:46+00:00,52648000.0,188318000.0,205530000.0,-42265000.0,128994000.0,0.0,956201000.0,25583000.0,39829000.0,178934000.0,55909000.0,597085000.0,188833000.0,333026000.0,130000.0,27055000.0,49389000.0,62069000.0,,85490000.0,28698000.0,318356000.0,573000000.0,213591000.0,1474993000.0,-84125000.0,821634000.0,856761000.0,-84125000.0,-83995000.0,1558988000.0,1474993000.0,320333000.0,702227000.0,-1316417000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2015.0,Q3,,2015-09-30,2015-10-28 15:28:37+00:00,53614000.0,190904000.0,203738000.0,-37493000.0,141150000.0,0.0,947408000.0,24914000.0,36767000.0,180392000.0,58650000.0,599556000.0,192405000.0,320337000.0,89000.0,25460000.0,36571000.0,63771000.0,,84435000.0,29660000.0,274005000.0,542500000.0,208399000.0,1477210000.0,-38892000.0,833396000.0,824766000.0,-38892000.0,-38803000.0,1516013000.0,1477210000.0,323477000.0,691247000.0,-1222812000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2015.0,Q2,,2015-06-30,2015-07-30 13:43:41+00:00,58212000.0,199444000.0,190441000.0,-22275000.0,163152000.0,0.0,937289000.0,28775000.0,37509000.0,179705000.0,57517000.0,598925000.0,184500000.0,326041000.0,83000.0,23871000.0,39261000.0,67559000.0,,81073000.0,31334000.0,231070000.0,498000000.0,180870000.0,1477370000.0,8468000.0,833034000.0,775428000.0,8468000.0,8551000.0,1468819000.0,1477370000.0,318295000.0,693391000.0,-1137616000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2015.0,Q1,,2015-03-31,2015-04-28 16:11:20+00:00,44183000.0,196231000.0,177942000.0,-24049000.0,182160000.0,0.0,927892000.0,31820000.0,36291000.0,176932000.0,59911000.0,500000000.0,173370000.0,309827000.0,57000.0,22350000.0,40113000.0,81642000.0,,75435000.0,31027000.0,1721893000.0,549500000.0,139215000.0,1431014000.0,34022000.0,808909000.0,803445000.0,34022000.0,34079000.0,1396935000.0,1431014000.0,312278000.0,593490000.0,-2591714000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,FY,,2016-12-31,2018-02-16 14:51:54+00:00,60057000.0,204494000.0,236131000.0,-43053000.0,154901000.0,0.0,1027743000.0,27380000.0,,178228000.0,46155000.0,593110000.0,158034000.0,357422000.0,139000.0,33015000.0,39287000.0,91206000.0,,103315000.0,38937000.0,540401000.0,611000000.0,236949000.0,1530704000.0,-108352000.0,845584000.0,934568000.0,-108352000.0,-108213000.0,1638917000.0,1530704000.0,327698000.0,704349000.0,-1633443000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q3,,2016-09-30,2016-11-01 14:10:56+00:00,44127000.0,204701000.0,202074000.0,-35081000.0,150072000.0,0.0,1010081000.0,26007000.0,,180952000.0,47566000.0,599137000.0,168468000.0,349664000.0,136000.0,30874000.0,20571000.0,63457000.0,,94088000.0,34594000.0,488033000.0,488000000.0,241402000.0,1500370000.0,54850000.0,828100000.0,760208000.0,54850000.0,54986000.0,1445384000.0,1500370000.0,322606000.0,685176000.0,-1408183000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q2,,2016-06-30,2016-08-02 15:21:01+00:00,50085000.0,212229000.0,188842000.0,-35465000.0,141139000.0,0.0,988125000.0,25849000.0,,180657000.0,49729000.0,597958000.0,175688000.0,347161000.0,140000.0,30258000.0,16419000.0,62991000.0,,90584000.0,30328000.0,431577000.0,558000000.0,229063000.0,1489241000.0,-8638000.0,821110000.0,822776000.0,-8638000.0,-8498000.0,1497739000.0,1489241000.0,320970000.0,674963000.0,-1392875000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q1,,2016-03-31,2016-04-29 14:14:06+00:00,52458000.0,212072000.0,178267000.0,-37515000.0,132953000.0,0.0,968630000.0,25943000.0,,181941000.0,53257000.0,600021000.0,183759000.0,343010000.0,135000.0,27787000.0,15597000.0,62605000.0,,91433000.0,30361000.0,364375000.0,622000000.0,217617000.0,1478647000.0,-73922000.0,809006000.0,878668000.0,-73922000.0,-73787000.0,1552434000.0,1478647000.0,326631000.0,673766000.0,-1369412000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,FY,,2017-12-31,2018-08-01 14:43:56+00:00,66968000.0,234597000.0,253418000.0,-36470000.0,187675000.0,0.0,1090347000.0,29181000.0,,199873000.0,43846000.0,606075000.0,164318000.0,379096000.0,264000.0,35545000.0,25353000.0,101140000.0,,118616000.0,95718000.0,803545000.0,655000000.0,284255000.0,1713416000.0,-54106000.0,971985000.0,1004567000.0,-54106000.0,-53842000.0,1767258000.0,1713416000.0,362335000.0,762691000.0,-1911528000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q3,,2017-09-30,2017-10-31 15:05:42+00:00,60583000.0,228159000.0,220507000.0,-34648000.0,169019000.0,0.0,1077045000.0,29203000.0,,199521000.0,45251000.0,604149000.0,176749000.0,367513000.0,231000.0,34245000.0,33205000.0,83710000.0,,114327000.0,49583000.0,765288000.0,686250000.0,285085000.0,1669334000.0,-48622000.0,942722000.0,996543000.0,-48622000.0,-48391000.0,1717725000.0,1669334000.0,359099000.0,721182000.0,-1856307000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q2,,2017-06-30,2017-08-01 15:31:46+00:00,58606000.0,240262000.0,210181000.0,-38388000.0,165975000.0,0.0,1062799000.0,28706000.0,,196670000.0,46089000.0,600891000.0,169693000.0,364779000.0,228000.0,34127000.0,37503000.0,85805000.0,,110941000.0,49230000.0,694777000.0,704000000.0,256923000.0,1637137000.0,-86335000.0,918658000.0,1001493000.0,-86335000.0,-86107000.0,1723244000.0,1637137000.0,353700000.0,721751000.0,-1805523000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q1,,2017-03-31,2017-04-28 11:20:18+00:00,62249000.0,225353000.0,174763000.0,-38379000.0,160408000.0,0.0,1046073000.0,28065000.0,,180601000.0,45686000.0,594868000.0,172183000.0,361233000.0,178000.0,33074000.0,39964000.0,80711000.0,,105983000.0,42020000.0,609420000.0,671000000.0,239933000.0,1572091000.0,-74090000.0,878588000.0,936077000.0,-74090000.0,-73912000.0,1646003000.0,1572091000.0,332270000.0,709926000.0,-1691204000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,FY,,2018-12-31,2019-02-15 15:13:08+00:00,69534000.0,248855000.0,260683000.0,-41791000.0,123794000.0,0.0,1153249000.0,41290000.0,,214489000.0,41825000.0,601348000.0,173303000.0,437270000.0,280000.0,60697000.0,29267000.0,108220000.0,,189593000.0,84826000.0,1167928000.0,398937000.0,0.0,1537349000.0,-9513000.0,654172000.0,770444000.0,-9513000.0,-9233000.0,1546582000.0,1537349000.0,445907000.0,776138000.0,-2288899000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q3,,2018-09-30,2018-11-01 14:31:21+00:00,65457000.0,264563000.0,238431000.0,-42187000.0,146877000.0,0.0,1143443000.0,41149000.0,,216046000.0,42420000.0,602416000.0,179684000.0,409980000.0,241000.0,62547000.0,39899000.0,113073000.0,,171887000.0,81494000.0,1082292000.0,414500000.0,0.0,1544530000.0,-1604000.0,704197000.0,759537000.0,-1604000.0,-1363000.0,1545893000.0,1544530000.0,430353000.0,786356000.0,-2185152000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q2,,2018-06-30,2018-08-01 14:43:56+00:00,68015000.0,265012000.0,228380000.0,-42559000.0,174559000.0,0.0,1124040000.0,40921000.0,,195974000.0,39036000.0,603130000.0,176487000.0,394021000.0,278000.0,65362000.0,35459000.0,123774000.0,,151822000.0,83267000.0,989039000.0,437000000.0,0.0,1520685000.0,-41127000.0,739832000.0,774316000.0,-41127000.0,-40849000.0,1561534000.0,1520685000.0,386832000.0,787218000.0,-2111647000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q1,,2018-03-31,2018-05-04 13:42:33+00:00,70409000.0,259865000.0,210384000.0,-34206000.0,159229000.0,0.0,1110399000.0,40545000.0,,201022000.0,41893000.0,609005000.0,179039000.0,384246000.0,290000.0,68529000.0,27529000.0,103574000.0,,140624000.0,84573000.0,880348000.0,407500000.0,,1469492000.0,-49272000.0,701707000.0,728838000.0,-49272000.0,-48982000.0,1518474000.0,1469492000.0,383539000.0,789636000.0,-2005813000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,FY,,2019-12-31,2020-04-30 17:27:27+00:00,72172000.0,269312000.0,322938000.0,-46182000.0,90326000.0,0.0,1228550000.0,41462000.0,,239724000.0,58468000.0,698910000.0,195019000.0,533845000.0,352000.0,48743000.0,33024000.0,124982000.0,,320799000.0,148636000.0,1595648000.0,288765000.0,,1832475000.0,177473000.0,679639000.0,725337000.0,177473000.0,177825000.0,1654650000.0,1832475000.0,618991000.0,929313000.0,-2600543000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q3,,2019-09-30,2019-10-31 11:59:46+00:00,75515000.0,268319000.0,278626000.0,-45565000.0,103996000.0,0.0,1204529000.0,42986000.0,,212171000.0,35662000.0,696634000.0,204893000.0,496584000.0,304000.0,48345000.0,33734000.0,126174000.0,,303682000.0,143419000.0,1505152000.0,229500000.0,,1751481000.0,202418000.0,703382000.0,626627000.0,202418000.0,202722000.0,1548759000.0,1751481000.0,551515000.0,922132000.0,-2461698000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q2,,2019-06-30,2019-08-01 15:40:59+00:00,67606000.0,286154000.0,256329000.0,-40583000.0,110845000.0,0.0,1185891000.0,43446000.0,,215157000.0,37989000.0,700552000.0,196876000.0,469982000.0,303000.0,52129000.0,32415000.0,118423000.0,,288811000.0,148683000.0,1396315000.0,251528000.0,,1724237000.0,171246000.0,712298000.0,618909000.0,171246000.0,171549000.0,1552688000.0,1724237000.0,541957000.0,933779000.0,-2370377000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q1,,2019-03-31,2019-05-01 16:00:09+00:00,70143000.0,281159000.0,229127000.0,-40015000.0,116616000.0,0.0,1171002000.0,43351000.0,,214517000.0,39499000.0,699334000.0,189468000.0,449103000.0,308000.0,55695000.0,32931000.0,110403000.0,,280203000.0,151519000.0,1270609000.0,346998000.0,,1680968000.0,51562000.0,697646000.0,689619000.0,51562000.0,51870000.0,1629098000.0,1680968000.0,534219000.0,939479000.0,-2350034000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2020.0,Q1,,2020-03-31,2020-04-30 17:27:27+00:00,74210000.0,299983000.0,247179000.0,-55246000.0,81395000.0,0.0,1245584000.0,38028000.0,,233211000.0,57948000.0,697363000.0,211644000.0,546158000.0,381000.0,49042000.0,38908000.0,128329000.0,,327577000.0,146636000.0,1705646000.0,486824000.0,,1886245000.0,107674000.0,721351000.0,846241000.0,107674000.0,108055000.0,1778190000.0,1886245000.0,618736000.0,931949000.0,-2788310000.0
