company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.93,1.93,,1.93,,63800000.0,290996000.0,181936000.0,181936000.0,181915000.0,21000.0,678518000.0,1508081000.0,,100155000.0,175400000.0,678518000.0,829563000.0,18959000.0,1683000.0,566551000.0,263012000.0,-17276000.0,245736000.0,1508081000.0,95100000.0,94280000.0,95521000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 15:13:08+00:00,2.47,2.47,,2.44,,99792000.0,317058000.0,222054000.0,222054000.0,222045000.0,9000.0,799987000.0,1775423000.0,,101122000.0,207017000.0,799987000.0,975436000.0,32049000.0,3656000.0,625197000.0,350239000.0,-28393000.0,321846000.0,1775423000.0,89900000.0,89732000.0,90884000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q4,2016-10-01,2016-12-31,,0.58,0.58,0.01,0.58,,24756000.0,80605000.0,52371000.0,52371000.0,52369000.0,2000.0,202370000.0,442996000.0,,25418000.0,50778000.0,202370000.0,240626000.0,7755000.0,1057000.0,156801000.0,83825000.0,-6698000.0,77127000.0,442996000.0,89900000.0,89732000.0,90884000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 15:05:42+00:00,0.63,0.63,,0.62,,25072000.0,79972000.0,56452000.0,56452000.0,56455000.0,-3000.0,201578000.0,448308000.0,,25672000.0,52627000.0,201578000.0,246730000.0,7786000.0,851000.0,158271000.0,88459000.0,-6935000.0,81524000.0,448308000.0,89600000.0,89894000.0,91138000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.89,1.89,0.04,1.89,,75036000.0,236453000.0,169683000.0,169683000.0,169676000.0,7000.0,597617000.0,1332427000.0,,75704000.0,156239000.0,597617000.0,734810000.0,24294000.0,2599000.0,468396000.0,266414000.0,-21695000.0,244719000.0,1332427000.0,89600000.0,89894000.0,91138000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.38,2.38,0.04,2.38,,90431000.0,312948000.0,214073000.0,214073000.0,214025000.0,48000.0,779607000.0,1732112000.0,,101200000.0,205032000.0,779607000.0,952505000.0,32220000.0,3399000.0,619180000.0,333325000.0,-28821000.0,304504000.0,1732112000.0,89600000.0,89894000.0,91138000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 15:31:46+00:00,0.75,0.75,,0.74,,29680000.0,76652000.0,67206000.0,67206000.0,67202000.0,4000.0,206026000.0,466569000.0,,25412000.0,54317000.0,206026000.0,260543000.0,8204000.0,928000.0,156381000.0,104162000.0,-7276000.0,96886000.0,466569000.0,89600000.0,89824000.0,90817000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.26,1.26,0.03,1.26,,49964000.0,156481000.0,113231000.0,113231000.0,113221000.0,10000.0,396039000.0,884119000.0,,50032000.0,103612000.0,396039000.0,488080000.0,16508000.0,1748000.0,310125000.0,177955000.0,-14760000.0,163195000.0,884119000.0,89600000.0,89824000.0,90817000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.25,2.25,0.03,2.25,8212000.0,85959000.0,306083000.0,201850000.0,201850000.0,201793000.0,57000.0,760142000.0,1690191000.0,,100390000.0,198603000.0,760142000.0,930049000.0,32184000.0,3232000.0,613288000.0,316761000.0,-28952000.0,287809000.0,1690191000.0,89600000.0,89824000.0,90817000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 11:20:18+00:00,0.51,0.51,,0.51,,20284000.0,79829000.0,46025000.0,46025000.0,46019000.0,6000.0,190013000.0,417550000.0,,24620000.0,49295000.0,190013000.0,227537000.0,8304000.0,820000.0,153744000.0,73793000.0,-7484000.0,66309000.0,417550000.0,90200000.0,89924000.0,90838000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.13,2.13,0.02,2.13,8212000.0,80944000.0,304648000.0,191582000.0,191582000.0,191503000.0,79000.0,734702000.0,1636965000.0,,99295000.0,189206000.0,734702000.0,902263000.0,31239000.0,2863000.0,601361000.0,300902000.0,-28376000.0,272526000.0,1636965000.0,90200000.0,89924000.0,90838000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 17:08:09+00:00,3.0,3.0,,2.94,,117788000.0,354294000.0,263269000.0,263269000.0,263144000.0,125000.0,1743352000.0,3938116000.0,1097382000.0,109182000.0,220878000.0,1743352000.0,2194764000.0,37225000.0,5254000.0,1781736000.0,413028000.0,-31971000.0,381057000.0,3938116000.0,87700000.0,87769000.0,89567000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q4,2017-10-01,2017-12-31,,0.44,0.44,,0.43,,51396000.0,90539000.0,38290000.0,38290000.0,38257000.0,33000.0,1105323000.0,2475179000.0,1097382000.0,28809000.0,55318000.0,1105323000.0,1369856000.0,9717000.0,1595000.0,1272048000.0,97808000.0,-8122000.0,89686000.0,2475179000.0,87700000.0,87769000.0,89567000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 14:31:21+00:00,0.81,0.81,,0.79,,21535000.0,88818000.0,70514000.0,70514000.0,70511000.0,3000.0,217974000.0,491976000.0,,27585000.0,57186000.0,217974000.0,274002000.0,9764000.0,1400000.0,173589000.0,100413000.0,-8364000.0,92049000.0,491976000.0,87100000.0,87537000.0,89256000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.57,2.57,,2.57,,66392000.0,263755000.0,224979000.0,224979000.0,224887000.0,92000.0,638029000.0,1462937000.0,,80373000.0,165560000.0,638029000.0,824908000.0,27508000.0,3659000.0,509688000.0,315220000.0,-23849000.0,291371000.0,1462937000.0,87100000.0,87537000.0,89256000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.17,3.17,0.01,3.17,,91148000.0,344360000.0,277350000.0,277350000.0,277256000.0,94000.0,840399000.0,1905933000.0,,105791000.0,216338000.0,840399000.0,1065534000.0,35263000.0,4716000.0,666489000.0,399045000.0,-30547000.0,368498000.0,1905933000.0,87100000.0,87537000.0,89256000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 14:43:56+00:00,0.97,0.97,,0.95,,29178000.0,87693000.0,85407000.0,85407000.0,85357000.0,50000.0,216225000.0,508940000.0,,26998000.0,55460000.0,216225000.0,292715000.0,9155000.0,1176000.0,170151000.0,122564000.0,-7979000.0,114585000.0,508940000.0,88000000.0,88004000.0,89878000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.75,1.75,,1.75,,44857000.0,174937000.0,154465000.0,154465000.0,154376000.0,89000.0,420055000.0,970961000.0,,52788000.0,108374000.0,420055000.0,550906000.0,17744000.0,2259000.0,336099000.0,214807000.0,-15485000.0,199322000.0,970961000.0,88000000.0,88004000.0,89878000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.99,2.99,0.02,2.99,,94685000.0,335514000.0,263288000.0,263288000.0,263200000.0,88000.0,824003000.0,1862265000.0,,103878000.0,211779000.0,824003000.0,1038262000.0,33285000.0,4167000.0,651171000.0,387091000.0,-29118000.0,357973000.0,1862265000.0,88000000.0,88004000.0,89878000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 13:42:33+00:00,0.78,0.78,,0.77,,15679000.0,87244000.0,69058000.0,69058000.0,69019000.0,39000.0,203830000.0,462021000.0,,25790000.0,52914000.0,203830000.0,258191000.0,8589000.0,1083000.0,165948000.0,92243000.0,-7506000.0,84737000.0,462021000.0,88500000.0,88117000.0,89994000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.78,2.78,0.03,2.78,,95187000.0,324473000.0,245087000.0,245087000.0,245045000.0,42000.0,813804000.0,1819894000.0,,102292000.0,210636000.0,813804000.0,1006090000.0,32334000.0,3919000.0,637401000.0,368689000.0,-28415000.0,340274000.0,1819894000.0,88500000.0,88117000.0,89994000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 17:08:09+00:00,4.34,4.34,,4.26,,80695000.0,387406000.0,377047000.0,377047000.0,377031000.0,16000.0,1943400000.0,4426484000.0,1241542000.0,117863000.0,244938000.0,1943400000.0,2483084000.0,34744000.0,1151000.0,1991749000.0,491335000.0,-33593000.0,457742000.0,4426484000.0,86900000.0,86864000.0,88470000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q4,2018-10-01,2018-12-31,,1.0,1.0,,0.97,,21368000.0,95904000.0,85677000.0,85677000.0,85638000.0,39000.0,1220725000.0,2762628000.0,1241542000.0,30138000.0,58972000.0,1220725000.0,1541903000.0,8560000.0,258000.0,1426556000.0,115347000.0,-8302000.0,107045000.0,2762628000.0,86900000.0,86864000.0,88470000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 11:59:46+00:00,1.07,1.07,,1.05,,15825000.0,95146000.0,93214000.0,93214000.0,93251000.0,-37000.0,239805000.0,545448000.0,,29192000.0,63955000.0,239805000.0,305643000.0,8453000.0,142000.0,188293000.0,117350000.0,-8311000.0,109039000.0,545448000.0,87200000.0,86756000.0,88453000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.34,3.34,,3.29,,59327000.0,291502000.0,291370000.0,291370000.0,291393000.0,-23000.0,722675000.0,1663856000.0,,87725000.0,185966000.0,722675000.0,941181000.0,26184000.0,893000.0,565193000.0,375988000.0,-25291000.0,350697000.0,1663856000.0,87200000.0,86756000.0,88453000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.78,3.78,,3.72,,110723000.0,382041000.0,329660000.0,329660000.0,329650000.0,10000.0,1827998000.0,4139035000.0,1097382000.0,116534000.0,241284000.0,1827998000.0,2311037000.0,35901000.0,2488000.0,1837241000.0,473796000.0,-33413000.0,440383000.0,4139035000.0,87200000.0,86756000.0,88453000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 15:40:59+00:00,1.25,1.25,,1.23,,28629000.0,96255000.0,108680000.0,108680000.0,108691000.0,-11000.0,248313000.0,580752000.0,,29510000.0,61080000.0,248313000.0,332439000.0,8457000.0,172000.0,186845000.0,145594000.0,-8285000.0,137309000.0,580752000.0,87000000.0,87004000.0,88596000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.27,2.27,,2.24,,43502000.0,196356000.0,198156000.0,198156000.0,198142000.0,14000.0,482870000.0,1118408000.0,,58533000.0,122011000.0,482870000.0,635538000.0,17731000.0,751000.0,376900000.0,258638000.0,-16980000.0,241658000.0,1118408000.0,87000000.0,87004000.0,88596000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.52,3.52,,3.46,,116433000.0,375713000.0,306960000.0,306960000.0,306910000.0,50000.0,1806167000.0,4085563000.0,1097382000.0,114927000.0,234515000.0,1806167000.0,2279396000.0,37212000.0,3746000.0,1822537000.0,456859000.0,-33466000.0,423393000.0,4085563000.0,87000000.0,87004000.0,88596000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:00:09+00:00,1.02,1.02,,1.01,,14873000.0,100101000.0,89476000.0,89476000.0,89451000.0,25000.0,234557000.0,537656000.0,,29023000.0,60931000.0,234557000.0,303099000.0,9274000.0,579000.0,190055000.0,113044000.0,-8695000.0,104349000.0,537656000.0,87700000.0,87331000.0,88944000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.25,3.25,,3.25,,116982000.0,367151000.0,283687000.0,283687000.0,283576000.0,111000.0,1774079000.0,4013751000.0,1097382000.0,112415000.0,228895000.0,1774079000.0,2239672000.0,37910000.0,4750000.0,1805843000.0,433829000.0,-33160000.0,400669000.0,4013751000.0,87700000.0,87331000.0,88944000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q4,2019-10-01,2019-12-31,,1.06,1.06,,1.05,,17962000.0,105694000.0,90544000.0,90544000.0,90496000.0,48000.0,1315656000.0,3012354000.0,1365549000.0,35160000.0,74664000.0,1315656000.0,1696698000.0,7393000.0,268000.0,1581067000.0,115631000.0,-7125000.0,108506000.0,3012354000.0,86100000.0,86115000.0,87542000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 17:08:09+00:00,4.97,4.97,,4.89,,94426000.0,418193000.0,427792000.0,427792000.0,427720000.0,72000.0,2082718000.0,4813816000.0,1365549000.0,133193000.0,261317000.0,2082718000.0,2731098000.0,31055000.0,427000.0,2178252000.0,552846000.0,-30628000.0,522218000.0,4813816000.0,86100000.0,86115000.0,87542000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.91,3.91,,3.84,,76464000.0,312499000.0,337248000.0,337248000.0,337224000.0,24000.0,767062000.0,1801462000.0,,98033000.0,186653000.0,767062000.0,1034400000.0,23662000.0,159000.0,597185000.0,437215000.0,-23503000.0,413712000.0,1801462000.0,86400000.0,86198000.0,87667000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.91,4.91,,4.81,,97832000.0,408403000.0,422925000.0,422925000.0,422862000.0,63000.0,1987787000.0,4564090000.0,1241542000.0,128171000.0,245625000.0,1987787000.0,2576303000.0,32222000.0,417000.0,2023741000.0,552562000.0,-31805000.0,520757000.0,4564090000.0,86400000.0,86198000.0,87667000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 11:59:46+00:00,1.26,1.26,,1.24,,23960000.0,104551000.0,108838000.0,108838000.0,108837000.0,1000.0,260353000.0,605303000.0,,34260000.0,66337000.0,260353000.0,344950000.0,7090000.0,86000.0,205148000.0,139802000.0,-7004000.0,132798000.0,605303000.0,86400000.0,86198000.0,87667000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.65,2.65,,2.6,,52504000.0,207948000.0,228410000.0,228410000.0,228387000.0,23000.0,506709000.0,1196159000.0,,63773000.0,120316000.0,506709000.0,689450000.0,16572000.0,73000.0,392037000.0,297413000.0,-16499000.0,280914000.0,1196159000.0,86100000.0,86215000.0,87615000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.72,4.72,,4.62,,89697000.0,398998000.0,407301000.0,407301000.0,407276000.0,25000.0,1967239000.0,4504235000.0,1241542000.0,123103000.0,243243000.0,1967239000.0,2536996000.0,33585000.0,473000.0,2006886000.0,530110000.0,-33112000.0,496998000.0,4504235000.0,86100000.0,86215000.0,87615000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 15:40:59+00:00,1.46,1.46,,1.43,,30421000.0,101364000.0,125701000.0,125701000.0,125706000.0,-5000.0,262250000.0,620103000.0,,32259000.0,59955000.0,262250000.0,357853000.0,8186000.0,33000.0,193578000.0,164275000.0,-8153000.0,156122000.0,620103000.0,86100000.0,86215000.0,87615000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 17:27:27+00:00,1.19,1.19,,1.17,,22083000.0,106584000.0,102709000.0,102709000.0,102681000.0,28000.0,244459000.0,576056000.0,,31514000.0,60361000.0,244459000.0,331597000.0,8386000.0,40000.0,198459000.0,133138000.0,-8346000.0,124792000.0,576056000.0,86300000.0,86204000.0,87549000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.51,4.51,,4.42,,87905000.0,393889000.0,390280000.0,390280000.0,390261000.0,19000.0,1953302000.0,4464884000.0,1241542000.0,120354000.0,244368000.0,1953302000.0,2511582000.0,33856000.0,612000.0,2000153000.0,511429000.0,-33244000.0,478185000.0,4464884000.0,86300000.0,86204000.0,87549000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.09,5.09,,5.01,,97260000.0,427752000.0,436939000.0,436939000.0,436866000.0,73000.0,2105005000.0,4864096000.0,1365549000.0,134989000.0,266768000.0,2105005000.0,2759091000.0,30361000.0,527000.0,2195058000.0,564033000.0,-29834000.0,534199000.0,4864096000.0,85400000.0,85427000.0,86705000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 17:27:27+00:00,1.31,1.31,,1.29,,24917000.0,116143000.0,111856000.0,111856000.0,111827000.0,29000.0,266746000.0,626336000.0,,33310000.0,65812000.0,266746000.0,359590000.0,7692000.0,140000.0,215265000.0,144325000.0,-7552000.0,136773000.0,626336000.0,85400000.0,85427000.0,86705000.0
