company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,FY,2014-08-04,2015-08-02,2017-09-27 16:56:36+00:00,2.13,2.13,1.248,2.13,283000000.0,884000000.0,666000000.0,666000000.0,,666000000.0,0.0,5300000000.0,8082000000.0,,24000000.0,117000000.0,102000000.0,601000000.0,5300000000.0,2782000000.0,108000000.0,3000000.0,1728000000.0,1054000000.0,-105000000.0,949000000.0,8082000000.0,312700000.0,312000000.0,313000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q4,2015-05-04,2015-08-02,,0.13,0.05,0.31,0.07,-1000000.0,189000000.0,17000000.0,17000000.0,,17000000.0,,1131000000.0,1693000000.0,,21000000.0,34000000.0,93000000.0,182000000.0,1131000000.0,562000000.0,27000000.0,,519000000.0,43000000.0,-27000000.0,16000000.0,1693000000.0,312700000.0,312000000.0,313000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q3,2015-02-02,2015-05-03,2016-06-07 08:03:12+00:00,0.59,0.58,0.312,0.57,78000000.0,213000000.0,179000000.0,179000000.0,,179000000.0,0.0,1218000000.0,1900000000.0,,3000000.0,30000000.0,9000000.0,142000000.0,1218000000.0,682000000.0,29000000.0,1000000.0,397000000.0,285000000.0,-28000000.0,257000000.0,1900000000.0,303400000.0,311000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q3YTD,2014-08-04,2015-05-03,,2.0,2.08,0.94,2.06,284000000.0,695000000.0,649000000.0,649000000.0,,649000000.0,,4169000000.0,6389000000.0,,3000000.0,83000000.0,9000000.0,419000000.0,4169000000.0,2220000000.0,81000000.0,3000000.0,1209000000.0,1011000000.0,-78000000.0,933000000.0,6389000000.0,303400000.0,311000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q3TTM,2014-04-28,2015-05-03,,2.58,2.66,1.25,2.65,380000000.0,878000000.0,832000000.0,832000000.0,,834000000.0,-2000000.0,5317000000.0,8241000000.0,,25000000.0,117000000.0,29000000.0,555000000.0,5317000000.0,2924000000.0,112000000.0,4000000.0,1604000000.0,1320000000.0,-108000000.0,1212000000.0,8241000000.0,303400000.0,311000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q2,2014-11-03,2015-02-01,2016-03-10 16:16:12+00:00,0.66,0.71,0.312,0.71,90000000.0,239000000.0,222000000.0,222000000.0,,222000000.0,0.0,1491000000.0,2234000000.0,,,25000000.0,0.0,142000000.0,1491000000.0,743000000.0,26000000.0,1000000.0,406000000.0,337000000.0,-25000000.0,312000000.0,2234000000.0,336400000.0,313000000.0,314000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q2YTD,2014-08-04,2015-02-01,,1.41,1.5,0.62,1.49,206000000.0,482000000.0,470000000.0,470000000.0,,470000000.0,,2951000000.0,4489000000.0,,,53000000.0,,277000000.0,2951000000.0,1538000000.0,52000000.0,2000000.0,812000000.0,726000000.0,-50000000.0,676000000.0,4489000000.0,336400000.0,313000000.0,314000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q2TTM,2014-01-27,2015-02-01,,2.58,2.67,1.25,2.66,381000000.0,882000000.0,836000000.0,836000000.0,,839000000.0,-3000000.0,5393000000.0,8311000000.0,,22000000.0,117000000.0,21000000.0,549000000.0,5393000000.0,2918000000.0,114000000.0,4000000.0,1591000000.0,1327000000.0,-110000000.0,1217000000.0,8311000000.0,336400000.0,313000000.0,314000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q1,2014-08-04,2014-11-02,2015-12-10 08:04:28+00:00,0.75,0.79,0.312,0.78,116000000.0,243000000.0,248000000.0,248000000.0,,248000000.0,0.0,1460000000.0,2255000000.0,,,28000000.0,0.0,135000000.0,1460000000.0,795000000.0,26000000.0,1000000.0,406000000.0,389000000.0,-25000000.0,364000000.0,2255000000.0,330700000.0,314000000.0,316000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q1TTM,2013-10-28,2014-11-02,,2.96,3.0,1.25,2.98,395000000.0,911000000.0,932000000.0,842000000.0,90000000.0,942000000.0,-10000000.0,5369000000.0,8358000000.0,,22000000.0,119000000.0,34000000.0,552000000.0,5369000000.0,2989000000.0,117000000.0,3000000.0,1638000000.0,1351000000.0,-114000000.0,1237000000.0,8358000000.0,330700000.0,314000000.0,316000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,FY,2015-08-03,2016-07-31,2018-09-27 08:32:50+00:00,1.82,1.82,1.248,1.81,286000000.0,852000000.0,563000000.0,563000000.0,,563000000.0,0.0,5033000000.0,7961000000.0,,405000000.0,105000000.0,31000000.0,575000000.0,5033000000.0,2928000000.0,115000000.0,4000000.0,1968000000.0,960000000.0,-111000000.0,849000000.0,7961000000.0,309300000.0,309000000.0,311000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q4,2016-05-02,2016-07-31,,-0.26,-0.26,-0.94,-0.25,16000000.0,175000000.0,-81000000.0,-81000000.0,,-81000000.0,,993000000.0,1687000000.0,,419000000.0,19000000.0,-1000000.0,119000000.0,993000000.0,694000000.0,29000000.0,1000000.0,731000000.0,-37000000.0,-28000000.0,-65000000.0,1687000000.0,309300000.0,309000000.0,311000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q3,2016-02-01,2016-05-01,2017-06-08 16:31:09+00:00,0.6,0.6,0.312,0.59,55000000.0,228000000.0,185000000.0,185000000.0,,185000000.0,0.0,1210000000.0,1870000000.0,,-23000000.0,31000000.0,2000000.0,154000000.0,1210000000.0,660000000.0,29000000.0,1000000.0,392000000.0,268000000.0,-28000000.0,240000000.0,1870000000.0,308300000.0,309000000.0,311000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q3YTD,2015-08-03,2016-05-01,,2.08,2.08,0.94,2.06,270000000.0,677000000.0,644000000.0,644000000.0,,644000000.0,,4040000000.0,6274000000.0,,-14000000.0,86000000.0,32000000.0,456000000.0,4040000000.0,2234000000.0,86000000.0,3000000.0,1237000000.0,997000000.0,-83000000.0,914000000.0,6274000000.0,308300000.0,309000000.0,311000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q3TTM,2015-05-04,2016-05-01,,2.21,2.13,1.25,2.13,269000000.0,866000000.0,661000000.0,661000000.0,,661000000.0,,5171000000.0,7967000000.0,,7000000.0,120000000.0,125000000.0,638000000.0,5171000000.0,2796000000.0,113000000.0,3000000.0,1756000000.0,1040000000.0,-110000000.0,930000000.0,7967000000.0,308300000.0,309000000.0,311000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q2,2015-11-02,2016-01-31,2017-03-09 07:55:28+00:00,0.85,0.85,0.312,0.85,122000000.0,223000000.0,265000000.0,265000000.0,,265000000.0,0.0,1382000000.0,2201000000.0,,4000000.0,23000000.0,9000000.0,146000000.0,1382000000.0,819000000.0,28000000.0,1000000.0,405000000.0,414000000.0,-27000000.0,387000000.0,2201000000.0,311800000.0,310000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q2YTD,2015-08-03,2016-01-31,,1.48,1.48,0.62,1.47,215000000.0,449000000.0,459000000.0,459000000.0,,459000000.0,,2830000000.0,4404000000.0,,9000000.0,55000000.0,30000000.0,302000000.0,2830000000.0,1574000000.0,57000000.0,2000000.0,845000000.0,729000000.0,-55000000.0,674000000.0,4404000000.0,311800000.0,310000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q2TTM,2015-02-02,2016-01-31,,2.2,2.11,1.25,2.11,292000000.0,851000000.0,655000000.0,655000000.0,,655000000.0,,5179000000.0,7997000000.0,,33000000.0,119000000.0,132000000.0,626000000.0,5179000000.0,2818000000.0,113000000.0,3000000.0,1761000000.0,1057000000.0,-110000000.0,947000000.0,7997000000.0,311800000.0,310000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q1,2015-08-03,2015-11-01,2016-12-07 08:10:42+00:00,0.63,0.63,0.312,0.62,93000000.0,226000000.0,194000000.0,194000000.0,,194000000.0,0.0,1448000000.0,2203000000.0,,5000000.0,32000000.0,21000000.0,156000000.0,1448000000.0,755000000.0,29000000.0,1000000.0,440000000.0,315000000.0,-28000000.0,287000000.0,2203000000.0,307900000.0,310000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q1TTM,2014-11-03,2015-11-01,,2.01,1.97,1.25,1.97,260000000.0,867000000.0,612000000.0,612000000.0,,612000000.0,,5288000000.0,8030000000.0,,29000000.0,121000000.0,123000000.0,622000000.0,5288000000.0,2742000000.0,111000000.0,3000000.0,1762000000.0,980000000.0,-108000000.0,872000000.0,8030000000.0,307900000.0,310000000.0,312000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,FY,2016-08-01,2017-07-30,2018-09-27 08:32:50+00:00,2.91,2.91,1.4,2.89,406000000.0,855000000.0,887000000.0,887000000.0,,887000000.0,0.0,4965000000.0,7890000000.0,,-9000000.0,111000000.0,18000000.0,550000000.0,4965000000.0,2925000000.0,112000000.0,5000000.0,1525000000.0,1400000000.0,-107000000.0,1293000000.0,7890000000.0,304800000.0,305000000.0,307000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q4,2017-05-01,2017-07-30,,1.05,1.05,-1.05,1.04,99000000.0,173000000.0,318000000.0,318000000.0,,318000000.0,,1066000000.0,1664000000.0,,-206000000.0,31000000.0,18000000.0,142000000.0,1066000000.0,598000000.0,25000000.0,2000000.0,158000000.0,440000000.0,-23000000.0,417000000.0,1664000000.0,304800000.0,305000000.0,307000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q3,2017-01-30,2017-04-30,2018-06-05 16:18:41+00:00,0.58,0.58,0.35,0.58,94000000.0,212000000.0,176000000.0,176000000.0,,176000000.0,0.0,1188000000.0,1853000000.0,,-15000000.0,28000000.0,0.0,142000000.0,1188000000.0,665000000.0,29000000.0,1000000.0,367000000.0,298000000.0,-28000000.0,270000000.0,1853000000.0,303400000.0,304000000.0,306000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q3YTD,2016-08-01,2017-04-30,,1.86,1.86,1.05,1.85,307000000.0,682000000.0,569000000.0,569000000.0,,569000000.0,,3899000000.0,6226000000.0,,197000000.0,80000000.0,,408000000.0,3899000000.0,2327000000.0,87000000.0,3000000.0,1367000000.0,960000000.0,-84000000.0,876000000.0,6226000000.0,303400000.0,304000000.0,306000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q3TTM,2016-05-02,2017-04-30,,1.6,1.6,0.11,1.6,323000000.0,857000000.0,488000000.0,488000000.0,,488000000.0,,4892000000.0,7913000000.0,,616000000.0,99000000.0,-1000000.0,527000000.0,4892000000.0,3021000000.0,116000000.0,4000000.0,2098000000.0,923000000.0,-112000000.0,811000000.0,7913000000.0,303400000.0,304000000.0,306000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q2,2016-10-31,2017-01-29,2018-03-05 16:23:30+00:00,0.33,0.33,0.35,0.33,76000000.0,240000000.0,101000000.0,101000000.0,,101000000.0,0.0,1360000000.0,2171000000.0,,201000000.0,25000000.0,-1000000.0,141000000.0,1360000000.0,811000000.0,29000000.0,1000000.0,606000000.0,205000000.0,-28000000.0,177000000.0,2171000000.0,306100000.0,306000000.0,309000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q2YTD,2016-08-01,2017-01-29,,1.28,1.28,0.7,1.27,213000000.0,470000000.0,393000000.0,393000000.0,,393000000.0,,2711000000.0,4373000000.0,,212000000.0,52000000.0,,266000000.0,2711000000.0,1662000000.0,58000000.0,2000000.0,1000000000.0,662000000.0,-56000000.0,606000000.0,4373000000.0,306100000.0,306000000.0,309000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q2TTM,2016-02-01,2017-01-29,,1.62,1.62,0.08,1.61,284000000.0,873000000.0,497000000.0,497000000.0,,497000000.0,,4914000000.0,7930000000.0,,608000000.0,102000000.0,1000000.0,539000000.0,4914000000.0,3016000000.0,116000000.0,4000000.0,2123000000.0,893000000.0,-112000000.0,781000000.0,7930000000.0,306100000.0,306000000.0,309000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q1,2016-08-01,2016-10-30,2017-12-08 15:06:18+00:00,0.95,0.95,0.35,0.94,137000000.0,230000000.0,292000000.0,292000000.0,,292000000.0,0.0,1351000000.0,2202000000.0,,11000000.0,27000000.0,1000000.0,125000000.0,1351000000.0,851000000.0,29000000.0,1000000.0,394000000.0,457000000.0,-28000000.0,429000000.0,2202000000.0,307400000.0,308000000.0,310000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q1TTM,2015-11-02,2016-10-30,,2.14,2.14,0.04,2.13,330000000.0,856000000.0,661000000.0,661000000.0,,661000000.0,,4936000000.0,7960000000.0,,411000000.0,100000000.0,11000000.0,544000000.0,4936000000.0,3024000000.0,115000000.0,4000000.0,1922000000.0,1102000000.0,-111000000.0,991000000.0,7960000000.0,307400000.0,308000000.0,310000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,FY,2017-07-31,2018-07-29,2018-09-27 08:32:50+00:00,0.87,0.87,1.4,0.86,11000000.0,902000000.0,261000000.0,261000000.0,,261000000.0,0.0,5869000000.0,8685000000.0,,619000000.0,110000000.0,62000000.0,654000000.0,5869000000.0,2816000000.0,201000000.0,4000000.0,2347000000.0,469000000.0,-197000000.0,272000000.0,8685000000.0,300000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q4,2018-04-30,2018-07-29,,0.32,0.32,-1.05,0.31,-65000000.0,235000000.0,94000000.0,-372000000.0,466000000.0,94000000.0,,1814000000.0,2466000000.0,,543000000.0,28000000.0,3000000.0,187000000.0,1814000000.0,652000000.0,94000000.0,1000000.0,996000000.0,-344000000.0,-93000000.0,-437000000.0,2466000000.0,300000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q3,2018-01-29,2018-04-29,2019-06-05 07:41:34+00:00,-1.31,-1.31,0.35,-1.31,43000000.0,220000000.0,-393000000.0,73000000.0,-466000000.0,-393000000.0,0.0,1263000000.0,1878000000.0,,35000000.0,25000000.0,24000000.0,153000000.0,1263000000.0,615000000.0,44000000.0,2000000.0,457000000.0,158000000.0,-42000000.0,116000000.0,1878000000.0,300000000.0,301000000.0,301000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q3YTD,2017-07-31,2018-04-29,,0.55,0.55,1.05,0.55,76000000.0,667000000.0,167000000.0,633000000.0,-466000000.0,167000000.0,,4055000000.0,6219000000.0,,76000000.0,82000000.0,59000000.0,467000000.0,4055000000.0,2164000000.0,107000000.0,3000000.0,1351000000.0,813000000.0,-104000000.0,709000000.0,6219000000.0,300000000.0,301000000.0,301000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q3TTM,2017-05-01,2018-04-29,,1.6,1.6,,1.59,175000000.0,840000000.0,485000000.0,951000000.0,-466000000.0,485000000.0,,5121000000.0,7883000000.0,,-130000000.0,113000000.0,77000000.0,609000000.0,5121000000.0,2762000000.0,132000000.0,5000000.0,1509000000.0,1253000000.0,-127000000.0,1126000000.0,7883000000.0,300000000.0,301000000.0,301000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q2,2017-10-30,2018-01-28,2019-03-06 16:28:12+00:00,0.95,0.95,0.35,0.95,-74000000.0,228000000.0,285000000.0,285000000.0,,285000000.0,0.0,1414000000.0,2180000000.0,,70000000.0,27000000.0,33000000.0,165000000.0,1414000000.0,766000000.0,32000000.0,0.0,523000000.0,243000000.0,-32000000.0,211000000.0,2180000000.0,300000000.0,301000000.0,301000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q2YTD,2017-07-31,2018-01-28,,1.86,1.86,0.7,1.86,33000000.0,447000000.0,560000000.0,560000000.0,,560000000.0,,2792000000.0,4341000000.0,,41000000.0,57000000.0,35000000.0,314000000.0,2792000000.0,1549000000.0,63000000.0,1000000.0,894000000.0,655000000.0,-62000000.0,593000000.0,4341000000.0,300000000.0,301000000.0,301000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q2TTM,2017-01-30,2018-01-28,,3.49,3.49,,3.48,226000000.0,832000000.0,1054000000.0,1054000000.0,,1054000000.0,,5046000000.0,7858000000.0,,-180000000.0,116000000.0,53000000.0,598000000.0,5046000000.0,2812000000.0,117000000.0,4000000.0,1419000000.0,1393000000.0,-113000000.0,1280000000.0,7858000000.0,300000000.0,301000000.0,301000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q1,2017-07-31,2017-10-29,2018-12-06 08:54:53+00:00,0.91,0.91,0.35,0.91,107000000.0,219000000.0,275000000.0,275000000.0,,275000000.0,0.0,1378000000.0,2161000000.0,,-29000000.0,30000000.0,2000000.0,149000000.0,1378000000.0,783000000.0,31000000.0,1000000.0,371000000.0,412000000.0,-30000000.0,382000000.0,2161000000.0,302200000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q1TTM,2016-10-31,2017-10-29,,2.87,2.87,,2.86,376000000.0,844000000.0,870000000.0,870000000.0,,870000000.0,,4992000000.0,7849000000.0,,-49000000.0,114000000.0,19000000.0,574000000.0,4992000000.0,2857000000.0,114000000.0,5000000.0,1502000000.0,1355000000.0,-109000000.0,1246000000.0,7849000000.0,302200000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q4,2019-04-29,2019-07-28,,-0.02,-0.02,1.05,-0.02,4000000.0,195000000.0,-8000000.0,-5000000.0,-3000000.0,-8000000.0,,1174000000.0,1780000000.0,,128000000.0,25000000.0,9000000.0,166000000.0,1174000000.0,606000000.0,85000000.0,1000000.0,523000000.0,83000000.0,-84000000.0,-1000000.0,1780000000.0,301400000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,FY,2018-07-30,2019-07-28,2019-09-26 09:01:36+00:00,0.7,0.7,1.4,0.7,151000000.0,842000000.0,211000000.0,474000000.0,-263000000.0,211000000.0,0.0,5414000000.0,8107000000.0,,140000000.0,91000000.0,31000000.0,610000000.0,5414000000.0,2693000000.0,356000000.0,2000000.0,1714000000.0,979000000.0,-354000000.0,625000000.0,8107000000.0,301400000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q3,2019-01-28,2019-04-28,2020-06-03 07:23:08+00:00,0.28,0.28,,0.28,33000000.0,215000000.0,84000000.0,123000000.0,-39000000.0,84000000.0,0.0,1298000000.0,1953000000.0,,20000000.0,23000000.0,2000000.0,150000000.0,1298000000.0,655000000.0,89000000.0,0.0,410000000.0,245000000.0,-89000000.0,156000000.0,1953000000.0,300000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q3YTD,2018-07-30,2019-04-28,,0.72,0.72,0.35,0.72,147000000.0,647000000.0,219000000.0,479000000.0,-260000000.0,219000000.0,,4240000000.0,6327000000.0,,12000000.0,66000000.0,22000000.0,444000000.0,4240000000.0,2087000000.0,271000000.0,1000000.0,1191000000.0,896000000.0,-270000000.0,626000000.0,6327000000.0,300000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q3TTM,2018-04-30,2019-04-28,,1.04,1.04,0.7,1.03,82000000.0,882000000.0,313000000.0,107000000.0,206000000.0,313000000.0,,6054000000.0,8793000000.0,,555000000.0,94000000.0,25000000.0,631000000.0,6054000000.0,2739000000.0,365000000.0,2000000.0,2187000000.0,552000000.0,-363000000.0,189000000.0,8793000000.0,300000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q2,2018-10-29,2019-01-27,2020-03-04 07:51:38+00:00,-0.2,-0.2,,-0.2,58000000.0,221000000.0,-59000000.0,176000000.0,-235000000.0,-59000000.0,0.0,1466000000.0,2172000000.0,,-8000000.0,20000000.0,2000000.0,146000000.0,1466000000.0,706000000.0,91000000.0,0.0,381000000.0,325000000.0,-91000000.0,234000000.0,2172000000.0,295000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q2YTD,2018-07-30,2019-01-27,,0.44,0.44,0.35,0.44,114000000.0,432000000.0,135000000.0,356000000.0,-221000000.0,135000000.0,,2942000000.0,4374000000.0,,-8000000.0,43000000.0,20000000.0,294000000.0,2942000000.0,1432000000.0,182000000.0,1000000.0,781000000.0,651000000.0,-181000000.0,470000000.0,4374000000.0,295000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q2TTM,2018-01-29,2019-01-27,,-0.55,-0.55,1.05,-0.56,92000000.0,887000000.0,-164000000.0,57000000.0,-221000000.0,-164000000.0,,6019000000.0,8718000000.0,,570000000.0,96000000.0,47000000.0,634000000.0,6019000000.0,2699000000.0,320000000.0,4000000.0,2234000000.0,465000000.0,-316000000.0,149000000.0,8718000000.0,295000000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q1,2018-07-30,2018-10-28,2019-12-04 08:17:53+00:00,0.64,0.64,0.35,0.64,56000000.0,211000000.0,194000000.0,180000000.0,14000000.0,194000000.0,0.0,1476000000.0,2202000000.0,,0.0,23000000.0,18000000.0,148000000.0,1476000000.0,726000000.0,91000000.0,1000000.0,400000000.0,326000000.0,-90000000.0,236000000.0,2202000000.0,303100000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q1TTM,2017-10-30,2018-10-28,,0.6,0.6,1.4,0.59,-40000000.0,894000000.0,180000000.0,166000000.0,14000000.0,180000000.0,,5967000000.0,8726000000.0,,648000000.0,103000000.0,78000000.0,653000000.0,5967000000.0,2759000000.0,261000000.0,4000000.0,2376000000.0,383000000.0,-257000000.0,126000000.0,8726000000.0,303100000.0,301000000.0,302000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q3YTD,2019-07-29,2020-04-26,,5.11,5.11,0.35,5.07,153000000.0,682000000.0,1542000000.0,506000000.0,1036000000.0,1542000000.0,,4331000000.0,6583000000.0,,115000000.0,69000000.0,10000000.0,436000000.0,4331000000.0,2252000000.0,284000000.0,3000000.0,1312000000.0,940000000.0,-281000000.0,659000000.0,6583000000.0,300000000.0,302000000.0,304000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q3TTM,2019-04-29,2020-04-26,,5.09,5.09,1.4,5.05,157000000.0,877000000.0,1534000000.0,501000000.0,1033000000.0,1534000000.0,,5505000000.0,8363000000.0,,243000000.0,94000000.0,19000000.0,602000000.0,5505000000.0,2858000000.0,369000000.0,4000000.0,1835000000.0,1023000000.0,-365000000.0,658000000.0,8363000000.0,300000000.0,302000000.0,304000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q3,2020-01-27,2020-04-26,2020-06-03 07:23:08+00:00,0.56,0.56,,0.55,52000000.0,239000000.0,168000000.0,166000000.0,2000000.0,168000000.0,0.0,1466000000.0,2238000000.0,,81000000.0,25000000.0,0.0,154000000.0,1466000000.0,772000000.0,55000000.0,0.0,499000000.0,273000000.0,-55000000.0,218000000.0,2238000000.0,300000000.0,302000000.0,304000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q2YTD,2019-07-29,2020-01-26,,4.55,4.55,0.35,4.52,101000000.0,443000000.0,1374000000.0,340000000.0,1034000000.0,1374000000.0,,2865000000.0,4345000000.0,,34000000.0,44000000.0,10000000.0,282000000.0,2865000000.0,1480000000.0,229000000.0,3000000.0,813000000.0,667000000.0,-226000000.0,441000000.0,4345000000.0,302000000.0,302000000.0,304000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q2TTM,2019-01-28,2020-01-26,,4.81,4.81,1.4,4.78,138000000.0,853000000.0,1450000000.0,458000000.0,992000000.0,1450000000.0,,5337000000.0,8078000000.0,,182000000.0,92000000.0,21000000.0,598000000.0,5337000000.0,2741000000.0,403000000.0,4000000.0,1746000000.0,995000000.0,-399000000.0,596000000.0,8078000000.0,302000000.0,302000000.0,304000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q2,2019-10-28,2020-01-26,2020-03-04 07:51:38+00:00,4.0,4.0,,3.97,33000000.0,237000000.0,1208000000.0,171000000.0,1037000000.0,1208000000.0,0.0,1420000000.0,2162000000.0,,-22000000.0,22000000.0,7000000.0,148000000.0,1420000000.0,742000000.0,149000000.0,3000000.0,392000000.0,350000000.0,-146000000.0,204000000.0,2162000000.0,302000000.0,302000000.0,304000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q1TTM,2018-10-29,2019-10-27,,0.61,0.61,1.4,0.61,163000000.0,837000000.0,183000000.0,463000000.0,-280000000.0,183000000.0,,5383000000.0,8088000000.0,,196000000.0,90000000.0,16000000.0,596000000.0,5383000000.0,2705000000.0,345000000.0,1000000.0,1735000000.0,970000000.0,-344000000.0,626000000.0,8088000000.0,301800000.0,301000000.0,303000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q1,2019-07-29,2019-10-27,2019-12-04 08:17:53+00:00,0.55,0.55,0.35,0.55,68000000.0,206000000.0,166000000.0,169000000.0,-3000000.0,166000000.0,0.0,1445000000.0,2183000000.0,,56000000.0,22000000.0,3000000.0,134000000.0,1445000000.0,738000000.0,80000000.0,0.0,421000000.0,317000000.0,-80000000.0,237000000.0,2183000000.0,301800000.0,301000000.0,303000000.0
