company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Merck & Co Inc,MRK,,310158,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:33:07+00:00,1.58,1.58,1.81,1.56,942000000.0,4459000000.0,4459000000.0,4442000000.0,17000000.0,14934000000.0,39498000000.0,-1527000000.0,,,6704000000.0,619000000.0,10313000000.0,14934000000.0,24564000000.0,,17636000000.0,6928000000.0,-1527000000.0,5401000000.0,39498000000.0,2816000000.0,2816000000.0,2816000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q4,2015-10-01,2015-12-31,,0.35,0.35,0.46,0.35,-166000000.0,982000000.0,982000000.0,976000000.0,6000000.0,3850000000.0,10215000000.0,-903000000.0,,,1797000000.0,233000000.0,2616000000.0,3850000000.0,6365000000.0,,4646000000.0,1719000000.0,-903000000.0,816000000.0,10215000000.0,2816000000.0,2816000000.0,2816000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:19:24+00:00,0.65,0.65,0.45,0.64,566000000.0,1831000000.0,1831000000.0,1826000000.0,5000000.0,3761000000.0,10073000000.0,170000000.0,,,1500000000.0,113000000.0,2472000000.0,3761000000.0,6312000000.0,,4085000000.0,2227000000.0,170000000.0,2397000000.0,10073000000.0,2814000000.0,2814000000.0,2814000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.23,1.23,1.35,1.21,1108000000.0,3477000000.0,3477000000.0,3466000000.0,11000000.0,11084000000.0,29283000000.0,-624000000.0,,,4907000000.0,386000000.0,7697000000.0,11084000000.0,18199000000.0,,12990000000.0,5209000000.0,-624000000.0,4585000000.0,29283000000.0,2814000000.0,2814000000.0,2814000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.77,3.77,1.8,3.72,5591000000.0,10805000000.0,10805000000.0,10782000000.0,23000000.0,14833000000.0,39765000000.0,10010000000.0,,,7190000000.0,735000000.0,10621000000.0,14833000000.0,24932000000.0,,18546000000.0,6386000000.0,10010000000.0,16396000000.0,39765000000.0,2814000000.0,2814000000.0,2814000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 16:37:27+00:00,0.24,0.24,0.45,0.24,119000000.0,688000000.0,688000000.0,687000000.0,1000000.0,3754000000.0,9785000000.0,-739000000.0,,,1670000000.0,191000000.0,2624000000.0,3754000000.0,6031000000.0,,4485000000.0,1546000000.0,-739000000.0,807000000.0,9785000000.0,2826000000.0,2826000000.0,2826000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.58,0.58,0.9,0.57,542000000.0,1646000000.0,1646000000.0,1640000000.0,6000000.0,7323000000.0,19210000000.0,-794000000.0,,,3407000000.0,273000000.0,5225000000.0,7323000000.0,11887000000.0,,8905000000.0,2982000000.0,-794000000.0,2188000000.0,19210000000.0,2826000000.0,2826000000.0,2826000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.43,3.43,1.79,3.39,5673000000.0,9816000000.0,9816000000.0,9851000000.0,-35000000.0,15295000000.0,40249000000.0,10006000000.0,,,7349000000.0,998000000.0,11124000000.0,15295000000.0,24954000000.0,,19471000000.0,5483000000.0,10006000000.0,15489000000.0,40249000000.0,2826000000.0,2826000000.0,2826000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:32:41+00:00,0.34,0.34,0.45,0.33,423000000.0,958000000.0,958000000.0,953000000.0,5000000.0,3569000000.0,9425000000.0,-55000000.0,,,1737000000.0,82000000.0,2601000000.0,3569000000.0,5856000000.0,,4420000000.0,1436000000.0,-55000000.0,1381000000.0,9425000000.0,2835000000.0,2835000000.0,2835000000.0
Merck & Co Inc,MRK,,310158,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.88,3.88,1.78,3.83,5412000000.0,11161000000.0,11161000000.0,11168000000.0,-7000000.0,16434000000.0,41398000000.0,11395000000.0,,,7343000000.0,970000000.0,11473000000.0,16434000000.0,24964000000.0,,19786000000.0,5178000000.0,11395000000.0,16573000000.0,41398000000.0,2835000000.0,2835000000.0,2835000000.0
Merck & Co Inc,MRK,,310158,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:36:42+00:00,1.42,1.42,1.85,1.41,718000000.0,3941000000.0,3941000000.0,3920000000.0,21000000.0,14030000000.0,39807000000.0,-189000000.0,,,10261000000.0,651000000.0,10017000000.0,14030000000.0,25777000000.0,,20929000000.0,4848000000.0,-189000000.0,4659000000.0,39807000000.0,2766000000.0,2766000000.0,2766000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q4,2016-10-01,2016-12-31,,-0.22,-0.22,0.47,-0.2,-770000000.0,-586000000.0,-586000000.0,-594000000.0,8000000.0,3471000000.0,10115000000.0,-100000000.0,,,4787000000.0,265000000.0,2848000000.0,3471000000.0,6644000000.0,,7900000000.0,-1256000000.0,-100000000.0,-1356000000.0,10115000000.0,2766000000.0,2766000000.0,2766000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:38:23+00:00,0.79,0.79,0.46,0.78,699000000.0,2188000000.0,2188000000.0,2184000000.0,4000000.0,3409000000.0,10536000000.0,-22000000.0,,,1664000000.0,161000000.0,2393000000.0,3409000000.0,7127000000.0,,4218000000.0,2909000000.0,-22000000.0,2887000000.0,10536000000.0,2765000000.0,2765000000.0,2765000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.64,1.64,1.38,1.61,1488000000.0,4527000000.0,4527000000.0,4514000000.0,13000000.0,10559000000.0,29692000000.0,-89000000.0,,,5474000000.0,386000000.0,7169000000.0,10559000000.0,19133000000.0,,13029000000.0,6104000000.0,-89000000.0,6015000000.0,29692000000.0,2765000000.0,2765000000.0,2765000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.99,1.99,1.84,1.96,1322000000.0,5509000000.0,5509000000.0,5490000000.0,19000000.0,14409000000.0,39907000000.0,-992000000.0,,,7271000000.0,619000000.0,9785000000.0,14409000000.0,25498000000.0,,17675000000.0,7823000000.0,-992000000.0,6831000000.0,39907000000.0,2765000000.0,2765000000.0,2765000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 16:39:40+00:00,0.44,0.44,0.46,0.43,295000000.0,1209000000.0,1209000000.0,1205000000.0,4000000.0,3578000000.0,9844000000.0,-19000000.0,,,2151000000.0,134000000.0,2458000000.0,3578000000.0,6266000000.0,,4743000000.0,1523000000.0,-19000000.0,1504000000.0,9844000000.0,2768000000.0,2768000000.0,2768000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.85,0.85,0.92,0.83,789000000.0,2339000000.0,2339000000.0,2330000000.0,9000000.0,7150000000.0,19156000000.0,-67000000.0,,,3810000000.0,225000000.0,4776000000.0,7150000000.0,12006000000.0,,8811000000.0,3195000000.0,-67000000.0,3128000000.0,19156000000.0,2768000000.0,2768000000.0,2768000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.85,1.85,1.83,1.82,1189000000.0,5152000000.0,5152000000.0,5132000000.0,20000000.0,14761000000.0,39444000000.0,-800000000.0,,,7107000000.0,571000000.0,9864000000.0,14761000000.0,24683000000.0,,17542000000.0,7141000000.0,-800000000.0,6341000000.0,39444000000.0,2768000000.0,2768000000.0,2768000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:39:34+00:00,0.41,0.41,0.46,0.4,494000000.0,1130000000.0,1130000000.0,1125000000.0,5000000.0,3572000000.0,9312000000.0,-48000000.0,,,1659000000.0,91000000.0,2318000000.0,3572000000.0,5740000000.0,,4068000000.0,1672000000.0,-48000000.0,1624000000.0,9312000000.0,2774000000.0,2774000000.0,2774000000.0
Merck & Co Inc,MRK,,310158,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.65,1.65,1.82,1.63,1013000000.0,4631000000.0,4631000000.0,4614000000.0,17000000.0,14937000000.0,39385000000.0,-1520000000.0,,,6626000000.0,628000000.0,10030000000.0,14937000000.0,24448000000.0,,17284000000.0,7164000000.0,-1520000000.0,5644000000.0,39385000000.0,2774000000.0,2774000000.0,2774000000.0
Merck & Co Inc,MRK,,310158,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:36:07+00:00,0.88,0.88,1.89,0.87,4103000000.0,2418000000.0,2418000000.0,2394000000.0,24000000.0,12912000000.0,40122000000.0,500000000.0,,,10339000000.0,776000000.0,10074000000.0,12912000000.0,27210000000.0,,21189000000.0,6021000000.0,500000000.0,6521000000.0,40122000000.0,2730000000.0,2730000000.0,2730000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q4,2017-10-01,2017-12-31,,-0.37,-0.37,0.48,-0.38,2917000000.0,-1038000000.0,-1038000000.0,-1047000000.0,9000000.0,3440000000.0,10433000000.0,149000000.0,,,2314000000.0,306000000.0,2643000000.0,3440000000.0,6993000000.0,,5263000000.0,1730000000.0,149000000.0,1879000000.0,10433000000.0,2730000000.0,2730000000.0,2730000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 16:14:11+00:00,-0.02,-0.02,0.47,-0.02,251000000.0,-51000000.0,-51000000.0,-56000000.0,5000000.0,3307000000.0,10325000000.0,207000000.0,,,4413000000.0,153000000.0,2459000000.0,3307000000.0,7018000000.0,,7025000000.0,-7000000.0,207000000.0,200000000.0,10325000000.0,2727000000.0,2727000000.0,2727000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.25,1.25,1.41,1.25,1186000000.0,3456000000.0,3456000000.0,3441000000.0,15000000.0,9472000000.0,29689000000.0,351000000.0,,,8025000000.0,470000000.0,7431000000.0,9472000000.0,20217000000.0,,15926000000.0,4291000000.0,351000000.0,4642000000.0,29689000000.0,2727000000.0,2727000000.0,2727000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.03,1.03,1.88,1.05,416000000.0,2870000000.0,2870000000.0,2847000000.0,23000000.0,12943000000.0,39804000000.0,251000000.0,,,12812000000.0,735000000.0,10279000000.0,12943000000.0,26861000000.0,,23826000000.0,3035000000.0,251000000.0,3286000000.0,39804000000.0,2727000000.0,2727000000.0,2727000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 16:32:58+00:00,0.71,0.71,0.47,0.71,488000000.0,1951000000.0,1951000000.0,1946000000.0,5000000.0,3116000000.0,9930000000.0,73000000.0,,,1782000000.0,166000000.0,2500000000.0,3116000000.0,6814000000.0,,4448000000.0,2366000000.0,73000000.0,2439000000.0,9930000000.0,2734000000.0,2734000000.0,2734000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.27,1.27,0.94,1.27,935000000.0,3507000000.0,3507000000.0,3497000000.0,10000000.0,6165000000.0,19364000000.0,144000000.0,,,3612000000.0,317000000.0,4972000000.0,6165000000.0,13199000000.0,,8901000000.0,4298000000.0,144000000.0,4442000000.0,19364000000.0,2734000000.0,2734000000.0,2734000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.84,1.84,1.87,1.85,864000000.0,5109000000.0,5109000000.0,5087000000.0,22000000.0,13045000000.0,40015000000.0,22000000.0,,,10063000000.0,743000000.0,10213000000.0,13045000000.0,26970000000.0,,21019000000.0,5951000000.0,22000000.0,5973000000.0,40015000000.0,2734000000.0,2734000000.0,2734000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:31:56+00:00,0.56,0.56,0.47,0.56,447000000.0,1556000000.0,1556000000.0,1551000000.0,5000000.0,3049000000.0,9434000000.0,71000000.0,,,1830000000.0,151000000.0,2472000000.0,3049000000.0,6385000000.0,,4453000000.0,1932000000.0,71000000.0,2003000000.0,9434000000.0,2745000000.0,2745000000.0,2745000000.0
Merck & Co Inc,MRK,,310158,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.57,1.57,1.86,1.57,671000000.0,4367000000.0,4367000000.0,4346000000.0,21000000.0,13507000000.0,39929000000.0,-70000000.0,,,10432000000.0,711000000.0,10171000000.0,13507000000.0,26422000000.0,,21314000000.0,5108000000.0,-70000000.0,5038000000.0,39929000000.0,2745000000.0,2745000000.0,2745000000.0
Merck & Co Inc,MRK,,310158,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:36:07+00:00,2.34,2.34,1.99,2.32,2508000000.0,6193000000.0,6193000000.0,6220000000.0,-27000000.0,13509000000.0,42294000000.0,402000000.0,,,9752000000.0,632000000.0,10102000000.0,13509000000.0,28785000000.0,,20486000000.0,8299000000.0,402000000.0,8701000000.0,42294000000.0,2664000000.0,2664000000.0,2664000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q4,2018-10-01,2018-12-31,,0.7,0.7,0.55,0.69,827000000.0,1778000000.0,1778000000.0,1827000000.0,-49000000.0,3289000000.0,10998000000.0,-109000000.0,,,2214000000.0,138000000.0,2643000000.0,3289000000.0,7709000000.0,,4995000000.0,2714000000.0,-109000000.0,2605000000.0,10998000000.0,2664000000.0,2664000000.0,2664000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:43:01+00:00,0.73,0.73,0.48,0.73,707000000.0,1958000000.0,1958000000.0,1950000000.0,8000000.0,3619000000.0,10794000000.0,172000000.0,,,2068000000.0,171000000.0,2443000000.0,3619000000.0,7175000000.0,,4682000000.0,2493000000.0,172000000.0,2665000000.0,10794000000.0,2662000000.0,2662000000.0,2662000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.64,1.64,1.44,1.63,1681000000.0,4415000000.0,4415000000.0,4393000000.0,22000000.0,10220000000.0,31296000000.0,511000000.0,,,7538000000.0,494000000.0,7459000000.0,10220000000.0,21076000000.0,,15491000000.0,5585000000.0,511000000.0,6096000000.0,31296000000.0,2662000000.0,2662000000.0,2662000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.27,1.27,1.92,1.25,4598000000.0,3377000000.0,3377000000.0,3346000000.0,31000000.0,13660000000.0,41729000000.0,660000000.0,,,9852000000.0,800000000.0,10102000000.0,13660000000.0,28069000000.0,,20754000000.0,7315000000.0,660000000.0,7975000000.0,41729000000.0,2662000000.0,2662000000.0,2662000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 16:34:49+00:00,0.64,0.64,0.48,0.63,370000000.0,1716000000.0,1716000000.0,1707000000.0,9000000.0,3417000000.0,10465000000.0,48000000.0,,,2274000000.0,228000000.0,2508000000.0,3417000000.0,7048000000.0,,5010000000.0,2038000000.0,48000000.0,2086000000.0,10465000000.0,2683000000.0,2683000000.0,2683000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.91,0.91,0.96,0.9,974000000.0,2457000000.0,2457000000.0,2443000000.0,14000000.0,6601000000.0,20502000000.0,339000000.0,,,5470000000.0,323000000.0,5016000000.0,6601000000.0,13901000000.0,,10809000000.0,3092000000.0,339000000.0,3431000000.0,20502000000.0,2683000000.0,2683000000.0,2683000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.52,0.52,1.91,0.5,4142000000.0,1368000000.0,1368000000.0,1340000000.0,28000000.0,13348000000.0,41260000000.0,695000000.0,,,12197000000.0,782000000.0,10118000000.0,13348000000.0,27912000000.0,,23097000000.0,4815000000.0,695000000.0,5510000000.0,41260000000.0,2683000000.0,2683000000.0,2683000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:34:31+00:00,0.27,0.27,0.48,0.27,604000000.0,741000000.0,741000000.0,736000000.0,5000000.0,3184000000.0,10037000000.0,291000000.0,,,3196000000.0,95000000.0,2508000000.0,3184000000.0,6853000000.0,,5799000000.0,1054000000.0,291000000.0,1345000000.0,10037000000.0,2695000000.0,2695000000.0,2695000000.0
Merck & Co Inc,MRK,,310158,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.59,0.59,1.9,0.58,4260000000.0,1603000000.0,1603000000.0,1579000000.0,24000000.0,13047000000.0,40725000000.0,720000000.0,,,11705000000.0,720000000.0,10110000000.0,13047000000.0,27678000000.0,,22535000000.0,5143000000.0,720000000.0,5863000000.0,40725000000.0,2695000000.0,2695000000.0,2695000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q4,2019-10-01,2019-12-31,,0.93,0.93,0.61,0.92,427000000.0,2364000000.0,2364000000.0,2357000000.0,7000000.0,3669000000.0,11867000000.0,224000000.0,,,2548000000.0,194000000.0,2889000000.0,3669000000.0,8198000000.0,,5631000000.0,2567000000.0,224000000.0,2791000000.0,11867000000.0,2565000000.0,2565000000.0,2565000000.0
Merck & Co Inc,MRK,,310158,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:36:07+00:00,3.84,3.84,2.26,3.81,1687000000.0,9777000000.0,9777000000.0,9843000000.0,-66000000.0,14112000000.0,46840000000.0,-139000000.0,,,9872000000.0,638000000.0,10615000000.0,14112000000.0,32728000000.0,,21125000000.0,11603000000.0,-139000000.0,11464000000.0,46840000000.0,2565000000.0,2565000000.0,2565000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.91,2.91,1.65,2.89,1260000000.0,7413000000.0,7413000000.0,7486000000.0,-73000000.0,10443000000.0,34973000000.0,-363000000.0,,,7324000000.0,444000000.0,7726000000.0,10443000000.0,24530000000.0,,15494000000.0,9036000000.0,-363000000.0,8673000000.0,34973000000.0,2558000000.0,2558000000.0,2558000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.61,3.61,2.2,3.58,2087000000.0,9191000000.0,9191000000.0,9313000000.0,-122000000.0,13732000000.0,45971000000.0,-472000000.0,,,9538000000.0,582000000.0,10369000000.0,13732000000.0,32239000000.0,,20489000000.0,11750000000.0,-472000000.0,11278000000.0,45971000000.0,2558000000.0,2558000000.0,2558000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 16:43:01+00:00,0.74,0.74,0.55,0.74,440000000.0,1907000000.0,1907000000.0,1901000000.0,6000000.0,3990000000.0,12397000000.0,-35000000.0,,,3204000000.0,232000000.0,2589000000.0,3990000000.0,8407000000.0,,6025000000.0,2382000000.0,-35000000.0,2347000000.0,12397000000.0,2558000000.0,2558000000.0,2558000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.17,2.17,1.1,2.15,820000000.0,5506000000.0,5506000000.0,5585000000.0,-79000000.0,6453000000.0,22576000000.0,-328000000.0,,,4120000000.0,212000000.0,5137000000.0,6453000000.0,16123000000.0,,9469000000.0,6654000000.0,-328000000.0,6326000000.0,22576000000.0,2574000000.0,2574000000.0,2574000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.6,3.6,2.13,3.57,2354000000.0,9242000000.0,9242000000.0,9362000000.0,-120000000.0,13361000000.0,44368000000.0,-265000000.0,,,8402000000.0,521000000.0,10223000000.0,13361000000.0,31007000000.0,,19146000000.0,11861000000.0,-265000000.0,11596000000.0,44368000000.0,2574000000.0,2574000000.0,2574000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 16:34:49+00:00,1.04,1.04,0.55,1.03,615000000.0,2644000000.0,2644000000.0,2670000000.0,-26000000.0,3401000000.0,11760000000.0,-140000000.0,,,2189000000.0,59000000.0,2712000000.0,3401000000.0,8359000000.0,,4960000000.0,3399000000.0,-140000000.0,3259000000.0,11760000000.0,2574000000.0,2574000000.0,2574000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:36:54+00:00,1.13,1.13,0.55,1.12,205000000.0,2862000000.0,2862000000.0,2915000000.0,-53000000.0,3052000000.0,10816000000.0,-188000000.0,,,1931000000.0,153000000.0,2425000000.0,3052000000.0,7764000000.0,,4509000000.0,3255000000.0,-188000000.0,3067000000.0,10816000000.0,2585000000.0,2585000000.0,2585000000.0
Merck & Co Inc,MRK,,310158,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.2,3.2,2.06,3.17,2109000000.0,8314000000.0,8314000000.0,8399000000.0,-85000000.0,13377000000.0,43073000000.0,-77000000.0,,,8487000000.0,690000000.0,10019000000.0,13377000000.0,29696000000.0,,19196000000.0,10500000000.0,-77000000.0,10423000000.0,43073000000.0,2585000000.0,2585000000.0,2585000000.0
Merck & Co Inc,MRK,,310158,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.98,3.98,2.32,3.95,2101000000.0,10134000000.0,10134000000.0,10147000000.0,-13000000.0,14372000000.0,48081000000.0,-22000000.0,,,10150000000.0,557000000.0,10745000000.0,14372000000.0,33709000000.0,,21452000000.0,12257000000.0,-22000000.0,12235000000.0,48081000000.0,2533000000.0,2533000000.0,2533000000.0
Merck & Co Inc,MRK,,310158,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:36:54+00:00,1.27,1.27,0.61,1.26,619000000.0,3219000000.0,3219000000.0,3219000000.0,0.0,3312000000.0,12057000000.0,-71000000.0,,,2209000000.0,72000000.0,2555000000.0,3312000000.0,8745000000.0,,4836000000.0,3909000000.0,-71000000.0,3838000000.0,12057000000.0,2533000000.0,2533000000.0,2533000000.0
