company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q4,2016-10-01,2016-12-31,,0.91,0.91,0.41,0.9,31300000.0,146900000.0,168200000.0,168200000.0,167800000.0,400000.0,326500000.0,901600000.0,8800000.0,22500000.0,170900000.0,326500000.0,575100000.0,,-26500000.0,349100000.0,226000000.0,-26500000.0,199500000.0,901600000.0,186000000.0,185500000.0,185800000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,FY,2016-01-01,2016-12-31,2017-02-27 15:29:43+00:00,2.93,2.93,1.65,2.92,164000000.0,627000000.0,549300000.0,549300000.0,544900000.0,4400000.0,1341000000.0,3742700000.0,92100000.0,97400000.0,766500000.0,1341000000.0,2401700000.0,,-105400000.0,1583000000.0,818700000.0,-105400000.0,713300000.0,3742700000.0,186000000.0,185500000.0,185800000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.02,2.02,1.24,2.02,132700000.0,480100000.0,381100000.0,381100000.0,377100000.0,4000000.0,1014500000.0,2841100000.0,83300000.0,74900000.0,595600000.0,1014500000.0,1826600000.0,,-78900000.0,1233900000.0,592700000.0,-78900000.0,513800000.0,2841100000.0,186600000.0,184700000.0,185000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.71,2.71,1.65,2.7,175000000.0,631200000.0,512100000.0,512100000.0,505100000.0,7000000.0,1373100000.0,3808100000.0,105200000.0,103400000.0,806700000.0,1373100000.0,2435000000.0,,-101400000.0,1646500000.0,788500000.0,-101400000.0,687100000.0,3808100000.0,186600000.0,184700000.0,185000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q3,2016-07-01,2016-09-30,2016-10-27 07:48:58+00:00,0.8,0.8,0.4125,0.8,53300000.0,162300000.0,148600000.0,148600000.0,149300000.0,-700000.0,333700000.0,937500000.0,200000.0,23100000.0,190000000.0,333700000.0,603800000.0,,-26300000.0,375600000.0,228200000.0,-26300000.0,201900000.0,937500000.0,186600000.0,184700000.0,185000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.22,1.22,0.83,1.22,79400000.0,317800000.0,232500000.0,232500000.0,227800000.0,4700000.0,680800000.0,1903600000.0,83100000.0,51800000.0,405600000.0,680800000.0,1222800000.0,,-52600000.0,858300000.0,364500000.0,-52600000.0,311900000.0,1903600000.0,186900000.0,186700000.0,187000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.68,2.68,1.65,2.67,178300000.0,625000000.0,518100000.0,518100000.0,511000000.0,7100000.0,1386200000.0,3848100000.0,111200000.0,106600000.0,832800000.0,1386200000.0,2461900000.0,,-89900000.0,1675600000.0,786300000.0,-89900000.0,696400000.0,3848100000.0,186900000.0,186700000.0,187000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q2,2016-04-01,2016-06-30,2016-07-28 07:59:39+00:00,0.83,0.83,0.4125,0.83,32200000.0,166000000.0,155800000.0,155800000.0,155100000.0,700000.0,333200000.0,941500000.0,-5200000.0,26400000.0,206700000.0,333200000.0,608300000.0,,-26400000.0,393900000.0,214400000.0,-26400000.0,188000000.0,941500000.0,186900000.0,186700000.0,187000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 08:24:18+00:00,0.39,0.39,0.4125,0.39,47200000.0,151800000.0,76700000.0,76700000.0,72700000.0,4000000.0,347600000.0,962100000.0,88300000.0,25400000.0,198900000.0,347600000.0,614500000.0,,-26200000.0,464400000.0,150100000.0,-26200000.0,123900000.0,962100000.0,186400000.0,186600000.0,186700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.65,2.65,1.65,2.64,198800000.0,649200000.0,524900000.0,524900000.0,518800000.0,6100000.0,1409400000.0,3939000000.0,115100000.0,107900000.0,856300000.0,1409400000.0,2529600000.0,,-77400000.0,1728500000.0,801100000.0,-77400000.0,723700000.0,3939000000.0,186400000.0,186600000.0,186700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.19,3.19,1.65,3.18,127200000.0,635500000.0,590200000.0,590200000.0,592100000.0,-1900000.0,1323600000.0,3664100000.0,26600000.0,93400000.0,761300000.0,1323600000.0,2340500000.0,,-106300000.0,1516800000.0,823700000.0,-106300000.0,717400000.0,3664100000.0,184500000.0,183500000.0,183900000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2017.0,Q1,2017-01-01,2017-03-31,2017-04-27 08:24:18+00:00,0.65,0.65,0.4125,0.65,10400000.0,160300000.0,117600000.0,117600000.0,119900000.0,-2300000.0,330200000.0,883500000.0,22800000.0,21400000.0,193700000.0,330200000.0,553300000.0,,-27100000.0,398200000.0,155100000.0,-27100000.0,128000000.0,883500000.0,184500000.0,183500000.0,183900000.0
