company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q4,2015-10-01,2015-12-31,,0.38,0.38,0.11,0.38,22000000.0,205000000.0,183000000.0,22000000.0,205000000.0,,1531000000.0,2603000000.0,59000000.0,,161000000.0,,733000000.0,1531000000.0,1072000000.0,32000000.0,894000000.0,178000000.0,27000000.0,205000000.0,2603000000.0,543800000.0,545000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 17:10:11+00:00,0.0,0.0,0.115,0.0,-35000000.0,1000000.0,2000000.0,-1000000.0,1000000.0,,1453000000.0,2487000000.0,-91000000.0,,148000000.0,,794000000.0,1453000000.0,1034000000.0,34000000.0,942000000.0,92000000.0,-125000000.0,-33000000.0,2487000000.0,,546000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.4,1.4,1.16,1.38,13000000.0,763000000.0,210000000.0,553000000.0,763000000.0,,4291000000.0,7365000000.0,46000000.0,,442000000.0,,2361000000.0,4291000000.0,3074000000.0,94000000.0,2803000000.0,271000000.0,-48000000.0,223000000.0,7365000000.0,,546000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.17,3.17,1.67,3.12,-268000000.0,1716000000.0,-532000000.0,2248000000.0,1716000000.0,,4738000000.0,7270000000.0,,,268000000.0,,2941000000.0,4738000000.0,2532000000.0,123000000.0,3209000000.0,-677000000.0,-123000000.0,-800000000.0,7270000000.0,,546000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:49:15+00:00,0.61,0.61,0.52,0.6,34000000.0,332000000.0,74000000.0,258000000.0,332000000.0,,1454000000.0,2475000000.0,51000000.0,,151000000.0,,783000000.0,1454000000.0,1021000000.0,30000000.0,934000000.0,87000000.0,21000000.0,108000000.0,2475000000.0,544300000.0,544000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.4,1.4,1.04,1.38,48000000.0,762000000.0,208000000.0,554000000.0,762000000.0,,2838000000.0,4878000000.0,137000000.0,,294000000.0,,1567000000.0,2838000000.0,2040000000.0,60000000.0,1861000000.0,179000000.0,77000000.0,256000000.0,4878000000.0,544300000.0,544000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.03,4.03,2.08,3.98,-206000000.0,2183000000.0,-359000000.0,2542000000.0,2183000000.0,,4801000000.0,7492000000.0,107000000.0,,269000000.0,,2974000000.0,4801000000.0,2691000000.0,120000000.0,3243000000.0,-552000000.0,-13000000.0,-565000000.0,7492000000.0,544300000.0,544000000.0,549000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:13:47+00:00,0.79,0.79,0.52,0.78,14000000.0,430000000.0,134000000.0,296000000.0,430000000.0,,1384000000.0,2403000000.0,86000000.0,,143000000.0,,784000000.0,1384000000.0,1019000000.0,30000000.0,927000000.0,92000000.0,56000000.0,148000000.0,2403000000.0,544300000.0,543000000.0,548000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.38,4.38,2.08,4.33,-106000000.0,2371000000.0,35000000.0,2336000000.0,2371000000.0,,5532000000.0,9171000000.0,41000000.0,,440000000.0,,3179000000.0,5532000000.0,3639000000.0,132000000.0,3619000000.0,20000000.0,-91000000.0,-71000000.0,9171000000.0,544300000.0,543000000.0,548000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 17:29:43+00:00,9.09,9.09,0.51,9.01,-12000000.0,4965000000.0,4966000000.0,-1000000.0,4965000000.0,,6047000000.0,10163000000.0,4275000000.0,,646000000.0,,2725000000.0,6047000000.0,4116000000.0,66000000.0,3371000000.0,745000000.0,4209000000.0,4954000000.0,10163000000.0,546200000.0,546000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q4,2016-10-01,2016-12-31,,0.48,0.48,0.14,0.46,39000000.0,243000000.0,240000000.0,3000000.0,243000000.0,,1537000000.0,2645000000.0,-11000000.0,,156000000.0,,649000000.0,1537000000.0,1108000000.0,13000000.0,805000000.0,303000000.0,-24000000.0,279000000.0,2645000000.0,546200000.0,546000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:34:25+00:00,0.24,0.24,0.13,0.24,1000000.0,130000000.0,127000000.0,3000000.0,130000000.0,,1487000000.0,2558000000.0,-44000000.0,,159000000.0,,726000000.0,1487000000.0,1071000000.0,14000000.0,885000000.0,186000000.0,-58000000.0,128000000.0,2558000000.0,541700000.0,544000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q3YTD,2016-01-01,2016-09-30,,8.61,8.61,0.38,8.55,-51000000.0,4722000000.0,4726000000.0,-4000000.0,4722000000.0,,4510000000.0,7518000000.0,4286000000.0,,490000000.0,,2076000000.0,4510000000.0,3008000000.0,53000000.0,2566000000.0,442000000.0,4233000000.0,4675000000.0,7518000000.0,541700000.0,544000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q3TTM,2015-10-01,2016-09-30,,8.99,8.99,0.49,8.93,-29000000.0,4927000000.0,4909000000.0,18000000.0,4927000000.0,,6041000000.0,10121000000.0,4345000000.0,,651000000.0,,2809000000.0,6041000000.0,4080000000.0,85000000.0,3460000000.0,620000000.0,4260000000.0,4880000000.0,10121000000.0,541700000.0,544000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:37:17+00:00,2.21,2.21,0.13,2.19,6000000.0,1212000000.0,1212000000.0,,1212000000.0,,1613000000.0,2585000000.0,1161000000.0,,195000000.0,,709000000.0,1613000000.0,972000000.0,11000000.0,904000000.0,68000000.0,1150000000.0,1218000000.0,2585000000.0,548400000.0,548000000.0,553000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q2YTD,2016-01-01,2016-06-30,,8.37,8.37,0.25,8.31,-52000000.0,4592000000.0,4599000000.0,-7000000.0,4592000000.0,,3023000000.0,4960000000.0,4330000000.0,,331000000.0,,1350000000.0,3023000000.0,1937000000.0,39000000.0,1681000000.0,256000000.0,4291000000.0,4547000000.0,4960000000.0,548400000.0,548000000.0,553000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q2TTM,2015-07-01,2016-06-30,,8.75,8.75,0.48,8.69,-65000000.0,4798000000.0,4784000000.0,14000000.0,4798000000.0,,6007000000.0,10050000000.0,4298000000.0,,640000000.0,,2877000000.0,6007000000.0,4043000000.0,105000000.0,3517000000.0,526000000.0,4193000000.0,4719000000.0,10050000000.0,548400000.0,548000000.0,553000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:40:03+00:00,6.16,6.16,0.115,6.12,-58000000.0,3380000000.0,3387000000.0,-7000000.0,3380000000.0,,1410000000.0,2375000000.0,3169000000.0,,136000000.0,,641000000.0,1410000000.0,965000000.0,28000000.0,777000000.0,188000000.0,3141000000.0,3329000000.0,2375000000.0,548700000.0,549000000.0,552000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.15,7.15,0.87,7.1,-37000000.0,3918000000.0,3646000000.0,272000000.0,3918000000.0,,5848000000.0,9940000000.0,3188000000.0,,596000000.0,,2951000000.0,5848000000.0,4092000000.0,124000000.0,3547000000.0,545000000.0,3064000000.0,3609000000.0,9940000000.0,548700000.0,549000000.0,552000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,FY,2017-01-01,2017-12-31,2020-03-17 07:12:46+00:00,1.11,1.11,0.61,1.08,491000000.0,602000000.0,609000000.0,-7000000.0,602000000.0,0.0,6110000000.0,10584000000.0,-133000000.0,-56000000.0,615000000.0,,2627000000.0,6110000000.0,4474000000.0,55000000.0,3186000000.0,1288000000.0,-188000000.0,1100000000.0,10584000000.0,542300000.0,543000000.0,555000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q4,2017-10-01,2017-12-31,,-0.34,-0.34,0.16,-0.34,352000000.0,-186000000.0,-176000000.0,-10000000.0,-186000000.0,,1629000000.0,2797000000.0,-98000000.0,-56000000.0,183000000.0,,753000000.0,1629000000.0,1168000000.0,14000000.0,880000000.0,288000000.0,-112000000.0,176000000.0,2797000000.0,542300000.0,543000000.0,555000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 17:18:12+00:00,0.46,0.46,0.16,0.45,42000000.0,251000000.0,248000000.0,3000000.0,251000000.0,,1577000000.0,2707000000.0,4000000.0,,150000000.0,,680000000.0,1577000000.0,1130000000.0,14000000.0,830000000.0,300000000.0,-10000000.0,290000000.0,2707000000.0,545700000.0,545000000.0,557000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.45,1.45,0.45,1.42,139000000.0,788000000.0,785000000.0,3000000.0,788000000.0,,4481000000.0,7787000000.0,-35000000.0,,432000000.0,,1874000000.0,4481000000.0,3306000000.0,41000000.0,2306000000.0,1000000000.0,-76000000.0,924000000.0,7787000000.0,545700000.0,545000000.0,557000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.93,1.93,0.59,1.88,178000000.0,1031000000.0,1025000000.0,6000000.0,1031000000.0,,6018000000.0,10432000000.0,-46000000.0,,588000000.0,,2523000000.0,6018000000.0,4414000000.0,54000000.0,3111000000.0,1303000000.0,-100000000.0,1203000000.0,10432000000.0,545700000.0,545000000.0,557000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 16:12:12+00:00,0.49,0.49,0.16,0.48,42000000.0,265000000.0,264000000.0,1000000.0,265000000.0,,1473000000.0,2605000000.0,-28000000.0,,155000000.0,,630000000.0,1473000000.0,1132000000.0,13000000.0,785000000.0,347000000.0,-41000000.0,306000000.0,2605000000.0,540800000.0,544000000.0,555000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.99,0.99,0.29,0.97,97000000.0,537000000.0,537000000.0,,537000000.0,,2904000000.0,5080000000.0,-39000000.0,,282000000.0,,1194000000.0,2904000000.0,2176000000.0,27000000.0,1476000000.0,700000000.0,-66000000.0,634000000.0,5080000000.0,540800000.0,544000000.0,555000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.71,1.71,0.56,1.67,137000000.0,910000000.0,904000000.0,6000000.0,910000000.0,,5928000000.0,10283000000.0,-94000000.0,,597000000.0,,2569000000.0,5928000000.0,4355000000.0,54000000.0,3166000000.0,1189000000.0,-148000000.0,1041000000.0,10283000000.0,540800000.0,544000000.0,555000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 16:30:43+00:00,0.5,0.5,0.13,0.49,55000000.0,272000000.0,273000000.0,-1000000.0,272000000.0,,1431000000.0,2475000000.0,-11000000.0,,127000000.0,,564000000.0,1431000000.0,1044000000.0,14000000.0,691000000.0,353000000.0,-25000000.0,328000000.0,2475000000.0,544000000.0,541000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.43,3.43,0.53,3.38,101000000.0,1857000000.0,1852000000.0,5000000.0,1857000000.0,,6068000000.0,10263000000.0,1095000000.0,,637000000.0,,2648000000.0,6068000000.0,4195000000.0,52000000.0,3285000000.0,910000000.0,1043000000.0,1953000000.0,10263000000.0,544000000.0,541000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,FY,2018-01-01,2018-12-31,2020-03-17 07:12:46+00:00,2.9,2.9,0.73,2.83,65000000.0,1546000000.0,1552000000.0,-6000000.0,1546000000.0,0.0,6340000000.0,11099000000.0,78000000.0,-99000000.0,654000000.0,,2620000000.0,6340000000.0,4759000000.0,45000000.0,3175000000.0,1584000000.0,33000000.0,1617000000.0,11099000000.0,533100000.0,534000000.0,546000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q4,2018-10-01,2018-12-31,,0.57,0.57,0.38,0.54,101000000.0,296000000.0,302000000.0,-6000000.0,296000000.0,,1645000000.0,2819000000.0,28000000.0,-19000000.0,174000000.0,,633000000.0,1645000000.0,1174000000.0,11000000.0,788000000.0,386000000.0,17000000.0,403000000.0,2819000000.0,533100000.0,534000000.0,546000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q3,2018-07-01,2018-09-30,2020-03-17 07:03:09+00:00,0.97,0.97,,0.95,-146000000.0,518000000.0,518000000.0,,518000000.0,0.0,1529000000.0,2761000000.0,1000000.0,0.0,166000000.0,,684000000.0,1529000000.0,1232000000.0,11000000.0,850000000.0,382000000.0,-10000000.0,372000000.0,2761000000.0,534000000.0,534000000.0,546000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.33,2.33,0.35,2.29,-36000000.0,1250000000.0,1250000000.0,,1250000000.0,,4695000000.0,8280000000.0,50000000.0,-80000000.0,480000000.0,,1987000000.0,4695000000.0,3585000000.0,34000000.0,2387000000.0,1198000000.0,16000000.0,1214000000.0,8280000000.0,534000000.0,534000000.0,546000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.99,1.99,0.51,1.95,316000000.0,1064000000.0,1074000000.0,-10000000.0,1064000000.0,,6324000000.0,11077000000.0,-48000000.0,-136000000.0,663000000.0,,2740000000.0,6324000000.0,4753000000.0,48000000.0,3267000000.0,1486000000.0,-96000000.0,1390000000.0,11077000000.0,534000000.0,534000000.0,546000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:39:33+00:00,0.64,0.64,0.19,0.63,61000000.0,343000000.0,343000000.0,,343000000.0,,1603000000.0,2842000000.0,31000000.0,,174000000.0,,681000000.0,1603000000.0,1239000000.0,11000000.0,855000000.0,384000000.0,20000000.0,404000000.0,2842000000.0,535900000.0,535000000.0,547000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.36,1.36,0.35,1.34,110000000.0,732000000.0,732000000.0,,732000000.0,,3166000000.0,5519000000.0,49000000.0,-80000000.0,314000000.0,,1303000000.0,3166000000.0,2353000000.0,23000000.0,1537000000.0,816000000.0,26000000.0,842000000.0,5519000000.0,535900000.0,535000000.0,547000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.48,1.48,0.67,1.45,504000000.0,797000000.0,804000000.0,-7000000.0,797000000.0,,6372000000.0,11023000000.0,-45000000.0,-136000000.0,647000000.0,,2736000000.0,6372000000.0,4651000000.0,51000000.0,3247000000.0,1404000000.0,-96000000.0,1308000000.0,11023000000.0,535900000.0,535000000.0,547000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:55:55+00:00,0.72,0.72,0.16,0.71,49000000.0,389000000.0,389000000.0,,389000000.0,,1563000000.0,2677000000.0,18000000.0,-80000000.0,140000000.0,,622000000.0,1563000000.0,1114000000.0,12000000.0,682000000.0,432000000.0,6000000.0,438000000.0,2677000000.0,540300000.0,539000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.33,1.33,0.64,1.3,485000000.0,719000000.0,725000000.0,-6000000.0,719000000.0,,6242000000.0,10786000000.0,-104000000.0,-136000000.0,628000000.0,,2685000000.0,6242000000.0,4544000000.0,53000000.0,3177000000.0,1367000000.0,-157000000.0,1210000000.0,10786000000.0,540300000.0,539000000.0,551000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q4,2019-10-01,2019-12-31,,-0.09,-0.09,0.44,-0.1,-211000000.0,-49000000.0,-49000000.0,,-53000000.0,4000000.0,1741000000.0,3033000000.0,-771000000.0,-60000000.0,156000000.0,,665000000.0,1741000000.0,1292000000.0,20000000.0,761000000.0,531000000.0,-791000000.0,-260000000.0,3033000000.0,508100000.0,509000000.0,519000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,FY,2019-01-01,2019-12-31,2020-03-17 07:12:46+00:00,1.97,1.97,0.85,1.93,-41000000.0,1011000000.0,1011000000.0,0.0,1001000000.0,10000000.0,6601000000.0,11362000000.0,-731000000.0,-141000000.0,595000000.0,,2535000000.0,6601000000.0,4761000000.0,71000000.0,2989000000.0,1772000000.0,-802000000.0,970000000.0,11362000000.0,508100000.0,509000000.0,519000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q3,2019-07-01,2019-09-30,2020-03-17 07:03:09+00:00,0.72,0.72,,0.71,106000000.0,375000000.0,375000000.0,,369000000.0,6000000.0,1621000000.0,2851000000.0,-9000000.0,-44000000.0,144000000.0,,627000000.0,1621000000.0,1230000000.0,13000000.0,727000000.0,503000000.0,-22000000.0,481000000.0,2851000000.0,512500000.0,511000000.0,520000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.06,2.06,0.41,2.03,170000000.0,1060000000.0,1060000000.0,,1054000000.0,6000000.0,4860000000.0,8329000000.0,40000000.0,-81000000.0,439000000.0,,1870000000.0,4860000000.0,3469000000.0,51000000.0,2228000000.0,1241000000.0,-11000000.0,1230000000.0,8329000000.0,512500000.0,511000000.0,520000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.63,2.63,0.79,2.57,271000000.0,1356000000.0,1362000000.0,-6000000.0,1350000000.0,6000000.0,6505000000.0,11148000000.0,68000000.0,-100000000.0,613000000.0,,2503000000.0,6505000000.0,4643000000.0,62000000.0,3016000000.0,1627000000.0,6000000.0,1633000000.0,11148000000.0,512500000.0,511000000.0,520000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.34,1.34,0.41,1.32,64000000.0,685000000.0,685000000.0,,685000000.0,,3239000000.0,5478000000.0,49000000.0,-37000000.0,295000000.0,,1243000000.0,3239000000.0,2239000000.0,38000000.0,1501000000.0,738000000.0,11000000.0,749000000.0,5478000000.0,511900000.0,510000000.0,519000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.88,2.88,0.79,2.81,19000000.0,1499000000.0,1505000000.0,-6000000.0,1499000000.0,,6413000000.0,11058000000.0,78000000.0,-56000000.0,635000000.0,,2560000000.0,6413000000.0,4645000000.0,60000000.0,3139000000.0,1506000000.0,18000000.0,1524000000.0,11058000000.0,511900000.0,510000000.0,519000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:39:33+00:00,0.67,0.67,0.22,0.66,20000000.0,343000000.0,343000000.0,,343000000.0,,1681000000.0,2840000000.0,28000000.0,-4000000.0,166000000.0,,642000000.0,1681000000.0,1159000000.0,20000000.0,804000000.0,355000000.0,8000000.0,363000000.0,2840000000.0,511900000.0,510000000.0,519000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 07:23:21+00:00,0.67,0.67,0.19,0.66,44000000.0,342000000.0,342000000.0,,342000000.0,0.0,1558000000.0,2638000000.0,21000000.0,-33000000.0,129000000.0,,601000000.0,1558000000.0,1080000000.0,18000000.0,697000000.0,383000000.0,3000000.0,386000000.0,2638000000.0,510400000.0,512000000.0,522000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.85,2.85,0.76,2.78,60000000.0,1499000000.0,1505000000.0,-6000000.0,1499000000.0,,6335000000.0,11060000000.0,81000000.0,-52000000.0,643000000.0,,2599000000.0,6335000000.0,4725000000.0,51000000.0,3190000000.0,1535000000.0,30000000.0,1565000000.0,11060000000.0,510400000.0,512000000.0,522000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.95,1.95,0.88,1.91,-40000000.0,1002000000.0,1002000000.0,,991000000.0,11000000.0,6682000000.0,11526000000.0,-762000000.0,-128000000.0,612000000.0,,2562000000.0,6682000000.0,4844000000.0,74000000.0,3046000000.0,1798000000.0,-836000000.0,962000000.0,11526000000.0,510800000.0,507000000.0,516000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 07:23:21+00:00,0.65,0.65,0.22,0.64,45000000.0,333000000.0,333000000.0,,332000000.0,1000000.0,1639000000.0,2802000000.0,-10000000.0,-20000000.0,146000000.0,,628000000.0,1639000000.0,1163000000.0,21000000.0,754000000.0,409000000.0,-31000000.0,378000000.0,2802000000.0,510800000.0,507000000.0,516000000.0
