company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2014.0,Q2,2014-04-01,2014-06-30,,-117000000.0,,,253000000.0,-2000000.0,-20000000.0,-396000000.0,,150000000.0,-220000000.0,-542000000.0,599000000.0,,,-220000000.0,-542000000.0,599000000.0,-183000000.0,520000000.0,520000000.0,,222000000.0,111000000.0,,,-265000000.0,-423000000.0,-16000000.0,-200000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 16:59:08+00:00,-176000000.0,,,489000000.0,94000000.0,-27000000.0,-687000000.0,,186000000.0,-1072000000.0,-926000000.0,1158000000.0,,,-1072000000.0,-926000000.0,1158000000.0,-867000000.0,1076000000.0,1076000000.0,,280000000.0,249000000.0,,,-531000000.0,-844000000.0,-526000000.0,-450000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2014.0,Q1,2014-01-01,2014-03-31,2014-04-30 17:06:39+00:00,-59000000.0,,,236000000.0,96000000.0,-7000000.0,-291000000.0,,36000000.0,-852000000.0,-384000000.0,559000000.0,,,-852000000.0,-384000000.0,559000000.0,-684000000.0,556000000.0,556000000.0,,58000000.0,138000000.0,,,-266000000.0,-421000000.0,-510000000.0,-250000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2014.0,Q1TTM,2013-04-01,2014-03-31,,-3843000000.0,648000000.0,200000000.0,876000000.0,110000000.0,-7000000.0,-300000000.0,,3664000000.0,1393000000.0,-5397000000.0,3371000000.0,,,1393000000.0,-5397000000.0,3371000000.0,-640000000.0,2016000000.0,2016000000.0,,779000000.0,150000000.0,-10000000.0,,-1043000000.0,-1654000000.0,-749000000.0,-629000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 06:04:09+00:00,-34000000.0,466000000.0,178000000.0,759000000.0,84000000.0,-195000000.0,-300000000.0,193000000.0,6868000000.0,-481000000.0,-861000000.0,1253000000.0,-946000000.0,518000000.0,-481000000.0,-1807000000.0,1771000000.0,-712000000.0,968000000.0,393000000.0,575000000.0,401000000.0,,,,-3032000000.0,-911000000.0,-4510000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q4,2015-10-01,2015-12-31,,-7000000.0,109000000.0,178000000.0,166000000.0,28000000.0,-21000000.0,39000000.0,193000000.0,,-228000000.0,-232000000.0,496000000.0,,228000000.0,-228000000.0,-232000000.0,724000000.0,243000000.0,205000000.0,183000000.0,22000000.0,108000000.0,-174000000.0,,,-63000000.0,-253000000.0,-184000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q3,2015-07-01,2015-09-30,,-19000000.0,309000000.0,,216000000.0,38000000.0,-41000000.0,-37000000.0,,121000000.0,-4709000000.0,-215000000.0,434000000.0,,-179000000.0,-4709000000.0,-215000000.0,255000000.0,-4710000000.0,1000000.0,2000000.0,-1000000.0,253000000.0,55000000.0,,,-2405000000.0,-234000000.0,-2480000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 17:10:11+00:00,-27000000.0,357000000.0,,593000000.0,56000000.0,-174000000.0,-339000000.0,,6868000000.0,-253000000.0,-629000000.0,757000000.0,-946000000.0,290000000.0,-253000000.0,-1575000000.0,1047000000.0,-955000000.0,763000000.0,210000000.0,553000000.0,293000000.0,174000000.0,,,-2969000000.0,-658000000.0,-4326000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q3TTM,2014-10-01,2015-09-30,,-82000000.0,1083000000.0,208000000.0,793000000.0,64000000.0,-198000000.0,-324000000.0,,7392000000.0,-528000000.0,-977000000.0,1180000000.0,-595000000.0,1010000000.0,-528000000.0,-1572000000.0,2190000000.0,-108000000.0,1716000000.0,337000000.0,1379000000.0,374000000.0,223000000.0,,,-3251000000.0,-959000000.0,-4842000000.0,-50000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:49:15+00:00,-8000000.0,48000000.0,,377000000.0,18000000.0,-133000000.0,-302000000.0,,6747000000.0,4456000000.0,-414000000.0,323000000.0,-946000000.0,469000000.0,4456000000.0,-1360000000.0,792000000.0,3755000000.0,762000000.0,208000000.0,554000000.0,40000000.0,119000000.0,,,-564000000.0,-424000000.0,-1846000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q2TTM,2014-07-01,2015-06-30,,73000000.0,774000000.0,208000000.0,680000000.0,23000000.0,-185000000.0,-22000000.0,,7477000000.0,4126000000.0,-409000000.0,319000000.0,-1567000000.0,2530000000.0,4126000000.0,-1976000000.0,2849000000.0,4814000000.0,2183000000.0,-411000000.0,2594000000.0,72000000.0,239000000.0,,,-1128000000.0,-505000000.0,-2362000000.0,-100000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q2,2015-04-01,2015-06-30,,-1000000.0,-43000000.0,,190000000.0,14000000.0,-28000000.0,30000000.0,,5486000000.0,4072000000.0,-197000000.0,351000000.0,-393000000.0,345000000.0,4072000000.0,-590000000.0,696000000.0,4150000000.0,332000000.0,74000000.0,258000000.0,57000000.0,71000000.0,,,-282000000.0,-210000000.0,-1203000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:13:47+00:00,-7000000.0,91000000.0,,187000000.0,4000000.0,-105000000.0,-332000000.0,,1261000000.0,384000000.0,-217000000.0,-28000000.0,-553000000.0,124000000.0,384000000.0,-770000000.0,96000000.0,-395000000.0,430000000.0,134000000.0,296000000.0,-17000000.0,48000000.0,,,-282000000.0,-214000000.0,-643000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2015.0,Q1TTM,2014-04-01,2015-03-31,,-43000000.0,817000000.0,208000000.0,743000000.0,7000000.0,-177000000.0,-448000000.0,,2141000000.0,-166000000.0,-754000000.0,567000000.0,-1174000000.0,2185000000.0,-166000000.0,-1928000000.0,2752000000.0,481000000.0,2371000000.0,35000000.0,2336000000.0,237000000.0,279000000.0,,,-1111000000.0,-718000000.0,-1175000000.0,-300000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 17:29:43+00:00,-48000000.0,500000000.0,99000000.0,800000000.0,37000000.0,-27000000.0,-314000000.0,286000000.0,1647000000.0,-324000000.0,-730000000.0,1624000000.0,15000000.0,30000000.0,-324000000.0,-715000000.0,1654000000.0,588000000.0,4965000000.0,4964000000.0,1000000.0,-3828000000.0,,,,-268000000.0,-719000000.0,-1697000000.0,-292000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q4,2016-10-01,2016-12-31,,-1000000.0,500000000.0,99000000.0,201000000.0,20000000.0,-50000000.0,178000000.0,35000000.0,1000000.0,-280000000.0,-181000000.0,686000000.0,2000000.0,27000000.0,-280000000.0,-179000000.0,713000000.0,204000000.0,243000000.0,238000000.0,5000000.0,67000000.0,,,,-71000000.0,-200000000.0,2000000.0,-247000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:34:25+00:00,-47000000.0,,,599000000.0,17000000.0,23000000.0,-492000000.0,251000000.0,1646000000.0,-44000000.0,-549000000.0,938000000.0,13000000.0,3000000.0,-44000000.0,-536000000.0,941000000.0,384000000.0,4722000000.0,4726000000.0,-4000000.0,-3895000000.0,,,,-197000000.0,-519000000.0,-1699000000.0,-45000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q3TTM,2015-10-01,2016-09-30,,-54000000.0,109000000.0,178000000.0,765000000.0,45000000.0,2000000.0,-453000000.0,444000000.0,1646000000.0,-272000000.0,-781000000.0,1434000000.0,13000000.0,231000000.0,-272000000.0,-768000000.0,1665000000.0,627000000.0,4927000000.0,4909000000.0,18000000.0,-3787000000.0,-174000000.0,,,-260000000.0,-772000000.0,-1883000000.0,-45000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q3,2016-07-01,2016-09-30,,-5000000.0,,,204000000.0,6000000.0,6000000.0,,83000000.0,1094000000.0,-405000000.0,-166000000.0,537000000.0,,-5000000.0,-405000000.0,-166000000.0,532000000.0,-33000000.0,130000000.0,127000000.0,3000000.0,206000000.0,,,,-71000000.0,-167000000.0,-1466000000.0,-45000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 16:37:17+00:00,-42000000.0,,,395000000.0,11000000.0,17000000.0,-492000000.0,168000000.0,552000000.0,361000000.0,-383000000.0,401000000.0,13000000.0,8000000.0,361000000.0,-370000000.0,409000000.0,417000000.0,4592000000.0,4599000000.0,-7000000.0,-4101000000.0,,,,-126000000.0,-352000000.0,-233000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q2TTM,2015-07-01,2016-06-30,,-68000000.0,418000000.0,178000000.0,777000000.0,77000000.0,-45000000.0,-490000000.0,361000000.0,673000000.0,-4576000000.0,-830000000.0,1331000000.0,13000000.0,57000000.0,-4576000000.0,-817000000.0,1388000000.0,-4050000000.0,4798000000.0,4784000000.0,14000000.0,-3740000000.0,-119000000.0,,,-2594000000.0,-839000000.0,-2897000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q2,2016-04-01,2016-06-30,,-9000000.0,,,206000000.0,8000000.0,-5000000.0,135000000.0,84000000.0,41000000.0,-149000000.0,-169000000.0,575000000.0,,167000000.0,-149000000.0,-169000000.0,742000000.0,419000000.0,1212000000.0,1212000000.0,,-978000000.0,,,,-63000000.0,-168000000.0,-211000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:40:03+00:00,-33000000.0,,,189000000.0,3000000.0,22000000.0,-627000000.0,84000000.0,511000000.0,510000000.0,-214000000.0,-174000000.0,13000000.0,-159000000.0,510000000.0,-201000000.0,-333000000.0,-2000000.0,3380000000.0,3387000000.0,-7000000.0,-3123000000.0,,,,-63000000.0,-184000000.0,-22000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2016.0,Q1TTM,2015-04-01,2016-03-31,,-60000000.0,375000000.0,178000000.0,761000000.0,83000000.0,-68000000.0,-595000000.0,277000000.0,6118000000.0,-355000000.0,-858000000.0,1107000000.0,-380000000.0,235000000.0,-355000000.0,-1238000000.0,1342000000.0,-319000000.0,3918000000.0,3646000000.0,272000000.0,-2705000000.0,-48000000.0,,,-2813000000.0,-881000000.0,-3889000000.0,
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,FY,2017-01-01,2017-12-31,2020-03-17 07:12:46+00:00,-686000000.0,253000000.0,80000000.0,750000000.0,10000000.0,,101000000.0,347000000.0,665000000.0,93000000.0,-1292000000.0,1730000000.0,,-16000000.0,93000000.0,-1292000000.0,1714000000.0,617000000.0,602000000.0,609000000.0,-7000000.0,270000000.0,,,102000000.0,-315000000.0,-616000000.0,-40000000.0,-564000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q4,2017-10-01,2017-12-31,,-6000000.0,253000000.0,80000000.0,188000000.0,8000000.0,-90000000.0,230000000.0,49000000.0,32000000.0,-298000000.0,-204000000.0,387000000.0,,4000000.0,-298000000.0,-204000000.0,391000000.0,-99000000.0,-186000000.0,-176000000.0,-10000000.0,145000000.0,,,102000000.0,-87000000.0,-206000000.0,-3000000.0,-289000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 17:18:12+00:00,-680000000.0,,,562000000.0,2000000.0,90000000.0,-129000000.0,298000000.0,633000000.0,391000000.0,-1088000000.0,1343000000.0,,-20000000.0,391000000.0,-1088000000.0,1323000000.0,716000000.0,788000000.0,785000000.0,3000000.0,125000000.0,,,,-228000000.0,-410000000.0,-37000000.0,-275000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q3TTM,2016-10-01,2017-09-30,,-681000000.0,500000000.0,99000000.0,763000000.0,22000000.0,40000000.0,49000000.0,333000000.0,634000000.0,111000000.0,-1269000000.0,2029000000.0,2000000.0,7000000.0,111000000.0,-1267000000.0,2036000000.0,920000000.0,1031000000.0,1023000000.0,8000000.0,192000000.0,,,,-299000000.0,-610000000.0,-35000000.0,-522000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q3,2017-07-01,2017-09-30,,-644000000.0,,,184000000.0,,45000000.0,93000000.0,98000000.0,,-175000000.0,-775000000.0,576000000.0,,29000000.0,-175000000.0,-775000000.0,605000000.0,-300000000.0,251000000.0,248000000.0,3000000.0,51000000.0,,,,-87000000.0,-131000000.0,-6000000.0,-180000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 16:12:12+00:00,-36000000.0,,,378000000.0,2000000.0,45000000.0,-222000000.0,200000000.0,633000000.0,566000000.0,-313000000.0,767000000.0,,-49000000.0,566000000.0,-313000000.0,718000000.0,1016000000.0,537000000.0,537000000.0,,74000000.0,,,,-141000000.0,-279000000.0,-31000000.0,-95000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q2TTM,2016-07-01,2017-06-30,,-42000000.0,500000000.0,99000000.0,783000000.0,28000000.0,1000000.0,-44000000.0,318000000.0,1728000000.0,-119000000.0,-660000000.0,1990000000.0,2000000.0,-27000000.0,-119000000.0,-658000000.0,1963000000.0,1187000000.0,910000000.0,902000000.0,8000000.0,347000000.0,,,,-283000000.0,-646000000.0,-1495000000.0,-387000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q2,2017-04-01,2017-06-30,,-30000000.0,,,184000000.0,-10000000.0,23000000.0,44000000.0,89000000.0,633000000.0,603000000.0,-196000000.0,561000000.0,,-32000000.0,603000000.0,-196000000.0,529000000.0,959000000.0,265000000.0,264000000.0,1000000.0,69000000.0,,,,-71000000.0,-156000000.0,-4000000.0,-44000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 16:30:43+00:00,-6000000.0,,,194000000.0,12000000.0,22000000.0,-266000000.0,111000000.0,,-37000000.0,-117000000.0,206000000.0,,-17000000.0,-37000000.0,-117000000.0,189000000.0,57000000.0,272000000.0,273000000.0,-1000000.0,5000000.0,,,,-70000000.0,-123000000.0,-27000000.0,-51000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2017.0,Q1TTM,2016-04-01,2017-03-31,,-21000000.0,500000000.0,99000000.0,805000000.0,46000000.0,-27000000.0,47000000.0,313000000.0,1136000000.0,-871000000.0,-633000000.0,2004000000.0,2000000.0,172000000.0,-871000000.0,-631000000.0,2176000000.0,647000000.0,1857000000.0,1850000000.0,7000000.0,-700000000.0,,,,-275000000.0,-658000000.0,-1702000000.0,-343000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,FY,2018-01-01,2018-12-31,2020-03-17 07:12:46+00:00,-268000000.0,301000000.0,94000000.0,771000000.0,11000000.0,,-511000000.0,258000000.0,0.0,-2603000000.0,-916000000.0,2017000000.0,,0.0,-2603000000.0,-916000000.0,2017000000.0,-1565000000.0,1546000000.0,1552000000.0,-6000000.0,205000000.0,,,-63000000.0,-376000000.0,-659000000.0,-33000000.0,-2452000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q4,2018-10-01,2018-12-31,,-13000000.0,301000000.0,94000000.0,185000000.0,11000000.0,53000000.0,149000000.0,26000000.0,,-1508000000.0,-216000000.0,709000000.0,,,-1508000000.0,-216000000.0,709000000.0,-1025000000.0,305000000.0,311000000.0,-6000000.0,64000000.0,,-8000000.0,-63000000.0,-102000000.0,-206000000.0,-8000000.0,-1424000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q3YTD,2018-01-01,2018-09-30,2020-03-17 07:03:09+00:00,-255000000.0,,,586000000.0,,-53000000.0,-660000000.0,232000000.0,0.0,-1095000000.0,-700000000.0,1308000000.0,,0.0,-1095000000.0,-700000000.0,1308000000.0,-540000000.0,1241000000.0,1241000000.0,,141000000.0,,8000000.0,,-274000000.0,-453000000.0,-25000000.0,-1028000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q3TTM,2017-10-01,2018-09-30,,-261000000.0,253000000.0,80000000.0,774000000.0,8000000.0,-143000000.0,-430000000.0,281000000.0,32000000.0,-1393000000.0,-904000000.0,1695000000.0,,4000000.0,-1393000000.0,-904000000.0,1699000000.0,-639000000.0,1055000000.0,1065000000.0,-10000000.0,286000000.0,,8000000.0,102000000.0,-361000000.0,-659000000.0,-28000000.0,-1317000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q3,2018-07-01,2018-09-30,,-27000000.0,,,199000000.0,,-53000000.0,-325000000.0,62000000.0,,-287000000.0,-161000000.0,456000000.0,,,-287000000.0,-161000000.0,456000000.0,-3000000.0,509000000.0,509000000.0,,73000000.0,,8000000.0,42000000.0,-101000000.0,-142000000.0,-1000000.0,-247000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:39:33+00:00,-228000000.0,,,387000000.0,,,-335000000.0,170000000.0,,-808000000.0,-539000000.0,852000000.0,,,-808000000.0,-539000000.0,852000000.0,-537000000.0,732000000.0,732000000.0,,68000000.0,,,-42000000.0,-173000000.0,-311000000.0,-24000000.0,-781000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q2TTM,2017-07-01,2018-06-30,,-878000000.0,253000000.0,80000000.0,759000000.0,8000000.0,-45000000.0,-12000000.0,317000000.0,32000000.0,-1281000000.0,-1518000000.0,1815000000.0,,33000000.0,-1281000000.0,-1518000000.0,1848000000.0,-936000000.0,797000000.0,804000000.0,-7000000.0,264000000.0,,,60000000.0,-347000000.0,-648000000.0,-33000000.0,-1250000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q2,2018-04-01,2018-06-30,,-9000000.0,,,195000000.0,,,-186000000.0,88000000.0,,-263000000.0,-165000000.0,405000000.0,,,-263000000.0,-165000000.0,405000000.0,-90000000.0,343000000.0,343000000.0,,53000000.0,,,-67000000.0,-86000000.0,-156000000.0,-6000000.0,-259000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:55:55+00:00,-219000000.0,,,192000000.0,,,-149000000.0,82000000.0,,-545000000.0,-374000000.0,447000000.0,,,-545000000.0,-374000000.0,447000000.0,-447000000.0,389000000.0,389000000.0,,15000000.0,,,25000000.0,-87000000.0,-155000000.0,-18000000.0,-522000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2018.0,Q1TTM,2017-04-01,2018-03-31,,-899000000.0,253000000.0,80000000.0,748000000.0,-2000000.0,-22000000.0,218000000.0,318000000.0,665000000.0,-415000000.0,-1549000000.0,1971000000.0,,1000000.0,-415000000.0,-1549000000.0,1972000000.0,113000000.0,719000000.0,725000000.0,-6000000.0,280000000.0,,,127000000.0,-332000000.0,-648000000.0,-31000000.0,-1035000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,FY,2019-01-01,2019-12-31,2020-03-17 07:12:46+00:00,-418000000.0,294000000.0,103000000.0,789000000.0,14000000.0,,-735000000.0,356000000.0,1883000000.0,498000000.0,-1100000000.0,2110000000.0,,-6000000.0,498000000.0,-1100000000.0,2104000000.0,1497000000.0,1011000000.0,1011000000.0,0.0,1045000000.0,,,,-423000000.0,-696000000.0,-48000000.0,-1270000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q3TTM,2018-10-01,2019-09-30,,-199000000.0,301000000.0,94000000.0,765000000.0,11000000.0,,-401000000.0,360000000.0,1661000000.0,-894000000.0,-895000000.0,1990000000.0,,-6000000.0,-894000000.0,-895000000.0,1984000000.0,146000000.0,1335000000.0,1341000000.0,-6000000.0,285000000.0,,4000000.0,-49000000.0,-412000000.0,-711000000.0,-50000000.0,-2453000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q3,2019-07-01,2019-09-30,,-75000000.0,,,187000000.0,,,49000000.0,72000000.0,,-354000000.0,-217000000.0,664000000.0,,,-354000000.0,-217000000.0,664000000.0,78000000.0,340000000.0,340000000.0,,88000000.0,,11000000.0,-15000000.0,-112000000.0,-153000000.0,-5000000.0,-309000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q2TTM,2018-07-01,2019-06-30,,-151000000.0,301000000.0,94000000.0,777000000.0,11000000.0,,-775000000.0,350000000.0,1661000000.0,-827000000.0,-839000000.0,1782000000.0,,-6000000.0,-827000000.0,-839000000.0,1776000000.0,65000000.0,1504000000.0,1510000000.0,-6000000.0,270000000.0,,1000000.0,-45000000.0,-401000000.0,-700000000.0,-46000000.0,-2391000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q2,2019-04-01,2019-06-30,,-2000000.0,,,201000000.0,,,-160000000.0,89000000.0,1661000000.0,730000000.0,-161000000.0,483000000.0,,,730000000.0,-161000000.0,483000000.0,1029000000.0,348000000.0,348000000.0,,94000000.0,-795000000.0,,-23000000.0,-97000000.0,-159000000.0,-5000000.0,-123000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:39:33+00:00,-111000000.0,,,393000000.0,,,-599000000.0,262000000.0,1661000000.0,968000000.0,-462000000.0,617000000.0,,-6000000.0,968000000.0,-462000000.0,611000000.0,1093000000.0,690000000.0,690000000.0,,133000000.0,,1000000.0,-24000000.0,-198000000.0,-352000000.0,-37000000.0,-720000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 07:23:21+00:00,-109000000.0,,,192000000.0,,,-439000000.0,173000000.0,0.0,238000000.0,-301000000.0,134000000.0,,-6000000.0,238000000.0,-301000000.0,128000000.0,64000000.0,342000000.0,342000000.0,,39000000.0,795000000.0,1000000.0,-1000000.0,-101000000.0,-193000000.0,-32000000.0,-597000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2019.0,Q1TTM,2018-04-01,2019-03-31,,-158000000.0,301000000.0,94000000.0,771000000.0,11000000.0,,-801000000.0,349000000.0,,-1820000000.0,-843000000.0,1704000000.0,,-6000000.0,-1820000000.0,-843000000.0,1698000000.0,-1054000000.0,1499000000.0,1505000000.0,-6000000.0,229000000.0,795000000.0,1000000.0,-89000000.0,-390000000.0,-697000000.0,-47000000.0,-2527000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2020.0,Q1TTM,2019-04-01,2020-03-31,,-752000000.0,294000000.0,103000000.0,796000000.0,14000000.0,,-616000000.0,249000000.0,3123000000.0,1430000000.0,-1403000000.0,2250000000.0,,-2000000.0,1430000000.0,-1403000000.0,2248000000.0,2208000000.0,1002000000.0,1002000000.0,,1068000000.0,-795000000.0,10000000.0,-62000000.0,-433000000.0,-675000000.0,-41000000.0,-673000000.0
Baxter International Inc,BAX,J5OIVXX3P24RJRW5CK77,10456,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 07:23:21+00:00,-443000000.0,,,199000000.0,,,-320000000.0,66000000.0,1240000000.0,1170000000.0,-604000000.0,274000000.0,,-2000000.0,1170000000.0,-604000000.0,272000000.0,775000000.0,333000000.0,333000000.0,,62000000.0,,11000000.0,-63000000.0,-111000000.0,-172000000.0,-25000000.0,0.0
